EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,Steals,BadPassSteals,FG3APct,Usage,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,ShortMidRangeFGA,FG2A,DefThreePtRebounds,DefRebounds,Rebounds,Fouls,NonShootingPenaltyNonTakeFouls,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,Avg2ptShotDistance,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,Points,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,FTDefRebounds,DefFTReboundPct,on,LongMidRangeFGM,LongMidRangeFGA,FG2M,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,AtRimAssists,LongMidRangeAssists,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,OffFTReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGM,Charge Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,OffLongMidRangeReboundPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,SecondChanceTurnovers,OffensiveGoaltends,LongMidRangePctBlocked,Charge Fouls,Technical Free Throw Trips
1628975,1610612753,Jevon Carter,Jevon Carter,1628975,ORL,177.0,3,3.0,6,5,5.0,11,1.0,1.0,3,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,16.666666666666668,1.0,1.0,0.4401,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629021,1610612753,Moritz Wagner,Moritz Wagner,1629021,ORL,177.0,3,3.0,6,5,5.0,11,,,3,,,,,,,,,16.666666666666668,,,0.4463,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,9.9,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641724,1610612753,Jett Howard,Jett Howard,1641724,ORL,177.0,3,3.0,6,5,5.0,11,2.0,2.0,3,2.0,,,,,,,1.0,33.333333333333336,1.0,1.0,0.43365,28.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642859,1610612753,Jase Richardson,Jase Richardson,1642859,ORL,177.0,3,3.0,6,5,5.0,11,1.0,2.0,3,1.0,,,,,,,1.0,33.333333333333336,0.5,1.0,0.51,25.2,,,,,,,,,,,,,1.0,1.0,1.0,2.0,6.0,3.0,3.0,1.0,0.5,1.0,1.0,1.5,1.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642869,1610612753,Noah Penda,Noah Penda,1642869,ORL,177.0,3,3.0,6,5,5.0,11,,,3,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628975,1610612753,Jevon Carter,Jevon Carter,1628975,ORL,134.0,2,1.0,4,5,,9,,,3,,,,,,,,,16.666666666666668,,,0.4313,,,1.0,,1.0,1.0,,,,,,,18.4,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,False,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629048,1610612753,Goga Bitadze,Goga Bitadze,1629048,ORL,4995.099999999999,83,-25.0,162,168,75.0,330,,,162,,1.0,2.0,,5.0,2.0,1.0,,11.224489795918368,,0.7333333333333333,0.5137533333333334,,4.0,15.0,2.0,11.0,24.0,15.0,2.0,0.05405405405405406,0.11494252873563218,0.09090909090909091,0.26666666666666666,2.6933333333333334,,,,,17.0,,,,,,,0.4,0.4722222222222222,,,,,,,,1.0,0.14285714285714285,False,,,6.0,6.0,0.5,1.0,0.4,,,,,83.0,28.0,6.0,11.0,4.0,8.0,3.0,8.0,5.0,4.0,10.0,3.0,11.0,3.0,10.0,4.0,10.0,6.0,6.0,3.0,1.0,1.0,1.0,5.0,8.0,8.0,13.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,7.0,2.0,7.0,1.0,3.0,1.0,10.0,5.0,5.0,10.0,6.0,2.0,10.0,83.0,1.0,0.4,0.3,0.4,0.3,0.4583333333333333,0.4166666666666667,0.2,0.18181818181818182,0.25,0.25,0.16,0.13793103448275862,0.11904761904761904,0.13,0.2857142857142857,0.10526315789473684,0.1,0.16666666666666666,0.14285714285714285,0.15,0.2222222222222222,0.038461538461538464,0.6,0.7333333333333333,0.5454545454545454,0.6666666666666666,0.5,0.8,0.5,0.25,0.8,0.375,0.5345714285714286,0.54506,0.17647058823529413,0.17647058823529413,0.6470588235294118,0.5882352941176471,0.5123456790123457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630217,1610612753,Desmond Bane,Desmond Bane,1630217,ORL,12903.599999999999,215,-10.0,429,427,164.0,856,41.0,53.0,451,41.0,4.0,10.0,1.0,24.0,11.0,5.0,0.53,23.228346456692915,0.41,0.7,0.5155870000000001,26.07358490566038,19.0,47.0,9.0,20.0,30.0,24.0,4.0,0.1,0.09950248756218906,0.15384615384615385,0.19,8.26808510638298,6.0,12.0,16.0,22.0,111.0,51.0,15.0,16.0,0.7727272727272727,0.41509433962264153,0.41509433962264153,0.49,0.5186915887850467,0.12,0.5,0.5,0.8333333333333334,0.3902439024390244,0.3902439024390244,0.3902439024390244,,,False,4.0,11.0,16.0,18.0,0.5625,0.6,0.3404255319148936,0.11,0.36363636363636365,0.36363636363636365,0.75,130.0,64.0,8.0,17.0,1.0,3.0,1.0,4.0,13.0,2.0,6.0,2.0,21.0,2.0,14.0,7.0,29.0,14.0,2.0,13.0,6.0,3.0,2.0,3.0,6.0,11.0,10.0,6.0,4.0,2.0,7.0,,1.0,11.0,3.0,11.0,1.0,2.0,10.0,1.0,15.0,,6.0,1.0,1.0,,1.0,1.0,1.0,,29.0,129.0,1.0,0.3333333333333333,0.14285714285714285,0.5277777777777778,0.3333333333333333,0.5526315789473685,0.3918918918918919,0.2765957446808511,0.23529411764705882,0.47368421052631576,0.36363636363636365,0.0990990990990991,0.04477611940298507,0.03,0.038461538461538464,0.06382978723404255,0.04477611940298507,0.014492753623188406,0.06451612903225806,0.17857142857142858,0.06451612903225806,0.09523809523809523,0.078125,1.0,0.17,0.47058823529411764,0.6153846153846154,0.375,0.16666666666666666,0.3333333333333333,,0.12121212121212122,0.25,0.5222692307692308,0.49986212121212115,0.05660377358490566,0.11320754716981132,0.1891891891891892,0.26126126126126126,0.30303030303030304,4.0,3.0,5.0,2.0,2.0,7.0,6.0,17.0,5.0,12.0,6.0,19.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,0.4166666666666667,0.3157894736842105,0.0625,0.020833333333333332,0.21052631578947367,0.4,0.75,0.75,0.2777777777777778,0.6,0.6666666666666666,0.3888888888888889,0.2857142857142857,1.0,0.06060606060606061,0.5151515151515151,0.35294117647058826,,,,,,,,,,,,,,,,,
1631288,1610612753,Jamal Cain,Jamal Cain,1631288,ORL,5960.9,99,-16.0,189,192,61.0,381,2.0,9.0,200,2.0,1.0,3.0,1.0,7.0,2.0,1.0,0.391304347826087,13.733905579399142,0.08695652173913043,0.7391304347826086,0.5403369565217392,24.455555555555556,5.0,14.0,6.0,15.0,20.0,13.0,3.0,0.13636363636363635,0.125,0.09090909090909091,0.21739130434782608,4.928571428571429,2.0,7.0,,2.0,27.0,6.0,,,1.0,0.2222222222222222,0.2222222222222222,0.4782608695652174,0.5,0.30434782608695654,0.2857142857142857,0.2857142857142857,1.0,,,,2.0,0.18181818181818182,False,1.0,1.0,8.0,4.0,0.25,0.2857142857142857,0.5714285714285714,0.043478260869565216,1.0,1.0,1.0,60.0,30.0,5.0,8.0,1.0,3.0,,1.0,5.0,1.0,3.0,,2.0,1.0,2.0,1.0,6.0,12.0,2.0,3.0,2.0,,1.0,3.0,2.0,7.0,5.0,1.0,4.0,2.0,1.0,1.0,,5.0,2.0,3.0,,,17.0,3.0,10.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,,6.0,59.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.25,0.42857142857142855,0.21428571428571427,0.25,0.2,0.8,0.11666666666666667,0.029850746268656716,0.06976744186046512,0.045454545454545456,,0.02702702702702703,0.034482758620689655,0.14285714285714285,0.0625,0.1388888888888889,0.125,0.15151515151515152,1.0,0.34782608695652173,0.625,0.8333333333333334,0.2,1.0,0.3333333333333333,,0.2,,0.5789,0.5327400000000001,0.15384615384615385,0.1875,0.07407407407407407,0.2222222222222222,0.31746031746031744,2.0,,,2.0,,,,1.0,,,1.0,3.0,1.0,,,,,2.0,,,0.3333333333333333,,,0.4,0.5,,,,,,,,,0.4,0.2,,1.0,1.0,4.0,1.0,0.08333333333333333,0.5,0.1,,,,,,,,,,
1641710,1610612753,Anthony Black,Anthony Black,1641710,ORL,9774.699999999997,163,-50.0,321,323,113.0,644,11.0,18.0,355,11.0,3.0,9.0,2.0,21.0,10.0,7.0,0.42857142857142855,14.136125654450263,0.2619047619047619,0.5952380952380952,0.5086904761904761,25.58888888888889,14.0,24.0,7.0,16.0,17.0,16.0,1.0,0.10606060606060606,0.09937888198757763,0.15,0.3333333333333333,7.1000000000000005,3.0,7.0,4.0,7.0,49.0,18.0,3.0,4.0,0.8571428571428571,0.3888888888888889,0.3888888888888889,0.4642857142857143,0.49,0.16666666666666666,0.42857142857142855,0.42857142857142855,1.0,0.36363636363636365,0.4,0.36363636363636365,,,False,2.0,3.0,9.0,8.0,0.4444444444444444,0.4444444444444444,0.375,0.07142857142857142,0.6666666666666666,0.6666666666666666,0.5,132.0,50.0,5.0,7.0,,1.0,1.0,1.0,10.0,,3.0,,3.0,2.0,7.0,4.0,14.0,10.0,,5.0,6.0,1.0,1.0,1.0,,9.0,1.0,3.0,3.0,2.0,1.0,,,4.0,,8.0,3.0,,10.0,1.0,17.0,1.0,6.0,3.0,3.0,1.0,2.0,5.0,1.0,,14.0,132.0,1.0,,0.2857142857142857,0.21428571428571427,0.3333333333333333,0.1875,0.3888888888888889,0.20833333333333334,,0.35714285714285715,0.75,0.09473684210526316,,0.011904761904761904,0.00546448087431694,,,0.016666666666666666,,0.13636363636363635,0.11538461538461539,,0.08695652173913043,0.2,0.16666666666666666,0.7142857142857143,0.7142857142857143,0.4,0.14285714285714285,,,0.06666666666666667,1.0,0.5126124999999999,0.47115666666666667,0.1276595744680851,0.20689655172413793,0.061224489795918366,0.2857142857142857,0.411214953271028,2.0,,2.0,1.0,1.0,2.0,2.0,7.0,1.0,4.0,2.0,8.0,4.0,1.0,,,1.0,1.0,,0.25,0.25,,,0.14285714285714285,0.2222222222222222,0.5,0.75,0.2857142857142857,,,0.2857142857142857,0.5,1.0,0.06666666666666667,0.4666666666666667,0.2857142857142857,,,1.0,,,,,1.0,2.0,2.0,0.05555555555555555,0.09090909090909091,,,,,
