EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,SecondChanceCorner3FGA,Arc3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,ShortMidRangeAssists,BadPassTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,PenaltyFg3Pct,AtRimPctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,FTOffRebounds,Loose Ball Fouls,DefensiveGoaltends,OffensiveGoaltends,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGA,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Frequency,SecondChanceArc3FGM,Travels,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,BlockedCorner3,Charge Fouls
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,6573.1,110,-41,211,219,39,46,29,430,11.0,16.0,3.0,3.0,3.0,4.0,5.0,11.0,1.0,1.0,5.0,3.0,7.0,1.0,16.0,28.0,4.0,12.0,10.0,54.0,284,4.0,7.0,1.0,2.0,10.0,4.0,5.0,2.0,10.0,18.0,14.0,12.0,6.0,7.0,3.0,2.0,2.0,3.0,5.0,3.0,2.0,13.0,4.0,2.0,4.0,3.0,1.0,8.0,6.0,14,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,11.0,5.0,11.0,4.0,2.0,1.0,1.0,1.0,1.0,10.0,39,1.0,1.0,0.5625,0.6923076923076923,1.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.8,0.55,0.5,0.8,0.5869565217391305,0.5555555555555556,0.8333333333333334,0.3,0.07142857142857142,0.09090909090909091,1.0,18.69918699186992,1.0,0.16666666666666666,0.08823529411764706,0.037037037037037035,0.07407407407407407,0.09523809523809523,0.07954545454545454,0.0625,0.11764705882352941,0.09090909090909091,0.1111111111111111,0.18181818181818182,0.058823529411764705,0.11428571428571428,0.05555555555555555,1.0,0.4,0.6875,0.6875,0.7272727272727273,0.275,0.45454545454545453,0.5,0.2,0.025,0.125,0.2,0.2,1.0,0.175,0.42857142857142855,0.42857142857142855,1.0,0.375,1.0,0.3333333333333333,0.125,0.8,0.75,0.7,0.42857142857142855,0.56400625,0.5335571428571428,0.64534,0.09090909090909091,0.125,0.18518518518518517,0.18518518518518517,4.803571428571429,24.883333333333336,0.1848341232227488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629656,1610612755,Quentin Grimes,Quentin Grimes,1629656,PHI,4178.8,70,-13,132,129,20,39,13,261,,1.0,,,,,,1.0,2.0,2.0,4.0,3.0,5.0,,1.0,4.0,5.0,9.0,3.0,20.0,166,,,1.0,,,,,,,2.0,,15.0,,5.0,3.0,,3.0,3.0,6.0,2.0,1.0,15.0,,,8.0,1.0,,9.0,,9,,,,,,,2.0,,3.0,3.0,1.0,4.0,2.0,,3.0,,4.0,1.0,,20,2.0,,1.0,1.0,1.0,0.5555555555555556,0.5555555555555556,0.25,,,0.6538461538461539,,,0.6666666666666666,,,0.6923076923076923,,,,11.564625850340136,,,0.04,,0.21621621621621623,,0.14516129032258066,,,,,,0.07142857142857142,0.20689655172413793,,0.25,0.07692307692307693,,,,0.07692307692307693,,,,0.15384615384615385,0.3076923076923077,0.5,0.5,1.0,0.38461538461538464,0.6,0.6,1.0,,,,,,,0.7692307692307693,0.6,0.5430423076923077,0.5361,,0.13333333333333333,0.3333333333333333,,,11.075,24.855555555555554,0.15151515151515152,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.25,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,7308.9,122,-38,235,240,40,58,31,475,13.0,22.0,1.0,4.0,1.0,5.0,8.0,23.0,16.0,,,6.0,27.0,2.0,26.0,61.0,6.0,27.0,19.0,89.0,310,1.0,6.0,2.0,1.0,3.0,3.0,11.0,9.0,18.0,8.0,44.0,,,27.0,6.0,7.0,9.0,10.0,19.0,4.0,4.0,48.0,,2.0,5.0,2.0,,7.0,2.0,9,2.0,3.0,1.0,2.0,5.0,2.0,7.0,3.0,6.0,16.0,1.0,22.0,10.0,1.0,1.0,,1.0,,18.0,40,,1.0,0.15384615384615385,0.15384615384615385,,0.2222222222222222,0.2222222222222222,0.4262295081967213,0.16666666666666666,0.2727272727272727,0.3977272727272727,0.125,0.2647058823529412,0.4489795918367347,0.16666666666666666,0.38636363636363635,0.3068181818181818,0.11475409836065574,0.043478260869565216,0.0625,38.74538745387454,0.7142857142857143,,0.05128205128205128,0.03125,0.08196721311475409,,0.07,0.018518518518518517,,,,,,0.0975609756097561,0.043478260869565216,,0.25,0.5909090909090909,0.7647058823529411,0.15384615384615385,0.26136363636363635,0.34782608695652173,0.36363636363636365,0.125,0.18181818181818182,,,,,0.3068181818181818,0.2222222222222222,0.2222222222222222,,0.5,0.25,1.0,0.25,0.29411764705882354,0.2,0.5568181818181818,0.2222222222222222,0.5082767045454545,0.52365,0.4756323529411764,0.10309278350515463,0.14285714285714285,0.033707865168539325,0.20224719101123595,8.94918032786885,27.188888888888894,0.1702127659574468,5.0,,6.0,3.0,,2.0,,,,,,1.0,0.05,0.3125,0.3333333333333333,0.2,,1.0,6.0,1.0,6.0,18.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.22727272727272727,0.03571428571428571,0.05555555555555555,0.25,0.35294117647058826,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1631230,1610612755,Dominick Barlow,Dominick Barlow,1631230,PHI,360.0,6,4,11,12,3,7,1,23,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1,,1.0,,1.0,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203083,1610612755,Andre Drummond,Andre Drummond,203083,PHI,8503.900000000001,142,-37,269,275,42,58,36,544,10.0,11.0,6.0,7.0,3.0,4.0,2.0,4.0,,4.0,8.0,,,,12.0,15.0,4.0,8.0,7.0,43.0,355,8.0,9.0,1.0,,19.0,3.0,4.0,6.0,12.0,10.0,14.0,12.0,14.0,,,2.0,2.0,5.0,7.0,2.0,,19.0,4.0,6.0,13.0,17.0,5.0,35.0,12.0,47,,4.0,2.0,2.0,3.0,,9.0,12.0,27.0,12.0,,10.0,2.0,3.0,2.0,1.0,2.0,2.0,12.0,42,,3.0,0.4166666666666667,1.0,1.0,0.5,0.5,0.8,0.8888888888888888,0.75,0.782608695652174,0.95,0.75,0.7678571428571429,0.95,0.8571428571428571,0.34782608695652173,0.13333333333333333,0.5,,11.89710610932476,0.3333333333333333,0.7142857142857143,0.3617021276595745,0.08450704225352113,0.18840579710144928,0.07692307692307693,0.25862068965517243,0.08130081300813008,0.16666666666666666,0.07894736842105263,0.07142857142857142,0.38461538461538464,0.391304347826087,0.20833333333333334,,1.0,0.4782608695652174,0.9090909090909091,0.9090909090909091,0.4,0.17391304347826086,0.5,1.0,0.5,,0.34782608695652173,0.5,0.5,1.0,,,,,0.7,0.8571428571428571,,,1.0,0.75,0.8260869565217391,,0.5759673913043478,0.5341857142857143,0.651675,0.08,0.11764705882352941,0.4418604651162791,0.27906976744186046,1.8333333333333333,23.737499999999997,0.15613382899628253,,1.0,3.0,1.0,1.0,6.0,1.0,1.0,,,,1.0,0.14285714285714285,,,,0.1,,,,,,1.0,3.0,1.0,3.0,4.0,,,,,0.06451612903225806,0.045454545454545456,0.2727272727272727,,,1.0,1.0,2.0,4.0,2.0,1.0,1.0,0.2857142857142857,1.0,1.0,,,,,,,,,,,,,,True,,,,,
1642348,1610612755,Justin Edwards,Justin Edwards,1642348,PHI,2380.9,40,-22,71,75,8,18,10,146,2.0,3.0,1.0,1.0,,,,2.0,,,2.0,2.0,3.0,,2.0,5.0,2.0,5.0,,10.0,103,1.0,1.0,,,2.0,,,,,,4.0,6.0,2.0,3.0,2.0,1.0,,,,,,,,1.0,1.0,1.0,,2.0,1.0,3,1.0,,,,1.0,,1.0,4.0,6.0,1.0,,1.0,1.0,,,,,,,8,,,,,1.0,0.4,0.4,0.4,1.0,,0.5,1.0,,0.5,1.0,,0.5,0.2,,,13.095238095238095,1.0,,0.1111111111111111,0.045454545454545456,0.05555555555555555,,0.07407407407407407,0.027777777777777776,,,,,0.25,,0.25,,0.3,0.6666666666666666,1.0,,0.2,,,,,0.2,,,,0.3,0.6666666666666666,1.0,1.0,1.0,1.0,,,,,0.8,0.6666666666666666,0.5549850000000001,0.6011,0.5622,0.1,0.2,0.2,,3.6399999999999997,25.140000000000004,0.11267605633802817,,,,,,,,,,,,,0.3333333333333333,,,,,,,,2.0,,,1.0,,,,1.0,,,0.3333333333333333,0.1,,,,,,,,,,,,,,,2.0,1.0,0.2,0.3333333333333333,1.0,,,,,,,,,True,,,,,
1642845,1610612755,VJ Edgecombe,VJ Edgecombe,1642845,PHI,6234.0,104,-8,193,201,29,19,30,394,,2.0,,,,1.0,6.0,10.0,3.0,2.0,4.0,4.0,9.0,2.0,7.0,15.0,6.0,13.0,,32.0,251,,,3.0,,3.0,2.0,3.0,,7.0,6.0,8.0,15.0,,9.0,4.0,1.0,,3.0,3.0,1.0,,9.0,4.0,3.0,6.0,2.0,,8.0,7.0,15,2.0,4.0,3.0,1.0,5.0,3.0,10.0,6.0,10.0,5.0,2.0,2.0,1.0,,,,,,7.0,29,,,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.46153846153846156,0.46153846153846156,0.4666666666666667,,0.6666666666666666,0.5714285714285714,0.5,0.5833333333333334,0.5517241379310345,0.5,0.5,0.4642857142857143,0.06666666666666667,,,17.10526315789474,0.5,,0.05263157894736842,0.0625,0.13043478260869565,0.10256410256410256,0.09523809523809523,0.08045977011494253,0.07692307692307693,0.1111111111111111,0.08333333333333333,0.07692307692307693,0.0625,0.0967741935483871,0.15384615384615385,,0.07142857142857142,,,,0.35714285714285715,0.6,0.6,0.3333333333333333,0.10714285714285714,0.14285714285714285,0.5,0.5,1.0,0.32142857142857145,0.4444444444444444,0.4444444444444444,0.75,,,,0.6666666666666666,0.16666666666666666,,0.5357142857142857,0.4444444444444444,0.4919607142857143,,0.4761916666666666,0.034482758620689655,0.0625,0.09375,0.21875,10.253333333333332,25.384615384615383,0.15025906735751296,1.0,1.0,2.0,,1.0,5.0,,3.0,,,,,0.2,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,3.0,1.0,3.0,3.0,,2.0,1.0,1.0,1.0,,,0.3333333333333333,0.5,0.047619047619047616,0.07142857142857142,,0.5,0.3333333333333333,,1.0,,,1.0,,0.3333333333333333,,,,,,,,,1.0,3.0,0.5,1.0,,,,,True,,,,,
202331,1610612755,Paul George,Paul George,202331,PHI,6979.9,116,-30,223,224,29,45,30,447,1.0,1.0,,,,,5.0,6.0,12.0,3.0,3.0,10.0,19.0,,10.0,19.0,13.0,22.0,11.0,70.0,297,,,1.0,,3.0,,1.0,,3.0,6.0,14.0,21.0,,19.0,10.0,1.0,9.0,3.0,12.0,,7.0,27.0,,1.0,7.0,2.0,1.0,10.0,1.0,11,,1.0,1.0,,5.0,1.0,8.0,2.0,8.0,15.0,1.0,15.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,29,1.0,1.0,0.3,0.3,0.5384615384615384,0.5909090909090909,0.5909090909090909,0.5263157894736842,,,0.7195121951219512,1.5,0.75,0.7446808510638298,1.5,0.5,0.5365853658536586,0.05263157894736842,0.16666666666666666,,21.484375,0.625,0.25,0.05,0.016666666666666666,0.1206896551724138,,0.09183673469387756,0.00980392156862745,,,,,0.05,0.05128205128205128,,1.0,0.024390243902439025,1.0,1.0,,0.14634146341463414,0.8333333333333334,1.0,,0.2926829268292683,0.07317073170731707,1.0,1.0,1.0,0.4634146341463415,0.5263157894736842,0.5263157894736842,0.4,,,,,,,0.5609756097560976,0.5263157894736842,0.48925731707317066,0.5046,0.463475,0.15217391304347827,0.2608695652173913,0.04285714285714286,0.04285714285714286,14.24736842105263,25.613636363636363,0.13004484304932734,4.0,1.0,3.0,,,3.0,,2.0,,,,,0.2631578947368421,0.3333333333333333,0.3333333333333333,0.75,1.0,1.0,1.0,1.0,1.0,18.0,2.0,4.0,1.0,2.0,1.0,2.0,,1.0,,,0.05263157894736842,0.1111111111111111,0.5,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,0.043478260869565216,True,,,,,
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,15254.9,254,-40,503,503,106,129,52,1006,17.0,27.0,3.0,5.0,4.0,6.0,4.0,11.0,1.0,6.0,16.0,,11.0,,22.0,39.0,6.0,27.0,12.0,74.0,602,4.0,8.0,1.0,,8.0,4.0,7.0,2.0,13.0,32.0,12.0,18.0,8.0,11.0,,6.0,4.0,3.0,7.0,1.0,3.0,17.0,1.0,5.0,15.0,20.0,9.0,44.0,6.0,50,,3.0,1.0,2.0,4.0,2.0,7.0,12.0,22.0,19.0,9.0,16.0,9.0,1.0,4.0,3.0,4.0,4.0,13.0,103,,1.0,0.7272727272727273,0.8888888888888888,1.0,0.2222222222222222,0.2222222222222222,0.5641025641025641,0.5,0.5714285714285714,0.4696969696969697,0.4444444444444444,0.55,0.5138888888888888,0.4444444444444444,0.5909090909090909,0.4090909090909091,0.15384615384615385,0.2727272727272727,,14.132379248658319,0.5714285714285714,0.5625,0.1941747572815534,0.0390625,0.1079136690647482,0.008264462809917356,0.1446280991735537,0.024096385542168676,,0.010416666666666666,,0.13513513513513514,0.1702127659574468,0.1,,1.0,0.4090909090909091,0.6296296296296297,0.7083333333333334,0.7058823529411765,0.16666666666666666,0.36363636363636365,0.5,1.0,0.015151515151515152,0.24242424242424243,0.375,0.375,1.0,0.16666666666666666,,,,0.5555555555555556,0.6,,,0.6,0.6666666666666666,0.8181818181818182,,0.5686924242424242,0.5259625,0.5673000000000001,0.1267605633802817,0.20454545454545456,0.10810810810810811,0.17567567567567569,3.7666666666666666,24.58518518518519,0.21073558648111332,1.0,1.0,2.0,,,3.0,,1.0,,,,1.0,0.13793103448275862,1.0,1.0,,0.1111111111111111,,2.0,1.0,3.0,,1.0,2.0,3.0,1.0,,4.0,,0.3333333333333333,0.1111111111111111,0.058823529411764705,0.05714285714285714,0.3684210526315789,0.2,,,,,3.0,,,,,,,1.0,,,,0.1,,,,,2.0,,,,False,1.0,1.0,,,
1629656,1610612755,Quentin Grimes,Quentin Grimes,1629656,PHI,10398.7,173,-56,337,340,77,110,34,677,7.0,12.0,1.0,2.0,2.0,4.0,,6.0,1.0,2.0,4.0,7.0,22.0,,8.0,19.0,9.0,26.0,11.0,54.0,418,1.0,2.0,,,2.0,2.0,7.0,2.0,18.0,12.0,4.0,24.0,,22.0,7.0,3.0,13.0,6.0,19.0,2.0,8.0,44.0,1.0,1.0,12.0,6.0,1.0,19.0,2.0,21,,3.0,2.0,1.0,2.0,,4.0,5.0,18.0,8.0,,12.0,3.0,1.0,1.0,,1.0,,18.0,77,3.0,1.0,0.75,0.75,0.8888888888888888,0.34615384615384615,0.34615384615384615,0.42105263157894735,0.5,0.2857142857142857,0.4777777777777778,0.5,0.5,0.54,0.5,0.5294117647058824,0.5777777777777777,0.15789473684210525,0.16666666666666666,,14.43850267379679,0.5,0.0625,0.08955223880597014,0.010638297872340425,0.13186813186813187,0.015384615384615385,0.11392405063291139,0.012578616352201259,,0.017543859649122806,,0.13043478260869565,0.058823529411764705,0.13157894736842105,,,0.26666666666666666,0.5833333333333334,0.7,0.7142857142857143,0.13333333333333333,,,,0.022222222222222223,0.08888888888888889,0.5,0.5,1.0,0.4888888888888889,0.3181818181818182,0.3181818181818182,0.8571428571428571,1.0,0.5,1.0,,0.25,0.5,0.8444444444444444,0.3181818181818182,0.5572877777777778,0.6414,0.55509375,0.10204081632653061,0.13636363636363635,0.037037037037037035,0.3333333333333333,5.031578947368421,25.903846153846153,0.228486646884273,1.0,,4.0,1.0,,2.0,,,,,,1.0,0.13333333333333333,1.0,1.0,1.0,,2.0,7.0,4.0,9.0,3.0,4.0,2.0,1.0,,1.0,,,0.4444444444444444,0.16666666666666666,,0.041666666666666664,0.1,0.4375,0.2857142857142857,,,,2.0,,,,,,,2.0,,,,0.125,,,,,2.0,,2.0,0.07407407407407407,False,2.0,1.0,1.0,,
