EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGA,PenaltyAtRimFGA,FG2A,FtPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimFrequency,PenaltyAtRimFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,AtRimFGM,FG2M,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyArc3FGA,PenaltyFG3A,Loose Ball Fouls,PenaltyArc3Frequency,Corner3FGA,Corner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,BadPassSteals,LostBallTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg3Pct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,ShortMidRangeAssists,DefTwoPtRebounds,SecondChanceFg3Pct,DefTwoPtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted2s,PenaltyTurnovers,on,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGA,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,SelfOReb,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,PtsPutbacks,OffTwoPtRebounds,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,OffTwoPtReboundPct,OffShortMidRangeReboundPct,FTOffRebounds,FTDefRebounds,Travels,Blocked3s,BlockedArc3,OffensiveGoaltends,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls Drawn,BlockedLongMidRange,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers
1628379,1610612747,Luke Kennard,Luke Kennard,1628379,LAL,237.6,4.0,-1.0,8,7.0,1.0,15,1.0,1.0,1.0,1.0,3.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,12.5,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.51795,27.8,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628467,1610612747,Maxi Kleber,Maxi Kleber,1628467,LAL,864.6,14.0,,28,28.0,15.0,56,,,,,1.0,35.0,,,,,,2.0,15.0,,,,,0.25,,12.5,,,,,,,,1.0,,0.4619,,0.5357142857142857,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.25,0.5,0.25,0.18181818181818182,0.2857142857142857,1.0,1.0,0.4619,1.0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,76.0,1.0,,2,3.0,,5,,,,,2.0,2.0,,,,,,,,,,,1.0,1.0,,50.0,,,,,,,,1.0,,0.5986,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.2,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,237.6,4.0,-1.0,8,7.0,1.0,15,1.0,2.0,1.0,2.0,3.0,9.0,3.0,2.0,1.0,,,,1.0,1.0,0.5,0.5,0.75,0.75,1.0,25.0,,,,1.0,0.5,0.5,1.0,1.0,0.5,0.39075000000000004,27.9,0.125,,,,,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,0.3255,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,237.6,4.0,-1.0,8,7.0,1.0,15,,,,1.0,,9.0,,,,,,,1.0,,,,,,1.0,12.5,,,,,,,,1.0,,0.53595,23.9,0.125,,,,,,,,,,,2.0,2.0,2.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642876,1610612747,Adou Thiero,Adou Thiero,1642876,LAL,726.4,12.0,,23,22.0,12.0,45,,,,,3.0,31.0,,,,1.0,1.0,1.0,12.0,,,,1.0,1.5,,7.692307692307692,0.16666666666666666,0.09090909090909091,,,,,,1.0,,0.8935,,0.5217391304347826,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,3.0,,1.5,,,,,1.0,1.0,0.8935,1.0,1.1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203935,1610612747,Marcus Smart,Marcus Smart,203935,LAL,4.6,,,1,,1.0,1,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629020,1610612747,Jarred Vanderbilt,Jarred Vanderbilt,1629020,LAL,57.6,1.0,,2,3.0,2.0,5,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641733,1610612747,Nick Smith Jr.,Nick Smith Jr.,1641733,LAL,627.0,10.0,1.0,20,21.0,14.0,41,2.0,4.0,2.0,4.0,11.0,26.0,6.0,4.0,2.0,,,,14.0,1.0,0.5,0.5,0.7142857142857143,0.6875,0.5714285714285714,37.5,,,,0.5714285714285714,0.5,0.5,1.0,0.7142857142857143,0.5,0.5199785714285714,26.625,0.7,1.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,8.0,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,2.0,,8.0,,0.6666666666666666,1.0,,,,0.14285714285714285,0.2,0.53985,0.7272727272727273,8.966666666666667,1.0,2.0,4.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,3.0,3.0,,0.6,,,,,1.0,,,,,2.0,,,1.0,,,1.0,,0.7,,,,,,1.0,0.125,0.25,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.2857142857142857,0.5,0.5,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642261,1610612747,Dalton Knecht,Dalton Knecht,1642261,LAL,627.0,10.0,1.0,20,21.0,14.0,41,2.0,4.0,2.0,4.0,8.0,26.0,3.0,4.0,2.0,1.0,4.0,4.0,14.0,0.5,0.5,0.5,0.6,0.6666666666666666,0.8,25.0,0.16666666666666666,0.4,0.25,0.8,0.5,0.5,0.5,0.8,0.5,0.47473,26.075,0.7,1.0,4.0,,,1.0,2.0,1.0,,3.0,2.0,1.0,3.0,1.0,1.0,7.0,,,,,,,,,,,,1.0,2.0,,3.0,,0.375,,,,,,,0.463925,0.375,13.6,,,,,,,,,,3.0,3.0,,0.75,,,,,,,,2.0,5.0,,,,1.0,,,,1.5,0.375,1.25,,,,,,0.16666666666666666,0.5,0.625,,1.0,1.0,1.0,1.0,1.0,,,,,,,0.3333333333333333,,0.2,,,,1.0,0.3333333333333333,1.0,1.0,3.0,1.0,3.0,1.0,0.75,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
