EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,AtRimAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGA,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,OffTwoPtRebounds,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceFG3M,FTOffRebounds,FTDefRebounds,BlockedLongMidRange,SecondChanceFg3Pct,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsPutbacks,Travels,OffCorner3ReboundPct,PenaltyCorner3FGA,SecondChanceFtPoints,SelfOReb,OffAtRimReboundPct,SelfORebPct,PenaltyCorner3Frequency,Charge Fouls Drawn,PenaltyCorner3FGM,Blocked3s,BlockedCorner3,PenaltyCorner3Accuracy,on
1626145,1610612743,Tyus Jones,Tyus Jones,1626145,DEN,1479.0,25.0,-6.0,48.0,48,6.0,7.0,6.0,96,1.0,1.0,2.0,4.0,1.0,3.0,6.0,1.0,7.0,56.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,12.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,2.0,1.0,1.0,6.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,12.962962962962962,0.16666666666666666,1.0,1.0,0.6666666666666666,0.5,0.5,0.16666666666666666,0.16666666666666666,0.5093666666666667,0.4033,0.2857142857142857,0.14285714285714285,9.35,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,7263.9,121.0,-25.0,235.0,242,62.0,50.0,21.0,477,8.0,10.0,6.0,19.0,14.0,18.0,43.0,22.0,73.0,276.0,2.0,3.0,4.0,12.0,24.0,18.0,10.0,6.0,16.0,2.0,4.0,6.0,,38.0,2.0,2.0,,5.0,7.0,18.0,,23.0,5.0,24.0,62.0,5.0,0.4186046511627907,0.6666666666666666,0.4396551724137931,0.6666666666666666,0.5294117647058824,0.6666666666666666,0.631578947368421,28.40466926070039,0.1724137931034483,0.8,0.8,0.3275862068965517,0.3157894736842105,0.375,0.2413793103448276,0.43103448275862066,0.5002887931034483,0.36415,0.0547945205479452,0.3287671232876712,10.013953488372094,0.26382978723404255,1.0,1.0,2.0,3.0,4.0,5.0,15.0,2.0,6.0,5.0,15.0,3.0,7.0,2.0,6.0,18.0,9.0,6.0,15.0,5.0,3.0,4.0,2.0,8.0,5.0,13.0,2.0,15.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.46153846153846156,0.25862068965517243,0.06976744186046512,0.15789473684210525,0.4,0.06578947368421052,0.1509433962264151,0.04,0.10077519379844961,0.01818181818181818,0.047619047619047616,0.034482758620689655,0.08108108108108109,0.1,0.1590909090909091,0.1111111111111111,1.0,0.625,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.5,0.25862068965517243,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,1.0,1.0,0.23076923076923078,0.6666666666666666,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.5254,0.1111111111111111,0.125,0.06666666666666667,26.386666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1628971,1610612743,Bruce Brown,Bruce Brown,1628971,DEN,4400.5,73.0,-20.0,140.0,145,51.0,41.0,17.0,285,6.0,11.0,1.0,4.0,2.0,8.0,17.0,3.0,25.0,167.0,,1.0,,2.0,8.0,6.0,2.0,2.0,4.0,2.0,,,1.0,10.0,3.0,3.0,,4.0,11.0,4.0,,6.0,1.0,8.0,51.0,1.0,0.47058823529411764,,0.4782608695652174,,0.4807692307692308,,0.36363636363636365,20.731707317073173,0.4782608695652174,0.5454545454545454,0.6,0.17391304347826086,0.25,0.25,0.08695652173913043,0.7391304347826086,0.5570195652173914,0.52365,,0.32,5.388235294117647,0.36428571428571427,,1.0,2.0,6.0,1.0,2.0,4.0,,1.0,2.0,6.0,3.0,8.0,,1.0,10.0,6.0,,4.0,2.0,1.0,1.0,,7.0,1.0,8.0,1.0,9.0,2.0,,2.0,6.0,5.0,,8.0,3.0,1.0,1.0,,,,2.0,,,,,,,0.625,0.625,1.0,0.3333333333333333,,0.3333333333333333,0.375,0.3333333333333333,0.2608695652173913,0.058823529411764705,,0.25,0.029411764705882353,0.19444444444444445,,0.11428571428571428,0.014285714285714285,,,0.06666666666666667,,0.21875,,,0.5,1.0,0.5,0.5,1.0,0.17391304347826086,0.5,0.5,1.0,0.3333333333333333,,,0.6666666666666666,0.3333333333333333,0.1111111111111111,,0.5,0.5736111111111111,0.08,0.10526315789473684,,25.166666666666668,2.0,1.0,1.0,2.0,1.0,3.0,1.0,0.09090909090909091,0.022727272727272728,0.05,0.08695652173913043,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1642461,1610612743,Spencer Jones,Spencer Jones,1642461,DEN,8719.3,145.0,-17.0,279.0,288,91.0,74.0,27.0,567,4.0,5.0,,1.0,,4.0,6.0,4.0,39.0,326.0,,,3.0,2.0,5.0,2.0,,2.0,2.0,2.0,,,,6.0,4.0,2.0,2.0,7.0,20.0,3.0,1.0,5.0,,5.0,91.0,,0.6666666666666666,,0.9210526315789473,0.75,0.9285714285714286,0.75,0.8333333333333334,7.987220447284345,0.2631578947368421,0.8,0.8,0.05263157894736842,,,,0.9473684210526315,0.6013868421052632,0.507375,0.07692307692307693,0.1282051282051282,3.5999999999999996,0.32616487455197135,,,,,,2.0,5.0,1.0,2.0,9.0,13.0,,,1.0,2.0,6.0,27.0,,5.0,2.0,,,1.0,6.0,2.0,9.0,3.0,12.0,1.0,,1.0,3.0,,,4.0,1.0,3.0,,,,,1.0,1.0,7.0,4.0,2.0,7.0,2.0,0.75,0.75,1.0,0.6923076923076923,0.5,0.6923076923076923,,0.75,0.6842105263157895,,,0.25,0.022988505747126436,0.09375,0.017543859649122806,0.052980132450331126,0.015748031496062992,0.02040816326530612,0.03125,0.023809523809523808,,0.09090909090909091,0.1111111111111111,0.2857142857142857,0.75,,,,,0.2631578947368421,0.4,0.4,1.0,,,,,,1.0,0.5,0.4,0.5394,0.09523809523809523,0.14285714285714285,0.07142857142857142,24.084615384615386,8.0,1.0,1.0,2.0,1.0,3.0,1.0,,0.014285714285714285,,0.42105263157894735,0.5,0.5,7.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.16666666666666666,0.0625,0.875,0.875,1.0,1.0,1.0,,,,,,,,,,,,,,,True
202685,1610612743,Jonas Valančiūnas,Jonas Valančiūnas,202685,DEN,886.0,15.0,-6.0,30.0,30,3.0,3.0,4.0,60,1.0,2.0,3.0,4.0,1.0,5.0,7.0,1.0,11.0,35.0,1.0,2.0,2.0,,,2.0,1.0,,1.0,,,,,2.0,,,,2.0,6.0,5.0,,2.0,,,3.0,,0.7142857142857143,0.5,0.7142857142857143,0.5,0.6875,0.5,,35.29411764705882,0.2857142857142857,0.5,0.5,0.5714285714285714,0.75,0.75,0.14285714285714285,0.2857142857142857,0.4692,0.4151,0.18181818181818182,,6.871428571428572,0.1,1.0,2.0,,,1.0,,,,,,,,,,,8.0,,,,,,1.0,1.0,2.0,1.0,3.0,2.0,5.0,1.0,,,3.0,,1.0,4.0,,2.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,0.8,1.0,,,,,,,,,,0.25,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.15384615384615385,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,0.5,,,,,,,,0.125,0.125,,,,,,,1.0,,,,0.1,0.2,,,,,,,,,,,,,,,,,,,2.0,1.0,0.5,,,,,,,,,,,,True
203999,1610612743,Nikola Jokić,Nikola Jokić,203999,DEN,6616.4,110.0,-3.0,212.0,216,87.0,67.0,20.0,428,7.0,11.0,13.0,21.0,3.0,20.0,35.0,23.0,72.0,241.0,3.0,7.0,11.0,14.0,32.0,16.0,15.0,9.0,24.0,5.0,4.0,3.0,3.0,57.0,3.0,2.0,1.0,6.0,9.0,17.0,,25.0,4.0,32.0,87.0,4.0,0.5714285714285714,0.42857142857142855,0.4803921568627451,0.3333333333333333,0.5806451612903226,0.4583333333333333,0.6153846153846154,30.252100840336137,0.21568627450980393,0.6363636363636364,0.7777777777777778,0.4117647058823529,0.6190476190476191,0.6842105263157895,0.058823529411764705,0.5294117647058824,0.5016862745098039,0.442525,0.1527777777777778,0.4444444444444444,6.674285714285714,0.41037735849056606,3.0,4.0,4.0,5.0,,3.0,14.0,2.0,6.0,3.0,16.0,6.0,13.0,2.0,7.0,24.0,9.0,,14.0,3.0,4.0,9.0,1.0,9.0,22.0,32.0,4.0,36.0,10.0,,5.0,,,5.0,10.0,5.0,,1.0,2.0,,,8.0,1.0,3.0,2.0,1.0,3.0,1.0,0.6,0.631578947368421,1.0,0.1875,0.2857142857142857,0.1875,0.46153846153846156,0.45,0.3137254901960784,0.11428571428571428,0.09523809523809523,1.0,0.30985915492957744,0.1875,0.022222222222222223,0.2605042016806723,0.042105263157894736,0.02564102564102564,0.34615384615384615,0.2571428571428571,0.4,0.16279069767441862,0.4,0.3333333333333333,0.5714285714285714,0.6153846153846154,,,,0.27450980392156865,0.21428571428571427,0.21428571428571427,1.0,0.4444444444444444,0.75,0.3333333333333333,0.25,0.8,0.3,0.3333333333333333,0.21428571428571427,0.5058725,0.15517241379310345,0.1951219512195122,0.058823529411764705,24.762500000000003,2.0,2.0,,2.0,3.0,,1.0,0.18181818181818182,0.06,0.041666666666666664,0.0392156862745098,0.2222222222222222,,,,,,1.0,,,0.5,,,,,,,,2.0,,,1.0,5.0,1.0,0.125,0.041666666666666664,0.05,,,,,,True
1629661,1610612743,Cameron Johnson,Cameron Johnson,1629661,DEN,4908.5,82.0,15.0,156.0,162,48.0,47.0,12.0,318,7.0,9.0,3.0,4.0,1.0,11.0,14.0,5.0,36.0,173.0,,,,3.0,12.0,6.0,8.0,1.0,9.0,,1.0,5.0,,19.0,2.0,2.0,,4.0,9.0,7.0,,8.0,,12.0,48.0,,0.7857142857142857,,0.5740740740740741,,0.5806451612903226,,0.5454545454545454,20.930232558139537,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.14814814814814814,0.75,0.75,0.037037037037037035,0.8148148148148148,0.5537092592592593,,,0.3333333333333333,4.014285714285714,0.3076923076923077,,,3.0,4.0,1.0,2.0,12.0,1.0,4.0,3.0,13.0,3.0,5.0,1.0,4.0,16.0,9.0,,12.0,2.0,,3.0,2.0,4.0,5.0,9.0,2.0,11.0,2.0,2.0,1.0,3.0,,1.0,5.0,2.0,1.0,,,,,4.0,,,,,,,0.7272727272727273,0.7272727272727273,1.0,0.23076923076923078,0.25,0.23076923076923078,0.6,0.5,0.48148148148148145,,,0.4,0.1,0.11428571428571428,0.058823529411764705,0.10588235294117647,0.03278688524590164,0.06666666666666667,,0.14285714285714285,0.125,0.1,0.2,,0.5714285714285714,1.0,1.0,1.0,1.0,0.4444444444444444,0.16666666666666666,0.16666666666666666,1.0,,,,0.4444444444444444,0.75,0.4444444444444444,0.25,0.16666666666666666,0.5491555555555556,0.12903225806451613,0.2222222222222222,,25.75384615384616,1.0,,,,,,1.0,,,,0.037037037037037035,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,0.07692307692307693,,1.0,,,,,True
1631128,1610612743,Christian Braun,Christian Braun,1631128,DEN,4501.0,75.0,-5.0,144.0,149,46.0,38.0,13.0,293,,4.0,,,,,4.0,2.0,14.0,170.0,,,,,6.0,,1.0,2.0,3.0,2.0,,1.0,,8.0,2.0,,2.0,3.0,6.0,2.0,,2.0,,6.0,46.0,,,,0.46153846153846156,,0.5,,1.0,10.559006211180124,0.3076923076923077,,,,,,,1.0,0.5700076923076923,,,0.42857142857142855,2.625,0.3194444444444444,,,,1.0,,2.0,5.0,1.0,1.0,4.0,9.0,,1.0,2.0,2.0,,9.0,3.0,5.0,2.0,2.0,,,3.0,2.0,5.0,1.0,6.0,2.0,,1.0,1.0,,1.0,3.0,1.0,1.0,,,,,1.0,,2.0,1.0,1.0,3.0,,,,0.75,0.4444444444444444,1.0,0.4444444444444444,,1.0,0.6923076923076923,0.5,,0.6666666666666666,0.037037037037037035,0.10714285714285714,,0.06097560975609756,0.015873015873015872,,0.047619047619047616,,0.2,0.13043478260869565,,,,,,,,0.38461538461538464,0.4,0.4,0.5,,,,0.3333333333333333,,0.3333333333333333,1.0,0.4,0.5082666666666666,0.07142857142857142,0.2,,24.311111111111114,4.0,,,,1.0,,,0.5,0.03125,0.07142857142857142,0.3076923076923077,,,2.0,,,,,,,,,,0.5,0.5,1.0,,,,,,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,True
203501,1610612743,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DEN,3335.8999999999996,56.0,-12.0,104.0,107,58.0,36.0,10.0,211,2.0,3.0,1.0,4.0,1.0,3.0,8.0,10.0,22.0,125.0,2.0,4.0,4.0,8.0,15.0,4.0,2.0,1.0,3.0,,1.0,,,7.0,1.0,1.0,,3.0,5.0,9.0,,15.0,2.0,15.0,58.0,2.0,0.375,0.5,0.3333333333333333,0.3333333333333333,0.4375,0.3333333333333333,0.5,20.33898305084746,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.25,0.25,0.05555555555555555,0.7222222222222222,0.5145305555555555,0.46349999999999997,0.18181818181818182,0.6818181818181818,7.025,0.5576923076923077,1.0,1.0,2.0,2.0,,2.0,9.0,1.0,5.0,2.0,10.0,2.0,4.0,1.0,6.0,2.0,3.0,3.0,9.0,2.0,,2.0,,4.0,2.0,6.0,4.0,10.0,,,,,,,,,,,,1.0,1.0,3.0,2.0,,,,,,0.3333333333333333,0.5,0.5,0.2,0.16666666666666666,0.2,0.5,0.35,0.5555555555555556,,,,0.05714285714285714,0.14814814814814814,,0.0967741935483871,0.058823529411764705,,0.058823529411764705,0.07692307692307693,,0.14814814814814814,,,0.5,,,,,0.5,0.2222222222222222,0.2222222222222222,0.5,0.16666666666666666,1.0,1.0,0.2,1.0,0.5,0.2,0.2222222222222222,0.55434,0.22727272727272727,0.2727272727272727,0.18181818181818182,25.58,1.0,,2.0,2.0,3.0,,1.0,,0.10344827586206896,0.15384615384615385,0.05555555555555555,,0.3333333333333333,,,,1.0,,,,,0.5,,,,,,,2.0,,,1.0,,2.0,0.1,0.15384615384615385,0.1,1.0,,,,,True
203932,1610612743,Aaron Gordon,Aaron Gordon,203932,DEN,679.3,11.0,-10.0,19.0,22,,1.0,,41,,,,1.0,1.0,1.0,2.0,,2.0,31.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,0.25,,0.25,,,21.05263157894737,,,,0.25,,,0.25,0.5,0.48629999999999995,,,,15.75,,,,,,1.0,,2.0,,,,2.0,,,,,2.0,,,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,0.5,,,,0.125,,,0.08333333333333333,,,,0.2,,,,1.0,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,25.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
