EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,DefPoss,TotalPoss,OpponentPoints,Minutes,OffPoss,SecondChanceOffPoss,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Usage,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,Fg2aBlocked,OffThreePtRebounds,Loose Ball Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,FTDefRebounds,Travels,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefFTReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LostBallTurnovers,OffArc3ReboundPct,AtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,SelfOReb,BadPassSteals,SecondChanceFg3Pct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,Charge Fouls,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3PctAssisted,BlockedShortMidRange,SecondChanceAtRimPctAssisted,on,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends
1628368,1610612759,De'Aaron Fox,De'Aaron Fox,1628368,SAS,13.0,-2.0,1,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628436,1610612759,Luke Kornet,Luke Kornet,1628436,SAS,173.0,-1.0,6,10,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629162,1610612759,Jordan McLaughlin,Jordan McLaughlin,1629162,SAS,2764.6000000000004,-3.0,104,202,111.0,46.0,98.0,11.0,1.0,2.0,,3.0,,2.0,,12.844036697247706,54.0,53.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,6.0,3.0,5.0,2.0,19.0,1.0,3.0,3.0,5.0,2.0,13.0,2.0,6.0,9.0,3.0,1.0,6.0,4.0,10.0,3.0,1.0,4.0,2.0,24.0,2.0,4.0,2.0,6.0,2.0,8.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,13.0,54.0,1.0,0.25,0.25,1.0,0.6,0.6,0.6,0.6666666666666666,0.3333333333333333,0.7727272727272727,0.6875,0.7916666666666666,0.7222222222222222,0.45454545454545453,0.5,0.1,0.13333333333333333,0.14814814814814814,0.1276595744680851,0.05714285714285714,0.16666666666666666,0.2,0.1,0.14285714285714285,0.2,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.18181818181818182,1.0,1.0,0.5,0.09090909090909091,0.18181818181818182,1.0,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.125,0.25,1.0,0.375,0.3333333333333333,0.7272727272727273,0.3333333333333333,0.5096636363636363,0.4926,0.08333333333333333,0.14285714285714285,0.6842105263157895,9.049999999999999,25.580000000000002,0.5510204081632653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629640,1610612759,Keldon Johnson,Keldon Johnson,1629640,SAS,628.2,-9.0,24,44,32.0,10.0,20.0,5.0,,,,2.0,,,,28.0,15.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,1.0,3.0,1.0,3.0,3.0,4.0,1.0,3.0,,9.0,2.0,3.0,1.0,3.0,,7.0,2.0,4.0,3.0,3.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,7.0,15.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.6666666666666666,0.6428571428571429,0.5833333333333334,0.6428571428571429,0.5833333333333334,0.42857142857142855,,,,,,0.09090909090909091,,,,,,0.2857142857142857,0.5,1.0,0.2857142857142857,1.0,1.0,0.5,,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,0.5,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.5720142857142856,0.59055,,,0.7777777777777778,4.799999999999999,25.866666666666664,0.75,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.125,0.5,0.5,0.4357,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642868,1610612759,Carter Bryant,Carter Bryant,1642868,SAS,1312.0,11.0,50,96,48.0,22.0,46.0,6.0,1.0,1.0,,2.0,,,,9.615384615384615,26.0,24.0,1.0,1.0,,,,,,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,5.0,,,1.0,1.0,,3.0,,2.0,3.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,,1.0,11.0,,1.0,4.0,7.0,,7.0,,,,,,1.0,2.0,,,3.0,26.0,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,0.625,1.5,0.625,1.5,0.75,,0.5,,0.08333333333333333,0.25,,,,0.4,,,0.25,1.0,1.0,,,,,,0.25,,,,0.5,0.5,0.5,1.0,,,,1.0,1.0,1.0,0.5,0.53695,0.51855,,,0.6,3.1,24.366666666666664,0.5652173913043478,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203084,1610612759,Harrison Barnes,Harrison Barnes,203084,SAS,892.0,6.0,31,61,36.0,15.0,30.0,6.0,,2.0,1.0,,,2.0,,30.555555555555557,10.0,8.0,1.0,1.0,,,,,,1.0,,1.0,2.0,5.0,,,1.0,1.0,2.0,6.0,4.0,12.0,,,,1.0,2.0,2.0,2.0,,6.0,5.0,2.0,,,,,,,,,,,1.0,1.0,1.0,2.0,,,2.0,,,1.0,,4.0,2.0,2.0,10.0,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,1.0,,0.5714285714285714,,0.6666666666666666,0.5,0.8571428571428571,1.0,0.16666666666666666,,,0.06666666666666667,0.09090909090909091,,,0.5,,,0.14285714285714285,1.0,1.0,,,,,,0.14285714285714285,,,,0.7142857142857143,0.4,0.4,1.0,,1.0,,,,1.0,0.4,0.5712857142857143,0.60885,0.2222222222222222,0.6666666666666666,0.16666666666666666,1.4,26.45,0.3333333333333333,,,,,,1.0,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,2.0,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630322,1610612759,Lindy Waters III,Lindy Waters III,1630322,SAS,1974.0,6.0,73,143,65.0,33.0,70.0,7.0,,1.0,1.0,2.0,,,,18.42105263157895,39.0,43.0,1.0,1.0,,2.0,3.0,1.0,1.0,3.0,,1.0,2.0,5.0,1.0,2.0,3.0,5.0,3.0,8.0,,15.0,1.0,2.0,1.0,3.0,,5.0,4.0,2.0,6.0,5.0,2.0,2.0,2.0,4.0,2.0,,1.0,1.0,10.0,1.0,2.0,1.0,3.0,3.0,6.0,1.0,,1.0,,,,2.0,,,5.0,39.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.375,0.3333333333333333,0.375,0.6,0.5,0.5769230769230769,0.5,0.5769230769230769,0.5,0.6153846153846154,1.0,0.058823529411764705,0.08333333333333333,0.1111111111111111,0.08571428571428572,0.1111111111111111,,,0.1111111111111111,,0.15384615384615385,0.07692307692307693,1.0,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.07692307692307693,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.38461538461538464,0.4,0.4,0.5,,0.2,,0.4,0.5,0.6923076923076923,0.4,0.5314961538461538,0.46353999999999995,,,0.3333333333333333,8.62,25.7,0.5571428571428572,,,,3.0,,2.0,,,1.5,1.5,,,0.13333333333333333,,,,0.2,,,,,,,,,,,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.14285714285714285,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203482,1610612759,Kelly Olynyk,Kelly Olynyk,203482,SAS,2049.0,5.0,76,149,72.0,34.0,73.0,6.0,1.0,4.0,,3.0,1.0,6.0,1.0,27.848101265822784,35.0,45.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,6.0,1.0,2.0,3.0,7.0,5.0,8.0,4.0,25.0,2.0,4.0,3.0,4.0,2.0,15.0,4.0,2.0,12.0,6.0,3.0,2.0,1.0,3.0,1.0,,,2.0,7.0,,3.0,4.0,7.0,,7.0,4.0,3.0,3.0,,1.0,2.0,1.0,7.0,2.0,15.0,35.0,1.0,0.6666666666666666,0.6666666666666666,0.8,0.625,0.75,0.625,0.42857142857142855,0.5,0.7,0.8125,0.6944444444444444,0.75,0.5333333333333333,0.75,0.2222222222222222,,0.15789473684210525,0.1891891891891892,,,,0.2,0.3333333333333333,0.14285714285714285,0.13333333333333333,1.0,1.0,0.13333333333333333,0.5,0.5,1.0,0.2,0.13333333333333333,1.0,1.0,1.0,0.4,0.5,0.5,0.6666666666666666,0.125,0.25,1.0,0.25,0.5,0.6666666666666666,0.5,0.5015366666666667,0.53060625,0.125,0.25,0.6,9.314285714285715,25.237499999999997,0.4794520547945205,1.0,,,,,,,,,,,,,,1.0,0.5814,,,,,,,,,,0.2,,2.0,,0.5,,1.0,,1.0,3.0,,1.0,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630170,1610612759,Devin Vassell,Devin Vassell,1630170,SAS,337.40000000000003,-9.0,13,27,22.0,6.0,14.0,2.0,,,,2.0,,,,6.25,9.0,4.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,3.0,,,1.0,1.0,,3.0,,,3.0,1.0,1.0,1.0,,1.0,,,1.0,,2.0,,1.0,,1.0,,1.0,,,,,,,2.0,,,3.0,9.0,,,,1.0,1.0,1.0,1.0,,,1.5,1.5,1.5,1.5,1.0,,,,0.25,0.2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,0.51495,0.51495,,,1.0,,28.2,0.6428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641705,1610612759,Victor Wembanyama,Victor Wembanyama,1641705,SAS,420.59999999999997,-11.0,17,34,30.0,7.0,17.0,3.0,2.0,2.0,,3.0,,,,25.0,12.0,5.0,1.0,1.0,,,1.0,,,,,,,1.0,,,1.0,2.0,,1.0,,2.0,,,,,,,,2.0,,1.0,,,1.0,1.0,,1.0,,,3.0,1.0,1.0,,1.0,1.0,2.0,,,,,,2.0,1.0,,,,12.0,,,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,0.2,0.16666666666666666,0.25,,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,,0.5045499999999999,,,,,3.5,27.0,0.7058823529411765,,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,0.5923,1.0,,,,,,,,,0.5,,,,,,,,,,1.0,,,1.0,0.5,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
