EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefRebounds,Rebounds,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyArc3FGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,Corner3Assists,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,LostBallSteals,LostBallTurnovers,PenaltyTurnovers,BlockedAtRim,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Charge Fouls,2pt And 1 Free Throw Trips,LongMidRangeFGM,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,AtRimPctBlocked,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,SecondChanceTurnovers,LongMidRangePctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,on,Charge Fouls Drawn,DefensiveGoaltends,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct
1627741,1610612737,Buddy Hield,Buddy Hield,1627741,ATL,268.0,4,-6.0,10,11,3.0,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,15,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,0.5,20.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.49895,3.6,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629216,1610612737,Gabe Vincent,Gabe Vincent,1629216,ATL,3952.6,66,-46.0,131,133,56.0,264,2.0,2.0,2.0,12.0,2.0,3.0,5.0,17.0,23.0,175,,12.0,12.0,2.0,,,1.0,,,0.8,0.29411764705882354,0.29411764705882354,0.6666666666666666,0.475,0.5227272727272727,0.85,17.006802721088437,,,,0.1,1.0,1.0,,0.6,0.16666666666666666,0.16666666666666666,0.5,0.95,0.16666666666666666,0.5722710526315791,4.8,25.370588235294118,15.0,15.0,1.0,1.0,1.0,3.0,5.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,5.0,1.0,6.0,1.0,3.0,1.0,1.0,13.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,1.0,5.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,15.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.024390243902439025,0.015151515151515152,0.038461538461538464,1.0,0.05,0.25,0.6,0.6,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6483,0.047619047619047616,0.25,0.17391304347826086,0.11450381679389313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1630168,1610612737,Onyeka Okongwu,Onyeka Okongwu,1630168,ATL,10572.5,176,-66.0,350,355,105.0,705,12.0,13.0,8.0,14.0,14.0,22.0,10.0,22.0,66.0,449,18.0,30.0,14.0,8.0,12.0,29.0,37.0,0.6428571428571429,0.9,1.0,0.45454545454545453,0.45454545454545453,0.6363636363636364,0.6590909090909091,0.673469387755102,0.5,14.21188630490956,0.16666666666666666,0.16560509554140126,0.16981132075471697,0.29545454545454547,0.9230769230769231,0.9230769230769231,0.5833333333333334,0.3181818181818182,0.5714285714285714,0.5714285714285714,1.0,0.7954545454545454,0.5714285714285714,0.570965909090909,4.3,24.74090909090909,70.0,38.0,,1.0,7.0,2.0,8.0,4.0,8.0,,2.0,5.0,1.0,10.0,10.0,,8.0,6.0,14.0,5.0,7.0,1.0,,34.0,3.0,8.0,7.0,5.0,4.0,1.0,1.0,2.0,6.0,13.0,21.0,1.0,10.0,4.0,,10.0,,5.0,,4.0,,4.0,4.0,10.0,69.0,,,0.6428571428571429,0.625,0.6666666666666666,0.036585365853658534,0.05128205128205128,0.034482758620689655,1.0,0.1590909090909091,0.18181818181818182,0.25,0.2857142857142857,1.0,0.14285714285714285,,0.5714285714285714,0.5000714285714285,0.10204081632653061,0.18518518518518517,0.15151515151515152,0.2,4.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,6.0,1.0,1.0,1.0,14.0,3.0,8.0,1.0,1.0,1.0,5.0,14.0,3.0,2.0,3.0,2.0,4.0,3.0,1.0,0.6,0.8333333333333334,0.9285714285714286,0.875,0.045454545454545456,0.045454545454545456,0.14285714285714285,0.125,0.2727272727272727,0.16470588235294117,0.06756756756756757,0.04,0.08333333333333333,0.07692307692307693,0.041666666666666664,0.125,0.23529411764705882,0.09090909090909091,0.15789473684210525,0.2857142857142857,0.3333333333333333,1.0,0.045454545454545456,0.5714285714285714,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,0.75,0.53698,0.21212121212121213,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1630228,1610612737,Jonathan Kuminga,Jonathan Kuminga,1630228,ATL,5826.0,97,-38.0,202,199,87.0,401,10.0,12.0,1.0,3.0,14.0,21.0,1.0,9.0,38.0,250,14.0,3.0,3.0,1.0,4.0,10.0,14.0,0.5,0.5833333333333334,1.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.5166666666666667,0.5757575757575758,0.3,16.972477064220183,0.11764705882352941,0.09302325581395349,0.08333333333333333,0.4,0.8333333333333334,0.8333333333333334,0.6,0.1,0.3333333333333333,0.3333333333333333,1.0,0.7,0.3333333333333333,0.59142,4.8619047619047615,23.92222222222222,53.0,21.0,1.0,1.0,8.0,,6.0,1.0,7.0,1.0,1.0,4.0,1.0,3.0,14.0,,1.0,1.0,2.0,1.0,1.0,,,5.0,3.0,4.0,1.0,1.0,2.0,,,2.0,4.0,5.0,13.0,1.0,13.0,1.0,,9.0,,6.0,,3.0,,3.0,1.0,3.0,52.0,,1.0,0.2,0.25,0.5,0.07142857142857142,0.04819277108433735,0.08,0.3333333333333333,0.26666666666666666,0.2,,,,0.2,1.0,0.2,0.56201,0.18181818181818182,0.25,0.07894736842105263,0.2623762376237624,2.0,2.0,4.0,1.0,3.0,,,,2.0,2.0,,,,4.0,,4.0,1.0,1.0,,1.0,4.0,2.0,,2.0,1.0,3.0,1.0,,,1.0,1.0,1.0,0.1111111111111111,0.047619047619047616,0.125,0.16666666666666666,0.2857142857142857,0.07692307692307693,0.024390243902439025,0.07142857142857142,,,0.058823529411764705,0.037037037037037035,0.1111111111111111,0.14285714285714285,0.2,0.5,0.5714285714285714,0.25,0.03333333333333333,1.0,1.0,,,,0.6,,0.619,0.10526315789473684,1.0,3.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1630552,1610612737,Jalen Johnson,Jalen Johnson,1630552,ATL,12863.2,214,-91.0,432,434,149.0,866,22.0,33.0,9.0,29.0,31.0,61.0,9.0,31.0,117.0,549,34.0,18.0,29.0,9.0,18.0,40.0,46.0,0.5483870967741935,0.5862068965517241,0.6666666666666666,0.2903225806451613,0.2903225806451613,0.5081967213114754,0.483695652173913,0.5518867924528302,0.33695652173913043,25.052192066805844,0.21951219512195122,0.19672131147540983,0.23728813559322035,0.358695652173913,0.6666666666666666,0.7333333333333333,0.5454545454545454,0.31521739130434784,0.3103448275862069,0.3103448275862069,0.6666666666666666,0.6956521739130435,0.3103448275862069,0.5737027173913044,5.495081967213115,25.43870967741935,94.0,48.0,4.0,8.0,25.0,,2.0,8.0,28.0,6.0,13.0,8.0,11.0,29.0,28.0,9.0,16.0,15.0,31.0,9.0,10.0,5.0,1.0,77.0,1.0,6.0,5.0,4.0,8.0,2.0,6.0,6.0,14.0,8.0,20.0,,22.0,2.0,1.0,32.0,,17.0,1.0,2.0,,2.0,1.0,29.0,93.0,1.0,0.46153846153846156,0.42857142857142855,0.5576923076923077,0.5714285714285714,0.009433962264150943,0.03,0.0136986301369863,0.5,0.2717391304347826,0.021739130434782608,,,,0.38095238095238093,0.5,0.38095238095238093,0.5826238095238094,0.1619047619047619,0.22972972972972974,0.24786324786324787,0.2175925925925926,5.0,7.0,7.0,3.0,,1.0,2.0,2.0,6.0,10.0,1.0,2.0,2.0,17.0,2.0,4.0,5.0,,6.0,5.0,18.0,4.0,1.0,2.0,,2.0,3.0,0.5,0.25,0.6,0.625,0.6538461538461539,,0.08196721311475409,0.08,,0.3076923076923077,0.1782178217821782,0.05319148936170213,0.03225806451612903,0.0425531914893617,0.125,,0.16326530612244897,0.175,0.25,0.17391304347826086,0.28,0.30434782608695654,0.5714285714285714,0.03260869565217391,0.5833333333333334,0.7142857142857143,0.16666666666666666,0.5,1.0,,0.25,0.6706499999999999,0.1452991452991453,,4.0,2.0,1.0,2.0,1.0,4.0,0.09090909090909091,0.02127659574468085,0.6666666666666666,0.6666666666666666,0.5,0.6,,,,,,,,,True,,,,,,,
1629638,1610612737,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,ATL,9999.199999999999,167,-72.0,333,333,97.0,666,5.0,11.0,6.0,19.0,7.0,22.0,16.0,35.0,68.0,426,10.0,48.0,19.0,6.0,4.0,7.0,7.0,0.7142857142857143,0.7142857142857143,1.0,0.45714285714285713,0.45714285714285713,0.3181818181818182,0.543859649122807,0.5403225806451613,0.6140350877192983,20.32520325203252,0.06451612903225806,0.04964539007092199,0.045454545454545456,0.19298245614035087,0.45454545454545453,0.5555555555555556,0.8,0.3333333333333333,0.3157894736842105,0.3333333333333333,1.0,0.8070175438596491,0.3157894736842105,0.545338596491228,6.936363636363637,24.72571428571429,73.0,36.0,1.0,4.0,6.0,10.0,16.0,4.0,6.0,1.0,6.0,7.0,3.0,11.0,4.0,,8.0,4.0,12.0,3.0,7.0,,1.0,28.0,,,2.0,2.0,9.0,1.0,5.0,5.0,14.0,5.0,10.0,2.0,14.0,2.0,3.0,11.0,1.0,3.0,3.0,5.0,3.0,5.0,4.0,11.0,72.0,3.0,0.16666666666666666,0.3076923076923077,0.34375,0.6428571428571429,,,,0.8,0.10526315789473684,0.2807017543859649,0.625,0.625,1.0,0.3076923076923077,0.25,0.3076923076923077,0.5424384615384615,0.05084745762711865,0.125,0.16176470588235295,0.21921921921921922,,,1.0,5.0,3.0,2.0,4.0,1.0,,1.0,2.0,4.0,,6.0,2.0,,4.0,1.0,1.0,,3.0,,,4.0,,2.0,2.0,0.5,0.2857142857142857,,0.6,0.5,0.02857142857142857,0.18181818181818182,0.16666666666666666,,,0.0379746835443038,,,,,,0.05555555555555555,0.029411764705882353,,0.1111111111111111,0.16666666666666666,0.2,,0.08771929824561403,,,0.8,0.5,1.0,0.23076923076923078,0.25,0.5246124999999999,0.08823529411764706,,1.0,1.0,,2.0,,,0.18181818181818182,,0.2,0.25,1.0,,1.0,1.0,0.2,0.05263157894736842,0.3333333333333333,,,,True,,,,,,,
1628396,1610612737,Tony Bradley,Tony Bradley,1628396,ATL,441.0,7,-7.0,15,16,4.0,31,,,,,,,,,,19,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,,1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
203468,1610612737,CJ McCollum,CJ McCollum,203468,ATL,8884.0,148,-47.0,300,300,102.0,600,10.0,13.0,6.0,17.0,29.0,50.0,8.0,22.0,88.0,373,16.0,12.0,17.0,6.0,2.0,5.0,11.0,0.27586206896551724,0.2962962962962963,0.5,0.36363636363636365,0.36363636363636365,0.58,0.5694444444444444,0.5714285714285714,0.3055555555555556,27.16417910447761,0.03278688524590164,0.03875968992248062,0.045454545454545456,0.18055555555555555,0.7692307692307693,0.7692307692307693,0.3,0.2361111111111111,0.35294117647058826,0.35294117647058826,0.3333333333333333,0.4861111111111111,0.35294117647058826,0.5100472222222222,9.097999999999999,25.19090909090909,78.0,36.0,4.0,5.0,23.0,2.0,5.0,7.0,6.0,10.0,18.0,8.0,2.0,34.0,42.0,12.0,4.0,4.0,8.0,2.0,3.0,1.0,,20.0,4.0,6.0,4.0,1.0,7.0,,4.0,7.0,14.0,4.0,10.0,,12.0,,,12.0,,6.0,1.0,4.0,2.0,4.0,1.0,34.0,77.0,,0.5555555555555556,0.6153846153846154,0.5862068965517241,0.5,0.056338028169014086,0.04316546762589928,0.03773584905660377,0.25,0.3194444444444444,0.06944444444444445,0.4,0.4,1.0,0.19230769230769232,0.8,0.2692307692307692,0.5078403846153846,0.07894736842105263,0.1111111111111111,0.38636363636363635,0.26,1.0,1.0,13.0,14.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,10.0,4.0,4.0,,,2.0,2.0,3.0,,3.0,3.0,4.0,2.0,2.0,0.25,0.5,1.0,0.5833333333333334,0.625,,,,,,0.04411764705882353,0.029411764705882353,,0.058823529411764705,,0.1111111111111111,0.0967741935483871,,,,0.5652173913043478,0.5652173913043478,0.15384615384615385,0.19444444444444445,0.16666666666666666,1.0,0.5,0.3333333333333333,1.0,0.038461538461538464,0.5714285714285714,0.5047499999999999,0.11363636363636363,,2.0,6.0,1.0,4.0,2.0,2.0,,0.02857142857142857,0.42857142857142855,0.42857142857142855,0.5,,,1.0,,,,1.0,1.0,0.16666666666666666,True,,,,,,,
1630700,1610612737,Dyson Daniels,Dyson Daniels,1630700,ATL,8803.4,147,-61.0,290,299,96.0,589,11.0,17.0,3.0,9.0,14.0,24.0,4.0,13.0,44.0,368,12.0,12.0,9.0,3.0,11.0,25.0,33.0,0.42857142857142855,0.5454545454545454,1.0,0.3076923076923077,0.3076923076923077,0.5833333333333334,0.5405405405405406,0.55,0.35135135135135137,15.264797507788161,0.1864406779661017,0.192,0.19047619047619047,0.4594594594594595,0.6470588235294118,0.6875,0.36363636363636365,0.24324324324324326,0.3333333333333333,0.3333333333333333,1.0,0.8108108108108109,0.3333333333333333,0.5843216216216216,3.2874999999999996,24.93846153846154,56.0,29.0,2.0,3.0,7.0,1.0,4.0,,4.0,2.0,4.0,,1.0,5.0,16.0,,13.0,15.0,28.0,7.0,8.0,3.0,2.0,71.0,4.0,8.0,11.0,6.0,5.0,2.0,2.0,4.0,9.0,3.0,12.0,,7.0,2.0,1.0,6.0,,2.0,1.0,2.0,1.0,2.0,1.0,5.0,56.0,1.0,0.5,0.5,0.5,0.5555555555555556,0.05714285714285714,0.06060606060606061,0.02127659574468085,0.5,0.1891891891891892,0.10810810810810811,0.25,0.25,1.0,0.75,0.6666666666666666,,0.64575,0.05128205128205128,0.07692307692307693,0.11363636363636363,0.19310344827586207,2.0,3.0,3.0,,,,,,3.0,4.0,,,,6.0,,6.0,1.0,,8.0,4.0,13.0,1.0,5.0,3.0,1.0,1.0,6.0,,,0.75,0.75,0.75,,0.041666666666666664,,,0.14285714285714285,0.19696969696969696,0.06451612903225806,0.045454545454545456,0.03225806451612903,0.2222222222222222,0.13043478260869565,0.12121212121212122,0.2857142857142857,0.2,0.17647058823529413,0.42857142857142855,0.42857142857142855,0.6666666666666666,,0.75,0.6666666666666666,,,,,,0.5551666666666667,0.13636363636363635,,,,,,1.0,1.0,0.058823529411764705,,,,,,,1.0,,,,,,,True,,,,,,,
1630557,1610612737,Corey Kispert,Corey Kispert,1630557,ATL,596.0,10,,22,19,11.0,41,,,,3.0,,1.0,,3.0,,27,,,3.0,,1.0,1.0,1.0,,,,,,,,,0.75,17.857142857142854,0.25,0.14285714285714285,0.25,,,,,0.75,,,,0.75,,0.4449625,8.0,28.599999999999998,10.0,7.0,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,10.0,,,,,1.0,,,,,0.25,,,,,,,0.5,0.330275,,,,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
