EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LongMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted3s,Fg3aBlocked,Blocked3s,BlockedCorner3,Assisted3sPct,FG3APctBlocked,Arc3PctBlocked,OffArc3ReboundPct,DefAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,on,PenaltyCorner3FGM,SecondChanceTurnovers,OffensiveGoaltends,OffLongMidRangeReboundPct,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,Charge Fouls,LongMidRangePctBlocked,DefensiveGoaltends,SecondChanceAtRimPctAssisted
1628975,1610612753,Jevon Carter,Jevon Carter,1628975,ORL,120.0,2,-7.0,2,3,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628976,1610612753,Wendell Carter Jr.,Wendell Carter Jr.,1628976,ORL,3066.1,51,1.0,99,99,198,113,21.0,20.0,11.0,6.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,9.0,1.0,2.0,16.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,12.0,2.0,2.0,1.0,5.0,2.0,7.0,1.0,1.0,3.0,2.0,16.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,21.0,0.8571428571428571,1.0,0.7777777777777778,0.5,0.7,0.5,0.6666666666666666,0.5,0.25,0.1,0.1111111111111111,0.125,11.818181818181817,0.13636363636363635,0.125,0.047619047619047616,0.06818181818181818,0.14285714285714285,0.16666666666666666,0.1,0.16666666666666666,0.8,0.75,0.8571428571428571,0.8333333333333334,0.1,1.0,1.0,1.0,0.1,1.0,0.5,1.0,0.9,0.611685,0.59105,0.56145,0.16666666666666666,0.18181818181818182,0.1875,0.0625,1.8555555555555554,23.5,0.21212121212121213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1631094,1610612753,Paolo Banchero,Paolo Banchero,1631094,ORL,4579.0,76,-6.0,146,154,300,156,45.0,50.0,17.0,6.0,8.0,1.0,2.0,7.0,21.0,1.0,,17.0,36.0,9.0,16.0,53.0,1.0,3.0,1.0,3.0,6.0,5.0,20.0,12.0,22.0,,5.0,6.0,4.0,10.0,3.0,1.0,,5.0,24.0,2.0,9.0,16.0,3.0,19.0,2.0,1.0,1.0,6.0,2.0,4.0,5.0,,,14.0,,,24.0,9.0,1.0,,1.0,20.0,45.0,0.35294117647058826,0.35294117647058826,0.4722222222222222,0.3333333333333333,0.4111111111111111,0.3333333333333333,0.4818181818181818,0.375,0.45454545454545453,0.2,0.1388888888888889,0.125,37.19512195121951,0.05128205128205128,0.2647058823529412,0.19480519480519481,0.04054054054054054,,0.09090909090909091,0.2916666666666667,0.2,0.17777777777777778,0.75,0.8571428571428571,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.4117647058823529,0.2857142857142857,0.022222222222222223,0.6666666666666666,0.5,,0.37777777777777777,0.49461,0.7389,0.49398684210526317,0.18518518518518517,0.20454545454545456,0.05660377358490566,0.37735849056603776,8.072222222222223,25.922222222222224,0.3082191780821918,2.0,2.0,4.0,7.0,1.0,8.0,1.0,6.0,1.0,6.0,13.0,1.0,3.0,8.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.46153846153846156,0.39473684210526316,0.19047619047619047,0.8333333333333334,0.3333333333333333,0.13953488372093023,0.02857142857142857,0.16666666666666666,0.26666666666666666,0.18181818181818182,0.045454545454545456,1.0,0.15555555555555556,0.5714285714285714,0.5714285714285714,0.5,0.17777777777777778,0.125,0.125,0.10526315789473684,1.0,0.3157894736842105,0.16666666666666666,0.125,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1641710,1610612753,Anthony Black,Anthony Black,1641710,ORL,4687.400000000001,78,-11.0,156,155,311,155,75.0,59.0,24.0,3.0,3.0,,,2.0,8.0,4.0,,6.0,13.0,11.0,5.0,29.0,,1.0,,,4.0,1.0,5.0,4.0,8.0,,2.0,2.0,1.0,3.0,,1.0,2.0,,7.0,,4.0,9.0,1.0,10.0,5.0,2.0,,3.0,,5.0,7.0,2.0,,5.0,1.0,1.0,7.0,3.0,1.0,,2.0,5.0,75.0,0.3333333333333333,0.3333333333333333,0.46153846153846156,,0.5,,0.5370370370370371,,0.25,0.4583333333333333,0.15384615384615385,,16.483516483516482,,0.13333333333333333,0.12,0.011363636363636364,,,0.09523809523809523,0.2222222222222222,0.125,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.5,0.16666666666666666,,,,0.5833333333333334,0.5019,0.264,0.46397222222222223,0.11538461538461539,0.2,,0.1724137931034483,7.392307692307692,25.2,0.4807692307692308,1.0,1.0,1.0,2.0,1.0,7.0,,4.0,4.0,2.0,5.0,,,7.0,1.0,,1.0,5.0,,,3.0,3.0,2.0,1.0,,1.0,,,1.0,1.0,,,,0.36363636363636365,,0.36363636363636365,0.4,0.2222222222222222,0.25,1.0,,0.1111111111111111,0.02564102564102564,,0.17647058823529413,,,,0.08333333333333333,0.5,0.5,,0.2916666666666667,0.14285714285714285,0.16666666666666666,0.1111111111111111,1.0,0.4444444444444444,,0.14285714285714285,,3.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.14285714285714285,0.03333333333333333,0.125,0.75,0.75,1.0,1.0,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,
1641783,1610612753,Tristan da Silva,Tristan da Silva,1641783,ORL,6439.4,107,-12.0,210,212,422,221,79.0,80.0,29.0,2.0,5.0,2.0,2.0,4.0,7.0,6.0,2.0,6.0,13.0,16.0,2.0,29.0,4.0,4.0,1.0,12.0,6.0,1.0,5.0,8.0,4.0,4.0,1.0,,1.0,1.0,,1.0,,,3.0,4.0,5.0,13.0,7.0,20.0,1.0,1.0,2.0,5.0,1.0,1.0,8.0,2.0,,3.0,1.0,,4.0,1.0,,,,5.0,79.0,0.6666666666666666,1.0,0.46153846153846156,1.0,0.46551724137931033,0.9166666666666666,0.46774193548387094,0.8571428571428571,0.22727272727272727,0.5517241379310345,0.07692307692307693,,14.87603305785124,0.0625,0.11904761904761904,0.13,0.06306306306306306,,0.10810810810810811,0.1,0.16666666666666666,0.1724137931034483,0.4,0.4,,0.2413793103448276,0.5714285714285714,0.6666666666666666,1.0,0.20689655172413793,0.3333333333333333,1.0,0.2,0.7241379310344828,0.5170206896551724,0.5424125,0.5341,0.03333333333333333,0.07142857142857142,0.41379310344827586,0.1724137931034483,7.06153846153846,25.1125,0.3761904761904762,1.0,2.0,,1.0,2.0,10.0,,4.0,5.0,2.0,4.0,,,10.0,2.0,,3.0,8.0,,,,3.0,2.0,1.0,,,,,1.0,,,3.0,1.0,0.3125,,0.3125,0.5,0.2,0.14285714285714285,0.6,,0.13793103448275862,0.06382978723404255,,0.19047619047619047,0.07692307692307693,,,0.034482758620689655,,,,0.3448275862068966,0.2,0.2,0.2,0.5,0.4,,0.2,,3.0,,2.0,15.0,,,,1.0,,,0.08108108108108109,0.125,0.5,0.5,1.0,1.0,,1.0,2.0,1.0,1.0,0.5,0.3333333333333333,0.5,1.0,,,,,,,True,,,,,,,,,,,
1629021,1610612753,Moritz Wagner,Moritz Wagner,1629021,ORL,35.0,1,-3.0,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629048,1610612753,Goga Bitadze,Goga Bitadze,1629048,ORL,3144.0,52,-9.0,104,105,209,100,52.0,53.0,19.0,4.0,8.0,3.0,6.0,,3.0,,,4.0,11.0,,5.0,13.0,3.0,7.0,3.0,9.0,,4.0,6.0,2.0,6.0,6.0,3.0,1.0,,1.0,,,,1.0,2.0,6.0,1.0,5.0,10.0,15.0,2.0,1.0,2.0,3.0,1.0,4.0,9.0,1.0,,6.0,2.0,,6.0,2.0,6.0,3.0,6.0,6.0,52.0,0.25,1.0,0.36363636363636365,0.42857142857142855,0.36363636363636365,0.42857142857142855,0.4642857142857143,0.5,0.3333333333333333,,0.2727272727272727,0.25,13.6,0.15384615384615385,0.04,0.08928571428571429,0.16129032258064516,0.2727272727272727,0.125,,0.16666666666666666,0.7272727272727273,0.5,0.6666666666666666,0.25,0.2727272727272727,,,,,0.8571428571428571,0.5,,0.7272727272727273,0.5192727272727272,0.5450800000000001,0.5581571428571428,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.46153846153846156,2.618181818181818,,0.5,1.0,5.0,,,,,,,,1.0,7.0,,,,,,4.0,4.0,,,1.0,1.0,1.0,,1.0,,,,1.0,3.0,3.0,2.0,1.0,,,,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.3333333333333333,,0.12903225806451613,0.17391304347826086,0.4,0.18181818181818182,0.14285714285714285,,0.5,,,,,,,,0.7142857142857143,0.2,,,,,,,,,,,,,,,0.1111111111111111,0.07692307692307693,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,
1630217,1610612753,Desmond Bane,Desmond Bane,1630217,ORL,2909.4,48,-3.0,98,96,194,97,43.0,49.0,14.0,1.0,3.0,,,1.0,5.0,,,3.0,10.0,7.0,8.0,23.0,,,,3.0,6.0,6.0,16.0,2.0,4.0,,2.0,2.0,,2.0,,,1.0,1.0,4.0,,3.0,6.0,,6.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,,,5.0,1.0,,8.0,3.0,2.0,2.0,2.0,16.0,43.0,0.3333333333333333,0.3333333333333333,0.3,,0.4411764705882353,0.75,0.5476190476190477,0.75,0.47058823529411764,0.4117647058823529,0.2,,20.17543859649123,,0.17647058823529413,0.14634146341463414,,,,0.08333333333333333,0.4,0.17647058823529413,0.3333333333333333,0.3333333333333333,,0.29411764705882354,0.2,0.3333333333333333,1.0,,,,,0.5882352941176471,0.48280294117647055,0.5166,0.4797071428571429,0.15,0.23076923076923078,0.13043478260869565,0.6956521739130435,7.239999999999999,26.62857142857143,0.4387755102040816,1.0,2.0,1.0,2.0,3.0,7.0,2.0,6.0,3.0,2.0,8.0,2.0,3.0,7.0,3.0,,,3.0,,,1.0,1.0,,1.0,,,,,1.0,,2.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.25,0.35714285714285715,0.4,0.5,,0.125,,,,,,1.0,0.11764705882352941,0.5,0.5,,0.4117647058823529,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.5,0.42857142857142855,0.3333333333333333,0.42857142857142855,,,2.0,2.0,6.0,,,,0.6666666666666666,,,,0.25,,,,0.6666666666666666,1.0,,,1.0,,0.5,,,,,1.0,1.0,0.5,1.0,,True,,,,,,,,,,,
1630532,1610612753,Franz Wagner,Franz Wagner,1630532,ORL,1513.4,25,-2.0,52,50,102,52,29.0,30.0,9.0,4.0,7.0,,,3.0,6.0,1.0,1.0,8.0,16.0,2.0,,16.0,,1.0,,,1.0,,4.0,6.0,10.0,,1.0,3.0,,3.0,,,2.0,1.0,6.0,,,4.0,,4.0,4.0,4.0,,1.0,,2.0,2.0,,,1.0,,,,,,,,4.0,29.0,0.375,0.375,0.5,,0.4444444444444444,,0.4444444444444444,,0.2222222222222222,0.1111111111111111,0.0625,0.14285714285714285,30.64516129032258,,,0.21052631578947367,,,,,,0.3888888888888889,0.5714285714285714,0.6666666666666666,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.05555555555555555,,,0.1111111111111111,0.5,0.5028388888888888,0.3755,0.43447777777777774,,,,0.25,7.0687500000000005,24.5,0.5576923076923077,,2.0,1.0,3.0,,1.0,,,,2.0,8.0,,,1.0,,,,4.0,,,,1.0,,1.0,,,,,,,,,,,,,0.25,0.2222222222222222,,1.0,,0.3076923076923077,,,0.4,0.5,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.05555555555555555,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630591,1610612753,Jalen Suggs,Jalen Suggs,1630591,ORL,3927.0,65,,129,132,261,144,31.0,41.0,17.0,,3.0,,1.0,4.0,7.0,4.0,1.0,4.0,10.0,17.0,9.0,26.0,,1.0,,,5.0,4.0,7.0,6.0,2.0,,3.0,8.0,4.0,12.0,2.0,2.0,3.0,3.0,28.0,,1.0,5.0,1.0,6.0,2.0,1.0,1.0,3.0,,1.0,4.0,,,5.0,1.0,,9.0,2.0,1.0,,1.0,7.0,31.0,0.75,0.75,0.4,,0.3148148148148148,,0.41935483870967744,,0.3888888888888889,0.6296296296296297,0.3,0.6666666666666666,23.28767123287671,,0.041666666666666664,0.06666666666666667,0.015873015873015872,,,0.058823529411764705,,0.1111111111111111,,,,0.25925925925925924,0.5714285714285714,0.6666666666666666,0.75,0.14814814814814814,0.5,,0.14285714285714285,0.7407407407407407,0.5262166666666667,0.50385,0.5291142857142858,0.07142857142857142,0.18181818181818182,,0.2692307692307692,6.119999999999999,25.83529411764706,0.24031007751937986,,1.0,,,2.0,13.0,1.0,4.0,3.0,,2.0,1.0,3.0,13.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,,2.0,,1.0,,,3.0,1.0,1.0,1.0,2.0,0.17647058823529413,0.2,0.17647058823529413,,0.21428571428571427,0.14285714285714285,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.03333333333333333,,,,0.058823529411764705,1.0,,,,,0.48148148148148145,0.15384615384615385,0.15384615384615385,0.14285714285714285,,0.5714285714285714,0.25,0.15384615384615385,,1.0,,1.0,6.0,,,,0.6666666666666666,,,0.043478260869565216,0.2,0.25,0.25,1.0,0.5,,,1.0,,1.0,,0.5,,,,,,,,,True,,,,,,,,,,,
