EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,SecondChanceArc3FGM,NonHeaveArc3FGM,LostBallSteals,Blocked3s,BlockedArc3,BlockedCorner3,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,PtsUnassisted3s,Corner3Assists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,OffensiveGoaltends,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,NonShootingPenaltyNonTakeFouls,Travels,LongMidRangePctBlocked,FTDefRebounds,Charge Fouls Drawn,Offensive Fouls Drawn,DefFTReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceFtPoints,on,OffLongMidRangeReboundPct,StepOutOfBoundsTurnovers,BlockedLongMidRange
1629057,1610612757,Robert Williams III,Robert Williams III,1629057,POR,6497.4,108,4.0,211,210,66,81,33.0,421,17.0,23.0,5.0,8.0,8.0,11.0,1.0,2.0,1.0,1.0,3.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,19.0,26.0,3.0,9.0,1.0,48.0,230,5.0,8.0,1.0,2.0,13.0,8.0,12.0,1.0,3.0,1.0,20.0,28.0,10.0,9.0,10.0,2.0,3.0,11.0,2.0,13.0,2.0,4.0,4.0,3.0,28.0,4.0,12.0,7.0,14.0,21.0,16.0,37.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,6.0,4.0,2.0,6.0,6.0,20.0,66,1.0,0.7368421052631579,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.7307692307692307,0.625,0.6666666666666666,0.6714285714285714,0.65,0.6333333333333333,0.6666666666666666,0.65,0.625,0.2571428571428571,0.11538461538461539,0.13043478260869565,15.2,1.0,0.21212121212121213,0.1935483870967742,0.15555555555555556,0.08163265306122448,0.1891891891891892,0.14414414414414414,0.3333333333333333,0.125,0.09090909090909091,0.0625,0.2962962962962963,0.21739130434782608,0.0625,0.038461538461538464,0.3157894736842105,0.2,1.0,0.6571428571428571,0.7391304347826086,0.85,0.7058823529411765,0.05714285714285714,0.5,0.5,1.0,0.02857142857142857,1.0,1.0,1.0,0.2,0.42857142857142855,0.42857142857142855,1.0,0.05714285714285714,0.8,0.625,0.1,1.0,1.0,0.1,0.7333333333333333,0.7272727272727273,0.13333333333333333,0.5,0.06666666666666667,0.9142857142857143,0.6281000000000001,0.572825,0.6245366666666666,0.02857142857142857,0.038461538461538464,0.2708333333333333,0.4166666666666667,2.192307692307692,23.644444444444442,0.3127962085308057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629680,1610612757,Matisse Thybulle,Matisse Thybulle,1629680,POR,1699.0,28,-18.0,54,55,21,15,10.0,109,1.0,1.0,,,1.0,1.0,,,,,,3.0,,2.0,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,,5.0,69,,,1.0,3.0,3.0,1.0,1.0,,2.0,,2.0,,2.0,3.0,,4.0,,3.0,,3.0,,2.0,1.0,,6.0,,,1.0,3.0,4.0,,4.0,,3.0,2.0,,,,,,2.0,2.0,,,,,,,,,,2.0,1.0,2.0,21,,,,1.0,0.14285714285714285,0.3333333333333333,,0.14285714285714285,1.0,,1.0,0.3125,0.5,0.3333333333333333,0.3125,0.5,0.3333333333333333,0.875,,,11.76470588235294,,0.23076923076923078,,0.09090909090909091,,0.16666666666666666,,,,,,0.2,,1.0,0.16666666666666666,,,0.5,0.125,1.0,1.0,,,,,,,,,,0.375,,,,0.5,,,0.6666666666666666,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,1.0,0.6111500000000001,0.55245,0.6725333333333333,,,0.6,0.4,1.8,24.514285714285712,0.3888888888888889,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1630166,1610612757,Deni Avdija,Deni Avdija,1630166,POR,4715.5,79,4.0,153,154,60,60,22.0,307,9.0,13.0,1.0,2.0,3.0,4.0,2.0,11.0,1.0,2.0,,1.0,,1.0,,,7.0,1.0,4.0,12.0,26.0,3.0,8.0,20.0,53.0,169,1.0,2.0,1.0,2.0,5.0,4.0,9.0,1.0,4.0,15.0,26.0,14.0,10.0,6.0,,7.0,3.0,7.0,6.0,13.0,3.0,7.0,,,32.0,1.0,2.0,3.0,7.0,10.0,3.0,13.0,2.0,1.0,1.0,3.0,2.0,7.0,,1.0,4.0,6.0,,16.0,25.0,2.0,9.0,3.0,1.0,,1.0,1.0,1.0,26.0,60,3.0,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.375,0.5,0.25,0.375,0.46153846153846156,0.5,0.4444444444444444,0.4852941176470588,0.625,0.4230769230769231,0.5795454545454546,0.625,0.5952380952380952,0.23529411764705882,0.11538461538461539,0.07692307692307693,28.8135593220339,0.42857142857142855,0.125,0.05,0.09375,0.02857142857142857,0.11363636363636363,0.04,0.058823529411764705,0.05555555555555555,0.043478260869565216,,0.125,0.05263157894736842,0.23076923076923078,0.15,,0.13333333333333333,1.0,0.38235294117647056,0.6923076923076923,0.75,0.5555555555555556,0.3235294117647059,0.18181818181818182,0.2222222222222222,1.0,0.058823529411764705,0.5,0.5,,0.029411764705882353,,,,0.20588235294117646,0.5,0.5,0.25,,,0.25,0.3076923076923077,0.75,,,0.3076923076923077,0.6176470588235294,0.554551515151515,0.6069333333333333,0.5271583333333333,0.21951219512195122,0.2727272727272727,0.09433962264150944,0.49056603773584906,6.0576923076923075,27.475,0.39215686274509803,3.0,1.0,3.0,,,,,0.42857142857142855,0.42857142857142855,0.6666666666666666,1.0,1.0,0.42857142857142855,1.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,0.18181818181818182,1.0,0.25,,,,,,,,,,,,,True,,,
1630249,1610612757,Vít Krejčí,Vít Krejčí,1630249,POR,200.0,3,-1.0,8,7,8,7,1.0,15,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,7,,,,1.0,,1.0,1.0,,1.0,,2.0,2.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,8,,1.0,1.0,,,,,,1.0,,1.0,0.5,,0.5,0.5,,0.5,0.5,,,20.0,,0.2,,,,0.2,,,,,,,0.5,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,,,,,,1.0,,,,,0.5,0.5,0.488525,,0.488525,,,,1.0,18.2,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1631321,1610612757,Sidy Cissoko,Sidy Cissoko,1631321,POR,422.3,7,2.0,15,15,9,7,4.0,30,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,9,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,9,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,4.545454545454546,,,,,0.1,,0.06666666666666667,,,0.1111111111111111,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.496,,,,,,,3.1,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,
1630703,1610612757,Scoot Henderson,Scoot Henderson,1630703,POR,3174.3999999999996,53,7.0,101,100,33,38,13.0,201,3.0,3.0,1.0,1.0,1.0,1.0,2.0,7.0,3.0,6.0,2.0,4.0,,,2.0,2.0,7.0,,3.0,8.0,16.0,5.0,11.0,,31.0,109,1.0,2.0,,,2.0,2.0,5.0,3.0,5.0,,13.0,10.0,6.0,12.0,,7.0,2.0,1.0,2.0,3.0,1.0,1.0,,,8.0,,,,2.0,2.0,,2.0,,,,,,2.0,,,3.0,7.0,2.0,5.0,2.0,,1.0,,,,,,,13.0,33,,0.625,0.625,0.8,0.45454545454545453,,0.6,0.45454545454545453,0.5,0.5,0.4,0.5740740740740741,0.5,0.65,0.5535714285714286,0.5,0.65,0.4074074074074074,0.125,,25.862068965517242,,0.05714285714285714,,,,0.03508771929824561,,,,,,0.08333333333333333,0.07142857142857142,,,,,,0.1111111111111111,1.0,1.0,0.6666666666666666,0.25925925925925924,0.2857142857142857,0.3333333333333333,0.5,0.2222222222222222,0.5,0.6,0.6666666666666666,0.14814814814814814,0.5,0.5,1.0,0.25925925925925924,0.5,1.0,,,,,0.1,1.0,0.2,1.0,0.3,0.5185185185185185,0.5008611111111111,0.4702,0.5017849999999999,0.03571428571428571,0.058823529411764705,0.06451612903225806,0.41935483870967744,11.225,25.363636363636363,0.32673267326732675,3.0,,3.0,,,,,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,0.42857142857142855,1.0,3.0,1.0,1.0,,2.0,,,,,,0.14285714285714285,1.0,0.3333333333333333,,1.0,0.16666666666666666,,,,,,,,,,True,,,
1631101,1610612757,Shaedon Sharpe,Shaedon Sharpe,1631101,POR,2388.0,40,18.0,77,75,14,26,14.0,152,,4.0,,1.0,,1.0,3.0,4.0,2.0,4.0,,,,,,,5.0,,,5.0,12.0,2.0,5.0,4.0,20.0,73,2.0,3.0,,,4.0,,2.0,,,2.0,2.0,6.0,4.0,6.0,2.0,5.0,1.0,,,,,,,,,,1.0,1.0,2.0,3.0,1.0,4.0,,1.0,1.0,,,,,,2.0,4.0,,3.0,4.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,14,1.0,0.6,0.75,1.0,0.4,,,0.4,0.4166666666666667,0.6666666666666666,,0.47058823529411764,0.6666666666666666,,0.5263157894736842,0.6666666666666666,0.3333333333333333,0.29411764705882354,0.08333333333333333,0.25,20.21276595744681,,0.08695652173913043,0.038461538461538464,0.0625,,0.07692307692307693,0.024390243902439025,0.07142857142857142,,,,,0.1111111111111111,0.2,0.1,,,1.0,0.23529411764705882,,,,0.23529411764705882,0.75,0.75,0.6666666666666666,0.23529411764705882,0.5,0.5,0.5,,,,,0.29411764705882354,0.3333333333333333,,,,,,0.5,,,,,0.5294117647058824,0.5192911764705882,0.40735,0.6508,0.05555555555555555,0.07692307692307693,0.2,0.1,8.983333333333334,25.7,0.18181818181818182,2.0,,2.0,,,,,0.4,0.4,1.0,,,0.4,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,True,,,
1641739,1610612757,Toumani Camara,Toumani Camara,1641739,POR,3867.7000000000003,64,8.0,126,124,41,51,21.0,250,1.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,,7.0,1.0,1.0,1.0,4.0,3.0,8.0,,11.0,131,1.0,1.0,,1.0,2.0,,2.0,,1.0,,,2.0,,9.0,,7.0,,1.0,3.0,4.0,2.0,1.0,,,11.0,1.0,1.0,8.0,2.0,12.0,2.0,14.0,,2.0,1.0,2.0,,2.0,,,1.0,7.0,1.0,7.0,,,,,1.0,1.0,,1.0,1.0,,41,,1.0,1.0,1.0,0.375,,,0.375,0.25,1.0,,0.4583333333333333,0.5,,0.4583333333333333,0.5,,0.6666666666666666,,,9.523809523809524,1.0,0.047619047619047616,0.02857142857142857,0.2857142857142857,0.03333333333333333,0.14285714285714285,0.03076923076923077,,0.06666666666666667,0.05555555555555555,,0.05555555555555555,,0.09090909090909091,0.29411764705882354,0.2727272727272727,,1.0,0.16666666666666666,0.5,0.5,1.0,0.08333333333333333,,,,0.08333333333333333,,,,0.08333333333333333,,,,0.5833333333333334,0.5,1.0,,,,0.5,0.3333333333333333,,,,0.3333333333333333,0.8333333333333334,0.5552916666666667,0.649,0.5131166666666666,,,0.18181818181818182,,6.5249999999999995,25.1125,0.3253968253968254,3.0,,3.0,1.0,,,,0.42857142857142855,0.42857142857142855,1.0,,,0.42857142857142855,,,1.0,,2.0,,,,2.0,,,,1.0,,1.0,,,2.0,1.0,1.0,1.0,,,,,,True,,,
201950,1610612757,Jrue Holiday,Jrue Holiday,201950,POR,4836.1,81,4.0,156,153,47,63,26.0,309,5.0,8.0,1.0,1.0,,,3.0,10.0,2.0,3.0,1.0,5.0,1.0,2.0,,1.0,11.0,2.0,1.0,10.0,21.0,4.0,16.0,1.0,33.0,177,1.0,1.0,1.0,4.0,5.0,,2.0,,2.0,1.0,1.0,2.0,18.0,9.0,2.0,11.0,4.0,11.0,8.0,19.0,5.0,8.0,1.0,2.0,46.0,2.0,3.0,3.0,4.0,7.0,5.0,12.0,,2.0,,6.0,2.0,7.0,,3.0,1.0,4.0,,6.0,2.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,47,1.0,0.1,0.1111111111111111,0.75,0.25,0.25,,0.25,0.47619047619047616,1.0,,0.43243243243243246,0.5,,0.4342105263157895,0.5,0.1,0.43243243243243246,0.19047619047619047,0.375,24.06417112299465,0.8571428571428571,0.09523809523809523,0.0625,0.08823529411764706,0.05714285714285714,0.09210526315789473,0.060240963855421686,,0.15,0.047619047619047616,0.07142857142857142,0.06666666666666667,0.07142857142857142,0.15384615384615385,0.16666666666666666,,,0.5,0.21621621621621623,0.625,1.0,0.2,0.2702702702702703,0.3,0.3333333333333333,,0.08108108108108109,0.6666666666666666,0.6666666666666666,,0.13513513513513514,0.2,0.25,1.0,0.2972972972972973,0.2,1.0,0.4,0.5,1.0,0.4,,,0.25,,0.25,0.6486486486486487,0.5375675675675676,0.5851000000000001,0.5223625,,,0.15151515151515152,0.030303030303030304,6.433333333333333,25.093749999999996,0.30128205128205127,3.0,,3.0,2.0,1.0,,1.0,0.2727272727272727,0.3,0.6666666666666666,,,0.2727272727272727,,3.0,3.0,,4.0,1.0,,1.0,1.0,,,0.1,,,1.0,,,,1.0,2.0,,2.0,0.125,0.2,0.09090909090909091,,True,,,
203924,1610612757,Jerami Grant,Jerami Grant,203924,POR,3650.7000000000003,61,-3.0,120,119,27,41,16.0,239,2.0,11.0,1.0,2.0,,3.0,2.0,3.0,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,,1.0,4.0,17.0,3.0,5.0,9.0,26.0,138,1.0,2.0,1.0,1.0,8.0,,4.0,1.0,2.0,4.0,7.0,2.0,6.0,9.0,,3.0,2.0,1.0,,1.0,,1.0,,,2.0,1.0,,3.0,1.0,4.0,1.0,5.0,,3.0,2.0,1.0,,2.0,,,4.0,5.0,,7.0,9.0,1.0,5.0,,1.0,1.0,,1.0,,7.0,27,,0.25,0.25,1.0,0.6,1.0,0.5,0.6,0.23529411764705882,0.5,,0.38636363636363635,0.8333333333333334,0.25,0.5,1.0,0.4375,0.22727272727272727,0.11764705882352941,0.18181818181818182,20.143884892086334,0.5,0.029411764705882353,,0.11538461538461539,0.043478260869565216,0.06666666666666667,0.01694915254237288,,,,0.16666666666666666,0.0625,,,0.14285714285714285,0.08333333333333333,,,0.5,0.18181818181818182,0.2222222222222222,0.5,0.13636363636363635,0.6666666666666666,0.6666666666666666,,0.13636363636363635,,,,0.09090909090909091,1.0,1.0,1.0,0.13636363636363635,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,,0.5,,0.16666666666666666,1.0,0.16666666666666666,0.7272727272727273,0.5631318181818181,0.71065,0.5368499999999999,0.19230769230769232,0.23809523809523808,0.3076923076923077,0.2692307692307692,5.735294117647059,24.78,0.225,1.0,,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,3.0,True,,,
