EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,LongMidRangeAssists,BadPassSteals,LostBallOutOfBoundsTurnovers,ShootingFouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,PtsPutbacks,PenaltyTurnovers,Loose Ball Fouls Drawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,FTDefRebounds,Charge Fouls Drawn,DefFTReboundPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,on,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3FGM,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,5958.6,99.0,-17,191,195,11.0,9,31.0,386,5.0,10.0,3.0,8.0,15.0,4.0,15.0,1.0,6.0,17.0,1.0,1.0,17.0,40.0,6.0,18.0,13.0,65.0,208,1.0,8.0,1.0,1.0,2.0,7.0,1.0,4.0,3.0,5.0,16.0,18.0,9.0,9.0,17.0,6.0,5.0,1.0,3.0,8.0,11.0,7.0,1.0,2.0,1.0,30.0,3.0,3.0,1.0,4.0,4.0,8.0,7.0,15.0,2.0,1.0,1.0,8.0,1.0,3.0,7.0,5.0,15.0,1.0,10.0,2.0,1.0,4.0,18.0,1.0,17.0,3.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,11.0,1.0,0.47058823529411764,0.47058823529411764,0.5,0.3333333333333333,1.0,0.3333333333333333,0.425,0.125,0.25,0.4482758620689655,0.2777777777777778,0.25,0.5,0.35,0.5,0.3103448275862069,0.05555555555555555,0.125,0.1,0.06666666666666667,0.2,0.058823529411764705,35.39823008849558,0.5333333333333333,0.125,0.06666666666666667,0.0625,0.07407407407407407,0.05454545454545454,0.07017543859649122,0.05825242718446602,0.05,0.13333333333333333,0.06976744186046512,0.05263157894736842,0.08333333333333333,0.058823529411764705,0.0625,0.16666666666666666,0.06896551724137931,0.75,0.1724137931034483,0.5,0.5555555555555556,0.6,0.25862068965517243,0.5333333333333333,0.5714285714285714,0.375,0.25862068965517243,0.26666666666666666,0.3333333333333333,0.5,0.017241379310344827,0.29310344827586204,0.35294117647058826,0.375,0.5,0.3333333333333333,0.1111111111111111,1.0,0.4827586206896552,0.35294117647058826,0.512256896551724,0.48456666666666665,0.44365,0.140625,0.1956521739130435,0.1076923076923077,0.07692307692307693,9.395,26.46111111111111,0.05759162303664921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,6264.5,104.0,1,200,203,11.0,9,32.0,403,9.0,13.0,1.0,,4.0,3.0,4.0,2.0,7.0,22.0,1.0,2.0,12.0,21.0,8.0,24.0,6.0,54.0,218,1.0,1.0,1.0,2.0,,5.0,,2.0,,3.0,4.0,20.0,18.0,6.0,22.0,7.0,1.0,,14.0,9.0,23.0,8.0,1.0,7.0,5.0,55.0,3.0,1.0,,18.0,18.0,36.0,4.0,40.0,,1.0,,6.0,,4.0,4.0,2.0,10.0,1.0,5.0,,,2.0,8.0,,10.0,2.0,5.0,,,,,,,,,,3.0,11.0,,0.16666666666666666,0.16666666666666666,0.75,0.3333333333333333,0.5,0.3333333333333333,0.5714285714285714,1.0,,0.5333333333333333,0.8333333333333334,0.3,0.5520833333333334,0.625,0.3,0.5333333333333333,,0.047619047619047616,0.07692307692307693,,,,24.472573839662445,0.6,,0.28125,0.02127659574468085,0.3333333333333333,0.04918032786885246,0.3050847457627119,0.037037037037037035,0.045454545454545456,,0.061224489795918366,0.2631578947368421,0.23076923076923078,0.3684210526315789,0.3333333333333333,0.3333333333333333,,,0.28888888888888886,0.6923076923076923,0.75,0.2222222222222222,0.08888888888888889,,,,0.08888888888888889,0.75,0.75,,0.044444444444444446,0.4888888888888889,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.3333333333333333,0.6666666666666666,0.5,0.8222222222222222,0.3181818181818182,0.5655822222222221,0.558375,0.55178,0.125,0.20833333333333334,0.09259259259259259,0.05555555555555555,6.414285714285714,25.8,0.055,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.2,0.6,0.3333333333333333,0.041666666666666664,,,,,,,,,,,,,,,,True,,,,,,,,,
1628401,1610612738,Derrick White,Derrick White,1628401,BOS,5942.6,99.0,-16,189,193,5.0,9,30.0,382,,1.0,1.0,2.0,8.0,1.0,2.0,4.0,5.0,15.0,,,3.0,11.0,5.0,19.0,4.0,25.0,213,,2.0,,1.0,,,,,,,2.0,4.0,15.0,,15.0,5.0,,,8.0,2.0,10.0,2.0,,5.0,3.0,22.0,3.0,,,3.0,4.0,7.0,3.0,10.0,,2.0,,5.0,1.0,2.0,3.0,3.0,8.0,,,,,,4.0,,5.0,1.0,3.0,,3.0,,,2.0,,1.0,3.0,1.0,,5.0,,0.3333333333333333,0.3333333333333333,1.0,0.2631578947368421,,0.2631578947368421,0.2727272727272727,,,0.35,,,0.390625,,,0.6333333333333333,,,,,,,17.937219730941703,0.625,,0.07272727272727272,,0.05454545454545454,0.05555555555555555,0.06363636363636363,0.03,,,0.06976744186046512,,0.09090909090909091,0.13333333333333333,0.061224489795918366,,,0.3333333333333333,0.03333333333333333,,,,0.26666666666666666,0.25,0.25,0.5,0.06666666666666667,0.5,0.5,,0.13333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,0.6666666666666666,0.3333333333333333,0.5145666666666666,,0.58425,0.09375,0.23076923076923078,,,8.209090909090909,25.805263157894732,0.026455026455026454,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,1.0,,,1.0,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,
1629674,1610612738,Neemias Queta,Neemias Queta,1629674,BOS,7169.5,119.0,-6,228,232,16.0,10,37.0,460,11.0,15.0,5.0,7.0,11.0,,,,,,,,18.0,26.0,,,12.0,48.0,249,4.0,6.0,,,2.0,10.0,,1.0,2.0,2.0,32.0,4.0,,,,,1.0,,2.0,1.0,3.0,,1.0,2.0,,7.0,4.0,7.0,,19.0,18.0,37.0,11.0,48.0,2.0,1.0,1.0,1.0,,,4.0,1.0,5.0,1.0,24.0,,1.0,4.0,15.0,,16.0,2.0,8.0,1.0,6.0,,,4.0,,2.0,6.0,2.0,2.0,16.0,1.0,0.8888888888888888,1.0,,,,,0.6923076923076923,0.6666666666666666,,0.6923076923076923,0.6666666666666666,,0.7272727272727273,0.7142857142857143,0.5,,,0.038461538461538464,0.06666666666666667,,,,14.074074074074073,0.2,,0.24324324324324326,0.12962962962962962,0.3220338983050847,0.058823529411764705,0.2781954887218045,0.09016393442622951,0.16666666666666666,,0.03636363636363636,0.18181818181818182,0.25,0.3,0.32075471698113206,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.5769230769230769,0.7333333333333333,0.7857142857142857,0.8181818181818182,0.4230769230769231,0.6363636363636364,0.6363636363636364,1.0,,,,,,,,,,0.8333333333333334,,,0.5769230769230769,,0.5841076923076923,0.6459666666666667,0.652,0.25,0.25,0.20833333333333334,0.041666666666666664,4.188461538461539,,0.07017543859649122,3.0,1.0,,,,,,,,,14.0,,,,,,,,0.6,,1.0,,,,,,4.0,1.0,3.0,1.0,2.0,0.2,0.15384615384615385,0.3333333333333333,,,,,,True,,,,,,,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,3542.5,59.0,11,110,112,12.0,7,21.0,222,4.0,4.0,,1.0,2.0,,,1.0,1.0,10.0,1.0,2.0,5.0,6.0,1.0,11.0,2.0,15.0,115,1.0,2.0,1.0,2.0,,5.0,,,,3.0,6.0,4.0,3.0,,10.0,1.0,,,5.0,4.0,9.0,4.0,,2.0,3.0,22.0,1.0,1.0,,2.0,2.0,4.0,2.0,6.0,,,,,,,2.0,,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,3.0,,1.0,,,,,,,,,,3.0,12.0,,0.6,0.6,1.0,0.09090909090909091,0.5,0.09090909090909091,0.8333333333333334,0.5,,0.38235294117647056,0.625,0.75,0.3888888888888889,0.625,0.75,0.6470588235294118,,,,,,,15.267175572519083,,,0.046511627906976744,0.043478260869565216,0.08,0.029411764705882353,0.058823529411764705,0.03508771929824561,,0.14285714285714285,0.03333333333333333,,,0.2222222222222222,0.08695652173913043,,,,0.23529411764705882,1.0,1.0,0.75,0.11764705882352941,0.5,0.5,,,,,,0.058823529411764705,0.5882352941176471,0.1,0.1,1.0,,0.5,0.5,0.8823529411764706,0.1,0.5715852941176471,0.4940333333333333,0.49545,0.05555555555555555,0.14285714285714285,0.3333333333333333,0.2,4.966666666666667,26.636363636363637,0.10909090909090909,,,,1.0,2.0,1.0,2.0,,,1.0,,,1.0,,0.5,,,,,1.0,,1.0,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,,
1630573,1610612738,Sam Hauser,Sam Hauser,1630573,BOS,4848.9,81.0,-2,154,158,11.0,2,20.0,312,1.0,2.0,1.0,1.0,1.0,,2.0,6.0,7.0,16.0,2.0,7.0,2.0,5.0,9.0,22.0,,31.0,169,,1.0,2.0,7.0,,6.0,,,,3.0,4.0,,27.0,,16.0,7.0,1.0,,1.0,,1.0,,,,1.0,2.0,6.0,,,5.0,3.0,9.0,6.0,15.0,1.0,,,,,,1.0,,1.0,,4.0,,1.0,1.0,3.0,,,,,,1.0,,,,,1.0,1.0,,3.0,11.0,,1.0,1.0,1.0,0.4090909090909091,0.2857142857142857,0.4090909090909091,0.4,,,0.5740740740740741,0.375,1.5,0.5740740740740741,0.375,1.5,0.8148148148148148,,0.2,0.5,,,,15.555555555555555,,,0.06382978723404255,,0.13513513513513514,0.12244897959183673,0.09523809523809523,0.07228915662650602,,,0.13157894736842105,0.125,0.08,,0.12121212121212122,0.25,0.06666666666666667,,0.07407407407407407,0.5,1.0,1.0,0.037037037037037035,1.0,1.0,1.0,0.07407407407407407,,,,0.2222222222222222,0.5925925925925926,0.4375,0.4375,1.0,0.125,0.875,0.2857142857142857,0.8888888888888888,0.4375,0.5500444444444446,0.56445,0.52965,,,0.1935483870967742,0.0967741935483871,8.72,25.718181818181815,0.07142857142857142,,,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,,1.0,1.0,,,,,,,,,,0.09090909090909091,,1.0,1.0,1.0,,,True,,,,,,,,,
1631248,1610612738,Baylor Scheierman,Baylor Scheierman,1631248,BOS,1332.0,22.0,-7,41,42,3.0,1,8.0,83,,,,1.0,2.0,,,,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,,5.0,50,,,,1.0,,,,,,,2.0,,3.0,,2.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,2.0,1.0,3.0,,2.0,,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,3.0,,1.0,1.0,1.0,0.5,,0.5,0.5,,,0.625,,,0.625,,,0.5,,,,,,,10.0,,,0.07142857142857142,,0.14285714285714285,0.09090909090909091,0.09523809523809523,0.047619047619047616,,,0.09090909090909091,0.2,,,0.14285714285714285,,,,,,,,0.5,0.5,0.5,1.0,,,,,,0.5,0.5,0.5,1.0,,1.0,,0.5,0.5,0.4763125,0.53805,0.53805,,,,,7.25,26.05,0.07317073170731707,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1641775,1610612738,Jordan Walsh,Jordan Walsh,1641775,BOS,736.9000000000001,12.0,10,25,23,9.0,1,4.0,48,,,,,,,,2.0,,,,,,,,2.0,,,19,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,3.0,,,,,2.0,2.0,,2.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,9.0,,,,,,,,,,,,,,,,,1.0,,,,,,,6.8965517241379315,,,0.15384615384615385,,,,0.11764705882352941,,,,,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0.5646,,0.53145,,,,,,22.9,0.36,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,
1631199,1610612738,Ron Harper Jr.,Ron Harper Jr.,1631199,BOS,26.0,,-2,1,1,1.0,1,1.0,2,,,,,1.0,,,,,,,,,1.0,,,,,2,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.4433,,0.4433,,,,,5.3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1642864,1610612738,Hugo González,Hugo González,1642864,BOS,26.0,,-2,1,1,1.0,1,1.0,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
