EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PtsAssisted2s,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,Steals,LostBallSteals,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG2M,PtsUnassisted3s,AtRimAssists,SelfOReb,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,PenaltyFg2Pct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefAtRimReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,Fg3aBlocked,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedAtRim,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,Charge Fouls Drawn,OffLongMidRangeReboundPct,DefensiveGoaltends,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,Charge Fouls,OffensiveGoaltends
1628975,1610612753,Jevon Carter,Jevon Carter,1628975,ORL,740.0,12,5,20,22,2.0,3.0,42,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,20,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.538461538461538,0.5,0.2,0.09090909090909091,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.4585333333333333,0.5112,15.799999999999999,26.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628976,1610612753,Wendell Carter Jr.,Wendell Carter Jr.,1628976,ORL,6771.6,113,-35,222,219,80.0,32.0,441,2.0,,,5.0,,6.0,9.0,10.0,33.0,276,4.0,,6.0,5.0,4.0,7.0,2.0,18.0,2.0,1.0,10.0,7.0,17.0,80.0,0.5,0.75,0.6666666666666666,0.5526315789473685,0.6111111111111112,0.5263157894736842,12.260536398467433,0.3333333333333333,0.03389830508474576,0.06363636363636363,0.06666666666666667,0.10526315789473684,,,,,0.2631578947368421,,0.8947368421052632,0.5879184210526315,0.60125,2.7555555555555555,25.1,0.36036036036036034,58.0,5.0,7.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,1.0,3.0,12.0,3.0,8.0,14.0,1.0,2.0,4.0,9.0,15.0,6.0,9.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,5.0,4.0,5.0,3.0,3.0,5.0,1.0,5.0,2.0,7.0,17.0,4.0,13.0,1.0,16.0,4.0,4.0,6.0,6.0,6.0,1.0,15.0,3.0,4.0,1.0,0.3,0.5,0.3,0.75,0.75,0.6,0.7777777777777778,0.6818181818181818,0.2222222222222222,0.2857142857142857,0.08333333333333333,0.09803921568627451,0.1,0.09,0.17647058823529413,0.07142857142857142,0.022727272727272728,0.08333333333333333,0.14285714285714285,0.10714285714285714,0.08333333333333333,0.16666666666666666,0.3684210526315789,0.7142857142857143,1.0,0.4,0.5,0.5,1.0,0.2631578947368421,0.4,0.4,1.0,0.2,0.2,1.0,0.5,1.0,0.2,0.6,0.6666666666666666,0.2,0.2,0.5664899999999999,0.17391304347826086,0.3076923076923077,0.42424242424242425,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1630217,1610612753,Desmond Bane,Desmond Bane,1630217,ORL,7556.299999999999,126,-38,248,241,105.0,39.0,489,15.0,2.0,7.0,22.0,5.0,9.0,30.0,29.0,59.0,285,3.0,5.0,8.0,22.0,4.0,7.0,,18.0,2.0,,13.0,3.0,16.0,105.0,0.4444444444444444,0.5,0.3,0.3813559322033898,0.44696969696969696,0.4915254237288136,23.333333333333332,,0.03225806451612903,0.020833333333333332,0.10526315789473684,0.2542372881355932,0.11864406779661017,0.2857142857142857,0.2857142857142857,0.5,0.3728813559322034,0.625,0.6271186440677966,0.5048567796610169,0.49444999999999995,8.53,26.36551724137931,0.42338709677419356,86.0,3.0,8.0,1.0,1.0,2.0,4.0,3.0,7.0,1.0,2.0,6.0,15.0,9.0,14.0,1.0,2.0,7.0,11.0,5.0,17.0,6.0,25.0,10.0,24.0,2.0,6.0,9.0,3.0,4.0,1.0,1.0,1.0,6.0,7.0,6.0,5.0,2.0,,4.0,1.0,4.0,12.0,,9.0,,16.0,7.0,1.0,1.0,1.0,1.0,1.0,25.0,3.0,1.0,0.8888888888888888,0.3103448275862069,0.29411764705882354,0.3103448275862069,0.3333333333333333,0.3125,0.3392857142857143,0.3888888888888889,0.4032258064516129,0.3,0.375,0.11475409836065574,0.012195121951219513,0.13636363636363635,0.12380952380952381,,0.021739130434782608,,0.05263157894736842,0.09090909090909091,0.12903225806451613,0.15384615384615385,1.0,0.13559322033898305,0.375,0.6,,0.26666666666666666,0.4444444444444444,0.75,0.11864406779661017,0.42857142857142855,0.42857142857142855,1.0,0.2727272727272727,0.2727272727272727,0.8333333333333334,0.125,1.0,0.07142857142857142,0.07142857142857142,0.5,0.5357142857142857,0.2727272727272727,0.4901107142857143,0.1076923076923077,0.19444444444444445,0.11864406779661017,0.423728813559322,1.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.2,0.18181818181818182,0.4,0.5,0.3333333333333333,0.03225806451612903,0.2,1.0,0.5,0.26666666666666666,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1631094,1610612753,Paolo Banchero,Paolo Banchero,1631094,ORL,8513.699999999999,142,-49,277,280,115.0,36.0,557,35.0,4.0,8.0,26.0,2.0,29.0,58.0,29.0,114.0,329,6.0,2.0,18.0,26.0,12.0,19.0,5.0,50.0,3.0,1.0,21.0,6.0,27.0,115.0,0.3103448275862069,0.3333333333333333,0.5,0.5057471264367817,0.5480769230769231,0.3333333333333333,36.5625,0.3333333333333333,0.04,0.0425531914893617,0.125,0.40229885057471265,0.09195402298850575,0.5,0.5,0.5,0.2988505747126437,0.25,0.5057471264367817,0.5028764367816092,0.5828875,7.429310344827586,26.65862068965517,0.4151624548736462,99.0,8.0,15.0,3.0,5.0,3.0,17.0,1.0,3.0,,1.0,9.0,11.0,10.0,26.0,3.0,2.0,14.0,25.0,2.0,12.0,10.0,42.0,40.0,18.0,4.0,9.0,10.0,7.0,7.0,5.0,,3.0,11.0,9.0,8.0,4.0,5.0,1.0,13.0,3.0,7.0,10.0,1.0,24.0,,40.0,18.0,1.0,1.0,1.0,1.0,,42.0,2.0,1.0,0.6,0.3448275862068966,0.16666666666666666,0.3448275862068966,0.5,0.75,0.43243243243243246,0.7,0.4883720930232558,0.1724137931034483,0.2,0.12162162162162163,0.045454545454545456,0.2,0.15503875968992248,,0.07692307692307693,0.01694915254237288,0.12195121951219512,0.15,0.175,0.26666666666666666,,0.1724137931034483,0.5333333333333333,0.6666666666666666,0.375,0.4857142857142857,0.6071428571428571,0.23529411764705882,0.034482758620689655,0.3333333333333333,0.3333333333333333,1.0,0.34615384615384615,0.34615384615384615,0.5555555555555556,0.625,0.6,0.08108108108108109,0.02702702702702703,,0.2972972972972973,0.34615384615384615,0.48867297297297296,0.18446601941747573,0.2465753424657534,0.12280701754385964,0.3684210526315789,3.0,2.0,2.0,2.0,13.0,12.0,2.0,2.0,4.0,8.0,3.0,,,,3.0,1.0,0.52,0.2,0.6153846153846154,0.07692307692307693,0.05263157894736842,1.0,1.0,1.0,0.18181818181818182,5.0,3.0,1.0,2.0,1.0,0.03333333333333333,,,,,,,,,,,,,,True,,,,,,,,
1641710,1610612753,Anthony Black,Anthony Black,1641710,ORL,11733.7,196,-61,382,383,158.0,58.0,765,19.0,3.0,4.0,14.0,2.0,13.0,32.0,22.0,60.0,435,3.0,4.0,14.0,14.0,3.0,10.0,2.0,23.0,2.0,,20.0,2.0,22.0,158.0,0.5384615384615384,0.5384615384615384,0.40625,0.4351851851851852,0.46875,0.4074074074074074,15.131578947368423,,0.02040816326530612,0.009345794392523364,,0.35185185185185186,0.07407407407407407,0.75,0.75,0.3333333333333333,0.25925925925925924,0.2857142857142857,0.5740740740740741,0.5083175925925926,0.5126124999999999,7.1000000000000005,25.55,0.41361256544502617,133.0,6.0,9.0,,1.0,3.0,4.0,3.0,8.0,,1.0,4.0,8.0,7.0,13.0,,,3.0,12.0,2.0,9.0,5.0,21.0,12.0,18.0,,4.0,6.0,7.0,1.0,1.0,2.0,,10.0,10.0,15.0,6.0,1.0,,5.0,,10.0,19.0,,13.0,1.0,21.0,7.0,4.0,3.0,2.0,5.0,1.0,21.0,1.0,2.0,0.8571428571428571,0.3181818181818182,0.2222222222222222,0.3181818181818182,,0.21428571428571427,0.38095238095238093,0.1875,0.42,0.1875,,0.09615384615384616,,0.13157894736842105,0.1111111111111111,,,0.027777777777777776,0.10344827586206896,0.043478260869565216,0.12727272727272726,0.14285714285714285,0.2,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.21052631578947367,0.3076923076923077,0.75,0.14814814814814814,0.375,0.375,1.0,0.2857142857142857,0.3076923076923077,0.75,0.14285714285714285,,0.14285714285714285,0.047619047619047616,,0.38095238095238093,0.2857142857142857,0.49138809523809523,0.11666666666666667,0.18421052631578946,0.05,0.35,2.0,1.0,2.0,1.0,5.0,3.0,4.0,,9.0,4.0,1.0,,3.0,1.0,1.0,0.25,0.4166666666666667,0.3157894736842105,0.8,0.13043478260869565,,0.5,1.0,0.6666666666666666,0.25,3.0,,,,,,2.0,1.0,1.0,2.0,1.0,2.0,0.045454545454545456,0.07142857142857142,0.2857142857142857,,,,,True,,,,,,,,
1631288,1610612753,Jamal Cain,Jamal Cain,1631288,ORL,4341.9,72,-31,134,136,48.0,20.0,270,5.0,1.0,1.0,3.0,1.0,6.0,11.0,8.0,23.0,150,2.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,,12.0,3.0,15.0,48.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.47368421052631576,0.4791666666666667,0.42105263157894735,15.976331360946746,,0.03333333333333333,0.03571428571428571,0.1,0.2631578947368421,0.05263157894736842,1.0,1.0,1.0,0.15789473684210525,0.3333333333333333,0.6842105263157895,0.5252973684210527,0.48260000000000003,5.881818181818182,24.825,0.3582089552238806,40.0,3.0,5.0,,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,5.0,,,3.0,3.0,2.0,3.0,1.0,9.0,8.0,6.0,,1.0,2.0,,,,,2.0,5.0,7.0,1.0,1.0,,,4.0,2.0,3.0,9.0,,11.0,,11.0,3.0,2.0,1.0,,1.0,1.0,9.0,2.0,1.0,1.0,0.25,0.6666666666666666,0.25,,0.5,0.6666666666666666,0.375,0.5625,0.18181818181818182,0.2,0.1794871794871795,0.037037037037037035,0.1388888888888889,0.16,,0.029411764705882353,,0.2608695652173913,0.2,0.15384615384615385,0.1,1.0,0.2631578947368421,0.6,0.75,0.3333333333333333,0.4,0.5,,0.2631578947368421,0.2,0.2,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5095916666666667,0.18181818181818182,0.23076923076923078,0.13043478260869565,0.391304347826087,,1.0,1.0,1.0,1.0,,,,,4.0,2.0,,,3.0,1.0,1.0,0.3333333333333333,0.2,1.0,,,1.0,1.0,,0.5,2.0,,,,1.0,0.1111111111111111,,,,,1.0,,,,,1.0,0.1,,,True,,,,,,,,
1641783,1610612753,Tristan da Silva,Tristan da Silva,1641783,ORL,4687.400000000001,78,-11,156,155,75.0,24.0,311,4.0,,,9.0,,5.0,9.0,12.0,21.0,155,4.0,1.0,6.0,9.0,,,,,3.0,,11.0,7.0,18.0,75.0,0.6,1.0,0.5555555555555556,0.4523809523809524,0.45652173913043476,0.5714285714285714,13.736263736263735,,0.07692307692307693,0.07954545454545454,,0.19047619047619047,,,,,0.42857142857142855,,0.8095238095238095,0.5282904761904762,0.5527166666666666,6.477777777777778,25.533333333333335,0.4807692307692308,59.0,2.0,5.0,2.0,2.0,2.0,3.0,1.0,3.0,,2.0,2.0,4.0,3.0,2.0,4.0,1.0,9.0,3.0,,6.0,1.0,5.0,4.0,9.0,4.0,2.0,,,,,,4.0,5.0,6.0,1.0,1.0,2.0,,2.0,1.0,1.0,7.0,,3.0,,4.0,1.0,1.0,,,,,5.0,2.0,1.0,1.0,0.25,,0.25,1.0,0.8,0.2222222222222222,0.75,0.25,,,0.13333333333333333,0.08163265306122448,0.16666666666666666,0.14666666666666667,,0.13793103448275862,0.1,0.17647058823529413,0.08333333333333333,0.14285714285714285,0.2222222222222222,,0.23809523809523808,0.4,0.4,,0.75,0.75,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.2222222222222222,1.0,0.4,1.0,0.2222222222222222,0.2222222222222222,,0.4444444444444444,0.2222222222222222,0.5475666666666668,0.045454545454545456,0.1,0.42857142857142855,0.23809523809523808,1.0,,,,2.0,,,,,,,,2.0,1.0,,,0.6666666666666666,,,0.125,,,,0.5,,,,,,,,1.0,,1.0,,,,,,0.2,,,,,True,,,,,,,,
1629021,1610612753,Moritz Wagner,Moritz Wagner,1629021,ORL,509.0,8,4,15,15,1.0,2.0,30,1.0,,,,,,2.0,1.0,3.0,10,1.0,,,,,,,,1.0,,1.0,1.0,2.0,1.0,,,,0.5,0.5,0.3333333333333333,21.05263157894737,,0.3333333333333333,0.125,,0.3333333333333333,,,,,,,0.6666666666666666,0.5410166666666667,,3.4,24.4,0.06666666666666667,7.0,,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,3.0,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,0.5,1.0,,,0.25,0.1,,,0.5,,,0.25,,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629048,1610612753,Goga Bitadze,Goga Bitadze,1629048,ORL,4248.1,71,-29,138,142,70.0,25.0,280,4.0,,,,,6.0,15.0,,17.0,144,10.0,,6.0,,,1.0,,2.0,5.0,,8.0,13.0,21.0,70.0,0.5,1.0,0.4,0.4,0.4722222222222222,,13.017751479289942,,0.14705882352941177,0.14444444444444443,0.2,0.26666666666666666,,,,,,,0.7333333333333333,0.5137533333333334,0.5345714285714286,2.6933333333333334,,0.5072463768115942,61.0,6.0,11.0,4.0,8.0,8.0,,,,,,,,,5.0,4.0,3.0,11.0,10.0,,,4.0,10.0,6.0,,6.0,,3.0,1.0,,1.0,,8.0,2.0,6.0,2.0,1.0,3.0,1.0,4.0,1.0,3.0,12.0,1.0,7.0,,7.0,3.0,1.0,9.0,5.0,9.0,5.0,10.0,2.0,1.0,,,,,0.4,0.4,0.3,0.4583333333333333,0.4166666666666667,0.2,0.18181818181818182,0.16216216216216217,0.14285714285714285,0.06451612903225806,0.11764705882352941,0.2857142857142857,0.1111111111111111,0.125,0.16666666666666666,0.25,0.045454545454545456,0.1111111111111111,0.5555555555555556,0.7333333333333333,0.5454545454545454,0.6666666666666666,0.5,,,,,,,,,,,0.8,0.5,0.8,,,,,0.54506,0.17647058823529413,0.17647058823529413,0.6470588235294118,0.5882352941176471,3.0,,,,3.0,,,,1.0,1.0,,,1.0,2.0,1.0,,0.3,0.25,0.25,0.09090909090909091,,,,0.375,,1.0,1.0,,,,,,,,,4.0,,,,,,,2.0,0.25,True,,,,,,,,
1630532,1610612753,Franz Wagner,Franz Wagner,1630532,ORL,2769.7000000000003,46,-7,90,89,46.0,19.0,179,11.0,,4.0,1.0,,5.0,21.0,3.0,18.0,87,3.0,,2.0,1.0,3.0,5.0,2.0,13.0,2.0,,7.0,3.0,10.0,46.0,0.2,0.2,0.23809523809523808,0.20833333333333334,0.32142857142857145,0.125,26.086956521739133,,0.08695652173913043,0.046153846153846156,0.1111111111111111,0.4583333333333333,0.16666666666666666,,,,0.041666666666666664,,0.375,0.4516166666666667,0.5031666666666667,7.690476190476191,25.7,0.5111111111111111,32.0,1.0,6.0,1.0,1.0,3.0,4.0,,2.0,,2.0,,1.0,,8.0,1.0,,2.0,12.0,,3.0,4.0,10.0,8.0,,,,3.0,2.0,1.0,1.0,,1.0,1.0,6.0,5.0,3.0,1.0,,2.0,1.0,1.0,1.0,,5.0,,8.0,3.0,1.0,,,,,10.0,,1.0,,,,,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.29411764705882354,0.14285714285714285,0.3333333333333333,0.21428571428571427,0.023809523809523808,0.05,0.14583333333333334,,0.045454545454545456,0.07142857142857142,0.25,0.4,0.07142857142857142,,,0.25,0.16666666666666666,0.25,,0.36363636363636365,0.4,0.25,0.08333333333333333,,,,,,,0.3333333333333333,1.0,0.2,0.13333333333333333,,0.06666666666666667,,0.4287466666666667,0.1111111111111111,0.125,0.1111111111111111,0.5555555555555556,,,,,3.0,,1.0,1.0,2.0,1.0,,,,,,,0.25,0.09090909090909091,0.5,,0.06666666666666667,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,
