EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassSteals,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3FGA,Corner3Assists,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimAssists,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,AtRimPctBlocked,DefShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,DefAtRimReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,ShortMidRangeAssists,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedLongMidRange,Blocks,OffAtRimReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,BlockedShortMidRange,LostBallOutOfBoundsTurnovers,RecoveredBlocks,BlocksRecoveredPct,on,Fg3aBlocked,FTOffRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Blocked3s,BlockedArc3,BlockedAtRim,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffShortMidRangeReboundPct,3pt And 1 Free Throw Trips,DefensiveGoaltends,OffCorner3ReboundPct,Charge Fouls Drawn,Defensive 3 Seconds Violations
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,971.7,16,31,27,10.0,3,4.0,58,2.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,9.0,1.0,1.0,1.0,14.0,41,1.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0,10.0,0.4,0.4,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,0.65,1.5,1.0,0.5833333333333334,1.5,0.75,0.1,37.83783783783784,0.2,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,0.4,0.5,0.5,0.5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.50798,0.5844,0.4444,0.09090909090909091,0.1,0.21428571428571427,0.21428571428571427,11.1,23.9,0.3225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,1013.0,17,31,31,14.0,7,4.0,62,3.0,3.0,,1.0,,1.0,,1.0,,,3.0,5.0,1.0,5.0,7.0,16.0,39,,,,2.0,3.0,7.0,14.0,2.0,4.0,,,2.0,,6.0,3.0,1.0,,,,,,,5.0,7.0,1.0,1.0,14.0,14.0,0.3333333333333333,0.3333333333333333,,0.2,,0.2,0.6,0.6666666666666666,0.45,,0.5833333333333334,0.6153846153846154,,0.7777777777777778,0.5,36.111111111111114,0.3,1.0,1.0,0.1,,,,0.1,,,,0.1,,,,,,,0.8,0.598155,,0.6049666666666668,0.16666666666666666,0.16666666666666666,,0.875,6.26,25.939999999999998,0.45161290322580644,11.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,0.2857142857142857,0.375,1.0,0.2,0.5,0.3333333333333333,0.4,0.25,0.25,0.3333333333333333,1.0,0.5,0.3333333333333333,0.25,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1628401,1610612738,Derrick White,Derrick White,1628401,BOS,1194.6999999999998,20,38,35,10.0,7,5.0,73,,,,,,,,,,,,,1.0,2.0,,3.0,43,1.0,1.0,3.0,,,,,,,3.0,,1.0,,3.0,1.0,,,,,1.0,1.0,,1.0,,,,,10.0,,,1.0,0.5,1.0,0.5,,,0.75,1.5,,0.75,1.5,,1.0,4.545454545454546,,,,,,,,,,,,,,,,,,,1.0,0.566025,0.55125,,,,1.0,,,27.15,0.2631578947368421,11.0,,,1.0,2.0,,,,,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,0.5,0.5,,,,,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,2607.7,43,84,82,27.0,11,13.0,166,4.0,8.0,2.0,2.0,,1.0,,1.0,,,6.0,11.0,4.0,13.0,4.0,28.0,100,1.0,2.0,3.0,3.0,3.0,2.0,14.0,6.0,6.0,6.0,3.0,10.0,1.0,27.0,1.0,,1.0,1.0,1.0,,,,2.0,4.0,2.0,,14.0,27.0,0.5,0.5,0.5,0.3076923076923077,0.5,0.3076923076923077,0.5454545454545454,1.0,0.5,0.75,0.8571428571428571,0.54,0.75,0.875,0.5416666666666666,26.262626262626263,0.3333333333333333,0.5,1.0,0.08333333333333333,1.0,1.0,,0.041666666666666664,,,,0.041666666666666664,,,,,,,0.875,0.5564270833333333,0.519,0.5252,0.08,0.16666666666666666,0.10714285714285714,0.5,5.454545454545454,26.95384615384615,0.32142857142857145,16.0,1.0,1.0,4.0,12.0,2.0,4.0,2.0,4.0,6.0,12.0,4.0,4.0,7.0,5.0,1.0,1.0,2.0,2.0,1.0,,,0.5,0.36363636363636365,,0.1,0.05263157894736842,0.06896551724137931,,0.07692307692307693,,0.75,0.5,0.3333333333333333,0.3333333333333333,0.14285714285714285,1.0,0.5714285714285714,0.5,0.3333333333333333,,1.0,2.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1630568,1610612738,Luka Garza,Luka Garza,1630568,BOS,3032.7,51,96,97,32.0,21,14.0,193,5.0,6.0,,,1.0,1.0,,1.0,,,6.0,7.0,4.0,11.0,7.0,31.0,105,,1.0,8.0,,,2.0,2.0,8.0,4.0,12.0,3.0,6.0,1.0,15.0,,,,,,7.0,11.0,,4.0,8.0,4.0,,2.0,32.0,0.6666666666666666,1.0,1.0,0.36363636363636365,,0.36363636363636365,0.8571428571428571,,0.6666666666666666,0.75,,0.7045454545454546,0.8,0.3333333333333333,0.6111111111111112,19.469026548672566,0.3333333333333333,0.8333333333333334,1.0,,,,,0.05555555555555555,1.0,1.0,1.0,0.05555555555555555,,,,,,,0.9444444444444444,0.5752333333333333,0.4941,0.434775,0.18181818181818182,0.36363636363636365,0.25806451612903225,0.06451612903225806,3.085714285714286,26.50909090909091,0.3333333333333333,28.0,,,4.0,10.0,,2.0,,2.0,,10.0,4.0,1.0,3.0,3.0,3.0,1.0,5.0,12.0,,,,,0.14285714285714285,,0.08333333333333333,0.13043478260869565,0.11428571428571428,,0.06666666666666667,0.25,0.6,0.5555555555555556,0.4,0.4,,,1.0,,0.4,,,1.0,,1.0,0.25,,,2.0,,,,0.16666666666666666,0.14285714285714285,3.0,3.0,3.0,3.0,2.0,4.0,6.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,0.5,0.06666666666666667,0.17647058823529413,0.14285714285714285,0.25,0.21428571428571427,0.14285714285714285,0.75,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1630573,1610612738,Sam Hauser,Sam Hauser,1630573,BOS,549.8,9,21,20,9.0,6,3.0,41,,,,,,,,1.0,,1.0,,,1.0,2.0,,3.0,23,,1.0,,,,,,,,3.0,1.0,1.0,,2.0,1.0,,,,,3.0,3.0,,,,,,,9.0,,,1.0,0.5,,0.5,,,0.75,,,0.75,,,1.0,8.333333333333334,,,,,,,,,,,,0.5,,,,1.0,,,1.0,0.5004,0.49725,,,,,,,24.6,0.42857142857142855,-1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,2.0,2.0,4.0,4.0,1.0,,,,,,0.4,0.6666666666666666,0.5,,1.0,0.5,,0.5,1.0,1.0,,,,,1.0,,,,,1.0,,,,1.0,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1641775,1610612738,Jordan Walsh,Jordan Walsh,1641775,BOS,1951.9,33,60,66,25.0,10,10.0,126,1.0,2.0,,1.0,,,1.0,2.0,,,1.0,3.0,1.0,5.0,1.0,6.0,63,,,1.0,1.0,2.0,,5.0,,2.0,3.0,2.0,5.0,,13.0,2.0,2.0,,,,1.0,2.0,,4.0,4.0,2.0,,5.0,25.0,,,1.0,0.2,,0.2,0.3333333333333333,0.5,0.3125,,0.8333333333333334,0.3,0.5,0.8333333333333334,0.625,13.698630136986301,0.25,0.5,0.5,0.125,,,,,,,,0.25,0.5,0.5,1.0,,,,0.875,0.57318125,,0.6455000000000001,0.2,0.4,0.16666666666666666,0.8333333333333334,2.6333333333333333,25.02,0.4166666666666667,25.0,1.0,1.0,,3.0,,,1.0,1.0,,3.0,,,3.0,2.0,2.0,2.0,4.0,6.0,,,,1.0,,,0.25,0.125,0.16666666666666666,,0.16666666666666666,,,0.375,,,0.3333333333333333,1.0,,,,,,,1.0,,,,,1.0,,,,,0.25,,,,,1.0,,1.0,1.0,,2.0,,1.0,,,,0.125,0.038461538461538464,0.058823529411764705,,0.045454545454545456,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1631248,1610612738,Baylor Scheierman,Baylor Scheierman,1631248,BOS,1937.0000000000002,32,63,64,18.0,10,10.0,127,1.0,1.0,,,1.0,1.0,,1.0,,,2.0,2.0,4.0,9.0,,16.0,71,2.0,2.0,6.0,,,,3.0,4.0,,12.0,1.0,2.0,,5.0,2.0,2.0,1.0,1.0,,2.0,3.0,,1.0,,,,3.0,18.0,1.0,1.0,1.0,0.4444444444444444,1.0,0.4444444444444444,1.0,,0.7272727272727273,1.5,0.5,0.7272727272727273,1.5,0.5,0.8181818181818182,16.216216216216218,0.09090909090909091,1.0,1.0,,,,,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,,,,,,,0.9090909090909091,0.5246590909090909,0.52425,0.48889999999999995,,,0.375,0.1875,8.35,27.23333333333333,0.2857142857142857,8.0,,,4.0,8.0,1.0,3.0,1.0,3.0,,8.0,4.0,,1.0,1.0,3.0,2.0,5.0,6.0,,,,0.3333333333333333,,,0.2,0.23076923076923078,0.21739130434782608,1.0,0.25,0.2,1.0,0.7272727272727273,0.5,0.5,,,1.0,0.3333333333333333,0.5,,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,0.07692307692307693,,0.027777777777777776,0.25,,,,,,0.3333333333333333,,,,,,1.0,,1.0,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,
1631199,1610612738,Ron Harper Jr.,Ron Harper Jr.,1631199,BOS,1154.0,19,35,38,11.0,12,6.0,73,1.0,1.0,,1.0,,,2.0,2.0,,,1.0,2.0,3.0,5.0,,11.0,31,,1.0,,1.0,1.0,,5.0,,2.0,9.0,1.0,1.0,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,5.0,11.0,,,1.0,0.6,,0.6,0.5,1.0,0.7857142857142857,,1.25,0.7857142857142857,,1.25,0.7142857142857143,16.666666666666668,0.14285714285714285,1.0,1.0,0.14285714285714285,,,,,,,,0.2857142857142857,1.0,1.0,1.0,,,,0.8571428571428571,0.5496357142857143,,0.643775,,,,0.45454545454545453,6.8,24.560000000000002,0.3142857142857143,18.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,3.0,1.0,,,,2.0,1.0,3.0,4.0,,,,1.0,,,0.2,0.18181818181818182,0.1875,,,0.5,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5,1.0,,,0.3333333333333333,,,1.0,,1.0,1.0,,,1.0,,,,,0.3333333333333333,,,,,,,1.0,,,1.0,,,,,,,0.06666666666666667,0.05263157894736842,,0.07142857142857142,,,,,,1.0,1.0,,,,,,,,0.5,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1630625,1610612738,Dalano Banton,Dalano Banton,1630625,BOS,242.0,4,7,8,2.0,7,,15,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,2,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,,2.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,14.285714285714285,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,0.7121,,0.7121,,,,1.0,1.6,,0.2857142857142857,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
