EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyArc3FGA,FG2M,FtPoints,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,AtRimAssists,DefTwoPtRebounds,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,DeadBallTurnovers,OffensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,PenaltyCorner3Frequency,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,BadPassTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceFtPoints,SecondChancePoints,LongMidRangeAssists,SecondChanceTsPct,ShortMidRangePctBlocked,OffArc3ReboundPct,SecondChancePointsPct,SecondChanceFG2M,PtsPutbacks,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyArc3FGM,PenaltyFG3M,StepOutOfBoundsTurnovers,PenaltyFg3Pct,LongMidRangePctAssisted,PenaltyArc3Accuracy,OffAtRimReboundPct,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockedAtRim,RecoveredBlocks,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls Drawn,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,BlockedCorner3,OffFTReboundPct,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Travels,SecondChanceCorner3PctAssisted
1629656,1610612755,Quentin Grimes,Quentin Grimes,1629656,PHI,572.0,10.0,-3.0,19.0,21.0,11.0,1.0,40.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.5,9.090909090909092,0.1111111111111111,0.09090909090909091,0.1111111111111111,0.5,0.5,0.5,0.4823,13.3,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630570,1610612755,Trendon Watford,Trendon Watford,1630570,PHI,2211.0,37.0,-2.0,75.0,81.0,28.0,6.0,156.0,4.0,1.0,10.0,1.0,74.0,1.0,1.0,2.0,3.0,2.0,,8.0,2.0,3.0,3.0,3.0,2.0,0.09090909090909091,20.731707317073173,0.09090909090909091,0.09375,0.1111111111111111,0.36363636363636365,0.09090909090909091,0.6363636363636364,0.585790909090909,3.3800000000000003,25.6,41.0,4.0,6.0,2.0,2.0,3.0,1.0,7.0,6.0,20.0,1.0,3.0,3.0,1.0,4.0,10.0,6.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,8.0,2.0,2.0,10.0,41.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.7,1.0,0.6363636363636364,0.75,0.6666666666666666,0.7142857142857143,1.0,0.1,0.16666666666666666,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.3333333333333333,0.5,1.0,0.25,0.586,0.5618000000000001,0.15384615384615385,0.16666666666666666,0.5,0.5466666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631133,1610612755,Jabari Walker,Jabari Walker,1631133,PHI,1769.0,29.0,-1.0,60.0,65.0,23.0,5.0,125.0,3.0,3.0,5.0,5.0,62.0,3.0,,,,,,,2.0,4.0,6.0,,,0.5,18.18181818181818,0.125,0.13043478260869565,0.08333333333333333,0.3,0.3,0.7,0.53395,4.24,25.32,36.0,1.0,2.0,1.0,2.0,,3.0,1.0,2.0,4.0,2.0,1.0,4.0,4.0,,2.0,2.0,,,1.0,,,,1.0,1.0,,3.0,,1.0,2.0,1.0,,2.0,36.0,,,1.0,1.0,0.2,0.25,0.1,0.125,0.18181818181818182,0.125,,0.14285714285714285,,0.2,0.5,1.0,1.0,,,,0.25,0.5,0.375,0.4274,0.54638125,0.09090909090909091,0.16666666666666666,0.5,0.6,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2,0.5,0.5,0.09090909090909091,0.0625,0.07407407407407407,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.25,0.2,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631207,1610612755,Dalen Terry,Dalen Terry,1631207,PHI,2369.0,39.0,-7.0,82.0,87.0,28.0,7.0,169.0,5.0,5.0,8.0,5.0,80.0,5.0,7.0,,7.0,,,14.0,2.0,4.0,4.0,5.0,1.0,0.38461538461538464,20.0,0.08695652173913043,0.11428571428571428,0.10526315789473684,0.38461538461538464,0.38461538461538464,0.5384615384615384,0.4862615384615385,7.7749999999999995,26.02,41.0,1.0,2.0,1.0,1.0,,1.0,2.0,3.0,13.0,,2.0,4.0,1.0,1.0,5.0,,4.0,7.0,2.0,4.0,2.0,1.0,2.0,,2.0,3.0,,6.0,7.0,4.0,,5.0,41.0,,,,,0.25,0.5,0.38461538461538464,0.4,0.40625,0.4166666666666667,1.0,0.16666666666666666,0.16666666666666666,0.15384615384615385,0.5,0.5,,,,,0.2,1.0,0.2,,0.48605,0.25,0.36363636363636365,0.38461538461538464,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,6.0,2.0,1.0,2.0,1.0,1.0,0.4,0.4,0.3333333333333333,0.07692307692307693,1.0,1.0,0.4,0.4,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631230,1610612755,Dominick Barlow,Dominick Barlow,1631230,PHI,1489.0,25.0,-16.0,52.0,55.0,16.0,5.0,107.0,3.0,,7.0,1.0,55.0,,1.0,,1.0,,,2.0,3.0,4.0,5.0,,,0.125,17.24137931034483,0.17647058823529413,0.125,0.07692307692307693,0.375,,0.625,0.56550625,4.357142857142857,23.1,16.0,3.0,4.0,1.0,1.0,1.0,,4.0,3.0,11.0,,1.0,2.0,1.0,2.0,4.0,8.0,,,,,,,,,,,,3.0,4.0,2.0,,4.0,16.0,,,1.0,1.0,0.5714285714285714,0.5,0.5,0.3333333333333333,0.55,0.5,,,,0.5,0.75,0.75,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,,,0.5778500000000001,0.2,0.2222222222222222,0.36363636363636365,0.3076923076923077,1.0,1.0,2.0,1.0,,1.0,1.0,,,0.2857142857142857,,0.5,,0.0625,0.034482758620689655,,,,0.5,0.125,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,0.6666666666666666,0.07692307692307693,0.18181818181818182,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641737,1610612755,Adem Bona,Adem Bona,1641737,PHI,818.0,14.0,2.0,29.0,28.0,5.0,3.0,57.0,2.0,,2.0,,21.0,,,,,,,,2.0,2.0,3.0,,,,15.625,0.25,0.13333333333333333,0.25,1.0,,,0.42775,4.55,,12.0,,,,,2.0,,2.0,1.0,5.0,1.0,2.0,2.0,,,4.0,,4.0,,,,,,2.0,,,2.0,,3.0,2.0,1.0,,4.0,12.0,,,,,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,,,,,,,,1.0,1.0,,,,,0.3851,0.42775,0.3333333333333333,0.3333333333333333,0.8,0.41379310344827586,,,,,1.0,,1.0,2.0,,,,,0.125,,0.07142857142857142,0.2,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,1.0,,,0.4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642348,1610612755,Justin Edwards,Justin Edwards,1642348,PHI,1828.0,30.0,-4.0,65.0,69.0,17.0,5.0,134.0,1.0,8.0,4.0,8.0,62.0,8.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,3.0,,,0.6666666666666666,24.637681159420293,0.2,0.12,0.18181818181818182,0.08333333333333333,0.6666666666666666,0.75,0.4756916666666666,12.2,27.8625,38.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,13.0,,3.0,3.0,4.0,1.0,10.0,6.0,2.0,,,,2.0,1.0,3.0,1.0,2.0,4.0,,2.0,4.0,1.0,1.0,10.0,38.0,,1.0,0.75,0.75,1.0,1.0,0.4583333333333333,0.6428571428571429,0.4642857142857143,0.625,0.6666666666666666,,,0.08333333333333333,1.0,1.0,1.0,1.0,1.0,,0.14285714285714285,1.0,0.5714285714285714,,0.4618785714285714,0.07692307692307693,0.2,0.7692307692307693,0.5846153846153846,,,,,,,,1.0,,,,,,,,,,,0.25,,,2.0,2.0,1.0,1.0,3.0,1.0,1.0,,,1.0,0.125,0.125,,0.16666666666666666,1.0,1.0,0.125,0.125,1.0,0.125,1.0,1.0,,0.5,,,0.07692307692307693,,,,,,,,,,,1.0,1.0,1.0,0.25,1.0,0.25,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200768,1610612755,Kyle Lowry,Kyle Lowry,200768,PHI,166.0,3.0,-3.0,5.0,5.0,5.0,1.0,10.0,,,,,5.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641780,1610612755,Johni Broome,Johni Broome,1641780,PHI,464.0,8.0,4.0,16.0,18.0,7.0,1.0,34.0,,4.0,2.0,4.0,16.0,4.0,1.0,,1.0,,,2.0,,1.0,2.0,,,0.6666666666666666,35.29411764705882,,0.2,,,0.6666666666666666,1.0,0.55455,2.2,26.8,16.0,2.0,2.0,2.0,2.0,,4.0,2.0,,7.0,,2.0,2.0,4.0,,7.0,2.0,2.0,,1.0,,,,,,,,,,,,,7.0,16.0,,,0.5,0.5,1.0,1.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,,0.5,,0.3333333333333333,1.0,1.0,0.5,,,,0.3333333333333333,1.0,0.6666666666666666,,0.55455,,,1.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,0.2,,,1.0,,,,,,1.0,1.0,3.0,1.0,,,,1.0,0.25,0.25,,,,,0.25,0.25,1.0,0.25,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,0.25,,0.25,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
