EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,LongMidRangePctAssisted,PtsPutbacks,Charge Fouls,DefensiveGoaltends,SecondChanceFtPoints,Technical Free Throw Trips,Arc3PctBlocked,OffLongMidRangeReboundPct,OffensiveGoaltends,StepOutOfBoundsTurnovers,Charge Fouls Drawn,on,Defensive 3 Seconds Violations,Blocked3s,BlockedCorner3,BlockedArc3
1627747,1610612765,Caris LeVert,Caris LeVert,1627747,DET,4624.4,77,-7,150,149,42,70,15,299,3.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,2.0,3.0,1.0,3.0,1.0,1.0,6.0,15.0,1.0,3.0,1.0,4.0,8.0,15,7.0,18.0,3.0,40,182,1.0,2.0,1.0,3.0,5.0,1.0,5.0,2.0,5.0,2.0,10.0,6.0,10.0,18.0,3.0,15.0,6.0,1.0,4.0,4.0,8.0,3.0,1.0,1.0,3.0,20.0,1.0,5.0,8.0,2.0,15.0,1.0,16.0,2.0,2.0,1.0,1.0,1.0,3.0,6.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,10.0,42,2.0,0.375,0.375,0.8571428571428571,0.3888888888888889,0.3333333333333333,0.4,0.3888888888888889,0.5333333333333333,0.5,0.2,0.5606060606060606,0.5,0.4,0.5882352941176471,0.5,0.45454545454545453,0.5454545454545454,0.06666666666666667,0.16666666666666666,20.833333333333336,1.0,0.2222222222222222,0.21621621621621623,0.029411764705882353,0.1388888888888889,0.1780821917808219,0.014925373134328358,0.06666666666666667,0.2857142857142857,0.4,0.17857142857142858,0.3333333333333333,0.18181818181818182,0.5,0.6,0.6666666666666666,0.18181818181818182,0.5,0.5,0.3333333333333333,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.45454545454545453,0.4,0.4,0.8333333333333334,0.4,0.5,1.0,0.6,0.3333333333333333,1.0,0.4,0.25,0.1,1.0,0.4,0.25,0.7272727272727273,0.4,0.5308318181818181,0.5871,0.5593899999999999,0.058823529411764705,0.125,0.125,0.25,7.806666666666668,25.83888888888889,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1629130,1610612765,Duncan Robinson,Duncan Robinson,1629130,DET,22991.5,383,2,755,743,184,181,91,1498,5.0,11.0,,,2.0,3.0,5.0,13.0,,,10.0,17.0,1.0,1.0,31.0,73.0,4.0,13.0,4.0,13.0,10.0,24,41.0,90.0,11.0,154,841,,,6.0,16.0,18.0,3.0,7.0,5.0,14.0,4.0,25.0,10.0,10.0,120.0,3.0,73.0,31.0,2.0,21.0,9.0,30.0,6.0,3.0,14.0,4.0,69.0,2.0,11.0,16.0,,27.0,4.0,31.0,17.0,14.0,9.0,5.0,13.0,18.0,38.0,32.0,18.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,25.0,183,3.0,0.5,0.5,0.975609756097561,0.45555555555555555,0.375,0.35714285714285715,0.45555555555555555,0.4166666666666667,,0.42857142857142855,0.6271929824561403,0.5625,0.5,0.6363636363636364,0.5625,0.5208333333333334,0.7894736842105263,0.08333333333333333,0.09090909090909091,15.43778801843318,0.6923076923076923,,0.08421052631578947,0.01015228426395939,0.06395348837209303,0.07458563535911603,0.008645533141210375,,0.10344827586206896,0.05,0.06569343065693431,0.3333333333333333,0.09649122807017543,0.45454545454545453,0.5,0.2,0.11403508771929824,0.38461538461538464,0.4166666666666667,0.8,,,,0.14912280701754385,0.5882352941176471,0.625,0.9,0.6403508771929824,0.4246575342465753,0.4246575342465753,1.0,,,,0.8125,0.3076923076923077,1.0,0.14285714285714285,0.6666666666666666,0.047619047619047616,1.0,0.6190476190476191,0.3076923076923077,0.8859649122807017,0.4246575342465753,0.5372346491228069,0.55255,0.5228952380952381,0.05084745762711865,0.11538461538461539,0.11688311688311688,0.16233766233766234,4.833333333333333,26.101111111111116,0.24370860927152319,2.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,0.011111111111111112,0.07692307692307693,0.058823529411764705,0.043478260869565216,0.006666666666666667,0.03278688524590164,0.008771929824561403,0.05555555555555555,0.05714285714285714,0.016666666666666666,0.1875,0.6666666666666666,1.0,0.03260869565217391,,,,,,,,,,,,,True,,,,
1629750,1610612765,Javonte Green,Javonte Green,1629750,DET,2633.5,44,-4,88,90,41,29,6,178,,,,,,,,,1.0,1.0,2.0,5.0,,1.0,,6.0,,2.0,,2.0,1.0,1,2.0,11.0,2.0,10,82,,,,2.0,,,,,3.0,2.0,2.0,2.0,,6.0,,6.0,,,,,,,,,,,,4.0,2.0,1.0,7.0,1.0,8.0,1.0,,,,,2.0,2.0,2.0,2.0,,,2.0,1.0,1.0,2.0,1.0,2.0,41,,1.0,1.0,1.0,0.18181818181818182,,,0.18181818181818182,1.0,,,0.3333333333333333,,,0.38461538461538464,,0.25,0.9166666666666666,,,13.402061855670103,,0.25,0.08333333333333333,,0.16666666666666666,0.125,0.023809523809523808,,0.06666666666666667,,0.2222222222222222,0.5,,,,,,,,,0.08333333333333333,1.0,1.0,0.4166666666666667,0.4,0.4,1.0,0.5,,,,,,,1.0,,,,,0.3333333333333333,,0.6666666666666666,,0.9166666666666666,,0.5418291666666666,,0.5563,,,,0.2,21.2,25.19090909090909,0.4659090909090909,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,0.045454545454545456,,,0.125,,,,,,,0.2,1.0,,,,,,,,,,,True,,,,
1630191,1610612765,Isaiah Stewart,Isaiah Stewart,1630191,DET,4042.8,67,-24,134,134,40,43,16,268,7.0,10.0,2.0,2.0,2.0,3.0,,2.0,,,,,,,1.0,2.0,,,,,7.0,12,1.0,2.0,2.0,19,148,2.0,2.0,,,4.0,2.0,5.0,,,1.0,5.0,10.0,4.0,3.0,,2.0,1.0,2.0,,,,,,,,,3.0,,4.0,,4.0,6.0,10.0,,,2.0,2.0,8.0,8.0,19.0,6.0,4.0,2.0,2.0,7.0,4.0,3.0,7.0,4.0,5.0,40,4.0,0.7142857142857143,1.0,1.0,0.5,,,0.5,0.5833333333333334,1.0,0.4,0.6071428571428571,1.0,0.4,0.6333333333333333,1.0,0.4166666666666667,0.14285714285714285,0.16666666666666666,0.1,15.2317880794702,0.25,,0.09090909090909091,0.07894736842105263,,0.05405405405405406,0.07042253521126761,0.05263157894736842,0.12903225806451613,,,0.5714285714285714,0.7142857142857143,0.7,0.7777777777777778,0.7142857142857143,0.14285714285714285,,,,,,,,,,,0.14285714285714285,0.5,0.5,1.0,1.0,1.0,,,,,0.6,0.6666666666666666,,,,,0.8571428571428571,0.5,0.6141,0.5439,0.63832,0.14285714285714285,0.16666666666666666,0.21052631578947367,0.2631578947368421,2.5083333333333333,26.65,0.29850746268656714,,,,,2.0,1.0,,,,6.0,1.0,,,2.0,2.0,5.0,3.0,1.0,1.0,,,1.0,,1.0,,0.5,,0.16666666666666666,0.06060606060606061,0.18181818181818182,0.038461538461538464,,,,,,,,0.14285714285714285,,4.0,1.0,1.0,,,,,,,,True,,,,
1630595,1610612765,Cade Cunningham,Cade Cunningham,1630595,DET,19502.6,325,18,651,634,154,145,79,1285,15.0,27.0,2.0,4.0,3.0,4.0,24.0,56.0,10.0,24.0,3.0,5.0,2.0,3.0,14.0,41.0,3.0,5.0,,6.0,49.0,107,17.0,46.0,49.0,198,717,4.0,7.0,3.0,5.0,18.0,11.0,21.0,2.0,9.0,19.0,47.0,24.0,74.0,39.0,12.0,41.0,14.0,10.0,41.0,31.0,72.0,23.0,8.0,26.0,13.0,175.0,4.0,14.0,18.0,4.0,36.0,5.0,41.0,10.0,6.0,29.0,23.0,46.0,19.0,26.0,42.0,57.0,5.0,24.0,5.0,4.0,1.0,5.0,4.0,47.0,153,3.0,0.24489795918367346,0.2553191489361702,0.7647058823529411,0.3695652173913043,0.6,0.2222222222222222,0.3695652173913043,0.45794392523364486,0.5714285714285714,0.5238095238095238,0.4869281045751634,0.7083333333333334,0.4666666666666667,0.556497175141243,0.75,0.6025641025641025,0.3006535947712418,0.09345794392523364,0.1111111111111111,29.693741677762983,0.6304347826086957,0.15384615384615385,0.1125,0.023121387283236993,0.0958904109589041,0.10457516339869281,0.016722408026755852,0.021052631578947368,0.08,0.15384615384615385,0.11206896551724138,0.8,0.17647058823529413,0.5555555555555556,0.625,0.26666666666666666,0.3660130718954248,0.42857142857142855,0.4897959183673469,0.25,0.1568627450980392,0.4166666666666667,0.4166666666666667,0.032679738562091505,0.6,0.6,0.6666666666666666,0.2679738562091503,0.34146341463414637,0.34146341463414637,0.7857142857142857,0.3333333333333333,0.5,,0.4166666666666667,0.6,1.0,0.13333333333333333,0.75,0.1,0.6666666666666666,0.2,,0.477124183006536,0.34146341463414637,0.49788431372549025,0.5423611111111111,0.47169500000000003,0.14450867052023122,0.19047619047619047,0.09090909090909091,0.23737373737373738,8.765420560747662,26.313043478260873,0.23655913978494625,,,,2.0,1.0,,2.0,4.0,6.0,17.0,5.0,6.0,3.0,2.0,14.0,,2.0,,2.0,,1.0,4.0,,4.0,,0.125,,,0.007936507936507936,0.03773584905660377,,0.1702127659574468,0.03333333333333333,0.02666666666666667,,,,0.02127659574468085,0.03571428571428571,0.2,4.0,,,1.0,2.0,,,,,,True,,,,
1642450,1610612765,Daniss Jenkins,Daniss Jenkins,1642450,DET,7484.8,125,-28,242,237,81,94,28,479,4.0,6.0,,,1.0,3.0,3.0,9.0,2.0,6.0,1.0,5.0,,3.0,3.0,12.0,1.0,1.0,3.0,6.0,9.0,21,4.0,17.0,5.0,35,277,,2.0,2.0,4.0,6.0,1.0,5.0,3.0,9.0,4.0,15.0,4.0,14.0,9.0,3.0,12.0,3.0,3.0,18.0,5.0,23.0,4.0,1.0,13.0,5.0,51.0,2.0,7.0,5.0,1.0,13.0,6.0,19.0,2.0,1.0,2.0,,4.0,1.0,6.0,8.0,8.0,,4.0,1.0,,1.0,1.0,1.0,15.0,80,2.0,0.2222222222222222,0.2222222222222222,0.75,0.23529411764705882,0.5,0.3333333333333333,0.23529411764705882,0.42857142857142855,,0.2,0.39473684210526316,0.5,0.39285714285714285,0.4166666666666667,0.42857142857142855,0.46875,0.4473684210526316,0.14285714285714285,0.16666666666666666,16.78832116788321,0.5,0.07692307692307693,0.08064516129032258,0.03278688524590164,0.1346153846153846,0.10526315789473684,0.05128205128205128,,0.07692307692307693,,0.12195121951219512,1.0,0.15789473684210525,0.6666666666666666,0.8,0.5,0.23684210526315788,0.3333333333333333,0.42857142857142855,,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.13157894736842105,0.2,0.2,1.0,0.3157894736842105,0.25,0.2727272727272727,0.6666666666666666,,,,0.16666666666666666,1.0,1.0,0.21428571428571427,0.3333333333333333,0.21428571428571427,,0.42857142857142855,0.5,0.6052631578947368,0.25,0.4885052631578948,0.45470000000000005,0.5044857142857143,0.09523809523809523,0.16,0.17142857142857143,0.42857142857142855,9.561904761904762,25.723529411764705,0.3347107438016529,1.0,3.0,1.0,,4.0,,1.0,1.0,,2.0,,2.0,,,,,2.0,,,,,,,,0.058823529411764705,0.2222222222222222,,,0.07142857142857142,0.05555555555555555,0.04878048780487805,0.13333333333333333,0.18181818181818182,0.047619047619047616,0.5,0.3333333333333333,1.0,,0.13333333333333333,,,,,,,0.08333333333333333,0.1,,,,True,,,,
1631105,1610612765,Jalen Duren,Jalen Duren,1631105,DET,16240.599999999999,271,25,537,524,126,99,63,1061,29.0,43.0,5.0,10.0,8.0,9.0,4.0,20.0,,1.0,,,,,,,,,,,33.0,64,,,22.0,88,601,6.0,14.0,,,17.0,8.0,10.0,,,12.0,28.0,50.0,16.0,,,,,16.0,12.0,8.0,20.0,8.0,,7.0,4.0,48.0,15.0,20.0,16.0,8.0,44.0,27.0,71.0,4.0,3.0,11.0,5.0,24.0,12.0,33.0,25.0,31.0,3.0,10.0,8.0,5.0,3.0,8.0,5.0,26.0,125,4.0,0.7575757575757576,0.9259259259259259,,,,,,0.515625,0.42857142857142855,0.8,0.515625,0.42857142857142855,0.8,0.5641025641025641,0.5,0.8235294117647058,,0.25,0.18604651162790697,16.478190630048463,0.4583333333333333,0.38095238095238093,0.13008130081300814,0.11029411764705882,0.16806722689075632,0.1487603305785124,0.10638297872340426,0.12987012987012986,0.12,0.25,0.17204301075268819,0.625,0.671875,0.6744186046511628,0.8285714285714286,0.7586206896551724,0.3125,0.2,0.3333333333333333,0.75,0.015625,,,,,,,,,,,0.7142857142857143,0.5,,,,,0.9,0.8888888888888888,,,,,0.671875,,0.5847484375,0.51289,0.63421,0.14084507042253522,0.14084507042253522,0.19318181818181818,0.3181818181818182,3.3796875,,0.2346368715083799,,,,1.0,10.0,2.0,1.0,1.0,1.0,13.0,3.0,6.0,,,6.0,5.0,8.0,4.0,1.0,,,7.0,,5.0,,0.4,,0.13333333333333333,0.10101010101010101,0.07692307692307693,0.09859154929577464,0.1111111111111111,0.15384615384615385,0.06666666666666667,,,,,0.10714285714285714,,12.0,,2.0,5.0,,,0.1,1.0,,,True,,,,
1630194,1610612765,Paul Reed,Paul Reed,1630194,DET,2818.5,47,-2,85,86,15,36,14,171,10.0,13.0,2.0,4.0,2.0,3.0,6.0,8.0,,1.0,,1.0,,,,1.0,,,,1.0,16.0,22,,2.0,7.0,39,97,3.0,6.0,,,9.0,3.0,5.0,,1.0,,6.0,26.0,6.0,,,1.0,,1.0,,3.0,3.0,2.0,1.0,,,9.0,5.0,3.0,3.0,1.0,7.0,10.0,17.0,,,3.0,1.0,4.0,4.0,7.0,11.0,10.0,2.0,6.0,4.0,1.0,3.0,4.0,4.0,6.0,15,,0.8125,0.9285714285714286,,,,,,0.7272727272727273,0.5,0.6,0.6666666666666666,0.5,0.5,0.6964285714285714,0.6428571428571429,0.42857142857142855,0.08333333333333333,0.045454545454545456,0.07692307692307693,31.683168316831683,0.75,0.25,0.125,0.2,0.12,0.12244897959183673,0.22727272727272727,0.18181818181818182,0.18181818181818182,,0.14285714285714285,1.0,0.5416666666666666,0.7692307692307693,0.8333333333333334,0.9,0.3333333333333333,0.75,0.75,0.6666666666666666,0.041666666666666664,,,0.041666666666666664,,,,0.041666666666666664,,,,0.6666666666666666,0.5,0.5,,,,0.5,0.6666666666666666,,,0.16666666666666666,,0.625,,0.5914541666666667,0.4981,0.579125,0.21428571428571427,0.23076923076923078,0.23076923076923078,0.15384615384615385,4.572727272727273,24.75,0.17647058823529413,,,,,5.0,,1.0,,,1.0,,2.0,,2.0,,1.0,1.0,,1.0,,,,,,,,,,0.2631578947368421,0.2727272727272727,0.29411764705882354,0.1111111111111111,,0.14285714285714285,,,,,,,4.0,,,3.0,,,,,,,True,,,,
1631204,1610612765,Marcus Sasser,Marcus Sasser,1631204,DET,1373.7,23,5,45,47,6,13,5,92,2.0,2.0,,,,,1.0,2.0,,,,1.0,,1.0,2.0,5.0,,1.0,1.0,1.0,3.0,4,2.0,6.0,,12,55,,1.0,,1.0,,,,1.0,2.0,,3.0,,6.0,,6.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,5.0,,,1.0,,1.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,3.0,6,1.0,,,,0.3333333333333333,,0.5,0.3333333333333333,0.75,,,0.6,,0.75,0.6,,0.75,0.6,0.25,,19.23076923076923,,,0.1111111111111111,,,0.043478260869565216,0.05263157894736842,,,,,,0.2,1.0,1.0,,0.2,0.5,1.0,,,,,0.1,,,,0.5,0.4,0.4,,,,,0.5,,,,,0.5,,0.5,1.0,0.8,0.4,0.54805,,0.548325,,,,0.25,3.9499999999999997,26.383333333333336,0.13333333333333333,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,0.5,,,0.1,,0.1111111111111111,0.16666666666666666,,,,,,,,,,,,,,,,,,,True,,,,
1641709,1610612765,Ausar Thompson,Ausar Thompson,1641709,DET,14729.2,245,3,481,478,94,58,60,959,22.0,30.0,4.0,7.0,3.0,5.0,7.0,19.0,2.0,4.0,1.0,4.0,1.0,2.0,,,,,,,31.0,53,1.0,4.0,11.0,76,526,5.0,8.0,,1.0,10.0,5.0,10.0,1.0,2.0,5.0,18.0,38.0,24.0,3.0,,,,4.0,11.0,14.0,25.0,8.0,6.0,8.0,3.0,64.0,13.0,16.0,18.0,5.0,39.0,21.0,60.0,12.0,4.0,9.0,4.0,15.0,9.0,23.0,16.0,21.0,1.0,10.0,13.0,5.0,6.0,13.0,7.0,18.0,94,1.0,0.6129032258064516,0.7307692307692307,1.0,0.25,,0.5,0.25,0.5849056603773585,0.625,0.5,0.5701754385964912,0.5555555555555556,0.5416666666666666,0.5671641791044776,0.5,0.5625,0.07017543859649122,0.07547169811320754,0.06666666666666667,14.721723518850986,0.6,0.3333333333333333,0.14516129032258066,0.09848484848484848,0.14545454545454545,0.1452991452991453,0.08888888888888889,0.08695652173913043,0.14473684210526316,0.23076923076923078,0.1590909090909091,0.5384615384615384,0.5263157894736842,0.7333333333333333,0.7857142857142857,0.5909090909090909,0.3333333333333333,0.3684210526315789,0.4117647058823529,0.5714285714285714,0.07017543859649122,0.5,0.5,0.07017543859649122,0.25,0.25,1.0,,,,,0.7777777777777778,0.5714285714285714,,,,,0.4166666666666667,0.6,0.16666666666666666,0.5,,,0.5964912280701754,,0.5577649122807018,0.5645625000000001,0.5368666666666667,0.15151515151515152,0.16129032258064516,0.13157894736842105,0.23684210526315788,5.035849056603773,23.35,0.19542619542619544,,1.0,,,7.0,1.0,,8.0,2.0,6.0,,5.0,,2.0,4.0,4.0,2.0,1.0,1.0,,,1.0,2.0,1.0,,0.10526315789473684,,0.06666666666666667,0.07526881720430108,0.125,0.028985507246376812,0.11428571428571428,0.09090909090909091,,0.1111111111111111,,,,0.20833333333333334,1.0,10.0,,,,,,0.08695652173913043,,1.0,1.0,True,,,,
