EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,OffThreePtRebounds,OffRebounds,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,OffTwoPtRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,SecondChanceFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,DefensiveGoaltends,OffAtRimReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,BlockedLongMidRange,OffCorner3ReboundPct,FTOffRebounds,SelfOReb,Charge Fouls Drawn,Defensive 3 Seconds Violations,OffFTReboundPct,SelfORebPct,on,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Travels,OffensiveGoaltends
1628379,1610612747,Luke Kennard,Luke Kennard,1628379,LAL,7702.799999999999,128,-2.0,260,251,92,100,33,511,4.0,7.0,2.0,4.0,2.0,7.0,2.0,3.0,5.0,3.0,4.0,10.0,1.0,3.0,8.0,17.0,4.0,15.0,13.0,41.0,276,1.0,1.0,4.0,6.0,2.0,6.0,1.0,6.0,7.0,14.0,12.0,4.0,12.0,10.0,4.0,1.0,8.0,3.0,11.0,1.0,2.0,5.0,2.0,1.0,25.0,2.0,7.0,9.0,9,3.0,2.0,1.0,7.0,5.0,1.0,2.0,8.0,4.0,3.0,3.0,6.0,1.0,16.0,4.0,2.0,3.0,12.0,91,2.0,0.75,0.75,1.0,0.26666666666666666,0.16666666666666666,0.26666666666666666,0.47058823529411764,1.0,0.3333333333333333,0.4375,1.0,0.2916666666666667,0.527027027027027,1.0,0.43333333333333335,0.46875,0.058823529411764705,0.14285714285714285,15.41095890410959,0.875,0.0958904109589041,0.0392156862745098,0.07258064516129033,0.125,0.09375,0.023809523809523808,0.1111111111111111,0.21875,0.5714285714285714,0.6666666666666666,0.75,0.21875,0.2857142857142857,0.2857142857142857,0.5,0.09375,0.6666666666666666,0.6666666666666666,1.0,0.15625,0.3125,0.4,0.4,1.0,0.3333333333333333,0.5,0.25,0.25,0.3333333333333333,0.6875,0.4,0.519596875,0.332,0.54045,0.058823529411764705,0.10526315789473684,0.14634146341463414,0.34146341463414637,7.623529411764705,25.646666666666665,0.35384615384615387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1629020,1610612747,Jarred Vanderbilt,Jarred Vanderbilt,1629020,LAL,2059.2,34,3.0,62,66,19,28,8,128,3.0,5.0,1.0,1.0,2.0,3.0,,,3.0,,,,,,5.0,8.0,1.0,3.0,1.0,14.0,65,,,,,1.0,1.0,,,,2.0,10.0,,3.0,,,2.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,3.0,7.0,10.0,11,1.0,1.0,,,,,,,,1.0,5.0,2.0,,3.0,,2.0,,2.0,19,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.625,,1.0,0.5909090909090909,,1.0,0.5833333333333334,,1.0,0.2727272727272727,0.25,0.2,16.901408450704228,,0.2692307692307692,0.2,0.24390243902439024,0.2222222222222222,0.3076923076923077,0.18181818181818182,0.25,0.45454545454545453,0.6,0.75,1.0,0.2727272727272727,0.6666666666666666,1.0,1.0,,,,,0.2727272727272727,,,,,1.0,1.0,,,,0.7272727272727273,,0.545159090909091,,0.7094,0.16666666666666666,0.2222222222222222,,0.14285714285714285,3.5250000000000004,23.5,0.3064516129032258,1.0,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.09090909090909091,0.04,0.14285714285714285,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,6904.5,115,-10.0,236,233,76,99,25,469,3.0,5.0,1.0,1.0,2.0,4.0,4.0,8.0,10.0,2.0,1.0,6.0,,1.0,9.0,17.0,10.0,16.0,3.0,51.0,258,,,1.0,7.0,4.0,5.0,2.0,3.0,2.0,16.0,14.0,4.0,27.0,6.0,1.0,2.0,5.0,2.0,7.0,1.0,1.0,2.0,2.0,1.0,16.0,4.0,6.0,12.0,14,2.0,,2.0,,,2.0,,2.0,,7.0,12.0,3.0,,3.0,,1.0,,16.0,75,,0.7777777777777778,0.7777777777777778,0.9,0.625,0.6666666666666666,0.625,0.5294117647058824,,0.8,0.7272727272727273,1.0,0.875,0.75,1.1666666666666667,0.8888888888888888,0.48484848484848486,0.11764705882352941,0.2,13.740458015267174,,0.09375,0.08695652173913043,0.09090909090909091,0.08,0.0967741935483871,0.10256410256410256,,0.15151515151515152,0.6,0.75,0.6666666666666666,0.12121212121212122,0.5,0.5,0.5,0.24242424242424243,0.5,0.5714285714285714,1.0,0.30303030303030304,0.18181818181818182,0.16666666666666666,0.16666666666666666,1.0,0.125,1.0,0.25,0.125,,0.6363636363636364,0.16666666666666666,0.5202499999999999,0.48465,0.4753625,0.058823529411764705,0.05555555555555555,0.13725490196078433,0.3137254901960784,12.01764705882353,24.112499999999997,0.3220338983050847,9.0,1.0,2.0,1.0,,2.0,,0.02702702702702703,0.021739130434782608,0.03333333333333333,0.125,0.9,0.9,0.8888888888888888,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.125,0.2857142857142857,0.01818181818181818,0.1,1.0,0.6666666666666666,1.0,0.5,0.3333333333333333,1.0,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1629637,1610612747,Jaxson Hayes,Jaxson Hayes,1629637,LAL,9762.3,163,1.0,327,321,113,139,41,648,17.0,24.0,4.0,6.0,2.0,3.0,,,,,,1.0,,1.0,19.0,27.0,,1.0,19.0,57.0,347,4.0,7.0,7.0,15.0,4.0,6.0,,1.0,10.0,18.0,32.0,6.0,,1.0,,2.0,5.0,2.0,7.0,1.0,1.0,4.0,1.0,,16.0,9.0,6.0,17.0,32,3.0,2.0,1.0,5.0,3.0,5.0,2.0,10.0,3.0,15.0,28.0,27.0,7.0,27.0,,12.0,3.0,18.0,112,3.0,0.8421052631578947,1.0,,,,,0.7037037037037037,0.5714285714285714,0.6666666666666666,0.6785714285714286,0.5714285714285714,0.5714285714285714,0.7125,0.625,0.6428571428571429,0.03571428571428571,0.07407407407407407,0.08333333333333333,13.550135501355014,0.5,0.06666666666666667,0.13636363636363635,0.09615384615384616,,0.12195121951219512,0.1111111111111111,0.25,0.8571428571428571,0.7083333333333334,0.7727272727272727,0.8235294117647058,0.10714285714285714,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.03571428571428571,,,,0.8571428571428571,0.6666666666666666,,0.14285714285714285,,0.8928571428571429,,0.6060839285714287,0.61012,0.60325,0.32432432432432434,0.3333333333333333,0.2631578947368421,0.3157894736842105,2.103703703703704,27.0,0.345565749235474,,7.0,15.0,4.0,3.0,4.0,,0.125,0.11538461538461539,0.1590909090909091,0.08333333333333333,,,,,,,,,,,8.0,2.0,,2.0,,,,,8.0,6.0,,,0.2,0.10810810810810811,,0.75,,,,,,,4.0,7.0,6.0,1.0,2.0,2.0,1.0,8.0,2.0,6.0,1.0,0.043478260869565216,0.18421052631578946,1.0,0.5714285714285714,0.25,,,,,,,,,True,,,,,,
1631222,1610612747,Jake LaRavia,Jake LaRavia,1631222,LAL,4034.5999999999995,67,17.0,137,136,54,56,15,273,5.0,8.0,2.0,4.0,,1.0,,,2.0,1.0,,3.0,,1.0,5.0,9.0,1.0,5.0,4.0,17.0,128,1.0,1.0,,2.0,2.0,5.0,,2.0,2.0,6.0,8.0,2.0,3.0,3.0,,2.0,4.0,1.0,5.0,1.0,,3.0,,1.0,11.0,3.0,3.0,6.0,9,2.0,,2.0,6.0,2.0,1.0,4.0,7.0,2.0,3.0,12.0,2.0,,4.0,,,2.0,6.0,54,1.0,0.8,1.0,1.0,0.2,,0.2,0.5555555555555556,1.0,0.4,0.4642857142857143,0.5,0.2857142857142857,0.53125,0.5,0.375,0.35714285714285715,0.2222222222222222,0.25,15.2317880794702,0.8571428571428571,0.06382978723404255,0.08823529411764706,0.07407407407407407,,0.15789473684210525,0.04,0.2222222222222222,0.5714285714285714,0.625,0.8333333333333334,0.8,0.07142857142857142,,,,,,,,0.14285714285714285,0.21428571428571427,,,,0.5714285714285714,0.5,0.14285714285714285,0.14285714285714285,,0.9285714285714286,,0.555175,0.5259,0.5222428571428572,,,0.11764705882352941,0.35294117647058826,2.7888888888888888,24.86,0.39416058394160586,1.0,3.0,3.0,3.0,,1.0,,0.15,0.06382978723404255,0.14285714285714285,,0.5,0.5,1.0,,1.0,,,,1.0,,,,,,,,1.0,1.0,6.0,1.0,,,,,,0.16666666666666666,0.5,,,,,,1.0,1.0,2.0,,1.0,1.0,,5.0,2.0,2.0,,,,0.5,1.0,,1.0,0.16666666666666666,,,,,,,True,,,,,,
203935,1610612747,Marcus Smart,Marcus Smart,203935,LAL,7248.0,121,16.0,245,237,94,116,33,482,5.0,6.0,3.0,3.0,5.0,18.0,,,5.0,1.0,3.0,13.0,3.0,5.0,10.0,24.0,6.0,18.0,16.0,54.0,251,2.0,3.0,,7.0,4.0,8.0,4.0,6.0,8.0,28.0,2.0,18.0,18.0,13.0,3.0,3.0,14.0,4.0,18.0,3.0,1.0,10.0,3.0,1.0,40.0,3.0,3.0,7.0,10,13.0,4.0,9.0,9.0,9.0,5.0,,14.0,4.0,3.0,12.0,20.0,2.0,21.0,,6.0,4.0,28.0,93,4.0,0.1,0.125,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4166666666666667,0.6666666666666666,0.5,0.4523809523809524,0.7,0.7142857142857143,0.5294117647058824,0.7,0.7368421052631579,0.42857142857142855,0.125,0.16666666666666666,23.29749103942652,0.6428571428571429,0.047619047619047616,0.06818181818181818,0.056074766355140186,0.08,,0.08108108108108109,,0.14285714285714285,0.8333333333333334,1.0,0.2,0.42857142857142855,0.2777777777777778,0.3125,,,,,,0.11904761904761904,0.30952380952380953,0.23076923076923078,0.23076923076923078,1.0,0.21428571428571427,1.0,0.07142857142857142,0.35714285714285715,0.6,0.5714285714285714,0.23076923076923078,0.4952571428571429,0.49201249999999996,0.4836107142857143,0.14893617021276595,0.21428571428571427,0.12962962962962962,0.5185185185185185,6.816666666666666,25.2,0.3836734693877551,3.0,,3.0,,2.0,2.0,0.1111111111111111,,0.020202020202020204,,0.125,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,,,1.0,,,5.0,3.0,0.5,,0.1,0.034482758620689655,,0.6,0.2,1.0,1.0,0.2,1.0,0.05263157894736842,2.0,2.0,4.0,3.0,1.0,1.0,1.0,5.0,2.0,3.0,,,0.06451612903225806,0.4,1.0,,,,1.0,2.0,4.0,1.0,0.1111111111111111,0.08695652173913043,True,,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,6298.9,105,9.0,210,206,76,86,30,416,13.0,16.0,4.0,6.0,7.0,17.0,3.0,10.0,1.0,1.0,6.0,16.0,1.0,6.0,23.0,43.0,6.0,17.0,12.0,76.0,213,3.0,5.0,2.0,8.0,6.0,17.0,1.0,7.0,7.0,22.0,26.0,20.0,6.0,16.0,6.0,,9.0,6.0,15.0,2.0,4.0,7.0,1.0,1.0,36.0,12.0,10.0,24.0,25,2.0,2.0,,9.0,7.0,2.0,2.0,11.0,2.0,1.0,6.0,12.0,,14.0,,5.0,2.0,22.0,75,2.0,0.5652173913043478,0.5909090909090909,0.3333333333333333,0.35294117647058826,0.14285714285714285,0.35294117647058826,0.5348837209302325,0.6,0.35294117647058826,0.5333333333333333,0.42857142857142855,0.3125,0.5671641791044776,0.5,0.39285714285714285,0.2833333333333333,,,32.365145228215766,0.8181818181818182,0.1724137931034483,0.26666666666666666,0.21359223300970873,0.19047619047619047,0.14285714285714285,0.3055555555555556,0.1111111111111111,0.26666666666666666,0.8125,0.8125,0.7692307692307693,0.2833333333333333,0.4117647058823529,0.4117647058823529,0.42857142857142855,0.16666666666666666,0.3,0.3,,0.016666666666666666,0.26666666666666666,0.375,0.375,0.3333333333333333,0.25,0.6666666666666666,0.041666666666666664,0.25,0.16666666666666666,0.55,0.375,0.48096525423728814,0.4469899999999999,0.4641478260869566,0.07692307692307693,0.10416666666666667,0.10526315789473684,0.2894736842105263,8.72325581395349,28.941176470588236,0.3619047619047619,,,1.0,2.0,,1.0,,,0.011235955056179775,,0.2222222222222222,,,,,1.0,,1.0,,2.0,12.0,1.0,2.0,,,,,,,1.0,1.0,,,0.3333333333333333,0.020833333333333332,,1.0,0.14285714285714285,,,0.14285714285714285,,,2.0,2.0,2.0,2.0,,,1.0,1.0,,1.0,,,0.037037037037037035,0.2857142857142857,1.0,0.5,,,,,,,,,True,,,,,,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,4132.200000000001,69,-36.0,136,133,34,61,18,269,1.0,3.0,,,8.0,12.0,,1.0,1.0,,2.0,11.0,,4.0,9.0,16.0,2.0,12.0,11.0,35.0,180,,,,,4.0,5.0,,4.0,2.0,10.0,6.0,12.0,,11.0,2.0,2.0,9.0,5.0,14.0,,5.0,6.0,2.0,1.0,33.0,2.0,4.0,6.0,6,,,,9.0,6.0,2.0,3.0,11.0,3.0,2.0,4.0,13.0,1.0,15.0,,4.0,1.0,10.0,34,1.0,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,0.16666666666666666,0.5625,,0.8,0.42857142857142855,,0.4444444444444444,0.5147058823529411,,0.45454545454545453,0.42857142857142855,0.125,0.3333333333333333,28.846153846153847,0.8181818181818182,0.2,0.08695652173913043,0.13953488372093023,0.2222222222222222,0.16666666666666666,0.09523809523809523,,0.10714285714285714,0.3333333333333333,0.5,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.25,0.03571428571428571,,,,0.03571428571428571,0.39285714285714285,0.18181818181818182,0.18181818181818182,,,,,0.4444444444444444,,0.5357142857142857,0.18181818181818182,0.4950607142857143,,0.4504944444444445,0.18181818181818182,0.21052631578947367,,0.2857142857142857,7.231249999999999,26.583333333333332,0.25,,,,,1.0,,,,,,0.2,,,,,,,,,,6.0,,,,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,,0.14285714285714285,,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,,True,,,,,,
1642355,1610612747,Bronny James,Bronny James,1642355,LAL,571.0,10,6.0,17,17,2,6,1,34,,,,,,1.0,,,1.0,,,1.0,,,,1.0,1.0,2.0,,3.0,14,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,1,,,,1.0,,2.0,1.0,3.0,,2.0,4.0,,,,,,,,2,,,,1.0,0.5,,0.5,,,,0.5,,,0.5,,,0.6666666666666666,,,33.333333333333336,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,0.6666666666666666,,0.5063,,,,,,,9.5,25.95,0.11764705882352941,1.0,,1.0,1.0,,1.0,,,0.14285714285714285,,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,0.25,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,
1642876,1610612747,Adou Thiero,Adou Thiero,1642876,LAL,98.0,2,1.0,5,5,5,4,1,10,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,16.666666666666668,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
