EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyArc3Accuracy,ShortMidRangeAssists,FTDefRebounds,DefFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,NonShootingFoulsDrawn,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,LongMidRangeAssists,SelfOReb,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,OffensiveGoaltends,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,Travels,Technical Free Throw Trips,BlockedCorner3,on,Corner3PctBlocked,Charge Fouls Drawn,3pt And 1 Free Throw Trips
1627747,1610612765,Caris LeVert,Caris LeVert,1627747,DET,5968.5,99,12.0,197,192,84,100,39.0,389,5.0,7.0,2.0,4.0,6.0,11.0,1.0,1.0,4.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,11.0,19.0,4.0,9.0,7.0,41.0,207.0,1.0,2.0,1.0,1.0,5.0,3.0,8.0,1.0,2.0,2.0,11.0,14.0,8.0,9.0,3.0,5.0,3.0,1.0,5.0,6.0,3.0,2.0,1.0,17.0,1.0,1.0,3.0,5.0,8.0,2.0,10.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,5.0,11.0,1.0,6.0,1.0,8.0,2.0,5.0,3.0,1.0,2.0,3.0,1.0,11.0,84,3.0,0.6363636363636364,0.6363636363636364,0.75,0.4444444444444444,1.0,0.5,0.4444444444444444,0.5789473684210527,0.5,0.375,0.6071428571428571,0.8333333333333334,0.45,0.6612903225806451,0.8333333333333334,0.5,0.32142857142857145,14.893617021276595,0.5,0.16666666666666666,0.11627906976744186,0.06818181818181818,0.023255813953488372,0.09195402298850575,0.009708737864077669,0.034482758620689655,0.17391304347826086,0.16666666666666666,0.029411764705882353,0.2,0.3333333333333333,0.25,0.7142857142857143,0.7142857142857143,0.8,0.39285714285714285,0.5454545454545454,0.5454545454545454,0.5,0.03571428571428571,0.14285714285714285,0.25,0.25,1.0,0.17857142857142858,0.6,0.6,0.6666666666666666,0.3333333333333333,1.0,0.4,0.5,0.1,1.0,0.1,0.5714285714285714,0.6,0.5145553571428573,0.38785000000000003,0.496495,0.16129032258064516,0.22727272727272727,0.12195121951219512,0.2682926829268293,7.252631578947369,25.455555555555556,0.4263959390862944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628989,1610612765,Kevin Huerter,Kevin Huerter,1628989,DET,873.0,15,-1.0,29,29,14,7,6.0,58,,,,,,,1.0,,,,,1.0,2.0,,,1.0,,1.0,1.0,2.0,,3.0,30.0,,,,,,,,1.0,1.0,,3.0,,,,3.0,2.0,1.0,3.0,1.0,4.0,1.0,,3.0,9.0,,,1.0,1.0,2.0,,2.0,,,,1.0,,,,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,3.0,14,,,,,0.5,,1.0,0.5,,,,0.5,,1.5,0.5,,1.5,0.6666666666666666,11.76470588235294,1.0,,0.125,0.125,,0.125,,,0.25,,0.16666666666666666,,,,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,0.5,0.5,,,,,,,,1.0,0.6666666666666666,0.5,0.5022000000000001,,0.53325,,,,1.0,18.7,26.55,0.4827586206896552,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629750,1610612765,Javonte Green,Javonte Green,1629750,DET,3420.3,57,,107,110,41,41,17.0,217,1.0,1.0,,,,,,2.0,5.0,,,,7.0,,3.0,2.0,1.0,1.0,2.0,12.0,,8.0,112.0,,,,3.0,,,,,2.0,,,2.0,,6.0,,7.0,,1.0,,1.0,,,,2.0,2.0,,5.0,,8.0,2.0,10.0,4.0,2.0,2.0,,,,,,,,7.0,8.0,,1.0,,,,,2.0,1.0,1.0,2.0,1.0,,41,1.0,1.0,1.0,1.0,0.16666666666666666,,,0.16666666666666666,1.0,,,0.3076923076923077,,,0.3076923076923077,,,0.9230769230769231,10.15625,,,,0.21739130434782608,0.05714285714285714,0.1,0.03125,,,,0.3125,,0.5,0.07692307692307693,1.0,1.0,1.0,,,,,,0.38461538461538464,0.4,0.4,1.0,0.5384615384615384,,,,1.0,,,,,,1.0,1.0,,0.5562153846153847,,0.546825,,,,,2.2,25.375,0.38317757009345793,,,1.0,3.0,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1630191,1610612765,Isaiah Stewart,Isaiah Stewart,1630191,DET,5007.299999999999,83,4.0,158,161,77,64,26.0,319,9.0,12.0,6.0,7.0,1.0,4.0,,,,,,1.0,2.0,,,1.0,10.0,16.0,1.0,2.0,7.0,30.0,159.0,4.0,5.0,,,10.0,7.0,11.0,,1.0,6.0,20.0,12.0,8.0,3.0,,2.0,1.0,,2.0,2.0,1.0,1.0,,6.0,2.0,1.0,4.0,6.0,11.0,9.0,20.0,1.0,1.0,,2.0,,2.0,4.0,,6.0,2.0,9.0,21.0,6.0,8.0,3.0,8.0,2.0,3.0,4.0,1.0,3.0,4.0,2.0,20.0,77,6.0,0.6,1.0,1.0,0.5,,,0.5,0.625,0.8,0.6363636363636364,0.6388888888888888,0.8,0.5833333333333334,0.7142857142857143,0.8333333333333334,0.6666666666666666,0.1111111111111111,14.43850267379679,0.3333333333333333,0.3333333333333333,0.12,0.09523809523809523,0.05,0.10869565217391304,0.08602150537634409,0.06896551724137931,0.12903225806451613,0.14285714285714285,0.11428571428571428,,0.5,0.6666666666666666,0.75,0.8181818181818182,0.5555555555555556,0.2222222222222222,0.25,0.5,1.0,,,,,,0.1111111111111111,0.5,0.5,1.0,,,0.5833333333333334,0.8571428571428571,,,0.08333333333333333,0.7777777777777778,0.5,0.57595,0.63298,0.5700416666666667,0.15789473684210525,0.17647058823529413,0.3333333333333333,0.6666666666666666,2.60625,26.9,0.4873417721518987,,,,1.0,0.14285714285714285,,4.0,5.0,2.0,8.0,3.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.1875,0.08333333333333333,0.5,0.11320754716981132,0.2,0.10344827586206896,0.08333333333333333,1.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1642450,1610612765,Daniss Jenkins,Daniss Jenkins,1642450,DET,19058.800000000003,318,-23.0,606,612,217,253,98.0,1218,10.0,19.0,4.0,10.0,11.0,31.0,13.0,7.0,20.0,,7.0,9.0,39.0,3.0,9.0,17.0,28.0,63.0,16.0,59.0,24.0,128.0,670.0,3.0,9.0,4.0,13.0,22.0,8.0,21.0,4.0,24.0,20.0,48.0,24.0,32.0,39.0,9.0,39.0,9.0,35.0,7.0,42.0,6.0,1.0,24.0,91.0,4.0,2.0,14.0,9.0,24.0,13.0,37.0,6.0,2.0,4.0,6.0,,4.0,4.0,2.0,10.0,1.0,9.0,23.0,1.0,25.0,1.0,31.0,1.0,10.0,4.0,,4.0,5.0,2.0,48.0,216,3.0,0.42857142857142855,0.42857142857142855,0.8125,0.2711864406779661,0.3076923076923077,0.16666666666666666,0.2711864406779661,0.4444444444444444,0.3333333333333333,0.38095238095238093,0.4262295081967213,0.4090909090909091,0.3111111111111111,0.46715328467153283,0.44,0.42105263157894735,0.48360655737704916,20.55944055944056,0.6,0.14285714285714285,0.0625,0.09859154929577464,0.028368794326241134,0.08041958041958042,0.03492063492063492,0.019801980198019802,0.05555555555555555,,0.08181818181818182,0.15625,0.4,0.1557377049180328,0.5263157894736842,0.625,0.3,0.2540983606557377,0.3548387096774194,0.4782608695652174,0.5454545454545454,0.10655737704918032,0.16393442622950818,0.35,0.35,1.0,0.319672131147541,0.23076923076923078,0.24324324324324326,0.6666666666666666,0.4090909090909091,0.3333333333333333,0.2222222222222222,0.4,0.15555555555555556,,0.37777777777777777,0.639344262295082,0.23076923076923078,0.5030954918032787,0.45135000000000003,0.5129888888888888,0.07633587786259542,0.1388888888888889,0.171875,0.375,8.312698412698412,25.601694915254246,0.3580858085808581,4.0,0.23529411764705882,10.0,1.0,0.037037037037037035,0.05,,,4.0,,11.0,7.0,,,1.0,2.0,6.0,,,5.0,0.1746031746031746,0.15789473684210525,0.25806451612903225,0.040229885057471264,0.02040816326530612,0.009900990099009901,0.10256410256410256,,,7.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03389830508474576,0.05128205128205128,0.20833333333333334,0.015625,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.18181818181818182,0.25,1.0,0.6666666666666666,,,,,,,,,True,,,
1631105,1610612765,Jalen Duren,Jalen Duren,1631105,DET,10597.3,177,-37.0,340,342,100,119,56.0,682,18.0,30.0,6.0,8.0,6.0,16.0,1.0,,,,,,,,,,25.0,47.0,,,13.0,63.0,394.0,4.0,12.0,,,11.0,8.0,12.0,,,6.0,22.0,38.0,12.0,,,,,8.0,2.0,10.0,2.0,,2.0,22.0,12.0,,16.0,14.0,37.0,20.0,57.0,5.0,3.0,2.0,4.0,1.0,,9.0,4.0,13.0,3.0,10.0,25.0,6.0,15.0,3.0,18.0,,5.0,10.0,6.0,4.0,10.0,4.0,20.0,99,1.0,0.76,0.8636363636363636,,,,,,0.5319148936170213,0.3333333333333333,0.6666666666666666,0.5319148936170213,0.3333333333333333,0.6666666666666666,0.5625,0.36666666666666664,0.6875,,17.206982543640898,0.3076923076923077,,0.2028985507246377,0.2222222222222222,0.15384615384615385,0.2127659574468085,0.11627906976744186,0.18181818181818182,0.24390243902439024,0.3333333333333333,0.28846153846153844,0.05,0.4,0.6382978723404256,0.6,0.6428571428571429,0.6666666666666666,0.3404255319148936,0.375,0.42857142857142855,1.0,0.02127659574468085,,,,,,,,,,,0.6666666666666666,0.75,,,,0.6382978723404256,,0.5895425531914893,0.62485,0.5748249999999999,0.09615384615384616,0.09615384615384616,0.1746031746031746,0.3492063492063492,3.359574468085107,,0.29411764705882354,,,6.0,7.0,0.5,0.08695652173913043,4.0,10.0,3.0,6.0,4.0,8.0,1.0,,,6.0,4.0,1.0,1.0,3.0,0.0851063829787234,0.06666666666666667,0.125,0.0851063829787234,0.038461538461538464,0.12280701754385964,0.09090909090909091,0.8333333333333334,0.4,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,0.25,,,,,,,True,,,
202699,1610612765,Tobias Harris,Tobias Harris,202699,DET,13048.900000000001,217,-33.0,414,415,126,159,64.0,829,13.0,21.0,1.0,2.0,11.0,37.0,6.0,3.0,9.0,1.0,6.0,1.0,15.0,,2.0,6.0,28.0,64.0,4.0,24.0,25.0,93.0,481.0,4.0,7.0,2.0,4.0,19.0,5.0,14.0,1.0,12.0,10.0,23.0,36.0,20.0,12.0,,15.0,1.0,10.0,3.0,13.0,2.0,1.0,5.0,29.0,2.0,,17.0,15.0,35.0,3.0,38.0,13.0,7.0,6.0,5.0,2.0,1.0,2.0,4.0,7.0,2.0,14.0,17.0,,20.0,2.0,31.0,3.0,13.0,5.0,1.0,4.0,5.0,2.0,23.0,125,1.0,0.6428571428571429,0.6428571428571429,1.0,0.16666666666666666,0.5,0.08333333333333333,0.16666666666666666,0.4375,0.5714285714285714,0.35714285714285715,0.38636363636363635,0.6363636363636364,0.25,0.4603960396039604,0.7307692307692307,0.359375,0.2727272727272727,22.36024844720497,0.7142857142857143,,0.1595744680851064,0.18478260869565216,0.02631578947368421,0.17204301075268819,0.01485148514851485,,0.11290322580645161,0.15384615384615385,0.1527777777777778,0.3,0.4,0.23863636363636365,0.6190476190476191,0.7647058823529411,0.6923076923076923,0.42045454545454547,0.2972972972972973,0.3142857142857143,0.7272727272727273,0.06818181818181818,0.10227272727272728,0.3333333333333333,0.3333333333333333,1.0,0.17045454545454544,0.06666666666666667,0.06666666666666667,1.0,0.18181818181818182,,0.07692307692307693,0.5,0.23076923076923078,0.16666666666666666,0.23076923076923078,0.5113636363636364,0.06666666666666667,0.5074988636363637,0.50991,0.49034038461538465,0.1414141414141414,0.17567567567567569,0.20430107526881722,0.24731182795698925,7.3031250000000005,25.5625,0.30434782608695654,,,3.0,3.0,0.16666666666666666,0.08695652173913043,1.0,3.0,5.0,,6.0,1.0,,,,,2.0,,,2.0,0.09375,0.19047619047619047,0.05405405405405406,0.007936507936507936,,,0.3157894736842105,0.2727272727272727,0.3333333333333333,4.0,2.0,2.0,,2.0,,,,,,,,0.0625,,0.6666666666666666,0.6666666666666666,0.25,0.18181818181818182,1.0,1.0,,,1.0,1.0,0.04,,,,,True,,,
1629130,1610612765,Duncan Robinson,Duncan Robinson,1629130,DET,7484.8,125,-28.0,242,237,81,94,28.0,479,3.0,5.0,2.0,3.0,1.0,5.0,,1.0,6.0,1.0,1.0,8.0,19.0,1.0,2.0,2.0,4.0,10.0,9.0,25.0,,35.0,277.0,,,1.0,3.0,3.0,2.0,5.0,2.0,3.0,,10.0,4.0,4.0,27.0,,19.0,8.0,8.0,2.0,10.0,1.0,1.0,5.0,22.0,,,3.0,5.0,8.0,,8.0,4.0,4.0,,3.0,,1.0,1.0,2.0,4.0,1.0,3.0,11.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,10.0,80,3.0,0.5,0.5,1.0,0.36,0.3333333333333333,0.6666666666666666,0.36,0.4,,0.4,0.5,0.5,0.625,0.5,0.5,0.625,0.7142857142857143,14.233576642335766,0.75,,0.08064516129032258,0.057692307692307696,,0.07017543859649122,,,0.10256410256410256,0.125,0.07317073170731707,,1.0,0.14285714285714285,0.6,0.75,0.3333333333333333,0.14285714285714285,0.2,0.25,1.0,,0.17142857142857143,0.16666666666666666,0.16666666666666666,1.0,0.5428571428571428,0.42105263157894735,0.42105263157894735,1.0,0.6666666666666666,0.5,0.375,0.6666666666666666,0.125,1.0,0.25,0.8571428571428571,0.42105263157894735,0.5310828571428571,0.54045,0.575675,0.02857142857142857,0.1,0.08571428571428572,0.2857142857142857,3.8899999999999997,26.296,0.3347107438016529,1.0,0.5,3.0,,,,,,,,2.0,,,,,1.0,,,,,0.2,0.2,0.2,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,0.3333333333333333,,,1.0,,,,,1.0,,,,True,,,
1630595,1610612765,Cade Cunningham,Cade Cunningham,1630595,DET,12925.2,215,-9.0,413,415,145,171,70.0,828,9.0,14.0,4.0,6.0,10.0,33.0,16.0,1.0,3.0,1.0,1.0,15.0,42.0,1.0,4.0,10.0,23.0,63.0,16.0,45.0,37.0,131.0,447.0,4.0,6.0,2.0,6.0,16.0,8.0,26.0,4.0,11.0,20.0,48.0,12.0,34.0,24.0,24.0,42.0,15.0,17.0,17.0,34.0,9.0,8.0,7.0,85.0,2.0,,11.0,5.0,17.0,3.0,20.0,7.0,5.0,2.0,21.0,3.0,16.0,5.0,5.0,26.0,7.0,9.0,18.0,1.0,32.0,1.0,42.0,1.0,16.0,3.0,3.0,,4.0,2.0,48.0,144,3.0,0.2608695652173913,0.2857142857142857,0.5,0.35555555555555557,0.3333333333333333,0.36363636363636365,0.35555555555555557,0.36507936507936506,0.6666666666666666,0.3076923076923077,0.4351851851851852,0.5833333333333334,0.3783783783783784,0.5119047619047619,0.6153846153846154,0.5,0.4166666666666667,30.95723014256619,0.8076923076923077,,0.05154639175257732,0.1134020618556701,0.020833333333333332,0.08247422680412371,0.0136986301369863,0.028985507246376812,0.031746031746031744,,0.14285714285714285,,0.5,0.12962962962962962,0.6428571428571429,0.6923076923076923,0.3333333333333333,0.3055555555555556,0.30303030303030304,0.3333333333333333,0.2,0.14814814814814814,0.027777777777777776,0.3333333333333333,0.3333333333333333,1.0,0.3888888888888889,0.35714285714285715,0.35714285714285715,0.4666666666666667,0.3333333333333333,0.25,0.16216216216216217,0.6666666666666666,0.02702702702702703,1.0,0.2702702702702703,0.5462962962962963,0.35714285714285715,0.49220509259259243,0.5654875,0.47168648648648653,0.13709677419354838,0.20512820512820512,0.12213740458015267,0.366412213740458,9.16825396825397,26.42,0.35108958837772397,3.0,0.3,10.0,1.0,0.05555555555555555,,4.0,4.0,2.0,4.0,4.0,1.0,1.0,2.0,,,2.0,,,2.0,0.06349206349206349,0.07142857142857142,0.09090909090909091,0.008130081300813009,,0.013157894736842105,0.1111111111111111,0.3333333333333333,1.0,4.0,1.0,2.0,,,1.0,,1.0,1.0,,,,,0.015384615384615385,0.25,0.25,0.25,0.16666666666666666,0.5,1.0,1.0,,0.5,1.0,0.021739130434782608,,1.0,4.0,1.0,True,,,
1630194,1610612765,Paul Reed,Paul Reed,1630194,DET,3161.2,53,2.0,96,97,29,52,15.0,193,9.0,11.0,5.0,6.0,7.0,10.0,1.0,,,,,2.0,4.0,,1.0,2.0,16.0,22.0,2.0,4.0,9.0,47.0,111.0,4.0,5.0,,1.0,11.0,6.0,8.0,,2.0,,12.0,22.0,10.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,3.0,,5.0,3.0,10.0,9.0,19.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,8.0,2.0,12.0,1.0,12.0,2.0,7.0,4.0,,4.0,4.0,3.0,12.0,29,2.0,0.6875,0.7857142857142857,0.5,0.5,,,0.5,0.7272727272727273,0.8,0.75,0.7307692307692307,0.6666666666666666,0.6,0.7580645161290323,0.7857142857142857,0.5454545454545454,0.15384615384615385,30.08849557522124,0.6666666666666666,,0.13636363636363635,0.2,0.16666666666666666,0.1702127659574468,0.1956521739130435,0.16666666666666666,0.125,,0.19047619047619047,0.25,0.75,0.4230769230769231,0.8181818181818182,0.8181818181818182,0.7777777777777778,0.38461538461538464,0.7,0.875,0.5714285714285714,0.038461538461538464,,,,,0.15384615384615385,0.5,0.5,0.5,0.16666666666666666,,0.6,0.8333333333333334,,,0.2,0.5769230769230769,0.5,0.5401461538461538,0.43785,0.566465,0.22580645161290322,0.25925925925925924,0.23404255319148937,0.2553191489361702,4.495454545454545,26.2,0.3020833333333333,,,,2.0,0.3333333333333333,0.16666666666666666,2.0,3.0,3.0,4.0,2.0,6.0,,1.0,,,,,,,0.09090909090909091,,0.2,0.21428571428571427,0.25,0.25,0.25,0.5,0.6666666666666666,,,,,,1.0,,,,,,,,0.16666666666666666,,,,,,,,,0.5,,,,,,,True,,,
