EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,SelfOReb,Loose Ball Fouls,Offensive Fouls,BlockedAtRim,RecoveredBlocks,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,Charge Fouls,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,FTOffRebounds,BlockedArc3,OffFTReboundPct,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,on,OffensiveGoaltends
1628368,1610612759,De'Aaron Fox,De'Aaron Fox,1628368,SAS,12225.0,204,12,413,409,230,194,65,822,6.0,15.0,5.0,11.0,13.0,28.0,4.0,6.0,1.0,5.0,1.0,1.0,2.0,8.0,23.0,2.0,3.0,8.0,23.0,49.0,9.0,28.0,20.0,93.0,455,1.0,3.0,1.0,3.0,5.0,17.0,32.0,3.0,10.0,15.0,58.0,8.0,38.0,15.0,12.0,23.0,8.0,5.0,20.0,16.0,36.0,15.0,1.0,12.0,6.0,2.0,88.0,2.0,6.0,11.0,17.0,2.0,19.0,12.0,2.0,10.0,9.0,2.0,5.0,3.0,1.0,4.0,12.0,1.0,8.0,2.0,5.0,19.0,1.0,2.0,26.0,9.0,4.0,1.0,1.0,1.0,58.0,230,1.0,4.0,0.17391304347826086,0.17391304347826086,0.5555555555555556,0.32142857142857145,0.3333333333333333,0.3,0.32142857142857145,0.46938775510204084,0.3333333333333333,0.53125,0.474025974025974,0.4166666666666667,0.5119047619047619,0.5166666666666667,0.4166666666666667,0.5576923076923077,0.36363636363636365,0.10204081632653061,0.2,0.07142857142857142,20.816326530612244,0.75,0.08870967741935484,0.01652892561983471,0.07407407407407407,0.08292682926829269,0.009302325581395349,0.03389830508474576,0.09090909090909091,0.04838709677419355,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.19480519480519481,0.4,0.5,0.3333333333333333,0.36363636363636365,0.4642857142857143,0.5,0.07792207792207792,0.6666666666666666,0.6666666666666666,0.5,0.06493506493506493,0.2,0.2,1.0,0.2987012987012987,0.34782608695652173,0.34782608695652173,0.5,0.16666666666666666,1.0,1.0,0.3333333333333333,0.2619047619047619,0.45454545454545453,0.047619047619047616,0.19047619047619047,0.375,0.5584415584415584,0.34782608695652173,0.5282012987012988,0.51386,0.5309321428571429,0.10465116279069768,0.15517241379310345,0.053763440860215055,0.6236559139784946,7.789795918367348,25.421428571428574,0.5569007263922519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628436,1610612759,Luke Kornet,Luke Kornet,1628436,SAS,7425.7,124,-13,258,258,115,83,41,516,11.0,24.0,4.0,8.0,1.0,5.0,,,,,,,,,,,,,12.0,29.0,,,8.0,32.0,280,4.0,15.0,,,13.0,4.0,10.0,,,6.0,14.0,16.0,8.0,,,,,4.0,5.0,2.0,7.0,2.0,,2.0,2.0,1.0,16.0,19.0,5.0,15.0,21.0,20.0,41.0,7.0,5.0,2.0,3.0,,3.0,2.0,,,5.0,1.0,1.0,9.0,13.0,12.0,5.0,,10.0,3.0,2.0,6.0,3.0,6.0,14.0,115,,2.0,0.6666666666666666,1.0,,,,,,0.41379310344827586,0.26666666666666666,0.4,0.41379310344827586,0.26666666666666666,0.4,0.47058823529411764,0.3611111111111111,0.5384615384615384,,0.13793103448275862,0.125,0.2,12.540192926045016,0.6,0.189873417721519,0.20212765957446807,0.10204081632653061,0.15625,0.1388888888888889,0.2727272727272727,0.23333333333333334,0.1794871794871795,0.1,0.10526315789473684,0.09090909090909091,0.8275862068965517,0.4583333333333333,0.5238095238095238,0.6363636363636364,0.1724137931034483,0.2,0.25,,,,,,,,,,,,,,,,,0.8,0.5,,,,0.8275862068965517,,0.6037551724137932,0.5378,0.5992900000000001,0.09375,0.09375,0.40625,0.4375,2.2551724137931037,,0.44573643410852715,4.0,13.0,5.0,8.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.16666666666666666,0.02,0.15384615384615385,0.09090909090909091,0.03225806451612903,0.15384615384615385,0.5,1.0,0.8666666666666667,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629162,1610612759,Jordan McLaughlin,Jordan McLaughlin,1629162,SAS,628.2,10,-9,20,24,15,2,5,44,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,,1.0,2.0,,,2.0,3.0,,6.0,32,,,,,,,,2.0,3.0,,6.0,,,6.0,,2.0,1.0,,1.0,,1.0,,,,1.0,,2.0,2.0,1.0,,1.0,2.0,3.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,6.0,15,,,,,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,,,1.0,,1.0,1.0,,1.0,1.0,,,,12.0,,,0.6666666666666666,0.25,0.14285714285714285,0.18181818181818182,1.0,,,,0.25,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,,,,,,,0.3333333333333333,0.6666666666666666,0.5,1.0,0.5,0.57835,,0.57835,,,,1.0,,25.53333333333333,0.75,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629640,1610612759,Keldon Johnson,Keldon Johnson,1629640,SAS,24633.5,411,33,831,837,366,283,129,1668,35.0,76.0,15.0,38.0,10.0,27.0,,1.0,10.0,28.0,1.0,1.0,6.0,11.0,30.0,4.0,5.0,17.0,45.0,104.0,21.0,58.0,25.0,178.0,915,8.0,19.0,3.0,5.0,26.0,18.0,47.0,8.0,23.0,17.0,77.0,58.0,32.0,63.0,,30.0,11.0,11.0,12.0,8.0,20.0,6.0,2.0,7.0,4.0,1.0,48.0,14.0,25.0,19.0,47.0,29.0,76.0,15.0,7.0,8.0,8.0,2.0,2.0,16.0,3.0,6.0,24.0,4.0,12.0,21.0,52.0,29.0,3.0,,43.0,19.0,4.0,3.0,1.0,3.0,77.0,366,8.0,4.0,0.6444444444444445,0.7631578947368421,1.0,0.3620689655172414,0.6,0.34782608695652173,0.3620689655172414,0.4326923076923077,0.42105263157894735,0.3829787234042553,0.4722222222222222,0.5208333333333334,0.42857142857142855,0.489010989010989,0.52,0.4695121951219512,0.35802469135802467,0.10576923076923077,0.13157894736842105,0.037037037037037035,20.956256358087487,0.3333333333333333,0.0778688524590164,0.06060606060606061,0.13513513513513514,0.10256410256410256,0.06872037914691943,0.09243697478991597,0.09195402298850575,0.06140350877192982,0.09302325581395349,0.12903225806451613,0.14754098360655737,0.4691358024691358,0.4605263157894737,0.5303030303030303,0.5714285714285714,0.16666666666666666,0.37037037037037035,0.38461538461538464,0.006172839506172839,,,,0.1728395061728395,0.35714285714285715,0.37037037037037035,1.0,0.18518518518518517,0.36666666666666664,0.3793103448275862,1.0,0.041666666666666664,1.0,1.0,0.16666666666666666,0.5428571428571428,0.39473684210526316,0.08571428571428572,0.24285714285714285,0.29411764705882354,0.8271604938271605,0.36666666666666664,0.5962163580246912,0.5768599999999999,0.5923642857142857,0.10674157303370786,0.15833333333333333,0.14606741573033707,0.43258426966292135,2.943269230769231,24.48103448275862,0.4404332129963899,7.0,16.0,1.0,14.0,15.0,3.0,12.0,8.0,4.0,2.0,1.0,0.14285714285714285,0.07853403141361257,0.03614457831325301,,0.07692307692307693,0.14457831325301204,0.3333333333333333,0.9,0.6666666666666666,0.4375,3.0,0.5,2.0,2.0,1.0,2.0,2.0,3.0,1.0,0.034482758620689655,0.03571428571428571,0.03333333333333333,0.08196721311475409,0.5,1.0,,,,,,,,,,,,,,True,
1642868,1610612759,Carter Bryant,Carter Bryant,1642868,SAS,3876.8,65,5,127,131,58,34,20,258,,2.0,,1.0,1.0,1.0,,,,3.0,,,1.0,3.0,7.0,2.0,1.0,1.0,1.0,3.0,3.0,10.0,,11.0,149,,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,,5.0,2.0,,9.0,,7.0,3.0,1.0,1.0,5.0,6.0,2.0,3.0,,1.0,,17.0,4.0,1.0,2.0,4.0,5.0,9.0,1.0,,1.0,2.0,,2.0,3.0,1.0,,5.0,1.0,3.0,2.0,8.0,1.0,1.0,,,,,4.0,1.0,4.0,5.0,58,2.0,,1.0,1.0,1.0,0.3,0.5,0.5,0.3,0.3333333333333333,,0.5,0.4230769230769231,0.5,0.625,0.4230769230769231,0.5,0.625,0.7692307692307693,0.3333333333333333,0.5,,11.920529801324504,0.4,0.058823529411764705,0.125,0.041666666666666664,0.05172413793103448,0.08196721311475409,0.05555555555555555,0.08333333333333333,,0.14285714285714285,0.07692307692307693,,0.15384615384615385,,,,0.07692307692307693,1.0,1.0,,,,,0.23076923076923078,,,,0.5384615384615384,0.42857142857142855,0.42857142857142855,1.0,,,,0.6666666666666666,0.25,,0.25,0.25,1.0,0.9230769230769231,0.42857142857142855,0.5501538461538462,0.46155,0.6204375000000001,,,0.2727272727272727,0.45454545454545453,3.733333333333333,25.679999999999996,0.4566929133858268,,1.0,,,1.0,1.0,,,1.0,3.0,3.0,1.0,0.034482758620689655,0.125,0.3333333333333333,0.045454545454545456,,0.75,1.0,0.3333333333333333,,,,1.0,,,1.0,,,1.0,,,,,0.5,1.0,1.0,,,,,,,,,,,,,True,
1630170,1610612759,Devin Vassell,Devin Vassell,1630170,SAS,15052.8,251,14,506,509,200,169,76,1015,3.0,5.0,1.0,2.0,9.0,18.0,6.0,16.0,3.0,15.0,,1.0,5.0,15.0,33.0,4.0,2.0,8.0,18.0,39.0,18.0,48.0,15.0,105.0,555,2.0,4.0,2.0,5.0,11.0,9.0,22.0,3.0,13.0,5.0,32.0,22.0,14.0,54.0,,33.0,15.0,,15.0,3.0,18.0,3.0,,11.0,2.0,2.0,39.0,2.0,16.0,16.0,35.0,7.0,42.0,8.0,6.0,2.0,7.0,,3.0,2.0,,4.0,9.0,,5.0,9.0,21.0,9.0,,,17.0,4.0,2.0,3.0,1.0,4.0,32.0,200,5.0,1.0,0.6111111111111112,0.6111111111111112,1.0,0.375,0.4,0.23076923076923078,0.375,0.46153846153846156,0.5,0.4090909090909091,0.5172413793103449,0.5555555555555556,0.38571428571428573,0.553763440860215,0.6111111111111112,0.4189189189189189,0.5517241379310345,,,,17.05685618729097,0.7777777777777778,0.09876543209876543,0.013333333333333334,0.15384615384615385,0.12030075187969924,0.027131782945736434,0.013513513513513514,0.09433962264150944,0.06493506493506493,0.1875,0.1388888888888889,0.1875,0.05747126436781609,0.6,0.6,0.6666666666666666,0.20689655172413793,0.5,0.5,0.1839080459770115,0.375,0.375,0.5,0.1724137931034483,0.2,0.2,1.0,0.3793103448275862,0.45454545454545453,0.46875,1.0,0.1111111111111111,,,0.4444444444444444,0.05714285714285714,0.5,0.14285714285714285,0.22857142857142856,0.25,0.6091954022988506,0.45454545454545453,0.5204534482758619,0.5029888888888889,0.4845085714285714,0.06593406593406594,0.09302325581395349,0.10476190476190476,0.3047619047619048,12.169230769230769,25.01041666666667,0.3952569169960474,,,1.0,,5.0,3.0,3.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.046296296296296294,0.019230769230769232,,0.06666666666666667,0.06,0.25,0.6666666666666666,,,1.0,0.2,2.0,1.0,,,1.0,,,0.020833333333333332,,0.030303030303030304,,0.5,1.0,,2.0,3.0,2.0,1.0,1.0,1.0,0.041666666666666664,,,,,,True,
1630577,1610612759,Julian Champagnie,Julian Champagnie,1630577,SAS,9606.699999999999,160,-25,327,335,175,135,51,662,3.0,4.0,2.0,3.0,1.0,1.0,,,2.0,9.0,,,5.0,9.0,28.0,2.0,5.0,13.0,4.0,5.0,11.0,37.0,2.0,43.0,384,1.0,1.0,1.0,2.0,5.0,3.0,4.0,7.0,18.0,2.0,29.0,6.0,2.0,33.0,,28.0,9.0,,7.0,3.0,10.0,2.0,1.0,5.0,2.0,,23.0,2.0,19.0,11.0,30.0,5.0,35.0,7.0,5.0,2.0,2.0,1.0,,1.0,,2.0,3.0,1.0,1.0,10.0,12.0,1.0,,,3.0,,1.0,2.0,,3.0,29.0,175,1.0,1.0,0.75,1.0,1.0,0.2972972972972973,0.5,0.3888888888888889,0.2972972972972973,0.8,1.0,0.75,0.4880952380952381,0.8333333333333334,0.6136363636363636,0.4883720930232558,0.8333333333333334,0.6086956521739131,0.8809523809523809,,,,11.979166666666668,0.6666666666666666,0.13924050632911392,0.024390243902439025,0.25,0.1935483870967742,0.023952095808383235,0.02127659574468085,0.1875,0.125,0.06666666666666667,0.22641509433962265,0.30434782608695654,0.09523809523809523,0.75,0.75,0.6666666666666666,0.023809523809523808,1.0,1.0,,,,,0.21428571428571427,0.2222222222222222,0.2222222222222222,1.0,0.6666666666666666,0.32142857142857145,0.32142857142857145,1.0,,,,0.6666666666666666,0.13636363636363635,0.6666666666666666,0.22727272727272727,0.5909090909090909,0.38461538461538464,0.9761904761904762,0.32142857142857145,0.5563154761904762,0.5023333333333333,0.5584681818181818,,,0.11627906976744186,0.6744186046511628,3.2399999999999998,25.440540540540535,0.5351681957186545,1.0,1.0,,2.0,2.0,,1.0,,,2.0,1.0,,0.023529411764705882,,0.14285714285714285,0.017543859649122806,0.037037037037037035,0.3333333333333333,1.0,0.3333333333333333,1.0,2.0,0.4,1.0,,,,,,,,,,0.03571428571428571,0.5,1.0,,,1.0,,1.0,,,,1.0,1.0,0.14285714285714285,,,True,
1642844,1610612759,Dylan Harper,Dylan Harper,1642844,SAS,18278.7,305,117,622,617,269,195,92,1239,37.0,57.0,18.0,28.0,6.0,17.0,5.0,9.0,2.0,7.0,,,3.0,12.0,26.0,4.0,5.0,12.0,48.0,83.0,14.0,33.0,19.0,157.0,631,8.0,12.0,2.0,4.0,24.0,23.0,41.0,6.0,15.0,8.0,72.0,24.0,72.0,42.0,,26.0,12.0,6.0,10.0,21.0,31.0,16.0,5.0,8.0,2.0,,83.0,9.0,20.0,17.0,42.0,16.0,58.0,10.0,5.0,5.0,7.0,3.0,2.0,6.0,1.0,5.0,13.0,4.0,7.0,9.0,25.0,17.0,1.0,,24.0,11.0,2.0,2.0,1.0,2.0,72.0,269,4.0,2.0,0.25,0.27906976744186046,1.0,0.42424242424242425,0.5,0.4,0.42424242424242425,0.5783132530120482,0.6666666666666666,0.5609756097560976,0.5948275862068966,0.6875,0.5714285714285714,0.6181102362204725,0.7058823529411765,0.5901639344262295,0.28448275862068967,0.07228915662650602,0.05263157894736842,0.17647058823529413,19.099590723055936,0.5384615384615384,0.0845771144278607,0.052941176470588235,0.14705882352941177,0.10979228486646884,0.05263157894736842,0.058823529411764705,0.0547945205479452,0.09574468085106383,0.11764705882352941,0.13186813186813187,0.17777777777777778,0.49137931034482757,0.6491228070175439,0.6851851851851852,0.2702702702702703,0.14655172413793102,0.35294117647058826,0.42857142857142855,0.07758620689655173,0.5555555555555556,0.5555555555555556,0.2,0.0603448275862069,0.2857142857142857,0.2857142857142857,1.0,0.22413793103448276,0.46153846153846156,0.46153846153846156,1.0,,,,0.25,0.5,0.6428571428571429,0.05357142857142857,0.21428571428571427,0.4166666666666667,0.7758620689655172,0.46153846153846156,0.5951126086956521,0.5987277777777777,0.5849863636363637,0.088,0.11956521739130435,0.15286624203821655,0.4585987261146497,4.774698795180723,25.58484848484849,0.432475884244373,6.0,10.0,2.0,10.0,7.0,5.0,3.0,2.0,,,1.0,0.3333333333333333,0.05223880597014925,0.06451612903225806,,0.06382978723404255,0.06382978723404255,0.5,0.16666666666666666,0.625,0.6,1.0,0.3333333333333333,2.0,,,,1.0,2.0,,,,,0.025,0.5,1.0,,,,,,,1.0,,,,,,,True,
1642264,1610612759,Stephon Castle,Stephon Castle,1642264,SAS,13489.7,225,-23,456,461,147,118,66,917,19.0,31.0,4.0,6.0,8.0,21.0,3.0,9.0,3.0,8.0,1.0,1.0,3.0,6.0,18.0,2.0,1.0,4.0,30.0,61.0,9.0,26.0,38.0,125.0,525,2.0,5.0,3.0,3.0,18.0,9.0,16.0,1.0,7.0,12.0,33.0,20.0,40.0,27.0,,18.0,6.0,8.0,21.0,27.0,48.0,18.0,9.0,13.0,7.0,1.0,123.0,4.0,12.0,13.0,26.0,9.0,35.0,3.0,,3.0,17.0,2.0,10.0,11.0,2.0,7.0,28.0,3.0,8.0,8.0,28.0,41.0,2.0,4.0,47.0,23.0,3.0,3.0,2.0,3.0,33.0,147,4.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.34615384615384615,1.0,0.14285714285714285,0.34615384615384615,0.4918032786885246,0.4,0.5625,0.5,0.8125,0.45652173913043476,0.5787037037037037,0.8181818181818182,0.55,0.2988505747126437,0.13114754098360656,0.16129032258064516,0.09523809523809523,25.563909774436087,0.6071428571428571,0.09923664122137404,0.03225806451612903,0.11009174311926606,0.10416666666666667,0.034934497816593885,0.014925373134328358,0.08333333333333333,0.0847457627118644,0.16666666666666666,0.09722222222222222,0.13513513513513514,0.3563218390804598,0.6129032258064516,0.7307692307692307,0.42105263157894735,0.2413793103448276,0.38095238095238093,0.42105263157894735,0.10344827586206896,0.3333333333333333,0.375,,0.09195402298850575,0.375,0.375,1.0,0.20689655172413793,0.3333333333333333,0.3333333333333333,1.0,0.125,1.0,1.0,0.25,0.2608695652173913,0.6666666666666666,0.13043478260869565,0.17391304347826086,0.25,0.6551724137931034,0.3333333333333333,0.5625206896551725,0.480975,0.5550086956521739,0.21904761904761905,0.2911392405063291,0.144,0.264,5.978688524590163,25.15,0.3223684210526316,1.0,1.0,5.0,,4.0,1.0,1.0,3.0,5.0,1.0,,0.09090909090909091,0.0380952380952381,0.045454545454545456,0.07692307692307693,0.04285714285714286,0.02564102564102564,,0.25,0.125,1.0,,,2.0,,,1.0,1.0,5.0,,,,,0.02857142857142857,1.0,1.0,,,,,,,,,1.0,,0.06666666666666667,0.1111111111111111,1.0,True,
203084,1610612759,Harrison Barnes,Harrison Barnes,203084,SAS,2561.3,43,15,83,84,33,29,19,167,,,,,1.0,1.0,,,2.0,8.0,,,2.0,1.0,1.0,,,,1.0,1.0,3.0,9.0,5.0,16.0,85,1.0,1.0,,,4.0,,,,2.0,,,,2.0,9.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,2.0,1.0,2.0,,2.0,4.0,6.0,,,,2.0,,1.0,,,1.0,2.0,1.0,1.0,,1.0,5.0,,,6.0,3.0,,,,,,33,,,,,1.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,0.55,1.0,,0.6153846153846154,1.0,,0.9,,,,14.150943396226415,1.0,,0.037037037037037035,0.06451612903225806,0.04081632653061224,0.08695652173913043,0.07142857142857142,,,,0.05,0.09090909090909091,,,,,0.1,1.0,1.0,,,,,0.8,0.25,0.25,1.0,0.1,1.0,1.0,1.0,,,,,,,1.0,,,0.9,1.0,0.57046,,0.61605,0.23076923076923078,0.75,0.25,,8.7,23.56666666666667,0.39759036144578314,,,2.0,2.0,3.0,,,1.0,,,,,0.15789473684210525,,,0.4,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,,,,,,,,,,,True,
