EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PlusMinus,TwoPtAssists,ShortMidRangeAssists,DefThreePtRebounds,DefRebounds,Rebounds,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,DefTwoPtRebounds,ShootingFouls,Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGA,ShortMidRangePctAssisted,Corner3Frequency,AtRimAssists,OffThreePtRebounds,OffRebounds,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,Steals,LostBallSteals,on,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFtPoints,FTDefRebounds,BlockedShortMidRange,DefFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,RecoveredBlocks,BlocksRecoveredPct,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,299.0,5,11,10,1.0,21,1.0,1.0,1.0,2.0,2.0,3.0,4.0,9,2.0,2.0,1.0,1.0,1.0,3.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,25.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.59,8.566666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626220,1610612756,Royce O'Neale,Royce O'Neale,1626220,PHX,131.0,2,5,5,,10,,,,,,,,4,,,,1.0,,2.0,,,,,,,,,,,,,,,,,-2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628415,1610612756,Dillon Brooks,Dillon Brooks,1628415,PHX,299.0,5,11,10,1.0,21,,,,1.0,,2.0,3.0,9,,,,,,,,,,0.375,0.375,33.333333333333336,,,,,0.25,,,0.5,0.46625,11.5,,,,1.0,3.0,3.0,0.5,0.75,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.5,1.5,1.5,0.5,0.5,1.0,1.0,1.0,1.0,0.25,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,26.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630692,1610612756,Jordan Goodwin,Jordan Goodwin,1630692,PHX,299.0,5,11,10,1.0,21,,,1.0,1.0,1.0,1.0,2.0,9,2.0,,,,,,1.0,1.0,1.0,0.25,0.25,33.333333333333336,,,,,0.25,1.0,1.0,0.75,0.5312,7.5,,,,,,,,,,,,2.0,,,,3.0,,,,,2.0,,,,1.0,2.0,,,,,,,0.75,,,,,,,0.5,,,,,,,,,25.333333333333332,1.0,1.0,0.25,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642345,1610612756,Oso Ighodaro,Oso Ighodaro,1642345,PHX,299.0,5,11,10,1.0,21,,,,,,,,9,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.25,0.125,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630224,1610612756,Jalen Green,Jalen Green,1630224,PHX,168.0,3,6,5,1.0,11,,,,1.0,,1.0,,5,,,,,,,,,,,,14.285714285714285,,,,,1.0,,,,0.421,6.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,8887.599999999999,148,296,300,41.0,596,7.0,10.0,9.0,18.0,22.0,40.0,81.0,400,24.0,20.0,9.0,18.0,8.0,45.0,0.5454545454545454,0.6,0.55,0.49166666666666664,0.5625,25.433526011560694,0.16666666666666666,0.7,1.0,0.7142857142857143,0.3,0.5,0.6,0.5,0.5038916666666666,9.635000000000002,-67.0,9.0,7.0,4.0,7.0,17.0,0.05263157894736842,0.04929577464788732,0.125,12.0,3.0,17.0,1.0,3.0,5.0,20.0,1.0,4.0,15.0,12.0,17.0,3.0,8.0,3.0,5.0,15.0,0.8,0.25,0.25,0.25,0.625,0.625,0.3333333333333333,0.2,0.16666666666666666,0.045454545454545456,,0.03333333333333333,0.2,0.2833333333333333,0.17647058823529413,0.1875,0.6666666666666666,0.25,0.3333333333333333,,0.17647058823529413,0.18518518518518517,25.669999999999998,3.0,0.5555555555555556,0.05,1.0,5.0,10.0,0.06493506493506493,0.0625,0.13333333333333333,1.0,,False,89.0,133.0,1.0,3.0,3.0,3.0,6.0,2.0,1.0,1.0,2.0,5.0,22.0,6.0,8.0,7.0,11.0,2.0,6.0,10.0,30.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,10.0,2.0,5.0,6.0,1.0,5.0,16.0,2.0,7.0,1.0,1.0,1.0,24.0,1.0,28.0,3.0,11.0,4.0,1.0,1.0,1.0,30.0,89.0,2.0,4.0,0.3333333333333333,0.75,0.6363636363636364,0.5882352941176471,0.6521739130434783,0.05,0.3,0.16666666666666666,0.058823529411764705,0.625,0.16666666666666666,0.05970149253731343,0.10526315789473684,0.038461538461538464,0.045454545454545456,0.04838709677419355,0.125,0.047619047619047616,0.08333333333333333,0.5,0.6,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.25,0.3333333333333333,0.08333333333333333,0.17647058823529413,1.0,0.058823529411764705,0.29411764705882354,0.4,0.49482857142857145,0.4862911764705882,0.16176470588235295,0.22916666666666666,0.37037037037037035,0.30067567567567566,,,,,,,,,,,,,,,,,,,
1626220,1610612756,Royce O'Neale,Royce O'Neale,1626220,PHX,5713.6,95,190,192,26.0,382,1.0,1.0,,,1.0,1.0,31.0,244,,2.0,4.0,8.0,4.0,20.0,,,1.0,0.9285714285714286,0.9117647058823529,9.502262443438914,0.07142857142857142,1.0,1.0,,,,,1.0,0.5497230769230769,,-42.0,4.0,2.0,8.0,20.0,24.0,0.13559322033898305,0.17475728155339806,0.15384615384615385,,5.0,10.0,2.0,3.0,8.0,13.0,3.0,4.0,13.0,24.0,10.0,5.0,,10.0,3.0,12.0,1.0,0.6153846153846154,0.75,0.6153846153846154,1.1,1.0833333333333333,0.9285714285714286,,,0.22727272727272727,0.09523809523809523,0.13043478260869565,,0.7142857142857143,0.5,0.5,1.0,0.6,0.6666666666666666,1.0,0.5,0.41935483870967744,27.861538461538462,3.0,,0.21428571428571427,2.0,4.0,4.0,0.09523809523809523,0.04597701149425287,0.2222222222222222,2.0,1.0,False,52.0,90.0,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,10.0,,2.0,,,,,,,1.0,2.0,,1.0,2.0,1.0,1.0,4.0,,,,2.0,1.0,3.0,,6.0,,1.0,2.0,1.0,,1.0,10.0,52.0,3.0,1.0,0.5,1.0,1.0,0.8,0.8333333333333334,,,,,0.5,,,,,,0.06060606060606061,0.4444444444444444,0.2857142857142857,,,,,1.0,1.0,1.0,0.2,1.0,0.2,0.2,1.0,0.2,0.6,0.3333333333333333,0.5394,0.569125,0.06666666666666667,0.5,0.3225806451612903,0.2736842105263158,1.0,1.0,2.0,2.0,1.0,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,
1628415,1610612756,Dillon Brooks,Dillon Brooks,1628415,PHX,8656.6,144,286,289,40.0,575,6.0,15.0,16.0,28.0,25.0,51.0,101.0,371,12.0,38.0,4.0,7.0,2.0,18.0,0.24,0.25,0.49019607843137253,0.5493827160493827,0.5941176470588235,26.843657817109143,0.18518518518518517,0.4,0.42857142857142855,0.3333333333333333,0.345679012345679,0.5714285714285714,0.5714285714285714,0.5555555555555556,0.5039086419753086,8.562745098039214,-30.0,3.0,1.0,13.0,16.0,21.0,0.18571428571428572,0.11428571428571428,0.26666666666666666,8.0,12.0,24.0,1.0,3.0,13.0,30.0,1.0,4.0,6.0,24.0,24.0,12.0,1.0,3.0,4.0,17.0,0.6153846153846154,0.43333333333333335,0.25,0.43333333333333335,0.3125,0.375,0.37037037037037035,0.0196078431372549,,0.04285714285714286,0.05263157894736842,0.16363636363636364,0.09876543209876543,0.2962962962962963,0.5,0.5,0.5833333333333334,0.375,0.3333333333333333,,0.5,0.0594059405940594,25.91,6.0,0.25,0.07407407407407407,,3.0,5.0,0.04,0.033783783783783786,,1.0,,False,57.0,90.0,,1.0,1.0,2.0,3.0,1.0,1.0,,2.0,3.0,12.0,1.0,4.0,2.0,7.0,2.0,3.0,4.0,14.0,15.0,2.0,,2.0,2.0,2.0,,1.0,1.0,3.0,1.0,,3.0,,3.0,6.0,,2.0,1.0,2.0,1.0,15.0,2.0,12.0,2.0,5.0,1.0,1.0,,1.0,14.0,57.0,4.0,1.0,0.6666666666666666,0.25,0.2857142857142857,0.5,0.6363636363636364,,0.06666666666666667,,,0.5,,0.0273972602739726,,0.034482758620689655,0.047619047619047616,0.05,,0.058823529411764705,0.023809523809523808,0.375,0.375,,0.16666666666666666,0.16666666666666666,1.0,0.125,,0.125,0.2,0.5,,0.3,0.6666666666666666,0.49652500000000005,0.46312999999999993,0.08333333333333333,0.09259259259259259,0.13861386138613863,0.1993006993006993,,,1.0,,1.0,,,,,2.0,2.0,2.0,1.0,1.0,0.06666666666666667,,,,
1628960,1610612756,Grayson Allen,Grayson Allen,1628960,PHX,2271.0,38,75,73,11.0,148,1.0,1.0,1.0,1.0,2.0,2.0,19.0,90,2.0,2.0,3.0,4.0,3.0,11.0,0.5,0.5,1.0,0.6153846153846154,0.6333333333333333,17.24137931034483,0.07692307692307693,1.0,1.0,,0.07692307692307693,1.0,1.0,0.9230769230769231,0.5441423076923076,4.1,-1.0,1.0,,1.0,3.0,4.0,0.045454545454545456,0.07317073170731707,,,3.0,9.0,,1.0,4.0,11.0,,1.0,,9.0,9.0,3.0,,2.0,1.0,3.0,0.75,0.36363636363636365,,0.36363636363636365,,,0.8461538461538461,,,0.10526315789473684,0.13333333333333333,0.05,,0.6923076923076923,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,,,0.3333333333333333,,26.072727272727274,2.0,1.0,0.15384615384615385,1.0,1.0,1.0,0.045454545454545456,0.02631578947368421,,,,False,29.0,22.0,,,,,,1.0,,,2.0,6.0,3.0,,,,,2.0,6.0,3.0,9.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,4.0,,4.0,,1.0,1.0,2.0,1.0,2.0,9.0,29.0,,1.0,0.3333333333333333,,,0.5,0.5625,,,,,,,,,,,0.05555555555555555,,,,,,,0.5,0.5,1.0,,,,,,,1.0,0.3333333333333333,0.5406,0.52995,0.07142857142857142,0.3333333333333333,0.47368421052631576,0.38666666666666666,,,,,1.0,,,,,,,,1.0,0.5,,,,,
