EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Minutes,OffPoss,ShortMidRangeFGA,FG2A,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,Usage,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,ShootingFouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyFG2M,FTDefRebounds,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,LongMidRangePctBlocked,DefFTReboundPct,PenaltyAtRimAccuracy,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,OffLongMidRangeReboundPct,OffensiveGoaltends,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,on,Technical Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Charge Fouls Drawn,DefensiveGoaltends,SecondChanceAtRimPctAssisted
1628975,1610612753,Jevon Carter,Jevon Carter,1628975,ORL,5.0,-3.0,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629021,1610612753,Moritz Wagner,Moritz Wagner,1629021,ORL,158.0,-1.0,7,7,14,3,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,28.57142857142857,1.0,0.4427,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1630217,1610612753,Desmond Bane,Desmond Bane,1630217,ORL,11042.0,-32.0,371,133,737,420,184.0,366.0,10.0,29.0,6.0,8.0,24.0,2.0,20.52505966587112,0.13513513513513514,0.5234168918918919,8.051724137931034,96.0,46.0,6.0,13.0,1.0,3.0,2.0,4.0,3.0,6.0,6.0,12.0,3.0,5.0,1.0,3.0,15.0,33.0,1.0,3.0,5.0,11.0,13.0,21.0,45.0,6.0,95.0,2.0,4.0,4.0,8.0,2.0,18.0,4.0,6.0,14.0,1.0,19.0,18.0,8.0,51.0,12.0,2.0,33.0,15.0,6.0,4.0,4.0,8.0,3.0,1.0,2.0,1.0,1.0,20.0,3.0,5.0,1.0,5.0,8.0,13.0,9.0,22.0,1.0,11.0,6.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,12.0,7.0,10.0,1.0,5.0,1.0,1.0,1.0,1.0,19.0,95.0,2.0,0.6923076923076923,0.75,0.8095238095238095,0.4666666666666667,0.5,0.42857142857142855,0.4666666666666667,0.4482758620689655,0.5,0.6013513513513513,0.6666666666666666,0.5,0.6089743589743589,0.6923076923076923,0.5,0.6081081081081081,0.20689655172413793,0.23076923076923078,0.3,0.25,0.07142857142857142,0.08602150537634409,0.05434782608695652,0.06666666666666667,0.033707865168539325,0.07738095238095238,0.04419889502762431,0.08108108108108109,0.047619047619047616,0.014705882352941176,0.09523809523809523,0.13636363636363635,0.0784313725490196,0.05,0.03571428571428571,0.15789473684210525,0.030303030303030304,1.0,0.17567567567567569,0.46153846153846156,0.6,0.5,0.4,0.5714285714285714,0.75,0.08108108108108109,0.5,0.5,1.0,0.16216216216216217,0.5,0.5,0.8333333333333334,0.44594594594594594,0.45454545454545453,0.45454545454545453,0.8,0.25,0.3333333333333333,0.4166666666666667,0.6,0.6666666666666666,0.25,0.3333333333333333,1.0,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.6111111111111112,0.45454545454545453,0.7837837837837838,0.45454545454545453,0.53965625,0.5357027777777777,0.0641025641025641,0.15151515151515152,0.18947368421052632,0.2,26.060000000000002,0.26229508196721313,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1630591,1610612753,Jalen Suggs,Jalen Suggs,1630591,ORL,14885.400000000001,-34.0,505,184,999,561,248.0,494.0,21.0,33.0,7.0,21.0,27.0,,20.105820105820108,0.2413793103448276,0.5268750000000001,6.569696969696969,142.0,65.0,4.0,10.0,,3.0,3.0,9.0,,2.0,3.0,12.0,,2.0,2.0,6.0,10.0,42.0,1.0,2.0,2.0,14.0,13.0,13.0,54.0,13.0,78.0,,3.0,1.0,4.0,,3.0,8.0,4.0,20.0,8.0,26.0,16.0,10.0,33.0,6.0,,42.0,10.0,6.0,20.0,9.0,29.0,6.0,3.0,9.0,8.0,3.0,67.0,3.0,2.0,,11.0,10.0,23.0,5.0,28.0,1.0,13.0,10.0,3.0,14.0,6.0,10.0,,1.0,7.0,14.0,11.0,14.0,2.0,4.0,4.0,3.0,4.0,4.0,26.0,141.0,5.0,0.6153846153846154,0.6153846153846154,0.8461538461538461,0.24074074074074073,0.25,0.2,0.24074074074074073,0.3939393939393939,,0.3735632183908046,0.21428571428571427,0.32142857142857145,0.41935483870967744,0.21428571428571427,0.40625,0.6206896551724138,0.18181818181818182,0.2,0.14285714285714285,0.6666666666666666,,0.07407407407407407,0.016129032258064516,0.10891089108910891,0.025423728813559324,0.08898305084745763,0.02066115702479339,0.021739130434782608,0.015873015873015872,0.03296703296703297,,0.11428571428571428,0.056338028169014086,0.06896551724137931,0.12987012987012986,0.041666666666666664,0.018518518518518517,1.0,0.11494252873563218,0.4,0.5,0.5,0.42857142857142855,0.5,0.6666666666666666,0.022988505747126436,,,,0.13793103448275862,0.25,0.25,1.0,0.4827586206896552,0.23809523809523808,0.23809523809523808,0.8,0.42857142857142855,,0.2857142857142857,,,0.2857142857142857,0.5,1.0,0.10714285714285714,0.21428571428571427,0.3333333333333333,0.5,0.14285714285714285,0.735632183908046,0.23809523809523808,0.5580499999999999,0.5361777777777778,0.0449438202247191,0.11428571428571428,0.038461538461538464,0.3333333333333333,26.19074074074074,0.2874493927125506,1.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,3.0,0.375,0.5,0.09523809523809523,0.3333333333333333,,,,,,,,,,True,,,,,,,
1631288,1610612753,Jamal Cain,Jamal Cain,1631288,ORL,4122.4,-21.0,140,54,275,150,69.0,135.0,4.0,10.0,1.0,2.0,8.0,,10.897435897435898,0.2857142857142857,0.5283857142857143,5.279999999999999,36.0,18.0,4.0,5.0,1.0,2.0,,1.0,1.0,1.0,1.0,3.0,,,,1.0,,1.0,,,,,6.0,1.0,4.0,,15.0,1.0,3.0,,,,2.0,2.0,,1.0,,2.0,4.0,8.0,3.0,,2.0,1.0,,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,2.0,3.0,,1.0,5.0,8.0,5.0,13.0,,2.0,1.0,1.0,1.0,,1.0,,,1.0,2.0,13.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,35.0,3.0,0.3333333333333333,0.4,1.0,0.25,,,0.25,0.6,0.3333333333333333,0.5357142857142857,0.3333333333333333,0.3333333333333333,0.46875,0.25,0.25,0.2857142857142857,0.1,0.2,,0.5,,0.10204081632653061,0.08333333333333333,0.034482758620689655,0.06896551724137931,0.07692307692307693,0.07692307692307693,,0.09090909090909091,0.045454545454545456,0.14285714285714285,0.09090909090909091,0.13333333333333333,,0.04,,,0.6666666666666666,0.35714285714285715,0.8,1.0,0.25,0.25,0.25,,0.07142857142857142,1.0,1.0,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.07142857142857142,,,,0.6666666666666666,0.5,,,,,,,,0.3333333333333333,,,,0.6428571428571429,,0.50685,0.48255,0.07142857142857142,0.1,0.13333333333333333,0.13333333333333333,24.875,0.26666666666666666,,1.0,2.0,,,,2.0,2.0,2.0,1.0,0.5,,0.2,,1.0,4.0,0.2,,,,,,,True,,,,,,,
1628976,1610612753,Wendell Carter Jr.,Wendell Carter Jr.,1628976,ORL,12523.8,-21.0,419,137,836,484,209.0,417.0,4.0,24.0,5.0,7.0,24.0,2.0,12.708333333333334,0.10256410256410256,0.5633743589743591,3.6166666666666667,108.0,54.0,11.0,18.0,3.0,6.0,4.0,3.0,1.0,2.0,2.0,6.0,,,2.0,4.0,2.0,9.0,,,,1.0,15.0,4.0,15.0,22.0,64.0,4.0,7.0,,,11.0,19.0,4.0,2.0,5.0,16.0,24.0,24.0,6.0,12.0,,6.0,9.0,2.0,7.0,10.0,8.0,18.0,4.0,4.0,4.0,4.0,2.0,44.0,6.0,11.0,,10.0,13.0,24.0,17.0,41.0,,2.0,,2.0,2.0,1.0,,,,2.0,10.0,25.0,31.0,1.0,8.0,10.0,9.0,10.0,6.0,24.0,107.0,5.0,0.8,1.0,1.0,0.26666666666666666,,0.4,0.26666666666666666,0.625,0.5714285714285714,0.5384615384615384,0.5714285714285714,0.4444444444444444,0.5925925925925926,0.6785714285714286,0.6,0.38461538461538464,0.2916666666666667,0.3333333333333333,0.25,0.2857142857142857,,0.12264150943396226,0.10476190476190476,0.12195121951219512,0.0625,0.12234042553191489,0.0845771144278607,0.15384615384615385,0.0784313725490196,0.02702702702702703,0.18181818181818182,0.09090909090909091,0.13114754098360656,0.13043478260869565,0.0967741935483871,0.2,,0.6,0.46153846153846156,0.6111111111111112,0.9166666666666666,0.7272727272727273,0.75,1.0,1.0,0.05128205128205128,0.5,0.5,1.0,0.15384615384615385,0.3333333333333333,0.3333333333333333,1.0,0.23076923076923078,0.2222222222222222,0.2222222222222222,1.0,0.8571428571428571,0.5,,,,,,,0.4444444444444444,0.4444444444444444,0.5,0.1111111111111111,,0.8461538461538461,0.2222222222222222,0.5648399999999999,0.5723666666666667,0.17391304347826086,0.25806451612903225,0.296875,0.375,25.240000000000002,0.2589928057553957,1.0,1.0,1.0,2.0,3.0,2.0,3.0,8.0,1.0,7.0,0.25,,0.06666666666666667,0.25,,2.0,0.06666666666666667,1.0,,,,,,True,,,,,,,
1630532,1610612753,Franz Wagner,Franz Wagner,1630532,ORL,4561.0,28.0,154,57,306,155,76.0,152.0,9.0,28.0,,4.0,7.0,,23.69942196531792,0.2647058823529412,0.5356955882352942,5.721428571428571,38.0,18.0,12.0,16.0,,,2.0,2.0,3.0,3.0,2.0,3.0,,,2.0,2.0,1.0,3.0,,,,,17.0,3.0,6.0,6.0,49.0,,2.0,,,2.0,2.0,5.0,2.0,2.0,2.0,12.0,16.0,18.0,9.0,,,3.0,1.0,4.0,4.0,4.0,8.0,3.0,1.0,3.0,1.0,,20.0,1.0,,,7.0,3.0,12.0,1.0,13.0,,6.0,2.0,4.0,4.0,,1.0,,,1.0,3.0,10.0,7.0,1.0,4.0,1.0,1.0,1.0,1.0,12.0,38.0,2.0,0.47058823529411764,0.47058823529411764,1.0,0.5,,1.0,0.5,0.6071428571428571,,0.6323529411764706,,0.7142857142857143,0.6621621621621622,0.3333333333333333,0.75,0.17647058823529413,0.14285714285714285,0.25,,1.0,,0.1,,0.19444444444444445,0.03225806451612903,0.15151515151515152,0.014492753623188406,,,0.041666666666666664,,,0.25,,0.19230769230769232,0.2,,1.0,0.47058823529411764,0.75,1.0,0.5,0.2222222222222222,0.2222222222222222,0.5,0.08823529411764706,1.0,1.0,0.3333333333333333,0.08823529411764706,0.6666666666666666,0.6666666666666666,1.0,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.2857142857142857,0.2857142857142857,1.0,,,0.6470588235294118,0.3333333333333333,0.4051,0.47128571428571425,0.10810810810810811,0.12903225806451613,0.04081632653061224,0.24489795918367346,24.433333333333334,0.25,1.0,2.0,2.0,3.0,,1.0,,,,,0.4,,0.25,0.5,,2.0,,,,,,,,True,,,,,,,
1631094,1610612753,Paolo Banchero,Paolo Banchero,1631094,ORL,14400.400000000001,-22.0,491,183,970,532,240.0,479.0,46.0,85.0,8.0,22.0,17.0,1.0,31.397459165154267,0.37398373983739835,0.5156319672131147,7.015294117647058,142.0,64.0,12.0,27.0,1.0,4.0,3.0,21.0,5.0,12.0,1.0,3.0,,,,1.0,13.0,35.0,2.0,4.0,3.0,11.0,38.0,14.0,38.0,44.0,162.0,1.0,5.0,2.0,4.0,6.0,14.0,24.0,3.0,12.0,11.0,44.0,30.0,46.0,27.0,15.0,2.0,35.0,13.0,17.0,19.0,22.0,41.0,16.0,6.0,8.0,8.0,3.0,104.0,3.0,4.0,,19.0,21.0,49.0,7.0,56.0,1.0,9.0,5.0,4.0,14.0,1.0,6.0,,2.0,4.0,11.0,43.0,63.0,6.0,32.0,5.0,2.0,5.0,3.0,44.0,141.0,2.0,0.39473684210526316,0.40540540540540543,0.6428571428571429,0.3684210526315789,0.5,0.25,0.3684210526315789,0.4470588235294118,0.2,0.4796747967479675,0.4444444444444444,0.4583333333333333,0.5364238410596026,0.5,0.5,0.3089430894308943,0.2,0.2962962962962963,0.1956521739130435,0.6363636363636364,,0.15555555555555556,0.032520325203252036,0.19,0.02608695652173913,0.1702127659574468,0.029411764705882353,,0.031746031746031744,0.011235955056179775,0.07692307692307693,0.08571428571428572,0.18309859154929578,0.1724137931034483,0.19480519480519481,0.17391304347826086,0.018518518518518517,0.6,0.21951219512195122,0.4444444444444444,0.631578947368421,0.5,0.45652173913043476,0.5675675675675675,0.2857142857142857,0.0975609756097561,0.4166666666666667,0.4166666666666667,0.6,0.024390243902439025,0.3333333333333333,0.3333333333333333,1.0,0.2845528455284553,0.37142857142857144,0.37142857142857144,0.6153846153846154,0.4444444444444444,0.25,,,,0.4444444444444444,0.5,1.0,0.08333333333333333,0.027777777777777776,,0.3055555555555556,0.2727272727272727,0.5284552845528455,0.37142857142857144,0.518875,0.48974861111111107,0.22,0.2882882882882883,0.08641975308641975,0.2716049382716049,26.83157894736842,0.2964509394572025,3.0,12.0,9.0,8.0,1.0,,1.0,1.0,3.0,1.0,0.5,,0.42857142857142855,1.0,3.0,1.0,0.13333333333333333,,1.0,1.0,0.02564102564102564,,,True,,,,,,,
1641783,1610612753,Tristan da Silva,Tristan da Silva,1641783,ORL,3927.0,,132,41,261,144,65.0,129.0,5.0,9.0,1.0,4.0,6.0,,17.123287671232877,0.2631578947368421,0.5151421052631578,7.21111111111111,31.0,17.0,,3.0,,,1.0,3.0,,1.0,3.0,4.0,1.0,1.0,,,2.0,6.0,,,,1.0,3.0,5.0,10.0,2.0,23.0,2.0,2.0,1.0,1.0,1.0,8.0,2.0,,1.0,1.0,1.0,6.0,,15.0,,,6.0,2.0,1.0,,1.0,1.0,,1.0,,,,3.0,2.0,1.0,,4.0,7.0,11.0,3.0,14.0,,,,,3.0,1.0,2.0,,,,1.0,3.0,4.0,,1.0,,,,,1.0,31.0,2.0,1.0,1.0,1.0,0.5,1.0,,0.5,0.3333333333333333,1.0,0.5526315789473685,1.1666666666666667,,0.5476190476190477,1.0,0.125,0.5263157894736842,0.1111111111111111,,0.2,0.75,,0.19444444444444445,0.030303030303030304,0.16666666666666666,0.06666666666666667,0.18333333333333332,0.047619047619047616,,0.058823529411764705,0.08695652173913043,,0.2,0.23076923076923078,0.125,0.11764705882352941,0.2857142857142857,,,0.15789473684210525,,,,0.6,0.75,1.0,0.05263157894736842,,,,0.21052631578947367,0.75,0.75,1.0,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,,,0.3333333333333333,,0.6842105263157895,0.3333333333333333,0.46549999999999997,0.5256333333333333,0.05,0.1,0.34782608695652173,0.043478260869565216,24.839999999999996,0.24031007751937986,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,True,,,,,,,
1641710,1610612753,Anthony Black,Anthony Black,1641710,ORL,6797.1,-53.0,233,90,461,284,113.0,228.0,9.0,16.0,1.0,4.0,8.0,,14.068441064638783,0.32142857142857145,0.5340410714285715,6.15625,90.0,32.0,3.0,5.0,,1.0,2.0,3.0,1.0,2.0,1.0,3.0,,,,,3.0,9.0,1.0,1.0,1.0,3.0,7.0,4.0,12.0,6.0,32.0,,1.0,1.0,1.0,,3.0,7.0,1.0,3.0,3.0,12.0,12.0,2.0,9.0,3.0,,9.0,3.0,3.0,4.0,3.0,7.0,1.0,2.0,3.0,1.0,,17.0,1.0,,,5.0,5.0,10.0,1.0,11.0,,8.0,6.0,2.0,3.0,1.0,2.0,,,,5.0,7.0,11.0,1.0,3.0,1.0,1.0,2.0,,12.0,90.0,,0.8571428571428571,0.8571428571428571,0.75,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.4375,,0.4642857142857143,0.75,0.45,0.48484848484848486,0.5,0.46153846153846156,0.42857142857142855,0.1875,,0.3333333333333333,0.75,,0.07936507936507936,,0.125,0.016129032258064516,0.0970873786407767,0.008695652173913044,,,0.02040816326530612,,0.09090909090909091,0.08333333333333333,0.0625,0.16129032258064516,,,,0.17857142857142858,0.6,0.6,1.0,0.3333333333333333,0.5,1.0,0.07142857142857142,0.5,0.5,,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.32142857142857145,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,,,,,0.5,1.0,1.0,0.2,,,0.3,0.3333333333333333,0.6071428571428571,0.3333333333333333,0.8347,0.49761,0.1,0.16666666666666666,0.09375,0.375,25.933333333333334,0.39473684210526316,1.0,3.0,,1.0,,,1.0,3.0,,2.0,0.42857142857142855,,,0.5,,1.0,,,,,,1.0,1.0,True,,,,,,,
