EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffArc3ReboundPct,Corner3Assists,BlockedShortMidRange,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,SecondChanceFg3Pct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffShortMidRangeReboundPct,HeaveAttempts,FTOffRebounds,OffFTReboundPct,on,BlockedLongMidRange,Blocked3s,BlockedArc3
1501,1610612749,Tim Thomas,Tim Thomas,1501,MIL,11465.0,191,-3,361,361,113,112.0,31,722,11.0,18.0,2.0,3.0,4.0,4.0,5.0,22.0,8.0,17.0,6.0,7.0,1.0,1.0,6.0,14.0,3.0,4.0,24,57,12.0,21.0,23.0,107,393,2.0,6.0,3.0,7.0,5.0,9.0,4.0,5.0,10.0,32.0,28.0,20.0,36.0,2.0,14.0,6.0,4.0,6.0,2.0,8.0,2.0,4.0,1.0,1.0,18.0,1.0,7.0,3.0,17,1.0,21,8.0,29,1.0,3.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,4.0,12.0,27,4.0,2.0,32.0,4.0,1.0,1.0,13.0,1.0,4.0,6.0,6.0,6.0,4.0,1.0,32.0,113,7.0,0.5833333333333334,0.6086956521739131,1.0,0.5714285714285714,0.8,0.5714285714285714,0.42105263157894735,0.3333333333333333,0.5555555555555556,0.5384615384615384,0.3333333333333333,0.7857142857142857,0.5879120879120879,0.5,0.8421052631578947,0.2692307692307692,0.07017543859649122,0.1111111111111111,0.09090909090909091,24.75,0.25,0.06666666666666667,0.11971830985915492,0.05737704918032787,0.10344827586206896,0.02857142857142857,0.11695906432748537,0.050955414012738856,0.03125,0.13636363636363635,0.2,0.11538461538461539,0.14893617021276595,0.09302325581395349,0.1111111111111111,0.02631578947368421,0.6666666666666666,0.23076923076923078,0.6111111111111112,0.6875,0.6363636363636364,0.28205128205128205,0.22727272727272727,0.25,0.4,0.21794871794871795,0.47058823529411764,0.47058823529411764,0.625,0.08974358974358974,0.8571428571428571,0.8571428571428571,1.0,0.1794871794871795,0.42857142857142855,0.42857142857142855,1.0,0.5,0.6666666666666666,0.5,0.2857142857142857,1.0,0.07142857142857142,1.0,0.2857142857142857,0.75,0.5,0.42857142857142855,0.4596961538461539,0.5091666666666667,0.49542857142857144,0.16091954022988506,0.19696969696969696,0.047619047619047616,0.06542056074766354,0.29906542056074764,8.987719298245615,24.676190476190477,0.31301939058171746,,,,,,,,,,,,,,,,,,,,True,,,
193,1610612749,Anthony Mason,Anthony Mason,193,MIL,5496.0,92,-7,165,165,55,62.0,18,330,2.0,3.0,,,,,1.0,3.0,,2.0,,,,,,,,,3,8,,,3.0,9,178,,,1.0,1.0,,1.0,,,3.0,3.0,6.0,,,,,,1.0,1.0,,1.0,,,,1.0,2.0,3.0,1.0,1.0,7,,8,4.0,12,,2.0,2.0,,1.0,,,4.0,,1.0,1.0,5.0,1.0,3.0,4.0,10,1.0,3.0,4.0,,,,2.0,,,1.0,1.0,1.0,1.0,,3.0,55,2.0,1.0,1.0,,,,,0.375,,,0.375,,,0.45,0.5,0.5,,0.125,0.3333333333333333,,7.9787234042553195,0.2,,0.11290322580645161,0.017543859649122806,0.07692307692307693,0.16666666666666666,0.10666666666666667,0.05333333333333334,0.05555555555555555,,0.5,0.1875,0.17391304347826086,,0.07692307692307693,,1.0,0.375,0.6666666666666666,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.25,,,,,,,,,,,,,,,,,,,,,0.375,,0.457875,,0.4068,0.2,0.2,,0.1111111111111111,0.3333333333333333,7.7875,,0.3333333333333333,0.125,,,,,,,,,,,,,,,,,,,True,,,
2046,1610612749,Desmond Mason,Desmond Mason,2046,MIL,7213.0,120,28,230,231,75,45.0,18,461,9.0,15.0,1.0,2.0,3.0,7.0,3.0,5.0,5.0,14.0,,1.0,,,,1.0,,1.0,17,34,,2.0,17.0,51,234,3.0,5.0,1.0,7.0,6.0,14.0,,1.0,11.0,23.0,26.0,8.0,,2.0,1.0,,2.0,1.0,3.0,4.0,2.0,1.0,,,11.0,,3.0,1.0,19,2.0,22,3.0,25,1.0,4.0,2.0,2.0,2.0,,1.0,4.0,,1.0,1.0,6.0,,1.0,4.0,10,,3.0,25.0,3.0,,,9.0,,5.0,1.0,1.0,1.0,,,23.0,75,1.0,0.7647058823529411,0.8125,,,,,0.5,0.6,0.42857142857142855,0.4722222222222222,0.6,0.4,0.5425531914893617,0.5833333333333334,0.5227272727272727,0.05555555555555555,0.058823529411764705,0.13333333333333333,,21.03174603174603,0.3333333333333333,0.2857142857142857,0.20652173913043478,0.0375,0.0625,,0.18518518518518517,0.030612244897959183,0.09090909090909091,0.030303030303030304,,0.1111111111111111,0.23333333333333334,0.3076923076923077,0.07142857142857142,0.058823529411764705,,0.4166666666666667,0.6,0.6923076923076923,0.8888888888888888,0.1388888888888889,0.6,0.6,0.3333333333333333,0.3888888888888889,0.35714285714285715,0.35714285714285715,0.8,0.027777777777777776,,,,0.027777777777777776,,,,0.4,0.5,1.0,0.4666666666666667,0.42857142857142855,,,0.06666666666666667,,0.4722222222222222,,0.4826708333333333,0.43622000000000005,0.49187333333333333,0.21428571428571427,0.225,,0.13725490196078433,0.45098039215686275,9.561764705882354,24.15,0.32608695652173914,,1.0,,,,,,,,,,,,,,,,,,True,,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,4155.0,69,-3,131,128,53,54.0,12,259,5.0,9.0,1.0,2.0,2.0,2.0,1.0,5.0,5.0,10.0,,,,,1.0,4.0,1.0,3.0,11,24,1.0,4.0,10.0,35,152,1.0,4.0,,2.0,4.0,6.0,1.0,3.0,7.0,18.0,14.0,8.0,3.0,,4.0,1.0,1.0,5.0,2.0,7.0,1.0,3.0,,2.0,16.0,,3.0,,4,,4,3.0,7,1.0,2.0,1.0,1.0,,1.0,,2.0,1.0,,,2.0,,1.0,2.0,10,2.0,,11.0,1.0,,,4.0,,2.0,1.0,,1.0,,,18.0,53,3.0,0.6363636363636364,0.6363636363636364,1.0,0.25,0.3333333333333333,0.25,0.4583333333333333,0.25,0.6666666666666666,0.44642857142857145,0.25,0.6111111111111112,0.5303030303030303,0.25,0.75,0.14285714285714285,0.041666666666666664,0.1111111111111111,,24.305555555555557,,,0.07407407407407407,0.08823529411764706,,,0.0625,0.061224489795918366,0.2,0.1,,0.05555555555555555,0.11764705882352941,0.05263157894736842,,0.07142857142857142,,0.32142857142857145,0.5555555555555556,0.625,0.8,0.17857142857142858,0.2,0.2,1.0,0.35714285714285715,0.5,0.5,0.4,,,,,0.14285714285714285,0.25,0.25,1.0,0.5,0.5,,0.2222222222222222,1.0,,,0.3333333333333333,0.3333333333333333,0.4642857142857143,0.25,0.4745196428571429,0.45867500000000005,0.4749555555555556,0.12903225806451613,0.14814814814814814,,0.05714285714285714,0.5142857142857142,8.966666666666667,24.525,0.40458015267175573,,1.0,1.0,,,,,,,,,,,,,,,,,True,,,
208,1610612749,Sam Cassell,Sam Cassell,208,MIL,8513.0,142,-5,269,271,71,85.0,24,540,3.0,5.0,,,,1.0,5.0,14.0,12.0,22.0,3.0,4.0,1.0,1.0,5.0,10.0,1.0,1.0,20,41,8.0,14.0,9.0,73,291,1.0,3.0,,5.0,2.0,8.0,2.0,2.0,3.0,13.0,18.0,22.0,18.0,,10.0,5.0,,6.0,3.0,9.0,3.0,2.0,2.0,2.0,21.0,,,3.0,8,,11,,11,,3.0,1.0,2.0,9.0,1.0,5.0,4.0,1.0,4.0,,13.0,,2.0,5.0,15,,2.0,10.0,,,1.0,3.0,,2.0,1.0,1.0,1.0,,,13.0,71,1.0,0.45,0.45,0.75,0.5714285714285714,1.0,0.5714285714285714,0.4878048780487805,0.3333333333333333,0.25,0.5818181818181818,0.5,0.5,0.6,0.5,0.5416666666666666,0.2545454545454545,,,,24.080267558528426,0.6923076923076923,,0.08333333333333333,,0.12,,0.09090909090909091,,,,,0.07692307692307693,0.08823529411764706,0.08695652173913043,0.08695652173913043,,,0.09090909090909091,0.6,0.6,0.3333333333333333,0.2545454545454545,0.35714285714285715,0.35714285714285715,,0.4,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.07272727272727272,0.75,0.75,0.6666666666666666,0.18181818181818182,0.5,0.5,0.8,,,,0.1,,0.1,1.0,0.1,1.0,0.34545454545454546,0.5,0.4489081818181819,0.43018333333333336,0.42017999999999994,0.05172413793103448,0.06818181818181818,,0.0684931506849315,0.1780821917808219,13.280487804878051,24.5,0.26394052044609667,,,,1.0,1.0,1.0,1.0,2.0,6.0,0.5,0.5,0.2,0.2,1.0,1.0,,,,,True,,,
56,1610612749,Gary Payton,Gary Payton,56,MIL,10157.0,169,-12,325,324,100,105.0,27,649,17.0,28.0,,,8.0,12.0,9.0,19.0,6.0,14.0,,,,,1.0,10.0,1.0,3.0,32,61,1.0,10.0,10.0,77,351,,3.0,,,10.0,19.0,1.0,3.0,3.0,26.0,16.0,48.0,3.0,,10.0,1.0,6.0,23.0,11.0,34.0,6.0,10.0,2.0,11.0,79.0,,1.0,3.0,4,,7,1.0,8,,6.0,4.0,2.0,5.0,3.0,2.0,4.0,,3.0,,9.0,,3.0,4.0,8,2.0,1.0,14.0,4.0,,,7.0,,2.0,,,,,,26.0,100,1.0,0.25,0.25,1.0,0.1,0.3333333333333333,0.1,0.5245901639344263,,0.5263157894736842,0.47183098591549294,,0.5227272727272727,0.506578947368421,,0.5416666666666666,0.14084507042253522,0.09836065573770492,0.21428571428571427,,23.61111111111111,0.5555555555555556,,0.02962962962962963,0.008695652173913044,0.13043478260869565,,0.04430379746835443,0.006993006993006993,,,,0.02040816326530612,,0.07142857142857142,0.13636363636363635,,,0.39436619718309857,0.6071428571428571,0.7727272727272727,0.35294117647058826,0.2676056338028169,0.47368421052631576,0.47368421052631576,0.1111111111111111,0.19718309859154928,0.42857142857142855,0.42857142857142855,0.16666666666666666,,,,,0.14084507042253522,0.1,0.1,1.0,,,,0.5454545454545454,0.6666666666666666,,,0.13636363636363635,0.3333333333333333,0.5352112676056338,0.1,0.48727746478873246,0.42661,0.5040704545454546,0.0945945945945946,0.109375,,,0.33766233766233766,6.908196721311476,25.19,0.3076923076923077,,5.0,,,,2.0,,2.0,,,,,0.4,,,0.022222222222222223,,,,True,,,
389,1610612749,Toni Kukoc,Toni Kukoc,389,MIL,5576.0,93,-19,175,173,74,85.0,14,348,5.0,7.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,,2.0,,1.0,4.0,11.0,3.0,4.0,7,11,4.0,13.0,5.0,31,200,2.0,4.0,1.0,5.0,2.0,4.0,3.0,5.0,1.0,14.0,4.0,10.0,12.0,2.0,10.0,4.0,2.0,12.0,2.0,14.0,1.0,10.0,,2.0,30.0,,4.0,2.0,6,5.0,13,5.0,18,,7.0,4.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,4.0,,3,1.0,,10.0,,,,5.0,,,,,,,,14.0,74,2.0,0.2857142857142857,0.3333333333333333,1.0,0.3076923076923077,0.6,0.3333333333333333,0.6363636363636364,0.5,0.5,0.5416666666666666,0.5,0.7222222222222222,0.5344827586206896,0.4166666666666667,0.7,0.5416666666666666,0.18181818181818182,0.14285714285714285,0.5,18.134715025906736,0.5,0.45454545454545453,0.08695652173913043,0.08888888888888889,0.1,,0.0898876404494382,0.057971014492753624,0.1,0.07142857142857142,,0.10714285714285714,,0.13043478260869565,0.1111111111111111,,,0.2916666666666667,0.7142857142857143,0.8333333333333334,0.2,0.08333333333333333,0.5,1.0,,0.08333333333333333,0.5,0.5,1.0,0.08333333333333333,,,,0.4583333333333333,0.36363636363636365,0.36363636363636365,1.0,0.5,1.0,,0.3333333333333333,0.3333333333333333,0.1111111111111111,,0.4444444444444444,0.75,0.8333333333333334,0.4,0.4928130434782609,0.46225,0.4520625,0.1724137931034483,0.3125,,0.16129032258064516,0.45161290322580644,5.4818181818181815,28.815384615384612,0.4228571428571429,,1.0,,,,,,,,,,,,,,0.09523809523809523,1.0,1.0,0.125,True,,,
911,1610612749,Ervin Johnson,Ervin Johnson,911,MIL,2319.0,39,-3,71,72,13,2.0,3,143,1.0,1.0,,,,,,1.0,,,,,,,,,,,1,2,,,,2,74,,,,,,1.0,,,,,2.0,,,,,,,2.0,,2.0,,,,2.0,4.0,,1.0,2.0,10,1.0,13,1.0,14,,,,,,,,,,,,,,,5.0,11,3.0,,,,,,,,,4.0,4.0,4.0,2.0,,,13,1.0,1.0,1.0,,,,,0.5,,,0.5,,,0.5,,,,,,,2.7027027027027026,,0.5,0.3125,0.04,0.25,,0.3,0.03333333333333333,,,,0.23076923076923078,0.3333333333333333,0.5,0.25,,0.5,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.50945,,0.4061,,,,,,6.55,,0.18309859154929578,,,,,,,,,,,,,,,,0.1,,,,True,,,
2409,1610612749,Marcus Haislip,Marcus Haislip,2409,MIL,492.0,8,19,15,15,8,,1,30,,,,,,,,,1.0,1.0,,,,,,,,,1,1,,,1.0,3,12,,,,,,,,,1.0,1.0,2.0,,,,,,,2.0,,2.0,,,1.0,1.0,4.0,,,,1,,1,,1,,1.0,,1.0,,,,,,,,,,,1.0,1,,,2.0,,,,1.0,,,,,,,,1.0,8,,1.0,1.0,,,,,1.0,,,1.0,,,0.75,,0.5,,,,,11.76470588235294,,,0.16666666666666666,,,,0.14285714285714285,,,,,0.5,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.3906,,,0.5,0.5,,,0.3333333333333333,21.0,,0.5333333333333333,,,,,,,,,,,,,,,,,,,,True,,,
2038,1610612749,Joel Przybilla,Joel Przybilla,2038,MIL,1939.0,32,-10,63,65,3,10.0,7,128,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1,1,,,,2,80,1.0,1.0,,2.0,,,,,,,,2.0,,2.0,,,,,1.0,1.0,1.0,,,,3.0,,2.0,,7,1.0,8,2.0,10,,,,,,,,1.0,,,,1.0,,,6.0,11,2.0,1.0,,,,,,,,2.0,2.0,2.0,1.0,,,3,2.0,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,2.73972602739726,,1.0,0.3181818181818182,0.06896551724137931,,,0.3181818181818182,0.06060606060606061,0.2,0.1,,0.14285714285714285,0.16666666666666666,0.5555555555555556,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,0.5855,0.5855,,,,,1.0,,,,0.047619047619047616,,,,,,,,,,,,,,,,,,,,True,,,
