EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Usage,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceArc3FGM,HeaveAttempts,Fg3aBlocked,ShortMidRangeAssists,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedLongMidRange,BlockedShortMidRange,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShortMidRangePctBlocked,OffCorner3ReboundPct,3SecondViolations,Technical Free Throw Trips,FoulsDrawn,Offensive Fouls Drawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,DefensiveGoaltends,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
123,1610612740,Robert Pack,Robert Pack,123,NOH,303.0,5,-7.0,10,11,1,1,2,21,1.0,1,14,1.0,2.0,1,1.0,8.333333333333334,1.0,0.3521,8.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
133,1610612740,David Wesley,David Wesley,133,NOH,6873.0,115,3.0,212,210,39,54,30,422,3.0,21,223,5.0,17.0,39,2.0,20.0,0.07692307692307693,0.5435692307692307,9.61904761904762,0.18396226415094338,8.0,9.0,2.0,9.0,4.0,7.0,2.0,3.0,2.0,3.0,11.0,2.0,1.0,3.0,10.0,7.0,18.0,3.0,44.0,1.0,2.0,5.0,6.0,1.0,1.0,5.0,3.0,18.0,2.0,18.0,3.0,11.0,3.0,5.0,3.0,8.0,2.0,1.0,3.0,2.0,19.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,3.0,6.0,2.0,4.0,4.0,1.0,10.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,0.9,0.9,0.8571428571428571,0.3888888888888889,0.4,0.2,0.3888888888888889,0.47619047619047616,0.5256410256410257,0.5,0.25,0.55,0.5,0.25,0.46153846153846156,0.6,0.0125,0.014084507042253521,0.058823529411764705,0.020618556701030927,0.009900990099009901,0.037037037037037035,0.05,0.08333333333333333,0.23076923076923078,0.8888888888888888,0.8888888888888888,1.0,0.23076923076923078,0.2222222222222222,0.2222222222222222,0.5,0.1794871794871795,0.5714285714285714,0.5714285714285714,1.0,0.28205128205128205,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.5,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.6923076923076923,0.2727272727272727,0.5442666666666667,0.5396583333333334,0.05,0.09090909090909091,0.13636363636363635,0.06818181818181818,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,8079.0,135,-24.0,242,241,57,75,40,483,11.0,33,276,4.0,14.0,57,3.0,15.463917525773196,0.3333333333333333,0.45178787878787874,7.675757575757575,0.23553719008264462,7.0,13.0,3.0,9.0,,,,,,,,,,,16.0,,,12.0,44.0,6.0,,,11.0,8.0,,,13.0,22.0,10.0,,,,,1.0,,1.0,,,1.0,,2.0,12.0,5.0,11.0,17.0,16.0,33.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,,4.0,,3.0,,17.0,1.0,7.0,13.0,0.6875,0.8461538461538461,,,,,,0.48484848484848486,0.48484848484848486,0.6666666666666666,0.625,0.5365853658536586,0.6875,0.65,,0.75,0.125,0.12903225806451613,0.23809523809523808,0.14678899082568808,0.1171875,0.13793103448275862,0.1111111111111111,0.25,0.3939393939393939,0.5384615384615384,0.5833333333333334,0.42857142857142855,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,0.3939393939393939,,0.5584833333333333,0.41895000000000004,0.1794871794871795,0.1794871794871795,0.25,0.29545454545454547,,4.0,6.0,2.0,2.0,6.0,4.0,3.0,5.0,3.0,6.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,0.6666666666666666,0.625,0.030303030303030304,0.07692307692307693,0.2,0.1,0.08571428571428572,0.16,0.10256410256410256,0.1111111111111111,0.07692307692307693,0.1590909090909091,0.2,0.3333333333333333,0.5454545454545454,0.5454545454545454,0.8333333333333334,1.0,0.6666666666666666,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,11652.0,194,17.0,349,347,77,100,58,696,7.0,48,360,5.0,20.0,77,2.0,26.01431980906921,0.08433734939759036,0.523325,5.4624999999999995,0.22063037249283668,20.0,31.0,3.0,10.0,,1.0,,,,12.0,34.0,6.0,3.0,10.0,25.0,12.0,35.0,16.0,102.0,6.0,3.0,6.0,14.0,10.0,3.0,10.0,27.0,16.0,34.0,12.0,24.0,33.0,12.0,34.0,8.0,42.0,4.0,4.0,20.0,10.0,92.0,2.0,1.0,13.0,14.0,4.0,18.0,7.0,4.0,3.0,8.0,4.0,7.0,4.0,1.0,15.0,6.0,1.0,3.0,22.0,,8.0,27.0,0.32,0.32,0.3333333333333333,0.34285714285714286,0.5,0.3,0.35294117647058826,0.5208333333333334,0.5180722891566265,0.5416666666666666,0.425,0.5425531914893617,0.5384615384615384,0.5192307692307693,0.42168674698795183,0.5333333333333333,0.09848484848484848,0.015503875968992248,0.03225806451612903,0.08588957055214724,0.022988505747126436,0.043478260869565216,0.03125,,0.37349397590361444,0.6451612903225806,0.6666666666666666,0.4,0.12048192771084337,0.3,0.3,,0.012048192771084338,,,,0.40963855421686746,0.35294117647058826,0.36363636363636365,0.3333333333333333,,,,0.5,,0.5,0.3,0.7951807228915663,0.36363636363636365,0.5284187499999999,0.4970421052631579,0.08791208791208792,0.14285714285714285,0.13725490196078433,0.2647058823529412,26.208571428571425,2.0,5.0,4.0,8.0,2.0,2.0,1.0,4.0,10.0,,1.0,2.0,,,,3.0,2.0,,2.0,2.0,0.3333333333333333,0.4,0.020833333333333332,0.03225806451612903,,,0.044444444444444446,,,0.05714285714285714,0.043478260869565216,0.18518518518518517,0.1111111111111111,1.0,0.2857142857142857,0.2857142857142857,,0.4166666666666667,0.4,0.4,0.5,3.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,0.02857142857142857,0.029411764705882353,0.023809523809523808,0.5,0.5,0.3333333333333333,,,,,,,,,,True,,,,
2048,1610612740,Jamaal Magloire,Jamaal Magloire,2048,NOH,7717.0,129,-11.0,232,231,44,67,36,463,8.0,32,254,4.0,10.0,44,3.0,18.47826086956522,0.25,0.494303125,3.7093749999999996,0.1896551724137931,9.0,21.0,1.0,3.0,,,,,,,,,,,12.0,,,19.0,43.0,6.0,,,5.0,6.0,,,9.0,22.0,2.0,,,,,1.0,,1.0,,,1.0,,2.0,9.0,5.0,18.0,24.0,12.0,36.0,4.0,3.0,1.0,5.0,1.0,1.0,4.0,,6.0,2.0,3.0,,27.0,1.0,10.0,9.0,0.9166666666666666,0.9166666666666666,,,,,,0.375,0.375,,,0.4777777777777778,0.25,0.375,,0.8333333333333334,0.2,0.10344827586206896,0.29411764705882354,0.21495327102803738,0.10256410256410256,0.16129032258064516,0.2,0.2857142857142857,0.65625,0.42857142857142855,0.42857142857142855,1.0,0.09375,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,0.65625,,0.4958833333333333,0.43558333333333327,0.24390243902439024,0.24390243902439024,0.11627906976744186,0.20930232558139536,,,4.0,,2.0,2.0,,5.0,,9.0,,1.0,3.0,,1.0,1.0,4.0,6.0,6.0,6.0,3.0,,,0.03125,,0.16666666666666666,,0.1,0.1111111111111111,0.034482758620689655,0.08695652173913043,0.2,0.2,0.3333333333333333,0.5,0.25,0.2857142857142857,0.5,0.6666666666666666,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,0.125,0.14285714285714285,,,,,,,,True,,,,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,3091.0,52,30.0,89,88,18,11,16,177,1.0,10,72,5.0,8.0,18,,12.037037037037036,0.1,0.50448,3.9,0.20224719101123595,2.0,7.0,2.0,2.0,,,,,,,,,,,4.0,,,1.0,9.0,6.0,,,5.0,2.0,,,,6.0,2.0,,,,,3.0,1.0,4.0,1.0,,3.0,,9.0,5.0,3.0,9.0,12.0,7.0,19.0,3.0,2.0,1.0,1.0,,1.0,1.0,,2.0,,1.0,,3.0,1.0,1.0,,0.75,1.0,,,,,,0.4,0.4,0.3333333333333333,,0.4090909090909091,0.4166666666666667,,,0.5,0.23684210526315788,0.15151515151515152,0.3,0.25,0.14285714285714285,0.08333333333333333,0.45454545454545453,0.4,0.7,0.2857142857142857,0.2857142857142857,0.5,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.7,,0.51104,0.5893,0.1,0.1,0.5555555555555556,,,1.0,5.0,,2.0,,2.0,1.0,,,2.0,,1.0,1.0,,,1.0,3.0,2.0,3.0,2.0,0.3333333333333333,,,,,0.25,0.1111111111111111,0.125,0.23076923076923078,,0.07142857142857142,0.23076923076923078,0.2,0.6666666666666666,,,,0.8333333333333334,0.2,1.0,,,,,,,,1.0,,1.0,,,,,,,,0.5,1.0,,,,,,,True,,,,
2042,1610612740,Courtney Alexander,Courtney Alexander,2042,NOH,1731.0,29,2.0,51,51,1,5,8,102,,11,49,,2.0,1,1.0,20.0,,0.4675,8.754545454545454,0.0196078431372549,4.0,6.0,,5.0,,,,,,,,,,,4.0,,,3.0,11.0,2.0,,,2.0,1.0,,,,8.0,,,,,,,1.0,1.0,1.0,,,,3.0,1.0,,1.0,1.0,2.0,3.0,2.0,,2.0,1.0,,,1.0,,1.0,,1.0,,4.0,2.0,2.0,,1.0,1.0,,,,,,0.36363636363636365,0.36363636363636365,0.5,,0.4090909090909091,0.5,,,1.0,0.05555555555555555,0.047619047619047616,,0.043478260869565216,0.08,0.125,,,0.5454545454545454,0.6666666666666666,0.6666666666666666,1.0,0.45454545454545453,,,,,,,,,,,,,,,,,,,0.5454545454545454,,0.3718,0.3189,0.18181818181818182,0.18181818181818182,0.18181818181818182,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,0.5,,,,,,0.25,,,0.3333333333333333,,0.125,,,,,,0.5,1.0,,,,,,,1.0,,1.0,,,,,0.14285714285714285,1.0,,,,,,2.0,,,,,,True,,,,
248,1610612740,George Lynch,George Lynch,248,NOH,6618.0,110,20.0,193,191,55,71,38,384,4.0,17,190,1.0,6.0,55,1.0,14.583333333333334,0.13793103448275862,0.530796551724138,5.81764705882353,0.2849740932642487,6.0,9.0,2.0,4.0,2.0,8.0,,,2.0,1.0,4.0,,,1.0,10.0,3.0,12.0,,29.0,4.0,,,6.0,1.0,,3.0,2.0,14.0,6.0,9.0,,4.0,1.0,5.0,1.0,6.0,,1.0,4.0,1.0,13.0,7.0,,13.0,15.0,8.0,23.0,5.0,3.0,2.0,1.0,1.0,4.0,,1.0,5.0,,2.0,,2.0,,1.0,2.0,0.7,0.875,1.0,0.25,,,0.25,0.5882352941176471,0.5,0.75,0.25,0.48333333333333334,0.75,0.25,0.41379310344827586,0.2,0.16455696202531644,0.09722222222222222,,0.1368421052631579,0.0784313725490196,0.03571428571428571,0.1,,0.3103448275862069,0.6666666666666666,0.75,0.6666666666666666,0.13793103448275862,0.5,0.5,0.5,0.27586206896551724,0.25,0.25,1.0,0.13793103448275862,0.25,0.25,1.0,,,,,0.5,0.25,,0.7241379310344828,0.25,0.5670000000000001,0.5084875,0.03333333333333333,0.05555555555555555,0.20689655172413793,0.06896551724137931,23.433333333333337,3.0,4.0,,,2.0,3.0,,1.0,,4.0,1.0,1.0,,2.0,1.0,,2.0,1.0,2.0,2.0,0.75,1.0,0.058823529411764705,0.1111111111111111,0.2857142857142857,,0.03333333333333333,0.1111111111111111,0.15384615384615385,0.047619047619047616,0.03571428571428571,0.3225806451612903,,1.0,0.5,0.5,1.0,1.0,0.75,,,,,,,,1.0,1.0,,1.0,,,,0.3333333333333333,,,,,,,1.0,1.0,1.0,,,True,,,,
469,1610612740,Jamal Mashburn,Jamal Mashburn,469,NOH,5726.0,95,,173,172,55,65,26,345,15.0,43,187,3.0,3.0,55,,30.88235294117647,0.29411764705882354,0.39789411764705873,14.490697674418605,0.3179190751445087,,,13.0,28.0,,,,,,3.0,8.0,1.0,,2.0,19.0,3.0,8.0,14.0,61.0,1.0,,1.0,2.0,13.0,,2.0,16.0,10.0,28.0,9.0,,8.0,3.0,8.0,,8.0,,,3.0,2.0,16.0,,1.0,9.0,10.0,,10.0,2.0,2.0,,1.0,1.0,3.0,,,4.0,1.0,,,19.0,1.0,5.0,16.0,0.2631578947368421,0.2631578947368421,1.0,0.375,,,0.375,0.4418604651162791,0.46078431372549017,0.5,0.26666666666666666,0.5084745762711864,0.5,0.4,0.1568627450980392,0.25,0.1323529411764706,,0.07142857142857142,0.12195121951219512,,,0.05,0.1,,,,,0.5490196078431373,0.4642857142857143,0.48148148148148145,0.38461538461538464,,,,,0.1568627450980392,0.375,0.375,1.0,,,,0.5,,0.13333333333333333,,0.1568627450980392,0.375,,0.36087,0.09090909090909091,0.10638297872340426,0.03278688524590164,0.26229508196721313,26.275,,,,,6.0,1.0,,4.0,8.0,,3.0,,,,2.0,4.0,,,,,1.0,0.3076923076923077,0.06976744186046512,,,,,,,,0.13636363636363635,0.19230769230769232,,,0.4,0.46153846153846156,,,,,,,,,3.0,,,2.0,,,,,,,,,0.13333333333333333,,,2.0,,,,0.03571428571428571,,True,,,,
2040,1610612740,Jerome Moiso,Jerome Moiso,2040,NOH,3037.0,51,24.0,89,90,13,23,15,179,2.0,14,78,5.0,9.0,13,2.0,17.92452830188679,0.14285714285714285,0.5191714285714285,4.335714285714286,0.14606741573033707,6.0,9.0,2.0,3.0,,,,,,,,,,,9.0,,,3.0,21.0,6.0,,,11.0,1.0,,,3.0,10.0,8.0,,,,,2.0,2.0,4.0,2.0,,1.0,,10.0,7.0,1.0,4.0,7.0,8.0,15.0,,,,1.0,,2.0,1.0,,3.0,,1.0,1.0,4.0,,1.0,3.0,0.5555555555555556,1.0,,,,,,0.6428571428571429,0.6428571428571429,0.6666666666666666,1.0,0.65625,0.6875,0.75,,0.3333333333333333,0.11764705882352941,0.21875,0.09090909090909091,0.1111111111111111,0.19047619047619047,0.26666666666666666,,,0.6428571428571429,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.21428571428571427,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,0.6428571428571429,,0.5714666666666667,0.5903,0.06666666666666667,0.06666666666666667,0.5238095238095238,0.14285714285714285,,4.0,6.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,8.0,1.0,1.0,,2.0,,1.0,7.0,3.0,7.0,2.0,0.6666666666666666,1.0,0.07142857142857142,,0.3333333333333333,,0.1,0.1,0.2857142857142857,0.125,0.2222222222222222,,0.25,0.2857142857142857,0.5,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,,,,1.0,,1.0,,,4.0,,,,,,,,,,,,,,0.3333333333333333,2.0,True,,,,
