EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,Offensive Fouls,DefFTReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,PenaltyArc3FGA,PenaltyFG3A,PtsPutbacks,Corner3Assists,DefCorner3ReboundPct,PenaltyArc3Frequency,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,PenaltyFg3Pct,OffShortMidRangeReboundPct,SelfORebPct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3A,PtsUnassisted3s,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGA,BlockedLongMidRange,SecondChanceArc3Frequency,HeaveAttempts,FTOffRebounds,OffFTReboundPct,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3
1501,1610612749,Tim Thomas,Tim Thomas,1501,MIL,5496.0,92,-7.0,165,165,55.0,62.0,18.0,330,4.0,7.0,1.0,2.0,1.0,1.0,3.0,9.0,3.0,8.0,3.0,3.0,1.0,6.0,10,24,4.0,9.0,10.0,42,178,1.0,3.0,3.0,5.0,2.0,5.0,4.0,8.0,12.0,8.0,12.0,6.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,1.0,3.0,1.0,7.0,8.0,4.0,12.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,15.0,3.0,13.0,1.0,6.0,1.0,3.0,3.0,3.0,2.0,1.0,8.0,55.0,5.0,0.6,0.6,1.0,0.4444444444444444,0.4444444444444444,0.4166666666666667,0.3333333333333333,0.4,0.48484848484848486,0.3333333333333333,0.4,0.5384615384615384,0.625,0.5714285714285714,0.2727272727272727,0.125,0.14285714285714285,0.2222222222222222,22.340425531914896,0.3333333333333333,0.11290322580645161,0.05263157894736842,0.07692307692307693,0.05555555555555555,0.10666666666666667,0.05333333333333334,0.13636363636363635,0.5,0.125,0.17391304347826086,0.043478260869565216,0.07692307692307693,0.6666666666666666,0.21212121212121213,0.5714285714285714,0.6666666666666666,0.5,0.2727272727272727,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.24242424242424243,0.375,0.375,0.6666666666666666,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,0.16666666666666666,0.16666666666666666,1.0,0.6666666666666666,0.5,1.0,0.2,1.0,0.48484848484848486,0.16666666666666666,0.45033181818181817,0.5474,0.44874,0.15789473684210525,0.20689655172413793,0.11904761904761904,0.19047619047619047,9.625,24.333333333333332,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
193,1610612749,Anthony Mason,Anthony Mason,193,MIL,9419.0,157,-18.0,285,287,105.0,116.0,33.0,572,5.0,8.0,,,,,2.0,7.0,,2.0,,,,,7,17,,,9.0,23,316,,,3.0,3.0,1.0,4.0,6.0,8.0,6.0,8.0,,,,1.0,1.0,,1.0,,,,1.0,2.0,3.0,1.0,2.0,12.0,16.0,4.0,20.0,3.0,3.0,,1.0,7.0,1.0,1.0,8.0,1.0,4.0,7.0,17.0,1.0,13.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,,8.0,105.0,2.0,0.42857142857142855,0.42857142857142855,,,,0.4117647058823529,,0.25,0.4117647058823529,,0.25,0.5,0.75,0.4444444444444444,,0.058823529411764705,0.125,,9.597523219814242,0.125,0.12121212121212122,0.010526315789473684,0.06896551724137931,0.08571428571428572,0.109375,0.03076923076923077,,0.3333333333333333,0.17857142857142858,0.12903225806451613,0.075,0.08,1.0,0.47058823529411764,0.625,0.7142857142857143,0.4,0.4117647058823529,0.2857142857142857,0.2857142857142857,0.5,0.11764705882352941,,,,,,,,,,,,,,,,,0.47058823529411764,,0.44229411764705884,,0.3682,0.2,0.2,0.13043478260869565,0.34782608695652173,6.070588235294117,,0.3684210526315789,2.0,6.0,0.15384615384615385,0.030303030303030304,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2046,1610612749,Desmond Mason,Desmond Mason,2046,MIL,5037.0,84,-13.0,154,157,72.0,55.0,13.0,311,4.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,7.0,,,,2.0,11,14,,2.0,8.0,30,180,4.0,4.0,,8.0,4.0,5.0,6.0,14.0,12.0,10.0,,2.0,,,1.0,1.0,2.0,,,1.0,,5.0,,2.0,2.0,9.0,15.0,2.0,17.0,2.0,2.0,,,1.0,,,1.0,,,4.0,6.0,,15.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,,14.0,72.0,,0.5454545454545454,0.6666666666666666,,,,0.7857142857142857,1.0,0.8,0.6875,1.0,0.6666666666666666,0.6521739130434783,1.0,0.7,0.125,,,,14.285714285714286,,0.17647058823529413,0.0392156862745098,0.16666666666666666,,0.1746031746031746,0.030303030303030304,0.045454545454545456,,0.07142857142857142,0.17647058823529413,0.25,0.09090909090909091,0.5,0.25,1.0,1.0,0.25,0.1875,1.0,1.0,0.3333333333333333,0.4375,0.5714285714285714,0.5714285714285714,1.0,,,,,0.125,,,,0.5,1.0,0.5,0.16666666666666666,1.0,0.375,,0.46695312499999997,0.45796666666666663,0.49289999999999995,0.21052631578947367,0.23529411764705882,0.26666666666666666,0.4666666666666667,11.242857142857146,24.8,0.4675324675324675,4.0,1.0,0.6666666666666666,0.05555555555555555,,1.0,1.0,4.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,5295.0,88,-12.0,162,157,53.0,60.0,23.0,319,5.0,11.0,2.0,5.0,1.0,1.0,1.0,5.0,5.0,13.0,1.0,2.0,2.0,7.0,11,29,3.0,9.0,6.0,37,183,2.0,8.0,,4.0,3.0,6.0,4.0,13.0,14.0,8.0,9.0,7.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,12.0,1.0,6.0,2.0,7.0,9.0,7.0,16.0,2.0,1.0,1.0,2.0,4.0,,,6.0,1.0,3.0,2.0,10.0,1.0,7.0,,1.0,2.0,,,,,,13.0,53.0,3.0,0.6363636363636364,0.6363636363636364,1.0,0.3333333333333333,0.3333333333333333,0.3793103448275862,0.25,0.5,0.40789473684210525,0.25,0.4090909090909091,0.43902439024390244,0.25,0.5,0.23684210526315788,0.034482758620689655,0.09090909090909091,,25.268817204301072,0.3333333333333333,0.12280701754385964,0.11764705882352941,0.13333333333333333,0.043478260869565216,0.125,0.0945945945945946,0.05555555555555555,,0.13333333333333333,0.17647058823529413,0.08,0.08333333333333333,,0.2894736842105263,0.45454545454545453,0.5,0.8,0.13157894736842105,0.2,0.2,1.0,0.34210526315789475,0.38461538461538464,0.38461538461538464,0.4,0.05263157894736842,0.5,0.5,1.0,0.18421052631578946,0.2857142857142857,0.2857142857142857,1.0,0.625,0.4,0.5,0.09090909090909091,1.0,0.5263157894736842,0.2857142857142857,0.48233947368421054,0.5305714285714286,0.4735818181818182,0.02564102564102564,0.03333333333333333,0.10810810810810811,0.35135135135135137,9.206896551724139,24.522222222222222,0.3271604938271605,,1.0,,0.2222222222222222,0.045454545454545456,4.0,5.0,,1.0,0.3333333333333333,0.36363636363636365,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.2,0.06666666666666667,0.045454545454545456,0.09090909090909091,0.25,,,,,,,,,,,,,True,,,,,,,,,,,
208,1610612749,Sam Cassell,Sam Cassell,208,MIL,5978.0,100,-14.0,179,185,68.0,84.0,20.0,364,1.0,5.0,,,,3.0,3.0,7.0,5.0,12.0,2.0,3.0,4.0,8.0,9,24,6.0,11.0,8.0,44,201,1.0,2.0,,2.0,2.0,10.0,6.0,19.0,12.0,6.0,9.0,8.0,4.0,,7.0,2.0,9.0,2.0,3.0,2.0,2.0,20.0,1.0,2.0,2.0,6.0,8.0,3.0,11.0,,,,7.0,1.0,1.0,,8.0,,3.0,3.0,8.0,,8.0,,1.0,3.0,,,,,,19.0,68.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5454545454545454,0.5454545454545454,0.375,0.5,0.2,0.5142857142857142,0.3333333333333333,0.43333333333333335,0.5512820512820513,0.3333333333333333,0.5277777777777778,0.3142857142857143,,,,22.549019607843135,0.875,0.10909090909090909,0.030303030303030304,0.09523809523809523,0.045454545454545456,0.10526315789473684,0.03409090909090909,,,0.058823529411764705,0.1,0.16666666666666666,0.10526315789473684,,0.14285714285714285,0.2,0.2,1.0,0.2,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.34285714285714286,0.4166666666666667,0.4166666666666667,0.8,0.08571428571428572,0.6666666666666666,0.6666666666666666,0.5,0.22857142857142856,0.5,0.5,0.5,,,,0.2,,0.45714285714285713,0.5,0.4673285714285714,0.3551,0.46708,0.027777777777777776,0.04,0.045454545454545456,0.4318181818181818,11.791666666666664,25.118181818181814,0.37988826815642457,,,,0.09090909090909091,0.05263157894736842,4.0,5.0,,,,0.26666666666666666,1.0,2.0,3.0,1.0,1.0,6.0,,1.0,0.6,,0.05,0.06666666666666667,0.5,1.0,1.0,1.0,9.0,0.3333333333333333,1.0,,,,,,,True,,,,,,,,,,,
56,1610612749,Gary Payton,Gary Payton,56,MIL,7886.0,131,-10.0,241,243,88.0,102.0,26.0,484,13.0,24.0,,,6.0,8.0,5.0,12.0,4.0,11.0,,,,7.0,22,47,,7.0,7.0,51,259,,1.0,,,11.0,22.0,2.0,24.0,14.0,30.0,,7.0,,5.0,18.0,8.0,26.0,6.0,7.0,2.0,9.0,60.0,,1.0,2.0,6.0,8.0,1.0,9.0,1.0,,1.0,4.0,2.0,2.0,,6.0,,2.0,5.0,10.0,1.0,12.0,2.0,5.0,2.0,1.0,,1.0,,,24.0,88.0,1.0,0.3181818181818182,0.3181818181818182,,,,0.46808510638297873,,0.5,0.4074074074074074,,0.44,0.4322033898305085,,0.4444444444444444,0.12962962962962962,0.10638297872340426,0.20833333333333334,,23.89705882352941,0.6666666666666666,0.07058823529411765,0.012195121951219513,0.08,,0.07272727272727272,0.009174311926605505,,,0.041666666666666664,,0.13513513513513514,0.047619047619047616,,0.4444444444444444,0.5416666666666666,0.6842105263157895,0.3076923076923077,0.2222222222222222,0.4166666666666667,0.4166666666666667,0.2,0.2037037037037037,0.36363636363636365,0.36363636363636365,0.5,,,,,0.12962962962962962,,,,,,,0.32,0.75,0.5740740740740741,,0.4841509259259259,0.4149,0.45131600000000005,0.08771929824561403,0.1,,0.47058823529411764,6.512765957446808,25.171428571428574,0.3651452282157676,,,,,,3.0,3.0,,2.0,0.25,0.12,,,,,2.0,2.0,,,,0.043478260869565216,,,,,,1.0,,,,1.0,1.0,0.5,,,,True,,,,,,,,,,,
389,1610612749,Toni Kukoc,Toni Kukoc,389,MIL,7248.0,121,-20.0,218,219,80.0,97.0,26.0,437,9.0,14.0,1.0,1.0,3.0,5.0,4.0,5.0,3.0,6.0,,2.0,8.0,19.0,16,25,8.0,21.0,11.0,67,248,3.0,5.0,3.0,9.0,5.0,7.0,4.0,17.0,16.0,16.0,21.0,18.0,8.0,,9.0,3.0,12.0,2.0,6.0,1.0,2.0,27.0,1.0,3.0,4.0,7.0,14.0,5.0,19.0,9.0,5.0,4.0,3.0,5.0,1.0,2.0,8.0,1.0,3.0,1.0,10.0,3.0,16.0,,6.0,2.0,,,,,,17.0,80.0,4.0,0.5,0.5333333333333333,0.875,0.38095238095238093,0.4,0.64,0.6,0.7142857142857143,0.6086956521739131,0.6,0.5909090909090909,0.6203703703703703,0.5625,0.6071428571428571,0.45652173913043476,,,,25.0,0.375,0.09333333333333334,0.046153846153846156,0.16,0.03125,0.11,0.041237113402061855,0.041666666666666664,,0.08333333333333333,,0.16129032258064516,0.14285714285714285,,0.30434782608695654,0.6428571428571429,0.6428571428571429,0.4444444444444444,0.10869565217391304,0.8,0.8,0.5,0.13043478260869565,0.5,0.5,0.6666666666666666,0.043478260869565216,,,,0.41304347826086957,0.42105263157894735,0.42105263157894735,0.875,0.2,1.0,,0.45454545454545453,0.6,0.7608695652173914,0.4444444444444444,0.4973444444444444,0.39264,0.482055,0.11538461538461539,0.1935483870967742,0.13432835820895522,0.2537313432835821,6.14,27.490476190476187,0.3669724770642202,3.0,1.0,0.2727272727272727,0.047619047619047616,0.034482758620689655,4.0,4.0,2.0,1.0,0.25,0.36363636363636365,,1.0,1.0,,2.0,2.0,,,0.25,0.05,,,0.25,,,,3.0,,,,,,1.0,1.0,0.1111111111111111,True,,,,,,,,,,,
911,1610612749,Ervin Johnson,Ervin Johnson,911,MIL,589.0,10,,17,18,4.0,4.0,6.0,35,1.0,2.0,1.0,2.0,,,,,,,,,,,1,2,,,,2,11,1.0,2.0,,2.0,,,,,,2.0,,,,,,,,,,,,,1.0,2.0,2.0,2.0,4.0,3.0,7.0,1.0,1.0,,,2.0,,,2.0,,,1.0,2.0,,,,,,,,,,,,4.0,,,,,,,0.5,0.5,,0.5,0.5,,0.5,0.5,,,,,,18.181818181818183,,0.2222222222222222,0.25,0.4,0.3333333333333333,0.2857142857142857,0.2727272727272727,,,,0.6666666666666666,,0.6666666666666666,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,1.0,0.5,,,,1.0,,0.47634999999999994,0.47634999999999994,,,,1.0,,1.7,,0.23529411764705882,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2409,1610612749,Marcus Haislip,Marcus Haislip,2409,MIL,147.0,2,4.0,4,4,,,,8,,,,,,,,,1.0,1.0,,,,,1,1,,,,2,4,,,,,,,,,2.0,,,,,,2.0,,2.0,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.3906,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1501,1610612749,Tim Thomas,Tim Thomas,1501,MIL,5969.0,99,4.0,196,196,58.0,50.0,13.0,392,7.0,11.0,1.0,1.0,3.0,3.0,2.0,13.0,5.0,9.0,3.0,4.0,5.0,8.0,14,33,8.0,12.0,13.0,65,215,1.0,3.0,,2.0,3.0,4.0,6.0,24.0,16.0,12.0,24.0,8.0,5.0,1.0,3.0,1.0,4.0,1.0,3.0,,,9.0,,4.0,2.0,10.0,13.0,4.0,17.0,1.0,,1.0,1.0,4.0,,,5.0,,3.0,4.0,12.0,1.0,19.0,3.0,7.0,3.0,3.0,3.0,3.0,2.0,,24.0,58.0,2.0,0.5714285714285714,0.6153846153846154,1.0,0.6666666666666666,0.6666666666666666,0.42424242424242425,0.3333333333333333,0.75,0.5777777777777777,0.3333333333333333,1.0,0.625,0.3333333333333333,1.0,0.26666666666666666,0.030303030303030304,0.09090909090909091,,26.886792452830186,0.2,0.125,0.06153846153846154,0.125,,0.125,0.04878048780487805,0.13636363636363635,,0.1111111111111111,0.125,0.15,0.14285714285714285,0.6666666666666666,0.24444444444444444,0.6363636363636364,0.7,0.7142857142857143,0.28888888888888886,0.15384615384615385,0.15384615384615385,,0.2,0.5555555555555556,0.5555555555555556,0.6,0.08888888888888889,0.75,0.75,1.0,0.17777777777777778,0.625,0.625,1.0,0.3333333333333333,1.0,,0.3333333333333333,1.0,0.5111111111111111,0.625,0.4665633333333334,0.47093333333333337,0.5213666666666666,0.16326530612244897,0.1891891891891892,0.03076923076923077,0.36923076923076925,8.524242424242425,24.933333333333334,0.29591836734693877,1.0,2.0,0.14285714285714285,0.07142857142857142,,4.0,5.0,2.0,,,0.4444444444444444,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.8,,0.045454545454545456,0.1111111111111111,0.75,,1.0,,,,1.0,,,,,,,False,1.0,1.0,0.08333333333333333,,,,,,,,
