EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffLongMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,FTOffRebounds,LostBallSteals,LostBallTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,3SecondViolations,SecondChanceFg3Pct,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,NonShootingFoulsDrawn,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,HeaveMakes
1005,1610612742,Walt Williams,Walt Williams,1005,DAL,8132.0,136,2,272.0,260,70.0,100,30.0,532,6.0,12.0,2.0,3.0,5.0,3.0,6.0,3.0,8.0,4.0,11.0,2.0,5.0,4.0,11.0,1.0,3.0,12.0,26.0,8.0,22.0,4.0,52.0,294.0,2.0,6.0,4.0,4.0,7.0,3.0,8.0,2.0,19.0,10.0,14.0,24.0,11.0,4.0,3.0,2.0,5.0,7.0,1.0,4.0,1.0,1.0,19.0,3.0,2.0,5.0,8.0,1.0,14.0,5.0,19.0,2.0,3.0,3.0,5.0,2.0,5.0,7.0,2.0,1.0,12.0,5.0,1.0,6.0,17.0,1.0,4.0,2.0,7.0,4.0,3.0,7.0,6.0,1.0,2.0,19.0,70.0,10.0,0.4166666666666667,0.4166666666666667,1.0,0.36363636363636365,0.375,0.36363636363636365,0.46153846153846156,0.3333333333333333,0.5714285714285714,0.5,0.3333333333333333,0.5666666666666667,0.52,0.3333333333333333,0.59375,0.4583333333333333,0.11538461538461539,0.08333333333333333,0.16666666666666666,0.125,20.06472491909385,0.4166666666666667,0.09090909090909091,0.0975609756097561,0.02040816326530612,0.14285714285714285,0.075,0.1111111111111111,0.036231884057971016,0.03225806451612903,0.03225806451612903,0.07407407407407407,0.07692307692307693,0.15,0.07894736842105263,0.08333333333333333,0.15789473684210525,0.125,0.08,0.8571428571428571,0.25,0.5,0.5454545454545454,0.5,0.125,0.5,0.6,0.16666666666666666,0.375,0.42857142857142855,0.6666666666666666,0.22916666666666666,0.36363636363636365,0.36363636363636365,1.0,0.22916666666666666,0.36363636363636365,0.36363636363636365,1.0,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,0.4,0.2,0.3333333333333333,0.7083333333333334,0.36363636363636365,0.4963416666666667,0.46991999999999995,0.49641333333333343,0.04,0.07142857142857142,0.07692307692307693,0.36538461538461536,7.78076923076923,23.940909090909088,0.25735294117647056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1505,1610612742,Tariq Abdul-Wahad,Tariq Abdul-Wahad,1505,DAL,1180.0,20,7,44.0,41,10.0,15,4.0,85,,2.0,2.0,,1.0,2.0,2.0,,1.0,,,,,,,,,2.0,5.0,,,4.0,8.0,40.0,,2.0,,1.0,3.0,,,,2.0,,4.0,,,,,,,,,,,,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,1.0,3.0,,4.0,2.0,,,,,,,,2.0,10.0,1.0,,,,,,,0.4,,0.3333333333333333,0.4,,0.3333333333333333,0.5714285714285714,,0.3333333333333333,,,,,,14.583333333333334,,,,0.07692307692307693,,0.2,,0.1111111111111111,,,0.3333333333333333,,,,,,,,,0.4,,,,0.4,1.0,1.0,0.2,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,0.4,,0.50658,0.6919,0.4691666666666667,0.2857142857142857,0.2857142857142857,,0.25,6.2,,0.22727272727272727,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1711,1610612742,Raef LaFrentz,Raef LaFrentz,1711,DAL,22106.0,368,13,714.0,702,87.0,131,76.0,1416,34.0,50.0,15.0,2.0,3.0,1.0,8.0,9.0,33.0,3.0,11.0,2.0,3.0,3.0,18.0,,2.0,44.0,91.0,6.0,29.0,11.0,117.0,760.0,8.0,17.0,22.0,2.0,9.0,2.0,5.0,,10.0,70.0,18.0,18.0,18.0,3.0,8.0,3.0,1.0,4.0,1.0,,3.0,,9.0,2.0,21.0,9.0,26.0,3.0,38.0,24.0,62.0,2.0,9.0,5.0,6.0,1.0,5.0,4.0,1.0,,10.0,2.0,,38.0,67.0,7.0,12.0,7.0,33.0,18.0,13.0,33.0,21.0,1.0,1.0,10.0,87.0,3.0,0.7954545454545454,0.9210526315789473,1.0,0.20689655172413793,0.4,0.20689655172413793,0.4835164835164835,0.47058823529411764,0.2222222222222222,0.44166666666666665,0.5789473684210527,0.35714285714285715,0.468,0.5789473684210527,0.35714285714285715,0.24166666666666667,0.08791208791208792,0.12,0.25,,17.023959646910466,0.6,0.15,0.09961685823754789,0.0860655737704918,0.10843373493975904,0.021052631578947368,0.10174418604651163,0.06784660766961652,0.17543859649122806,0.08108108108108109,0.014925373134328358,0.03571428571428571,0.09411764705882353,0.09302325581395349,0.1111111111111111,0.0847457627118644,0.16666666666666666,0.03278688524590164,0.6363636363636364,0.4166666666666667,0.68,0.7727272727272727,0.7941176470588235,0.06666666666666667,0.125,0.16666666666666666,0.275,0.2727272727272727,0.2727272727272727,0.7777777777777778,0.09166666666666666,0.2727272727272727,0.2727272727272727,1.0,0.15,0.16666666666666666,0.16666666666666666,1.0,0.7894736842105263,0.21428571428571427,0.6666666666666666,0.21428571428571427,0.6666666666666666,0.14285714285714285,,0.6583333333333333,0.16666666666666666,0.5008425,0.5302882352941177,0.4368035714285714,0.056,0.07291666666666667,0.18803418803418803,0.08547008547008547,7.805494505494505,23.889655172413796,0.12184873949579832,0.04424778761061947,8.0,2.0,2.0,2.0,2.0,12.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,0.07142857142857142,1.0,0.5333333333333333,0.125,0.10526315789473684,1.0,1.0,,,,,,,,,,,,,,,,,,True,
714,1610612742,Michael Finley,Michael Finley,714,DAL,37401.0,623,-35,1229.0,1220,264.0,334,144.0,2449,22.0,35.0,5.0,2.0,5.0,21.0,42.0,21.0,55.0,5.0,20.0,1.0,5.0,27.0,62.0,5.0,13.0,64.0,132.0,32.0,82.0,42.0,266.0,1377.0,11.0,17.0,41.0,12.0,24.0,6.0,18.0,18.0,60.0,56.0,72.0,84.0,61.0,27.0,10.0,27.0,20.0,47.0,16.0,4.0,10.0,13.0,114.0,10.0,10.0,19.0,44.0,7.0,70.0,20.0,90.0,2.0,23.0,21.0,17.0,3.0,11.0,8.0,2.0,,25.0,5.0,1.0,19.0,34.0,,49.0,19.0,10.0,6.0,4.0,10.0,5.0,,,60.0,264.0,4.0,0.4375,0.49122807017543857,0.875,0.3902439024390244,0.3333333333333333,0.3950617283950617,0.48484848484848486,0.6470588235294118,0.5,0.5233644859813084,0.6379310344827587,0.5,0.5611814345991561,0.6612903225806451,0.5769230769230769,0.38317757009345793,0.07575757575757576,0.14285714285714285,0.09523809523809523,0.01818181818181818,18.87608069164265,0.68,0.16279069767441862,0.1070559610705596,0.023148148148148147,0.12025316455696203,0.06060606060606061,0.11072056239015818,0.03350083752093802,0.03508771929824561,0.02112676056338028,0.08130081300813008,,0.049586776859504134,0.12666666666666668,0.1357142857142857,0.14563106796116504,0.07272727272727272,0.018867924528301886,0.5,0.16355140186915887,0.6285714285714286,0.7333333333333333,0.5454545454545454,0.19626168224299065,0.5,0.5526315789473685,0.2570093457943925,0.38181818181818183,0.3888888888888889,0.3333333333333333,0.09345794392523364,0.25,0.25,0.8,0.2897196261682243,0.43548387096774194,0.43548387096774194,0.8888888888888888,0.1724137931034483,0.11904761904761904,0.4,0.11904761904761904,0.2,0.30952380952380953,0.38461538461538464,0.5467289719626168,0.4426229508196721,0.4893577464788732,0.5006972222222221,0.4790190476190476,0.08225108225108226,0.12751677852348994,0.15413533834586465,0.22556390977443608,10.068939393939397,24.635365853658538,0.21480878763222133,0.017045454545454544,5.0,1.0,2.0,5.0,12.0,14.0,,2.0,6.0,2.0,2.0,,,0.4166666666666667,,0.42857142857142855,1.0,,0.06896551724137931,0.5,,4.0,10.0,4.0,12.0,1.0,4.0,6.0,0.3448275862068966,0.4,1.0,,,,,,,,True,
959,1610612742,Steve Nash,Steve Nash,959,DAL,43694.0,728,-14,1423.0,1412,333.0,408,167.0,2835,41.0,70.0,3.0,9.0,15.0,17.0,51.0,20.0,60.0,8.0,12.0,1.0,2.0,29.0,64.0,8.0,20.0,78.0,181.0,37.0,76.0,55.0,322.0,1598.0,2.0,11.0,15.0,16.0,31.0,9.0,22.0,32.0,91.0,28.0,128.0,78.0,63.0,29.0,10.0,105.0,40.0,145.0,30.0,10.0,60.0,32.0,330.0,6.0,9.0,18.0,35.0,2.0,55.0,15.0,70.0,,17.0,12.0,28.0,10.0,23.0,23.0,4.0,2.0,51.0,3.0,4.0,13.0,47.0,10.0,63.0,17.0,1.0,,1.0,1.0,,,,91.0,333.0,10.0,0.1794871794871795,0.1794871794871795,0.7027027027027027,0.4868421052631579,0.4090909090909091,0.49333333333333335,0.430939226519337,0.18181818181818182,0.5161290322580645,0.519455252918288,0.4642857142857143,0.5566037735849056,0.5589285714285714,0.5,0.6470588235294118,0.29571984435797666,0.055248618784530384,0.07142857142857142,0.09803921568627451,,20.61021170610212,0.5490196078431373,0.0392156862745098,0.07430997876857749,0.018367346938775512,0.0967741935483871,0.030456852791878174,0.0806697108066971,0.021834061135371178,0.008064516129032258,0.012121212121212121,0.04195804195804196,,0.05673758865248227,0.07647058823529412,0.0875,0.104,0.08196721311475409,,,0.2723735408560311,0.5857142857142857,0.6307692307692307,0.12195121951219512,0.19844357976653695,0.3333333333333333,0.3695652173913043,0.23346303501945526,0.3333333333333333,0.3333333333333333,0.35,0.04669260700389105,0.6666666666666666,0.6666666666666666,0.875,0.2490272373540856,0.453125,0.4603174603174603,0.6551724137931034,0.21428571428571427,0.2830188679245283,0.6,0.03773584905660377,0.5,0.37735849056603776,0.4,0.5680933852140078,0.4603174603174603,0.49807098039215686,0.4692055555555556,0.4901990196078432,0.07037037037037037,0.08808290155440414,0.046583850931677016,0.2826086956521739,8.602762430939226,24.99473684210526,0.23401264933239635,0.029850746268656716,2.0,1.0,1.0,3.0,3.0,,,5.0,5.0,3.0,5.0,,,1.0,,0.11764705882352941,0.6666666666666666,,0.07142857142857142,1.0,1.0,2.0,2.0,2.0,33.0,1.0,13.0,10.0,0.14285714285714285,1.0,1.0,1.0,1.0,10.0,2.0,0.013157894736842105,0.015625,0.025974025974025976,True,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,34626.0,577,7,1132.0,1126,280.0,325,129.0,2258,35.0,49.0,5.0,12.0,14.0,27.0,59.0,40.0,91.0,4.0,8.0,2.0,3.0,20.0,40.0,4.0,14.0,102.0,199.0,24.0,48.0,83.0,359.0,1281.0,11.0,19.0,33.0,18.0,37.0,6.0,17.0,39.0,93.0,106.0,98.0,69.0,40.0,20.0,14.0,17.0,13.0,30.0,11.0,2.0,9.0,4.0,73.0,9.0,3.0,31.0,85.0,21.0,137.0,12.0,149.0,1.0,17.0,13.0,19.0,5.0,13.0,11.0,1.0,2.0,30.0,4.0,6.0,28.0,43.0,4.0,88.0,38.0,11.0,7.0,3.0,11.0,5.0,1.0,1.0,93.0,280.0,5.0,0.5196078431372549,0.53,0.9583333333333334,0.5,0.35294117647058826,0.5,0.5125628140703518,0.5789473684210527,0.4864864864864865,0.5587044534412956,0.5208333333333334,0.5,0.6298245614035087,0.6111111111111112,0.636986301369863,0.19433198380566802,0.07035175879396985,0.08163265306122448,0.1016949152542373,0.04395604395604396,24.74469756480754,0.6333333333333333,0.525,0.22077922077922077,0.0078125,0.2108843537414966,0.059602649006622516,0.21804511278195488,0.022429906542056073,0.010526315789473684,,0.04504504504504504,0.1,0.17543859649122806,0.25757575757575757,0.22302158273381295,0.25742574257425743,0.10869565217391304,0.009433962264150943,0.45454545454545453,0.19838056680161945,0.7142857142857143,0.7777777777777778,0.6285714285714286,0.2388663967611336,0.4576271186440678,0.5094339622641509,0.3684210526315789,0.43956043956043955,0.45977011494252873,0.55,0.032388663967611336,0.5,0.5,1.0,0.16194331983805668,0.5,0.5,0.95,0.20833333333333334,0.25925925925925924,0.8571428571428571,0.05555555555555555,0.6666666666666666,0.25925925925925924,0.2857142857142857,0.39271255060728744,0.5,0.47586032388663957,0.4440633333333334,0.4984083333333334,0.14233576642335766,0.168141592920354,0.09192200557103064,0.2590529247910863,11.237688442211056,24.402083333333334,0.24734982332155478,0.012903225806451613,2.0,,1.0,1.0,5.0,4.0,,4.0,6.0,3.0,11.0,1.0,,0.2,,0.3333333333333333,0.4,,0.041666666666666664,,,1.0,4.0,8.0,3.0,,4.0,11.0,0.16666666666666666,0.25,1.0,,1.0,,1.0,,,0.020833333333333332,True,
1952,1610612742,Raja Bell,Raja Bell,1952,DAL,9276.0,155,32,322.0,320,63.0,80,32.0,642,7.0,14.0,2.0,4.0,7.0,3.0,5.0,9.0,21.0,3.0,6.0,,,,1.0,,,19.0,40.0,3.0,7.0,7.0,54.0,331.0,1.0,2.0,5.0,4.0,9.0,,,6.0,14.0,30.0,8.0,9.0,1.0,,5.0,10.0,6.0,16.0,4.0,2.0,4.0,4.0,38.0,3.0,2.0,5.0,13.0,1.0,19.0,5.0,24.0,,3.0,3.0,,,,2.0,,,2.0,,,13.0,25.0,,12.0,5.0,,,,,,1.0,,14.0,63.0,4.0,0.7894736842105263,0.7894736842105263,1.0,0.42857142857142855,,0.42857142857142855,0.475,0.5,0.4444444444444444,0.5,0.5,0.4444444444444444,0.5192307692307693,0.625,0.5384615384615384,0.14893617021276595,0.125,0.35714285714285715,,,14.917127071823204,,0.1111111111111111,0.1092436974789916,0.017241379310344827,0.14705882352941177,0.07317073170731707,0.11764705882352941,0.03184713375796178,0.03125,0.03125,0.0967741935483871,,0.07692307692307693,0.075,0.175,0.16,0.1111111111111111,,,0.2978723404255319,0.5,0.7777777777777778,0.7142857142857143,0.10638297872340426,0.6,0.6,0.44680851063829785,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.1276595744680851,0.5,0.5,1.0,0.02127659574468085,,,,1.0,0.7777777777777778,0.5714285714285714,,,,,0.44680851063829785,,0.5132851063829786,0.5741,0.6140555555555555,0.1,0.11627906976744186,0.09259259259259259,0.25925925925925924,11.129999999999999,23.400000000000002,0.1956521739130435,,1.0,,,,,,,,,2.0,2.0,,,,,0.6666666666666666,0.5,,,,,,,3.0,,,2.0,2.0,,,,,,,,,,,True,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,17185.0,286,-44,540.0,545,156.0,174,75.0,1085,24.0,41.0,8.0,9.0,17.0,4.0,21.0,3.0,7.0,,,,,,,,,31.0,69.0,,,28.0,90.0,662.0,6.0,13.0,18.0,13.0,25.0,,,15.0,41.0,52.0,10.0,,,,10.0,5.0,5.0,10.0,5.0,,2.0,2.0,25.0,7.0,18.0,8.0,18.0,1.0,27.0,25.0,52.0,2.0,8.0,6.0,7.0,1.0,6.0,5.0,,2.0,12.0,2.0,2.0,14.0,39.0,6.0,32.0,14.0,2.0,2.0,,2.0,2.0,,,41.0,156.0,6.0,0.8387096774193549,0.9285714285714286,,,,,0.4492753623188406,0.46153846153846156,0.52,0.4492753623188406,0.46153846153846156,0.52,0.5421686746987951,0.5625,0.6212121212121212,,0.14492753623188406,0.14634146341463414,0.19047619047619047,,15.27331189710611,0.5833333333333334,0.041666666666666664,0.10714285714285714,0.09473684210526316,0.11594202898550725,0.0945945945945946,0.10970464135021098,0.0946969696969697,0.13043478260869565,0.05970149253731343,0.05357142857142857,0.2222222222222222,0.1111111111111111,0.16071428571428573,0.05970149253731343,0.1111111111111111,0.125,0.07142857142857142,1.0,0.5942028985507246,0.5853658536585366,0.6857142857142857,0.8333333333333334,0.30434782608695654,0.19047619047619047,0.23529411764705882,0.10144927536231885,0.42857142857142855,0.42857142857142855,1.0,,,,,,,,,0.6153846153846154,0.68,0.5294117647058824,,,,,0.5942028985507246,,0.4905289855072464,0.5111,0.490636,0.17721518987341772,0.17721518987341772,0.2,0.45555555555555555,4.439130434782609,,0.28888888888888886,0.1038961038961039,4.0,,,,,6.0,,2.0,1.0,1.0,4.0,,1.0,,,0.75,0.5,0.25,,,,,,6.0,,,1.0,4.0,,,,,,,,,,,True,
89,1610612742,Nick Van Exel,Nick Van Exel,89,DAL,28384.0,473,-5,929.0,917,294.0,325,106.0,1846,23.0,34.0,5.0,5.0,11.0,37.0,76.0,7.0,23.0,7.0,20.0,1.0,5.0,24.0,60.0,4.0,19.0,67.0,133.0,31.0,80.0,30.0,257.0,1051.0,7.0,16.0,26.0,16.0,42.0,5.0,24.0,18.0,65.0,8.0,126.0,66.0,60.0,24.0,5.0,22.0,21.0,43.0,15.0,6.0,12.0,6.0,107.0,6.0,6.0,10.0,25.0,2.0,37.0,13.0,50.0,7.0,9.0,9.0,14.0,3.0,12.0,9.0,3.0,1.0,23.0,1.0,5.0,13.0,35.0,,40.0,14.0,,,,,,,,65.0,294.0,6.0,0.05970149253731343,0.0625,0.7096774193548387,0.3875,0.20833333333333334,0.3875,0.5037593984962406,0.4375,0.38095238095238093,0.5328638497652582,0.46,0.3560606060606061,0.558695652173913,0.5,0.42207792207792205,0.3755868544600939,0.03759398496240601,,0.05263157894736842,0.043478260869565216,24.397299903567987,0.6086956521739131,0.05263157894736842,0.08710801393728224,0.020689655172413793,0.07352941176470588,0.0425531914893617,0.08274231678486997,0.027842227378190254,0.013333333333333334,0.026785714285714284,0.030303030303030304,0.07142857142857142,0.06896551724137931,0.08181818181818182,0.1111111111111111,0.056818181818181816,0.10416666666666667,0.06542056074766354,,0.1596244131455399,0.6764705882352942,0.6764705882352942,0.08695652173913043,0.3568075117370892,0.4868421052631579,0.5138888888888888,0.107981220657277,0.30434782608695654,0.3181818181818182,0.14285714285714285,0.09389671361502347,0.35,0.35,0.8571428571428571,0.28169014084507044,0.4,0.4067796610169492,0.6666666666666666,0.2,0.16666666666666666,0.45454545454545453,0.07575757575757576,0.2,0.2878787878787879,0.21052631578947367,0.5352112676056338,0.4,0.4804396713615024,0.47331176470588227,0.4727833333333333,0.07111111111111111,0.0979020979020979,0.10116731517509728,0.2529182879377432,7.943609022556393,24.6025,0.31646932185145316,0.019417475728155338,4.0,2.0,5.0,3.0,9.0,6.0,1.0,,2.0,2.0,4.0,,,0.3333333333333333,0.045454545454545456,0.02702702702702703,0.8,,0.2,0.4,1.0,1.0,4.0,3.0,27.0,,4.0,5.0,0.16,0.25,,1.0,,,2.0,0.0125,0.016666666666666666,0.024390243902439025,True,
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,4306.0,72,-19,140.0,141,36.0,42,24.0,281,2.0,3.0,2.0,,,3.0,5.0,4.0,12.0,,1.0,,,,,,,9.0,20.0,,1.0,,18.0,177.0,2.0,3.0,4.0,2.0,2.0,,,,4.0,6.0,12.0,,,,1.0,3.0,3.0,6.0,1.0,2.0,,1.0,15.0,4.0,7.0,2.0,8.0,5.0,15.0,11.0,26.0,2.0,3.0,3.0,2.0,,2.0,2.0,,,4.0,1.0,1.0,6.0,13.0,1.0,,,,,,,,,,4.0,36.0,3.0,0.3333333333333333,0.375,,,,,0.45,0.6666666666666666,1.0,0.42857142857142855,0.6666666666666666,1.0,0.42857142857142855,0.6666666666666666,1.0,0.047619047619047616,0.05,,0.2,,14.970059880239521,0.5,0.5555555555555556,0.25806451612903225,0.12962962962962962,0.13333333333333333,0.16666666666666666,0.21739130434782608,0.14102564102564102,,0.07142857142857142,0.1875,0.125,0.14285714285714285,0.35714285714285715,0.2,0.18181818181818182,,0.18181818181818182,,0.14285714285714285,0.6666666666666666,0.6666666666666666,,0.23809523809523808,0.6,0.75,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.75,0.047619047619047616,,,,,,,,0.6666666666666666,,,,,,,0.19047619047619047,,0.4256857142857142,0.47605000000000003,0.37175,,,0.2222222222222222,0.2222222222222222,13.434999999999999,22.3,0.2571428571428571,0.2,2.0,,,,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,True,
