EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Minutes,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,DefThreePtRebounds,BlockedShortMidRange,DefThreePtReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,ShortMidRangeFGM,SecondChanceArc3FGA,PtsUnassisted3s,ShortMidRangeAssists,LongMidRangeAssists,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,ThreePtAssists,Arc3Assists,BadPassSteals,Technical Free Throw Trips,ShortMidRangePctBlocked,DefArc3ReboundPct,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,OffLongMidRangeReboundPct,SelfOReb,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctAssisted,on,Corner3Assists,SecondChanceFG2M,PtsPutbacks,Travels,SecondChanceFg2Pct,SecondChanceEfgPct,Blocked3s,BlockedCorner3,SecondChanceAtRimFGM,3SecondViolations,SecondChanceAtRimAccuracy,Corner3FGM,PenaltyCorner3FGM,HeaveAttempts,LostBallOutOfBoundsTurnovers,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,199.0,-4.0,4,3,7,5,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,0.5,0.5,,,,,20.0,,,,,0.3333333333333333,,0.2,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,1610612754,Erick Strickland,Erick Strickland,1065,IND,2462.0,-8.0,81,47,162,96,41.0,81.0,57.0,13.0,3.0,5.0,3.0,5.0,1.0,1.0,3.0,,,1.0,5.0,,3.0,5.0,9.0,1.0,5.0,8.0,21.0,,2.0,2.0,5.0,9.0,,3.0,6.0,16.0,4.0,6.0,,5.0,1.0,,3.0,8.0,1.0,21.0,1.0,2.0,1.0,,4.0,3.0,7.0,1.0,,1.0,,,1.0,1.0,,1.0,,4.0,,,10.0,3.0,2.0,,,,,,16.0,57.0,2.0,0.4,0.4,,0.2,,0.2,0.5555555555555556,0.5555555555555556,0.4642857142857143,0.4166666666666667,0.5526315789473685,0.5,0.5,0.35714285714285715,,,20.833333333333336,1.0,,0.03225806451612903,0.07407407407407407,0.058823529411764705,0.08888888888888889,0.06818181818181818,0.1,0.16666666666666666,,,0.08333333333333333,,0.35714285714285715,0.6,0.6,0.3333333333333333,0.07142857142857142,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,0.35714285714285715,0.2,0.2,,0.4166666666666667,0.6,,0.25,,0.7142857142857143,0.2,0.49542857142857144,,0.4884125000000001,0.17647058823529413,0.25,0.09523809523809523,0.7619047619047619,8.633333333333333,26.659999999999997,0.7037037037037037,,3.0,,0.21428571428571427,0.25,,,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,,,0.2,,,,,0.3333333333333333,,,,1.0,,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,1610612754,Ron Mercer,Ron Mercer,1500,IND,5524.0,3.0,171,84,342,171,92.0,171.0,104.0,26.0,2.0,4.0,,1.0,5.0,10.0,25.0,,,,,,,12.0,34.0,,,4.0,28.0,2.0,,2.0,8.0,16.0,,,1.0,17.0,22.0,2.0,,,,2.0,2.0,4.0,1.0,10.0,,2.0,3.0,,6.0,2.0,8.0,3.0,1.0,2.0,2.0,2.0,,4.0,,2.0,,7.0,,,5.0,2.0,,1.0,,,1.0,,17.0,104.0,2.0,0.9166666666666666,1.0,,,,,0.35294117647058826,0.5,0.35294117647058826,0.5,0.375,0.5,0.5,,0.058823529411764705,,19.704433497536947,0.5,,0.06382978723404255,0.029411764705882353,,0.07692307692307693,0.024390243902439025,,0.06666666666666667,,,0.11764705882352941,,0.11764705882352941,0.5,0.5,1.0,0.14705882352941177,0.7352941176470589,0.4,0.4,0.9,,,,,,0.0625,,,,,0.11764705882352941,,0.4035588235294118,0.44310000000000005,0.38528125,0.05555555555555555,0.05555555555555555,0.07142857142857142,0.6071428571428571,15.494117647058822,,0.6081871345029239,,3.0,1.0,0.0967741935483871,0.14285714285714285,,,,,,,,1.0,,,,,2.0,2.0,2.0,1.0,0.4,0.08333333333333333,1.0,,0.03225806451612903,2.0,,0.06666666666666667,0.1,,,,False,,1.0,2.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,2202.0,13.0,65,27,131,56,37.0,66.0,18.0,10.0,1.0,3.0,1.0,1.0,2.0,3.0,5.0,1.0,,,4.0,,,4.0,10.0,,5.0,4.0,12.0,1.0,2.0,2.0,1.0,2.0,,,2.0,4.0,8.0,,,4.0,,1.0,2.0,3.0,,7.0,2.0,2.0,7.0,,9.0,4.0,13.0,,,2.0,1.0,,1.0,2.0,,2.0,2.0,4.0,,,4.0,1.0,1.0,,,,1.0,1.0,4.0,18.0,,1.0,1.0,,,,,0.4,0.5,0.26666666666666666,0.5,0.35294117647058826,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.1,,24.050632911392405,1.0,,0.3181818181818182,0.08333333333333333,0.16666666666666666,0.2571428571428571,0.1111111111111111,,0.1,0.1,0.2857142857142857,0.4,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,0.13333333333333333,0.3333333333333333,0.6,0.6,1.0,0.06666666666666667,0.26666666666666666,,,,0.5,1.0,,,,0.5333333333333333,,0.45788999999999996,0.504675,0.5081,0.0625,0.09090909090909091,0.16666666666666666,0.3333333333333333,11.55,25.48,0.2727272727272727,1.0,2.0,,0.15384615384615385,,0.5,,1.0,,,1.0,,2.0,,,,0.5,1.0,1.0,,,0.5,0.2222222222222222,,,0.1,,0.5,0.2,,,,,False,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1802,1610612754,Brad Miller,Brad Miller,1802,IND,7847.0,9.0,235,53,474,241,131.0,239.0,86.0,38.0,7.0,13.0,3.0,5.0,8.0,7.0,17.0,,,,,,,18.0,38.0,,,16.0,52.0,3.0,1.0,5.0,7.0,13.0,,,9.0,23.0,30.0,6.0,,,,3.0,14.0,15.0,7.0,31.0,1.0,7.0,17.0,,22.0,8.0,30.0,5.0,1.0,4.0,3.0,5.0,1.0,9.0,2.0,5.0,6.0,17.0,1.0,3.0,22.0,8.0,3.0,,,,,,23.0,86.0,1.0,0.8333333333333334,0.8823529411764706,,,,,0.47368421052631576,0.5384615384615384,0.47368421052631576,0.5384615384615384,0.5306122448979592,0.625,0.6052631578947368,,0.07894736842105263,0.15384615384615385,20.78853046594982,0.4444444444444444,,0.20987654320987653,0.07526881720430108,0.041666666666666664,0.176,0.06837606837606838,,0.125,0.0625,0.13636363636363635,0.23333333333333334,,0.34210526315789475,0.5384615384615384,0.6363636363636364,0.8571428571428571,0.21052631578947367,0.4473684210526316,0.4117647058823529,0.4117647058823529,1.0,,,,,,0.38461538461538464,0.6,,,,0.34210526315789475,,0.45395789473684206,0.5035333333333333,0.4431538461538461,0.17391304347826086,0.17391304347826086,0.09615384615384616,0.4423076923076923,10.534210526315789,,0.3598326359832636,2.0,5.0,,0.11363636363636363,0.08333333333333333,0.6666666666666666,,,,4.0,,,2.0,5.0,0.5,0.5714285714285714,,1.0,,4.0,,0.125,0.125,1.0,,0.0851063829787234,,,0.2413793103448276,,,,0.5,False,1.0,2.0,2.0,,0.6666666666666666,0.6666666666666666,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,12965.0,-15.0,395,124,793,411,216.0,398.0,171.0,58.0,13.0,26.0,5.0,14.0,8.0,1.0,13.0,6.0,4.0,9.0,20.0,5.0,9.0,16.0,47.0,11.0,26.0,23.0,88.0,7.0,7.0,11.0,6.0,19.0,6.0,13.0,14.0,44.0,14.0,18.0,24.0,19.0,9.0,3.0,10.0,12.0,1.0,26.0,3.0,5.0,9.0,,21.0,8.0,29.0,14.0,6.0,7.0,2.0,6.0,5.0,13.0,1.0,4.0,6.0,21.0,1.0,1.0,28.0,11.0,4.0,4.0,2.0,,4.0,3.0,44.0,171.0,3.0,0.4375,0.4666666666666667,0.7272727272727273,0.4230769230769231,0.46153846153846156,0.44,0.3404255319148936,0.3157894736842105,0.4452054794520548,0.46875,0.5116279069767442,0.5,0.55,0.3561643835616438,0.06382978723404255,0.07692307692307693,21.428571428571427,0.5384615384615384,,0.0703125,0.033783783783783786,0.06,0.1044776119402985,0.04040404040404041,0.05263157894736842,0.05,0.07692307692307693,0.075,0.061224489795918366,0.75,0.3561643835616438,0.5,0.5416666666666666,0.38461538461538464,0.1095890410958904,0.1780821917808219,0.07692307692307693,0.07692307692307693,1.0,0.0821917808219178,0.273972602739726,0.45,0.45,0.6666666666666666,0.4375,0.35714285714285715,0.125,0.28125,0.5555555555555556,0.7123287671232876,0.47368421052631576,0.513217361111111,0.4133,0.5286064516129031,0.13414634146341464,0.19642857142857142,0.125,0.5,7.204255319148936,25.726923076923075,0.4296482412060301,3.0,12.0,2.0,0.1643835616438356,0.21739130434782608,0.42857142857142855,,,,2.0,,9.0,2.0,7.0,0.25,0.2857142857142857,,2.0,2.0,8.0,,0.125,0.14,2.0,2.0,0.014285714285714285,2.0,,0.07692307692307693,0.047619047619047616,,1.0,0.5,False,,2.0,2.0,1.0,0.2857142857142857,0.2857142857142857,,,1.0,,0.3333333333333333,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,,,,,,,,,,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,13797.0,-5.0,427,127,856,450,230.0,429.0,177.0,64.0,21.0,30.0,6.0,9.0,33.0,1.0,14.0,,,,3.0,,2.0,38.0,77.0,,3.0,47.0,123.0,21.0,11.0,37.0,12.0,26.0,,2.0,14.0,38.0,48.0,28.0,,3.0,,6.0,3.0,3.0,2.0,6.0,5.0,16.0,38.0,8.0,66.0,21.0,87.0,2.0,,7.0,2.0,8.0,5.0,15.0,2.0,4.0,10.0,19.0,2.0,4.0,61.0,25.0,6.0,15.0,12.0,1.0,16.0,7.0,38.0,177.0,2.0,0.631578947368421,0.8,,,,,0.4935064935064935,0.46153846153846156,0.475,0.42857142857142855,0.5590909090909091,0.6379310344827587,0.5,0.0375,0.07792207792207792,0.13333333333333333,25.050100200400802,0.4666666666666667,0.8,0.2878787878787879,0.10126582278481013,0.09615384615384616,0.2815533980582524,0.1,0.12195121951219512,0.14285714285714285,0.1282051282051282,0.5128205128205128,0.2692307692307692,0.4375,0.375,0.7,0.8076923076923077,0.6190476190476191,0.4125,0.175,0.07142857142857142,0.07142857142857142,1.0,,0.0375,,,,0.32142857142857145,0.6666666666666666,,0.07142857142857142,,0.4125,,0.47514874999999995,0.50044375,0.4518464285714286,0.2403846153846154,0.24752475247524752,0.3008130081300813,0.3089430894308943,7.429870129870129,25.53333333333333,0.4125874125874126,12.0,20.0,2.0,0.2702702702702703,0.17391304347826086,0.5714285714285714,,,,16.0,,,,1.0,0.48484848484848486,0.5161290322580645,,,,2.0,,0.06060606060606061,0.3137254901960784,,1.0,0.06666666666666667,2.0,,0.0975609756097561,0.058823529411764705,2.0,1.0,0.625,False,,13.0,16.0,,0.6190476190476191,0.6190476190476191,1.0,1.0,8.0,1.0,0.6666666666666666,,,,1.0,,,,,,,,,,,,,,,,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,4488.0,-19.0,144,73,285,156,75.0,141.0,75.0,18.0,2.0,7.0,1.0,4.0,6.0,,7.0,1.0,1.0,,2.0,,2.0,5.0,20.0,,3.0,4.0,14.0,3.0,,4.0,1.0,7.0,,3.0,4.0,6.0,4.0,6.0,,2.0,,1.0,2.0,2.0,1.0,4.0,1.0,2.0,7.0,1.0,13.0,3.0,16.0,4.0,4.0,4.0,3.0,4.0,1.0,8.0,1.0,4.0,4.0,16.0,,4.0,6.0,1.0,2.0,1.0,1.0,,1.0,,6.0,75.0,3.0,0.4,0.4,,,,,0.25,0.14285714285714285,0.21739130434782608,0.1,0.2692307692307692,0.6666666666666666,0.23076923076923078,0.13043478260869565,0.05,0.14285714285714285,21.25,0.5,0.25,0.16279069767441862,0.041666666666666664,0.08333333333333333,0.17647058823529413,0.05,0.15384615384615385,,0.1111111111111111,,0.21739130434782608,,0.30434782608695654,0.2857142857142857,0.3333333333333333,0.5,0.2608695652173913,0.30434782608695654,,,,0.043478260869565216,0.08695652173913043,,,,0.4,0.25,0.1,0.2,,0.43478260869565216,,0.476191304347826,0.5681666666666666,0.5277000000000001,0.041666666666666664,0.047619047619047616,0.2857142857142857,0.42857142857142855,9.715,24.733333333333334,0.5319148936170213,2.0,5.0,,0.2,0.2,0.6666666666666666,,,,3.0,,,,1.0,0.5,0.5,,,,,,,0.2,,,,,,0.16666666666666666,,,,0.3333333333333333,False,,2.0,,,0.6666666666666666,0.6666666666666666,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,1823.0,-2.0,58,29,117,76,30.0,59.0,41.0,14.0,2.0,4.0,2.0,4.0,,,2.0,4.0,2.0,1.0,5.0,1.0,3.0,2.0,6.0,3.0,9.0,3.0,16.0,3.0,,2.0,2.0,6.0,2.0,5.0,3.0,13.0,2.0,2.0,6.0,4.0,1.0,1.0,,,,,1.0,1.0,3.0,,4.0,2.0,6.0,,,,,,,,,,,2.0,,,4.0,1.0,1.0,2.0,2.0,,2.0,,13.0,41.0,2.0,0.5,1.0,0.6666666666666666,0.3333333333333333,0.4,0.375,0.3333333333333333,0.3333333333333333,0.43333333333333335,0.45454545454545453,0.47058823529411764,0.3333333333333333,0.5,0.6,0.16666666666666666,0.25,23.28767123287671,,,0.15789473684210525,0.05555555555555555,0.07142857142857142,0.13333333333333333,0.0625,0.1,,0.08333333333333333,,0.3333333333333333,,0.26666666666666666,0.5,0.6666666666666666,0.5,,0.13333333333333333,,,,0.26666666666666666,0.3333333333333333,0.2,0.2,1.0,0.36363636363636365,0.5,0.18181818181818182,0.2727272727272727,0.3333333333333333,0.8666666666666667,0.25,0.5106964285714285,0.5056499999999999,0.50928,0.0625,0.14285714285714285,0.125,0.8125,7.016666666666667,25.977777777777774,0.6949152542372882,2.0,1.0,,0.09090909090909091,,0.6666666666666666,,,,,,3.0,,,,,,,,,,,0.14285714285714285,,,,1.0,,0.125,0.125,,,,False,,1.0,2.0,,0.3333333333333333,0.3333333333333333,,,1.0,,0.5,2.0,1.0,1.0,,0.5,0.5,0.5,0.5,,,,,,,,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,11139.0,-9.0,343,101,688,370,186.0,345.0,130.0,46.0,7.0,10.0,4.0,5.0,9.0,1.0,3.0,1.0,1.0,7.0,12.0,2.0,4.0,12.0,22.0,8.0,13.0,3.0,51.0,2.0,,7.0,6.0,8.0,3.0,5.0,2.0,23.0,8.0,16.0,21.0,12.0,7.0,1.0,36.0,39.0,17.0,81.0,1.0,5.0,9.0,,12.0,6.0,18.0,4.0,3.0,6.0,5.0,2.0,1.0,8.0,,4.0,8.0,20.0,,,6.0,2.0,1.0,,,,,,23.0,130.0,5.0,0.3333333333333333,0.4,0.875,0.6153846153846154,0.6,0.6153846153846154,0.5454545454545454,0.75,0.6857142857142857,0.8076923076923077,0.6710526315789473,0.875,0.7666666666666667,0.37142857142857144,0.045454545454545456,0.1,11.73469387755102,0.75,,0.08571428571428572,0.04310344827586207,0.02702702702702703,0.07317073170731707,0.0392156862745098,,0.06451612903225806,0.037037037037037035,0.03571428571428571,0.1111111111111111,,0.2857142857142857,0.7,0.7777777777777778,0.2857142857142857,0.2571428571428571,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.02857142857142857,0.34285714285714286,0.5833333333333334,0.5833333333333334,0.8571428571428571,0.38461538461538464,0.8,0.07692307692307693,0.3076923076923077,0.5,0.6571428571428571,0.5833333333333334,0.46824142857142853,0.5837,0.4599653846153846,0.05405405405405406,0.08333333333333333,0.13725490196078433,0.45098039215686275,7.663636363636365,25.799999999999997,0.37681159420289856,1.0,3.0,,0.05084745762711865,0.0625,0.25,,2.0,,4.0,2.0,3.0,7.0,12.0,0.4444444444444444,0.4444444444444444,0.5,3.0,1.0,1.0,,,0.046511627906976744,2.0,,0.04838709677419355,1.0,,0.09375,0.07142857142857142,,,0.25,False,2.0,2.0,4.0,,1.0,0.875,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,9996.0,-13.0,314,84,632,343,167.0,318.0,124.0,52.0,3.0,3.0,,,4.0,6.0,20.0,6.0,1.0,3.0,17.0,2.0,8.0,11.0,27.0,4.0,23.0,21.0,55.0,2.0,2.0,5.0,2.0,7.0,2.0,9.0,12.0,22.0,20.0,2.0,12.0,17.0,3.0,,7.0,14.0,5.0,35.0,,1.0,5.0,,11.0,1.0,12.0,1.0,,5.0,4.0,2.0,1.0,7.0,1.0,2.0,,9.0,,,23.0,6.0,4.0,1.0,1.0,,1.0,,22.0,124.0,3.0,0.9090909090909091,0.9090909090909091,1.0,0.17391304347826086,0.2222222222222222,0.17391304347826086,0.4074074074074074,0.2857142857142857,0.34,0.3125,0.4491525423728814,0.5,0.5,0.46,,,17.6,0.7142857142857143,,0.047619047619047616,0.00819672131147541,,0.0728476821192053,0.006024096385542169,,0.034482758620689655,,,0.05405405405405406,,0.06,1.0,1.0,1.0,0.08,0.4,0.3,0.3,0.8333333333333334,0.12,0.34,0.17647058823529413,0.17647058823529413,1.0,,,0.0625,0.5,0.25,0.52,0.17647058823529413,0.483351,0.5243833333333333,0.46696874999999993,0.12727272727272726,0.1935483870967742,0.09090909090909091,0.4,15.966666666666667,25.034782608695654,0.389937106918239,,6.0,,0.13043478260869565,0.2,,1.0,2.0,0.25,2.0,1.0,,1.0,1.0,0.5,0.5,0.25,7.0,6.0,1.0,2.0,,0.0967741935483871,2.0,2.0,,,,0.09375,,,,1.0,False,1.0,,,,,0.375,,,,,,1.0,,,,0.16666666666666666,0.2,1.0,,,1.0,0.5,,,1.0,1.0,1.0,0.043478260869565216,0.16666666666666666,1.0,1.0,0.041666666666666664
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,1447.0,-24.0,47,21,85,50,24.0,38.0,17.0,6.0,4.0,5.0,2.0,3.0,,,3.0,,,,,,,4.0,8.0,,,2.0,10.0,4.0,,4.0,2.0,4.0,,,,4.0,2.0,6.0,,,,,2.0,2.0,1.0,4.0,,3.0,2.0,,2.0,3.0,5.0,,,,,,,,,,2.0,2.0,,,2.0,1.0,,1.0,1.0,,1.0,,4.0,17.0,,0.25,0.3333333333333333,,,,,0.5,0.5,0.5,0.5,0.5555555555555556,0.5,0.5,,,,19.148936170212767,,,0.16666666666666666,0.13043478260869565,,0.09090909090909091,0.1111111111111111,0.125,,,0.3333333333333333,0.25,,0.625,0.8,0.8,0.25,,0.375,,,,,,,,,0.75,0.6666666666666666,,,,0.625,,0.5141375,0.564275,0.4839,0.1111111111111111,0.1111111111111111,0.4,0.4,6.9624999999999995,,0.4473684210526316,3.0,,,,,0.75,,,,,,,1.0,,,,,,,,,,,,,0.18181818181818182,1.0,,,0.3333333333333333,,,,False,,2.0,2.0,,0.5,0.5,,,2.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,
