EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LostBallSteals,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGM,PtsUnassisted3s,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,HeaveAttempts,OffensiveGoaltends,on
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,14190.0,236,50.0,465,459,156,51,68,924,26.0,37.0,6.0,9.0,5.0,8.0,15.0,28.0,2.0,10.0,43.0,75,23.0,109.0,469,8.0,14.0,1.0,17.0,10.0,22,8.0,28.0,44.0,42.0,14.0,3.0,15.0,6.0,21.0,4.0,2.0,9.0,2.0,4.0,48.0,5.0,22.0,1.0,3.0,25.0,1.0,29.0,28.0,57,2.0,6.0,6.0,7.0,1.0,4.0,5.0,1.0,3.0,1.0,12.0,2.0,6.0,13.0,31.0,4.0,2.0,34.0,6.0,16.0,4.0,7.0,4.0,3.0,7.0,5.0,2.0,28.0,156,0.5116279069767442,0.6111111111111112,0.5733333333333334,0.5714285714285714,0.45454545454545453,0.5733333333333334,0.5714285714285714,0.45454545454545453,0.6123595505617978,0.53125,0.5,0.04,0.05405405405405406,0.03571428571428571,18.60036832412523,0.5833333333333334,0.1,0.08333333333333333,0.1524390243902439,0.11578947368421053,0.06521739130434782,0.10869565217391304,0.13333333333333333,0.11440677966101695,0.1509433962264151,0.0625,0.12359550561797752,0.06896551724137931,0.17647058823529413,0.1,0.21568627450980393,0.12903225806451613,0.05263157894736842,0.125,0.06896551724137931,0.7142857142857143,0.49333333333333335,0.7027027027027027,0.7428571428571429,0.5769230769230769,0.37333333333333335,0.5357142857142857,0.5555555555555556,0.3333333333333333,0.13333333333333333,0.2,0.2,1.0,0.6428571428571429,0.6666666666666666,0.16666666666666666,0.36363636363636365,0.625,0.49333333333333335,0.48401466666666665,0.50885,0.4607545454545455,0.18823529411764706,0.18823529411764706,0.1559633027522936,0.25688073394495414,4.921333333333334,0.33548387096774196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1513,1610612758,Scot Pollard,Scot Pollard,1513,SAC,2327.0,39,-11.0,79,80,30,35,13,159,2.0,8.0,,4.0,1.0,2.0,,3.0,,2.0,2.0,13,2.0,6.0,83,,5.0,,,1.0,4,2.0,4.0,4.0,,,4.0,1.0,1.0,2.0,1.0,,,1.0,,5.0,2.0,6.0,,,6.0,,6.0,8.0,14,2.0,1.0,1.0,2.0,,2.0,1.0,,,,3.0,2.0,,4.0,6.0,,,4.0,,1.0,1.0,2.0,2.0,,2.0,1.0,,4.0,30,1.0,1.0,0.15384615384615385,,0.25,0.15384615384615385,,0.25,0.2,,0.4,0.3076923076923077,0.375,0.3333333333333333,18.947368421052634,0.6666666666666666,,,0.23076923076923078,0.15789473684210525,,0.2222222222222222,0.17142857142857143,0.1702127659574468,0.3333333333333333,0.14285714285714285,,0.2857142857142857,,0.3333333333333333,,0.2857142857142857,,,0.3333333333333333,0.5,0.6153846153846154,0.25,0.4,1.0,0.23076923076923078,,,,0.15384615384615385,,,,0.8,,,0.5,0.5,0.6153846153846154,0.4966692307692308,0.5534,0.455075,0.07142857142857142,0.07142857142857142,,0.6666666666666666,4.061538461538461,0.379746835443038,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,16939.0,282,39.0,564,566,190,133,77,1130,16.0,27.0,2.0,3.0,4.0,10.0,3.0,7.0,9.0,34.0,28.0,68,17.0,97.0,599,2.0,6.0,,10.0,8.0,24,8.0,33.0,20.0,36.0,,5.0,32.0,6.0,38.0,5.0,1.0,16.0,2.0,14.0,82.0,1.0,1.0,,3.0,16.0,,19.0,2.0,21,,11.0,8.0,7.0,,4.0,6.0,1.0,3.0,1.0,13.0,1.0,4.0,7.0,20.0,,2.0,20.0,2.0,6.0,5.0,3.0,2.0,1.0,3.0,2.0,,33.0,190,0.35714285714285715,0.35714285714285715,0.4117647058823529,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.45454545454545453,0.3787878787878788,0.46190476190476193,0.45454545454545453,0.4342105263157895,0.07352941176470588,0.1111111111111111,0.2857142857142857,18.04281345565749,0.5384615384615384,,,0.07692307692307693,0.004524886877828055,0.05263157894736842,0.01694915254237288,0.07169811320754717,0.007142857142857143,,,0.009433962264150943,0.023809523809523808,,0.02631578947368421,0.06557377049180328,0.10091743119266056,0.06818181818181818,,,0.6666666666666666,0.28125,0.5925925925925926,0.6666666666666666,0.4375,0.07291666666666667,0.42857142857142855,0.6,,0.3541666666666667,0.2647058823529412,0.2647058823529412,0.3333333333333333,0.2727272727272727,0.6666666666666666,0.5,0.30303030303030304,0.4,0.5729166666666666,0.5160260416666667,0.5554642857142856,0.5024636363636364,0.06,0.08333333333333333,0.10309278350515463,0.3402061855670103,10.530882352941177,0.33687943262411346,,3.0,2.0,11.0,2.0,2.0,3.0,6.0,17.0,2.0,3.0,1.0,6.0,8.0,28.0,2.0,5.0,3.0,9.0,24.0,17.0,6.0,3.0,1.0,0.2857142857142857,0.4,0.3333333333333333,0.2857142857142857,0.2916666666666667,0.11458333333333333,0.18181818181818182,0.18181818181818182,1.0,0.17708333333333334,0.35294117647058826,0.35294117647058826,1.0,0.18181818181818182,0.2727272727272727,0.6666666666666666,1.0,0.09090909090909091,0.6666666666666666,0.18181818181818182,0.16666666666666666,0.35294117647058826,24.07857142857143,,,,,,,,,,True
57,1610612758,Doug Christie,Doug Christie,57,SAC,22917.0,382,38.0,768,768,258,186,106,1536,18.0,31.0,5.0,7.0,8.0,14.0,1.0,9.0,12.0,35.0,31.0,75,29.0,109.0,812,5.0,9.0,3.0,16.0,12.0,28,20.0,53.0,28.0,34.0,6.0,8.0,42.0,13.0,55.0,7.0,6.0,23.0,4.0,15.0,123.0,3.0,12.0,,19.0,36.0,4.0,59.0,15.0,74,2.0,12.0,9.0,10.0,4.0,9.0,12.0,1.0,1.0,,22.0,2.0,4.0,4.0,22.0,2.0,6.0,31.0,3.0,10.0,7.0,3.0,,2.0,3.0,3.0,,53.0,258,0.45161290322580644,0.5,0.41333333333333333,0.5555555555555556,0.42857142857142855,0.40404040404040403,0.5,0.4714285714285714,0.4823008849557522,0.5714285714285714,0.5888888888888889,0.10666666666666667,0.16129032258064516,0.2222222222222222,15.168539325842696,0.45454545454545453,0.21052631578947367,,0.13043478260869565,0.040268456375838924,0.21839080459770116,0.034482758620689655,0.15151515151515152,0.03896103896103896,0.07142857142857142,0.012658227848101266,0.037037037037037035,0.017543859649122806,0.06666666666666667,0.09615384615384616,0.1282051282051282,0.14383561643835616,0.22535211267605634,0.1875,0.03773584905660377,1.0,0.31313131313131315,0.5806451612903226,0.6923076923076923,0.2222222222222222,0.09090909090909091,0.1111111111111111,0.14285714285714285,,0.35353535353535354,0.34285714285714286,0.35294117647058826,0.8333333333333334,0.5384615384615384,0.7142857142857143,0.2,0.4,0.5714285714285714,0.5555555555555556,0.4981368686868688,0.5236545454545454,0.5100628571428573,0.09433962264150944,0.12195121951219512,0.14678899082568808,0.48623853211009177,9.938666666666665,0.3359375,,6.0,2.0,9.0,1.0,1.0,3.0,4.0,15.0,,3.0,2.0,4.0,6.0,24.0,1.0,4.0,3.0,7.0,15.0,15.0,4.0,3.0,0.8333333333333334,0.25,0.25,0.42857142857142855,0.25,0.24242424242424243,0.09090909090909091,0.2222222222222222,0.2222222222222222,0.5,0.15151515151515152,0.26666666666666666,0.26666666666666666,1.0,0.07692307692307693,0.23076923076923078,,,0.08571428571428572,0.3333333333333333,0.11428571428571428,0.5,0.26666666666666666,24.091666666666665,1.0,3.0,1.0,0.02857142857142857,1.0,1.0,,,,True
754,1610612758,Jim Jackson,Jim Jackson,754,SAC,6923.0,115,2.0,231,235,76,76,34,466,9.0,12.0,2.0,2.0,1.0,2.0,5.0,13.0,3.0,10.0,17.0,35,18.0,61.0,247,3.0,6.0,2.0,8.0,2.0,7,10.0,14.0,20.0,14.0,4.0,4.0,3.0,,3.0,,,1.0,,2.0,6.0,2.0,6.0,,4.0,15.0,2.0,21.0,8.0,29,,2.0,2.0,3.0,,2.0,2.0,,1.0,1.0,5.0,,1.0,8.0,15.0,1.0,1.0,21.0,,4.0,6.0,1.0,1.0,,1.0,1.0,,14.0,76,0.5882352941176471,0.6666666666666666,0.4857142857142857,0.5,0.2857142857142857,0.48863636363636365,0.3333333333333333,0.2,0.5648148148148148,0.4,0.4666666666666667,0.11428571428571428,0.16666666666666666,0.15384615384615385,21.85185185185185,0.6,0.3333333333333333,,0.18518518518518517,0.06976744186046512,0.11428571428571428,0.0625,0.16379310344827586,0.06779661016949153,0.16,0.03125,0.034482758620689655,0.05263157894736842,0.07692307692307693,0.16666666666666666,0.38095238095238093,0.09523809523809523,0.12903225806451613,,,1.0,0.2727272727272727,0.75,0.9,0.6666666666666666,0.29545454545454547,0.38461538461538464,0.45454545454545453,0.6,0.22727272727272727,0.3,0.3,0.3333333333333333,0.2222222222222222,1.0,0.5,0.2,0.5,0.4772727272727273,0.48447840909090906,0.4861071428571429,0.46714500000000003,0.08333333333333333,0.10256410256410256,0.13114754098360656,0.22950819672131148,7.982857142857142,0.329004329004329,,3.0,3.0,6.0,2.0,,1.0,,3.0,,1.0,,2.0,3.0,9.0,,3.0,,3.0,9.0,3.0,,,1.0,0.3333333333333333,,,0.3333333333333333,0.20454545454545456,0.13636363636363635,0.5,0.5,1.0,0.06818181818181818,,,,0.2222222222222222,0.1111111111111111,,,0.1,,0.2,,,23.61111111111111,,,,,,,1.0,,,True
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,20565.0,343,66.0,689,688,218,145,99,1377,27.0,40.0,3.0,6.0,9.0,12.0,9.0,23.0,16.0,45.0,52.0,108,40.0,207.0,716,8.0,17.0,6.0,34.0,16.0,32,14.0,61.0,64.0,40.0,8.0,10.0,14.0,6.0,20.0,5.0,1.0,8.0,2.0,4.0,46.0,4.0,11.0,,11.0,30.0,7.0,48.0,15.0,63,4.0,7.0,6.0,3.0,,2.0,3.0,,1.0,1.0,6.0,1.0,,12.0,23.0,1.0,2.0,48.0,2.0,15.0,5.0,4.0,1.0,1.0,4.0,3.0,,61.0,218,0.6153846153846154,0.6666666666666666,0.48148148148148145,0.47058823529411764,0.5,0.5387096774193548,0.6086956521739131,0.5108695652173914,0.5722543352601156,0.66,0.5471698113207547,0.09259259259259259,0.15,0.17391304347826086,22.31920199501247,0.5,0.4375,,0.12345679012345678,0.041666666666666664,0.14473684210526316,0.05063291139240506,0.12852664576802508,0.043731778425655975,0.04054054054054054,0.05555555555555555,0.03389830508474576,0.0196078431372549,0.10714285714285714,0.13333333333333333,0.14084507042253522,0.11023622047244094,0.18032786885245902,,0.056338028169014086,0.75,0.25806451612903225,0.675,0.7941176470588235,0.8148148148148148,0.14838709677419354,0.391304347826087,0.47368421052631576,0.2222222222222222,0.2903225806451613,0.35555555555555557,0.35555555555555557,0.5,0.2608695652173913,0.5,,0.2608695652173913,0.75,0.5612903225806452,0.5055874193548389,0.49386176470588233,0.5008576086956521,0.08928571428571429,0.12396694214876033,0.1642512077294686,0.2946859903381642,9.200000000000001,0.3164005805515239,,1.0,7.0,13.0,,1.0,3.0,14.0,34.0,4.0,6.0,4.0,11.0,21.0,47.0,4.0,6.0,5.0,14.0,54.0,34.0,14.0,1.0,0.8571428571428571,0.44680851063829785,0.6666666666666666,0.35714285714285715,0.44680851063829785,0.3032258064516129,0.08387096774193549,0.5384615384615384,0.5384615384615384,1.0,0.21935483870967742,0.4117647058823529,0.4117647058823529,0.7857142857142857,,0.2608695652173913,0.6666666666666666,0.75,0.06521739130434782,0.3333333333333333,0.2391304347826087,0.36363636363636365,0.4117647058823529,24.346808510638297,,9.0,2.0,,,,10.0,,,True
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,9016.0,150,-9.0,308,306,129,107,40,614,10.0,22.0,1.0,2.0,3.0,7.0,7.0,16.0,6.0,13.0,23.0,51,9.0,76.0,342,1.0,3.0,,5.0,9.0,19,9.0,33.0,10.0,36.0,2.0,5.0,9.0,2.0,11.0,1.0,1.0,5.0,1.0,3.0,24.0,3.0,3.0,,8.0,14.0,,22.0,6.0,28,1.0,2.0,2.0,2.0,3.0,2.0,4.0,,,,6.0,,3.0,1.0,5.0,,1.0,9.0,1.0,3.0,2.0,,,,,,,33.0,129,0.21739130434782608,0.22727272727272727,0.45098039215686275,0.3333333333333333,0.47368421052631576,0.4589041095890411,0.4166666666666667,0.48,0.4935064935064935,0.4166666666666667,0.5689655172413793,0.09803921568627451,0.13636363636363635,0.125,23.44632768361582,0.3333333333333333,,,0.13592233009708737,0.027777777777777776,0.16326530612244897,0.06521739130434782,0.14473684210526316,0.03896103896103896,0.03125,,0.05263157894736842,0.034482758620689655,0.11764705882352941,0.07692307692307693,0.03571428571428571,0.22448979591836735,0.18421052631578946,0.09090909090909091,0.027777777777777776,,0.3013698630136986,0.45454545454545453,0.5263157894736842,0.1,0.2191780821917808,0.4375,0.5,0.2857142857142857,0.1780821917808219,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.5,,0.28,0.42857142857142855,0.6027397260273972,0.49943802816901417,0.5871999999999999,0.479295652173913,0.04,0.05660377358490566,0.06578947368421052,0.4342105263157895,7.0843137254901976,0.41883116883116883,,2.0,2.0,7.0,2.0,,1.0,5.0,15.0,,1.0,2.0,5.0,7.0,22.0,1.0,3.0,2.0,6.0,15.0,13.0,5.0,,0.7142857142857143,0.3181818181818182,0.3333333333333333,0.3333333333333333,0.35,0.3013698630136986,0.0958904109589041,0.2857142857142857,0.2857142857142857,1.0,0.2054794520547945,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,0.16666666666666666,,,0.04,,0.2,0.4,0.38461538461538464,26.754545454545454,1.0,6.0,,,0.5,1.0,,2.0,,True
2045,1610612758,Hedo Turkoglu,Hedo Turkoglu,2045,SAC,7398.0,123,-4.0,256,259,87,63,28,515,8.0,13.0,,2.0,1.0,2.0,2.0,5.0,2.0,11.0,12.0,29,10.0,40.0,276,,2.0,1.0,1.0,3.0,6,4.0,16.0,18.0,6.0,,,4.0,3.0,7.0,1.0,2.0,2.0,1.0,1.0,17.0,1.0,4.0,,7.0,11.0,2.0,20.0,5.0,25,2.0,6.0,3.0,4.0,,2.0,,,2.0,,4.0,,1.0,5.0,14.0,,,12.0,2.0,5.0,2.0,2.0,,1.0,2.0,1.0,,16.0,87,0.75,0.75,0.41379310344827586,,0.5,0.40540540540540543,,0.75,0.47619047619047616,0.1,0.8,,,,16.02787456445993,1.0,0.2857142857142857,,0.11578947368421053,0.037383177570093455,0.2,0.037037037037037035,0.13846153846153847,0.03731343283582089,0.03225806451612903,0.07692307692307693,0.02,0.045454545454545456,,0.26666666666666666,0.09375,0.08333333333333333,0.1875,0.3333333333333333,0.09090909090909091,0.5,0.35135135135135137,0.6153846153846154,0.6153846153846154,0.75,0.13513513513513514,0.4,0.4,1.0,0.2972972972972973,0.18181818181818182,0.18181818181818182,0.5,0.5,,,0.25,0.5,0.5675675675675675,0.5041666666666665,0.57375,0.5034812500000001,0.125,0.15625,0.025,0.4,9.175862068965518,0.33984375,,1.0,,,,,,2.0,8.0,,2.0,2.0,2.0,2.0,8.0,,2.0,2.0,2.0,6.0,7.0,2.0,3.0,1.0,0.25,,1.0,0.2857142857142857,0.21621621621621623,,,,,0.21621621621621623,0.25,0.25,1.0,,0.5,,,,,0.25,1.0,0.2857142857142857,30.550000000000004,,,1.0,,,,,1.0,,True
1721,1610612758,Keon Clark,Keon Clark,1721,SAC,4672.0,78,2.0,159,158,42,49,21,317,3.0,3.0,1.0,1.0,1.0,1.0,3.0,9.0,3.0,5.0,9.0,17,12.0,30.0,172,1.0,3.0,,2.0,1.0,4,5.0,7.0,10.0,8.0,2.0,2.0,3.0,,3.0,,,2.0,1.0,,6.0,3.0,3.0,,4.0,15.0,,19.0,6.0,25,,1.0,1.0,1.0,,,3.0,,1.0,1.0,4.0,,,7.0,14.0,2.0,2.0,18.0,2.0,8.0,2.0,4.0,2.0,1.0,4.0,3.0,,7.0,42,0.5555555555555556,0.625,0.5294117647058824,0.3333333333333333,0.25,0.5294117647058824,0.3333333333333333,0.25,0.6,0.3333333333333333,0.5,0.11764705882352941,,0.2222222222222222,15.846994535519125,0.25,,,0.25,0.05172413793103448,0.16666666666666666,0.125,0.2261904761904762,0.07317073170731707,,0.15,,0.07142857142857142,0.2,0.2222222222222222,0.23076923076923078,0.27586206896551724,0.13636363636363635,0.5,,0.75,0.17647058823529413,1.0,1.0,0.6666666666666666,0.5294117647058824,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.29411764705882354,0.6,0.6,0.6666666666666666,0.3333333333333333,1.0,,0.25,1.0,0.17647058823529413,0.44297058823529417,0.3854,0.45652499999999996,0.34782608695652173,0.34782608695652173,0.06666666666666667,0.23333333333333334,8.217647058823529,0.2641509433962264,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True
185,1610612758,Chris Webber,Chris Webber,185,SAC,9265.0,154,26.0,305,306,92,74,42,611,17.0,26.0,4.0,5.0,6.0,9.0,8.0,19.0,19.0,42.0,44.0,87,26.0,114.0,323,6.0,11.0,4.0,16.0,13.0,23,13.0,39.0,50.0,38.0,8.0,9.0,11.0,4.0,15.0,2.0,2.0,5.0,2.0,4.0,34.0,3.0,8.0,,3.0,16.0,1.0,20.0,11.0,31,2.0,8.0,6.0,9.0,1.0,6.0,7.0,1.0,3.0,,16.0,,7.0,4.0,13.0,,3.0,35.0,5.0,18.0,2.0,5.0,2.0,2.0,5.0,1.0,,39.0,92,0.5681818181818182,0.625,0.5057471264367817,0.5454545454545454,0.5652173913043478,0.5,0.5454545454545454,0.5416666666666666,0.5533980582524272,0.5333333333333333,0.6290322580645161,0.10344827586206896,0.15384615384615385,0.15789473684210525,33.61581920903955,0.5625,0.14285714285714285,,0.13114754098360656,0.07079646017699115,0.17647058823529413,0.11538461538461539,0.1366906474820144,0.07913669064748201,0.13333333333333333,0.09090909090909091,0.03278688524590164,0.2,,0.045454545454545456,0.10344827586206896,0.16901408450704225,0.1,0.2857142857142857,0.05714285714285714,0.2,0.29545454545454547,0.6538461538461539,0.7727272727272727,0.35294117647058826,0.2159090909090909,0.42105263157894735,0.5,0.125,0.4772727272727273,0.4523809523809524,0.475,0.9473684210526315,0.45454545454545453,0.8,,0.375,0.6666666666666666,0.3068181818181818,0.45985511363636355,0.48819,0.4654979166666666,0.1782178217821782,0.18,0.14035087719298245,0.34210526315789475,10.775862068965518,0.3016393442622951,1.0,2.0,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,2.0,,,,,,0.011363636363636364,,,,,0.011363636363636364,,,,,,,,,,0.041666666666666664,,,24.6,,,1.0,0.047619047619047616,,,,,1.0,True
