EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,LongMidRangeAssists,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,ThreePtAssists,Arc3Assists,FTOffRebounds,BadPassSteals,SecondChanceTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Corner3Assists,LostBallOutOfBoundsTurnovers,Travels,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SelfOReb,Technical Free Throw Trips,SelfORebPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,FoulsDrawn,Offensive Fouls Drawn
2040,1610612740,Jerome Moiso,Jerome Moiso,2040,NOH,1798.0,30,17.0,53,53,2,2,10,106,3.0,4,,,1.0,2.0,2.0,5,8,12,38,3.0,,,,6.0,4.0,1.0,1.0,1.0,2.0,2.0,3,,2,,0.6,1.0,0.625,,0.625,,0.6666666666666666,,17.46031746031746,0.5,0.75,0.75,0.25,0.5,0.5,1.0,0.25,,,0.5,0.485075,0.5637,,,5.8375,0.03773584905660377,1.0,,,,,,,,,,,2.0,,,,,,,,1.0,,,2.0,7.0,,,1.0,1.0,1.0,2.0,,,2.0,,1.0,,,,,,,0.125,,0.5,,0.06451612903225806,,0.3333333333333333,0.5,1.0,1.0,,,,,,,,,,,,,,0.1111111111111111,0.1111111111111111,,2.0,3.0,2.0,2.0,6.0,4.0,1.0,4.0,2.0,,5.0,,0.6666666666666666,0.6666666666666666,0.75,,0.08,0.21052631578947367,0.14285714285714285,0.19230769230769232,0.25,0.2,0.16666666666666666,0.16666666666666666,,,,1.0,0.6666666666666666,0.5,,,,,,,4.0,2.0,2.0,4.0,1.0,1.0,,,,0.16666666666666666,,0.25,,,,0.5,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,
72,1610612740,Kenny Anderson,Kenny Anderson,72,NOH,1329.0,22,-1.0,46,49,20,23,6,95,,2,,1.0,,1.0,2.0,2,5,6,47,,,2.0,,4.0,,3.0,4.0,1.0,9.0,4.0,4,,20,,1.0,1.0,0.4,,0.4,,0.5,,15.094339622641508,0.4,,,0.2,,,,0.4,0.5,,0.4,0.43106,,0.4445,,8.38,0.43478260869565216,2.0,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,3.0,,2.0,,1.0,2.0,1.0,,2.0,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
123,1610612740,Robert Pack,Robert Pack,123,NOH,1705.0,28,-4.0,52,54,22,29,5,106,2.0,2,1.0,1.0,2.0,4.0,1.0,4,7,11,66,,1.0,2.0,4.0,,8.0,2.0,3.0,2.0,7.0,2.0,6,4.0,22,2.0,,,0.5714285714285714,0.5,0.5714285714285714,0.5,0.6875,0.6666666666666666,15.789473684210527,0.2857142857142857,1.0,1.0,0.5714285714285714,0.5,0.5,,0.14285714285714285,0.5,1.0,0.2857142857142857,0.45232857142857136,,0.5007,0.36363636363636365,8.571428571428571,0.4230769230769231,,,,,,,,,,,,3.0,,,,2.0,,,,,,,1.0,1.0,,,1.0,,,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,1.0,,0.047619047619047616,,,,,,,,,,,,,,,,,,,0.14285714285714285,0.14285714285714285,,,,,,,,,,1.0,,,1.0,,,,,0.058823529411764705,,,,,,,,,0.1,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
133,1610612740,David Wesley,David Wesley,133,NOH,8209.0,137,-26.0,255,255,54,78,30,510,9.0,11,,1.0,,3.0,15.0,10,29,57,297,1.0,,3.0,5.0,18.0,2.0,5.0,9.0,4.0,22.0,4.0,16,5.0,54,2.0,0.9,0.9,0.3448275862068966,,0.4818181818181818,0.16666666666666666,0.5,0.25,23.63013698630137,0.2,0.8181818181818182,0.8181818181818182,0.05454545454545454,,,,0.2727272727272727,0.1111111111111111,,0.6727272727272727,0.5252445454545455,0.5442666666666667,0.5457722222222222,0.08771929824561403,11.258620689655173,0.21176470588235294,1.0,3.0,7.0,,2.0,8.0,19.0,2.0,4.0,11.0,26.0,4.0,5.0,1.0,6.0,2.0,30.0,19.0,8.0,,1.0,1.0,3.0,4.0,3.0,2.0,7.0,5.0,4.0,12.0,2.0,3.0,4.0,,1.0,1.0,0.9090909090909091,0.4230769230769231,0.16666666666666666,0.4230769230769231,0.4727272727272727,,,0.5833333333333334,0.0625,0.027777777777777776,0.07692307692307693,0.8888888888888888,0.06666666666666667,0.06666666666666667,1.0,0.12727272727272726,0.42857142857142855,0.42857142857142855,1.0,0.34545454545454546,0.42105263157894735,0.42105263157894735,0.875,0.3333333333333333,0.2222222222222222,,0.4444444444444444,0.42105263157894735,0.017857142857142856,0.03333333333333333,24.73461538461538,,,,,6.0,,,1.0,2.0,,1.0,3.0,,0.5,0.5,,0.021739130434782608,0.011627906976744186,,0.00847457627118644,0.03225806451612903,,,,0.05,0.022727272727272728,,,,0.10526315789473684,4.0,3.0,,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,2.0,3.0,0.4,,,0.25,,,,False,2.0,3.0,0.5,0.6666666666666666,1.0,,,,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,9717.0,162,-30.0,298,298,71,103,41,596,8.0,15,2.0,2.0,7.0,13.0,9.0,19,37,52,343,7.0,5.0,9.0,15.0,26.0,12.0,2.0,5.0,2.0,13.0,5.0,20,15.0,71,4.0,0.6842105263157895,0.8666666666666667,0.5135135135135135,0.5555555555555556,0.5135135135135135,0.5555555555555556,0.5652173913043478,0.625,14.450867052023122,0.40540540540540543,0.5333333333333333,0.5714285714285714,0.35135135135135137,0.5384615384615384,0.5384615384615384,0.7142857142857143,0.24324324324324326,0.2222222222222222,1.0,0.40540540540540543,0.45373243243243244,0.5336571428571428,0.4150888888888889,0.28846153846153844,7.348648648648648,0.23825503355704697,4.0,,,,,,,,,,,14.0,,,,5.0,,,,1.0,,5.0,20.0,37.0,7.0,2.0,3.0,1.0,2.0,4.0,,,19.0,1.0,8.0,2.0,,,,,,0.02702702702702703,0.06666666666666667,0.75,0.22727272727272727,0.15267175572519084,0.21052631578947367,0.5,0.4444444444444444,0.4444444444444444,1.0,,,,,,,,,,,,,,0.18181818181818182,0.18181818181818182,,4.0,6.0,5.0,2.0,12.0,8.0,3.0,13.0,15.0,,17.0,1.0,0.7142857142857143,0.7142857142857143,0.75,,0.13761467889908258,0.12149532710280374,0.075,0.10884353741496598,0.13333333333333333,0.1388888888888889,0.1,0.08823529411764706,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.8571428571428571,0.6666666666666666,0.23076923076923078,3.0,3.0,1.0,5.0,,7.0,3.0,3.0,,3.0,1.0,,,,0.1111111111111111,0.0975609756097561,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,8561.0,143,-13.0,260,259,59,89,42,519,13.0,22,2.0,6.0,2.0,5.0,7.0,18,34,64,288,4.0,2.0,7.0,18.0,10.0,26.0,25.0,31.0,15.0,68.0,4.0,16,18.0,59,2.0,0.2777777777777778,0.2777777777777778,0.5294117647058824,0.2857142857142857,0.4396551724137931,0.3333333333333333,0.48484848484848486,0.47368421052631576,24.115755627009648,0.3793103448275862,0.5909090909090909,0.6190476190476191,0.08620689655172414,0.4,0.4,,0.1206896551724138,0.4,0.3333333333333333,0.7931034482758621,0.5098087719298245,0.55214,0.49233571428571427,0.28125,5.452941176470588,0.22692307692307692,3.0,,1.0,,,5.0,23.0,4.0,8.0,5.0,24.0,13.0,4.0,2.0,8.0,8.0,6.0,22.0,5.0,1.0,6.0,,9.0,12.0,1.0,,4.0,5.0,1.0,9.0,4.0,3.0,16.0,,6.0,2.0,0.4,0.20833333333333334,0.25,0.21739130434782608,0.41379310344827586,0.029411764705882353,0.045454545454545456,0.4444444444444444,,0.0782608695652174,,0.38461538461538464,0.42857142857142855,0.42857142857142855,,0.017241379310344827,,,,0.39655172413793105,0.21739130434782608,0.22727272727272727,0.4,0.5,,,0.5333333333333333,0.22727272727272727,0.09375,0.15,26.808333333333337,2.0,4.0,2.0,,10.0,,1.0,2.0,9.0,,3.0,3.0,0.5,0.625,0.625,,0.09574468085106383,0.020833333333333332,0.027777777777777776,0.022727272727272728,0.058823529411764705,,0.03571428571428571,0.03125,0.047619047619047616,0.17073170731707318,,0.5,0.5,0.15625,6.0,4.0,,1.0,2.0,,2.0,,1.0,2.0,2.0,,,,,,,1.0,4.0,,,,,2.0,1.0,,1.0,,2.0,2.0,2.0,9.0,0.5,0.5,,0.25,1.0,,0.03225806451612903,False,,,,,,1.0,1.0,0.041666666666666664,0.043478260869565216,0.5,,
2048,1610612740,Jamaal Magloire,Jamaal Magloire,2048,NOH,10597.0,177,-14.0,324,323,89,122,42,647,17.0,31,5.0,8.0,3.0,14.0,3.0,21,48,67,358,9.0,5.0,16.0,21.0,32.0,10.0,1.0,2.0,1.0,5.0,5.0,14,21.0,89,5.0,0.7619047619047619,0.8421052631578947,0.4375,0.3125,0.4375,0.3125,0.5234375,0.45652173913043476,19.518716577540104,0.6458333333333334,0.5483870967741935,0.5483870967741935,0.2916666666666667,0.21428571428571427,0.23076923076923078,0.3333333333333333,0.0625,0.5,0.625,0.6458333333333334,0.4860229166666666,0.5164333333333333,0.45295625,0.31343283582089554,3.8229166666666665,0.27469135802469136,1.0,,,,,,,,,,,25.0,,,,11.0,,,,1.0,,6.0,32.0,48.0,4.0,1.0,6.0,3.0,5.0,9.0,2.0,1.0,33.0,1.0,13.0,4.0,,,,,,0.020833333333333332,,0.6666666666666666,0.25,0.2097902097902098,0.21052631578947367,0.8235294117647058,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,0.21666666666666667,0.21666666666666667,,3.0,7.0,3.0,5.0,11.0,4.0,3.0,13.0,24.0,2.0,16.0,1.0,0.3333333333333333,0.3333333333333333,0.4230769230769231,0.2857142857142857,0.20168067226890757,0.11016949152542373,0.07894736842105263,0.10256410256410256,0.21052631578947367,0.0975609756097561,0.07142857142857142,0.1794871794871795,0.25,0.19642857142857142,0.4,0.7777777777777778,0.42857142857142855,0.16417910447761194,1.0,1.0,,3.0,1.0,4.0,6.0,6.0,,6.0,3.0,,,0.07142857142857142,,0.02564102564102564,0.1,0.5,,2.0,,,,,,,,,,,,,,,,,2.0,,0.07692307692307693,False,,,,,,,,,,,,
248,1610612740,George Lynch,George Lynch,248,NOH,6103.0,102,6.0,185,184,67,92,28,369,4.0,7,1.0,1.0,2.0,3.0,5.0,8,15,28,196,4.0,2.0,3.0,10.0,10.0,6.0,6.0,7.0,5.0,15.0,3.0,9,10.0,67,1.0,0.625,0.8333333333333334,0.5333333333333333,0.6666666666666666,0.5185185185185185,0.7142857142857143,0.5185185185185185,0.7142857142857143,14.155251141552512,0.25925925925925924,0.5714285714285714,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.6666666666666666,1.0,0.18518518518518517,0.14285714285714285,1.0,0.7037037037037037,0.5128314814814815,0.5670000000000001,0.4717428571428572,0.35714285714285715,7.053333333333334,0.3621621621621622,2.0,1.0,7.0,,1.0,3.0,5.0,,3.0,4.0,12.0,,,2.0,4.0,,12.0,5.0,3.0,1.0,1.0,2.0,16.0,22.0,4.0,2.0,2.0,2.0,,4.0,,,,,,,1.0,0.3333333333333333,0.5,0.3333333333333333,0.4444444444444444,0.06666666666666667,0.14285714285714285,0.5,0.125,0.1744186046511628,0.08333333333333333,0.5,0.4,0.4,0.5,0.25925925925925924,0.14285714285714285,0.14285714285714285,1.0,0.18518518518518517,0.6,0.6,1.0,,0.14285714285714285,,0.42857142857142855,0.6,,,23.650000000000002,3.0,4.0,3.0,,6.0,4.0,1.0,5.0,13.0,1.0,6.0,2.0,0.75,0.75,0.75,0.16666666666666666,0.18571428571428572,0.07936507936507936,0.038461538461538464,0.06741573033707865,0.045454545454545456,0.0625,0.058823529411764705,0.08695652173913043,0.15384615384615385,0.2647058823529412,0.25,1.0,0.75,0.21428571428571427,1.0,,,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,0.12,,1.0,,1.0,,,,1.0,,,,,,2.0,,,,,,0.6666666666666666,,,,False,,,,,,,,,,0.3333333333333333,1.0,1.0
469,1610612740,Jamal Mashburn,Jamal Mashburn,469,NOH,6590.0,110,-31.0,206,207,71,83,25,413,1.0,1,,,4.0,17.0,23.0,16,41,63,247,1.0,2.0,13.0,15.0,8.0,24.0,12.0,14.0,7.0,30.0,2.0,2,15.0,71,,0.25,0.25,0.3902439024390244,0.15384615384615385,0.46078431372549017,0.20588235294117646,0.5166666666666667,0.3409090909090909,27.659574468085104,0.0196078431372549,1.0,1.0,0.3333333333333333,0.23529411764705882,0.26666666666666666,,0.45098039215686275,,,0.21568627450980393,0.41431666666666667,0.5505,0.38468823529411766,0.23809523809523808,13.663414634146346,0.3446601941747573,11.0,,,,,5.0,10.0,2.0,4.0,5.0,10.0,16.0,2.0,1.0,4.0,8.0,12.0,10.0,5.0,2.0,1.0,1.0,10.0,10.0,4.0,2.0,3.0,2.0,1.0,5.0,2.0,,22.0,2.0,7.0,4.0,0.8,0.5,0.25,0.5,0.19607843137254902,0.04878048780487805,,0.6,0.07692307692307693,0.11904761904761904,0.08333333333333333,1.0,0.4782608695652174,0.4782608695652174,0.2727272727272727,,,,,0.19607843137254902,0.5,0.5,0.8,0.6666666666666666,,,0.23529411764705882,0.5,0.125,0.15217391304347827,26.07,,,1.0,,5.0,,,,9.0,,,2.0,1.0,0.8333333333333334,0.8333333333333334,,0.1267605633802817,,,,,,,0.08695652173913043,0.05555555555555555,0.2,,,,0.07936507936507936,2.0,2.0,,2.0,2.0,,1.0,1.0,,1.0,1.0,,,0.11764705882352941,,,,1.0,4.0,1.0,,,,,,,,,1.0,1.0,1.0,3.0,0.5,0.5,1.0,0.25,,2.0,,False,,,,,,,,,,,,
2040,1610612740,Jerome Moiso,Jerome Moiso,2040,NOH,1815.0,30,-1.0,55,57,29,37,6,112,4.0,6,2.0,2.0,,,2.0,5,8,11,64,3.0,2.0,3.0,5.0,6.0,4.0,2.0,4.0,1.0,10.0,3.0,6,5.0,29,2.0,0.6,1.0,0.625,0.6666666666666666,0.625,0.6666666666666666,0.6111111111111112,0.625,17.46031746031746,0.75,0.6666666666666666,0.6666666666666666,,,,,0.25,0.6666666666666666,1.0,0.75,0.5335500000000001,0.5792333333333334,0.4903,0.45454545454545453,3.5375,0.5272727272727272,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,6.0,9.0,,,,2.0,,2.0,1.0,1.0,2.0,,,1.0,,,,,,,,,0.125,0.19047619047619047,,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,2.0,3.0,2.0,1.0,5.0,4.0,,3.0,3.0,2.0,3.0,,0.6666666666666666,0.6666666666666666,0.625,0.5,0.23076923076923078,0.14285714285714285,,0.12,0.2,,,0.2222222222222222,,1.0,0.3333333333333333,1.0,0.6666666666666666,0.45454545454545453,2.0,2.0,,,,1.0,3.0,1.0,2.0,3.0,1.0,1.0,,,,0.2,,0.3333333333333333,1.0,,,,,,,1.0,,,,,,,,,,,,,,False,,,,,,,,,,,,
2042,1610612740,Courtney Alexander,Courtney Alexander,2042,NOH,1235.0,21,3.0,38,40,12,21,5,78,3.0,3,,,,1.0,3.0,4,7,12,36,1.0,1.0,3.0,2.0,6.0,2.0,,,,,,3,2.0,12,3.0,0.75,0.75,0.5714285714285714,0.3333333333333333,0.6875,0.3333333333333333,0.75,0.3333333333333333,20.930232558139537,0.375,1.0,1.0,0.125,,,,0.375,,,0.5,0.45069374999999995,,0.36496666666666666,0.16666666666666666,10.299999999999999,0.3157894736842105,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,1.0,1.0,,,,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,0.125,,,1.0,,0.11764705882352941,,1.0,0.3333333333333333,0.3333333333333333,,,,,,0.125,1.0,1.0,1.0,,,,,1.0,0.125,0.14285714285714285,24.3,1.0,1.0,1.0,,2.0,,1.0,,2.0,,1.0,,1.0,1.0,1.0,,0.14285714285714285,,0.5,0.05263157894736842,,,0.5,,,0.3333333333333333,,1.0,1.0,0.16666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,1.0,,
72,1610612740,Kenny Anderson,Kenny Anderson,72,NOH,1775.0,30,,56,55,20,32,7,111,1.0,4,1.0,2.0,1.0,2.0,1.0,2,7,5,60,1.0,1.0,2.0,3.0,2.0,2.0,4.0,5.0,2.0,11.0,1.0,2,3.0,20,1.0,0.5,0.5,0.2857142857142857,0.5,0.2857142857142857,0.5,0.35714285714285715,0.75,14.0625,0.5714285714285714,0.25,0.5,0.2857142857142857,0.5,1.0,,0.14285714285714285,1.0,0.5,0.5714285714285714,0.5128714285714285,0.3749,0.56975,0.6,5.1000000000000005,0.35714285714285715,,,,,,,,,,,,1.0,,,,1.0,,,,3.0,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,0.42857142857142855,0.5,0.5,0.2222222222222222,0.08,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,0.14285714285714285,0.14285714285714285,,,,1.0,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,0.4,1.0,1.0,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
278,1610612740,Stacey Augmon,Stacey Augmon,278,NOH,2108.0,35,-5.0,66,68,41,34,9,134,1.0,2,,,2.0,3.0,1.0,3,6,13,75,1.0,1.0,3.0,9.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,3,9.0,41,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.65,0.6428571428571429,14.473684210526315,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,,,0.3333333333333333,0.45021666666666665,,0.34823333333333334,0.6923076923076923,8.799999999999999,0.6212121212121212,,,,,,,,,,,,7.0,,,,7.0,,,,,,,4.0,5.0,2.0,1.0,1.0,,,1.0,1.0,,8.0,,1.0,3.0,,,,,,,,1.0,,0.10344827586206896,,,,,,,,,,,,,,,,,,,0.14285714285714285,0.14285714285714285,,,1.0,,,,,1.0,,3.0,1.0,1.0,1.0,,,,1.0,0.15,,0.16666666666666666,0.03225806451612903,,,0.2,,0.5,0.2,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
