EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyFtPoints,PtsAssisted3s,Arc3Assists,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,NonShootingFoulsDrawn,LostBallTurnovers,SecondChanceCorner3FGM,PenaltyCorner3FGM,Technical Free Throw Trips,BlockedShortMidRange,Arc3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,LostBallOutOfBoundsTurnovers,on,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
89,1610612742,Nick Van Exel,Nick Van Exel,89,DAL,4562.0,76,-19,143,143,44,56,24,286,4.0,7,,2.0,6.0,12.0,7.0,3.0,1.0,5.0,10.0,,,1.0,3.0,13.0,26,6.0,13.0,51.0,170,,1.0,6.0,2.0,5.0,1.0,4.0,11.0,,26.0,6.0,8.0,4.0,2.0,8.0,5.0,13.0,2.0,3.0,3.0,31.0,2.0,,2.0,3.0,3,6,2.0,,2.0,1.0,3.0,1.0,2,,,,,11.0,44,,,0.46153846153846156,,0.25,0.4166666666666667,0.5,0.4,0.5641025641025641,0.42857142857142855,0.3888888888888889,0.5795454545454546,0.42857142857142855,0.5,0.3333333333333333,0.07692307692307693,0.14285714285714285,27.325581395348838,0.6666666666666666,0.05714285714285714,0.034482758620689655,,0.03773584905660377,0.023255813953488372,0.05,,0.16666666666666666,,,,,0.1794871794871795,0.5714285714285714,0.6666666666666666,,0.3076923076923077,0.5,0.5,,0.1794871794871795,0.07692307692307693,0.2564102564102564,0.5,0.5,,,0.2222222222222222,,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5128205128205128,0.5,0.4848355263157895,0.4973071428571429,0.49446874999999996,0.11764705882352941,0.21568627450980393,9.211538461538462,26.076923076923077,0.3076923076923077,2.0,3.0,7.0,3.0,6.0,,2.0,1.0,1.0,12.0,2.0,6.0,0.5,0.14285714285714285,0.1,0.2,0.07692307692307693,0.42857142857142855,0.6666666666666666,0.13953488372093023,0.2,3.0,1.0,1.0,4.0,12.0,3.0,,,1.0,1.0,,,1.0,,,,,0.6666666666666666,,,0.14285714285714285,,,,0.42857142857142855,0.5,,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,1.0,,,,,,0.6,,,,,,1.0,,,,1.0,,True,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,3906.0,65,-19,126,128,27,47,19,254,3.0,4,1.0,1.0,3.0,5.0,17.0,2.0,1.0,1.0,5.0,,,,2.0,15.0,26,2.0,7.0,49.0,163,,,6.0,1.0,3.0,1.0,3.0,14.0,10.0,20.0,,4.0,1.0,,,,,,,,,2.0,5.0,5.0,11.0,6,17,1.0,1.0,1.0,2.0,3.0,6.0,8,1.0,,1.0,,14.0,27,0.3333333333333333,0.35714285714285715,0.2857142857142857,,0.3333333333333333,0.3333333333333333,0.5769230769230769,0.3333333333333333,0.5454545454545454,1.0,0.4166666666666667,0.6447368421052632,1.0,0.7,0.21212121212121213,,,27.7027027027027,0.3333333333333333,0.14705882352941177,0.04081632653061224,0.38461538461538464,0.2127659574468085,0.08333333333333333,,0.07142857142857142,,0.3333333333333333,0.2222222222222222,0.75,,0.12121212121212122,0.75,0.75,0.3333333333333333,0.15151515151515152,0.6,0.6,0.3333333333333333,0.5151515151515151,0.06060606060606061,0.15151515151515152,0.2,0.2,,,0.16666666666666666,1.0,0.16666666666666666,0.3333333333333333,,0.3333333333333333,0.25,0.46300937499999995,0.4187,0.54077,0.12244897959183673,0.2857142857142857,13.46923076923077,29.47142857142857,0.21428571428571427,1.0,1.0,13.0,2.0,2.0,2.0,,,1.0,13.0,3.0,6.0,1.0,,0.14285714285714285,,0.06666666666666667,0.5,1.0,0.16666666666666666,0.20689655172413793,9.0,1.0,,9.0,6.0,,4.0,,,,,,,,1.0,,2.0,1.0,,0.17391304347826086,,0.16666666666666666,0.2,,0.5294117647058824,0.5294117647058824,0.3333333333333333,0.5,0.5,1.0,,,2.0,2.0,,,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,1.0,True,,,,,,
1005,1610612742,Walt Williams,Walt Williams,1005,DAL,11572.0,193,18,383,370,111,167,51,753,8.0,15,3.0,6.0,3.0,8.0,11.0,16.0,7.0,7.0,19.0,1.0,2.0,3.0,6.0,14.0,34,12.0,35.0,71.0,392,1.0,3.0,9.0,4.0,10.0,5.0,13.0,27.0,10.0,18.0,,19.0,7.0,4.0,4.0,6.0,10.0,4.0,2.0,,26.0,5.0,5.0,14.0,25.0,9,34,7.0,2.0,6.0,8.0,15.0,8.0,23,11.0,5.0,11.0,8.0,27.0,111,0.35714285714285715,0.38461538461538464,0.34285714285714286,0.3333333333333333,0.38461538461538464,0.34285714285714286,0.4117647058823529,0.4,0.463768115942029,0.375,0.5,0.4930555555555556,0.375,0.54,0.5072463768115942,0.11764705882352941,0.09090909090909091,19.594594594594593,0.4666666666666667,0.11382113821138211,0.03424657534246575,0.1111111111111111,0.1130952380952381,0.04390243902439024,0.02,0.034482758620689655,0.16129032258064516,0.09090909090909091,0.08,0.15,0.7272727272727273,0.21739130434782608,0.5333333333333333,0.5714285714285714,0.375,0.11594202898550725,0.375,0.5,,0.15942028985507245,0.2318840579710145,0.2753623188405797,0.3684210526315789,0.3684210526315789,0.16666666666666666,0.5,0.2608695652173913,0.5,0.30434782608695654,0.2608695652173913,0.5,0.7246376811594203,0.3684210526315789,0.49311159420289846,0.5014124999999999,0.46768478260869567,0.1267605633802817,0.38028169014084506,8.452941176470588,24.205714285714286,0.2898172323759791,1.0,4.0,7.0,3.0,9.0,2.0,2.0,,6.0,7.0,1.0,3.0,0.3333333333333333,0.06666666666666667,0.3157894736842105,,0.10810810810810811,0.3333333333333333,0.25,0.04225352112676056,0.08333333333333333,3.0,5.0,1.0,4.0,36.0,2.0,4.0,2.0,5.0,5.0,,1.0,6.0,1.0,1.0,1.0,12.0,1.0,0.25,0.06779661016949153,0.05263157894736842,0.047619047619047616,0.11764705882352941,0.05263157894736842,0.2727272727272727,0.3,0.6666666666666666,0.3125,0.3125,1.0,0.08333333333333333,,,1.0,1.0,,2.0,,5.0,1.0,,,1.0,0.2857142857142857,2.0,,,,,,2.0,False,1.0,1.0,,,,
1505,1610612742,Tariq Abdul-Wahad,Tariq Abdul-Wahad,1505,DAL,3138.0,52,18,112,108,49,64,19,220,2.0,7,1.0,3.0,3.0,4.0,7.0,,,,,,,,,5.0,18,,,16.0,93,,,2.0,3.0,10.0,,,6.0,2.0,8.0,,,,1.0,1.0,,1.0,,,,2.0,4.0,,5.0,5.0,8,13,1.0,,1.0,,1.0,1.0,5,,,,,6.0,49,0.2,0.25,,,,,0.2777777777777778,0.3,0.2777777777777778,0.14285714285714285,0.3,0.38095238095238093,0.14285714285714285,0.3,,0.05555555555555555,,16.417910447761194,1.0,0.1388888888888889,0.08888888888888889,,0.1,0.12698412698412698,0.125,0.10714285714285714,0.07692307692307693,0.23076923076923078,,,,0.3888888888888889,0.2857142857142857,0.3333333333333333,0.5,0.2222222222222222,0.75,0.75,,0.3888888888888889,,,,,,,0.3,0.3333333333333333,,,,0.3888888888888889,,0.45988333333333326,0.5062333333333333,0.44377000000000005,0.125,0.375,9.46111111111111,,0.4375,1.0,5.0,6.0,1.0,7.0,2.0,1.0,,,6.0,,3.0,0.14285714285714285,0.14285714285714285,,,0.1,0.7142857142857143,0.2,0.14285714285714285,0.14285714285714285,,,,,,,4.0,1.0,,,,,,1.0,,,3.0,,,0.2222222222222222,,0.3333333333333333,,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
1711,1610612742,Raef LaFrentz,Raef LaFrentz,1711,DAL,26991.0,450,8,874,869,141,197,90,1743,40.0,55,3.0,4.0,3.0,11.0,42.0,11.0,4.0,3.0,23.0,,,,2.0,55.0,108,6.0,34.0,144.0,934,2.0,2.0,29.0,4.0,13.0,2.0,6.0,16.0,86.0,24.0,,23.0,3.0,7.0,3.0,1.0,4.0,,3.0,,9.0,28.0,9.0,35.0,49.0,32,81,7.0,1.0,6.0,6.0,13.0,43.0,78,39.0,25.0,39.0,24.0,16.0,141,0.7818181818181819,0.8958333333333334,0.17647058823529413,1.0,0.3333333333333333,0.17647058823529413,0.5092592592592593,0.3076923076923077,0.4507042253521127,0.6666666666666666,0.3684210526315789,0.48,0.6590909090909091,0.4,0.23943661971830985,0.06481481481481481,,16.76954732510288,0.5384615384615384,0.10670731707317073,0.09364548494983277,0.09375,0.10377358490566038,0.07177033492822966,0.10101010101010101,0.057971014492753624,0.08695652173913043,0.10679611650485436,0.09375,0.09375,0.6153846153846154,0.3873239436619718,0.7272727272727273,0.8,0.8,0.07746478873239436,0.2727272727272727,0.3333333333333333,1.0,0.29577464788732394,0.07746478873239436,0.1619718309859155,0.13043478260869565,0.13043478260869565,,,0.21052631578947367,0.75,0.21052631578947367,0.10526315789473684,,0.6267605633802817,0.13043478260869565,0.5036362676056338,0.5566473684210527,0.4543921052631579,0.2013888888888889,0.1111111111111111,8.452777777777778,24.00294117647059,0.16132723112128147,11.0,17.0,16.0,11.0,19.0,14.0,,2.0,5.0,19.0,3.0,11.0,0.5789473684210527,0.09090909090909091,0.19230769230769232,0.10526315789473684,0.12727272727272726,0.8095238095238095,0.6470588235294118,0.07333333333333333,0.09482758620689655,12.0,3.0,2.0,2.0,18.0,1.0,2.0,2.0,11.0,6.0,5.0,,2.0,1.0,9.0,3.0,6.0,1.0,0.18181818181818182,0.01680672268907563,0.16129032258064516,0.01098901098901099,0.03571428571428571,0.0273972602739726,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.2727272727272727,0.2727272727272727,1.0,0.09523809523809523,0.2727272727272727,1.0,,1.0,2.0,2.0,,12.0,1.0,1.0,1.0,,0.5,,,,,,,1.0,False,2.0,1.0,1.0,,,
1952,1610612742,Raja Bell,Raja Bell,1952,DAL,15733.0,262,46,527,531,124,162,53,1058,11.0,17,4.0,6.0,4.0,6.0,31.0,6.0,,1.0,5.0,,,1.0,3.0,31.0,54,4.0,11.0,82.0,533,,,11.0,10.0,16.0,1.0,3.0,29.0,46.0,16.0,,5.0,1.0,5.0,13.0,10.0,23.0,2.0,6.0,3.0,56.0,4.0,9.0,25.0,35.0,10,45,1.0,1.0,1.0,4.0,5.0,16.0,38,,,,,29.0,124,0.7419354838709677,0.7666666666666667,0.36363636363636365,,0.3333333333333333,0.36363636363636365,0.5740740740740741,0.625,0.5692307692307692,0.8333333333333334,0.6052631578947368,0.5694444444444444,0.7857142857142857,0.6041666666666666,0.16923076923076924,0.09259259259259259,,12.984822934232715,0.2,0.11904761904761904,0.022222222222222223,0.15789473684210525,0.12734082397003746,0.03861003861003861,0.01818181818181818,,0.10144927536231885,0.08695652173913043,0.13513513513513514,0.2,,0.26153846153846155,0.6470588235294118,0.9166666666666666,0.5454545454545454,0.09230769230769231,0.6666666666666666,0.6666666666666666,0.75,0.47692307692307695,0.09230769230769231,0.07692307692307693,0.2,0.2,,,0.3157894736842105,0.6666666666666666,,0.15789473684210525,0.3333333333333333,0.4307692307692308,0.2,0.4918553846153847,0.5264599999999999,0.49206052631578956,0.13414634146341464,0.35365853658536583,11.885185185185184,23.818181818181817,0.23529411764705882,3.0,4.0,8.0,5.0,6.0,2.0,4.0,,1.0,16.0,2.0,7.0,0.8333333333333334,0.29411764705882354,0.06666666666666667,,0.16666666666666666,0.6666666666666666,0.75,0.1,0.11864406779661017,16.0,3.0,,6.0,12.0,8.0,6.0,,5.0,5.0,,,,,,3.0,6.0,1.0,,0.0759493670886076,0.075,0.09230769230769231,,,0.5161290322580645,0.5161290322580645,0.875,0.5,0.5,1.0,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,False,,1.0,,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,44765.0,746,1,1471,1465,368,484,163,2936,27.0,42,5.0,8.0,23.0,53.0,70.0,19.0,5.0,36.0,79.0,4.0,11.0,10.0,20.0,78.0,165,41.0,98.0,332.0,1584,5.0,12.0,44.0,17.0,34.0,11.0,25.0,90.0,68.0,88.0,21.0,78.0,36.0,11.0,31.0,24.0,55.0,5.0,12.0,5.0,134.0,11.0,22.0,57.0,87.0,24,111,18.0,4.0,11.0,12.0,30.0,22.0,42,11.0,8.0,11.0,6.0,90.0,368,0.4358974358974359,0.4857142857142857,0.41836734693877553,0.4166666666666667,0.44,0.422680412371134,0.4727272727272727,0.5,0.5304182509505704,0.65,0.5677966101694916,0.5667808219178082,0.6875,0.625,0.3726235741444867,0.06666666666666667,,19.46795646916566,0.6,0.10961538461538461,0.021484375,0.11764705882352941,0.11173974540311174,0.03361344537815126,0.017543859649122806,0.018604651162790697,0.06748466257668712,0.12365591397849462,0.15126050420168066,0.058823529411764705,0.5454545454545454,0.1596958174904943,0.6428571428571429,0.7297297297297297,0.5555555555555556,0.20152091254752852,0.4339622641509434,0.48936170212765956,0.34782608695652173,0.2661596958174905,0.07224334600760456,0.30038022813688214,0.45569620253164556,0.45569620253164556,0.36666666666666664,0.36363636363636365,0.13559322033898305,0.625,0.0847457627118644,0.3389830508474576,0.5,0.532319391634981,0.46153846153846156,0.48943492366412195,0.5084299999999999,0.4855711864406779,0.13253012048192772,0.2710843373493976,10.353939393939395,24.656122448979595,0.2501699524133243,6.0,6.0,53.0,12.0,18.0,16.0,14.0,,8.0,62.0,2.0,25.0,0.6666666666666666,0.11904761904761904,0.14035087719298245,,0.13450292397660818,0.2,1.0,0.08741258741258741,0.13297872340425532,28.0,5.0,1.0,23.0,102.0,19.0,13.0,4.0,25.0,23.0,2.0,,5.0,3.0,,5.0,6.0,0.8292682926829268,0.11320754716981132,0.06435643564356436,0.031746031746031744,0.07741935483870968,0.02127659574468085,0.030534351145038167,0.4,0.4,0.39285714285714285,0.2631578947368421,0.2631578947368421,0.8,0.03333333333333333,,5.0,6.0,7.0,1.0,1.0,1.0,3.0,0.8333333333333334,1.0,,0.75,0.2,,1.0,,,,,2.0,False,,,,,,
89,1610612742,Nick Van Exel,Nick Van Exel,89,DAL,35829.0,597,-11,1173,1165,378,445,122,2338,33.0,45,9.0,16.0,45.0,97.0,46.0,18.0,4.0,31.0,81.0,1.0,5.0,10.0,28.0,93.0,188,38.0,99.0,338.0,1312,3.0,9.0,30.0,24.0,62.0,11.0,32.0,103.0,12.0,174.0,45.0,80.0,31.0,5.0,41.0,28.0,69.0,6.0,19.0,7.0,166.0,8.0,12.0,34.0,47.0,15,62,22.0,4.0,19.0,14.0,36.0,18.0,45,,,,,103.0,378,0.06451612903225806,0.06666666666666667,0.3838383838383838,0.3333333333333333,0.34375,0.3877551020408163,0.4946808510638298,0.3870967741935484,0.5226480836236934,0.48214285714285715,0.4308510638297872,0.5434083601286174,0.5172413793103449,0.47685185185185186,0.34494773519163763,0.026595744680851064,0.021739130434782608,26.65130568356375,0.6111111111111112,0.08673469387755102,0.021798365122615803,0.07407407407407407,0.08303249097472924,0.027881040892193308,0.03546099290780142,0.014492753623188406,0.07692307692307693,0.09090909090909091,0.06060606060606061,0.09523809523809523,,0.156794425087108,0.7333333333333333,0.7333333333333333,0.12121212121212122,0.33797909407665505,0.4639175257731959,0.4838709677419355,0.022222222222222223,0.1602787456445993,0.0627177700348432,0.28222996515679444,0.38271604938271603,0.3875,0.17857142857142858,0.2,0.1702127659574468,0.5625,0.0425531914893617,0.2978723404255319,0.35714285714285715,0.5017421602787456,0.3875,0.472676048951049,0.4566777777777777,0.46662553191489364,0.08875739644970414,0.3047337278106509,8.687765957446809,24.842424242424244,0.32225063938618925,3.0,4.0,38.0,9.0,19.0,6.0,15.0,,1.0,52.0,2.0,18.0,0.47368421052631576,,0.02040816326530612,,0.09243697478991597,0.14285714285714285,0.75,0.06557377049180328,0.08823529411764706,15.0,7.0,4.0,22.0,69.0,22.0,7.0,9.0,11.0,10.0,1.0,1.0,2.0,7.0,,4.0,8.0,0.6052631578947368,0.041237113402061855,0.04093567251461988,0.011363636363636364,0.031007751937984496,0.07142857142857142,0.06164383561643835,0.32608695652173914,0.3333333333333333,0.06666666666666667,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.14285714285714285,,3.0,6.0,3.0,2.0,1.0,,,0.5483870967741935,0.5,1.0,,0.25,,1.0,1.0,0.010101010101010102,0.012345679012345678,,3.0,False,,,,2.0,0.019801980198019802,
959,1610612742,Steve Nash,Steve Nash,959,DAL,39388.0,656,5,1283,1271,297,366,143,2554,37.0,64,9.0,14.0,15.0,46.0,51.0,11.0,2.0,26.0,53.0,2.0,2.0,8.0,16.0,69.0,161,33.0,64.0,286.0,1421,3.0,3.0,13.0,15.0,26.0,9.0,18.0,85.0,24.0,114.0,33.0,53.0,26.0,9.0,94.0,35.0,129.0,10.0,53.0,12.0,293.0,8.0,17.0,31.0,50.0,14,64,26.0,10.0,21.0,23.0,49.0,12.0,43,1.0,,1.0,,85.0,297,0.17391304347826086,0.17391304347826086,0.515625,1.0,0.5,0.515625,0.42857142857142855,0.5769230769230769,0.5266666666666666,0.5909090909090909,0.6477272727272727,0.5650406504065041,0.5909090909090909,0.7192982456140351,0.28444444444444444,0.055900621118012424,,20.50034746351633,0.5306122448979592,0.07045454545454545,0.01834862385321101,0.09941520467836257,0.07855973813420622,0.022988505747126436,0.013245033112582781,0.029239766081871343,0.05223880597014925,0.07692307692307693,0.10526315789473684,0.08771929824561403,,0.28444444444444444,0.578125,0.6166666666666667,0.13513513513513514,0.20444444444444446,0.32608695652173914,0.36585365853658536,0.13333333333333333,0.22666666666666666,0.04888888888888889,0.23555555555555555,0.49056603773584906,0.49056603773584906,0.18181818181818182,1.0,0.3181818181818182,0.6428571428571429,0.045454545454545456,0.36363636363636365,0.5,0.5688888888888889,0.49056603773584906,0.4998176339285713,0.4639937499999999,0.4983348837209303,0.045454545454545456,0.2972027972027972,8.343478260869565,24.603125000000002,0.23148869836321123,2.0,2.0,49.0,2.0,8.0,,29.0,,2.0,56.0,4.0,15.0,0.25,0.0625,0.047619047619047616,,0.08,0.18181818181818182,1.0,0.07172995780590717,0.0872093023255814,17.0,7.0,1.0,28.0,66.0,25.0,6.0,,16.0,11.0,5.0,2.0,3.0,4.0,9.0,3.0,10.0,0.6666666666666666,0.10869565217391304,0.03468208092485549,0.008771929824561403,0.047244094488188976,,,0.3333333333333333,0.3333333333333333,0.29411764705882354,0.6363636363636364,0.6363636363636364,0.8571428571428571,0.09090909090909091,,,9.0,5.0,1.0,1.0,8.0,1.0,0.6153846153846154,1.0,1.0,1.0,0.5,,,,,,,4.0,False,,,,2.0,0.03076923076923077,1.0
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,39429.0,657,14,1284,1280,342,401,135,2564,36.0,53,12.0,14.0,28.0,68.0,105.0,7.0,2.0,22.0,47.0,1.0,5.0,5.0,15.0,108.0,226,25.0,54.0,381.0,1418,1.0,6.0,33.0,23.0,46.0,6.0,17.0,103.0,122.0,94.0,6.0,47.0,22.0,16.0,23.0,14.0,37.0,2.0,14.0,4.0,88.0,2.0,34.0,109.0,170.0,9,179,25.0,6.0,17.0,12.0,37.0,27.0,44,15.0,11.0,15.0,9.0,103.0,342,0.5648148148148148,0.5754716981132075,0.46296296296296297,0.16666666666666666,0.35294117647058826,0.46296296296296297,0.4778761061946903,0.5,0.5196428571428572,0.46296296296296297,0.5079365079365079,0.5864197530864198,0.55,0.6204819277108434,0.19285714285714287,0.07079646017699115,0.047619047619047616,25.15679442508711,0.6756756756756757,0.23695652173913043,0.004618937644341801,0.20481927710843373,0.22843450479233227,0.015,,0.005555555555555556,0.18055555555555555,0.28205128205128205,0.24770642201834864,0.12280701754385964,0.6,0.18928571428571428,0.6792452830188679,0.7346938775510204,0.6666666666666666,0.24285714285714285,0.4117647058823529,0.45901639344262296,0.39285714285714285,0.375,0.025,0.16785714285714284,0.46808510638297873,0.46808510638297873,0.18518518518518517,0.2,0.2222222222222222,0.8571428571428571,0.031746031746031744,0.23809523809523808,0.3333333333333333,0.3821428571428571,0.46808510638297873,0.4706742857142858,0.44452333333333344,0.4820190476190476,0.08661417322834646,0.27034120734908135,11.341150442477876,24.433333333333334,0.26635514018691586,2.0,5.0,90.0,11.0,21.0,4.0,5.0,,27.0,100.0,8.0,40.0,0.5238095238095238,0.07547169811320754,0.5510204081632653,,0.24375,0.18518518518518517,0.4,0.134185303514377,0.15503875968992248,44.0,3.0,1.0,39.0,69.0,12.0,7.0,1.0,21.0,15.0,6.0,2.0,4.0,10.0,3.0,3.0,5.0,0.92,0.10294117647058823,0.041916167664670656,0.009900990099009901,0.03125,0.07692307692307693,0.007751937984496124,0.41904761904761906,0.44,0.5909090909090909,0.42857142857142855,0.42857142857142855,1.0,0.037037037037037035,,8.0,11.0,8.0,,1.0,2.0,3.0,0.9090909090909091,,,1.0,0.5,1.0,,,,,,1.0,False,1.0,2.0,,2.0,0.03636363636363636,1.0
1915,1610612742,Evan Eschmeyer,Evan Eschmeyer,1915,DAL,1239.0,21,2,40,37,17,25,10,77,,2,,,,,,,,,,,,,,,2,,,,30,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,,2.0,3.0,1,4,,,,,,2.0,4,1.0,1.0,1.0,1.0,,17,,,,,,,,,,,,,,,,,,3.773584905660377,,0.14285714285714285,,,0.125,0.03571428571428571,,,0.4,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.6253,,,,,,,0.425,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,2.0,2.0,,,,,1.0,,2.0,,,0.125,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,19641.0,327,-18,625,625,212,259,74,1250,25.0,44,7.0,15.0,5.0,20.0,7.0,,,,,,,,,33.0,71,,,99.0,714,,,23.0,11.0,22.0,,,42.0,48.0,18.0,,,,11.0,9.0,4.0,13.0,,5.0,1.0,30.0,23.0,9.0,24.0,34.0,32,66,8.0,1.0,7.0,4.0,12.0,17.0,47,4.0,3.0,4.0,3.0,42.0,212,0.7272727272727273,0.8571428571428571,,,,,0.4647887323943662,0.5,0.4647887323943662,0.5,0.5,0.55,0.575,0.6363636363636364,,0.15492957746478872,0.14285714285714285,14.40677966101695,0.6666666666666666,0.11374407582938388,0.11057692307692307,0.11538461538461539,0.11418685121107267,0.10921501706484642,0.10666666666666667,0.08235294117647059,0.13636363636363635,0.11267605633802817,0.12,0.10714285714285714,0.75,0.6197183098591549,0.5681818181818182,0.6756756756756757,0.72,0.28169014084507044,0.25,0.29411764705882354,0.6,0.09859154929577464,,,,,,,0.6818181818181818,0.4666666666666667,,,,0.6197183098591549,,0.4917732394366196,0.5408999999999999,0.48469090909090906,0.23232323232323232,0.42424242424242425,4.105633802816901,,0.3392,5.0,11.0,33.0,7.0,14.0,10.0,3.0,,1.0,42.0,4.0,16.0,0.5,0.1590909090909091,0.03333333333333333,,0.0945945945945946,0.7857142857142857,0.45454545454545453,0.1927710843373494,0.1927710843373494,3.0,,,20.0,,4.0,9.0,4.0,11.0,10.0,1.0,1.0,1.0,4.0,7.0,1.0,8.0,,0.15,0.10588235294117647,0.16666666666666666,0.0625,0.23809523809523808,0.14814814814814814,0.42857142857142855,0.5,1.0,,,,,,9.0,7.0,1.0,,,,1.0,,,,,,,,,,,,,False,,,1.0,,,
