EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,BadPassTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,SelfOReb,OffCorner3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3Assists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,BlockedLongMidRange,FTOffRebounds,3SecondViolations,OffFTReboundPct,HeaveAttempts,on
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,3870.0,64,11.0,125,127,57,88,27,252,4.0,7.0,1.0,3.0,4.0,6.0,1.0,3.0,7.0,11.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,12.0,21.0,1.0,5.0,9.0,36.0,134,1.0,3.0,1.0,3.0,5.0,7.0,12.0,1.0,3.0,7.0,24.0,20.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,5.0,1.0,7.0,7.0,14.0,4.0,2.0,2.0,1.0,3.0,1.0,4.0,3.0,12.0,3.0,11.0,1.0,5.0,1.0,24.0,57,5.0,0.8333333333333334,0.8333333333333334,1.0,0.2,0.3333333333333333,0.2,0.5714285714285714,0.3333333333333333,0.5833333333333334,0.5192307692307693,0.25,0.5666666666666667,0.5806451612903226,0.5,0.631578947368421,0.19230769230769232,22.151898734177212,0.25,0.14285714285714285,0.08771929824561403,0.12,0.1111111111111111,0.1111111111111111,0.09090909090909091,0.11864406779661017,0.16666666666666666,0.07142857142857142,0.13333333333333333,0.125,0.08333333333333333,0.14285714285714285,0.25,0.2692307692307692,0.5714285714285714,0.5714285714285714,1.0,0.11538461538461539,0.3333333333333333,0.3333333333333333,0.4230769230769231,0.6363636363636364,0.6363636363636364,0.8571428571428571,0.07692307692307693,0.5,0.5,1.0,0.11538461538461539,0.75,0.3333333333333333,1.0,0.25,0.4,0.6666666666666666,0.13333333333333333,0.5,0.06666666666666667,0.46153846153846156,0.46545769230769235,0.5890375,0.5191466666666666,0.16666666666666666,0.2,0.1388888888888889,0.6666666666666666,11.099999999999998,25.839999999999996,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,8708.0,145,-22.0,272,276,128,134,54,548,12.0,17.0,4.0,5.0,6.0,9.0,2.0,7.0,3.0,12.0,1.0,1.0,1.0,1.0,6.0,,4.0,17.0,36.0,1.0,7.0,21.0,58.0,333,4.0,7.0,,5.0,13.0,9.0,14.0,1.0,5.0,12.0,33.0,20.0,14.0,,6.0,6.0,7.0,,3.0,15.0,,8.0,3.0,13.0,,16.0,8.0,24.0,3.0,3.0,,2.0,4.0,,6.0,1.0,6.0,,24.0,,10.0,2.0,33.0,128,4.0,0.5882352941176471,0.7142857142857143,,0.14285714285714285,0.2,0.14285714285714285,0.4722222222222222,0.5714285714285714,0.6428571428571429,0.43023255813953487,0.5714285714285714,0.5526315789473685,0.5272727272727272,0.65,0.6346153846153846,0.16279069767441862,18.154761904761905,0.3333333333333333,,0.12871287128712872,0.07079646017699115,0.13636363636363635,,0.13008130081300814,0.06201550387596899,,0.058823529411764705,0.10909090909090909,,0.25,0.06521739130434782,0.1111111111111111,0.3953488372093023,0.7058823529411765,0.8,0.5,0.16279069767441862,0.2857142857142857,0.2857142857142857,0.27906976744186046,0.25,0.2727272727272727,0.6666666666666666,0.023255813953488372,1.0,1.0,,0.13953488372093023,0.7142857142857143,0.8,,,0.47368421052631576,0.6666666666666666,0.05263157894736842,1.0,0.21052631578947367,0.5581395348837209,0.4871779069767443,0.5257142857142857,0.517921052631579,0.18867924528301888,0.21739130434782608,0.22413793103448276,0.5689655172413793,7.838888888888889,24.942857142857143,0.47058823529411764,3.0,6.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,10.0,8.0,2.0,10.0,7.0,1.0,0.08333333333333333,0.11764705882352941,0.08333333333333333,0.14285714285714285,0.15384615384615385,0.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1909,1610612762,Scott Padgett,Scott Padgett,1909,UTA,2199.0,37,-13.0,69,69,30,36,13,138,,,,,,,,1.0,3.0,8.0,,,,,3.0,,2.0,3.0,9.0,1.0,3.0,,9.0,93,,1.0,,,,1.0,3.0,1.0,2.0,,5.0,2.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,8.0,1.0,3.0,,1.0,,1.0,4.0,5.0,3.0,2.0,1.0,2.0,,,2.0,2.0,4.0,,,,,,5.0,30,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.375,,0.5,0.375,,0.5,0.25,16.867469879518072,1.0,,0.05555555555555555,0.10714285714285714,,0.2,0.05,0.12121212121212122,,,0.3,,0.125,,,,,,,0.08333333333333333,,,0.6666666666666666,0.375,0.375,0.3333333333333333,,,,,0.25,,,,,,,,,0.4,0.25,0.41795,0.4767,0.41518999999999995,,,,0.5555555555555556,17.299999999999997,24.833333333333332,0.43478260869565216,,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,True
252,1610612762,Karl Malone,Karl Malone,252,UTA,6251.0,104,-9.0,195,199,101,101,39,394,6.0,9.0,2.0,3.0,3.0,5.0,1.0,6.0,12.0,32.0,,,,,,,,19.0,47.0,,,19.0,57.0,231,3.0,7.0,,7.0,13.0,8.0,19.0,,,13.0,29.0,28.0,10.0,,,15.0,16.0,,5.0,33.0,,4.0,3.0,16.0,2.0,21.0,4.0,25.0,3.0,1.0,2.0,4.0,8.0,,12.0,3.0,10.0,3.0,27.0,1.0,9.0,5.0,29.0,101,2.0,0.7368421052631579,0.7777777777777778,,,,,0.40425531914893614,0.42857142857142855,0.42105263157894735,0.40425531914893614,0.42857142857142855,0.42105263157894735,0.475,0.5909090909090909,0.5576923076923077,,29.75206611570248,0.3333333333333333,0.3333333333333333,0.20253164556962025,0.04878048780487805,0.15,,0.1919191919191919,0.043010752688172046,0.058823529411764705,0.047619047619047616,0.045454545454545456,,0.3333333333333333,0.19444444444444445,0.1111111111111111,0.19148936170212766,0.6666666666666666,0.75,0.6666666666666666,0.1276595744680851,0.16666666666666666,0.2,0.6808510638297872,0.375,0.3870967741935484,0.8333333333333334,,,,,,0.42857142857142855,0.6666666666666666,,,0.2631578947368421,0.6,,,,0.19148936170212766,0.4305255319148936,0.4563428571428572,0.4502473684210527,0.16363636363636364,0.16363636363636364,0.22807017543859648,0.5087719298245614,13.861702127659575,,0.517948717948718,,2.0,3.0,1.0,,10.0,4.0,,7.0,,2.0,1.0,1.0,2.0,2.0,,0.06382978723404255,0.1111111111111111,0.03125,0.16129032258064516,0.18181818181818182,1.0,,,,,2.0,,0.08,,,,,,1.0,5.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,True
349,1610612762,Mark Jackson,Mark Jackson,349,UTA,4546.0,76,-1.0,141,149,71,72,25,290,3.0,5.0,1.0,3.0,1.0,2.0,5.0,13.0,2.0,3.0,1.0,2.0,1.0,2.0,7.0,,,10.0,21.0,5.0,9.0,1.0,36.0,175,2.0,4.0,1.0,,7.0,5.0,9.0,1.0,2.0,1.0,14.0,12.0,8.0,12.0,7.0,15.0,15.0,2.0,9.0,30.0,,2.0,,2.0,,2.0,2.0,4.0,3.0,1.0,2.0,4.0,,,4.0,2.0,8.0,,1.0,1.0,1.0,,14.0,71,3.0,0.6,0.6,0.8,0.5555555555555556,0.5,0.5555555555555556,0.47619047619047616,0.5,0.5555555555555556,0.5833333333333334,0.7,0.5909090909090909,0.6,0.7,0.6363636363636364,0.3,19.883040935672515,1.0,,0.0392156862745098,0.038461538461538464,,,0.03278688524590164,0.03076923076923077,0.2,,,,,0.045454545454545456,,0.16666666666666666,0.6,0.75,0.6666666666666666,0.43333333333333335,0.38461538461538464,0.4166666666666667,0.1,0.6666666666666666,0.6666666666666666,1.0,0.06666666666666667,0.5,0.5,1.0,0.23333333333333334,0.6,0.3333333333333333,1.0,,0.18181818181818182,0.5,0.18181818181818182,0.5,,0.4666666666666667,0.45573166666666665,0.5418000000000001,0.44941818181818183,0.03333333333333333,0.047619047619047616,0.19444444444444445,0.3888888888888889,8.323809523809523,24.58888888888889,0.5035460992907801,3.0,,2.0,,,4.0,4.0,,3.0,1.0,,,,,,,0.09523809523809523,0.2,,0.05555555555555555,,,0.4,4.0,,4.0,,,,0.5714285714285714,0.5714285714285714,0.75,,0.5714285714285714,,,,,0.07692307692307693,1.0,1.0,1.0,1.0,0.2,1.0,1.0,,,,,,,True
304,1610612762,John Stockton,John Stockton,304,UTA,3892.0,65,-21.0,125,122,56,57,25,247,5.0,8.0,2.0,2.0,3.0,3.0,,2.0,5.0,10.0,,,,,1.0,,1.0,10.0,20.0,,1.0,9.0,29.0,151,3.0,4.0,,,6.0,4.0,7.0,,1.0,6.0,14.0,8.0,12.0,,1.0,12.0,12.0,1.0,5.0,24.0,,5.0,1.0,5.0,,6.0,5.0,11.0,3.0,2.0,1.0,5.0,1.0,2.0,6.0,1.0,7.0,,9.0,,,3.0,14.0,56,3.0,0.4,0.4444444444444444,,,,,0.5,0.75,0.5714285714285714,0.47619047619047616,0.75,0.5,0.5416666666666666,0.75,0.6363636363636364,0.047619047619047616,19.35483870967742,0.8333333333333334,,0.10204081632653061,0.08771929824561403,0.08333333333333333,,0.09836065573770492,0.08333333333333333,0.07692307692307693,,0.12121212121212122,,,0.16666666666666666,0.16666666666666666,0.38095238095238093,0.625,0.7142857142857143,0.2,0.09523809523809523,,,0.47619047619047616,0.5,0.625,0.6,,,,,0.047619047619047616,0.5,1.0,,,0.375,1.0,,,0.125,0.42857142857142855,0.4802476190476191,0.480325,0.5102625000000001,,,0.20689655172413793,0.4827586206896552,9.42,25.5,0.448,,2.0,4.0,,,6.0,3.0,,3.0,,1.0,,,1.0,1.0,,0.2,0.125,0.2,0.058823529411764705,,1.0,,,,,,,,,,,,,,1.0,1.0,,0.5,,,,,,,,3.0,1.0,,,,,True
731,1610612762,Greg Ostertag,Greg Ostertag,731,UTA,4989.0,83,1.0,157,159,87,87,30,316,11.0,14.0,5.0,8.0,5.0,7.0,,2.0,,2.0,,,,,,,,11.0,18.0,,,12.0,34.0,182,5.0,8.0,,3.0,13.0,5.0,8.0,,,8.0,18.0,12.0,10.0,,,2.0,2.0,,1.0,4.0,1.0,10.0,2.0,6.0,4.0,12.0,12.0,24.0,2.0,1.0,1.0,1.0,3.0,,4.0,6.0,12.0,1.0,17.0,1.0,7.0,2.0,18.0,87,2.0,0.5454545454545454,1.0,,,,,0.6111111111111112,0.625,0.625,0.6111111111111112,0.625,0.625,0.6538461538461539,0.65,0.6923076923076923,,15.463917525773196,0.25,0.5,0.09230769230769231,0.17857142857142858,0.15384615384615385,0.1,0.10256410256410256,0.16666666666666666,0.125,0.23076923076923078,0.18518518518518517,0.1111111111111111,0.1111111111111111,0.06666666666666667,0.14285714285714285,0.7777777777777778,0.7857142857142857,0.8461538461538461,0.5454545454545454,0.1111111111111111,,,0.1111111111111111,,,,,,,,,1.0,0.625,,,0.875,0.7142857142857143,,,,0.7777777777777778,0.5055777777777778,0.5748571428571428,0.54165,0.2916666666666667,0.2916666666666667,0.38235294117647056,0.5294117647058824,2.7222222222222228,,0.554140127388535,,10.0,1.0,,,1.0,1.0,1.0,3.0,,2.0,2.0,,2.0,1.0,,0.05555555555555555,0.07142857142857142,,0.11538461538461539,0.16666666666666666,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,0.14285714285714285,,True
763,1610612762,Tony Massenburg,Tony Massenburg,763,UTA,3231.0,54,-22.0,96,100,25,25,19,196,3.0,5.0,2.0,3.0,1.0,2.0,4.0,9.0,,2.0,,,,,,,,7.0,16.0,,,5.0,19.0,123,4.0,5.0,,1.0,9.0,2.0,6.0,,,2.0,6.0,4.0,10.0,,,1.0,2.0,,1.0,5.0,,7.0,2.0,6.0,1.0,9.0,7.0,16.0,,,,3.0,1.0,2.0,4.0,3.0,8.0,,9.0,1.0,5.0,,6.0,25,,0.2857142857142857,0.6666666666666666,,,,,0.4375,0.8,0.3333333333333333,0.4375,0.8,0.3333333333333333,0.475,0.6428571428571429,0.42857142857142855,,20.168067226890756,0.75,0.3333333333333333,0.17142857142857143,0.14583333333333334,0.3333333333333333,,0.1951219512195122,0.1320754716981132,0.3333333333333333,0.1,0.13636363636363635,,0.2222222222222222,0.23529411764705882,0.5,0.3125,0.6,0.6,0.3333333333333333,0.5625,0.4444444444444444,0.4444444444444444,0.125,,,,,,,,,0.6,0.6666666666666666,,,0.3333333333333333,0.5,,,,0.3125,0.41551249999999995,0.4819,0.4124333333333334,0.25,0.25,0.47368421052631576,0.3157894736842105,6.9125000000000005,,0.2604166666666667,,8.0,,1.0,1.0,,1.0,1.0,1.0,,4.0,2.0,2.0,4.0,3.0,,,,,,0.25,0.75,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,1415.0,24,-17.0,48,48,33,25,11,96,1.0,2.0,1.0,2.0,1.0,1.0,,,3.0,8.0,,1.0,,1.0,1.0,,1.0,4.0,10.0,,2.0,4.0,12.0,70,1.0,3.0,,2.0,4.0,2.0,5.0,,2.0,4.0,8.0,6.0,2.0,,,,1.0,,,3.0,,2.0,,2.0,,2.0,2.0,4.0,,,,,,,,1.0,3.0,,4.0,,2.0,,8.0,33,2.0,0.75,1.0,,,,,0.4,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.5,0.4444444444444444,0.16666666666666666,22.580645161290324,,,0.25,0.08695652173913043,,,0.16666666666666666,0.07692307692307693,0.2857142857142857,,,,0.5,,,0.16666666666666666,0.5,0.5,,,,,0.6666666666666666,0.375,0.375,1.0,0.08333333333333333,,,,0.08333333333333333,0.6666666666666666,0.5,,,0.14285714285714285,1.0,0.14285714285714285,,0.14285714285714285,0.3333333333333333,0.4255545454545455,0.5173,0.43754999999999994,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.6666666666666666,14.76,46.9,0.6875,,2.0,,1.0,1.0,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True
384,1610612762,Calbert Cheaney,Calbert Cheaney,384,UTA,2695.0,45,-20.0,79,81,28,21,11,160,2.0,2.0,,,1.0,1.0,1.0,3.0,2.0,6.0,,,,,,,,5.0,11.0,,,1.0,11.0,109,1.0,1.0,,,2.0,2.0,3.0,,,1.0,5.0,6.0,4.0,,,2.0,2.0,,1.0,4.0,,,,,,,,,,,,,2.0,,2.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,5.0,28,1.0,0.6,0.6,,,,,0.45454545454545453,1.0,0.6666666666666666,0.45454545454545453,1.0,0.6666666666666666,0.4583333333333333,1.0,0.625,,15.384615384615383,,,,,,,,,,,,,,,,0.18181818181818182,1.0,1.0,1.0,0.2727272727272727,0.3333333333333333,0.5,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,0.3333333333333333,1.0,,,,0.18181818181818182,0.38434545454545455,0.3977,0.3605666666666667,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.45454545454545453,13.1,,0.35443037974683544,,,1.0,,,1.0,,,1.0,,1.0,1.0,,1.0,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,True
