EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceFtPoints,Travels,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,LostBallOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceFG3M,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,on
2416,1610612747,Kareem Rush,Kareem Rush,2416,LAL,2571.0,43,10.0,84,83,48.0,30,10.0,167,1.0,2.0,,,,,,3.0,2.0,4.0,2.0,,1.0,2.0,3.0,,2.0,3.0,3.0,9.0,2.0,5.0,2.0,14.0,83,,,,,2.0,5.0,2.0,4.0,2.0,12.0,4.0,2.0,3.0,3.0,,3.0,2.0,,,,,,,,,,,,2.0,,,1.0,,1.0,2.0,3.0,1.0,,,,2.0,,2.0,,,2.0,1.0,,,2.0,,,2.0,,,1.0,,,,,,,,,12.0,48.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.4,0.5,0.4,0.3333333333333333,,0.4,0.42857142857142855,,0.5555555555555556,0.4666666666666667,,0.6,0.35714285714285715,,,17.708333333333336,1.0,,,0.03333333333333333,0.08,,,0.025,0.05128205128205128,0.25,,,,,0.09090909090909091,,,,0.125,,0.14285714285714285,0.5,0.5,1.0,0.21428571428571427,,,,0.2857142857142857,0.5,0.5,0.5,0.14285714285714285,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,,,,,,,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.4615535714285714,,0.46090555555555557,,,,0.8571428571428571,11.722222222222223,24.279999999999998,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
296,1610612747,Rick Fox,Rick Fox,296,LAL,4659.0,78,-27.0,159,159,57.0,47,23.0,318,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,5.0,,3.0,2.0,4.0,,1.0,2.0,3.0,8.0,4.0,9.0,3.0,21.0,185,1.0,1.0,,4.0,1.0,2.0,2.0,5.0,3.0,11.0,2.0,4.0,12.0,,2.0,4.0,2.0,1.0,2.0,4.0,6.0,,4.0,1.0,,1.0,16.0,1.0,1.0,,1.0,2.0,1.0,4.0,2.0,6.0,,1.0,,1.0,4.0,,4.0,,,4.0,,,5.0,15.0,1.0,,4.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,11.0,57.0,5.0,0.3333333333333333,0.5,1.0,0.4444444444444444,0.4,0.4444444444444444,0.375,1.0,0.5,0.5294117647058824,1.0,0.5714285714285714,0.5526315789473685,1.0,0.6111111111111112,0.5294117647058824,0.125,0.3333333333333333,12.5,1.0,0.25,,0.0425531914893617,0.015151515151515152,0.08333333333333333,0.058823529411764705,0.05084745762711865,0.024096385542168676,,0.038461538461538464,,,0.1111111111111111,,0.05555555555555555,0.09090909090909091,,,1.0,0.17647058823529413,0.6666666666666666,1.0,0.5,0.17647058823529413,0.3333333333333333,0.3333333333333333,,0.11764705882352941,,,,0.29411764705882354,0.23529411764705882,0.5,0.5,1.0,1.0,1.0,,,0.14285714285714285,1.0,0.42857142857142855,0.2857142857142857,0.5,0.7058823529411765,0.5,0.5100382352941176,,0.5258785714285714,0.05555555555555555,0.1111111111111111,0.19047619047619047,0.5238095238095238,7.725,23.677777777777777,0.3584905660377358,2.0,1.0,2.0,,,,0.14285714285714285,0.4,0.4,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True
109,1610612747,Robert Horry,Robert Horry,109,LAL,1137.0,19,-7.0,36,34,8.0,7,7.0,70,,,,,,,,,,2.0,,,,,3.0,,,2.0,,2.0,,3.0,,,33,,,,,,1.0,,2.0,,,,,,,,3.0,,,1.0,1.0,2.0,1.0,,,1.0,,5.0,,,,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,0.6,,,14.285714285714286,1.0,,,0.0625,,,,0.05,,,,,,,,0.125,,,,,,,,,,,,,0.4,,,,,0.6,,,,,,,,,,,0.6666666666666666,,0.6,,0.45987,,0.47418333333333335,,,,,19.5,24.933333333333334,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1904,1610612747,Devean George,Devean George,1904,LAL,1828.0,30,-16.0,59,57,17.0,15,8.0,116,1.0,1.0,,,,,,2.0,1.0,2.0,,,,,1.0,,,,2.0,5.0,,1.0,,4.0,61,,1.0,,,,,,,,,2.0,2.0,,,,1.0,,,2.0,1.0,3.0,1.0,,,1.0,1.0,7.0,,1.0,,1.0,6.0,,7.0,1.0,8.0,,1.0,,1.0,,1.0,,3.0,,3.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,17.0,1.0,0.5,0.5,,,,,0.4,,,0.3333333333333333,,,0.3333333333333333,,,0.16666666666666666,,,13.043478260869566,,,,0.25,0.038461538461538464,0.14285714285714285,,0.22580645161290322,0.03225806451612903,,,0.1,,0.25,0.1111111111111111,0.36363636363636365,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,0.5,0.5,1.0,,0.16666666666666666,,,,,,,,,,,,,0.3333333333333333,,0.5053583333333332,0.4189,,,,,,10.02,24.0,0.288135593220339,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,False
2098,1610612747,Slava Medvedenko,Slava Medvedenko,2098,LAL,1146.0,19,-2.0,43,46,35.0,42,4.0,89,2.0,4.0,2.0,2.0,2.0,4.0,,1.0,2.0,6.0,,,,,,,,,4.0,11.0,,,,8.0,45,2.0,2.0,,4.0,4.0,10.0,,,,8.0,6.0,2.0,,,2.0,,,,,1.0,1.0,1.0,,,,,3.0,,1.0,,2.0,3.0,1.0,6.0,1.0,7.0,,,,,1.0,,1.0,,,1.0,,1.0,2.0,5.0,1.0,,,,,,,,,,,,,,8.0,35.0,2.0,0.75,1.0,,,,,0.36363636363636365,1.0,0.4,0.36363636363636365,1.0,0.4,0.36363636363636365,1.0,0.4,,,,24.0,1.0,0.3333333333333333,,0.17647058823529413,0.05263157894736842,0.5,,0.23809523809523808,0.045454545454545456,0.2,,,,0.14285714285714285,,0.5,0.6666666666666666,,,,0.36363636363636365,0.5,0.5,0.5,0.09090909090909091,,,,0.5454545454545454,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,1.0,,,0.4,0.5,,,,0.36363636363636365,,0.45539999999999997,0.6404,0.4610099999999999,,,0.5,1.0,11.309090909090909,,0.813953488372093,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,False
216,1610612747,Brian Shaw,Brian Shaw,216,LAL,2581.0,43,-15.0,85,87,31.0,33,12.0,172,1.0,1.0,,,,,,2.0,,3.0,,,,2.0,5.0,,2.0,2.0,1.0,6.0,2.0,5.0,2.0,10.0,87,,2.0,,,,1.0,2.0,2.0,1.0,7.0,,2.0,6.0,,,5.0,2.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,,,2.0,4.0,1.0,7.0,,7.0,,,,,3.0,,1.0,,2.0,3.0,1.0,,2.0,4.0,1.0,,3.0,,1.0,,2.0,,,,,2.0,2.0,1.0,7.0,31.0,,,,1.0,0.4,1.0,0.4,0.16666666666666666,,,0.36363636363636365,,1.0,0.375,,0.875,0.45454545454545453,,,15.151515151515152,1.0,0.3333333333333333,,0.10810810810810811,,0.2222222222222222,,0.13043478260869565,,,,,,,0.23076923076923078,0.06666666666666667,0.2857142857142857,,,0.5,0.09090909090909091,1.0,1.0,,0.18181818181818182,,,,0.2727272727272727,,,,,0.45454545454545453,0.4,0.4,1.0,,,,,,,,0.6666666666666666,1.0,0.5454545454545454,0.4,0.44102272727272723,0.3188,0.4066166666666666,0.08333333333333333,0.14285714285714285,,0.7,12.883333333333335,26.68,0.36470588235294116,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,False
2457,1610612747,Jannero Pargo,Jannero Pargo,2457,LAL,1562.0,26,-14.0,54,58,34.0,37,6.0,112,,1.0,,1.0,,1.0,,1.0,,,,,,2.0,4.0,,1.0,1.0,,2.0,2.0,4.0,1.0,7.0,62,,1.0,,,,2.0,1.0,1.0,1.0,4.0,,,6.0,,,4.0,2.0,,2.0,,2.0,,,,,2.0,4.0,1.0,1.0,,,1.0,,1.0,2.0,3.0,,,,,,,,1.0,,1.0,,1.0,1.0,5.0,,,2.0,,,1.0,,,,,,,,,4.0,34.0,2.0,,,1.0,0.5,1.0,0.5,,,,0.5,,0.5,0.5,,0.5,0.6666666666666666,,,12.698412698412698,,,,0.045454545454545456,0.043478260869565216,,0.125,0.037037037037037035,0.06451612903225806,,,0.09090909090909091,0.125,,,0.125,,,,,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,1.0,,,,0.3333333333333333,,,0.3333333333333333,1.0,0.8333333333333334,0.5,0.5649583333333333,,0.5450166666666667,,,,0.5714285714285714,2.4,24.8,0.6296296296296297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,1838.0,31,-10.0,57,59,16.0,21,9.0,116,3.0,4.0,2.0,2.0,1.0,2.0,5.0,14.0,,1.0,,,,,,,,,8.0,19.0,,,9.0,25.0,59,2.0,3.0,,6.0,2.0,3.0,,,3.0,7.0,6.0,10.0,,,2.0,,,1.0,3.0,,3.0,,,2.0,,1.0,6.0,,4.0,1.0,,7.0,1.0,8.0,5.0,13.0,1.0,,,,1.0,,,3.0,1.0,4.0,,1.0,2.0,5.0,1.0,1.0,15.0,1.0,6.0,2.0,4.0,,3.0,,,1.0,4.0,1.0,7.0,16.0,1.0,0.375,0.42857142857142855,,,,,0.42105263157894735,0.6666666666666666,0.6666666666666666,0.42105263157894735,0.6666666666666666,0.6666666666666666,0.4807692307692308,0.6,0.5833333333333334,,0.05263157894736842,,44.11764705882353,0.25,1.0,0.2,0.2692307692307692,0.16,,,0.2,0.12903225806451613,,0.26666666666666666,,,,0.4,0.2727272727272727,,,0.1,0.25,0.21052631578947367,0.75,0.75,,0.7368421052631579,0.35714285714285715,0.35714285714285715,0.6,0.05263157894736842,,,,,,,,,0.6666666666666666,1.0,,,0.6666666666666666,0.5,,,,0.21052631578947367,,0.43591578947368415,0.5175,0.5152333333333333,0.25,0.25,0.24,0.28,6.326315789473685,,0.2807017543859649,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,False
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,1605.0,27,-2.0,55,53,18.0,20,8.0,108,1.0,2.0,,1.0,,,,,2.0,3.0,,,,,,,,,3.0,5.0,,,1.0,7.0,51,,1.0,,,1.0,1.0,,,,2.0,,6.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,2.0,,2.0,,2.0,1.0,,1.0,,,1.0,,,3.0,3.0,,,2.0,1.0,1.0,,,,,,,,,,2.0,18.0,,,,,,,,0.6,,1.0,0.6,,1.0,0.7,,1.0,,,,9.375,1.0,0.5,,,,,0.16666666666666666,,0.038461538461538464,,,,0.16666666666666666,,,,,,,,0.4,0.5,0.5,,,,,,0.6,0.6666666666666666,0.6666666666666666,,,,,,,1.0,,,,,,,,,0.4,,0.47833999999999993,,0.3817,0.2,0.2,,0.2857142857142857,10.620000000000001,,0.32727272727272727,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,False
2058,1610612747,Mark Madsen,Mark Madsen,2058,LAL,1273.0,21,-13.0,48,49,23.0,25,5.0,97,1.0,1.0,,,,,1.0,3.0,2.0,3.0,,,,,,,,,4.0,7.0,,,,8.0,55,,,,,2.0,3.0,,,,4.0,6.0,2.0,,,,,,1.0,2.0,,2.0,,,,,2.0,4.0,,,1.0,,2.0,,2.0,1.0,3.0,,1.0,1.0,,1.0,,,1.0,1.0,2.0,,1.0,,1.0,,1.0,2.0,,1.0,,,,,,,,,,4.0,23.0,,0.75,0.75,,,,,0.5714285714285714,,0.6666666666666666,0.5714285714285714,,0.6666666666666666,0.5,,0.6666666666666666,,0.14285714285714285,,18.18181818181818,0.5,,0.3333333333333333,0.1111111111111111,,,,0.1111111111111111,,,,,,0.25,0.14285714285714285,,,,,,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.5,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,0.14285714285714285,,0.4175428571428572,,0.37923333333333337,0.125,0.125,,0.5,10.914285714285715,,0.4791666666666667,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2416,1610612747,Kareem Rush,Kareem Rush,2416,LAL,1349.0,22,-2.0,49,53,30.0,37,5.0,102,,2.0,,,,1.0,,1.0,4.0,6.0,,,,2.0,6.0,1.0,,2.0,4.0,9.0,2.0,6.0,2.0,16.0,53,,,1.0,3.0,3.0,6.0,,2.0,2.0,8.0,4.0,4.0,3.0,3.0,,6.0,2.0,1.0,,2.0,2.0,2.0,,,,,6.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,2.0,,,1.0,,,,,,,,,8.0,30.0,,0.5,0.5,0.5,0.3333333333333333,,0.3333333333333333,0.4444444444444444,,0.5,0.4666666666666667,1.5,0.375,0.5,1.5,0.4444444444444444,0.4,0.1111111111111111,0.5,30.909090909090907,1.0,,,,,,,,,,,,,,,,,,,,0.13333333333333333,,,,0.06666666666666667,,,,0.4,0.6666666666666666,0.6666666666666666,0.5,,0.4,0.3333333333333333,0.3333333333333333,0.5,,,,1.0,0.125,,,0.25,,0.5333333333333333,0.3333333333333333,0.48708,0.6276,0.42450625000000003,,,0.1875,0.5,12.155555555555557,24.816666666666666,0.6122448979591837,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,1.0,,,,,False
296,1610612747,Rick Fox,Rick Fox,296,LAL,127.0,2,,3,5,,5,,8,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,3.0,5,,,,,,,,,,,,,3.0,,,1.0,1.0,,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.5,,,1.5,,,1.0,,,33.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,0.603,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
955,1610612747,Samaki Walker,Samaki Walker,955,LAL,679.0,11,-4.0,21,24,13.0,13,1.0,45,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,2.0,,,,2.0,24,1.0,1.0,,2.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,3.0,,3.0,1.0,4.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,13.0,,,,,,,,0.5,1.0,,0.5,1.0,,0.5,1.0,,,,,9.090909090909092,,,,0.3,0.09090909090909091,,,0.23076923076923078,0.08333333333333333,,0.16666666666666666,,,,0.25,0.5,,,,,0.5,1.0,1.0,,,,,,0.5,,,,,,,,,1.0,1.0,,,,,,,,0.5,,0.49774999999999997,0.6164,0.3791,,,1.0,,7.2,,0.6190476190476191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
