EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,PenaltyTurnovers,Loose Ball Fouls,BlockedShortMidRange,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,ShortMidRangePctBlocked,FTOffRebounds,BlockedLongMidRange,3SecondViolations,OffFTReboundPct,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,ThreePtAssists,Corner3Assists,SelfOReb,Defensive 3 Seconds Violations,SelfORebPct,HeaveAttempts,on,Arc3Assists,DefensiveGoaltends,PenaltyArc3FGM,OffCorner3ReboundPct,Arc3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,7117.0,119,-15,219,216,54,72,38,435,6.0,10.0,1.0,2.0,2.0,4.0,4.0,6.0,12.0,28.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,22.0,44,1.0,6.0,10.0,57.0,235,1.0,4.0,1.0,3.0,5.0,5.0,10.0,1.0,3.0,7.0,20.0,34.0,10.0,3.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,8.0,1.0,4.0,3.0,8.0,2.0,13.0,5.0,18.0,5.0,2.0,3.0,2.0,1.0,5.0,1.0,1.0,7.0,2.0,12.0,4.0,13.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,20.0,54,2.0,0.7727272727272727,0.7727272727272727,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.25,0.5,0.47,0.2,0.5,0.5089285714285714,0.4166666666666667,0.5882352941176471,0.12,0.045454545454545456,0.1,0.03571428571428571,24.045801526717558,0.2857142857142857,0.2222222222222222,0.08602150537634409,0.043010752688172046,0.15789473684210525,0.09090909090909091,0.09821428571428571,0.04807692307692308,0.0625,0.05263157894736842,0.034482758620689655,0.1111111111111111,0.043478260869565216,0.125,0.09259259259259259,0.09090909090909091,0.25,1.0,0.2,0.6,0.6666666666666666,0.8333333333333334,0.12,0.6666666666666666,0.6666666666666666,0.5,0.56,0.42857142857142855,0.4444444444444444,0.8333333333333334,0.06,0.3333333333333333,0.3333333333333333,1.0,0.06,0.4,0.5,1.0,0.2,0.3076923076923077,0.5,0.15384615384615385,0.5,0.07692307692307693,0.32,0.440911,0.49806999999999996,0.4870692307692307,0.10909090909090909,0.12244897959183673,0.08771929824561403,0.3508771929824561,12.740909090909092,25.399999999999995,0.2465753424657534,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,4989.0,83,1,157,159,87,87,30,316,7.0,11.0,1.0,2.0,3.0,6.0,2.0,4.0,3.0,8.0,,,,,3.0,,1.0,12.0,23,,3.0,12.0,36.0,182,1.0,3.0,,2.0,4.0,6.0,11.0,,1.0,6.0,18.0,16.0,8.0,,3.0,1.0,4.0,4.0,2.0,,2.0,8.0,,3.0,2.0,8.0,,10.0,3.0,13.0,,,,1.0,1.0,2.0,2.0,,3.0,1.0,4.0,,14.0,,5.0,2.0,9.0,7.0,9.0,6.0,18.0,87,3.0,0.6666666666666666,0.7272727272727273,,,,,0.5217391304347826,0.3333333333333333,0.5454545454545454,0.46153846153846156,0.3333333333333333,0.5,0.5454545454545454,0.5,0.5625,0.11538461538461539,0.043478260869565216,0.09090909090909091,,18.556701030927837,0.3333333333333333,,0.12307692307692308,0.05357142857142857,0.15384615384615385,,0.1282051282051282,0.045454545454545456,,0.07692307692307693,0.07407407407407407,,0.19230769230769232,0.1111111111111111,0.06666666666666667,0.16666666666666666,0.14285714285714285,0.6666666666666666,0.4230769230769231,0.6363636363636364,0.7,0.5714285714285714,0.15384615384615385,0.5,0.5,1.0,0.3076923076923077,0.375,0.375,0.6666666666666666,,,,,0.11538461538461539,0.6666666666666666,0.5,,,0.5,0.5,,,0.08333333333333333,0.5384615384615384,0.4977365384615385,0.5119333333333334,0.5255583333333332,0.16129032258064516,0.17857142857142858,0.1111111111111111,0.5,7.730434782608695,24.766666666666666,0.554140127388535,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1909,1610612762,Scott Padgett,Scott Padgett,1909,UTA,268.0,4,-9,8,8,4,6,1,16,,,,,,,,,,2.0,,,,,,,,,2,,,,,13,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,2.0,2.0,,,,2.0,,2.0,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,44.44444444444444,1.0,,0.5,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.37595,,0.3677,,,,,17.1,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
304,1610612762,John Stockton,John Stockton,304,UTA,6204.0,103,-28,192,188,47,47,30,380,3.0,6.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,10.0,,,,,1.0,,1.0,10.0,21,,1.0,12.0,32.0,208,3.0,4.0,,2.0,8.0,2.0,4.0,,1.0,2.0,6.0,10.0,10.0,,1.0,5.0,16.0,16.0,7.0,1.0,8.0,32.0,,3.0,1.0,8.0,,9.0,3.0,12.0,6.0,5.0,1.0,8.0,6.0,3.0,1.0,2.0,11.0,1.0,10.0,,12.0,,3.0,1.0,,,,,6.0,47,3.0,0.5,0.5555555555555556,,,,,0.47619047619047616,0.75,0.5,0.45454545454545453,0.75,0.4,0.5384615384615384,0.8,0.5,0.045454545454545456,0.23809523809523808,0.3333333333333333,0.2,16.29955947136564,0.7272727272727273,,0.1038961038961039,0.03529411764705882,0.05555555555555555,,0.09473684210526316,0.03333333333333333,,,0.058823529411764705,,0.1,0.1,0.10638297872340426,,0.125,,0.2727272727272727,0.5,0.75,0.6666666666666666,0.22727272727272727,0.4,0.5,,0.45454545454545453,0.5,0.625,0.6,,,,,0.045454545454545456,0.25,1.0,,,0.2,1.0,,,0.2,0.3181818181818182,0.4481636363636364,0.44142500000000007,0.43995999999999996,0.12,0.125,0.25,0.1875,10.233333333333334,25.5,0.24479166666666666,2.0,2.0,,,2.0,1.0,4.0,0.2,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
731,1610612762,Greg Ostertag,Greg Ostertag,731,UTA,9042.0,151,-33,278,278,91,91,45,556,15.0,24.0,7.0,12.0,5.0,9.0,1.0,8.0,,4.0,,,,,,,,16.0,36,,,14.0,46.0,315,7.0,13.0,,3.0,17.0,5.0,10.0,,,8.0,18.0,18.0,14.0,,,9.0,8.0,8.0,4.0,,4.0,16.0,1.0,17.0,2.0,17.0,5.0,24.0,19.0,43.0,3.0,2.0,1.0,3.0,2.0,5.0,2.0,1.0,8.0,9.0,17.0,1.0,19.0,1.0,8.0,2.0,9.0,4.0,9.0,8.0,18.0,91,2.0,0.5625,0.9,,,,,0.4444444444444444,0.5384615384615384,0.5,0.4444444444444444,0.5384615384615384,0.5,0.5111111111111111,0.5666666666666667,0.6,,0.25,0.25,,15.963855421686748,0.375,0.45454545454545453,0.14912280701754385,0.1452991452991453,0.08333333333333333,0.08333333333333333,0.13768115942028986,0.13953488372093023,0.1111111111111111,0.16,0.15384615384615385,0.1,0.18181818181818182,0.2222222222222222,0.1111111111111111,0.07692307692307693,0.09090909090909091,0.8888888888888888,0.6666666666666666,0.625,0.8333333333333334,0.6,0.2222222222222222,0.125,0.2,,0.1111111111111111,,,,,,,,,0.9230769230769231,0.5833333333333334,0.14285714285714285,,0.9,0.5555555555555556,,,,0.6666666666666666,0.4934611111111111,0.561325,0.55228,0.18604651162790697,0.18604651162790697,0.3695652173913043,0.391304347826087,3.372222222222222,,0.3273381294964029,12.0,3.0,,3.0,,2.0,,0.375,1.0,2.0,2.0,0.1111111111111111,,,,,,,,,,,,,True,,,,,,,,,,,,,
349,1610612762,Mark Jackson,Mark Jackson,349,UTA,2838.0,47,-5,86,90,44,44,15,176,2.0,3.0,1.0,2.0,1.0,2.0,4.0,9.0,,1.0,,,,,4.0,,,6.0,13,1.0,4.0,1.0,16.0,107,2.0,3.0,,,4.0,4.0,7.0,,,1.0,9.0,6.0,6.0,,4.0,1.0,13.0,13.0,4.0,2.0,7.0,26.0,,1.0,,3.0,,3.0,1.0,4.0,1.0,,1.0,2.0,2.0,,,,2.0,1.0,8.0,,1.0,1.0,1.0,,,,,,9.0,44,2.0,0.5,0.5,,0.25,,0.25,0.46153846153846156,0.6666666666666666,0.5714285714285714,0.4411764705882353,0.6666666666666666,0.5714285714285714,0.47058823529411764,0.6666666666666666,0.6428571428571429,0.23529411764705882,0.07692307692307693,0.3333333333333333,,18.095238095238095,1.0,,0.08108108108108109,0.03125,,,0.06976744186046512,0.02564102564102564,0.1111111111111111,,,,0.07692307692307693,0.125,0.0625,,,,0.17647058823529413,0.6666666666666666,1.0,1.0,0.5294117647058824,0.4444444444444444,0.4444444444444444,0.25,0.058823529411764705,,,,,,,,0.23529411764705882,0.6666666666666666,0.5,1.0,,0.2857142857142857,0.5,,,,0.4117647058823529,0.44991176470588234,0.5430666666666667,0.4316285714285714,0.058823529411764705,0.07692307692307693,0.25,0.5625,7.476923076923077,25.1,0.5116279069767442,,2.0,1.0,,,,,,,,,,1.0,3.0,1.0,0.25,0.25,0.25,,,,,,,True,,,,,,,,,,,,,
252,1610612762,Karl Malone,Karl Malone,252,UTA,8166.0,136,-13,251,250,82,79,41,501,8.0,12.0,3.0,4.0,3.0,5.0,2.0,4.0,14.0,37.0,,,,,1.0,,,24.0,53,,1.0,21.0,69.0,269,5.0,9.0,,6.0,16.0,7.0,16.0,,,13.0,27.0,34.0,14.0,,1.0,2.0,15.0,16.0,8.0,2.0,5.0,33.0,,6.0,4.0,13.0,2.0,19.0,6.0,25.0,8.0,3.0,5.0,10.0,9.0,7.0,,1.0,17.0,3.0,10.0,3.0,29.0,1.0,10.0,5.0,2.0,1.0,2.0,2.0,27.0,82,1.0,0.7083333333333334,0.7727272727272727,,,,,0.4528301886792453,0.5555555555555556,0.4375,0.4444444444444444,0.5555555555555556,0.4375,0.5073529411764706,0.6666666666666666,0.5869565217391305,0.018518518518518517,0.03773584905660377,0.16666666666666666,,28.333333333333332,0.5882352941176471,0.25,0.12149532710280374,0.05555555555555555,0.16666666666666666,,0.1297709923664122,0.05084745762711865,0.07692307692307693,,0.06557377049180328,,0.06451612903225806,0.17647058823529413,0.13559322033898305,0.23076923076923078,0.09090909090909091,1.0,0.2222222222222222,0.6666666666666666,0.8,0.625,0.07407407407407407,0.5,0.5,0.5,0.6851851851851852,0.3783783783783784,0.3783783783783784,0.7857142857142857,,,,,0.018518518518518517,0.4444444444444444,0.75,,,0.3125,0.6,,,,0.24074074074074073,0.4492703703703704,0.4743666666666666,0.4529375,0.15873015873015872,0.16129032258064516,0.2318840579710145,0.391304347826087,13.430188679245285,25.2,0.32669322709163345,4.0,6.0,,1.0,4.0,1.0,,,,,,,,,,,,,1.0,1.0,3.0,1.0,0.10714285714285714,,True,,,,,,,,,,,,,
763,1610612762,Tony Massenburg,Tony Massenburg,763,UTA,608.0,10,-11,19,20,5,6,3,39,,1.0,,1.0,,,,,,,,,,,,,,,1,,,2.0,2.0,33,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,3.0,,,,1.0,,,,1.0,1.0,,1.0,,2.0,,1.0,,1.0,1.0,1.0,1.0,,5,,,,,,,,,,,,,,0.5,,,,,,,13.043478260869565,1.0,0.3333333333333333,0.2,0.2,,,0.2,0.14285714285714285,,0.5,,,,,0.3333333333333333,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.5166,0.5166,,0.5,0.5,,,,,0.2631578947368421,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
384,1610612762,Calbert Cheaney,Calbert Cheaney,384,UTA,5555.0,93,-39,167,165,29,21,20,332,4.0,5.0,,1.0,1.0,1.0,2.0,6.0,3.0,11.0,,,,,,,,9.0,22,,,2.0,20.0,190,1.0,3.0,,,2.0,2.0,4.0,,,1.0,5.0,14.0,4.0,,,2.0,7.0,7.0,4.0,1.0,2.0,14.0,,3.0,2.0,2.0,,4.0,3.0,7.0,1.0,,1.0,1.0,,3.0,,1.0,4.0,2.0,10.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,,5.0,29,2.0,0.7777777777777778,0.7777777777777778,,,,,0.4090909090909091,0.3333333333333333,0.5,0.4090909090909091,0.3333333333333333,0.5,0.43478260869565216,0.3333333333333333,0.5,,0.09090909090909091,0.2,,14.210526315789474,0.25,,0.029411764705882353,0.03896103896103896,0.14285714285714285,,0.04878048780487805,0.0375,,0.0625,0.047619047619047616,,,,0.04878048780487805,0.2222222222222222,,,0.22727272727272727,0.8,1.0,1.0,0.2727272727272727,0.3333333333333333,0.4,0.5,0.5,0.2727272727272727,0.2727272727272727,0.6666666666666666,,,,,,0.3333333333333333,,,,0.25,1.0,,,,0.22727272727272727,0.42640000000000006,0.4476,0.349175,0.09090909090909091,0.09090909090909091,0.1,0.25,11.818181818181818,,0.17365269461077845,,1.0,,,,,,0.16666666666666666,,,,,,,,,,,,,1.0,,0.1,,True,,,,,,,,,,,,,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,423.0,7,-13,13,16,12,2,2,29,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,4.0,,,,,1.0,,1.0,2.0,5,,1.0,,4.0,23,1.0,1.0,,,2.0,2.0,5.0,,1.0,,4.0,2.0,2.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,4.0,12,,0.5,1.0,,,,,0.4,1.0,0.4,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,,,,33.333333333333336,,,,0.125,,,,0.125,0.3333333333333333,,,,,,,,,,0.16666666666666666,1.0,1.0,,,,,,0.6666666666666666,0.25,0.25,1.0,,,,,0.16666666666666666,1.0,1.0,,,0.16666666666666666,1.0,,,0.16666666666666666,0.3333333333333333,0.4176,0.5798,0.4176,,,0.5,1.0,14.38,71.8,0.9230769230769231,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,
