EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,Corner3Assists,LostBallSteals,3SecondViolations,BlockedLongMidRange,BlockedShortMidRange,PenaltyCorner3FGA,PenaltyCorner3Frequency,on,SecondChanceTurnovers,OffCorner3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,Fg3aBlocked,Travels,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,HeaveAttempts,Defensive 3 Seconds Violations
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,8740.0,146,-27,280,284,58,75,27,564,8.0,16.0,1.0,2.0,4.0,2.0,7.0,11.0,23.0,2.0,3.0,7.0,20.0,1.0,1.0,1.0,6.0,21.0,46,9.0,23.0,13.0,82,324,1.0,1.0,1.0,3.0,4.0,10.0,1.0,6.0,4.0,15.0,2.0,40.0,12.0,15.0,20.0,7.0,4.0,22.0,1.0,23.0,1.0,4.0,4.0,14.0,47.0,2.0,4.0,1.0,7.0,7.0,5.0,5.0,5.0,1.0,4.0,3.0,1.0,8.0,2.0,1.0,3.0,2.0,13.0,1.0,4.0,2.0,15.0,58,0.047619047619047616,0.047619047619047616,0.4444444444444444,0.391304347826087,1.0,0.16666666666666666,0.391304347826087,0.45652173913043476,0.4,0.5,0.75,0.34375,0.54,0.75,0.4166666666666667,0.3333333333333333,0.08695652173913043,0.125,0.14285714285714285,0.043478260869565216,26.860841423948223,0.625,0.08333333333333333,0.03571428571428571,0.06060606060606061,0.041379310344827586,0.03571428571428571,0.06818181818181818,0.041666666666666664,0.1111111111111111,0.2318840579710145,0.5,0.5714285714285714,0.125,0.10144927536231885,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.4782608695652174,0.5,0.043478260869565216,0.6666666666666666,0.6666666666666666,1.0,0.2898550724637681,0.35,0.35,0.2857142857142857,0.5,0.5,1.0,0.25,0.5,0.375,0.16666666666666666,0.5652173913043478,0.35,0.5102202898550724,0.580275,0.4987750000000001,0.0547945205479452,0.08,0.036585365853658534,0.18292682926829268,10.978260869565219,25.252173913043475,0.20714285714285716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1725,1610612750,Rasho Nesterovic,Rasho Nesterovic,1725,MIN,10179.0,170,-26,326,330,74,92,30,656,8.0,13.0,6.0,2.0,2.0,6.0,15.0,5.0,10.0,,,,,,,,,19.0,38,,,4.0,42,374,6.0,,,9.0,5.0,9.0,,,,10.0,30.0,8.0,,,,,8.0,4.0,,4.0,,,2.0,2.0,8.0,5.0,16.0,,21.0,30.0,1.0,1.0,1.0,1.0,,4.0,1.0,5.0,,19.0,28.0,1.0,6.0,,4.0,,10.0,74,0.7894736842105263,1.0,,,,,,0.5,0.5555555555555556,0.5,0.6666666666666666,0.5555555555555556,0.525,0.75,0.5555555555555556,,0.21052631578947367,0.15384615384615385,0.4,,12.534818941504179,0.2,,0.12213740458015267,0.13513513513513514,0.125,0.12121212121212122,0.09259259259259259,0.14814814814814814,0.1,0.34210526315789475,0.6153846153846154,0.7272727272727273,0.5,0.39473684210526316,0.4,0.6666666666666666,0.2631578947368421,0.5,0.5,,,,,,,,,1.0,,,0.2222222222222222,1.0,,,0.34210526315789475,,0.4611315789473684,0.58876,0.43583333333333335,0.1,0.1,0.21428571428571427,0.23809523809523808,7.842105263157895,,0.22699386503067484,4.0,4.0,1.0,8.0,2.0,7.0,9.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,0.6666666666666666,0.05982905982905983,0.0625,0.06040268456375839,0.1,0.045454545454545456,0.05660377358490566,0.07407407407407407,0.1590909090909091,0.09090909090909091,0.75,1.0,1.0,0.6666666666666666,,,,,,,,True,,,,,,,,,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,9437.0,157,-32,303,307,74,85,30,610,7.0,7.0,,1.0,1.0,1.0,6.0,10.0,15.0,1.0,2.0,1.0,5.0,,,1.0,2.0,18.0,28,2.0,7.0,21.0,63,353,3.0,,,,3.0,5.0,1.0,2.0,8.0,17.0,30.0,6.0,6.0,,5.0,1.0,3.0,5.0,2.0,7.0,1.0,2.0,,3.0,16.0,1.0,6.0,5.0,12.0,15.0,4.0,3.0,5.0,,2.0,3.0,3.0,8.0,1.0,6.0,14.0,2.0,24.0,,10.0,2.0,17.0,74,0.8333333333333334,0.8333333333333334,1.0,0.2857142857142857,,0.5,0.2857142857142857,0.6428571428571429,0.6,0.6,,0.6428571428571429,0.6702127659574468,,0.7727272727272727,0.2,0.10714285714285714,,0.16666666666666666,0.13333333333333333,16.36904761904762,0.625,0.45454545454545453,0.05,0.02857142857142857,0.04516129032258064,0.034482758620689655,0.061224489795918366,0.04,,0.2,1.0,1.0,1.0,0.17142857142857143,0.16666666666666666,0.2,0.42857142857142855,0.6666666666666666,0.7692307692307693,0.05714285714285714,0.5,0.5,1.0,0.14285714285714285,0.2,0.2,1.0,,,,0.14285714285714285,1.0,0.2857142857142857,0.5,0.4,0.2,0.4906957142857143,0.4073333333333333,0.4589928571428571,0.2222222222222222,0.2631578947368421,,0.2698412698412698,11.032142857142858,24.585714285714285,0.24422442244224424,,,,,,3.0,3.0,,,,,1.0,1.0,1.0,1.0,,,0.02727272727272727,,0.02127659574468085,,0.023809523809523808,0.04081632653061224,,0.047619047619047616,,1.0,,0.8,,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,5920.0,99,-17,188,191,21,42,13,379,,2.0,1.0,,,2.0,3.0,3.0,9.0,,2.0,2.0,9.0,,,1.0,2.0,5.0,14,2.0,11.0,1.0,17,224,2.0,,,,,,1.0,2.0,,3.0,8.0,2.0,6.0,,9.0,2.0,,11.0,1.0,12.0,,2.0,7.0,2.0,25.0,1.0,9.0,,10.0,11.0,1.0,,1.0,,1.0,1.0,,2.0,,7.0,11.0,1.0,2.0,,1.0,,3.0,21,0.8,0.8,1.0,0.18181818181818182,,0.5,0.18181818181818182,0.35714285714285715,,0.32,,0.75,0.3269230769230769,,0.75,0.44,,,,,13.93034825870647,0.5,,0.1125,0.05263157894736842,0.10101010101010101,0.18181818181818182,0.09090909090909091,0.07142857142857142,,0.08,,,,0.12,0.6666666666666666,0.6666666666666666,0.36,0.3333333333333333,0.3333333333333333,0.08,,,,0.36,0.2222222222222222,0.2222222222222222,1.0,0.5,,,,,1.0,0.5,0.52,0.2222222222222222,0.49219999999999997,0.49585,0.532875,0.038461538461538464,0.06666666666666667,,0.17647058823529413,14.585714285714285,24.963636363636365,0.11170212765957446,,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,0.015873015873015872,,0.011904761904761904,,,0.03225806451612903,,0.08,,1.0,0.5,1.0,,1.0,1.0,,1.0,,,,True,,,,,,,,,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,10073.0,168,-24,323,327,72,90,30,650,8.0,11.0,4.0,1.0,2.0,16.0,38.0,24.0,42.0,,,1.0,4.0,,,,1.0,48.0,91,1.0,4.0,10.0,109,370,12.0,,,13.0,11.0,18.0,,1.0,4.0,26.0,60.0,36.0,3.0,,4.0,1.0,3.0,18.0,4.0,22.0,3.0,7.0,4.0,7.0,48.0,10.0,34.0,5.0,49.0,57.0,8.0,8.0,4.0,,3.0,3.0,1.0,7.0,2.0,8.0,16.0,2.0,18.0,,7.0,3.0,26.0,72,0.625,0.6666666666666666,1.0,0.25,,,0.25,0.5274725274725275,0.6111111111111112,0.5210526315789473,0.5,0.5789473684210527,0.529126213592233,0.5,0.5909090909090909,0.042105263157894736,0.03296703296703297,,0.07894736842105263,,30.89887640449438,0.5714285714285714,0.38461538461538464,0.2595419847328244,0.2777777777777778,0.2634730538922156,0.21212121212121213,0.24074074074074073,0.2692307692307692,0.3,0.11578947368421053,0.7272727272727273,0.7272727272727273,0.5,0.4,0.42105263157894735,0.45714285714285713,0.4421052631578947,0.5714285714285714,0.5714285714285714,,,,,0.042105263157894736,0.25,0.25,1.0,0.3333333333333333,,,0.10526315789473684,0.5,0.05263157894736842,,0.15789473684210525,0.25,0.41835947368421045,0.4469727272727273,0.41453947368421057,0.07,0.07291666666666667,0.11926605504587157,0.23853211009174313,12.246153846153845,25.85,0.22291021671826625,4.0,6.0,1.0,6.0,,8.0,8.0,,,,2.0,7.0,5.0,7.0,5.0,2.0,0.5,0.06896551724137931,,0.05405405405405406,0.1,0.06818181818181818,0.057692307692307696,,0.3181818181818182,,0.7142857142857143,0.6875,0.625,1.0,1.0,,,1.0,1.0,,,True,,,,,,,,,,,,,
383,1610612750,Kendall Gill,Kendall Gill,383,MIN,3126.0,52,6,102,101,33,42,11,203,2.0,3.0,,1.0,2.0,,2.0,2.0,5.0,1.0,2.0,,,,,,,4.0,10,1.0,2.0,5.0,16,105,4.0,,,6.0,2.0,5.0,,1.0,3.0,7.0,6.0,2.0,3.0,,,,,2.0,2.0,4.0,1.0,,,2.0,10.0,1.0,1.0,1.0,3.0,7.0,4.0,1.0,,,,,,,,,2.0,,6.0,,2.0,1.0,7.0,33,0.75,0.75,1.0,0.5,,,0.5,0.4,0.4,0.4583333333333333,0.25,0.3333333333333333,0.5333333333333333,0.5,0.4375,0.16666666666666666,,,,,12.931034482758621,,0.25,0.027777777777777776,0.07692307692307693,0.04081632653061224,0.08333333333333333,,0.08333333333333333,,0.25,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,,,0.4166666666666667,0.4,0.4,0.16666666666666666,0.5,0.5,1.0,,,,,,,,0.3333333333333333,0.5,,,0.4166666666666667,,0.4937125,0.363,0.492825,0.14285714285714285,0.16666666666666666,0.375,0.4375,12.0,22.85,0.3235294117647059,,1.0,4.0,,2.0,2.0,4.0,1.0,,,,,,,,,0.25,0.05263157894736842,0.2222222222222222,0.0851063829787234,,0.14285714285714285,,0.25,,0.14285714285714285,,,1.0,,1.0,3.0,,,,1.0,0.16666666666666666,True,,,,,,,,,,,,,
393,1610612750,Rod Strickland,Rod Strickland,393,MIN,1842.0,31,-9,57,58,16,18,3,115,2.0,3.0,,,1.0,,,2.0,5.0,,,,,,,,,4.0,8,,,4.0,12,67,1.0,,,2.0,,1.0,,,2.0,2.0,4.0,4.0,,,,,,9.0,,9.0,,2.0,1.0,6.0,18.0,,3.0,,3.0,3.0,1.0,1.0,2.0,,2.0,,,2.0,1.0,,,,4.0,,1.0,1.0,2.0,16,0.5,0.5,,,,,,0.5,,0.5,1.0,,0.6,1.0,0.5,,,,,,19.672131147540984,1.0,,0.125,,0.1,0.16666666666666666,0.08333333333333333,,,0.375,0.6666666666666666,0.6666666666666666,,,,,0.625,0.4,0.4,,,,,,,,,,,,1.0,,,,0.375,,0.46235,0.395,0.5444,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.16666666666666666,11.625,,0.2807017543859649,,1.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,0.16666666666666666,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,
693,1610612750,Joe Smith,Joe Smith,693,MIN,970.0,16,2,31,31,3,1,3,62,,,,,,,,1.0,2.0,,,,,,,,,1.0,2,,,2.0,4,29,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,3.0,,3.0,3.0,,,,1.0,,2.0,,2.0,,1.0,5.0,1.0,2.0,,1.0,,,3,1.0,1.0,,,,,,0.5,,0.5,,,0.6666666666666666,,,,,,,,14.705882352941176,,,0.17647058823529413,,0.15,,0.1111111111111111,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,0.3998,,,0.3333333333333333,0.3333333333333333,,,19.15,,0.0967741935483871,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,
718,1610612750,Gary Trent,Gary Trent,718,MIN,608.0,10,-3,20,21,19,15,3,41,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,2,,,1.0,3,24,1.0,,,2.0,1.0,2.0,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,1.0,,1.0,,,1.0,1.0,,1.0,,2.0,,,1.0,3.0,19,,,,,,,,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,,,,,17.391304347826086,1.0,,0.25,,0.14285714285714285,,1.0,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,1.0,,,0.5,1.0,,,0.5,,0.477,0.569,0.477,,,0.6666666666666666,1.0,3.0,,0.95,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,1.0,0.14285714285714285,,0.1111111111111111,,0.5,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,
1531,1610612750,Marc Jackson,Marc Jackson,1531,MIN,6569.0,109,-2,222,221,100,103,28,443,7.0,10.0,5.0,5.0,5.0,6.0,9.0,4.0,12.0,,,,1.0,,1.0,,1.0,17.0,31,,1.0,16.0,50,230,6.0,,1.0,8.0,8.0,10.0,,1.0,11.0,27.0,22.0,12.0,,,1.0,,1.0,7.0,1.0,8.0,1.0,5.0,1.0,1.0,17.0,7.0,14.0,2.0,23.0,33.0,2.0,2.0,3.0,1.0,1.0,6.0,2.0,9.0,3.0,8.0,19.0,3.0,19.0,,8.0,3.0,27.0,100,0.6470588235294118,0.7857142857142857,,,,,,0.5483870967741935,0.8,0.53125,0.42857142857142855,0.7272727272727273,0.625,0.5714285714285714,0.7941176470588235,0.03125,0.03225806451612903,,,0.08333333333333333,19.140625,0.3333333333333333,0.14285714285714285,0.2153846153846154,0.1891891891891892,0.20588235294117646,0.25,0.23076923076923078,0.20689655172413793,0.125,0.3125,0.7,0.7,0.2857142857142857,0.28125,0.6666666666666666,0.6666666666666666,0.375,0.3333333333333333,0.36363636363636365,,,,,0.03125,,,,0.7142857142857143,0.14285714285714285,,0.45454545454545453,1.0,0.09090909090909091,,0.34375,,0.45809374999999997,0.5501571428571429,0.4750818181818182,0.21621621621621623,0.2222222222222222,0.16,0.54,10.109677419354838,25.0,0.45045045045045046,3.0,3.0,2.0,6.0,2.0,8.0,10.0,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,0.5,0.10526315789473684,0.1111111111111111,0.10638297872340426,0.125,0.13333333333333333,0.06666666666666667,0.07692307692307693,0.18518518518518517,,1.0,0.8333333333333334,1.0,0.6,,,1.0,,,,,False,1.0,0.2,,,,,,,,,,,
