EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,RecoveredBlocks,SecondChanceFg2Pct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,BlockedShortMidRange,DefensiveGoaltends,ShortMidRangeAssists,SecondChanceArc3FGM,Fg3aBlocked,SelfOReb,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,FTDefRebounds,SecondChanceTurnovers,ShortMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,FoulsDrawn,Offensive Fouls Drawn,BlockedLongMidRange,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,on,3SecondViolations,HeaveAttempts,Defensive 3 Seconds Violations,LongMidRangePctBlocked
123,1610612740,Robert Pack,Robert Pack,123,NOH,1860.0,31,-4.0,54,56,23.0,26,7,110,3.0,4.0,2.0,3.0,3.0,5.0,2.0,6.0,11,3.0,15.0,71,1.0,3.0,5.0,2.0,8.0,2.0,10.0,3.0,1.0,4.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,7,3.0,1.0,1.0,1.0,8.0,23.0,2.0,0.16666666666666666,0.16666666666666666,0.5454545454545454,0.6,0.5454545454545454,0.6,0.625,0.6666666666666666,21.311475409836067,1.0,0.05263157894736842,0.045454545454545456,0.1111111111111111,0.36363636363636365,0.75,0.75,0.45454545454545453,0.6,0.6,0.3333333333333333,0.18181818181818182,0.6,0.6666666666666666,0.36363636363636365,0.4649636363636364,0.3537,0.5192,0.09090909090909091,0.09090909090909091,0.5333333333333333,7.536363636363635,0.42592592592592593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
133,1610612740,David Wesley,David Wesley,133,NOH,11157.0,186,-18.0,343,344,88.0,126,42,687,11.0,14.0,,1.0,,4.0,20.0,15.0,38,7.0,79.0,381,1.0,,4.0,4.0,10.0,26.0,4.0,9.0,4.0,13.0,3.0,5.0,30.0,2.0,6.0,7.0,9.0,3.0,15.0,7.0,23,7.0,1.0,2.0,2.0,10.0,88.0,4.0,0.8666666666666667,0.8666666666666667,0.39473684210526316,,0.5,0.23076923076923078,0.5266666666666666,0.3333333333333333,22.900763358778626,0.6,0.015151515151515152,0.0379746835443038,0.01694915254237288,0.19444444444444445,0.7857142857142857,0.8461538461538461,0.05555555555555555,,,,0.2777777777777778,0.07692307692307693,,0.6666666666666666,0.5214944444444444,0.54325,0.5367153846153847,0.0273972602739726,0.05128205128205128,0.12658227848101267,11.399999999999999,0.2565597667638484,4.0,5.0,9.0,2.0,3.0,1.0,3.0,9.0,25.0,3.0,1.0,6.0,14.0,34.0,2.0,6.0,6.0,2.0,9.0,39.0,3.0,25.0,9.0,1.0,1.0,4.0,1.0,4.0,1.0,5.0,1.0,4.0,1.0,6.0,6.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,0.9285714285714286,0.4117647058823529,0.3333333333333333,0.2222222222222222,0.4117647058823529,0.42857142857142855,0.42857142857142855,0.4722222222222222,0.02631578947368421,0.07142857142857142,0.008849557522123894,0.15384615384615385,0.00641025641025641,0.02631578947368421,0.034482758620689655,0.2222222222222222,0.9090909090909091,0.2,0.2,0.75,0.125,0.5555555555555556,0.5555555555555556,1.0,0.3472222222222222,0.36,0.36,0.8888888888888888,0.42857142857142855,0.6666666666666666,1.0,0.42857142857142855,0.23076923076923078,0.3333333333333333,0.46153846153846156,0.16666666666666666,0.36,0.0759493670886076,24.841176470588238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,8771.0,146,-22.0,269,270,56.0,84,32,539,7.0,15.0,1.0,1.0,6.0,13.0,8.0,17.0,36,12.0,46.0,306,7.0,2.0,5.0,5.0,9.0,24.0,10.0,2.0,3.0,5.0,3.0,2.0,13.0,15.0,21.0,33.0,3.0,1.0,4.0,4.0,13,17.0,1.0,7.0,2.0,9.0,56.0,1.0,0.7058823529411765,0.8571428571428571,0.4722222222222222,0.4,0.4722222222222222,0.4,0.5227272727272727,0.5625,15.584415584415584,0.75,0.14150943396226415,0.1640625,0.17307692307692307,0.4166666666666667,0.4666666666666667,0.5,0.3611111111111111,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.2222222222222222,0.2,1.0,0.4166666666666667,0.45981944444444445,0.5367142857142857,0.40591999999999995,0.16666666666666666,0.16666666666666666,0.1956521739130435,7.111111111111111,0.20817843866171004,4.0,,,,,,,,,,,,,,,,11.0,,,,,,,1.0,,,9.0,6.0,12.0,5.0,4.0,1.0,1.0,1.0,2.0,,,4.0,,3.0,3.0,3.0,,,,,,0.5714285714285714,0.6111111111111112,,0.027777777777777776,0.06666666666666667,0.09782608695652174,0.2727272727272727,0.088,0.13333333333333333,0.13636363636363635,0.2857142857142857,0.5714285714285714,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,0.2391304347826087,,3.0,6.0,4.0,3.0,6.0,2.0,1.0,1.0,0.5714285714285714,0.1,0.06060606060606061,0.14814814814814814,0.02857142857142857,0.08,0.09375,0.25,0.3333333333333333,0.8571428571428571,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,2948.0,49,8.0,88,89,34.0,48,12,177,3.0,6.0,,,1.0,1.0,5.0,7.0,12,1.0,15.0,84,4.0,2.0,3.0,,4.0,6.0,8.0,,,,,,,10.0,11.0,15.0,2.0,2.0,3.0,3.0,7,4.0,2.0,2.0,1.0,4.0,34.0,,0.42857142857142855,0.75,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.5769230769230769,0.5,15.841584158415841,0.6666666666666666,0.25,0.22,0.2,0.5,0.5,0.5,0.08333333333333333,1.0,1.0,1.0,0.4166666666666667,,,0.5,0.47977500000000006,0.554575,0.4012,0.16666666666666666,0.16666666666666666,0.26666666666666666,7.875000000000001,0.38636363636363635,3.0,,,,,,,,,,,,,,,,7.0,,,,,,,,,,3.0,1.0,4.0,2.0,2.0,,,1.0,,,1.0,2.0,1.0,4.0,3.0,4.0,,,,,,0.75,0.875,,,,0.1111111111111111,0.1,0.07894736842105263,0.14285714285714285,0.2222222222222222,0.2,,0.6,0.6,0.6666666666666666,,,,,,,,,,,,,,,,,,0.4666666666666667,,3.0,4.0,3.0,1.0,6.0,,1.0,3.0,0.75,0.25,,0.25,,,0.3125,,0.75,1.0,0.75,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,
278,1610612740,Stacey Augmon,Stacey Augmon,278,NOH,1511.0,25,-20.0,43,45,9.0,20,8,88,2.0,2.0,1.0,1.0,,2.0,1.0,2.0,5,2.0,6.0,54,,1.0,2.0,2.0,4.0,4.0,,1.0,1.0,2.0,1.0,,5.0,2.0,2.0,2.0,,,1.0,1.0,3,2.0,,,1.0,4.0,9.0,,1.0,1.0,0.4,0.5,0.4,0.5,0.5,0.6666666666666666,13.461538461538462,,0.09090909090909091,0.08333333333333333,0.2,0.4,1.0,1.0,0.4,,,,0.2,0.5,1.0,0.4,0.4312,,0.53195,,,0.6666666666666666,7.62,0.20930232558139536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,6873.0,115,3.0,212,210,39.0,54,30,422,10.0,16.0,2.0,4.0,,2.0,5.0,12.0,23,11.0,50.0,223,4.0,2.0,5.0,7.0,20.0,8.0,16.0,23.0,7.0,30.0,4.0,15.0,67.0,9.0,10.0,13.0,2.0,1.0,5.0,5.0,14,16.0,,7.0,1.0,20.0,39.0,2.0,0.3333333333333333,0.3333333333333333,0.5217391304347826,0.4,0.4642857142857143,0.5416666666666666,0.5,0.625,22.0,0.4,0.1125,0.10309278350515463,0.2,0.38095238095238093,0.625,0.625,0.047619047619047616,,,,0.11904761904761904,0.3333333333333333,0.5,0.8333333333333334,0.5306714285714285,0.56105,0.5174916666666667,0.14285714285714285,0.23333333333333334,0.4,4.660869565217391,0.18396226415094338,2.0,,,,,,,5.0,19.0,4.0,3.0,7.0,5.0,19.0,1.0,4.0,7.0,3.0,7.0,6.0,9.0,19.0,5.0,,3.0,5.0,2.0,1.0,3.0,1.0,1.0,,,3.0,1.0,,2.0,,2.0,,,,0.4,0.2631578947368421,0.25,0.42857142857142855,0.2631578947368421,0.4375,0.4375,0.4523809523809524,,,0.028169014084507043,0.058823529411764705,0.0297029702970297,0.07407407407407407,0.05,,0.4,0.4,0.4,,,,,,0.4523809523809524,0.2631578947368421,0.2777777777777778,0.4,,,,0.5,,,0.5833333333333334,0.42857142857142855,0.2631578947368421,0.14,25.94736842105263,2.0,4.0,2.0,,,1.0,,,0.5,,0.03333333333333333,,,0.043478260869565216,0.04,0.2,,0.5,0.5,,,3.0,1.0,1.0,1.0,0.05263157894736842,0.05263157894736842,0.043478260869565216,0.5,0.25,,,,,,,,,,,,,,True,,,,
2048,1610612740,Jamaal Magloire,Jamaal Magloire,2048,NOH,8581.0,143,-23.0,266,264,52.0,90,33,530,17.0,28.0,5.0,7.0,1.0,6.0,3.0,19.0,37,15.0,53.0,303,6.0,5.0,10.0,2.0,12.0,32.0,6.0,1.0,1.0,2.0,1.0,1.0,5.0,19.0,24.0,37.0,6.0,1.0,9.0,5.0,10,19.0,1.0,9.0,1.0,12.0,52.0,2.0,0.8421052631578947,0.8888888888888888,0.5135135135135135,0.5,0.5135135135135135,0.5,0.5760869565217391,0.5454545454545454,17.973856209150327,0.6666666666666666,0.1958762886597938,0.2072072072072072,0.2127659574468085,0.7567567567567568,0.6071428571428571,0.6071428571428571,0.16216216216216217,0.16666666666666666,0.2,,0.08108108108108109,0.7,0.7142857142857143,0.7567567567567568,0.5002594594594595,0.5120166666666667,0.47806000000000004,0.2,0.2,0.22641509433962265,3.1,0.19548872180451127,1.0,,,,,,,,,,,,,,,,6.0,,,,,,,1.0,,,10.0,4.0,13.0,4.0,3.0,1.0,2.0,3.0,5.0,,2.0,2.0,1.0,4.0,4.0,4.0,,,,,,0.3333333333333333,0.42857142857142855,,0.02702702702702703,,0.1111111111111111,0.2857142857142857,0.10317460317460317,0.21212121212121213,0.3,0.2727272727272727,0.8823529411764706,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,0.11320754716981132,,2.0,5.0,2.0,2.0,2.0,3.0,,2.0,0.3333333333333333,,0.08333333333333333,0.07692307692307693,0.03225806451612903,0.07407407407407407,0.1,0.3333333333333333,0.5,0.8333333333333334,0.4,,,,,,2.0,,,0.11764705882352941,,,1.0,1.0,0.16666666666666666,0.25,0.1111111111111111,,,,,,,,,True,,,,
248,1610612740,George Lynch,George Lynch,248,NOH,5404.0,90,10.0,167,164,54.0,60,19,331,4.0,7.0,2.0,2.0,1.0,3.0,2.0,5.0,12,,16.0,173,4.0,2.0,3.0,,7.0,8.0,2.0,8.0,2.0,10.0,,6.0,22.0,11.0,11.0,16.0,3.0,2.0,6.0,4.0,10,2.0,,1.0,,7.0,54.0,2.0,0.8,1.0,0.4166666666666667,0.6666666666666666,0.4,0.5833333333333334,0.38095238095238093,0.5833333333333334,14.136125654450263,0.5,0.16923076923076924,0.13580246913580246,0.26666666666666666,0.35,0.5714285714285714,0.6666666666666666,0.15,0.3333333333333333,0.3333333333333333,1.0,0.1,0.3333333333333333,1.0,0.75,0.5385225,0.5281,0.5145166666666666,0.047619047619047616,0.07692307692307693,0.4375,5.7749999999999995,0.32335329341317365,,1.0,6.0,,,,1.0,1.0,2.0,,1.0,2.0,2.0,8.0,,,4.0,1.0,3.0,6.0,,2.0,1.0,1.0,2.0,2.0,4.0,,5.0,4.0,1.0,3.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.25,,0.3333333333333333,0.25,0.5,0.5,0.4,0.08333333333333333,0.14285714285714285,0.08333333333333333,,0.07246376811594203,0.058823529411764705,0.21428571428571427,,0.75,,,,0.3,0.16666666666666666,0.16666666666666666,1.0,0.1,0.5,0.5,1.0,,,,,0.16666666666666666,,0.3333333333333333,0.5,0.5,0.25,23.4125,2.0,3.0,2.0,,2.0,1.0,,,0.5,,0.047619047619047616,,0.16666666666666666,0.07142857142857142,,,,0.75,0.6666666666666666,,,,,,,,,,0.5,,,2.0,,,,1.0,1.0,1.0,1.0,,,,,True,,,,
469,1610612740,Jamal Mashburn,Jamal Mashburn,469,NOH,6318.0,105,-17.0,197,199,55.0,78,18,396,1.0,1.0,,,7.0,14.0,26.0,22.0,41,14.0,70.0,233,1.0,3.0,11.0,6.0,12.0,14.0,30.0,16.0,2.0,18.0,2.0,8.0,38.0,7.0,7.0,7.0,6.0,3.0,8.0,2.0,2,20.0,2.0,6.0,3.0,12.0,55.0,,0.3181818181818182,0.3181818181818182,0.5365853658536586,0.2727272727272727,0.56,0.2727272727272727,0.5948275862068966,0.4,30.275229357798164,0.75,0.10144927536231885,0.08333333333333333,0.125,0.02,1.0,1.0,0.28,0.5,0.5833333333333334,0.14285714285714285,0.52,,,0.2,0.422168,0.5505,0.37326363636363635,0.12727272727272726,0.13333333333333333,0.17142857142857143,14.653658536585368,0.27918781725888325,14.0,,,,,,,4.0,9.0,2.0,,,4.0,9.0,1.0,2.0,5.0,,,12.0,,9.0,4.0,2.0,,4.0,,,,3.0,1.0,2.0,1.0,2.0,3.0,,2.0,,,1.0,1.0,1.0,1.0,0.4444444444444444,0.5,,0.4444444444444444,0.8333333333333334,0.8333333333333334,0.18,0.04878048780487805,,,,,,0.05555555555555555,,1.0,0.5384615384615384,0.5384615384615384,0.35714285714285715,,,,,0.18,0.4444444444444444,0.4444444444444444,1.0,,,,0.6666666666666666,,,,,0.4444444444444444,0.07142857142857142,25.666666666666668,,,1.0,,,,,1.0,1.0,,,,,,0.10526315789473684,,1.0,,,,,4.0,1.0,,,,,,,0.5,,1.0,0.14285714285714285,,,,,,,1.0,1.0,1.0,0.1,True,,,,
2040,1610612740,Jerome Moiso,Jerome Moiso,2040,NOH,755.0,13,-6.0,23,24,17.0,16,4,47,2.0,2.0,2.0,2.0,,,,2.0,2,2.0,6.0,28,,2.0,2.0,,4.0,4.0,,,1.0,1.0,1.0,,3.0,2.0,4.0,6.0,,,,1.0,1,2.0,,1.0,,4.0,17.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.11111111111111,,0.3333333333333333,0.25,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,0.5617000000000001,,0.5617000000000001,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.7391304347826086,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.125,,0.15384615384615385,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,2.0,,1.0,,,,,0.2,,0.3333333333333333,0.25,0.3333333333333333,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,True,,,,
