EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,PenaltyOffPossExcludingTakeFouls,Usage,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,LongMidRangeFGM,PenaltyFG2M,ThreePtAssists,Arc3Assists,Corner3Assists,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,ShortMidRangePctBlocked,DefArc3ReboundPct,SecondChanceArc3Frequency,SelfOReb,PenaltyTurnovers,SelfORebPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,Loose Ball Fouls,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,Technical Free Throw Trips,OffAtRimReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,LostBallSteals,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,SecondChanceTurnovers,BlockedShortMidRange,on,PenaltyCorner3FGM,LostBallTurnovers,PenaltyCorner3Accuracy,HeaveAttempts,FTOffRebounds,OffFTReboundPct,Travels,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,DefensiveGoaltends,Clear Path Fouls
739,1610612757,Rasheed Wallace,Rasheed Wallace,739,POR,3487.0,58,-21,99,99,18.0,25.0,15.0,198,13.0,23,129,1.0,1.0,1.0,2.0,18.0,29.411764705882355,0.38235294117647056,0.49009558823529403,6.656521739130435,0.18181818181818182,3.0,8.0,2.0,2.0,9.0,2.0,12.0,2.0,41.0,,2.0,6.0,5.0,,2.0,16.0,8.0,,3.0,,,1.0,2.0,3.0,7.0,3.0,5.0,2.0,1.0,,,,,2.0,0.6666666666666666,0.6666666666666666,0.5217391304347826,,0.5735294117647058,0.5,0.5857142857142857,0.5,0.2,0.13043478260869565,0.375,,0.05714285714285714,0.047619047619047616,0.05357142857142857,,,,0.23529411764705882,0.375,0.6,0.6666666666666666,0.6923076923076923,0.6923076923076923,0.058823529411764705,0.3333333333333333,0.4,0.5588235294117647,0.5314099999999999,0.48597999999999997,0.02857142857142857,0.041666666666666664,0.14634146341463414,0.04878048780487805,,1.0,,,,2.0,2.0,,4.0,1.0,1.0,,,,,,,1.0,0.2,0.2,,,0.07142857142857142,0.15384615384615385,0.0975609756097561,0.09090909090909091,0.14285714285714285,0.09090909090909091,,0.4,0.6666666666666666,,,,3.0,5.0,,2.0,6.0,,,5.0,11.0,,,12.0,6.0,2.0,0.8,0.45454545454545453,,0.45454545454545453,0.3235294117647059,0.14705882352941177,0.6,0.6,0.6666666666666666,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,24.018181818181816,2.0,4.0,3.0,,,,,0.3333333333333333,2.0,,0.14285714285714285,,,1.0,,,,,0.07142857142857142,1.0,2.0,2.0,,,,0.5,0.14285714285714285,0.3333333333333333,0.5,,1.0,0.5,1.0,,,,True,,,,,,,,,,,,,
905,1610612757,Dale Davis,Dale Davis,905,POR,1708.0,28,4,47,47,1.0,10.0,9.0,94,1.0,5,50,,1.0,,3.0,1.0,12.903225806451614,0.2,0.56686,1.9,0.02127659574468085,2.0,4.0,3.0,,1.0,,3.0,3.0,9.0,1.0,3.0,5.0,,,,6.0,,,2.0,,,2.0,2.0,4.0,11.0,2.0,3.0,4.0,2.0,1.0,,1.0,,,1.0,1.0,0.6,0.3333333333333333,0.6,0.3333333333333333,0.6428571428571429,0.5,,0.4,0.5,,0.10526315789473684,0.2222222222222222,0.14285714285714285,,0.14285714285714285,,0.8,0.5,1.0,1.0,1.0,1.0,,1.0,,0.8,0.548,,0.2857142857142857,0.2857142857142857,0.5555555555555556,,,,1.0,1.0,,3.0,3.0,1.0,7.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,0.5,0.17647058823529413,0.3333333333333333,0.23076923076923078,0.2,0.3333333333333333,,0.2857142857142857,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,1.0,,,0.3333333333333333,1.0,,,0.14285714285714285,,,,,,,,0.5,,,,,,,3.0,1.0,1.0,True,,,,,,,,,,,,,
1498,1610612757,Antonio Daniels,Antonio Daniels,1498,POR,5492.0,92,-25,167,168,73.0,63.0,21.0,335,4.0,13,205,7.0,11.0,3.0,26.0,73.0,10.309278350515465,0.2222222222222222,0.4828111111111111,8.930769230769233,0.437125748502994,3.0,5.0,2.0,2.0,1.0,4.0,6.0,1.0,22.0,1.0,2.0,2.0,5.0,1.0,10.0,2.0,10.0,2.0,,2.0,2.0,,3.0,3.0,8.0,4.0,5.0,2.0,,1.0,1.0,1.0,,10.0,0.16666666666666666,0.2,0.46153846153846156,0.5,0.5833333333333334,0.5,0.5833333333333334,0.5,0.6428571428571429,,,,0.05084745762711865,,0.03896103896103896,0.047619047619047616,,,0.2777777777777778,0.6,0.6,,0.25,0.25,0.2222222222222222,1.0,0.2857142857142857,0.5555555555555556,0.54225,0.4617285714285715,,,0.09090909090909091,0.45454545454545453,2.0,3.0,4.0,4.0,,2.0,3.0,,5.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,0.6,0.6428571428571429,0.5,,0.0625,0.07142857142857142,0.06578947368421052,0.045454545454545456,,0.25,,,,0.5,0.5,0.5,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,5.0,1.0,2.0,9.0,3.0,2.0,1.0,0.6,0.5,0.6,0.2777777777777778,0.1111111111111111,0.5,0.5,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,0.14285714285714285,1.0,0.6666666666666666,23.9,,,,,,,0.09523809523809523,,,,,1.0,1.0,,0.5,,0.5,2.0,0.0625,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
1719,1610612757,Bonzi Wells,Bonzi Wells,1719,POR,12953.0,216,36,402,402,151.0,105.0,58.0,804,16.0,76,429,16.0,20.0,9.0,44.0,151.0,28.0,0.16,0.4808259999999999,10.093421052631578,0.3756218905472637,15.0,27.0,7.0,12.0,4.0,33.0,34.0,23.0,115.0,5.0,12.0,18.0,24.0,11.0,46.0,40.0,28.0,2.0,4.0,3.0,4.0,4.0,4.0,8.0,34.0,6.0,23.0,32.0,15.0,3.0,2.0,3.0,3.0,46.0,0.5882352941176471,0.6060606060606061,0.4473684210526316,0.4166666666666667,0.46,0.3333333333333333,0.5,0.45,0.5,0.05263157894736842,0.14814814814814814,,0.029411764705882353,0.09090909090909091,0.044444444444444446,,0.09375,1.0,0.27,0.5555555555555556,0.6521739130434783,0.6666666666666666,0.25,0.25,0.33,0.4666666666666667,0.3157894736842105,0.51,0.4977590909090909,0.492717105263158,0.13274336283185842,0.16853932584269662,0.1565217391304348,0.4,15.0,10.0,4.0,4.0,,7.0,18.0,1.0,26.0,10.0,5.0,9.0,7.0,9.0,18.0,5.0,2.0,3.0,0.4166666666666667,0.4605263157894737,0.5,0.2,0.12162162162162163,0.12962962962962962,0.12376237623762376,,0.125,0.08,0.14864864864864866,0.13333333333333333,0.25,0.45454545454545453,0.45454545454545453,0.6,4.0,10.0,5.0,4.0,14.0,3.0,9.0,8.0,24.0,5.0,14.0,18.0,14.0,4.0,0.75,0.3333333333333333,0.35714285714285715,0.3333333333333333,0.24,0.1,0.4,0.4,0.5,0.14,0.2857142857142857,0.2857142857142857,1.0,0.13157894736842105,0.23684210526315788,0.3333333333333333,0.2857142857142857,23.6375,1.0,3.0,6.0,3.0,1.0,,0.1282051282051282,0.06666666666666667,1.0,8.0,0.018518518518518517,4.0,5.0,,0.5714285714285714,0.5,0.4166666666666667,,0.1,,2.0,,5.0,2.0,,,0.08333333333333333,0.13333333333333333,,,,,,8.0,1.0,1.0,False,2.0,2.0,0.4,,,,,,,,,,
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,7864.0,131,29,254,256,117.0,90.0,41.0,510,6.0,42,277,6.0,8.0,4.0,18.0,117.0,21.49837133550489,0.13043478260869565,0.5317965909090909,3.1714285714285717,0.46062992125984253,18.0,32.0,7.0,14.0,3.0,4.0,22.0,15.0,59.0,4.0,9.0,15.0,20.0,7.0,25.0,30.0,14.0,4.0,5.0,,2.0,3.0,7.0,11.0,23.0,2.0,8.0,23.0,7.0,,,,,25.0,0.6818181818181818,0.75,0.5238095238095238,0.4444444444444444,0.4782608695652174,0.4444444444444444,0.5267857142857143,0.5769230769230769,0.4166666666666667,0.11904761904761904,0.15625,,0.07526881720430108,0.15789473684210525,0.08928571428571429,0.07142857142857142,0.15384615384615385,,0.6956521739130435,0.5625,0.6666666666666666,0.6666666666666666,0.5,0.5,0.08695652173913043,0.7777777777777778,0.5833333333333334,0.782608695652174,0.5197857142857144,0.47452500000000003,0.14,0.15217391304347827,0.2542372881355932,0.423728813559322,1.0,9.0,2.0,1.0,1.0,5.0,7.0,,12.0,4.0,3.0,5.0,5.0,5.0,10.0,1.0,6.0,,0.45,0.375,0.5,,0.07777777777777778,0.14285714285714285,0.096,0.09090909090909091,0.09523809523809523,0.06896551724137931,0.075,0.08333333333333333,0.6666666666666666,0.25,0.25,1.0,,1.0,1.0,,3.0,,3.0,,4.0,,4.0,,1.0,,,,,,0.08695652173913043,0.021739130434782608,,,,0.06521739130434782,,,,0.041666666666666664,0.125,,,40.075,,,,,2.0,,0.17391304347826086,,1.0,3.0,0.0625,3.0,8.0,2.0,0.42857142857142855,0.3333333333333333,0.5714285714285714,,0.06976744186046512,,,,1.0,3.0,,,0.16666666666666666,,,,,,,7.0,1.0,,False,,,,2.0,1.0,0.07142857142857142,,,,,,,
2216,1610612757,Zach Randolph,Zach Randolph,2216,POR,10329.0,172,37,330,327,132.0,87.0,52.0,657,13.0,56,334,9.0,9.0,8.0,18.0,132.0,21.065989847715738,0.23214285714285715,0.5205678571428571,4.266071428571428,0.4,23.0,35.0,14.0,14.0,4.0,8.0,29.0,29.0,87.0,8.0,15.0,20.0,19.0,19.0,41.0,36.0,22.0,16.0,7.0,1.0,,1.0,18.0,20.0,51.0,7.0,14.0,33.0,10.0,2.0,1.0,2.0,1.0,41.0,0.6206896551724138,0.8571428571428571,0.5178571428571429,0.5333333333333333,0.5178571428571429,0.5333333333333333,0.5972222222222222,0.5882352941176471,0.6896551724137931,0.125,0.14285714285714285,0.125,0.15517241379310345,0.02631578947368421,0.12337662337662338,0.1951219512195122,0.03571428571428571,0.5,0.625,0.6571428571428571,0.7666666666666667,0.5652173913043478,0.3076923076923077,0.3333333333333333,0.14285714285714285,0.9333333333333333,0.7368421052631579,0.625,0.5535916666666666,0.5381315789473684,0.15151515151515152,0.15151515151515152,0.22988505747126436,0.47126436781609193,2.0,11.0,,,,6.0,25.0,,31.0,2.0,2.0,5.0,4.0,6.0,11.0,2.0,6.0,1.0,0.5789473684210527,0.5789473684210527,0.45454545454545453,,0.17985611510791366,0.15,0.17318435754189945,0.09090909090909091,0.14285714285714285,0.20408163265306123,0.1774193548387097,0.07692307692307693,0.75,0.25,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.07692307692307693,0.18518518518518517,,,3.0,,8.0,10.0,2.0,0.5714285714285714,,0.7142857142857143,1.0,0.16666666666666666,,,,,,,,,,,,,,,4.0,,1.0,False,,1.0,,,1.0,0.08333333333333333,2.0,1.0,,,,,
2417,1610612757,Qyntel Woods,Qyntel Woods,2417,POR,684.0,11,-7,22,24,22.0,13.0,2.0,46,,6,30,,,,,22.0,33.333333333333336,,0.49561428571428573,10.933333333333332,1.0,2.0,3.0,1.0,3.0,,3.0,2.0,1.0,5.0,1.0,1.0,2.0,6.0,1.0,5.0,4.0,,,,,,,,,1.0,1.0,2.0,2.0,1.0,,,,,5.0,1.0,1.0,0.3333333333333333,1.0,0.2857142857142857,1.0,0.3125,1.0,0.3125,,,,,,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,0.42857142857142855,1.0,0.42857142857142855,0.5714285714285714,,0.49561428571428573,0.125,0.14285714285714285,0.4,1.0,,2.0,,,,1.0,,,1.0,,,,,,,,,,0.3333333333333333,0.2857142857142857,,,,0.3333333333333333,0.07142857142857142,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,0.14285714285714285,,,,,0.14285714285714285,,,,,0.14285714285714285,,,24.5,,,,,,,,,,,,1.0,2.0,,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
739,1610612757,Rasheed Wallace,Rasheed Wallace,739,POR,12085.0,201,35,372,370,107.0,75.0,58.0,742,23.0,39,398,16.0,17.0,11.0,35.0,107.0,18.223234624145785,0.36507936507936506,0.4696436507936507,7.987179487179487,0.28763440860215056,6.0,8.0,2.0,3.0,10.0,8.0,18.0,18.0,81.0,2.0,4.0,11.0,7.0,4.0,32.0,30.0,6.0,2.0,,,5.0,3.0,4.0,7.0,29.0,7.0,21.0,26.0,10.0,5.0,2.0,5.0,5.0,32.0,0.8333333333333334,0.8823529411764706,0.46153846153846156,0.5,0.5,0.5833333333333334,0.5472972972972973,0.6111111111111112,0.7619047619047619,,,,0.030534351145038167,0.08108108108108109,0.041666666666666664,0.022222222222222223,0.07142857142857142,1.0,0.12698412698412698,0.75,0.75,0.8333333333333334,0.43478260869565216,0.43478260869565216,0.12698412698412698,0.3333333333333333,0.17647058823529413,0.5079365079365079,0.5587624999999999,0.50765,0.15492957746478872,0.21739130434782608,0.13580246913580246,0.3950617283950617,2.0,5.0,1.0,1.0,,3.0,18.0,1.0,22.0,3.0,2.0,2.0,1.0,4.0,6.0,2.0,3.0,1.0,0.7142857142857143,0.8235294117647058,0.3333333333333333,0.2,0.1267605633802817,0.06976744186046512,0.11351351351351352,0.02040816326530612,0.2413793103448276,0.045454545454545456,0.13043478260869565,0.07692307692307693,0.8,0.25,0.25,1.0,1.0,4.0,,8.0,20.0,6.0,10.0,9.0,24.0,6.0,10.0,27.0,20.0,8.0,1.0,0.375,0.6,0.375,0.38095238095238093,0.06349206349206349,0.25,0.25,1.0,0.31746031746031744,0.4,0.4,1.0,,0.5882352941176471,0.6,0.4,24.325000000000003,2.0,2.0,,,1.0,,0.06666666666666667,0.3333333333333333,1.0,2.0,0.027777777777777776,1.0,2.0,,0.5,,0.6666666666666666,,0.05405405405405406,,,1.0,1.0,3.0,,0.5,0.1111111111111111,,,,1.0,0.5,1.0,4.0,1.0,3.0,False,,1.0,,,,,,,1.0,0.04,,,
757,1610612757,Damon Stoudamire,Damon Stoudamire,757,POR,12177.0,203,43,379,375,126.0,89.0,61.0,754,9.0,42,402,28.0,34.0,14.0,74.0,126.0,19.29046563192905,0.13432835820895522,0.5017970149253732,10.914285714285715,0.3324538258575198,6.0,13.0,2.0,6.0,4.0,20.0,20.0,20.0,96.0,1.0,4.0,10.0,16.0,8.0,31.0,10.0,30.0,,3.0,7.0,7.0,3.0,4.0,7.0,35.0,5.0,16.0,21.0,7.0,2.0,,2.0,2.0,31.0,0.25,0.25,0.47619047619047616,0.25,0.5671641791044776,0.4166666666666667,0.6133333333333333,0.5625,0.5357142857142857,0.07142857142857142,0.23076923076923078,,0.030303030303030304,0.075,0.040697674418604654,0.02040816326530612,0.1,1.0,0.19402985074626866,0.46153846153846156,0.6,0.16666666666666666,0.4444444444444444,0.4444444444444444,0.29850746268656714,0.3333333333333333,0.24,0.5671641791044776,0.4354,0.502196,0.0958904109589041,0.14583333333333334,0.10416666666666667,0.3229166666666667,10.0,7.0,6.0,3.0,3.0,3.0,25.0,,28.0,6.0,4.0,7.0,6.0,5.0,12.0,1.0,2.0,2.0,0.4375,0.46,0.5833333333333334,,0.16778523489932887,0.06976744186046512,0.14583333333333334,,0.1111111111111111,0.1509433962264151,0.2028985507246377,0.09090909090909091,,0.5,0.5,0.4,1.0,2.0,1.0,11.0,23.0,2.0,8.0,12.0,25.0,3.0,9.0,24.0,23.0,11.0,0.6666666666666666,0.48,0.3333333333333333,0.48,0.373134328358209,0.029850746268656716,0.5,0.5,1.0,0.34328358208955223,0.4782608695652174,0.4782608695652174,0.6363636363636364,0.04,0.32,0.25,0.4782608695652174,24.460000000000004,2.0,2.0,12.0,1.0,,,0.0625,0.3333333333333333,1.0,2.0,0.03125,,3.0,,,,0.5,4.0,0.06818181818181818,,,1.0,2.0,1.0,,0.5,,,,,1.0,0.5,1.0,5.0,1.0,,False,1.0,1.0,1.0,,,,2.0,,,,2.0,,
905,1610612757,Dale Davis,Dale Davis,905,POR,7961.0,133,14,244,243,95.0,49.0,37.0,487,5.0,19,272,6.0,8.0,2.0,18.0,95.0,12.969283276450511,0.2631578947368421,0.4813421052631579,6.6157894736842096,0.38934426229508196,8.0,10.0,4.0,3.0,1.0,4.0,11.0,14.0,36.0,4.0,4.0,11.0,6.0,6.0,16.0,16.0,6.0,6.0,,3.0,1.0,4.0,11.0,16.0,37.0,3.0,8.0,22.0,9.0,1.0,,1.0,,16.0,0.7272727272727273,1.0,0.5789473684210527,1.0,0.5789473684210527,1.0,0.6206896551724138,1.1,0.8,,,,0.13580246913580246,0.13333333333333333,0.13513513513513514,0.16129032258064516,0.18181818181818182,,0.5263157894736842,0.8,0.8,0.625,0.2,0.2,0.21052631578947367,1.0,0.5,0.5263157894736842,0.5691666666666667,0.49485,0.34615384615384615,0.34615384615384615,0.3055555555555556,0.4444444444444444,2.0,5.0,2.0,2.0,,2.0,16.0,3.0,21.0,4.0,4.0,4.0,1.0,5.0,9.0,2.0,3.0,1.0,0.8333333333333334,0.8333333333333334,0.4444444444444444,1.0,0.17582417582417584,0.06896551724137931,0.15,0.14285714285714285,0.08333333333333333,0.1935483870967742,0.1875,0.16666666666666666,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043478260869565216,,3.0,3.0,0.375,4.0,3.0,,1.0,0.25,1.0,,0.09090909090909091,,,,,2.0,,,,,,,,,,3.0,,1.0,False,,3.0,,,1.0,0.07142857142857142,1.0,1.0,,,,2.0,
976,1610612757,Jeff McInnis,Jeff McInnis,976,POR,4973.0,83,9,156,157,66.0,44.0,26.0,313,10.0,20,179,11.0,16.0,5.0,37.0,66.0,16.0427807486631,0.45454545454545453,0.40785909090909095,12.135,0.4230769230769231,2.0,2.0,2.0,1.0,4.0,8.0,8.0,3.0,19.0,3.0,4.0,6.0,6.0,3.0,13.0,4.0,12.0,2.0,,3.0,3.0,2.0,3.0,5.0,10.0,2.0,11.0,4.0,1.0,1.0,1.0,1.0,1.0,13.0,0.25,0.2857142857142857,0.4,0.75,0.36363636363636365,0.6,0.3958333333333333,0.6,0.7222222222222222,,,,0.05454545454545454,0.15384615384615385,0.07352941176470588,0.05555555555555555,0.1111111111111111,1.0,0.09090909090909091,1.0,1.0,,0.4,0.4,0.36363636363636365,0.4,0.14285714285714285,0.18181818181818182,0.4192,0.41080714285714287,0.043478260869565216,0.047619047619047616,0.3157894736842105,0.6842105263157895,2.0,5.0,5.0,4.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,4.0,3.0,2.0,6.0,2.0,1.0,1.0,0.8333333333333334,0.7142857142857143,0.6666666666666666,0.25,0.06521739130434782,0.045454545454545456,0.058823529411764705,0.047619047619047616,,0.07142857142857142,0.08695652173913043,,0.25,0.25,0.25,0.5,,1.0,1.0,,1.0,,,,2.0,,1.0,,1.0,,,,,,0.09090909090909091,0.045454545454545456,,,,0.045454545454545456,,,,0.14285714285714285,,,,23.65,,1.0,,,,,0.07692307692307693,,2.0,4.0,0.14285714285714285,2.0,1.0,,1.0,,1.0,,0.0625,,1.0,,1.0,,,,0.25,0.2,,,,,,,,,False,,1.0,,,,,,,,,,,1.0
717,1610612757,Arvydas Sabonis,Arvydas Sabonis,717,POR,3990.0,66,23,128,127,26.0,25.0,24.0,255,5.0,28,129,2.0,4.0,2.0,10.0,26.0,24.516129032258064,0.17857142857142858,0.49892499999999995,5.535714285714286,0.203125,13.0,17.0,5.0,4.0,5.0,6.0,20.0,9.0,49.0,5.0,7.0,12.0,6.0,2.0,10.0,30.0,10.0,4.0,1.0,,,1.0,4.0,5.0,19.0,5.0,9.0,11.0,5.0,3.0,3.0,3.0,1.0,10.0,0.75,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7424242424242424,0.75,0.7142857142857143,0.03571428571428571,0.058823529411764705,,0.09090909090909091,0.1,0.09259259259259259,,0.1111111111111111,0.3333333333333333,0.6071428571428571,0.7647058823529411,0.8125,0.7692307692307693,1.0,1.0,0.21428571428571427,0.7142857142857143,0.6666666666666666,0.6071428571428571,0.50496,0.50445,0.15625,0.15625,0.24489795918367346,0.20408163265306123,2.0,4.0,2.0,2.0,,4.0,10.0,,14.0,4.0,3.0,3.0,2.0,2.0,5.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6,,0.19230769230769232,0.2222222222222222,0.2,0.09090909090909091,0.09090909090909091,0.2857142857142857,0.15,0.25,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.2,,,,,3.0,3.0,3.0,0.6,0.6666666666666666,0.75,,0.16666666666666666,,,,1.0,1.0,,,,,,,,,,2.0,1.0,,False,,1.0,,,,,,,,,,,
1507,1610612757,Derek Anderson,Derek Anderson,1507,POR,172.0,3,1,6,6,,,,12,,1,5,,,,,,16.666666666666668,,0.7198,,,1.0,1.0,,,,,1.0,,2.0,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
