EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassTurnovers,DefAtRimReboundPct,Corner3FGA,ShootingFouls,OffArc3ReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,SecondChanceShotQualityAvg,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,DeadBallTurnovers,Travels,Assisted3sPct,PenaltyFg3Pct,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Fg2aBlocked,FTDefRebounds,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceTurnovers,Offensive Fouls,Corner3FGM,PenaltyCorner3FGM,SelfOReb,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,ShortMidRangePctAssisted,on,LostBallSteals,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedShortMidRange,OffLongMidRangeReboundPct,2pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct
1065,1610612754,Erick Strickland,Erick Strickland,1065,IND,2470.0,41.0,-11.0,81.0,82,57.0,48,13.0,163,3.0,5.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,3.0,5.0,9.0,1.0,5.0,8.0,21.0,99,1.0,2.0,2.0,5.0,9.0,3.0,6.0,16.0,4.0,6.0,3.0,5.0,1.0,3.0,5.0,8.0,4.0,1.0,1.0,1.0,1.0,21.0,1.0,2.0,3.0,1.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,10.0,3.0,2.0,1.0,16.0,57.0,2.0,0.4,0.4,0.2,0.2,0.5555555555555556,0.5555555555555556,0.4642857142857143,0.4166666666666667,0.5526315789473685,0.5,0.5,0.35714285714285715,20.833333333333336,1.0,0.03225806451612903,0.07407407407407407,0.21428571428571427,0.058823529411764705,0.08888888888888889,0.06818181818181818,0.1,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.2,0.25,0.35714285714285715,0.6,0.6,0.3333333333333333,0.07142857142857142,1.0,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.35714285714285715,0.2,0.2,1.0,0.4166666666666667,0.6,0.25,0.7142857142857143,0.2,0.49542857142857144,0.4884125000000001,0.17647058823529413,0.25,0.09523809523809523,0.7619047619047619,8.633333333333333,26.659999999999997,0.7037037037037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,1610612754,Ron Mercer,Ron Mercer,1500,IND,1103.0,18.0,-11.0,35.0,37,28.0,30,4.0,72,,1.0,,1.0,,,2.0,5.0,,,,,2.0,6.0,,,,4.0,41,,,,1.0,3.0,,,2.0,4.0,,,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,,1.0,2.0,3.0,,3.0,,,1.0,,1.0,1.0,2.0,,,,,2.0,28.0,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,17.073170731707318,1.0,0.14285714285714285,,0.16666666666666666,,0.15,,,,,0.125,0.16666666666666666,,0.16666666666666666,,,,,,,0.8333333333333334,0.4,0.4,1.0,,,,,0.3333333333333333,,,0.16666666666666666,,0.36233333333333334,0.35946666666666666,,,,0.5,16.03333333333333,,0.8,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,401.0,7.0,-4.0,12.0,13,,4,2.0,25,,,,,,,,,,2.0,1.0,,,,,3.0,2.0,2.0,12,1.0,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,2.0,2.0,1.0,3.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,0.25,,,1.0,26.666666666666668,,0.25,,,0.25,0.2,0.1111111111111111,,,,0.3333333333333333,,,,,,,,,,,,,,0.6666666666666666,,,1.0,,,,1.0,,0.5406,,0.25,1.0,,,,24.900000000000002,,,,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.49005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,1610612754,Brad Miller,Brad Miller,1802,IND,337.0,6.0,1.0,12.0,12,8.0,4,,24,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,8.0,,,,,,,,,,,,,,8.333333333333334,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,2120.0,35.0,-12.0,69.0,69,46.0,37,11.0,138,2.0,5.0,2.0,4.0,,3.0,,,4.0,9.0,,5.0,2.0,8.0,4.0,10.0,3.0,19.0,87,,1.0,1.0,2.0,6.0,6.0,3.0,13.0,,4.0,6.0,8.0,4.0,1.0,,1.0,,,,,1.0,2.0,,,2.0,2.0,4.0,,4.0,1.0,1.0,2.0,1.0,3.0,2.0,7.0,4.0,,2.0,,13.0,46.0,1.0,,,0.4,0.4444444444444444,0.25,0.3333333333333333,0.4444444444444444,0.4166666666666667,0.475,0.5,0.4642857142857143,0.5555555555555556,28.39506172839506,0.6666666666666666,0.07407407407407407,,0.18181818181818182,,0.10526315789473684,,,,,0.1111111111111111,0.2857142857142857,,0.2777777777777778,0.4,0.4,,0.16666666666666666,,,,,,,0.5,0.4444444444444444,0.4444444444444444,,0.3333333333333333,0.5,0.4166666666666667,0.8333333333333334,0.5,0.509535294117647,0.5164772727272727,,,0.05263157894736842,0.6842105263157895,4.1,26.729999999999997,0.6666666666666666,1.0,0.09090909090909091,1.0,4.0,,,0.05555555555555555,,1.0,2.0,2.0,6.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.08333333333333333,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,1876.0,31.0,,62.0,60,41.0,26,11.0,122,3.0,5.0,1.0,3.0,,3.0,,2.0,,,,,3.0,10.0,,,9.0,15.0,70,,1.0,7.0,1.0,6.0,,5.0,7.0,,6.0,,,,,,,,,,,,,3.0,3.0,2.0,6.0,10.0,6.0,16.0,,,,,,,2.0,10.0,4.0,1.0,,7.0,41.0,,,,,,0.3,0.16666666666666666,0.3,0.16666666666666666,0.5,0.5,0.3888888888888889,,20.27027027027027,,0.2608695652173913,0.14285714285714285,0.18181818181818182,0.23076923076923078,0.23529411764705882,0.17647058823529413,0.375,,,0.14285714285714285,0.14285714285714285,0.25,0.5,0.6,0.75,,0.3,,,0.2,,,,,,,,0.5,0.3333333333333333,,0.5,,0.5384800000000001,0.49363333333333337,0.2857142857142857,0.2857142857142857,0.4666666666666667,0.4666666666666667,6.05,,0.6612903225806451,,0.1111111111111111,,1.0,0.3,0.5714285714285714,,0.53345,,,,,,,,,,,,,3.0,5.0,3.0,6.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,0.5,0.5,0.2,0.2,0.3333333333333333,1.0,0.8333333333333334,0.6,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,918.0,15.0,-20.0,30.0,32,23.0,23,4.0,62,,1.0,,1.0,,,,2.0,,1.0,,1.0,,3.0,,1.0,1.0,1.0,42,,,,,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,2.0,,3.0,1.0,4.0,,,1.0,,2.0,1.0,3.0,2.0,,1.0,,1.0,23.0,1.0,,,,,,,,,0.1,,0.125,0.25,20.0,0.5,,,0.3333333333333333,0.2,0.13333333333333333,0.058823529411764705,,,,,0.4,,0.25,,,,,,,0.5,,,,0.25,,,,0.3333333333333333,,0.3333333333333333,0.5,,0.46958750000000005,0.4900166666666667,,,,1.0,14.1,25.4,0.7666666666666667,1.0,,,,0.2,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,1294.0,22.0,4.0,44.0,42,34.0,28,10.0,86,2.0,3.0,2.0,3.0,,,,2.0,1.0,2.0,,1.0,2.0,5.0,3.0,5.0,1.0,14.0,55,,,2.0,2.0,5.0,3.0,1.0,11.0,2.0,2.0,3.0,2.0,1.0,,,,,,,,,,1.0,1.0,1.0,3.0,4.0,2.0,6.0,,,,,,,2.0,2.0,1.0,,,11.0,34.0,2.0,0.5,1.0,0.6,0.6,0.4,0.4,0.65,0.625,0.6363636363636364,0.3333333333333333,0.6111111111111112,0.5,20.0,,0.23076923076923078,0.06666666666666667,0.125,0.09090909090909091,0.19047619047619047,0.07692307692307693,0.125,,,0.4,0.16666666666666666,,0.3,0.6666666666666666,0.6666666666666666,0.5,,,,0.2,,,,0.2,0.5,0.5,,0.375,0.6666666666666666,0.125,0.8,0.5,0.530735,0.5263375,0.09090909090909091,0.16666666666666666,0.14285714285714285,0.7857142857142857,7.840000000000001,24.240000000000002,0.7727272727272727,,0.16666666666666666,3.0,,0.1,,0.3,0.5056499999999999,2.0,1.0,2.0,6.0,,,,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,1.0,2.0,1.0,3.0,2.0,,,,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,0.6666666666666666,0.5,,,2.0,1.0,1.0,0.2,0.6666666666666666,0.6666666666666666,0.5,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,328.0,5.0,4.0,11.0,10,11.0,10,,21,,,,,2.0,2.0,,,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,,7.0,13,,,,2.0,2.0,1.0,,7.0,2.0,2.0,,1.0,1.0,1.0,,1.0,,,,,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,7.0,11.0,,0.5,0.5,1.0,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,,1.1666666666666667,0.3333333333333333,27.272727272727273,,0.3333333333333333,,,,0.16666666666666666,,,,,0.5,,,,,,,0.6666666666666666,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.37675,0.37675,,,,1.0,9.2,24.7,1.0,,,,1.0,,,,,,1.0,1.0,3.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,1320.0,22.0,4.0,45.0,45,34.0,24,10.0,90,,,,,,,,,1.0,3.0,,3.0,,,1.0,3.0,2.0,5.0,55,,,,,,3.0,2.0,5.0,,,,3.0,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,2.0,2.0,,1.0,,5.0,34.0,1.0,,,0.3333333333333333,0.3333333333333333,,,0.5,0.5,0.625,,0.625,1.0,7.142857142857142,,,,0.14285714285714285,,0.043478260869565216,,,,,,0.25,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,0.3333333333333333,0.48229999999999995,0.48229999999999995,,,,1.0,,26.233333333333334,0.7555555555555555,,,,,,,,,,1.0,1.0,3.0,,,,1.0,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
