EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGM,HeaveAttempts,FTOffRebounds,LostBallTurnovers,SecondChanceTurnovers,BlockedCorner3,BlockedLongMidRange,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,Clear Path Fouls,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,DefensiveGoaltends
120,1610612759,Steven Smith,Steven Smith,120,SAS,1160.0,19.0,-8.0,38,38.0,11.0,11.0,5.0,76,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,34.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,11.0,1.0,1.0,0.25,0.16666666666666666,0.16666666666666666,0.3333333333333333,16.666666666666668,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.4323166666666666,0.5736,13.825,24.1,0.2894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,24416.0,407.0,2.0,754,758.0,129.0,62.0,90.0,1512,16.0,4.0,16.0,34.0,10.0,,13.0,45.0,44.0,102.0,771.0,6.0,12.0,10.0,22.0,25.0,10.0,8.0,53.0,6.0,1.0,8.0,8.0,27.0,129.0,0.46153846153846156,0.5,0.28888888888888886,0.5,0.504950495049505,0.4943820224719101,12.52873563218391,0.1797752808988764,0.1797752808988764,0.25,0.25,0.75,0.38202247191011235,0.11235955056179775,,0.6404494382022472,0.5192140449438203,0.54395,9.824444444444444,23.518181818181816,0.17108753315649866,4.0,13.0,1.0,6.0,3.0,5.0,15.0,1.0,6.0,6.0,21.0,13.0,2.0,9.0,2.0,6.0,1.0,6.0,1.0,10.0,15.0,14.0,63.0,2.0,6.0,4.0,3.0,1.0,2.0,4.0,1.0,6.0,7.0,27.0,1.0,35.0,7.0,42.0,1.0,10.0,6.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,25.0,1.0,6.0,7.0,3.0,2.0,2.0,2.0,1.0,5.0,4.0,15.0,1.0,1.0,0.4772727272727273,0.16666666666666666,0.4772727272727273,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.20833333333333334,0.3,0.35714285714285715,0.08888888888888889,0.23076923076923078,0.0625,0.25,0.06666666666666667,0.08463949843260188,0.020905923344947737,0.0958904109589041,0.016129032258064516,0.08673469387755102,0.02005730659025788,0.034482758620689655,0.01904761904761905,0.010526315789473684,0.034482758620689655,0.09183673469387756,0.05714285714285714,0.10344827586206896,0.05454545454545454,0.2222222222222222,0.02,0.8,0.14606741573033707,0.3076923076923077,0.4,0.5,0.3125,0.3333333333333333,0.2,0.4411764705882353,0.4411764705882353,1.0,0.6,0.6,1.0,0.6666666666666666,0.16666666666666666,0.25,0.5,0.16666666666666666,0.6,0.5051125000000001,0.06382978723404255,0.12,0.058823529411764705,0.14705882352941177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,27461.0,458.0,46.0,866,866.0,205.0,109.0,103.0,1732,88.0,17.0,31.0,,2.0,1.0,100.0,185.0,2.0,265.0,860.0,1.0,94.0,1.0,47.0,63.0,30.0,15.0,142.0,19.0,2.0,39.0,18.0,26.0,205.0,0.47,0.5465116279069767,0.5405405405405406,0.5347593582887701,0.5614406779661016,0.0106951871657754,27.638190954773872,0.47058823529411764,0.1657754010695187,0.5483870967741935,0.5666666666666667,0.6470588235294118,,0.0106951871657754,0.023255813953488372,0.36363636363636365,0.4403454301075269,0.43742142857142857,7.325945945945941,52.900000000000006,0.23672055427251731,44.0,66.0,16.0,22.0,17.0,39.0,,,,,,65.0,21.0,31.0,17.0,59.0,19.0,42.0,,27.0,65.0,106.0,,28.0,,17.0,16.0,10.0,6.0,2.0,11.0,31.0,21.0,89.0,3.0,113.0,47.0,160.0,11.0,9.0,5.0,4.0,20.0,8.0,11.0,3.0,11.0,2.0,3.0,107.0,9.0,45.0,13.0,34.0,1.0,,20.0,11.0,35.0,21.0,65.0,1.0,,,,,0.6774193548387096,0.4523809523809524,0.6774193548387096,0.4418604651162791,0.7195121951219512,0.47794117647058826,0.0918918918918919,0.10606060606060606,0.10227272727272728,0.5128205128205128,0.1875,0.24860335195530725,0.10264900662251655,0.22105263157894736,0.12941176470588237,0.24282560706401765,0.10852713178294573,0.13829787234042554,0.1016949152542373,0.06666666666666667,0.1388888888888889,0.2962962962962963,0.24369747899159663,0.21374045801526717,0.22077922077922077,0.2222222222222222,0.15942028985507245,0.6,0.35294117647058826,0.6666666666666666,0.7457627118644068,0.5227272727272727,0.4431818181818182,0.4936708860759494,0.3333333333333333,,,,,,,0.7096774193548387,0.7272727272727273,0.3953488372093023,,,,0.5046999999999999,0.20179372197309417,0.20361990950226244,0.22264150943396227,0.24528301886792453,10.0,1.0,5.0,9.0,3.0,1.0,3.0,2.0,0.03225806451612903,0.11363636363636363,0.12244897959183673,0.125,0.5882352941176471,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2049,1610612759,Speedy Claxton,Speedy Claxton,2049,SAS,7105.0,118.0,42.0,225,227.0,45.0,34.0,28.0,452,5.0,8.0,22.0,,,,20.0,41.0,,49.0,191.0,,22.0,,12.0,15.0,4.0,5.0,33.0,3.0,1.0,11.0,2.0,12.0,45.0,0.55,0.55,0.4878048780487805,0.4878048780487805,0.5212765957446809,,22.307692307692307,0.12195121951219512,0.5365853658536586,0.36363636363636365,0.36363636363636365,0.625,,,,0.34146341463414637,0.5013951219512196,0.42684,10.585365853658537,,0.2,10.0,14.0,,1.0,2.0,2.0,,,,,,9.0,1.0,2.0,2.0,4.0,,5.0,,1.0,1.0,18.0,,,,3.0,3.0,2.0,1.0,3.0,1.0,5.0,6.0,7.0,,13.0,6.0,19.0,1.0,7.0,6.0,1.0,8.0,,3.0,1.0,2.0,2.0,,12.0,,5.0,1.0,2.0,,,,2.0,2.0,2.0,1.0,1.0,,,,,0.5,,0.5,,0.6666666666666666,0.08333333333333333,0.07317073170731707,0.14285714285714285,0.2,0.7272727272727273,,0.08433734939759036,0.05813953488372093,0.2,0.0625,0.11504424778761062,0.058823529411764705,0.08,0.038461538461538464,0.05714285714285714,,0.04,0.034482758620689655,0.1724137931034483,0.09523809523809523,0.4444444444444444,0.05555555555555555,1.0,0.34146341463414637,0.7142857142857143,0.8333333333333334,0.6,0.4,0.5,,,,,,,,0.5,,0.4,,,,0.5667,0.10869565217391304,0.10869565217391304,0.08163265306122448,0.02040816326530612,,,,5.0,1.0,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
764,1610612759,David Robinson,David Robinson,764,SAS,32438.0,541.0,51.0,1015,1020.0,235.0,128.0,126.0,2035,18.0,4.0,16.0,,,,64.0,118.0,,180.0,1007.0,,88.0,,14.0,21.0,11.0,2.0,49.0,16.0,1.0,24.0,36.0,63.0,235.0,0.6875,0.8461538461538461,0.5423728813559322,0.5423728813559322,0.5769230769230769,,15.358361774744026,0.15254237288135594,0.13559322033898305,0.25,0.26666666666666666,0.75,,,,0.711864406779661,0.5402457627118644,0.60484375,4.082203389830508,,0.2315270935960591,57.0,84.0,15.0,27.0,14.0,3.0,,,,,,52.0,15.0,30.0,5.0,35.0,12.0,16.0,,15.0,39.0,40.0,,24.0,,7.0,7.0,3.0,4.0,1.0,5.0,40.0,21.0,78.0,8.0,107.0,45.0,152.0,4.0,18.0,12.0,6.0,8.0,2.0,3.0,1.0,5.0,5.0,11.0,78.0,2.0,32.0,8.0,31.0,,,20.0,8.0,31.0,21.0,39.0,1.0,,,,,0.5,0.75,0.5,0.75,0.5147058823529411,0.75,0.059322033898305086,0.05952380952380952,0.05555555555555555,0.3333333333333333,0.38095238095238093,0.18840579710144928,0.10869565217391304,0.17647058823529413,0.05319148936170213,0.18574108818011256,0.09740259740259741,0.14912280701754385,0.08270676691729323,0.09917355371900827,0.025,0.14285714285714285,0.20422535211267606,0.21232876712328766,0.1702127659574468,0.2,0.0851063829787234,0.6774193548387096,0.711864406779661,0.6785714285714286,0.7215189873417721,0.7017543859649122,0.16666666666666666,0.17647058823529413,0.3333333333333333,,,,,,,0.9,0.5555555555555556,0.875,,,,0.5594655172413793,0.21621621621621623,0.21621621621621623,0.19444444444444445,0.21666666666666667,11.0,,,5.0,2.0,,3.0,,0.0625,,0.07407407407407407,0.13333333333333333,0.7857142857142857,1.0,2.0,,,,,,,,,,,,,,,,,,True,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,25330.0,422.0,7.0,789,792.0,189.0,93.0,98.0,1581,48.0,17.0,55.0,5.0,16.0,3.0,65.0,147.0,21.0,180.0,815.0,5.0,48.0,16.0,34.0,45.0,15.0,13.0,101.0,11.0,3.0,28.0,7.0,23.0,189.0,0.36923076923076925,0.36923076923076925,0.4421768707482993,0.43154761904761907,0.4635416666666667,0.125,24.149286498353458,0.2857142857142857,0.3273809523809524,0.3090909090909091,0.3148148148148148,0.7058823529411765,0.02976190476190476,0.09523809523809523,0.07894736842105263,0.3869047619047619,0.47614166666666674,0.46475,9.619727891156462,24.485714285714288,0.23954372623574144,25.0,44.0,,1.0,10.0,23.0,2.0,1.0,2.0,3.0,5.0,35.0,3.0,10.0,2.0,11.0,13.0,33.0,2.0,15.0,47.0,82.0,15.0,,3.0,10.0,11.0,5.0,6.0,6.0,,5.0,9.0,22.0,1.0,32.0,5.0,37.0,4.0,14.0,9.0,5.0,17.0,2.0,8.0,2.0,7.0,1.0,1.0,51.0,1.0,19.0,6.0,3.0,,,1.0,1.0,3.0,1.0,47.0,2.0,1.0,0.23809523809523808,0.4,0.23809523809523808,0.3,0.3939393939393939,0.34615384615384615,0.42105263157894735,0.39285714285714285,0.46938775510204084,0.06802721088435375,0.1590909090909091,0.041666666666666664,0.6071428571428571,0.06666666666666667,0.06646525679758308,0.01773049645390071,0.10112359550561797,,0.07380952380952381,0.013888888888888888,0.011235955056179775,0.037383177570093455,,,0.04950495049504951,0.07964601769911504,0.06837606837606838,0.1232876712328767,,0.04597701149425287,0.3333333333333333,0.2619047619047619,0.5681818181818182,0.6756756756756757,0.44,0.4791666666666667,0.5,0.043478260869565216,0.4,0.4,1.0,0.1875,0.1875,1.0,0.07692307692307693,,0.2631578947368421,0.05263157894736842,0.5,0.1875,0.45006,0.10215053763440861,0.11515151515151516,0.06111111111111111,0.2611111111111111,3.0,,,9.0,5.0,,1.0,,0.01818181818181818,,,,0.3,,,1.0,3.0,1.0,1.0,3.0,1.0,2.0,0.3333333333333333,0.23076923076923078,0.3333333333333333,1.0,0.3333333333333333,,,,,,True,,,,,,,
990,1610612759,Malik Rose,Malik Rose,990,SAS,4574.0,76.0,1.0,138,142.0,30.0,19.0,21.0,280,6.0,6.0,17.0,,,,15.0,42.0,,43.0,136.0,,24.0,,1.0,1.0,1.0,,2.0,5.0,1.0,7.0,2.0,9.0,30.0,0.8,0.8,0.35714285714285715,0.35714285714285715,0.43,,34.355828220858896,0.14285714285714285,0.40476190476190477,0.35294117647058826,0.375,1.0,,,,0.4523809523809524,0.49006666666666665,0.48424999999999996,8.65238095238095,,0.21739130434782608,8.0,19.0,2.0,5.0,3.0,1.0,,,,,,13.0,4.0,9.0,4.0,12.0,5.0,8.0,,6.0,16.0,6.0,,,,6.0,,,,,1.0,4.0,,8.0,1.0,9.0,6.0,15.0,2.0,2.0,2.0,,2.0,,1.0,,1.0,2.0,2.0,17.0,1.0,5.0,4.0,2.0,,,2.0,,2.0,2.0,16.0,1.0,,,,,0.4444444444444444,0.625,0.4444444444444444,0.625,0.5454545454545454,0.7272727272727273,0.14285714285714285,0.15789473684210525,0.3333333333333333,0.2857142857142857,0.2,0.15384615384615385,0.06666666666666667,,0.125,0.10526315789473684,0.07352941176470588,0.05555555555555555,0.25,,,0.05555555555555555,0.2,0.21428571428571427,,,0.09523809523809523,1.0,0.4523809523809524,0.42105263157894735,0.5,0.625,0.16666666666666666,0.25,1.0,,,,,,,0.5555555555555556,0.4,0.375,,,,0.4346875,0.10869565217391304,0.10869565217391304,0.27906976744186046,0.37209302325581395,2.0,,1.0,1.0,,,,1.0,0.058823529411764705,0.16666666666666666,0.2,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1536,1610612759,Stephen Jackson,Stephen Jackson,1536,SAS,26476.0,441.0,41.0,825,826.0,164.0,89.0,97.0,1651,25.0,17.0,30.0,21.0,34.0,2.0,39.0,82.0,55.0,157.0,830.0,8.0,50.0,34.0,35.0,43.0,23.0,8.0,94.0,20.0,2.0,39.0,12.0,25.0,164.0,0.6410256410256411,0.6410256410256411,0.47560975609756095,0.48175182481751827,0.5067567567567568,0.40145985401459855,19.599578503688093,0.18248175182481752,0.21897810218978103,0.5666666666666667,0.5862068965517241,0.6470588235294118,0.15328467153284672,0.24817518248175183,0.1111111111111111,0.5985401459854015,0.5058175182481751,0.5667277777777778,9.634146341463413,24.220000000000002,0.1987878787878788,14.0,27.0,,5.0,5.0,8.0,6.0,2.0,6.0,12.0,18.0,25.0,,5.0,1.0,7.0,4.0,10.0,3.0,8.0,25.0,28.0,54.0,,12.0,9.0,8.0,3.0,5.0,4.0,,8.0,12.0,26.0,3.0,41.0,10.0,51.0,2.0,15.0,9.0,6.0,19.0,9.0,13.0,1.0,7.0,2.0,5.0,31.0,2.0,8.0,5.0,4.0,,,2.0,2.0,4.0,2.0,25.0,,1.0,0.32727272727272727,0.375,0.32727272727272727,,0.4,0.23076923076923078,0.4722222222222222,0.25,0.5434782608695652,0.10975609756097561,0.1111111111111111,0.2,0.48717948717948717,0.1875,0.07471264367816093,0.027586206896551724,0.13953488372093023,,0.08755760368663594,0.0215633423180593,0.0449438202247191,0.01818181818181818,0.02197802197802198,,0.0594059405940594,0.06722689075630252,0.09375,0.136986301369863,0.15384615384615385,0.028169014084507043,0.5,0.19708029197080293,0.5185185185185185,0.5833333333333334,0.7857142857142857,0.32,0.4,0.375,0.2857142857142857,0.2857142857142857,1.0,0.35294117647058826,0.35294117647058826,1.0,0.38461538461538464,,0.2777777777777778,0.3333333333333333,0.3333333333333333,0.35294117647058826,0.5568045454545455,0.055944055944055944,0.09090909090909091,0.044585987261146494,0.1592356687898089,3.0,,2.0,6.0,4.0,,,,0.03333333333333333,0.05405405405405406,,,0.6,,,2.0,5.0,1.0,2.0,8.0,,8.0,0.25,0.38461538461538464,0.4,1.0,0.5,3.0,0.23076923076923078,,,,True,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,12518.0,209.0,65.0,402,408.0,158.0,88.0,59.0,810,13.0,2.0,8.0,7.0,16.0,2.0,15.0,38.0,23.0,69.0,370.0,4.0,14.0,16.0,11.0,15.0,7.0,2.0,34.0,3.0,,6.0,10.0,17.0,158.0,0.4666666666666667,0.5,0.39473684210526316,0.4180327868852459,0.4859154929577465,0.3770491803278688,16.348195329087048,0.21311475409836064,0.13114754098360656,0.25,0.25,0.5,0.11475409836065574,0.26229508196721313,0.08,0.6557377049180327,0.5194090163934427,0.524122,6.455263157894737,24.243478260869566,0.39303482587064675,8.0,17.0,1.0,3.0,11.0,5.0,4.0,1.0,2.0,3.0,7.0,18.0,3.0,7.0,2.0,14.0,9.0,21.0,1.0,9.0,30.0,16.0,21.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,8.0,10.0,11.0,1.0,22.0,11.0,33.0,1.0,16.0,10.0,6.0,3.0,1.0,2.0,2.0,2.0,,,20.0,,6.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,30.0,4.0,1.0,0.30434782608695654,0.25,0.30434782608695654,0.42857142857142855,0.42857142857142855,0.6,0.42,0.6363636363636364,0.5,0.15789473684210525,0.17647058823529413,0.23076923076923078,0.5,0.125,0.07432432432432433,0.056338028169014086,0.13333333333333333,0.047619047619047616,0.09417040358744394,0.05434782608695652,0.06521739130434782,0.0625,0.041666666666666664,0.11764705882352941,0.04081632653061224,0.09433962264150944,0.08695652173913043,0.12280701754385964,0.16666666666666666,0.030303030303030304,1.0,0.2786885245901639,0.47058823529411764,0.5714285714285714,0.5,0.38461538461538464,0.5,0.4,0.5714285714285714,0.5714285714285714,1.0,0.1875,0.1875,1.0,0.3,0.3333333333333333,0.44,0.08,0.5,0.1875,0.48891249999999997,0.08955223880597014,0.13636363636363635,0.2028985507246377,0.43478260869565216,5.0,,1.0,1.0,,,,,,0.041666666666666664,,,0.45454545454545453,,,1.0,1.0,,2.0,3.0,,,0.6666666666666666,0.1,1.0,1.0,,2.0,0.2,1.0,0.5,1.0,True,,,,,,,
198,1610612759,Danny Ferry,Danny Ferry,198,SAS,404.0,7.0,4.0,11,12.0,,,2.0,23,,1.0,2.0,,1.0,,1.0,2.0,1.0,5.0,11.0,,2.0,1.0,,,,,,,,,3.0,3.0,,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,21.428571428571427,,0.6666666666666666,0.5,0.5,1.0,,0.3333333333333333,,0.3333333333333333,0.4461833333333333,,17.0,25.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,3.0,,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,0.16666666666666666,,,,0.14285714285714285,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,0.3637,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
