EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,PenaltyFG2M,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,TwoPtAssists,Assists,AtRimAssists,AssistPoints,ThreePtAssists,Arc3Assists,on,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,OffCorner3ReboundPct,Fg3aBlocked,Blocked3s,BlockedCorner3,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,105.0,2,1,3,3,3,3,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.5,66.66666666666667,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.4579,0.4579,1.0,13.3,24.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,1610612738,Eric Williams,Eric Williams,677,BOS,105.0,2,1,3,3,3,3,6,,,,,,1.0,,,2.0,4,1.0,,,2.0,,,,2.0,3,,,,,1.0,1.0,1.0,1.0,,33.333333333333336,,,,,,,,1.0,,0.5386,0.5386,1.0,1.8,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1610612738,Mark Bryant,Mark Bryant,95,BOS,105.0,2,1,3,3,3,3,6,,,,,,,,,,4,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,105.0,2,1,3,3,3,3,6,,,,,,,,,,4,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,1610612738,Tony Delk,Tony Delk,960,BOS,105.0,2,1,3,3,3,3,6,,,,,,,,,,4,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,3.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,12817.0,214,8,391,391,52,87,782,9.0,,2.0,,1.0,52.0,,3.0,66.0,412,6.0,,2.0,8.0,,2.0,,8.0,52,,,,,0.5636363636363636,0.375,0.559322033898305,0.4444444444444444,0.05454545454545454,15.068493150684931,0.16363636363636364,0.03636363636363636,,,,0.125,,0.5636363636363636,,0.47857636363636363,0.4278875,0.12121212121212122,7.259615384615385,24.566666666666666,0.1329923273657289,20.0,28.0,1.0,3.0,31.0,3.0,54.0,0.8709677419354839,1.0,0.5961538461538461,0.5,0.509090909090909,0.7142857142857143,0.8333333333333334,0.8,0.375,0.3333333333333333,2.0,5.0,1.0,13.0,3.0,2.0,False,43.0,5.0,10.0,6.0,5.0,15.0,1.0,1.0,4.0,5.0,13.0,10.0,2.0,8.0,8.0,4.0,1.0,1.0,2.0,10.0,1.0,7.0,23.0,6.0,36.0,13.0,49.0,4.0,4.0,3.0,1.0,4.0,2.0,7.0,1.0,24.0,42.0,1.0,1.0,4.0,8.0,1.0,3.0,14.0,9.0,5.0,14.0,8.0,2.0,3.0,0.38461538461538464,0.38461538461538464,0.35714285714285715,0.07692307692307693,0.14285714285714285,0.42857142857142855,0.46153846153846156,0.1,0.13690476190476192,0.078125,0.1891891891891892,0.03278688524590164,0.14634146341463414,0.06349206349206349,0.07692307692307693,0.08333333333333333,0.07547169811320754,0.046511627906976744,0.06818181818181818,0.22857142857142856,0.1348314606741573,0.1935483870967742,0.16666666666666666,0.5714285714285714,0.6666666666666666,0.6666666666666666,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.01818181818181818,0.7692307692307693,0.5,0.2,0.125,0.4862166666666667,0.017857142857142856,0.018867924528301886,0.15151515151515152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,26605.0,443,-14,837,841,240,327,1678,13.0,14.0,43.0,6.0,14.0,147.0,15.0,44.0,268.0,857,38.0,6.0,14.0,90.0,27.0,42.0,14.0,90.0,240,0.6,0.3409090909090909,0.42857142857142855,0.3488372093023256,0.43717277486910994,0.4230769230769231,0.54375,0.5714285714285714,0.23036649214659685,30.504833512352306,0.06806282722513089,0.225130890052356,0.32558139534883723,0.32558139534883723,0.5714285714285714,0.2692307692307692,0.42857142857142855,0.5078534031413613,0.3333333333333333,0.46830736842105275,0.45072058823529415,0.3358208955223881,11.527891156462584,25.95681818181818,0.2867383512544803,30.0,53.0,5.0,15.0,61.0,13.0,60.0,0.4918032786885246,0.5084745762711864,0.41496598639455784,0.34210526315789475,0.2774869109947644,0.5660377358490566,0.6382978723404256,0.36666666666666664,0.28846153846153844,0.3333333333333333,40.0,67.0,26.0,161.0,27.0,12.0,False,88.0,2.0,3.0,3.0,28.0,81.0,1.0,,101.0,4.0,8.0,22.0,46.0,62.0,4.0,8.0,15.0,8.0,3.0,8.0,,17.0,57.0,5.0,79.0,11.0,90.0,21.0,15.0,27.0,8.0,17.0,19.0,44.0,11.0,19.0,38.0,,3.0,5.0,117.0,46.0,14.0,8.0,5.0,1.0,8.0,5.0,,7.0,0.5,0.6071428571428571,0.65625,0.05442176870748299,0.11320754716981132,0.6136363636363636,0.18518518518518517,,0.18446601941747573,0.030303030303030304,0.18681318681318682,0.022058823529411766,0.185,0.0275,0.030927835051546393,0.029850746268656716,0.03,0.03125,0.17391304347826086,0.16923076923076924,0.19736842105263158,0.17391304347826086,0.22727272727272727,0.625,0.23076923076923078,0.25,0.3333333333333333,0.42408376963350786,0.345679012345679,0.35,0.6428571428571429,0.005235602094240838,0.21428571428571427,0.6666666666666666,,,0.47677222222222226,0.20353982300884957,0.25274725274725274,0.08208955223880597,1.0,3.0,6.0,3.0,6.0,5.0,18.0,1.0,6.0,4.0,6.0,10.0,1.0,1.0,1.0,11.0,8.0,2.0,0.5,0.07692307692307693,0.012345679012345678,0.0392156862745098,1.0,1.0,1.0,0.42857142857142855,0.5,0.6666666666666666,,,,,,,,,,,,,,,
2452,1610612738,J.R. Bremer,J.R. Bremer,2452,BOS,8825.0,147,-32,276,276,102,142,552,2.0,4.0,23.0,3.0,10.0,24.0,8.0,32.0,47.0,292,12.0,4.0,12.0,25.0,21.0,23.0,4.0,25.0,102,0.875,0.25,0.3333333333333333,0.25,0.35714285714285715,0.4583333333333333,0.3813559322033898,0.48,0.5714285714285714,21.337579617834393,0.03571428571428571,0.4107142857142857,0.17391304347826086,0.17391304347826086,0.75,0.4166666666666667,0.3,0.75,0.17391304347826086,0.48381339285714287,0.45546041666666665,0.5319148936170213,10.558333333333334,24.465625,0.3695652173913043,4.0,10.0,2.0,4.0,8.0,5.0,6.0,0.375,0.375,0.3333333333333333,0.4166666666666667,0.17857142857142858,0.4,0.5,0.5,0.16666666666666666,0.5,9.0,12.0,5.0,27.0,3.0,2.0,False,33.0,,,,4.0,12.0,9.0,2.0,7.0,,,5.0,3.0,10.0,,2.0,1.0,3.0,,,,5.0,10.0,,15.0,,15.0,3.0,1.0,5.0,4.0,3.0,1.0,8.0,1.0,4.0,12.0,,,,8.0,2.0,1.0,,,,,,,4.0,,0.375,0.5,0.08333333333333333,0.2,0.625,,,0.10752688172043011,,0.16666666666666666,,0.12195121951219512,,,,,,0.125,0.041666666666666664,0.13333333333333333,0.17391304347826086,0.14285714285714285,,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.25,0.16071428571428573,,,,0.08333333333333333,0.5214,0.034482758620689655,0.07692307692307693,0.10638297872340426,4.0,1.0,3.0,1.0,4.0,2.0,3.0,,1.0,,2.0,2.0,,,,,2.0,,0.25,,,,0.4444444444444444,0.4444444444444444,1.0,0.75,0.3333333333333333,1.0,1.0,1.0,0.25,0.5,,,,,,,,,,,
3,1610612738,Grant Long,Grant Long,3,BOS,2075.0,35,-25,60,62,29,40,122,2.0,,,,,4.0,,,2.0,75,2.0,,,,,,,,29,,,,,0.25,,0.25,,,7.246376811594203,0.5,,,,,,,,,0.370975,0.33475,,14.299999999999999,,0.48333333333333334,,,,,1.0,,2.0,1.0,1.0,0.25,,,,,,,,,1.0,,3.0,1.0,1.0,False,8.0,,,1.0,,2.0,,,,,,,,,,,,,,3.0,,1.0,1.0,,2.0,3.0,5.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,0.125,0.09090909090909091,,0.07692307692307693,0.09375,0.125,,0.14285714285714285,,,,0.125,0.125,,,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,1610612738,Eric Williams,Eric Williams,677,BOS,18491.0,308,-14,580,582,206,266,1162,18.0,,4.0,,1.0,72.0,3.0,15.0,94.0,585,23.0,1.0,5.0,39.0,9.0,4.0,,39.0,206,1.0,0.2,0.2,0.2,0.3850574712643678,0.4107142857142857,0.46078431372549017,0.5131578947368421,0.1724137931034483,17.647058823529413,0.20689655172413793,0.04597701149425287,,,,0.03571428571428571,,0.6781609195402298,,0.4815511494252874,0.46101785714285715,0.4148936170212766,5.698611111111111,23.66,0.35517241379310344,19.0,44.0,5.0,12.0,29.0,10.0,36.0,0.6206896551724138,0.6666666666666666,0.4027777777777778,0.43478260869565216,0.5057471264367817,0.4318181818181818,0.48717948717948717,0.5789473684210527,0.42857142857142855,0.4166666666666667,13.0,17.0,6.0,38.0,4.0,1.0,False,61.0,3.0,6.0,5.0,5.0,10.0,11.0,4.0,27.0,3.0,6.0,9.0,16.0,22.0,4.0,7.0,3.0,5.0,5.0,7.0,,7.0,13.0,,20.0,12.0,32.0,9.0,3.0,6.0,3.0,6.0,3.0,12.0,4.0,15.0,42.0,,8.0,4.0,34.0,13.0,6.0,,,,,,1.0,8.0,0.5,0.5,0.5625,0.09722222222222222,0.11363636363636363,0.5,,,0.06190476190476191,0.03684210526315789,0.09722222222222222,0.053763440860215055,0.07092198581560284,0.04240282685512368,0.08108108108108109,,0.015625,0.06153846153846154,0.08823529411764706,0.057692307692307696,0.044444444444444446,0.1111111111111111,0.05555555555555555,,0.2777777777777778,0.3125,0.6,0.11494252873563218,0.5,0.5,0.8,0.12643678160919541,1.0,0.5,,0.14285714285714285,0.472225,0.13541666666666666,0.16049382716049382,0.09574468085106383,3.0,,,,,3.0,,,2.0,3.0,6.0,1.0,,1.0,2.0,4.0,,,,0.1111111111111111,,0.0625,0.2727272727272727,0.2727272727272727,1.0,,,,,1.0,,0.25,0.03571428571428571,,,,,,,,,,
