EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,HeaveAttempts,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LostBallSteals,OffAtRimReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,FTDefRebounds,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,DefFTReboundPct,ShortMidRangePctAssisted,LostBallTurnovers,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,OffThreePtRebounds,FTOffRebounds,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,AtRimPctBlocked,3SecondViolations,OffShortMidRangeReboundPct,on,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,BlockedShortMidRange,DefensiveGoaltends,SelfOReb,SelfORebPct,Corner3Assists,SecondChanceTurnovers,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,BlockedLongMidRange
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,608.0,10,6,23,22,19,7,1,45,3.0,3.0,2.0,2.0,3.0,3,6.0,25,2.0,2,4.0,6.0,1.0,1.0,1,2.0,4.0,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,0.3333333333333333,0.16666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6977000000000001,0.73775,0.6666666666666666,0.8260869565217391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,1415.0,24,-17,48,48,33,25,11,96,4.0,5.0,3.0,4.0,4.0,7,10.0,70,3.0,4,8.0,4.0,1.0,3.0,6,3.0,8.0,33,1.0,0.5,0.6666666666666666,0.5714285714285714,0.75,0.4444444444444444,0.5,0.5,0.5714285714285714,19.35483870967742,0.125,0.25,,0.5555555555555556,0.8,0.8,0.5,0.6666666666666666,0.75,0.7777777777777778,0.5029333333333333,0.5225833333333334,0.8,0.6875,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.2222222222222222,0.5,0.13043478260869565,0.5,0.11538461538461539,0.2727272727272727,0.5,0.5,0.5,1.0,0.2222222222222222,0.2222222222222222,1.0,0.6666666666666666,0.3333333333333333,0.5886666666666667,0.1,0.125,0.6,5.542857142857143,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,2167.0,36,-15,72,73,53,35,13,145,1.0,2.0,1.0,1.0,6.0,13,18.0,92,4.0,8,14.0,8.0,4.0,5.0,7,3.0,14.0,53,2.0,0.6666666666666666,0.8,0.46153846153846156,0.5,0.4,0.4,0.5,0.5384615384615384,20.224719101123597,0.3076923076923077,0.25,0.16666666666666666,0.13333333333333333,0.5,0.5,,0.1,1.0,0.26666666666666666,0.4171428571428572,0.4204666666666667,0.7777777777777778,0.7361111111111112,1.0,2.0,10.0,1.0,1.0,2.0,6.0,1.0,3.0,2.0,4.0,2.0,6.0,4.0,2.0,,3.0,4.0,,9.0,2.0,1.0,2.0,1.0,,,,,,,,1.0,6.0,3.0,,,,,0.3333333333333333,0.3333333333333333,0.5,0.13333333333333333,,0.06451612903225806,0.14285714285714285,0.05555555555555555,,0.6666666666666666,,0.2,,0.6666666666666666,0.06666666666666667,0.6666666666666666,0.5,0.1,0.5173,0.16666666666666666,0.1875,0.2222222222222222,15.246153846153847,46.9,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2857142857142857,0.25,0.06666666666666667,1.0,1.0,0.4,0.4,1.0,0.06666666666666667,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,1610612762,Karl Malone,Karl Malone,252,UTA,1466.0,24,-13,50,52,43,21,7,102,1.0,1.0,1.0,1.0,5.0,10,14.0,68,5.0,8,14.0,8.0,1.0,2.0,3,3.0,14.0,43,1.0,0.8,1.0,0.5,0.625,0.5,0.625,0.5833333333333334,0.7,23.333333333333336,0.14285714285714285,0.07692307692307693,,0.1,1.0,1.0,,0.125,1.0,0.1,0.43149999999999994,0.4379,1.0,0.86,1.0,1.0,5.0,,,,4.0,1.0,1.0,,2.0,,4.0,2.0,2.0,,2.0,2.0,,4.0,1.0,,1.0,1.0,,,,2.0,,2.0,2.0,1.0,4.0,1.0,,,,,1.0,1.0,1.0,,,0.05,,0.041666666666666664,,,,,,0.5,,1.0,1.0,,0.6511,0.09090909090909091,0.09090909090909091,0.14285714285714285,10.84,,2.0,4.0,2.0,,,,,,2.0,,1.0,0.25,0.5,0.4,0.5,0.5,0.4,0.4,1.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,1610612762,John Stockton,John Stockton,304,UTA,1158.0,19,-9,41,41,29,11,5,82,3.0,4.0,2.0,2.0,4.0,6,8.0,52,2.0,3,4.0,2.0,,,1,2.0,4.0,29,,0.25,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,20.833333333333336,,,,0.6666666666666666,0.75,0.75,,0.6666666666666666,1.0,0.6666666666666666,0.59975,0.6274333333333334,0.5,0.7073170731707317,1.0,1.0,2.0,,,,,1.0,1.0,,2.0,,,6.0,,,5.0,5.0,3.0,10.0,1.0,,1.0,,,4.0,2.0,,,4.0,2.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,0.0625,,0.058823529411764705,,,,,,0.3333333333333333,,1.0,1.0,,0.5419,,,0.25,5.583333333333333,,,,1.0,,,,,,1.0,1.0,,0.25,,,,,0.5,0.5,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,1610612762,Scott Padgett,Scott Padgett,1909,UTA,1298.0,22,5,41,39,29,21,8,80,3.0,3.0,3.0,3.0,5.0,7,14.0,47,4.0,5,11.0,4.0,1.0,2.0,7,1.0,11.0,29,,0.4,0.5,0.7142857142857143,0.8,0.65,0.6875,0.6363636363636364,0.6875,26.0,0.14285714285714285,0.2,0.5,0.3,1.0,1.0,0.6666666666666666,0.375,1.0,0.6,0.488325,0.5144187499999999,0.7857142857142857,0.7073170731707317,1.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,,2.0,3.0,,6.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,5.0,1.0,,1.0,1.0,1.0,,2.0,2.0,1.0,2.0,1.0,,,,,1.0,1.0,1.0,0.3,0.5,0.2,0.3333333333333333,0.21052631578947367,0.375,,,0.5,,0.4,0.3,1.0,1.0,0.375,0.4818,0.09090909090909091,0.125,0.14285714285714285,10.085714285714287,24.73333333333333,,,2.0,,,,,,,,1.0,,,,,,0.5,0.5,,,,,1.0,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,1610612762,Carlos Arroyo,Carlos Arroyo,2306,UTA,527.0,9,-2,15,15,10,15,5,30,,,,,1.0,4,3.0,16,,3,,2.0,,,1,1.0,,10,,1.0,1.0,0.25,,0.25,,0.3,,25.0,,,,,,,,,,,0.35305,0.3544333333333333,,0.6666666666666666,,,3.0,,,,1.0,1.0,2.0,1.0,3.0,,,,,,2.0,2.0,1.0,4.0,1.0,,1.0,,,,,,,,,,2.0,1.0,,,,,0.5,0.5,0.5,,,0.125,,0.1111111111111111,,,,,,0.75,,,,,0.35805,0.2,0.2,1.0,16.275,,,1.0,1.0,,,,,,1.0,,,1.0,,0.25,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,1610612762,John Amaechi,John Amaechi,680,UTA,966.0,16,-4,29,29,11,20,8,58,1.0,2.0,,1.0,1.0,4,4.0,31,,1,2.0,,1.0,1.0,1,4.0,2.0,11,1.0,,,0.25,,0.25,,0.3333333333333333,0.3333333333333333,15.789473684210526,0.1111111111111111,0.08333333333333333,0.2,0.5,0.5,0.5,,1.0,,0.5,0.40395,0.3876,0.5,0.3793103448275862,,,1.0,,,,2.0,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,3.0,4.0,,,,,,,,0.5,,,,,,,,,,,0.25,,,,,,,,0.25,6.825,,,1.0,,,,,,,,,,,,0.25,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,1610612762,Mark Jackson,Mark Jackson,349,UTA,482.0,8,-4,16,17,14,9,3,33,,1.0,,1.0,,3,,24,,3,,,,,1,2.0,,14,1.0,,,,,,,,,23.80952380952381,,,,0.25,,,,0.25,,0.5,0.48985,0.48985,,0.875,,1.0,,,,1.0,,,1.0,,,1.0,,,,,1.0,1.0,,2.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,0.25,1.0,0.14285714285714285,,0.1,,,,,,,,1.0,,,0.5453,,,,4.133333333333333,23.3,,2.0,,1.0,1.0,,,,1.0,,,0.5,,0.5,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,1610612762,Greg Ostertag,Greg Ostertag,731,UTA,423.0,7,-13,13,16,12,2,2,29,,1.0,,1.0,,2,,23,,1,,,,2.0,3,,,12,,,,,,,,,,16.666666666666668,,0.25,,0.5,,,,1.0,,0.5,0.4931,0.5924,,0.9230769230769231,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,0.125,0.5,0.125,,,,0.5,,,,1.0,,,0.5924,,,,2.8,,,1.0,,,,,,,,,,,,0.5,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
