EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,ThreePtAssists,Arc3Assists,FTOffRebounds,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PtsUnassisted3s,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,Corner3Assists,Technical Free Throw Trips,OffCorner3ReboundPct,SecondChanceArc3Frequency,DefensiveGoaltends,on,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
934,1610612755,Derrick Coleman,Derrick Coleman,934,PHI,17978.0,300,18,530,531,152,73,75.0,1061,22.0,39.0,7.0,12.0,5.0,10.0,7.0,16.0,8.0,22.0,2.0,3.0,,,2.0,6.0,1.0,3.0,37.0,77.0,4.0,9.0,22.0,108.0,552,10.0,17.0,,20.0,9.0,20.0,1.0,3.0,9.0,30.0,54.0,20.0,12.0,8.0,6.0,2.0,5.0,18.0,19.0,8.0,4.0,6.0,39.0,17.0,13.0,33.0,3.0,49,20.0,69,4.0,5.0,1.0,4.0,5.0,,4.0,5.0,,1.0,1.0,10.0,1.0,3.0,15.0,20.0,,1.0,24.0,11.0,2.0,12.0,7.0,2.0,12.0,1.0,30.0,152,0.7297297297297297,0.8181818181818182,1.0,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.4805194805194805,0.5882352941176471,0.45,0.5,0.5882352941176471,0.45652173913043476,0.5567010309278351,0.5882352941176471,0.5357142857142857,0.10465116279069768,0.06493506493506493,0.1282051282051282,,17.3419773095624,0.5,0.17647058823529413,0.17553191489361702,0.08333333333333333,0.1780821917808219,0.17624521072796934,0.08050847457627118,0.2,0.021739130434782608,0.03225806451612903,0.16981132075471697,0.1935483870967742,0.1643835616438356,0.16071428571428573,0.23529411764705882,0.1,0.45348837209302323,0.5641025641025641,0.6470588235294118,0.7272727272727273,0.18604651162790697,0.4375,0.4375,0.42857142857142855,0.2558139534883721,0.36363636363636365,0.36363636363636365,1.0,0.03488372093023256,0.6666666666666666,0.6666666666666666,1.0,0.06976744186046512,0.3333333333333333,0.3333333333333333,1.0,0.7058823529411765,0.5833333333333334,0.43478260869565216,0.5,,,0.13043478260869565,0.3333333333333333,0.5581395348837209,0.3333333333333333,0.48176279069767436,0.5153705882352941,0.46281739130434785,0.11578947368421053,0.12790697674418605,0.18518518518518517,0.2777777777777778,7.2727272727272725,25.333333333333332,0.28679245283018867,2.0,1.0,0.0625,0.041666666666666664,1.0,,1.0,2.0,,,3.0,8.0,2.0,,0.08333333333333333,0.6666666666666666,0.2857142857142857,,,,,1.0,,0.125,,2.0,True,,,,,,,,,,
1496,1610612755,Keith Van Horn,Keith Van Horn,1496,PHI,9117.0,152,31,287,268,131,112,36.0,555,6.0,15.0,3.0,6.0,4.0,6.0,1.0,11.0,4.0,9.0,2.0,6.0,,2.0,5.0,8.0,1.0,3.0,11.0,35.0,7.0,14.0,8.0,51.0,265,3.0,9.0,1.0,7.0,5.0,15.0,1.0,5.0,3.0,16.0,16.0,6.0,21.0,6.0,8.0,5.0,8.0,2.0,2.0,1.0,,1.0,4.0,10.0,6.0,13.0,7.0,26,14.0,40,3.0,2.0,2.0,,7.0,,2.0,7.0,,5.0,1.0,14.0,,5.0,8.0,19.0,2.0,5.0,10.0,3.0,1.0,,,,,,16.0,131,0.7272727272727273,1.0,1.0,0.5,0.2,0.5,0.3142857142857143,0.3333333333333333,0.3333333333333333,0.4387755102040816,0.3333333333333333,0.325,0.4811320754716981,0.3888888888888889,0.36363636363636365,0.2857142857142857,0.22857142857142856,0.4,0.18181818181818182,20.303030303030305,0.5,0.6363636363636364,0.13829787234042554,0.09174311926605505,0.15384615384615385,0.14285714285714285,0.08955223880597014,0.10256410256410256,0.1111111111111111,0.06976744186046512,0.07692307692307693,0.1724137931034483,0.15384615384615385,0.13333333333333333,0.2222222222222222,0.13043478260869565,0.30612244897959184,0.4,0.6666666666666666,0.5,0.22448979591836735,0.09090909090909091,0.1111111111111111,1.0,0.1836734693877551,0.4444444444444444,0.4444444444444444,1.0,0.12244897959183673,0.3333333333333333,0.3333333333333333,1.0,0.16326530612244897,0.625,0.625,1.0,0.6666666666666666,0.5,0.3,0.6666666666666666,0.1,,0.15,0.3333333333333333,0.5918367346938775,0.625,0.4777928571428571,0.5134,0.46062000000000003,0.07692307692307693,0.08108108108108109,0.13725490196078433,0.3137254901960784,8.311428571428571,24.814285714285713,0.4564459930313589,2.0,1.0,0.08,0.0625,,,2.0,1.0,,,,,,,0.3333333333333333,,,,,,,,,0.1111111111111111,,,False,1.0,1.0,0.06666666666666667,,,,,,,
1730,1610612755,Brian Skinner,Brian Skinner,1730,PHI,1054.0,18,2,39,33,13,28,3.0,72,,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,,2.0,,1.0,2.0,2.0,37,,,,,,,,1.0,2.0,2.0,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,2,,2,,,,,,,,,,,,,,,,2.0,1.0,,2.0,1.0,,1.0,,,1.0,,2.0,13,,,,,,,,,,,,,0.25,,0.5,0.3333333333333333,0.5,1.0,,9.523809523809524,,0.3333333333333333,0.1111111111111111,,,0.08333333333333333,,,,,,0.2,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,0.6666666666666666,,0.4547,,,0.25,0.3333333333333333,,1.0,8.4,38.0,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,,,,,
1761,1610612755,Greg Buckner,Greg Buckner,1761,PHI,3938.0,66,-18,120,119,48,63,14.0,239,3.0,5.0,1.0,1.0,1.0,2.0,,2.0,3.0,9.0,,2.0,,2.0,1.0,3.0,1.0,1.0,6.0,16.0,1.0,5.0,2.0,17.0,133,3.0,4.0,,6.0,2.0,5.0,1.0,3.0,,7.0,6.0,6.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,,,2.0,3.0,2.0,6.0,1.0,9,3.0,12,,,,,,1.0,,1.0,,,,1.0,,,4.0,10.0,,,2.0,1.0,,1.0,,1.0,1.0,,7.0,48,0.5,0.75,1.0,0.2,0.3333333333333333,0.2,0.375,0.75,0.4,0.35714285714285715,0.6,0.4375,0.38636363636363635,0.6,0.4375,0.23809523809523808,0.0625,,0.5,16.78832116788321,,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.1,0.14285714285714285,0.047619047619047616,,0.14285714285714285,0.07407407407407407,0.3333333333333333,0.07692307692307693,0.14285714285714285,0.15384615384615385,,,0.23809523809523808,0.6,0.6,0.3333333333333333,0.09523809523809523,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.09523809523809523,,,,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,0.25,0.5,0.25,,0.125,1.0,0.47619047619047616,0.3333333333333333,0.4684023809523809,0.41927000000000003,0.4923375,0.045454545454545456,0.058823529411764705,0.35294117647058826,0.4117647058823529,11.175,24.580000000000002,0.4,,3.0,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,False,,,,1.0,0.2,,,,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,9445.0,157,20,301,290,143,142,36.0,591,8.0,13.0,1.0,1.0,4.0,7.0,4.0,9.0,4.0,9.0,1.0,2.0,,,,1.0,,1.0,16.0,31.0,1.0,3.0,5.0,40.0,279,2.0,5.0,,7.0,8.0,16.0,,1.0,5.0,21.0,20.0,12.0,3.0,2.0,1.0,,6.0,10.0,11.0,2.0,2.0,6.0,23.0,1.0,3.0,12.0,2.0,17,3.0,20,,7.0,4.0,3.0,9.0,,4.0,1.0,1.0,5.0,,10.0,,1.0,4.0,17.0,,,5.0,1.0,2.0,1.0,,1.0,1.0,,21.0,143,0.625,0.6666666666666666,1.0,0.3333333333333333,,0.3333333333333333,0.5161290322580645,0.4,0.5,0.5147058823529411,0.5833333333333334,0.47058823529411764,0.5555555555555556,0.5833333333333334,0.5526315789473685,0.08823529411764706,0.1935483870967742,0.3076923076923077,0.2222222222222222,13.450292397660819,0.9,0.18181818181818182,0.11764705882352941,0.008620689655172414,0.06976744186046512,0.10344827586206896,0.02097902097902098,0.022727272727272728,,,0.13333333333333333,0.14285714285714285,0.08108108108108109,0.09375,,,0.38235294117647056,0.6153846153846154,0.8888888888888888,0.625,0.2647058823529412,0.4444444444444444,0.5714285714285714,0.5,0.2647058823529412,0.4444444444444444,0.4444444444444444,0.75,0.058823529411764705,0.5,0.5,1.0,0.029411764705882353,,,,0.16666666666666666,1.0,0.4117647058823529,0.5714285714285714,,,0.058823529411764705,,0.47058823529411764,,0.4550691176470588,0.38637,0.4544823529411765,0.029411764705882353,0.03225806451612903,0.175,0.525,8.583870967741936,23.96666666666667,0.4750830564784053,2.0,8.0,0.07407407407407407,0.05263157894736842,1.0,1.0,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,0.125,,,False,,,,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,11165.0,186,27,354,341,164,171,42.0,695,13.0,33.0,2.0,2.0,7.0,17.0,4.0,11.0,22.0,49.0,,2.0,,2.0,7.0,18.0,4.0,11.0,39.0,93.0,7.0,20.0,36.0,135.0,337,6.0,7.0,1.0,13.0,18.0,41.0,4.0,13.0,21.0,69.0,36.0,42.0,6.0,2.0,18.0,7.0,4.0,27.0,31.0,12.0,4.0,11.0,66.0,2.0,5.0,16.0,1.0,22,2.0,24,1.0,8.0,6.0,2.0,12.0,1.0,7.0,5.0,,5.0,2.0,17.0,2.0,6.0,2.0,7.0,1.0,2.0,48.0,15.0,10.0,,,,,,69.0,164,0.46153846153846156,0.47368421052631576,0.2857142857142857,0.35,0.3076923076923077,0.35,0.41935483870967744,0.8571428571428571,0.43902439024390244,0.43805309734513276,0.75,0.4444444444444444,0.4962962962962963,0.7222222222222222,0.5149253731343284,0.17699115044247787,0.043010752688172046,0.09090909090909091,0.09090909090909091,37.71712158808933,0.7058823529411765,0.07142857142857142,0.1391304347826087,0.014814814814814815,0.10416666666666667,0.12883435582822086,0.012195121951219513,0.04081632653061224,,,0.1,0.21951219512195122,0.09090909090909091,0.05555555555555555,0.25,0.016666666666666666,0.2920353982300885,0.3939393939393939,0.43333333333333335,0.3076923076923077,0.09734513274336283,0.36363636363636365,0.4,0.25,0.4336283185840708,0.4489795918367347,0.4489795918367347,0.5909090909090909,0.017699115044247787,,,,0.1592920353982301,0.3888888888888889,0.3888888888888889,0.2857142857142857,0.25,1.0,0.3148148148148148,0.4117647058823529,0.037037037037037035,,0.2037037037037037,0.36363636363636365,0.4690265486725664,0.3888888888888889,0.461953982300885,0.40535000000000004,0.4605564814814815,0.12,0.14285714285714285,0.0962962962962963,0.5111111111111111,10.955913978494623,25.610000000000003,0.4632768361581921,,3.0,,,4.0,1.0,,3.0,,,,,,,,,,15.0,1.0,1.0,,3.0,1.0,,0.125,,False,,,,,,,,,,
934,1610612755,Derrick Coleman,Derrick Coleman,934,PHI,8980.0,150,17,282,274,130,128,30.0,556,10.0,15.0,4.0,6.0,6.0,9.0,4.0,8.0,4.0,8.0,,,,,,1.0,,1.0,18.0,31.0,,1.0,19.0,55.0,270,4.0,6.0,,8.0,8.0,14.0,,1.0,9.0,25.0,26.0,10.0,,8.0,1.0,,1.0,3.0,5.0,1.0,1.0,1.0,12.0,6.0,7.0,11.0,,18,9.0,27,1.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,,7.0,,2.0,6.0,16.0,5.0,,23.0,9.0,4.0,4.0,2.0,,4.0,,25.0,130,0.7222222222222222,0.9285714285714286,,,,,0.5806451612903226,0.6666666666666666,0.5714285714285714,0.5625,0.6666666666666666,0.5333333333333333,0.6547619047619048,0.6666666666666666,0.5952380952380952,0.03125,0.03225806451612903,0.06666666666666667,,15.40880503144654,0.5714285714285714,,0.11956521739130435,0.06060606060606061,0.16666666666666666,0.13432835820895522,0.07317073170731707,0.10810810810810811,,0.04878048780487805,0.12,0.12903225806451613,0.1111111111111111,0.125,0.3,0.07692307692307693,0.46875,0.6666666666666666,0.7142857142857143,0.6,0.25,0.5,0.5,1.0,0.25,0.5,0.5,0.75,,,,,0.03125,,,,1.0,0.6666666666666666,0.6,0.6666666666666666,,,0.06666666666666667,,0.5,,0.47911875,0.5753,0.5307133333333334,0.23684210526315788,0.24324324324324326,0.14545454545454545,0.45454545454545453,6.677419354838709,26.7,0.46099290780141844,3.0,6.0,0.125,0.06666666666666667,2.0,2.0,,3.0,,,2.0,3.0,,,,0.75,,,,,,,,0.2222222222222222,,1.0,False,,,,,,,,,,
238,1610612755,Tyrone Hill,Tyrone Hill,238,PHI,4087.0,68,-5,125,121,53,66,16.0,246,7.0,11.0,3.0,4.0,2.0,3.0,,,1.0,1.0,,,,,,,,,8.0,12.0,,,2.0,18.0,123,4.0,5.0,1.0,9.0,3.0,4.0,,,,6.0,12.0,4.0,,4.0,,,3.0,1.0,1.0,1.0,,,2.0,5.0,3.0,8.0,,11,5.0,16,,,,,,,,2.0,,,,2.0,,,8.0,19.0,1.0,2.0,2.0,2.0,,,,,,,6.0,53,0.75,1.0,,,,,0.6666666666666666,0.8,0.75,0.6666666666666666,0.8,0.75,0.75,0.9,0.75,,0.25,0.2727272727272727,,9.859154929577466,,,0.16666666666666666,0.08928571428571429,0.16666666666666666,0.16666666666666666,0.07692307692307693,0.045454545454545456,0.2,0.05263157894736842,0.25,,0.3076923076923077,0.14285714285714285,0.25,,0.9166666666666666,0.6363636363636364,0.875,0.7142857142857143,,,,,0.08333333333333333,1.0,1.0,1.0,,,,,,,,,0.8,0.75,0.75,0.6666666666666666,,,,,0.9166666666666666,,0.5353499999999999,0.53114,0.491925,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,1.625,,0.424,,4.0,,,,,,2.0,,,,,,,,,0.3333333333333333,,,,,,,,,,False,,,,,,,,,,
727,1610612755,Eric Snow,Eric Snow,727,PHI,7253.0,121,25,237,221,103,96,26.0,458,5.0,9.0,1.0,1.0,2.0,5.0,2.0,6.0,6.0,16.0,,1.0,,1.0,1.0,6.0,1.0,4.0,13.0,31.0,1.0,7.0,15.0,44.0,215,2.0,2.0,2.0,6.0,4.0,14.0,1.0,5.0,13.0,24.0,16.0,10.0,3.0,,5.0,1.0,3.0,24.0,29.0,9.0,2.0,13.0,63.0,2.0,2.0,4.0,,6,3.0,9,,9.0,4.0,5.0,1.0,1.0,1.0,1.0,,,,2.0,,1.0,4.0,9.0,,,18.0,3.0,6.0,,,,,,24.0,103,0.6153846153846154,0.6153846153846154,1.0,0.14285714285714285,0.2,0.16666666666666666,0.41935483870967744,1.0,0.2857142857142857,0.3815789473684211,0.5,0.2894736842105263,0.4782608695652174,0.6,0.46153846153846156,0.18421052631578946,0.0967741935483871,0.2222222222222222,0.16666666666666666,17.97752808988764,0.5,,0.05555555555555555,0.024691358024691357,0.08,0.061855670103092786,0.030612244897959183,,0.047619047619047616,0.03125,0.047619047619047616,0.043478260869565216,0.07142857142857142,0.1111111111111111,,,0.23684210526315788,0.5555555555555556,0.7142857142857143,0.4,0.15789473684210525,0.3333333333333333,0.4,0.5,0.42105263157894735,0.375,0.375,0.8333333333333334,0.02631578947368421,,,,0.15789473684210525,0.16666666666666666,0.16666666666666666,1.0,0.25,1.0,0.2631578947368421,0.4,0.05263157894736842,,0.21052631578947367,0.25,0.42105263157894735,0.2,0.43795945945945935,0.5162166666666667,0.44822631578947364,0.075,0.09090909090909091,0.13636363636363635,0.5454545454545454,11.12258064516129,28.32857142857143,0.4345991561181435,1.0,2.0,0.058823529411764705,0.1,5.0,5.0,,1.0,,,,,,,,,,,1.0,2.0,1.0,,1.0,,0.25,,False,,,,1.0,0.25,,,,,
2422,1610612755,John Salmons,John Salmons,2422,PHI,426.0,7,2,15,14,7,5,,29,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1,,1,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,7,,,,,,,,,,,,,,,,,,,,6.666666666666667,,,0.16666666666666666,,,0.1111111111111111,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,
42,1610612755,Monty Williams,Monty Williams,42,PHI,3110.0,52,-1,95,99,48,64,12.0,194,4.0,5.0,1.0,1.0,3.0,4.0,,2.0,1.0,2.0,,,,,,,,,5.0,9.0,,,3.0,13.0,103,1.0,1.0,,2.0,4.0,5.0,,,3.0,11.0,4.0,6.0,,2.0,,,3.0,,,,,,,2.0,1.0,4.0,1.0,6,2.0,8,,2.0,,2.0,2.0,2.0,2.0,2.0,,,,4.0,1.0,2.0,2.0,8.0,,,4.0,,2.0,,,,,,11.0,48,0.4,0.5,,,,,0.5555555555555556,1.0,0.8,0.5555555555555556,1.0,0.8,0.5909090909090909,1.0,0.7857142857142857,,0.3333333333333333,0.2,0.5,13.761467889908255,0.5,0.3333333333333333,0.1111111111111111,0.05263157894736842,0.1111111111111111,0.1111111111111111,0.045454545454545456,0.16666666666666666,,,0.16666666666666666,0.07692307692307693,0.09090909090909091,,0.5,,0.5555555555555556,0.8,1.0,0.25,0.2222222222222222,,,,0.2222222222222222,0.5,1.0,1.0,,,,,,,,,1.0,1.0,0.8,0.75,,,,,0.5555555555555556,,0.503311111111111,0.5364,0.55602,,,0.15384615384615385,0.8461538461538461,5.4222222222222225,,0.5052631578947369,,5.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,False,,,,,,,,,,
