EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LiveBallTurnoverPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Travels,SecondChanceTurnovers,OffCorner3ReboundPct,Blocked3s,BlockedCorner3,3SecondViolations,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,on,LongMidRangePctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,5450.0,91,-21,161,165,30,45,21.0,326,9.0,14.0,3.0,7.0,1.0,3.0,2.0,4.0,2.0,6.0,13.0,24.0,2.0,28.0,181,3.0,8.0,6.0,2.0,5.0,2.0,6.0,20.0,6.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,8.0,1.0,3.0,10.0,4.0,17.0,10.0,27.0,2.0,2.0,12.0,19.0,1.0,1.0,2.0,1.0,8.0,5.0,3.0,8.0,4.0,1.0,6.0,30,2.0,0.7692307692307693,1.0,0.5416666666666666,0.375,0.4,0.5416666666666666,0.375,0.4,0.56,0.375,0.5,0.08333333333333333,0.14285714285714285,13.586956521739129,0.5,0.2,0.15873015873015872,0.125,0.17647058823529413,0.04,0.1625,0.10112359550561797,0.09523809523809523,0.13043478260869565,0.15,0.05555555555555555,0.058823529411764705,0.3,0.11538461538461539,0.15384615384615385,0.25,0.5,0.5833333333333334,0.6428571428571429,0.75,0.6666666666666666,0.16666666666666666,0.5,0.5,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.875,0.42857142857142855,0.6,0.3333333333333333,0.5833333333333334,0.46960833333333324,0.49211428571428567,0.4282,0.21428571428571427,0.21428571428571427,6.695833333333334,0.18633540372670807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,16516.0,275,-16,520,524,189,248,55.0,1044,13.0,29.0,1.0,2.0,5.0,13.0,2.0,7.0,18.0,52.0,33.0,88.0,69.0,171.0,525,1.0,5.0,7.0,11.0,34.0,35.0,78.0,34.0,32.0,2.0,7.0,22.0,13.0,35.0,6.0,16.0,83.0,2.0,5.0,,12.0,35.0,3.0,50.0,7.0,57.0,15.0,11.0,10.0,21.0,,1.0,79.0,10.0,6.0,4.0,1.0,6.0,4.0,,78.0,189,6.0,0.5151515151515151,0.53125,0.375,0.2,0.3235294117647059,0.4473684210526316,0.35714285714285715,0.4777777777777778,0.56,0.4375,0.6,0.07954545454545454,0.20689655172413793,30.397236614853195,0.16666666666666666,,0.2,0.029239766081871343,0.18181818181818182,0.024096385542168676,0.1950207468879668,0.027559055118110236,0.029850746268656716,0.022222222222222223,0.03389830508474576,0.03571428571428571,0.17857142857142858,0.16279069767441862,0.23684210526315788,0.1875,0.16666666666666666,0.6666666666666666,0.2543859649122807,0.4482758620689655,0.5652173913043478,0.23076923076923078,0.06140350877192982,0.2857142857142857,0.3333333333333333,0.5,0.45614035087719296,0.34615384615384615,0.34615384615384615,0.7222222222222222,0.2857142857142857,0.5,0.28888888888888886,0.38461538461538464,0.4824561403508772,0.45078407079646005,0.43714,0.44387840909090903,0.04093567251461988,0.45614035087719296,12.15,0.36346153846153845,1.0,1.0,11.0,25.0,1.0,2.0,7.0,11.0,12.0,26.0,1.0,2.0,2.0,7.0,11.0,18.0,18.0,1.0,24.0,11.0,7.0,3.0,3.0,3.0,4.0,16.0,5.0,6.0,10.0,1.0,10.0,26.0,9.0,4.0,4.0,3.0,30.0,1.0,0.5,0.46153846153846156,0.5,0.6363636363636364,0.48,0.22807017543859648,0.14285714285714285,0.6153846153846154,0.05263157894736842,0.008771929824561403,1.0,1.0,1.0,0.21929824561403508,0.44,0.44,0.45454545454545453,0.2857142857142857,0.5,0.24444444444444444,0.6363636363636364,0.4583333333333333,0.21428571428571427,0.2631578947368421,26.62692307692308,,,,,,,,,,,,,,,,,,True,,,,,
2452,1610612738,J.R. Bremer,J.R. Bremer,2452,BOS,5555.0,93,-17,177,173,64,96,22.0,350,,4.0,,,,2.0,,1.0,2.0,6.0,2.0,11.0,7.0,29.0,182,,,5.0,1.0,4.0,3.0,17.0,,4.0,,1.0,6.0,1.0,7.0,1.0,3.0,15.0,,,,4.0,6.0,,10.0,,10.0,1.0,,2.0,9.0,,,8.0,1.0,,,,,,,17.0,64,4.0,,,0.18181818181818182,,0.25,0.3333333333333333,0.5,0.5833333333333334,0.375,0.625,0.6153846153846154,0.09090909090909091,0.25,20.19704433497537,,,0.1,,0.19047619047619047,,0.12345679012345678,,,,,,0.13333333333333333,,0.14814814814814814,0.1875,0.2,,0.12121212121212122,,,,0.030303030303030304,,,,0.18181818181818182,0.3333333333333333,0.3333333333333333,,,,0.16666666666666666,,0.7878787878787878,0.507760606060606,0.5640999999999999,0.5072958333333333,0.1724137931034483,0.5862068965517241,10.60909090909091,0.3615819209039548,3.0,7.0,3.0,15.0,1.0,2.0,3.0,6.0,6.0,22.0,1.0,3.0,2.0,4.0,8.0,15.0,3.0,,15.0,3.0,,1.0,2.0,,1.0,3.0,1.0,3.0,2.0,,,5.0,,,,2.0,2.0,,0.8333333333333334,0.2727272727272727,0.3333333333333333,0.5,0.2727272727272727,0.6666666666666666,,0.6,,0.21212121212121213,0.42857142857142855,0.42857142857142855,1.0,0.45454545454545453,0.2,0.2,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.2,0.05714285714285714,0.15384615384615385,24.34090909090909,1.0,1.0,2.0,0.3333333333333333,1.0,0.16666666666666666,0.5,,,,,,,,,,,True,,,,,
3,1610612738,Grant Long,Grant Long,3,BOS,617.0,10,-8,17,18,11,14,1.0,35,,,,,,,,1.0,,1.0,,2.0,,,18,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,11.11111111111111,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,0.39305,,0.3791,,,16.65,0.6470588235294118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
677,1610612738,Eric Williams,Eric Williams,677,BOS,18596.0,310,-13,583,585,209,269,61.0,1168,20.0,45.0,3.0,6.0,6.0,13.0,5.0,18.0,5.0,10.0,30.0,73.0,27.0,96.0,589,3.0,6.0,9.0,11.0,24.0,16.0,41.0,38.0,22.0,4.0,7.0,13.0,4.0,17.0,1.0,6.0,38.0,5.0,7.0,,7.0,13.0,,20.0,12.0,32.0,9.0,3.0,15.0,42.0,,8.0,34.0,6.0,,,,,,1.0,41.0,209,8.0,0.6333333333333333,0.6785714285714286,0.410958904109589,0.5,0.4583333333333333,0.39204545454545453,0.5,0.43103448275862066,0.46601941747572817,0.5625,0.5256410256410257,0.0958904109589041,0.1111111111111111,17.719568567026194,,,0.06190476190476191,0.03664921465968586,0.09722222222222222,0.053763440860215055,0.07092198581560284,0.04225352112676056,0.08108108108108109,,0.015625,0.06153846153846154,0.08823529411764706,0.057692307692307696,0.044444444444444446,0.1111111111111111,0.05555555555555555,,0.5113636363636364,0.4444444444444444,0.5,0.6,0.20454545454545456,0.2777777777777778,0.3125,0.6,0.11363636363636363,0.5,0.5,0.8,1.0,0.5,0.4482758620689655,0.46153846153846156,0.6818181818181818,0.48219943181818187,0.472225,0.4636931034482759,0.09375,0.4270833333333333,5.645205479452055,0.3584905660377358,3.0,11.0,,4.0,,,,1.0,3.0,15.0,,,3.0,1.0,5.0,9.0,,,4.0,,3.0,2.0,5.0,3.0,6.0,6.0,1.0,3.0,6.0,,3.0,12.0,4.0,4.0,4.0,,13.0,,1.0,0.2,,0.2,0.2,0.17045454545454544,0.1111111111111111,0.5,0.0625,0.125,0.2727272727272727,0.2727272727272727,1.0,0.045454545454545456,,,,,,0.034482758620689655,,,0.13402061855670103,0.15853658536585366,23.66,,1.0,4.0,,,0.13793103448275862,0.25,1.0,2.0,0.03571428571428571,,,,,,,,True,,,,,
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,16350.0,272,-3,516,513,169,223,57.0,1029,20.0,37.0,7.0,12.0,5.0,8.0,12.0,38.0,3.0,5.0,35.0,80.0,7.0,104.0,518,8.0,13.0,16.0,11.0,21.0,2.0,30.0,24.0,46.0,12.0,6.0,19.0,7.0,26.0,4.0,9.0,59.0,3.0,10.0,,10.0,20.0,8.0,38.0,13.0,51.0,9.0,5.0,6.0,26.0,,7.0,15.0,2.0,3.0,3.0,,4.0,2.0,,30.0,169,5.0,0.34285714285714286,0.41379310344827586,0.4375,0.6153846153846154,0.5238095238095238,0.4369369369369369,0.5,0.4666666666666667,0.4406779661016949,0.5,0.46875,0.075,0.08108108108108109,24.39446366782007,0.47058823529411764,,0.10989010989010989,0.05847953216374269,0.1694915254237288,0.03529411764705882,0.12448132780082988,0.05078125,0.13432835820895522,0.02127659574468085,,0.03333333333333333,0.08333333333333333,0.09523809523809523,0.1375,0.18604651162790697,0.125,0.5,0.3333333333333333,0.5405405405405406,0.5882352941176471,0.4,0.34234234234234234,0.3157894736842105,0.34285714285714286,0.16666666666666666,0.04504504504504504,0.6,0.6,0.6666666666666666,0.75,0.5833333333333334,0.26666666666666666,0.625,0.6126126126126126,0.4682468181818181,0.5221461538461539,0.44166034482758626,0.15384615384615385,0.28846153846153844,5.4887500000000005,0.32751937984496127,,3.0,9.0,28.0,,3.0,2.0,7.0,9.0,31.0,,3.0,,2.0,9.0,21.0,6.0,,28.0,9.0,3.0,1.0,9.0,2.0,4.0,13.0,1.0,7.0,10.0,,6.0,23.0,7.0,5.0,1.0,,6.0,,0.7777777777777778,0.2903225806451613,,0.2222222222222222,0.2903225806451613,0.27927927927927926,0.07894736842105263,0.5652173913043478,0.03278688524590164,0.02702702702702703,,,,0.25225225225225223,0.32142857142857145,0.32142857142857145,0.7777777777777778,0.1875,,0.23333333333333334,0.2857142857142857,0.32142857142857145,0.05172413793103448,0.07058823529411765,25.548387096774192,,,2.0,,,0.06666666666666667,,2.0,2.0,0.04,1.0,1.0,1.0,0.14285714285714285,,,,True,,,,,
960,1610612738,Tony Delk,Tony Delk,960,BOS,13526.0,225,4,425,429,156,184,39.0,854,9.0,13.0,1.0,2.0,1.0,3.0,2.0,6.0,7.0,20.0,18.0,39.0,16.0,79.0,428,2.0,4.0,7.0,2.0,6.0,9.0,28.0,20.0,16.0,2.0,1.0,14.0,6.0,20.0,4.0,4.0,46.0,2.0,1.0,,4.0,19.0,1.0,24.0,3.0,27.0,10.0,6.0,7.0,16.0,,,20.0,4.0,2.0,2.0,,2.0,1.0,,28.0,156,3.0,0.5555555555555556,0.5882352941176471,0.46153846153846156,0.5,0.3333333333333333,0.4846153846153846,0.5833333333333334,0.475,0.5202702702702703,0.5833333333333334,0.56,0.02564102564102564,,17.634408602150536,0.058823529411764705,,0.12101910828025478,0.007142857142857143,0.07407407407407407,0.03278688524590164,0.10900473933649289,0.014925373134328358,0.0196078431372549,,,0.05128205128205128,0.125,0.05714285714285714,0.15151515151515152,0.07317073170731707,0.07692307692307693,0.5,0.2,0.6923076923076923,0.6923076923076923,0.5555555555555556,0.09230769230769231,0.3333333333333333,0.4,0.5,0.3076923076923077,0.35,0.35,0.5714285714285714,0.3333333333333333,0.5,0.15,0.3333333333333333,0.6,0.5052938461538461,0.5501375,0.4978675,0.08860759493670886,0.35443037974683544,11.1,0.36705882352941177,5.0,9.0,4.0,17.0,1.0,2.0,2.0,9.0,9.0,26.0,1.0,2.0,,5.0,14.0,27.0,,,17.0,4.0,2.0,3.0,7.0,1.0,4.0,8.0,,6.0,,,2.0,8.0,2.0,,,2.0,5.0,,1.0,0.34615384615384615,0.5,0.35714285714285715,0.34615384615384615,0.4,0.16666666666666666,1.0,0.02702702702702703,0.13846153846153847,0.5555555555555556,0.5555555555555556,1.0,0.26153846153846155,0.23529411764705882,0.23529411764705882,1.0,0.3333333333333333,0.5,0.45,0.2222222222222222,0.23529411764705882,0.07142857142857142,0.11363636363636363,24.46153846153846,,3.0,5.0,,1.0,0.25,0.6,,,,,,,,,,,True,,,,,
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,10501.0,175,23,332,336,154,163,25.0,668,5.0,8.0,1.0,1.0,4.0,6.0,2.0,4.0,2.0,2.0,9.0,14.0,3.0,45.0,330,2.0,3.0,4.0,5.0,7.0,1.0,23.0,12.0,6.0,2.0,2.0,6.0,4.0,10.0,3.0,3.0,24.0,,2.0,,4.0,11.0,1.0,16.0,2.0,18.0,6.0,5.0,9.0,18.0,,,4.0,1.0,4.0,2.0,1.0,4.0,2.0,,23.0,154,4.0,0.6666666666666666,0.75,0.6428571428571429,0.6666666666666666,0.7142857142857143,0.5384615384615384,0.5,0.5789473684210527,0.5487804878048781,0.5,0.575,0.14285714285714285,0.25,13.165266106442578,0.07692307692307693,,0.08661417322834646,0.022988505747126436,0.10526315789473684,,0.09090909090909091,0.014184397163120567,0.029411764705882353,0.034482758620689655,,,0.046511627906976744,0.07692307692307693,0.1206896551724138,0.06666666666666667,0.25,0.5,0.20512820512820512,0.625,0.8333333333333334,0.6,0.10256410256410256,0.5,0.5,0.5,0.05128205128205128,1.0,1.0,1.0,0.25,1.0,0.3157894736842105,0.6666666666666666,0.8461538461538461,0.5037736842105263,0.4612,0.5006916666666668,0.08888888888888889,0.5111111111111111,5.821428571428571,0.463855421686747,4.0,14.0,4.0,11.0,,1.0,2.0,4.0,8.0,25.0,,1.0,,4.0,12.0,24.0,,1.0,10.0,4.0,1.0,2.0,1.0,,1.0,4.0,,1.0,2.0,,3.0,6.0,2.0,1.0,,,1.0,1.0,1.0,0.32,,0.3333333333333333,0.3333333333333333,0.6410256410256411,,0.6666666666666666,,0.358974358974359,0.2857142857142857,0.3333333333333333,1.0,0.28205128205128205,0.36363636363636365,0.36363636363636365,1.0,0.25,,0.21052631578947367,0.5,0.4,0.025,0.06666666666666667,25.968000000000004,,2.0,8.0,,,0.42105263157894735,0.25,1.0,1.0,,,,,,2.0,0.08,0.14285714285714285,True,,,,,
2208,1610612738,Kedrick Brown,Kedrick Brown,2208,BOS,186.0,3,-1,6,5,5,5,2.0,11,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,0.25,,,,0.16666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,5578.0,93,-14,175,174,55,95,22.0,349,8.0,10.0,3.0,5.0,1.0,1.0,2.0,2.0,,3.0,10.0,15.0,4.0,24.0,168,3.0,6.0,8.0,1.0,2.0,2.0,4.0,14.0,6.0,6.0,,,2.0,2.0,2.0,,6.0,2.0,6.0,1.0,6.0,11.0,,17.0,9.0,26.0,7.0,6.0,5.0,12.0,,3.0,7.0,,5.0,5.0,,5.0,4.0,,4.0,55,3.0,0.7,1.0,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5714285714285714,0.6666666666666666,,,10.447761194029852,,0.16666666666666666,0.16417910447761194,0.09375,0.2222222222222222,0.07692307692307693,0.18085106382978725,0.08888888888888889,0.11538461538461539,0.16666666666666666,0.038461538461538464,0.047619047619047616,0.17391304347826086,0.2222222222222222,0.11538461538461539,0.23809523809523808,0.16666666666666666,0.8,0.6666666666666666,0.8,0.8,0.625,0.13333333333333333,1.0,1.0,1.0,0.2,,,,0.8333333333333334,0.6,0.5,1.0,0.6666666666666666,0.48958666666666667,0.5133,0.5474,0.3333333333333333,0.16666666666666666,4.58,0.3142857142857143,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,2.0,,,3.0,1.0,1.0,1.0,,4.0,,,,,,,,,0.3333333333333333,0.2,,,,,,,,,,,,,,0.2222222222222222,0.2222222222222222,,,,,,,,,,,0.2,,,1.0,,,,,True,,,,,
