EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,Fg3aBlocked,LostBallSteals,Travels,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SelfOReb,SelfORebPct,Corner3Assists,BlockedShortMidRange,Defensive 3 Seconds Violations,BlockedLongMidRange,on,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,HeaveAttempts
1531,1610612750,Marc Jackson,Marc Jackson,1531,MIN,6569.0,109,-2.0,222,221,100,103.0,28.0,443,7.0,10.0,3.0,5.0,5.0,5.0,6.0,9.0,4.0,12.0,1.0,1.0,1.0,17.0,31.0,1.0,16.0,50.0,230,3.0,6.0,1.0,2.0,8.0,8.0,10.0,1.0,11.0,27.0,22.0,12.0,6.0,1.0,1.0,7.0,1.0,8.0,1.0,5.0,1.0,1.0,17.0,2.0,8.0,7.0,14.0,2.0,23.0,10.0,33.0,2.0,2.0,3.0,1.0,1.0,6.0,1.0,2.0,9.0,1.0,3.0,8.0,19.0,2.0,3.0,19.0,3.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,27.0,100,4.0,0.6470588235294118,0.7857142857142857,0.5483870967741935,0.5,0.8,0.53125,0.42857142857142855,0.7272727272727273,0.625,0.5714285714285714,0.7941176470588235,0.03125,0.03225806451612903,0.08333333333333333,19.140625,0.3333333333333333,0.14285714285714285,0.2153846153846154,0.10526315789473684,0.1891891891891892,0.1111111111111111,0.20588235294117646,0.10638297872340426,0.125,0.13333333333333333,0.06666666666666667,0.07692307692307693,0.2,0.25,0.23076923076923078,0.18518518518518517,0.20689655172413793,0.125,1.0,0.3125,0.7,0.7,0.2857142857142857,0.28125,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.375,0.3333333333333333,0.36363636363636365,1.0,0.03125,0.7142857142857143,0.6,0.14285714285714285,0.45454545454545453,1.0,0.09090909090909091,0.34375,0.45809374999999997,0.5501571428571429,0.4750818181818182,0.21621621621621623,0.2222222222222222,0.16,0.54,10.109677419354838,25.0,0.45045045045045046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,4143.0,69,9.0,140,140,68,69.0,19.0,280,3.0,9.0,,,1.0,3.0,1.0,4.0,1.0,5.0,11.0,,7.0,5.0,18.0,12.0,21.0,49.0,146,,,,1.0,1.0,2.0,9.0,8.0,19.0,41.0,2.0,8.0,,11.0,4.0,9.0,1.0,10.0,1.0,2.0,4.0,3.0,21.0,1.0,,1.0,2.0,1.0,4.0,1.0,5.0,3.0,3.0,5.0,,2.0,,,3.0,5.0,1.0,2.0,2.0,2.0,,,23.0,,2.0,9.0,,,,,,41.0,68,,0.2,0.2,0.2777777777777778,,0.2222222222222222,0.4666666666666667,,0.6470588235294118,0.5975609756097561,0.5,0.7592592592592593,0.4,0.2222222222222222,,27.87878787878788,1.0,0.1111111111111111,0.046511627906976744,,0.038461538461538464,0.0625,0.043478260869565216,0.016666666666666666,,,,0.09090909090909091,,,0.05,0.06666666666666667,,0.2,,0.3,0.3333333333333333,0.5,,0.13333333333333333,0.25,0.3333333333333333,,0.16666666666666666,0.2,0.2,1.0,0.36666666666666664,,,,0.17647058823529413,0.3333333333333333,0.4117647058823529,0.7,0.4795216666666666,,0.43445,0.0625,0.1,0.02040816326530612,0.8367346938775511,7.811111111111111,25.816666666666666,0.4857142857142857,1.0,1.0,1.0,1.0,5.0,5.0,6.0,6.0,9.0,9.0,5.0,1.0,0.5,0.5,0.75,0.5,0.3333333333333333,0.25,0.03333333333333333,1.0,1.0,1.0,0.45454545454545453,0.45454545454545453,0.4,0.058823529411764705,1.0,0.7142857142857143,0.45454545454545453,,,,,,,,,,,,,,,True,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,4905.0,82,-4.0,168,170,81,83.0,21.0,338,5.0,6.0,1.0,1.0,4.0,4.0,3.0,7.0,,5.0,4.0,1.0,2.0,8.0,18.0,7.0,5.0,24.0,177,1.0,3.0,2.0,,2.0,5.0,8.0,3.0,5.0,15.0,12.0,4.0,,4.0,3.0,4.0,2.0,6.0,2.0,1.0,,3.0,14.0,,3.0,2.0,5.0,3.0,10.0,3.0,13.0,2.0,1.0,7.0,,2.0,3.0,,5.0,10.0,1.0,1.0,2.0,5.0,,1.0,6.0,2.0,2.0,2.0,,,,,,15.0,81,1.0,0.75,0.75,0.4444444444444444,0.3333333333333333,0.625,0.38,0.2,0.45454545454545453,0.4444444444444444,0.2,0.5769230769230769,0.28,0.16666666666666666,,18.974358974358974,0.7,0.25,0.1111111111111111,0.05357142857142857,0.06451612903225806,,0.09210526315789473,0.04285714285714286,,,0.15,,,,0.10526315789473684,0.16666666666666666,0.08695652173913043,,,0.24,0.8333333333333334,1.0,1.0,0.28,0.42857142857142855,0.6,0.3333333333333333,0.2,,,,0.16,0.2,1.0,0.2,0.36363636363636365,1.0,0.18181818181818182,0.52,0.491,0.5486,0.49152272727272717,0.08,0.1111111111111111,0.08333333333333333,0.625,8.733333333333334,24.842857142857145,0.48214285714285715,1.0,3.0,,1.0,,,1.0,,3.0,,,,1.0,0.14285714285714285,,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.12,0.3333333333333333,0.5,1.0,,,,0.09090909090909091,,,,1.0,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,1.0,0.2,,,,,,,True,,,,,
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,3627.0,60,,122,119,55,64.0,15.0,241,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,1.0,6.0,8.0,5.0,,12.0,133,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,,2.0,8.0,4.0,2.0,2.0,,5.0,,5.0,,,1.0,4.0,10.0,3.0,1.0,4.0,1.0,,5.0,4.0,9.0,2.0,1.0,,1.0,,2.0,1.0,,2.0,1.0,,,2.0,1.0,,,,,,,,,,,2.0,55,,0.6666666666666666,0.8,0.75,1.0,1.0,0.46153846153846156,0.5,0.3333333333333333,0.46153846153846156,0.5,0.3333333333333333,0.38461538461538464,,,10.563380281690142,,,0.029411764705882353,0.03125,0.19047619047619047,0.1875,0.09090909090909091,0.08333333333333333,,,0.06666666666666667,0.2727272727272727,,,0.05555555555555555,,0.17647058823529413,0.25,,0.3076923076923077,1.0,1.0,0.5,0.07692307692307693,1.0,1.0,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.15384615384615385,0.5,1.0,,0.3333333333333333,1.0,0.3333333333333333,0.6923076923076923,0.5331153846153845,0.5443,0.6877333333333334,,,0.16666666666666666,0.16666666666666666,8.125,24.1,0.45081967213114754,,3.0,,1.0,,,,,,,,,,,,,,,0.23076923076923078,,,,,,,0.3333333333333333,,,,1.0,,1.0,,,,,0.5,1.0,0.14285714285714285,,,,,True,,,,,
383,1610612750,Kendall Gill,Kendall Gill,383,MIN,3514.0,59,9.0,119,118,49,47.0,15.0,237,1.0,3.0,1.0,1.0,1.0,3.0,,2.0,3.0,6.0,1.0,,1.0,4.0,11.0,1.0,3.0,14.0,113,1.0,1.0,,,2.0,1.0,3.0,1.0,2.0,7.0,6.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,3.0,,2.0,2.0,2.0,,4.0,2.0,6.0,,,2.0,,2.0,1.0,,,3.0,,1.0,2.0,10.0,,1.0,6.0,,2.0,1.0,1.0,,1.0,1.0,,7.0,49,3.0,0.75,1.0,0.36363636363636365,1.0,0.3333333333333333,0.4583333333333333,1.0,0.625,0.4666666666666667,0.5,0.5833333333333334,0.08333333333333333,0.09090909090909091,,13.333333333333332,0.6666666666666666,,0.05128205128205128,0.04081632653061224,0.10526315789473684,,0.06896551724137931,0.03773584905660377,0.07692307692307693,0.05555555555555555,,,,,0.15384615384615385,,0.06666666666666667,0.25,1.0,0.25,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,,,0.5,0.5,0.5,1.0,0.08333333333333333,1.0,1.0,,0.75,0.3333333333333333,0.25,0.3333333333333333,0.4693958333333333,0.6631,0.6475875,0.14285714285714285,0.15384615384615385,0.14285714285714285,0.5,11.527272727272727,24.3,0.4117647058823529,,,,,1.0,1.0,1.0,1.0,3.0,,1.0,,1.0,1.0,1.0,1.0,,0.5,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,0.16666666666666666,1.0,1.0,,,True,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,5125.0,85,1.0,169,168,77,83.0,20.0,337,3.0,4.0,2.0,2.0,2.0,2.0,6.0,14.0,8.0,15.0,4.0,1.0,3.0,17.0,33.0,4.0,7.0,47.0,184,2.0,4.0,1.0,2.0,6.0,10.0,15.0,3.0,4.0,27.0,20.0,14.0,,4.0,,7.0,2.0,9.0,1.0,3.0,2.0,2.0,20.0,,2.0,10.0,16.0,4.0,30.0,2.0,32.0,2.0,1.0,6.0,2.0,5.0,3.0,,1.0,9.0,1.0,3.0,4.0,5.0,,,10.0,,4.0,1.0,3.0,2.0,3.0,2.0,,27.0,77,,0.5882352941176471,0.5882352941176471,0.5151515151515151,0.5,0.6666666666666666,0.5405405405405406,0.4,0.6388888888888888,0.5595238095238095,0.5,0.6428571428571429,0.10810810810810811,,,26.424870466321245,0.6666666666666666,0.3333333333333333,0.34782608695652173,0.03571428571428571,0.3448275862068966,,0.3466666666666667,0.028169014084507043,0.08333333333333333,0.05263157894736842,,,,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.6666666666666666,0.10810810810810811,0.75,0.75,1.0,0.3783783783783784,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.40540540540540543,0.5333333333333333,0.5333333333333333,0.75,0.10810810810810811,0.4,1.0,0.2,0.1111111111111111,1.0,0.16666666666666666,0.21621621621621623,0.4154486486486487,0.4415625,0.4331611111111111,0.0975609756097561,0.10810810810810811,0.1276595744680851,0.574468085106383,12.248484848484848,25.0,0.4556213017751479,,,,,2.0,1.0,2.0,1.0,6.0,,2.0,,1.0,0.5,0.3333333333333333,0.5,,,,,,,0.5,0.5,1.0,,,0.3333333333333333,0.5,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,True,,,,,
718,1610612750,Gary Trent,Gary Trent,718,MIN,1717.0,29,-12.0,60,62,26,23.0,11.0,122,1.0,4.0,,2.0,,,1.0,6.0,,,,,,2.0,10.0,,3.0,7.0,56,,3.0,,2.0,2.0,,2.0,,3.0,3.0,2.0,2.0,,,4.0,,1.0,1.0,1.0,,,,3.0,1.0,1.0,,2.0,,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,3.0,,,1.0,5.0,2.0,,4.0,,1.0,1.0,,,,,,3.0,26,1.0,0.5,0.5,0.2,,,0.2,,,0.2916666666666667,0.25,0.375,,0.4,,20.547945205479454,0.6666666666666666,,0.08695652173913043,0.04,,0.25,0.0625,0.06896551724137931,0.14285714285714285,,,0.3333333333333333,,,,0.16666666666666666,,,,0.4,0.25,0.5,1.0,0.6,0.16666666666666666,0.25,,,,,,,0.6666666666666666,,,,,,0.4,0.46324000000000004,0.46655,0.3871,0.09090909090909091,0.09090909090909091,0.2857142857142857,0.42857142857142855,5.36,,0.43333333333333335,,,,,,,,,,,,,,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
693,1610612750,Joe Smith,Joe Smith,693,MIN,711.0,12,-1.0,24,22,8,5.0,2.0,46,,,,,,,1.0,1.0,1.0,2.0,,,,2.0,3.0,,4.0,8.0,23,,,,2.0,2.0,1.0,1.0,,2.0,4.0,4.0,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,2.0,3.0,,,4.0,,1.0,1.0,,,,,,4.0,8,,1.0,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.8,1.0,1.0,,,,19.23076923076923,,,0.2857142857142857,,,,0.2222222222222222,,,,,,,1.0,,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,0.3861666666666667,,0.3831,0.25,0.25,0.25,0.5,14.733333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2366,1610612750,Mike Wilks,Mike Wilks,2366,MIN,224.0,4,3.0,9,10,9,10.0,2.0,19,,,,,,,,,,,1.0,,1.0,,,1.0,,3.0,8,,,,,,,,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9,,,,,,,1.5,,1.5,1.5,,1.5,1.0,,,9.090909090909092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,0.5166,,0.5166,,,,1.0,,24.9,1.0,,,,,1.0,1.0,1.0,1.0,3.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,
393,1610612750,Rod Strickland,Rod Strickland,393,MIN,2261.0,38,-14.0,75,73,25,26.0,7.0,148,,,,,,,4.0,9.0,2.0,2.0,,,,6.0,11.0,,2.0,14.0,78,,,,,,3.0,6.0,,2.0,8.0,2.0,10.0,,,1.0,7.0,,7.0,,2.0,1.0,4.0,14.0,,,2.0,1.0,,3.0,,3.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,6.0,,3.0,1.0,4.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,,8.0,25,,0.16666666666666666,0.16666666666666666,0.5454545454545454,,0.5,0.5454545454545454,,0.5,0.5833333333333334,,0.5714285714285714,,0.09090909090909091,,21.951219512195124,0.5,,0.05263157894736842,,0.2,,0.10344827586206896,,,,,,,,0.16666666666666666,,,0.6666666666666666,1.0,,,,,0.8181818181818182,0.4444444444444444,0.5,,0.18181818181818182,1.0,1.0,0.5,,,,,,,,,0.38759090909090904,,0.3674833333333334,,,,0.5714285714285714,11.7,,0.3333333333333333,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,True,,,,,
