EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffTwoPtRebounds,Steals,LostBallSteals,Loose Ball Fouls,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFGA,SecondChanceFG2A,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,BadPassSteals,NonShootingFoulsDrawn,ShortMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangeAssists,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,LostBallTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsPutbacks,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,RecoveredBlocks,BlocksRecoveredPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyFtPoints,FTOffRebounds,Technical Free Throw Trips,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,Travels
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,2042.0,34,13,68,71,18,27,10,139,3.0,3.0,4.0,7.0,2.0,2.0,2.0,5.0,1.0,2.0,2.0,4.0,9.0,12,2.0,5.0,2.0,26,65,1.0,2.0,2.0,5.0,2.0,2.0,2.0,4.0,10.0,10.0,8.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,4.0,12.0,1.0,13.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,10.0,18,1.0,0.5555555555555556,0.5555555555555556,0.5,0.4,0.5,0.5,0.4,0.75,1.0,0.7058823529411765,0.75,0.8333333333333334,0.7222222222222222,0.8333333333333334,0.8333333333333334,0.29411764705882354,0.2,0.2,25.31645569620253,0.4444444444444444,0.2692307692307692,0.125,0.09090909090909091,0.23529411764705882,0.034482758620689655,0.14285714285714285,0.45454545454545453,0.14285714285714285,0.125,0.16666666666666666,0.2,0.17647058823529413,1.0,1.0,1.0,0.4117647058823529,0.5714285714285714,0.5714285714285714,0.25,0.11764705882352941,1.0,1.0,0.5,0.29411764705882354,0.4,0.5,0.5,1.0,0.5,0.6666666666666666,0.5,0.47058823529411764,0.4,0.47434411764705886,0.53205,0.36271666666666663,0.05555555555555555,0.07692307692307693,0.19230769230769232,0.38461538461538464,10.408333333333333,25.580000000000002,0.2647058823529412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2063,1610612756,Jake Voskuhl,Jake Voskuhl,2063,PHX,748.0,12,-4,23,24,7,11,2,47,2.0,2.0,,,,,,,,,,,2.0,2,,,,4,24,,,,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,3.0,,,,,,,,,7,2.0,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,7.692307692307692,,,,,,0.1111111111111111,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,0.64365,,,,,,,0.4,,0.30434782608695654,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,1246.0,21,13,48,48,18,26,5,96,,2.0,,,2.0,3.0,,2.0,,,,2.0,2.0,5,,2.0,,4,36,,,,,,,,2.0,,2.0,2.0,,,2.0,,1.0,2.0,3.0,1.0,7.0,,2.0,2.0,2.0,6.0,2.0,8.0,,,,1.0,1.0,2.0,,,,,,,,,18,1.0,0.5,0.5,,,,,,0.4,,0.2857142857142857,,,0.2857142857142857,,,0.2857142857142857,0.5,0.5,14.814814814814813,0.25,0.11764705882352941,0.5,,0.19047619047619047,0.09523809523809523,,0.16666666666666666,0.2,,0.5,,0.2857142857142857,,,,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,,,,,,1.0,,0.5714285714285714,,0.43570000000000003,0.5482,0.3462,,,,,9.760000000000002,26.3,0.375,2.0,,,,0.16666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5,1.0,0.16666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2418,1610612756,Casey Jacobsen,Casey Jacobsen,2418,PHX,2322.0,39,12,79,79,22,29,11,158,,2.0,,2.0,,1.0,,1.0,,,,1.0,,5,2.0,5.0,,6,72,,,,,,1.0,1.0,3.0,3.0,,,6.0,,1.0,,,1.0,2.0,1.0,5.0,,1.0,1.0,,2.0,1.0,3.0,1.0,,,1.0,,4.0,2.0,,,,,,,3.0,22,1.0,,,1.0,0.4,,0.3333333333333333,0.4,,,0.3,,0.375,0.2727272727272727,,0.3,0.5,,,13.043478260869565,,0.03333333333333333,0.1111111111111111,,0.05128205128205128,0.02857142857142857,,,,0.1,0.16666666666666666,0.16666666666666666,0.2,,,,0.2,,,,0.1,,,,0.1,,,,,,0.25,,0.7,,0.49695999999999996,,0.43327499999999997,,,,0.5,7.08,23.44,0.27848101265822783,1.0,3.0,2.0,,0.045454545454545456,0.1111111111111111,,,1.0,1.0,,,1.0,1.0,0.2,,1.0,,,,2.0,4.0,1.0,2.0,1.0,1.0,1.0,0.5,0.4,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
358,1610612756,Anfernee Hardaway,Anfernee Hardaway,358,PHX,1594.0,27,12,51,53,8,14,6,104,2.0,3.0,,1.0,1.0,3.0,1.0,3.0,,1.0,1.0,1.0,3.0,7,2.0,6.0,1.0,13,44,,1.0,,,,,1.0,1.0,3.0,2.0,4.0,6.0,,3.0,1.0,,4.0,4.0,3.0,8.0,1.0,1.0,,,1.0,2.0,3.0,1.0,,,3.0,1.0,2.0,2.0,1.0,,,,,,3.0,8,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.42857142857142855,,0.46153846153846156,,1.5,0.4642857142857143,,1.5,0.46153846153846156,,,29.31034482758621,,,0.125,0.125,0.03225806451612903,0.1,0.2,,,,,0.125,0.23076923076923078,0.6666666666666666,0.6666666666666666,,0.07692307692307693,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,1.0,0.6923076923076923,0.3333333333333333,0.49406538461538463,0.59625,0.45525,0.07142857142857142,0.125,,0.23076923076923078,10.171428571428569,24.016666666666666,0.1568627450980392,1.0,1.0,1.0,,0.08333333333333333,0.16666666666666666,,,,,,,3.0,3.0,,,1.0,,0.3333333333333333,,1.0,3.0,,,,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
950,1610612756,Stephon Marbury,Stephon Marbury,950,PHX,1471.0,25,1,51,49,20,18,7,100,3.0,4.0,1.0,3.0,1.0,2.0,2.0,4.0,,,1.0,2.0,5.0,9,2.0,5.0,1.0,17,51,,,,2.0,2.0,4.0,1.0,3.0,7.0,,10.0,,6.0,4.0,2.0,,2.0,4.0,1.0,10.0,,,,1.0,1.0,,1.0,,,,2.0,3.0,5.0,1.0,1.0,,,,,,7.0,20,2.0,,,,0.4,,0.3333333333333333,0.4,0.5555555555555556,0.5,0.5714285714285714,1.0,0.5,0.6071428571428571,1.0,0.5,0.35714285714285715,,,26.666666666666668,0.125,,,,,,,,,,,,0.2857142857142857,0.75,0.75,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.14285714285714285,0.5,0.5,,0.2857142857142857,0.5,0.5,,,,0.2857142857142857,0.5,0.6428571428571429,0.5,0.4496923076923076,0.5953,0.39399285714285714,0.07142857142857142,0.1111111111111111,0.11764705882352941,0.4117647058823529,7.077777777777778,27.340000000000003,0.39215686274509803,,,,,,,1.0,1.0,,2.0,,,2.0,1.0,,,1.0,,,1.0,,1.0,,1.0,2.0,,,,0.07142857142857142,,,,0.14285714285714285,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.5,,,,,,,True,,,,,,,,,,,,,,,,
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,165.0,3,-3,4,4,1,2,1,8,,,,,1.0,1.0,,,,,,,1.0,1,,,,2,7,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,25.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,0.3026,,0.3026,,,,1.0,14.6,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,1655.0,28,11,58,56,13,16,9,114,5.0,5.0,,1.0,,1.0,,,,,,,5.0,7,,,,10,52,,,,4.0,,,,,,6.0,4.0,,,,,,2.0,3.0,,7.0,,1.0,3.0,1.0,5.0,3.0,8.0,,4.0,1.0,4.0,,5.0,3.0,1.0,1.0,1.0,,,1.0,,13,2.0,0.6,1.0,,,,,,0.7142857142857143,,0.7142857142857143,0.6666666666666666,,0.625,0.5,,,,,17.64705882352941,0.14285714285714285,0.13043478260869565,0.2,,0.14285714285714285,0.1111111111111111,,0.2,0.14285714285714285,,,,0.7142857142857143,1.0,1.0,0.6,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,,,,0.7142857142857143,,0.5728,0.5427333333333334,,0.14285714285714285,0.14285714285714285,0.4,,4.457142857142857,,0.22413793103448276,3.0,3.0,3.0,,0.17647058823529413,0.125,2.0,3.0,,1.0,1.0,,,,,,,0.3333333333333333,1.0,0.6666666666666666,,,,,,,1.0,,,,,,,,2.0,2.0,,,2.0,,,1.0,0.6666666666666666,1.0,,,4.0,1.0,2.0,2.0,1.0,1.0,True,,,,,,,,,,,,,,,,
448,1610612756,Bo Outlaw,Bo Outlaw,448,PHX,367.0,6,5,13,11,3,2,4,24,1.0,3.0,,,,,,,,,,,1.0,3,,,,2,9,,,,2.0,,,,,,,2.0,,,,,,1.0,1.0,1.0,2.0,,,2.0,,2.0,1.0,3.0,,1.0,,1.0,1.0,3.0,,,,,,,,,3,,,,,,,,,0.3333333333333333,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,,,,21.05263157894737,,0.3333333333333333,,,0.3333333333333333,0.1111111111111111,,,,0.5,,,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,1.0,,0.5474,0.52725,,,,1.0,,0.9,,0.23076923076923078,1.0,,,,0.125,,2.0,2.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,,0.2,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,0.5,0.5,,,2.0,,,1.0,,,True,,,,,,,,,,,,,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,14929.0,249,-30,466,464,116,168,65,930,9.0,22.0,10.0,27.0,3.0,18.0,4.0,11.0,,,,3.0,22.0,67,7.0,23.0,20.0,85,455,1.0,2.0,3.0,18.0,6.0,16.0,,6.0,14.0,26.0,18.0,21.0,,11.0,4.0,,9.0,11.0,3.0,24.0,2.0,7.0,27.0,3.0,37.0,20.0,57.0,4.0,6.0,2.0,11.0,8.0,14.0,24.0,11.0,8.0,6.0,1.0,1.0,8.0,14.0,116,2.0,0.5909090909090909,0.8125,1.0,0.30434782608695654,0.5,,0.30434782608695654,0.3283582089552239,0.375,0.3611111111111111,0.4411764705882353,0.2727272727272727,0.42,0.5,0.2826086956521739,0.25555555555555554,,,20.40441176470588,0.21428571428571427,0.1656441717791411,0.1111111111111111,0.0425531914893617,0.1504424778761062,0.0694980694980695,0.03225806451612903,0.19672131147540983,0.06521739130434782,0.21428571428571427,0.1111111111111111,0.07017543859649122,0.24444444444444444,0.4090909090909091,0.4090909090909091,0.5555555555555556,0.3,0.37037037037037035,0.4,0.7,0.2,0.16666666666666666,0.1875,0.3333333333333333,0.12222222222222222,0.36363636363636365,0.36363636363636365,1.0,,,0.13636363636363635,,0.5,0.36363636363636365,0.4852111111111111,0.5210794117647058,0.4996386363636364,0.1111111111111111,0.14473684210526316,0.21176470588235294,0.16470588235294117,8.407462686567163,24.05652173913043,0.24892703862660945,16.0,11.0,4.0,,0.07547169811320754,0.09523809523809523,10.0,15.0,4.0,2.0,1.0,3.0,5.0,4.0,0.05970149253731343,,0.45454545454545453,0.08,0.1111111111111111,0.5882352941176471,3.0,12.0,,3.0,1.0,7.0,1.0,0.07407407407407407,0.13333333333333333,0.25,0.25,1.0,0.13636363636363635,,3.0,4.0,2.0,8.0,6.0,1.0,1.0,2.0,0.4,0.4,0.36363636363636365,0.25,12.0,3.0,2.0,1.0,3.0,0.375,False,1.0,2.0,2.0,2.0,2.0,0.1111111111111111,0.10526315789473684,0.05405405405405406,0.0625,0.11764705882352941,0.5,1.0,,,,
