EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGM,SecondChanceCorner3FGM,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,LongMidRangePctBlocked,SelfORebPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3Assists,DefensiveGoaltends,ShortMidRangePctBlocked,PenaltyCorner3FGM,3SecondViolations,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,OffCorner3ReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,6795.0,113,-13.0,204,203,61.0,66,27,407,3.0,7.0,1.0,2.0,1.0,1.0,3.0,9.0,3.0,1.0,1.0,5.0,10.0,1.0,2.0,1.0,2.0,7.0,17.0,5.0,13.0,6.0,35.0,219,1.0,1.0,3.0,3.0,2.0,5.0,1.0,3.0,3.0,10.0,8.0,6.0,12.0,3.0,1.0,9.0,5.0,2.0,8.0,2.0,10.0,2.0,3.0,1.0,4.0,22.0,1.0,1.0,1.0,5.0,6.0,2.0,8.0,6.0,3.0,3.0,7.0,2.0,2.0,3.0,5.0,10.0,3.0,6.0,16,1.0,6.0,2.0,1.0,1.0,10.0,61.0,3.0,0.5714285714285714,0.5714285714285714,0.8,0.38461538461538464,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.4117647058823529,0.4,0.48333333333333334,0.375,0.4375,0.515625,0.375,0.5,0.43333333333333335,0.11764705882352941,0.2857142857142857,17.647058823529413,0.7,0.09090909090909091,0.06329113924050633,0.012345679012345678,0.08333333333333333,0.06593406593406594,0.01,0.03571428571428571,0.04,0.09523809523809523,0.1,0.23333333333333334,0.42857142857142855,0.6,0.3333333333333333,0.03333333333333333,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,0.1,0.3333333333333333,0.5,0.5,0.8,0.25,0.5,0.5,1.0,0.25,0.5,0.125,0.25,0.5,0.6666666666666666,0.5555555555555556,0.4728839285714285,0.5796,0.4502714285714286,0.03225806451612903,0.05555555555555555,0.08571428571428572,0.2857142857142857,10.488235294117647,29.315384615384623,0.29901960784313725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,10664.0,178,-9.0,316,321,127.0,124,45,637,13.0,18.0,5.0,7.0,1.0,6.0,1.0,3.0,,,,,,,,,,15.0,27.0,,,13.0,43.0,320,9.0,,,16.0,5.0,12.0,,,8.0,18.0,20.0,10.0,,,,,,1.0,4.0,1.0,5.0,1.0,,1.0,3.0,11.0,15.0,,5.0,34.0,47.0,22.0,69.0,12.0,7.0,5.0,4.0,2.0,2.0,2.0,2.0,6.0,3.0,9.0,13,,29.0,,7.0,8.0,18.0,127.0,,0.6666666666666666,0.9090909090909091,,,,,,0.5555555555555556,0.4166666666666667,0.5555555555555556,0.5555555555555556,0.4166666666666667,0.524390243902439,0.6153846153846154,0.42857142857142855,,0.037037037037037035,0.05555555555555555,12.600536193029491,0.6666666666666666,,0.25757575757575757,0.125,0.21739130434782608,0.25161290322580643,0.13580246913580246,0.12,0.16666666666666666,0.26785714285714285,0.17647058823529413,0.6666666666666666,0.7222222222222222,0.7647058823529411,0.6923076923076923,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.5833333333333334,0.7142857142857143,,,,0.6666666666666666,,0.5117444444444443,0.5001375,0.5099333333333333,0.21212121212121213,0.21212121212121213,0.37209302325581395,0.4186046511627907,3.6370370370370377,,0.40189873417721517,4.0,5.0,5.0,6.0,8.0,7.0,8.0,1.0,2.0,1.0,16.0,13.0,1.0,2.0,16.0,8.0,0.5555555555555556,0.5714285714285714,0.16666666666666666,0.125,0.13157894736842105,0.20588235294117646,0.35294117647058826,0.3333333333333333,0.5,0.5555555555555556,0.8,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,8013.0,134,-4.0,246,245,131.0,126,35,491,6.0,14.0,3.0,8.0,5.0,11.0,7.0,21.0,2.0,2.0,1.0,,2.0,,,,1.0,18.0,46.0,1.0,4.0,23.0,62.0,258,4.0,1.0,2.0,7.0,9.0,23.0,,2.0,18.0,36.0,24.0,12.0,3.0,,,2.0,,2.0,6.0,3.0,9.0,3.0,1.0,1.0,4.0,21.0,2.0,,1.0,5.0,7.0,3.0,10.0,2.0,1.0,1.0,3.0,1.0,3.0,6.0,,9.0,5.0,3.0,8,2.0,25.0,1.0,7.0,5.0,36.0,131.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.25,0.5,,0.25,0.391304347826087,0.391304347826087,0.39,0.5833333333333334,0.36,0.49193548387096775,0.5833333333333334,0.5147058823529411,0.08,0.043478260869565216,0.07142857142857142,24.315068493150687,0.3333333333333333,,0.05319148936170213,0.022727272727272728,0.08333333333333333,0.05660377358490566,0.025210084033613446,0.034482758620689655,0.037037037037037035,0.09302325581395349,0.125,0.28,0.42857142857142855,0.46153846153846156,0.5,0.22,0.45454545454545453,0.45454545454545453,0.42,0.3333333333333333,0.35,0.8571428571428571,0.04,0.04,,,,0.3333333333333333,,,,0.32,0.375,0.04,0.04,,0.36,,0.44770200000000004,0.48706249999999995,0.44550399999999996,0.12280701754385964,0.1320754716981132,0.11290322580645161,0.5806451612903226,10.469565217391304,26.125,0.532520325203252,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,0.5,0.08333333333333333,0.03225806451612903,0.03571428571428571,,0.03571428571428571,,,,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.047619047619047616,0.03571428571428571,0.6,0.5,0.5,1.0,1.0,0.5,1.0,,,,,,,,,True,,,,,,,
2246,1610612765,Mehmet Okur,Mehmet Okur,2246,DET,7244.0,121,-26.0,215,212,50.0,69,28,427,9.0,15.0,,3.0,2.0,6.0,1.0,7.0,,,,,4.0,,,,1.0,12.0,28.0,,4.0,3.0,27.0,243,9.0,,,8.0,,4.0,,1.0,2.0,2.0,12.0,12.0,,,,4.0,,2.0,1.0,1.0,2.0,1.0,,1.0,,5.0,9.0,2.0,,15.0,16.0,12.0,28.0,4.0,3.0,1.0,1.0,,1.0,2.0,,3.0,,9.0,14,,8.0,,3.0,1.0,2.0,50.0,,0.5,0.6666666666666666,,,,,,0.42857142857142855,,0.375,0.4444444444444444,,0.375,0.4444444444444444,0.16666666666666666,0.125,0.07142857142857142,0.13333333333333333,15.662650602409638,0.3333333333333333,0.16666666666666666,0.18072289156626506,0.10227272727272728,,0.1595744680851064,0.09090909090909091,0.05714285714285714,0.08695652173913043,0.2,,0.46875,0.6,0.6923076923076923,0.4444444444444444,0.1875,0.3333333333333333,0.3333333333333333,0.21875,0.14285714285714285,0.14285714285714285,1.0,,0.125,,,,,,,,0.6,,,0.2,,0.59375,,0.46310937499999993,0.5192,0.4688800000000001,0.08571428571428572,0.0967741935483871,0.2962962962962963,0.07407407407407407,6.7928571428571445,25.625,0.23255813953488372,4.0,8.0,4.0,,6.0,1.0,1.0,,1.0,,6.0,3.0,,3.0,6.0,2.0,0.4444444444444444,0.14285714285714285,0.045454545454545456,0.17391304347826086,0.1,0.05,0.26666666666666666,,0.3333333333333333,0.8888888888888888,0.5,,,2.0,1.0,1.0,,0.11764705882352941,0.5,,,,0.25,,,,,,,,,,,True,,,,,,,
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,14057.0,234,-23.0,420,424,162.0,163,58,844,16.0,28.0,5.0,9.0,18.0,52.0,3.0,10.0,,,,,,,,,,37.0,90.0,,,43.0,117.0,454,15.0,,,19.0,14.0,29.0,,,25.0,53.0,42.0,32.0,,,,,,5.0,10.0,5.0,15.0,3.0,7.0,2.0,1.0,35.0,11.0,,3.0,17.0,20.0,13.0,33.0,4.0,3.0,1.0,8.0,3.0,3.0,12.0,5.0,20.0,5.0,15.0,38,8.0,58.0,,22.0,9.0,53.0,162.0,3.0,0.5675675675675675,0.65625,,,,,,0.4111111111111111,0.4827586206896552,0.4111111111111111,0.4666666666666667,0.4827586206896552,0.5,0.5277777777777778,0.5888888888888889,,0.05555555555555555,0.10714285714285714,27.90224032586558,0.4,,0.10625,0.0718954248366013,0.1111111111111111,0.10695187165775401,0.06310679611650485,0.05,0.0851063829787234,0.1282051282051282,0.14285714285714285,0.3111111111111111,0.5714285714285714,0.64,0.625,0.5777777777777777,0.34615384615384615,0.36,0.1111111111111111,0.3,0.3,0.6666666666666666,,,,,,,,,,0.3103448275862069,0.5555555555555556,,,,0.3111111111111111,,0.42617777777777766,0.47780000000000006,0.4101344827586207,0.2037037037037037,0.2037037037037037,0.1623931623931624,0.452991452991453,6.797777777777778,,0.38571428571428573,4.0,7.0,7.0,5.0,10.0,2.0,,,5.0,4.0,3.0,2.0,,1.0,3.0,2.0,0.4666666666666667,,0.03773584905660377,0.046511627906976744,0.12,0.044444444444444446,0.08571428571428572,,0.6666666666666666,0.4666666666666667,0.5714285714285714,,,4.0,,1.0,,0.0851063829787234,0.5,,,,,,,2.0,1.0,0.038461538461538464,,,,,,True,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,5166.0,86,11.0,144,144,59.0,42,20,288,4.0,8.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,,,4.0,14.0,,1.0,2.0,7.0,7.0,12.0,4.0,15.0,4.0,30.0,152,2.0,,1.0,4.0,5.0,7.0,2.0,7.0,2.0,18.0,6.0,8.0,6.0,6.0,,14.0,4.0,1.0,5.0,2.0,7.0,1.0,3.0,1.0,1.0,16.0,1.0,,3.0,6.0,9.0,3.0,12.0,3.0,3.0,,4.0,1.0,3.0,1.0,1.0,5.0,2.0,4.0,6,,4.0,,1.0,1.0,18.0,59.0,,0.42857142857142855,0.5,0.5,0.26666666666666666,,0.2857142857142857,0.26666666666666666,0.5833333333333334,0.7142857142857143,0.48148148148148145,0.6666666666666666,0.5714285714285714,0.5172413793103449,0.6666666666666666,0.6,0.5555555555555556,0.08333333333333333,0.125,20.0,0.8,,0.10714285714285714,0.023255813953488372,0.3,0.13636363636363635,0.04477611940298507,,,0.14285714285714285,0.2857142857142857,0.2962962962962963,0.5,0.5714285714285714,0.25,0.07407407407407407,0.5,0.5,0.07407407407407407,1.0,1.0,1.0,0.037037037037037035,0.5185185185185185,0.2857142857142857,0.2857142857142857,0.5,,0.3333333333333333,,,0.2857142857142857,0.5,,0.5,0.2857142857142857,0.8518518518518519,0.2857142857142857,0.47322222222222227,0.53875,0.47450357142857147,0.03571428571428571,0.07692307692307693,0.13333333333333333,0.6,4.816666666666666,25.933333333333334,0.4097222222222222,1.0,1.0,2.0,,2.0,2.0,,,,,2.0,1.0,1.0,,2.0,2.0,1.0,,0.08333333333333333,0.07692307692307693,,0.09523809523809523,0.18181818181818182,0.3333333333333333,1.0,0.3333333333333333,1.0,,,1.0,,,,0.06666666666666667,,,,,,,,1.0,,,,,,,,True,,,,,,,
361,1610612765,Clifford Robinson,Clifford Robinson,361,DET,6558.0,109,-24.0,198,202,91.0,80,30,400,,2.0,,2.0,2.0,6.0,2.0,7.0,2.0,,1.0,6.0,14.0,,4.0,2.0,5.0,4.0,15.0,8.0,16.0,4.0,36.0,218,2.0,,4.0,,1.0,4.0,3.0,6.0,2.0,13.0,4.0,4.0,24.0,,,14.0,6.0,1.0,7.0,2.0,9.0,2.0,3.0,3.0,1.0,20.0,3.0,2.0,1.0,3.0,4.0,5.0,9.0,4.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,6.0,1.0,6.0,12,1.0,10.0,,4.0,1.0,13.0,91.0,1.0,0.5,0.5,1.0,0.5,,0.5,0.5,0.26666666666666666,0.25,0.5161290322580645,,0.55,0.5,,0.5416666666666666,0.5161290322580645,0.06666666666666667,,18.025751072961373,0.5,0.14285714285714285,0.0375,0.04285714285714286,0.09090909090909091,0.04395604395604396,0.03125,0.041666666666666664,0.08,0.025,0.1,0.06451612903225806,,,,0.1935483870967742,0.3333333333333333,0.3333333333333333,0.22580645161290322,0.2857142857142857,0.3333333333333333,1.0,0.06451612903225806,0.45161290322580644,0.42857142857142855,0.42857142857142855,1.0,,0.6666666666666666,,,0.2,,0.1,0.5,0.4,0.5806451612903226,0.42857142857142855,0.45414032258064524,0.5019666666666667,0.47653999999999996,0.11428571428571428,0.21052631578947367,,0.3611111111111111,9.82,25.4,0.4595959595959596,,1.0,,,,,,1.0,,,2.0,1.0,1.0,,2.0,1.0,,,,0.05263157894736842,0.037037037037037035,,,,0.5,0.16666666666666666,,2.0,,2.0,,,0.14285714285714285,0.11764705882352941,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,True,,,,,,,
468,1610612765,Jon Barry,Jon Barry,468,DET,4563.0,76,-24.0,136,142,25.0,36,17,278,,2.0,,,,,1.0,6.0,4.0,3.0,1.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,14.0,,26.0,159,,3.0,4.0,9.0,,,1.0,2.0,,3.0,,2.0,9.0,15.0,,10.0,5.0,,7.0,2.0,9.0,2.0,5.0,1.0,1.0,20.0,2.0,,2.0,6.0,9.0,2.0,11.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,,2.0,5,,,,,,3.0,25.0,,,,0.375,0.5714285714285714,0.75,0.5,0.5714285714285714,0.125,,0.5909090909090909,1.125,0.75,0.5909090909090909,1.125,0.75,0.6363636363636364,,,16.883116883116884,0.75,,0.11764705882352941,0.0392156862745098,0.16666666666666666,0.12698412698412698,0.029411764705882353,0.043478260869565216,,0.16129032258064516,0.18181818181818182,0.09090909090909091,,,,,,,0.2727272727272727,0.16666666666666666,0.16666666666666666,,0.18181818181818182,0.45454545454545453,0.5,0.5,0.4,0.75,0.25,1.0,,,,0.5,0.5,1.0,0.7272727272727273,0.5,0.483225,0.5751000000000001,0.5136000000000001,,,0.34615384615384615,0.11538461538461539,13.6375,25.62857142857143,0.18382352941176472,,,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,0.5,,,0.06666666666666667,,0.1111111111111111,,1.0,,,3.0,2.0,,,,,,,0.75,0.75,0.3333333333333333,,0.6666666666666666,,,,,,,,,,True,,,,,,,
1442,1610612765,Zeljko Rebraca,Zeljko Rebraca,1442,DET,714.0,12,-2.0,23,24,9.0,9,2,47,3.0,3.0,1.0,1.0,1.0,5.0,,,,,,,,,,,,4.0,8.0,,,4.0,12.0,34,1.0,,,2.0,1.0,2.0,,,3.0,5.0,4.0,4.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,3.0,4,,5.0,,2.0,1.0,5.0,9.0,1.0,0.5,0.6666666666666666,,,,,,0.5,0.5,0.5,1.0,0.5,0.6,1.0,0.625,,,,40.0,,,0.5,0.14285714285714285,,0.3333333333333333,0.125,,,0.5,,0.375,1.0,1.0,0.3333333333333333,0.625,0.2,0.2,,,,,,,,,,,,,,0.5,1.0,,,,0.375,,0.45465,0.5949,0.46155,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.4166666666666667,4.6625,,0.391304347826087,1.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,1.0,,,0.5,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,
330,1610612765,Danny Manning,Danny Manning,330,DET,285.0,5,5.0,11,10,11.0,10,1,21,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
