EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Fg2aBlocked,AtRimAssists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,ShootingFouls,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,SecondChanceShotQualityAvg,SecondChanceAtRimFGA,Corner3FGA,Blocked3s,BlockedCorner3,RecoveredBlocks,OffArc3ReboundPct,BlocksRecoveredPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,AtRimPctBlocked,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,FTDefRebounds,LostBallOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,BlockedAtRim,BlockedLongMidRange,Assisted3sPct,PenaltyFg3Pct,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,DefensiveGoaltends,3SecondViolations,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,on
1065,1610612754,Erick Strickland,Erick Strickland,1065,IND,2120.0,35,-12.0,69,69,46,37,11,138,2.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,7,1.0,4.0,7.0,18,87,1.0,2.0,2.0,4.0,7.0,2.0,5.0,13.0,2.0,6.0,3.0,4.0,1.0,2.0,5.0,7.0,4.0,1.0,1.0,1.0,19.0,1.0,2.0,3.0,1.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,8.0,2.0,2.0,1.0,13.0,46,2.0,0.25,0.25,0.25,0.25,0.5714285714285714,0.5714285714285714,0.5,0.4444444444444444,0.6,0.5,0.5416666666666666,0.36363636363636365,19.753086419753085,1.0,0.037037037037037035,0.08695652173913043,0.2727272727272727,0.07142857142857142,0.10526315789473684,0.08108108108108109,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.2857142857142857,0.25,0.36363636363636365,0.5,0.5,0.09090909090909091,1.0,1.0,0.18181818181818182,0.5,0.5,1.0,0.36363636363636365,0.25,0.25,1.0,0.4444444444444444,0.5,0.2222222222222222,0.7272727272727273,0.25,0.4934363636363636,0.48363888888888895,0.15384615384615385,0.2222222222222222,0.1111111111111111,0.7222222222222222,8.228571428571428,26.65,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1500,1610612754,Ron Mercer,Ron Mercer,1500,IND,6107.0,102,-10.0,181,179,103,74,24,360,1.0,4.0,,1.0,,5.0,11.0,29.0,,,,,12.0,38,,,5.0,29,180,,,2.0,7.0,17.0,,1.0,15.0,22.0,2.0,,,,3.0,2.0,5.0,2.0,,1.0,1.0,12.0,,2.0,3.0,7.0,10.0,2.0,12.0,4.0,3.0,3.0,,4.0,3.0,8.0,6.0,2.0,,,15.0,103,,0.9166666666666666,1.0,,,0.3157894736842105,0.4117647058823529,0.3157894736842105,0.4117647058823529,0.3375,0.25,0.4117647058823529,,20.37037037037037,0.75,0.125,0.02531645569620253,0.08571428571428572,,0.10989010989010989,0.02040816326530612,,0.058823529411764705,,0.21052631578947367,0.08,0.1,0.10526315789473684,0.25,0.25,0.13157894736842105,,,0.7631578947368421,0.3793103448275862,0.3793103448275862,0.9090909090909091,,,,,0.058823529411764705,,,0.10526315789473684,,0.400042105263158,0.3977823529411766,0.05,0.05,0.06896551724137931,0.5172413793103449,15.228947368421053,,0.569060773480663,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.25,0.25,0.05263157894736842,0.4,0.029411764705882353,0.058823529411764705,0.1,0.08333333333333333,1.0,0.40975000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,2378.0,40,2.0,72,72,24,29,11,144,1.0,2.0,1.0,1.0,,2.0,3.0,5.0,,4.0,1.0,,4.0,9,,5.0,4.0,12,67,1.0,2.0,2.0,1.0,2.0,,2.0,4.0,8.0,,,4.0,,,1.0,1.0,1.0,,,,3.0,2.0,2.0,2.0,7.0,9.0,4.0,13.0,,,2.0,1.0,2.0,2.0,5.0,4.0,1.0,1.0,,4.0,24,,1.0,1.0,,,0.4444444444444444,0.5,0.2857142857142857,0.5,0.375,0.3333333333333333,0.6666666666666666,0.35714285714285715,21.176470588235293,1.0,0.30434782608695654,0.07142857142857142,0.14285714285714285,0.16666666666666666,0.24324324324324326,0.1,,0.1,0.5,0.4,0.2222222222222222,,0.14285714285714285,0.5,0.5,0.14285714285714285,,,0.35714285714285715,0.6,0.6,1.0,0.2857142857142857,,,0.5,0.5,1.0,,0.5,,0.4561607142857143,0.5081,0.06666666666666667,0.1,0.16666666666666666,0.3333333333333333,12.588888888888889,25.48,0.3333333333333333,,1.0,,1.0,,,,,1.0,,3.0,,,,1.0,,,0.1111111111111111,0.5,0.08333333333333333,0.2,0.25,,1.0,0.504675,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.07142857142857142,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1802,1610612754,Brad Miller,Brad Miller,1802,IND,7021.0,117,,212,208,82,48,31,420,7.0,14.0,3.0,4.0,4.0,7.0,6.0,14.0,,,,,17.0,35,,,11.0,45,215,,1.0,5.0,7.0,12.0,,5.0,19.0,28.0,6.0,,,,12.0,1.0,13.0,,1.0,1.0,5.0,27.0,1.0,8.0,5.0,14.0,19.0,9.0,28.0,4.0,4.0,4.0,1.0,8.0,5.0,16.0,14.0,6.0,1.0,,19.0,82,,0.8235294117647058,0.875,,,0.4857142857142857,0.5833333333333334,0.4857142857142857,0.5833333333333334,0.5357142857142857,0.5,0.6333333333333333,,20.08032128514056,0.5,0.19444444444444445,0.09411764705882353,0.12195121951219512,0.04,0.168141592920354,0.08181818181818182,0.09090909090909091,0.1,,0.16,0.14285714285714285,0.07692307692307693,0.4,0.5,0.5833333333333334,0.2,0.5714285714285714,0.6666666666666666,0.4,0.42857142857142855,0.42857142857142855,1.0,,,,,0.3333333333333333,0.75,,0.4,,0.4585228571428572,0.4377249999999999,0.14634146341463414,0.14634146341463414,0.1111111111111111,0.4222222222222222,9.728571428571428,,0.3867924528301887,2.0,4.0,2.0,3.0,6.0,,,1.0,3.0,4.0,6.0,,,,,0.5,0.5,0.08571428571428572,0.14285714285714285,0.09302325581395349,0.32,0.09090909090909091,,0.8571428571428571,0.4959,3.0,,,,,0.05555555555555555,,,0.75,1.0,1.0,1.0,3.0,0.14285714285714285,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,15158.0,253,-31.0,459,456,197,143,63,915,17.0,32.0,6.0,15.0,2.0,9.0,4.0,18.0,10.0,24.0,,12.0,23.0,59,12.0,31.0,32.0,114,485,,8.0,12.0,9.0,23.0,17.0,20.0,59.0,22.0,24.0,9.0,23.0,10.0,11.0,2.0,13.0,2.0,,2.0,7.0,28.0,4.0,7.0,12.0,11.0,24.0,11.0,35.0,15.0,8.0,9.0,6.0,16.0,5.0,25.0,40.0,15.0,6.0,1.0,59.0,197,4.0,0.4782608695652174,0.5,0.3870967741935484,0.4,0.3898305084745763,0.391304347826087,0.45555555555555555,0.4875,0.5229357798165137,0.46153846153846156,0.5673076923076923,0.34444444444444444,23.364485981308412,0.5625,0.0728476821192053,0.040229885057471264,0.14814814814814814,0.06349206349206349,0.09913793103448276,0.046413502109704644,0.0625,0.06666666666666667,,0.06896551724137931,0.12727272727272726,0.19230769230769232,0.35555555555555557,0.53125,0.6071428571428571,0.1,0.2222222222222222,0.25,0.2,0.2222222222222222,0.2222222222222222,1.0,0.26666666666666666,0.4166666666666667,0.4166666666666667,,0.375,0.4,0.3,0.7,0.43478260869565216,0.4952376404494382,0.5096807692307692,0.14563106796116504,0.20833333333333334,0.10526315789473684,0.5175438596491229,7.744067796610169,25.916129032258066,0.42919389978213507,2.0,8.0,2.0,5.0,2.0,2.0,7.0,2.0,3.0,7.0,7.0,,6.0,2.0,6.0,0.25,0.25,0.0847457627118644,0.1111111111111111,0.012345679012345678,0.06666666666666667,0.08333333333333333,0.04081632653061224,0.35294117647058826,0.40473333333333333,3.0,7.0,,,4.0,0.08163265306122448,0.6666666666666666,0.07777777777777778,0.375,1.0,2.0,2.0,2.0,0.125,0.5,0.3333333333333333,2.0,1.0,5.0,6.0,7.0,27.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.75,0.4117647058823529,0.1111111111111111,0.2857142857142857,0.2857142857142857,1.0,0.7,0.125,0.2,0.5,,,,,,,,,,,,,,,,,,True
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,14225.0,237,-9.0,433,427,178,120,60,860,19.0,31.0,5.0,8.0,15.0,33.0,2.0,15.0,,2.0,,1.0,36.0,79,,2.0,43.0,115,445,,11.0,31.0,12.0,27.0,1.0,13.0,37.0,48.0,24.0,,2.0,,3.0,1.0,4.0,1.0,,,1.0,9.0,5.0,14.0,19.0,46.0,72.0,19.0,91.0,2.0,2.0,7.0,5.0,16.0,4.0,19.0,53.0,20.0,7.0,2.0,37.0,178,2.0,0.6666666666666666,0.7741935483870968,,,0.45569620253164556,0.4444444444444444,0.4444444444444444,0.42857142857142855,0.5373831775700935,0.5961538461538461,0.5,0.024691358024691357,24.308300395256918,0.4375,0.32857142857142857,0.08536585365853659,0.25,0.08333333333333333,0.30092592592592593,0.08482142857142858,0.13333333333333333,0.09302325581395349,,0.32727272727272727,0.28846153846153844,0.16666666666666666,0.38271604938271603,0.6129032258064516,0.7037037037037037,0.4074074074074074,0.45454545454545453,0.4838709677419355,0.18518518518518517,0.13333333333333333,0.13333333333333333,0.5,0.024691358024691357,,,,0.2857142857142857,0.625,0.03571428571428571,0.4074074074074074,,0.4701777777777778,0.43786428571428576,0.2,0.20408163265306123,0.26956521739130435,0.3217391304347826,7.339240506329113,25.65,0.4110854503464203,10.0,19.0,10.0,6.0,2.0,2.0,,,2.0,9.0,10.0,,13.0,2.0,13.0,0.5263157894736842,0.5263157894736842,0.0759493670886076,0.06060606060606061,0.05263157894736842,0.14634146341463414,0.5,0.05405405405405406,0.7368421052631579,0.4569857142857142,10.0,,,,5.0,0.10638297872340426,0.38461538461538464,,0.5263157894736842,5.0,2.0,1.0,5.0,0.12903225806451613,0.6,0.5,,,,,,,,7.0,1.0,,1.0,11.0,,,,0.7777777777777778,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,True
1733,1610612754,Al Harrington,Al Harrington,1733,IND,3858.0,64,-17.0,113,115,55,53,9,228,2.0,4.0,1.0,3.0,,2.0,,7.0,,2.0,,2.0,2.0,13,,2.0,2.0,6,113,,,,1.0,6.0,2.0,2.0,4.0,2.0,2.0,,2.0,,2.0,,2.0,,,,1.0,4.0,1.0,,4.0,6.0,10.0,1.0,11.0,3.0,,3.0,1.0,8.0,3.0,13.0,2.0,1.0,,,4.0,55,1.0,0.5,0.5,,,0.15384615384615385,0.16666666666666666,0.13333333333333333,0.125,0.1875,,0.2222222222222222,0.13333333333333333,19.672131147540984,0.375,0.15,,0.17391304347826086,0.08333333333333333,0.15873015873015872,0.021739130434782608,,,0.3333333333333333,0.19047619047619047,0.17647058823529413,0.16666666666666666,0.26666666666666666,0.5,0.5,0.13333333333333333,,,0.4666666666666667,,,,0.13333333333333333,,,,0.375,0.3333333333333333,0.25,0.4,,0.46143666666666666,0.53654375,0.0625,0.07142857142857142,,0.6666666666666666,10.96923076923077,25.3,0.48672566371681414,,1.0,,,1.0,,3.0,,2.0,5.0,4.0,,2.0,2.0,2.0,,,,,,0.2,,,0.5,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,1749.0,29,-29.0,48,56,23,26,6,104,5.0,6.0,3.0,4.0,,,,3.0,,,,,5.0,9,,,2.0,12,66,,,4.0,3.0,5.0,,,6.0,4.0,6.0,,,,2.0,,2.0,,,1.0,,4.0,,3.0,1.0,1.0,2.0,3.0,5.0,,,,,,,1.0,2.0,1.0,,,6.0,23,,0.4,0.5,,,0.5555555555555556,0.6,0.5555555555555556,0.6,0.6,0.5,0.6,,17.54385964912281,,0.08333333333333333,0.125,0.08333333333333333,,0.08333333333333333,0.1,0.125,,,,,0.25,0.6666666666666666,0.8333333333333334,0.8333333333333334,,,,0.3333333333333333,,,,,,,,0.8,0.75,,0.6666666666666666,,0.5245222222222222,0.50864,0.1,0.1,0.3333333333333333,0.5,6.388888888888888,,0.4791666666666667,2.0,4.0,2.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,0.5,0.5,,,0.16666666666666666,,0.25,0.3333333333333333,0.4,0.564275,3.0,,,,,,,,0.75,2.0,,,,,,0.6666666666666666,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,9556.0,159,-11.0,292,290,106,77,37,582,3.0,5.0,1.0,1.0,2.0,7.0,1.0,3.0,5.0,10.0,2.0,2.0,6.0,15,6.0,11.0,1.0,31,303,2.0,,7.0,2.0,3.0,3.0,1.0,8.0,8.0,4.0,,10.0,5.0,34.0,2.0,36.0,,2.0,7.0,11.0,74.0,1.0,5.0,3.0,7.0,10.0,6.0,16.0,3.0,1.0,6.0,1.0,8.0,4.0,16.0,2.0,,1.0,,8.0,106,3.0,0.6666666666666666,1.0,0.5454545454545454,0.5454545454545454,0.4,0.6666666666666666,0.5769230769230769,0.5833333333333334,0.5740740740740741,0.875,0.5714285714285714,0.4230769230769231,10.606060606060607,0.75,0.07777777777777778,0.05154639175257732,0.05660377358490566,0.029411764705882353,0.06993006993006994,0.04580152671755725,,0.07407407407407407,,0.10256410256410256,0.05405405405405406,0.0625,0.19230769230769232,0.6,0.6,0.2692307692307692,0.2857142857142857,0.2857142857142857,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.38461538461538464,0.5,0.5,0.5,0.16666666666666666,1.0,0.3333333333333333,0.6153846153846154,0.5,0.4703384615384616,0.4427833333333333,,,0.22580645161290322,0.25806451612903225,8.76,25.954545454545453,0.363013698630137,2.0,2.0,4.0,,16.0,1.0,2.0,2.0,5.0,2.0,6.0,,,,,1.0,0.875,,,0.05660377358490566,0.08,0.038461538461538464,0.07142857142857142,0.6666666666666666,0.5837,1.0,1.0,,,,0.038461538461538464,,0.038461538461538464,0.25,1.0,,,,,0.5,1.0,1.0,1.0,1.0,,1.0,18.0,,,,,,,,1.0,0.3333333333333333,,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,True
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,1704.0,28,-5.0,51,50,32,20,13,101,,1.0,,1.0,,,,1.0,1.0,4.0,,2.0,,2,3.0,8.0,4.0,13,67,,1.0,1.0,,2.0,4.0,3.0,9.0,,,3.0,4.0,1.0,,,,,,,,,1.0,,,2.0,2.0,1.0,3.0,,,,,,,2.0,6.0,2.0,1.0,,9.0,32,2.0,,,0.375,0.375,,,0.45,0.5,0.5,0.25,0.5625,0.8,20.3125,,0.1111111111111111,,,0.07142857142857142,0.07692307692307693,0.03225806451612903,,,,0.2,,,0.1,,,,,,0.1,,,,0.4,0.25,0.25,,0.16666666666666666,,0.3333333333333333,0.9,0.25,0.49346499999999993,0.47961666666666675,0.16666666666666666,0.5,0.07692307692307693,0.6923076923076923,10.1,24.1875,0.6274509803921569,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,0.5,,,0.14285714285714285,,,,0.3891,,4.0,,,,0.09090909090909091,,0.4,,,,,,1.0,,,2.0,1.0,2.0,1.0,2.0,6.0,,,,,,1.0,,0.6666666666666666,0.5,,0.5,0.5,0.5,1.0,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,True
