EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3Assists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedArc3,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Corner3FGA,FTDefRebounds,PenaltyTurnovers,BlockedShortMidRange,DefFTReboundPct,ShortMidRangePctAssisted,Corner3Frequency,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,BlocksRecoveredPct,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,Technical Free Throw Trips,PenaltyFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,on,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,BlockedLongMidRange,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3FGA,Defensive 3 Seconds Violations,PenaltyCorner3Frequency,PenaltyCorner3Accuracy
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,6299.0,105,4.0,183,184,33.0,46.0,28.0,367,8.0,15.0,2.0,3.0,2.0,3.0,2.0,6.0,10.0,17.0,5.0,14.0,1.0,1.0,20.0,38.0,5.0,14.0,11.0,66.0,177.0,3.0,4.0,1.0,3.0,9.0,4.0,10.0,1.0,3.0,11.0,16.0,24.0,9.0,6.0,4.0,14.0,5.0,1.0,2.0,9.0,1.0,10.0,1.0,5.0,1.0,3.0,21.0,3.0,5.0,8.0,13.0,3.0,16.0,1.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,6.0,3.0,8.0,3.0,19.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,11.0,33.0,0.4,0.4444444444444444,0.6,0.35714285714285715,0.35714285714285715,0.5263157894736842,0.75,0.4,0.5288461538461539,0.6,0.36363636363636365,0.55,0.6428571428571429,0.4230769230769231,0.2692307692307692,0.14285714285714285,0.02631578947368421,0.16666666666666666,0.14285714285714285,30.985915492957748,0.5,0.10526315789473684,0.04285714285714286,0.19230769230769232,0.12745098039215685,0.03529411764705882,0.043478260869565216,0.06666666666666667,0.03125,0.17857142857142858,0.08823529411764706,0.19047619047619047,0.2,0.041666666666666664,0.28846153846153844,0.5333333333333333,0.5333333333333333,0.5,0.11538461538461539,0.3333333333333333,0.4,0.3269230769230769,0.5882352941176471,0.5882352941176471,0.4,0.2692307692307692,0.35714285714285715,0.4166666666666667,0.6,0.6,0.6666666666666666,0.5,0.2,0.2727272727272727,0.6666666666666666,0.09090909090909091,0.5576923076923077,0.35714285714285715,0.48174999999999996,0.5238125,0.4674954545454545,0.13559322033898305,0.13953488372093023,0.125,0.13636363636363635,0.16666666666666666,9.93421052631579,26.12857142857143,0.18032786885245902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1521,1610612753,Jacque Vaughn,Jacque Vaughn,1521,ORL,3636.0,61,-11.0,103,101,2.0,19.0,15.0,204,1.0,4.0,1.0,1.0,,,1.0,2.0,2.0,8.0,,,,,4.0,14.0,,,2.0,10.0,100.0,1.0,1.0,,,2.0,,,,1.0,1.0,,8.0,,,,,,3.0,,9.0,1.0,10.0,,4.0,1.0,4.0,21.0,,,2.0,2.0,1.0,3.0,,2.0,1.0,1.0,5.0,2.0,1.0,3.0,6.0,,6.0,,4.0,,1.0,,1.0,,,1.0,1.0,2.0,,,,,,0.2857142857142857,1.0,,0.2857142857142857,1.0,,0.3125,1.0,0.5,,,0.21428571428571427,,,18.333333333333336,0.8333333333333334,0.046511627906976744,,,0.037037037037037035,0.018867924528301886,,,,,0.05263157894736842,,,,0.2857142857142857,0.25,1.0,,0.14285714285714285,0.5,0.5,0.5714285714285714,0.25,0.25,,,,,,1.0,1.0,,,,,,0.2857142857142857,,0.46805714285714284,0.6302,,0.06666666666666667,0.06666666666666667,,0.2,0.1,11.921428571428573,,0.019417475728155338,1.0,1.0,1.0,1.0,1.0,0.75,0.14285714285714285,0.25,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,578.0,10,,20,20,7.0,4.0,1.0,40,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,22.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,1.0,,,,,4.761904761904762,,0.14285714285714285,,,0.125,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,0.5217,0.5217,0.5217,,,,,,,26.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1921,1610612753,Gordan Giricek,Gordan Giricek,1921,ORL,5164.0,86,-8.0,148,151,27.0,33.0,25.0,299,1.0,2.0,,,,,1.0,1.0,7.0,12.0,2.0,2.0,,,9.0,15.0,2.0,4.0,4.0,28.0,148.0,,1.0,,1.0,1.0,1.0,2.0,,3.0,5.0,12.0,6.0,6.0,,,2.0,2.0,,,2.0,,2.0,,2.0,,,4.0,,2.0,4.0,7.0,,7.0,,1.0,1.0,,5.0,3.0,2.0,2.0,7.0,4.0,8.0,,6.0,,1.0,,2.0,1.0,,1.0,5.0,27.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.6,,0.5,0.631578947368421,,0.5,0.6363636363636364,0.25,0.625,0.21052631578947367,,,,,16.666666666666668,0.7142857142857143,0.06349206349206349,,0.09090909090909091,0.07058823529411765,,,,,0.041666666666666664,0.06666666666666667,0.058823529411764705,0.2,,0.10526315789473684,0.5,0.5,1.0,0.05263157894736842,1.0,1.0,0.631578947368421,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.10526315789473684,1.0,1.0,1.0,,,,,,,,0.3157894736842105,1.0,0.44794473684210534,0.4023,0.3962,0.05,0.0625,,0.03571428571428571,0.17857142857142858,14.573333333333332,24.5,0.18243243243243243,,,1.0,,,,,,0.1111111111111111,2.0,1.0,1.0,1.0,0.2,1.0,0.10526315789473684,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
692,1610612753,Andrew DeClercq,Andrew DeClercq,692,ORL,6312.0,105,2.0,183,185,33.0,47.0,28.0,368,10.0,16.0,2.0,5.0,1.0,3.0,1.0,3.0,1.0,1.0,,,,,12.0,20.0,,,4.0,28.0,179.0,2.0,5.0,,2.0,6.0,1.0,3.0,,2.0,4.0,18.0,6.0,,,4.0,,,1.0,,2.0,,2.0,,,,2.0,4.0,6.0,2.0,12.0,15.0,8.0,23.0,2.0,2.0,2.0,,3.0,1.0,6.0,2.0,9.0,12.0,25.0,3.0,5.0,1.0,3.0,,,5.0,4.0,5.0,4.0,33.0,0.75,0.9,,,,0.6,0.4,0.3333333333333333,0.6,0.4,0.3333333333333333,0.6363636363636364,0.5,0.5,,,0.05,,,14.55399061032864,0.3333333333333333,0.15789473684210525,0.08571428571428572,0.07692307692307693,0.13725490196078433,0.08235294117647059,0.13043478260869565,0.06666666666666667,0.0625,,0.23529411764705882,0.047619047619047616,0.2,0.2857142857142857,0.8,0.625,0.6666666666666666,0.7,0.15,0.3333333333333333,0.3333333333333333,0.05,1.0,1.0,1.0,,,,,1.0,0.4,,,1.0,0.3333333333333333,,0.8,,0.538675,0.55228,0.5322666666666667,0.13636363636363635,0.13636363636363635,,0.21428571428571427,0.14285714285714285,2.12,,0.18032786885245902,,1.0,1.0,,,0.0625,0.06666666666666667,0.09090909090909091,0.2857142857142857,,1.0,2.0,1.0,0.2,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,2.0,0.3333333333333333,0.6,,,,,,,,,,,True,,,,,,,,,,,,,,,
2400,1610612753,Drew Gooden,Drew Gooden,2400,ORL,5675.0,95,5.0,162,163,24.0,41.0,26.0,325,7.0,12.0,3.0,7.0,1.0,1.0,1.0,9.0,2.0,8.0,,,,,10.0,29.0,,,5.0,25.0,155.0,4.0,10.0,,2.0,10.0,2.0,3.0,,2.0,6.0,10.0,10.0,,,6.0,,,2.0,,,,,,,,,,12.0,5.0,9.0,16.0,13.0,29.0,3.0,,,,1.0,,5.0,1.0,6.0,3.0,9.0,3.0,10.0,,4.0,,1.0,2.0,2.0,2.0,6.0,24.0,0.5,0.7142857142857143,,,,0.3448275862068966,0.4,0.6666666666666666,0.3448275862068966,0.4,0.6666666666666666,0.36764705882352944,0.4166666666666667,0.6,,,0.06896551724137931,0.2222222222222222,,21.05263157894737,0.16666666666666666,0.13043478260869565,0.1875,0.20833333333333334,0.15053763440860216,0.16455696202531644,0.13043478260869565,0.2857142857142857,0.18518518518518517,0.12,0.125,0.21052631578947367,0.2,0.17647058823529413,0.41379310344827586,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.3103448275862069,0.1111111111111111,0.14285714285714285,0.27586206896551724,0.25,0.25,1.0,,,,,0.7,0.42857142857142855,,,0.3333333333333333,1.0,,0.41379310344827586,,0.47760689655172406,0.5198666666666667,0.46503333333333335,0.12121212121212122,0.12121212121212122,,0.4,0.24,7.827586206896552,,0.14814814814814814,,1.0,1.0,,,,0.06666666666666667,0.09090909090909091,0.16666666666666666,,2.0,1.0,,0.6666666666666666,,,,,1.0,,,1.0,,,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,
353,1610612753,Darrell Armstrong,Darrell Armstrong,353,ORL,3155.0,53,16.0,94,98,31.0,41.0,14.0,192,,1.0,,,,,,,3.0,8.0,2.0,3.0,,1.0,3.0,9.0,3.0,6.0,7.0,22.0,91.0,,,,1.0,1.0,1.0,2.0,1.0,7.0,12.0,4.0,2.0,3.0,6.0,,3.0,2.0,2.0,,7.0,4.0,11.0,,3.0,,4.0,26.0,3.0,2.0,2.0,5.0,3.0,8.0,,2.0,1.0,1.0,3.0,3.0,,,3.0,,3.0,,8.0,,,,3.0,,,,12.0,31.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5,0.3333333333333333,,0.5,0.5,,0.8333333333333334,0.5555555555555556,,0.8333333333333334,0.4,,0.2222222222222222,,,19.266055045871557,1.0,0.05263157894736842,0.1111111111111111,0.1111111111111111,0.07142857142857142,0.07894736842105263,,0.25,0.125,0.14285714285714285,,0.14285714285714285,,,0.06666666666666667,,,,,,,0.5333333333333333,0.375,0.42857142857142855,0.6666666666666666,0.2,0.6666666666666666,0.6666666666666666,,,,,,,,0.3333333333333333,0.4666666666666667,0.6666666666666666,0.47877666666666663,,0.5091,,,,0.045454545454545456,0.5454545454545454,16.855555555555558,24.716666666666665,0.32978723404255317,4.0,,,,,1.0,,,,3.0,1.0,1.0,,0.25,,0.2,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,0.125,0.3333333333333333,0.3333333333333333,1.0,1.0,True,,,,,,,,,,,,,,,
43,1610612753,Chris Whitney,Chris Whitney,43,ORL,481.0,8,-4.0,14,15,,,1.0,29,,,,,,,,,1.0,4.0,,,,,1.0,4.0,,,,2.0,19.0,,,,,,,,,,,2.0,,,,,,,,,2.0,,2.0,,1.0,,1.0,4.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,0.25,,,0.25,,,0.25,,,,,,,,26.666666666666668,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,0.25,1.0,,,,,,,,,,,,,,0.42010000000000003,,,,,,,,19.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2469,1610612753,Pat Burke,Pat Burke,2469,ORL,200.0,3,1.0,6,6,6.0,2.0,2.0,12,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2219,1610612753,Jeryl Sasser,Jeryl Sasser,2219,ORL,60.0,1,5.0,2,2,2.0,2.0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
