EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls,AtRimPctBlocked,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,LostBallTurnovers,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,Travels,on
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,14190.0,236,21.0,446,445,106.0,145,61,891,11.0,21.0,3.0,7.0,2.0,7.0,11.0,30.0,4.0,15.0,3.0,9.0,1.0,2.0,2.0,6.0,15.0,1.0,2.0,2.0,6.0,26.0,66,9.0,24.0,16.0,95,417,4.0,11.0,2.0,4.0,4.0,18.0,6.0,12.0,2.0,8.0,2.0,20.0,36.0,16.0,24.0,3.0,8.0,15.0,6.0,4.0,10.0,2.0,12.0,1.0,1.0,4.0,3.0,3.0,26.0,2.0,12.0,2.0,8.0,28.0,6.0,42.0,16.0,58.0,3.0,11.0,7.0,4.0,2.0,3.0,2.0,8.0,4.0,10.0,2.0,1.0,8.0,15.0,1.0,19.0,1.0,2.0,8.0,1.0,11.0,7.0,2.0,2.0,11.0,3.0,20.0,106.0,3.0,0.6923076923076923,0.8181818181818182,0.8888888888888888,0.375,0.5,0.25,0.375,0.3939393939393939,0.36363636363636365,0.5,0.4388888888888889,0.4666666666666667,0.45,0.47959183673469385,0.5294117647058824,0.4523809523809524,0.26666666666666666,0.06060606060606061,0.06666666666666667,0.13333333333333333,20.889748549323016,0.2,0.3157894736842105,0.10526315789473684,0.17177914110429449,0.06629834254143646,0.12698412698412698,0.04081632653061224,0.1592920353982301,0.06086956521739131,0.08620689655172414,0.08333333333333333,0.031746031746031744,0.058823529411764705,0.24193548387096775,0.08163265306122448,0.17307692307692307,0.11764705882352941,0.13793103448275862,0.058823529411764705,0.2727272727272727,0.23333333333333334,0.5238095238095238,0.5238095238095238,0.7272727272727273,0.3333333333333333,0.36666666666666664,0.39285714285714285,0.7272727272727273,0.16666666666666666,0.26666666666666666,0.3076923076923077,0.5,0.1,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.4,0.4,0.8333333333333334,0.4666666666666667,0.42857142857142855,0.13333333333333333,0.5,1.0,0.13333333333333333,0.5,0.35,0.2857142857142857,0.1,0.3,0.3333333333333333,0.5,0.4,0.4881644444444444,0.5175714285714286,0.4758125000000001,0.08247422680412371,0.1095890410958904,0.18947368421052632,0.21052631578947367,8.545454545454545,24.40416666666667,0.23766816143497757,,,,,,,,,,,,,,True
2063,1610612756,Jake Voskuhl,Jake Voskuhl,2063,PHX,3867.0,64,-23.0,120,125,58.0,66,18,245,7.0,9.0,3.0,3.0,4.0,4.0,2.0,2.0,,,,,,,,,,,,,,9.0,11,,,11.0,29,137,3.0,3.0,,,2.0,8.0,5.0,5.0,,,11.0,21.0,12.0,6.0,,,6.0,,,1.0,2.0,,2.0,,,,1.0,1.0,4.0,,5.0,,3.0,5.0,1.0,9.0,5.0,14.0,,,,,,1.0,,5.0,1.0,5.0,,1.0,5.0,15.0,3.0,11.0,1.0,,4.0,2.0,3.0,2.0,,1.0,3.0,1.0,21.0,58.0,2.0,0.6666666666666666,1.0,,,,,,0.8181818181818182,1.0,1.0,0.8181818181818182,1.0,1.0,0.90625,1.0,1.05,,0.09090909090909091,,,14.583333333333334,,0.2,,0.10638297872340426,0.09615384615384616,0.23076923076923078,,0.13333333333333333,0.07352941176470588,0.17647058823529413,0.07142857142857142,0.047619047619047616,,0.16666666666666666,0.07692307692307693,0.0625,,0.42857142857142855,,0.3333333333333333,0.8181818181818182,0.7777777777777778,0.875,0.5714285714285714,0.18181818181818182,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,0.8,1.0,,,,0.8181818181818182,,0.5388363636363637,0.5486333333333333,0.46083999999999997,0.2857142857142857,0.2857142857142857,0.27586206896551724,0.7241379310344828,1.7545454545454546,,0.48333333333333334,2.0,0.1111111111111111,,,,,,,,,,,,True
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,7262.0,121,-3.0,241,237,58.0,105,30,478,4.0,8.0,,3.0,,1.0,2.0,6.0,3.0,12.0,2.0,3.0,,,2.0,,8.0,,,,3.0,9.0,26,2.0,11.0,2.0,26,225,1.0,4.0,,,,2.0,1.0,7.0,1.0,5.0,,5.0,2.0,16.0,6.0,,2.0,7.0,,5.0,3.0,3.0,6.0,2.0,1.0,2.0,1.0,,15.0,2.0,3.0,,4.0,10.0,2.0,16.0,5.0,21.0,,3.0,1.0,2.0,6.0,,3.0,2.0,1.0,8.0,1.0,,5.0,10.0,1.0,5.0,1.0,,3.0,,2.0,1.0,,1.0,2.0,2.0,5.0,58.0,4.0,0.1111111111111111,0.125,1.0,0.18181818181818182,,0.2,0.2,0.34615384615384615,0.25,0.14285714285714285,0.32432432432432434,0.25,0.20833333333333334,0.3333333333333333,0.25,0.20833333333333334,0.2972972972972973,0.19230769230769232,0.16666666666666666,0.08333333333333333,17.153284671532845,0.75,0.15384615384615385,,0.13333333333333333,0.03614457831325301,0.11764705882352941,0.05263157894736842,0.12844036697247707,0.04132231404958678,0.03125,0.08,,0.034482758620689655,0.038461538461538464,0.25,0.12,0.09523809523809523,0.15384615384615385,,1.0,0.21621621621621623,0.5,0.8,,0.16216216216216217,0.3333333333333333,0.4,,0.32432432432432434,0.25,0.2727272727272727,0.3333333333333333,0.08108108108108109,0.6666666666666666,0.6666666666666666,1.0,0.21621621621621623,,,,0.75,,,,,,,0.08333333333333333,,0.16666666666666666,0.25,,0.5135135135135135,,0.46700833333333336,0.62575,0.45158750000000003,0.07692307692307693,0.10714285714285714,0.07692307692307693,0.19230769230769232,10.057692307692308,26.900000000000002,0.24066390041493776,1.0,0.375,1.0,1.0,1.0,3.0,0.09090909090909091,0.125,0.1111111111111111,0.5,,,,True
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,11012.0,184,8.0,348,345,54.0,93,49,693,21.0,32.0,5.0,7.0,6.0,8.0,7.0,23.0,,3.0,,,,,,1.0,1.0,,,1.0,1.0,28.0,58,1.0,1.0,16.0,75,316,6.0,11.0,,,3.0,15.0,7.0,11.0,1.0,1.0,3.0,20.0,30.0,26.0,3.0,,8.0,1.0,1.0,6.0,6.0,1.0,7.0,1.0,,,3.0,3.0,15.0,1.0,13.0,,8.0,18.0,2.0,28.0,14.0,42.0,,10.0,3.0,7.0,7.0,,1.0,11.0,2.0,18.0,4.0,1.0,8.0,26.0,8.0,27.0,1.0,,11.0,3.0,9.0,6.0,,3.0,9.0,6.0,20.0,54.0,3.0,0.5357142857142857,0.625,1.0,1.0,,1.0,1.0,0.4827586206896552,0.5454545454545454,0.6363636363636364,0.5,0.5454545454545454,0.7083333333333334,0.5208333333333334,0.5,0.625,0.01694915254237288,0.10344827586206896,0.08695652173913043,,22.277227722772277,0.3888888888888889,0.14285714285714285,,0.14754098360655737,0.09027777777777778,0.15384615384615385,0.02631578947368421,0.14942528735632185,0.07692307692307693,0.12244897959183673,0.058823529411764705,0.09090909090909091,,0.11764705882352941,0.1794871794871795,0.15625,0.17857142857142858,0.125,,0.6666666666666666,0.5423728813559322,0.65625,0.75,0.5238095238095238,0.3898305084745763,0.30434782608695654,0.3333333333333333,0.5714285714285714,0.05084745762711865,,,,,,,,0.01694915254237288,1.0,1.0,1.0,0.6363636363636364,0.7142857142857143,,,,,,0.6666666666666666,0.75,,0.08333333333333333,1.0,0.559322033898305,1.0,0.47106101694915253,0.48951111111111106,0.510175,0.15942028985507245,0.16176470588235295,0.2,0.26666666666666666,4.443103448275862,25.9,0.15517241379310345,1.0,0.125,,,,6.0,,,0.1,,1.0,0.2,,True
358,1610612756,Anfernee Hardaway,Anfernee Hardaway,358,PHX,14647.0,244,5.0,462,462,107.0,151,63,924,6.0,13.0,,2.0,,2.0,4.0,12.0,8.0,20.0,3.0,9.0,,,2.0,6.0,16.0,,2.0,4.0,6.0,18.0,45,9.0,25.0,13.0,76,437,3.0,6.0,,2.0,,6.0,3.0,10.0,4.0,8.0,7.0,25.0,14.0,22.0,27.0,,2.0,16.0,6.0,3.0,20.0,6.0,26.0,4.0,2.0,12.0,5.0,3.0,58.0,3.0,6.0,,13.0,12.0,2.0,27.0,9.0,36.0,1.0,13.0,7.0,6.0,9.0,1.0,8.0,4.0,,13.0,,2.0,12.0,26.0,3.0,18.0,2.0,,6.0,4.0,5.0,4.0,,1.0,5.0,4.0,25.0,107.0,4.0,0.3888888888888889,0.4117647058823529,1.0,0.36,,0.5,0.36,0.4,0.5,0.3,0.45,0.375,0.5,0.48717948717948717,0.375,0.5681818181818182,0.35714285714285715,0.06666666666666667,0.08333333333333333,,16.977611940298505,0.6923076923076923,0.1,,0.07272727272727272,0.031746031746031744,0.19696969696969696,0.058823529411764705,0.10822510822510822,0.0375,0.016129032258064516,0.06451612903225806,0.015384615384615385,0.08333333333333333,0.0625,0.08163265306122448,0.07692307692307693,0.11428571428571428,0.2903225806451613,0.02564102564102564,0.8,0.18571428571428572,0.46153846153846156,0.5454545454545454,0.16666666666666666,0.17142857142857143,0.3333333333333333,0.36363636363636365,0.5,0.2857142857142857,0.4,0.4,0.5,0.12857142857142856,0.3333333333333333,0.3333333333333333,1.0,0.22857142857142856,0.375,0.375,1.0,0.25,,,,,0.25,,0.1111111111111111,,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.5428571428571428,0.375,0.4689057971014493,0.4305583333333333,0.4437000000000001,0.08108108108108109,0.12244897959183673,0.07894736842105263,0.32894736842105265,10.68,24.924,0.23160173160173161,1.0,0.15384615384615385,,,,1.0,,,,,,,,True
2418,1610612756,Casey Jacobsen,Casey Jacobsen,2418,PHX,1594.0,27,12.0,51,53,8.0,14,6,104,,,,,,,,1.0,,,1.0,2.0,,,1.0,,,,,,,,1,1.0,2.0,,3,44,,,,,,,,1.0,,1.0,,,,,3.0,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,,1.0,,,1.0,,1.0,,3.0,1.0,2.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,8.0,,,,1.0,0.5,,,0.5,,,,0.5,,,0.5,,,0.6666666666666666,1.0,1.0,,6.8965517241379315,1.0,,,,,0.125,,0.03225806451612903,,,,,,,,,,0.2,,,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,0.5,,,0.6666666666666666,,0.44215,,0.37139999999999995,,,,,5.6,22.95,0.1568627450980392,,,,,,,,,,,,,,True
950,1610612756,Stephon Marbury,Stephon Marbury,950,PHX,13394.0,223,,421,420,105.0,136,56,841,20.0,42.0,1.0,3.0,4.0,10.0,5.0,13.0,15.0,36.0,,2.0,,1.0,1.0,4.0,15.0,,1.0,,5.0,40.0,91,4.0,17.0,21.0,113,404,3.0,6.0,,2.0,3.0,9.0,8.0,21.0,,6.0,8.0,24.0,20.0,60.0,3.0,9.0,,15.0,4.0,8.0,21.0,8.0,29.0,4.0,4.0,11.0,5.0,5.0,66.0,2.0,4.0,,7.0,9.0,,16.0,6.0,22.0,1.0,7.0,3.0,4.0,10.0,1.0,4.0,9.0,1.0,19.0,3.0,3.0,5.0,20.0,4.0,29.0,5.0,,13.0,4.0,,,,,,,24.0,105.0,5.0,0.25,0.25,0.25,0.23529411764705882,,,0.23529411764705882,0.43956043956043955,0.5,0.38095238095238093,0.42592592592592593,0.375,0.2962962962962963,0.4708333333333333,0.45,0.36363636363636365,0.1574074074074074,0.08791208791208792,0.15384615384615385,,28.48360655737705,0.5263157894736842,,,0.06293706293706294,0.022727272727272728,0.1111111111111111,0.0425531914893617,0.07766990291262135,0.026905829596412557,0.03389830508474576,,0.03333333333333333,0.030303030303030304,0.07142857142857142,0.04878048780487805,0.06521739130434782,0.11764705882352941,0.10344827586206896,0.017857142857142856,,0.3888888888888889,0.47619047619047616,0.5555555555555556,0.2,0.12037037037037036,0.38461538461538464,0.45454545454545453,0.2,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.018518518518518517,,,,0.1388888888888889,0.26666666666666666,0.26666666666666666,0.25,0.375,0.3333333333333333,0.125,,,0.125,,0.37037037037037035,0.4,0.037037037037037035,0.18518518518518517,,0.5462962962962963,0.26666666666666666,0.49219074074074076,0.4214333333333333,0.4783648148148148,0.11206896551724138,0.13131313131313133,0.07964601769911504,0.21238938053097345,8.845054945054947,24.84705882352941,0.2494061757719715,1.0,0.14285714285714285,,,,6.0,,,0.07142857142857142,,1.0,,1.0,True
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,419.0,7,-6.0,13,12,6.0,8,2,25,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,1.0,3,,,1.0,3,17,,,,,1.0,1.0,1.0,2.0,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,2.0,2.0,,2.0,,,,1.0,,,,,,,3.0,6.0,,1.0,1.0,,,,,,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.375,0.5,0.5,,,,,28.57142857142857,,,,0.4,,,,0.3333333333333333,,,,,,0.5,1.0,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,0.39753333333333335,,0.40045,,,0.3333333333333333,1.0,16.3,,0.46153846153846156,,,,,,,,,,,,,,True
448,1610612756,Bo Outlaw,Bo Outlaw,448,PHX,2302.0,38,23.0,68,69,20.0,21,6,137,,2.0,,,,,,,,,,,,,,,,,,,,,2,,,2.0,2,52,,,,,,,,,,,2.0,2.0,,,,,,,,,3.0,,3.0,,,,2.0,1.0,6.0,1.0,3.0,,,3.0,,3.0,4.0,7.0,,1.0,1.0,,1.0,,1.0,1.0,,2.0,2.0,2.0,3.0,11.0,1.0,4.0,,,2.0,,1.0,,,1.0,1.0,,2.0,20.0,2.0,,,,,,,,,,,,,,0.25,,1.0,,,,,7.792207792207792,0.5,,,0.10714285714285714,0.1111111111111111,,0.3333333333333333,0.075,0.13333333333333333,,0.2,0.13333333333333333,1.0,,0.1,0.2222222222222222,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.4426,,,0.5,0.5,,1.0,1.7,,0.29411764705882354,1.0,,,,,,,,,,,,,True
281,1610612756,Scott Williams,Scott Williams,281,PHX,4548.0,76,-12.0,140,142,13.0,16,24,282,4.0,8.0,2.0,2.0,,,2.0,8.0,4.0,11.0,,,,,,,,,,,,10.0,27,,,,20,136,2.0,3.0,,,,4.0,,3.0,,,,,16.0,4.0,,,4.0,,,2.0,,1.0,1.0,1.0,,,,,3.0,,3.0,,,9.0,,9.0,3.0,12.0,,4.0,1.0,3.0,,1.0,,1.0,,1.0,,,7.0,16.0,,,,,,,3.0,2.0,,1.0,3.0,2.0,,13.0,1.0,0.8,1.0,,,,,,0.37037037037037035,0.6666666666666666,,0.37037037037037035,0.6666666666666666,,0.37037037037037035,0.6666666666666666,,,0.07407407407407407,0.125,,16.666666666666668,,,,0.16666666666666666,0.03896103896103896,,,0.125,0.037037037037037035,0.08695652173913043,0.03333333333333333,,,0.19047619047619047,0.08333333333333333,0.19047619047619047,,,,0.6666666666666666,0.2962962962962963,0.5,0.5714285714285714,0.5,0.2962962962962963,0.25,0.2857142857142857,1.0,0.4074074074074074,0.36363636363636365,0.36363636363636365,1.0,,,,,,,,,0.6666666666666666,1.0,,,,,,,,,,,0.2962962962962963,,0.4350259259259259,0.5007333333333334,0.412,,,0.2,,10.474074074074075,,0.09285714285714286,1.0,0.125,,,,,,,,,,,,True
