EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PtsAssisted3s,BlockedAtRim,BlockedShortMidRange,Defensive 3 Seconds Violations,Assisted3sPct,PenaltyFg3Pct,DefAtRimReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShortMidRangePctBlocked,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,NonShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,OffLongMidRangeReboundPct,LostBallOutOfBoundsTurnovers,SecondChanceArc3PctAssisted,Loose Ball Fouls,on,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,Technical Free Throw Trips,Travels
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,5602.0,93,-13,176,175,52.0,76.0,11,351,14.0,24,2.0,5.0,2.0,4.0,1.0,4.0,5.0,16.0,1.0,2.0,12.0,1.0,4.0,20.0,44,2.0,13.0,22.0,68,182,3.0,6.0,1.0,1.0,7.0,4.0,7.0,4.0,9.0,17.0,8.0,32.0,6.0,4.0,1.0,11.0,2.0,3.0,6.0,4.0,10.0,1.0,3.0,2.0,2.0,2.0,24.0,2.0,3.0,5.0,5.0,2.0,12.0,5.0,17.0,3.0,9.0,5.0,4.0,6.0,1.0,4.0,3.0,2.0,9.0,4.0,2.0,5.0,2.0,27.0,5.0,13.0,2.0,1.0,1.0,1.0,1.0,17.0,52.0,0.2,0.2222222222222222,0.15384615384615385,0.16666666666666666,0.45454545454545453,0.5,0.5714285714285714,0.40350877192982454,0.42857142857142855,0.36363636363636365,0.5074626865671642,0.4375,0.5666666666666667,0.22807017543859648,0.06818181818181818,0.08333333333333333,0.0625,39.37823834196891,0.6666666666666666,0.2222222222222222,0.10204081632653061,0.05263157894736842,0.2,0.0625,0.13513513513513514,0.056179775280898875,0.11764705882352941,0.1,0.041666666666666664,0.125,0.15,0.1111111111111111,0.2222222222222222,0.14285714285714285,0.10344827586206896,1.0,0.42105263157894735,0.5833333333333334,0.6363636363636364,0.07142857142857142,0.07017543859649122,0.25,0.25,0.2807017543859649,0.3125,0.3333333333333333,0.6,0.017543859649122806,0.21052631578947367,0.16666666666666666,0.16666666666666666,0.7142857142857143,0.4,0.14285714285714285,0.36363636363636365,0.5,0.36363636363636365,0.6491228070175439,0.18181818181818182,0.5061063636363636,0.4909833333333333,0.4937944444444445,0.22388059701492538,0.25,0.13333333333333333,0.10294117647058823,0.25,7.893181818181816,28.33076923076923,0.29545454545454547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1521,1610612753,Jacque Vaughn,Jacque Vaughn,1521,ORL,932.0,16,-2,30,29,9.0,17.0,3,59,2.0,4,,,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,5,,1.0,4.0,10,28,,,1.0,,,1.0,1.0,,2.0,4.0,,6.0,,,,,,1.0,,2.0,2.0,2.0,,,,,6.0,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,,4.0,,2.0,,,,,,4.0,9.0,,,,,0.6,,1.0,0.5,,1.0,0.625,,1.0,0.16666666666666666,0.2,0.25,,26.470588235294116,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.6666666666666666,,,,,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,,,,1.0,1.0,,0.8333333333333334,,0.5233416666666667,0.44865,0.6213,0.25,0.2857142857142857,,,0.4,3.78,24.5,0.3,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,4941.0,82,-5,152,155,57.0,70.0,8,307,,1,,,,1.0,2.0,3.0,,6.0,3.0,1.0,10.0,,3.0,2.0,10,3.0,13.0,1.0,14,159,,,,,,,5.0,5.0,,3.0,2.0,2.0,,,,10.0,1.0,1.0,3.0,,3.0,,,,,3.0,6.0,,,1.0,5.0,,6.0,,6.0,,2.0,2.0,,,,,1.0,,1.0,,4.0,7.0,1.0,1.0,1.0,1.0,,2.0,,2.0,1.0,3.0,57.0,0.5,0.5,0.23076923076923078,0.23076923076923078,0.2,,,0.2826086956521739,,0.15,0.30434782608695654,,0.15,0.5652173913043478,0.1,1.0,,14.545454545454547,,,0.10869565217391304,,0.047619047619047616,,0.08955223880597014,,,,,,,0.1111111111111111,0.07142857142857142,,,0.5,0.043478260869565216,,,,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.2608695652173913,,,,0.13043478260869565,0.43478260869565216,0.1,0.1,,,,0.1,,0.3,0.6086956521739131,0.1,0.47664999999999996,,0.47330000000000005,0.043478260869565216,0.1,,,0.21428571428571427,13.940000000000001,25.153846153846153,0.375,,,1.0,,2.0,1.0,2.0,1.0,9.0,1.0,1.0,2.0,1.0,0.2,0.25,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.2,0.5,,,,,,,,,,,,,,,,True,,,,,,,
1921,1610612753,Gordan Giricek,Gordan Giricek,1921,ORL,2414.0,40,6,80,79,28.0,45.0,5,159,2.0,5,,,2.0,4.0,,3.0,2.0,4.0,1.0,1.0,5.0,1.0,3.0,4.0,12,1.0,6.0,3.0,14,70,,,1.0,,,2.0,5.0,4.0,1.0,5.0,4.0,4.0,,,,5.0,1.0,3.0,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,,2.0,4.0,6.0,2.0,8.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,3.0,,3.0,1.0,2.0,,,,,,5.0,28.0,0.5,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,,0.4,0.3055555555555556,,0.2222222222222222,0.3684210526315789,,0.2777777777777778,0.3333333333333333,0.25,0.4,,22.727272727272727,1.0,0.6666666666666666,0.09523809523809523,0.03125,,0.06666666666666667,0.06666666666666667,0.0425531914893617,0.07692307692307693,,0.08333333333333333,,0.18181818181818182,,,,0.1111111111111111,,0.2777777777777778,0.4,0.6666666666666666,,0.16666666666666666,,,0.2222222222222222,0.5,0.5,1.0,0.05555555555555555,0.2777777777777778,0.2,0.2,,,1.0,0.4444444444444444,0.5,0.3333333333333333,0.6111111111111112,0.2,0.4466944444444445,0.4815,0.4746722222222222,0.10526315789473684,0.15384615384615385,,,0.35714285714285715,8.15,26.966666666666665,0.35,,,1.0,,,,1.0,,3.0,,,,1.0,,,,,,,1.0,0.1111111111111111,,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,
43,1610612753,Chris Whitney,Chris Whitney,43,ORL,6622.0,110,-8,206,208,67.0,101.0,13,414,2.0,2,1.0,1.0,1.0,1.0,,,2.0,10.0,4.0,3.0,5.0,2.0,1.0,4.0,12,4.0,9.0,2.0,22,209,1.0,1.0,2.0,,5.0,1.0,2.0,1.0,2.0,7.0,8.0,,3.0,,,5.0,3.0,,6.0,1.0,7.0,,1.0,4.0,,2.0,15.0,2.0,1.0,2.0,6.0,,8.0,3.0,11.0,,2.0,2.0,,1.0,1.0,1.0,1.0,,2.0,2.0,5.0,21.0,,2.0,,,,2.0,,2.0,1.0,7.0,67.0,1.0,1.0,0.4444444444444444,0.4444444444444444,0.3333333333333333,1.0,0.5,0.47619047619047616,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,0.875,0.42857142857142855,,,,10.619469026548673,0.5,,0.09836065573770492,0.014705882352941176,0.06060606060606061,0.05714285714285714,0.0851063829787234,0.02912621359223301,,0.09090909090909091,0.08,,0.045454545454545456,0.17391304347826086,0.043478260869565216,0.1,,0.5,0.09523809523809523,1.0,1.0,1.0,,,,0.47619047619047616,0.2,0.2,1.0,0.19047619047619047,0.23809523809523808,0.6,0.6,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.5238095238095238,0.6,0.482052380952381,,0.4831666666666667,,,,0.22727272727272727,0.3181818181818182,15.441666666666668,25.155555555555555,0.32524271844660196,,,7.0,,1.0,,,1.0,9.0,1.0,1.0,,0.75,1.0,0.0625,,0.25,0.25,1.0,0.6666666666666666,,,,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,,,,,,,True,,,,,,,
2400,1610612753,Drew Gooden,Drew Gooden,2400,ORL,1724.0,29,-17,54,56,24.0,40.0,6,110,3.0,5,1.0,1.0,,,1.0,2.0,,1.0,,,,,,4.0,8,,,12.0,20,62,1.0,1.0,,2.0,4.0,,2.0,,11.0,11.0,6.0,2.0,,2.0,,,,2.0,1.0,,1.0,,,,,1.0,2.0,1.0,3.0,3.0,5.0,2.0,10.0,4.0,14.0,,,,,2.0,,1.0,,1.0,2.0,1.0,1.0,4.0,,14.0,2.0,5.0,,1.0,,2.0,1.0,11.0,24.0,0.75,1.0,,,0.5,1.0,,0.5,1.0,,0.7142857142857143,1.0,0.6875,,0.25,0.4,,25.396825396825395,1.0,0.6666666666666666,0.35714285714285715,0.13636363636363635,0.2727272727272727,0.1111111111111111,0.32,0.12903225806451613,0.2,,,0.3333333333333333,0.375,0.25,0.25,0.3333333333333333,,0.5,0.625,0.6,1.0,0.6666666666666666,0.25,0.5,0.5,0.125,,,,,,,,1.0,1.0,,,,,0.625,,0.5192625,0.5858,0.40645,0.45454545454545453,0.45454545454545453,,0.2,0.55,4.7125,,0.4444444444444444,,,3.0,,,,,,,,1.0,,,,0.5,1.0,,,,,,,,,,,3.0,,,,,1.0,1.0,0.18181818181818182,,,,True,,,,,,,
353,1610612753,Darrell Armstrong,Darrell Armstrong,353,ORL,5194.0,87,-5,162,162,49.0,73.0,10,324,3.0,3,,,1.0,1.0,,,4.0,6.0,3.0,1.0,4.0,1.0,,7.0,9,2.0,7.0,4.0,24,169,,,2.0,,,2.0,2.0,1.0,2.0,6.0,8.0,6.0,3.0,,,4.0,1.0,,8.0,2.0,10.0,2.0,,2.0,,6.0,22.0,1.0,1.0,2.0,3.0,,5.0,2.0,7.0,,2.0,1.0,1.0,4.0,,3.0,1.0,1.0,5.0,3.0,,9.0,,4.0,,1.0,,,,,,6.0,49.0,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.7777777777777778,,1.0,0.625,,0.6666666666666666,0.6666666666666666,,0.75,0.4375,,,,12.92134831460674,0.8,,0.06666666666666667,0.02,0.08333333333333333,0.034482758620689655,0.07246376811594203,0.02531645569620253,,,0.045454545454545456,,0.1111111111111111,0.058823529411764705,0.11764705882352941,,,,0.1875,1.0,1.0,0.3333333333333333,,,,0.375,0.6666666666666666,0.6666666666666666,0.75,0.1875,0.25,0.25,0.25,,,0.5,0.3333333333333333,1.0,,0.625,0.25,0.49938125,0.5403,0.5688833333333333,0.058823529411764705,0.1,,,0.25,13.166666666666668,24.97142857142857,0.30246913580246915,1.0,,2.0,0.5,1.0,,1.0,,3.0,,,,0.5,,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,,,1.0,,,,,,,0.03571428571428571,1.0,,,True,,,,,,,
2219,1610612753,Jeryl Sasser,Jeryl Sasser,2219,ORL,616.0,10,3,19,22,12.0,22.0,1,41,,1,,,,1.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,,2,1.0,3.0,,3,14,,,1.0,,3.0,,1.0,2.0,,3.0,,,,,,2.0,1.0,,1.0,,1.0,,,1.0,,,2.0,,,2.0,2.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,12.0,,,0.3333333333333333,0.3333333333333333,,,,0.3,1.5,0.5,0.3,1.5,0.5,0.6,,,,25.0,,,0.25,,0.3333333333333333,,0.2857142857142857,,,,,,,0.25,0.25,0.5,,1.0,0.2,,,,,,,0.2,,,,0.2,0.4,0.5,0.5,,,1.0,0.3333333333333333,,0.3333333333333333,0.8,0.5,0.46532,0.4293,0.4951833333333333,,,,1.0,1.0,11.25,25.366666666666664,0.631578947368421,,,,,,,1.0,1.0,3.0,,,,1.0,0.5,0.25,,,,,1.0,0.3333333333333333,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,True,,,,,,,
431,1610612753,Shawn Kemp,Shawn Kemp,431,ORL,2429.0,40,8,70,72,23.0,25.0,3,142,2.0,3,,,1.0,1.0,,1.0,4.0,8.0,,,,,,6.0,12,,,,12,65,,,,,,2.0,5.0,,,4.0,10.0,2.0,,,,,,1.0,,,,,,,,,,,,2.0,5.0,,7.0,,7.0,,,,,1.0,,,,1.0,1.0,1.0,3.0,4.0,,,,,,,,,,4.0,23.0,0.8333333333333334,0.8333333333333334,,,0.5,,0.4,0.5,,0.4,0.5,,0.4,,0.08333333333333333,,0.125,17.105263157894736,1.0,,0.18518518518518517,,0.11764705882352941,,0.1590909090909091,,,,,,,0.3076923076923077,0.2,,,,0.25,0.6666666666666666,0.6666666666666666,0.5,0.08333333333333333,,,0.6666666666666666,0.5,0.5714285714285714,1.0,,,,,,,,0.2,1.0,,0.25,,0.44248333333333334,,0.41644,,,,,0.3333333333333333,13.466666666666667,,0.32857142857142857,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2212,1610612753,Steven Hunter,Steven Hunter,2212,ORL,958.0,16,11,30,30,7.0,15.0,3,60,,1,,,,,1.0,2.0,,,,,,,,1.0,3,,,,2,27,,,,,,,1.0,,,,,2.0,,,,,,1.0,1.0,,1.0,,,,,1.0,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,7.0,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,1.0,,8.823529411764705,,,0.1,,,,0.06666666666666667,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,0.3333333333333333,,0.4330333333333333,,0.3933,,,,,,4.933333333333334,,0.23333333333333334,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
