EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Fg2Pct,EfgPct,TsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,LongMidRangeFGA,PenaltyFG2A,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,LongMidRangeFrequency,PenaltyShotQualityAvg,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,Travels,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,BlockedLongMidRange,OffensiveGoaltends,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3pt And 1 Free Throw Trips,SecondChanceCorner3PctAssisted
2447,1610612751,Tamar Slay,Tamar Slay,2447,NJN,103.0,2,-1,5,4,4,,9,,,,,,,5,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
87,1610612751,Dikembe Mutombo,Dikembe Mutombo,87,NJN,452.0,8,-5,13,14,10,2.0,27,,1.0,,2.0,,,10,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,11.76470588235294,,0.1,,0.09090909090909091,,0.25,,,1.0,0.5,,,0.44525,,,3.85,1.0,,,,,,,,,,1.0,,,,,,0.07692307692307693,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,,,,,0.5,0.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,19831.0,331,-24,608,606,224,92.0,1214,12.0,30.0,49.0,103.0,21.0,119.0,632,36.0,26.0,35.0,53.0,31.0,84.0,3.0,5.0,1.0,1.0,6.0,12.0,27.0,52.0,29.0,15.0,16.0,14.0,16.0,11.0,5.0,0.47572815533980584,0.47572815533980584,0.5129310344827587,17.827298050139277,0.1650943396226415,0.10236220472440945,0.16546762589928057,0.0946372239747634,0.11363636363636363,0.125,0.15,0.06382978723404255,0.6875,0.2912621359223301,0.4,0.4,0.4795174757281553,0.13043478260869565,0.13043478260869565,5.342718446601942,226.0,18.0,28.0,7.0,16.0,18.0,5.0,38.0,6.0,3.0,226.0,0.06796116504854369,,0.5,0.17475728155339806,0.49305000000000004,0.3717105263157895,30.0,55.0,11.0,19.0,7.0,18.0,7.0,,,15.0,29.0,5.0,35.0,12.0,10.0,34.0,62.0,22.0,,,2.0,1.0,,11.0,4.0,1.0,11.0,7.0,4.0,,3.0,1.0,4.0,5.0,3.0,3.0,1.0,1.0,1.0,2.0,34.0,0.6326530612244898,0.8157894736842105,0.5172413793103449,0.42857142857142855,0.5172413793103449,0.42857142857142855,0.546875,0.5151515151515151,,0.12727272727272726,0.2413793103448276,0.030303030303030304,0.16666666666666666,0.06349206349206349,0.07446808510638298,0.04,0.15384615384615385,0.1111111111111111,0.25,0.15384615384615385,0.21428571428571427,0.5339805825242718,0.5454545454545454,0.625,0.6333333333333333,0.4166666666666667,0.3888888888888889,0.3888888888888889,1.0,,0.6551724137931034,0.5789473684210527,0.09090909090909091,0.6428571428571429,0.3888888888888889,0.5339805825242718,0.4965280000000001,0.29411764705882354,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,False,,,,,,
1533,1610612751,Anthony Johnson,Anthony Johnson,1533,NJN,6687.0,111,-7,188,192,52,25.0,380,3.0,6.0,14.0,23.0,5.0,42.0,214,14.0,1.0,8.0,9.0,3.0,12.0,,2.0,,1.0,2.0,6.0,7.0,14.0,6.0,2.0,,,,,,0.6086956521739131,0.6379310344827587,0.65625,17.59259259259259,0.11267605633802817,0.014285714285714285,0.10227272727272728,0.03614457831325301,,,0.1935483870967742,,,0.20689655172413793,0.5,0.6,0.44557413793103445,0.06451612903225806,0.08,12.282608695652174,32.0,12.0,5.0,1.0,9.0,17.0,3.0,42.0,4.0,2.0,32.0,0.043478260869565216,0.16666666666666666,0.6666666666666666,0.41379310344827586,0.4495928571428572,0.1702127659574468,4.0,5.0,1.0,2.0,2.0,2.0,7.0,4.0,6.0,1.0,3.0,,2.0,3.0,2.0,11.0,14.0,2.0,,4.0,8.0,6.0,1.0,5.0,2.0,,1.0,,2.0,,2.0,,,,,,1.0,,,,11.0,0.5,0.5384615384615384,0.3333333333333333,0.6,0.3333333333333333,0.6428571428571429,0.3333333333333333,0.6875,0.20689655172413793,,,,0.058823529411764705,0.15384615384615385,0.02857142857142857,0.18181818181818182,,0.05555555555555555,0.045454545454545456,0.07692307692307693,,0.1724137931034483,0.8,0.8,0.25,0.3333333333333333,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.13793103448275862,0.6666666666666666,0.5,,0.2857142857142857,1.0,0.3793103448275862,0.45025,0.047619047619047616,0.2619047619047619,23.683333333333334,1.0,2.0,,,,,2.0,,,1.0,2.0,3.0,,,1.0,2.0,6.0,3.0,2.0,2.0,1.0,,0.6666666666666666,0.5,,0.5,0.5,,0.06896551724137931,0.5,0.5,1.0,0.5,0.5,0.5,,,,,,,,0.2857142857142857,0.5,0.5,,,,,,,,False,,,,,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,18443.0,307,-47,571,574,237,86.0,1145,12.0,42.0,44.0,114.0,28.0,119.0,602,30.0,19.0,42.0,61.0,21.0,82.0,2.0,5.0,4.0,,10.0,20.0,5.0,30.0,44.0,20.0,16.0,12.0,16.0,9.0,8.0,0.38596491228070173,0.37916666666666665,0.42805755395683454,23.416789396170838,0.19626168224299065,0.07661290322580645,0.1948529411764706,0.06907894736842106,0.0898876404494382,0.08450704225352113,0.25,0.03225806451612903,0.5625,0.35,0.2857142857142857,0.3,0.46569083333333333,0.14925373134328357,0.15625,6.946491228070175,234.0,27.0,43.0,12.0,17.0,22.0,9.0,49.0,10.0,6.0,234.0,0.10526315789473684,0.047619047619047616,0.5,0.225,0.4776406249999999,0.4098073555166375,24.0,45.0,9.0,16.0,12.0,21.0,8.0,5.0,6.0,11.0,24.0,5.0,27.0,17.0,16.0,50.0,58.0,14.0,,5.0,5.0,4.0,2.0,6.0,2.0,,11.0,8.0,1.0,,4.0,2.0,8.0,1.0,8.0,6.0,5.0,1.0,,,50.0,0.6590909090909091,0.7837837837837838,0.4583333333333333,0.3953488372093023,0.44,0.3541666666666667,0.48214285714285715,0.423728813559322,0.05,0.2222222222222222,0.2857142857142857,,0.1896551724137931,0.03571428571428571,0.056818181818181816,0.045454545454545456,,0.1506849315068493,0.18461538461538463,0.17777777777777778,0.23076923076923078,0.375,0.5333333333333333,0.6857142857142857,0.5833333333333334,0.5833333333333334,0.2962962962962963,0.2962962962962963,1.0,0.041666666666666664,0.64,0.5625,0.2222222222222222,0.4375,0.5714285714285714,0.425,0.5315227272727272,0.226890756302521,0.42016806722689076,24.849999999999998,,1.0,,,,1.0,1.0,,1.0,,4.0,1.0,,1.0,,5.0,3.0,,1.0,1.0,2.0,,1.0,0.16666666666666666,,,0.16666666666666666,,0.008333333333333333,,,,0.2,0.2,1.0,,,0.04,,,0.020833333333333332,,0.08333333333333333,,0.2,3.0,,,,,,,False,,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,15691.0,262,-23,495,495,197,63.0,990,4.0,13.0,34.0,73.0,24.0,92.0,518,12.0,9.0,20.0,29.0,11.0,40.0,2.0,6.0,4.0,,8.0,16.0,6.0,25.0,32.0,13.0,1.0,,2.0,1.0,4.0,0.4657534246575342,0.4594594594594595,0.5227272727272727,17.900172117039588,0.11904761904761904,0.04639175257731959,0.10619469026548672,0.044534412955465584,0.05714285714285714,0.037037037037037035,0.2413793103448276,0.0625,0.5,0.17567567567567569,0.3076923076923077,0.3333333333333333,0.4732871621621621,0.1566265060240964,0.15853658536585366,8.324657534246576,196.0,26.0,29.0,8.0,8.0,16.0,2.0,40.0,8.0,2.0,196.0,0.1095890410958904,0.07692307692307693,0.5,0.35135135135135137,0.49453166666666676,0.39595959595959596,20.0,34.0,2.0,7.0,10.0,17.0,10.0,1.0,1.0,3.0,12.0,,6.0,17.0,13.0,47.0,56.0,4.0,,1.0,8.0,5.0,1.0,5.0,2.0,,4.0,5.0,2.0,1.0,6.0,,4.0,1.0,5.0,4.0,5.0,1.0,,,47.0,0.8235294117647058,0.875,0.25,0.5862068965517241,0.25,0.5666666666666667,0.25,0.6351351351351351,0.013513513513513514,0.20588235294117646,0.25,,0.06896551724137931,0.03773584905660377,0.04285714285714286,0.045454545454545456,,0.06557377049180328,0.04081632653061224,0.09523809523809523,,0.4594594594594595,0.5882352941176471,0.7407407407407407,0.75,0.75,0.38461538461538464,0.38461538461538464,1.0,0.013513513513513514,0.5833333333333334,0.2857142857142857,,0.5666666666666667,0.5882352941176471,0.47297297297297297,0.4658777777777778,0.06521739130434782,0.5108695652173914,24.3,,,,,,,,,,,1.0,,,,,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.03333333333333333,,,,,1.0,,,,,False,1.0,,,,,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,19002.0,317,-67,568,571,191,88.0,1139,9.0,20.0,34.0,80.0,24.0,113.0,625,30.0,12.0,18.0,25.0,15.0,40.0,1.0,7.0,3.0,1.0,2.0,13.0,11.0,30.0,31.0,12.0,,,,,6.0,0.425,0.4320388349514563,0.4700854700854701,19.374068554396423,0.09045226130653267,0.05150214592274678,0.09578544061302682,0.04482758620689655,0.07352941176470588,0.05405405405405406,0.11428571428571428,0.017857142857142856,,0.1941747572815534,0.45,0.5294117647058824,0.4538029126213593,0.10434782608695652,0.13043478260869565,13.127500000000003,151.0,45.0,16.0,6.0,18.0,22.0,8.0,48.0,11.0,5.0,151.0,0.075,0.15,0.8461538461538461,0.4368932038834951,0.45230499999999985,0.2658450704225352,8.0,15.0,3.0,7.0,2.0,5.0,17.0,15.0,23.0,4.0,11.0,5.0,13.0,8.0,11.0,30.0,38.0,6.0,,15.0,4.0,4.0,5.0,5.0,1.0,2.0,7.0,,4.0,,6.0,1.0,6.0,1.0,1.0,,2.0,,,,30.0,0.5588235294117647,0.6129032258064516,0.36363636363636365,0.5,0.3076923076923077,0.475,0.40625,0.5384615384615384,0.22330097087378642,0.13333333333333333,,0.09090909090909091,0.11290322580645161,0.017543859649122806,0.03296703296703297,,0.06666666666666667,0.09722222222222222,0.05263157894736842,0.0625,0.2857142857142857,0.14563106796116504,0.5333333333333333,0.6153846153846154,0.5,0.3333333333333333,0.37777777777777777,0.38636363636363635,0.7058823529411765,0.14563106796116504,0.5384615384615384,0.42857142857142855,,0.25,0.4,0.36893203883495146,0.50935,0.11504424778761062,0.26548672566371684,24.23478260869565,1.0,8.0,,,,1.0,6.0,,2.0,1.0,3.0,7.0,,2.0,1.0,4.0,21.0,,6.0,,,3.0,1.0,0.30434782608695654,,0.25,0.30434782608695654,0.022222222222222223,0.07766990291262135,0.125,0.125,1.0,0.4,0.4,1.0,,,0.15384615384615385,,,0.05,,0.15,0.3333333333333333,0.4,,,,,,,,False,,,,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,19797.0,330,-54,627,622,275,96.0,1249,5.0,16.0,28.0,77.0,45.0,134.0,646,40.0,10.0,32.0,42.0,19.0,61.0,7.0,12.0,7.0,5.0,10.0,27.0,6.0,23.0,57.0,13.0,2.0,2.0,2.0,1.0,8.0,0.36363636363636365,0.3531746031746032,0.4370860927152318,23.733333333333334,0.13793103448275862,0.037037037037037035,0.13245033112582782,0.052478134110787174,0.04854368932038835,0.038461538461538464,0.12048192771084337,0.1,0.5,0.12698412698412698,0.3125,0.3125,0.4700128099173554,0.10144927536231885,0.14772727272727273,10.299999999999997,282.0,33.0,34.0,6.0,50.0,59.0,30.0,127.0,17.0,13.0,282.0,0.07792207792207792,,0.6296296296296297,0.2619047619047619,0.4671525423728814,0.44976076555023925,13.0,28.0,,2.0,7.0,15.0,10.0,44.0,49.0,1.0,8.0,4.0,12.0,13.0,37.0,81.0,16.0,,5.0,39.0,9.0,5.0,10.0,10.0,8.0,1.0,8.0,2.0,5.0,,4.0,1.0,13.0,1.0,2.0,2.0,13.0,,,,81.0,0.2857142857142857,0.2857142857142857,0.125,0.38235294117647056,0.2857142857142857,0.3548387096774194,0.375,0.4819277108433735,0.3888888888888889,0.17857142857142858,0.07692307692307693,0.03125,0.11428571428571428,0.1095890410958904,0.02247191011235955,0.1206896551724138,0.06666666666666667,0.12941176470588237,0.171875,0.058823529411764705,0.2631578947368421,0.2222222222222222,0.4642857142857143,0.5652173913043478,0.3076923076923077,0.2,0.30303030303030304,0.3125,0.3,0.3492063492063492,0.14285714285714285,,,0.24193548387096775,0.4666666666666667,0.6111111111111112,0.4399666666666667,0.08955223880597014,0.6044776119402985,27.928571428571427,3.0,5.0,,1.0,2.0,3.0,8.0,2.0,5.0,4.0,25.0,11.0,2.0,6.0,6.0,28.0,24.0,9.0,8.0,4.0,3.0,3.0,0.7272727272727273,0.22448979591836735,0.3333333333333333,0.21428571428571427,0.25,0.030303030303030304,0.03968253968253968,0.6,0.6,1.0,0.18181818181818182,0.1951219512195122,0.625,0.07142857142857142,,0.35714285714285715,0.4,0.5,0.04838709677419355,0.6666666666666666,0.4032258064516129,0.16,0.20512820512820512,,,,,3.0,0.061224489795918366,0.06818181818181818,False,,1.0,0.02,,,
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,10824.0,180,17,356,348,169,49.0,704,,5.0,12.0,38.0,9.0,57.0,348,10.0,4.0,10.0,13.0,5.0,18.0,1.0,8.0,2.0,1.0,3.0,6.0,3.0,14.0,15.0,6.0,,,,,6.0,0.3157894736842105,0.42105263157894735,0.4453125,16.6270783847981,0.07692307692307693,0.02857142857142857,0.07228915662650602,0.027932960893854747,0.029850746268656716,,0.10638297872340426,0.037037037037037035,,0.08771929824561403,,,0.5251298245614034,0.0967741935483871,0.13953488372093023,7.497368421052631,170.0,12.0,20.0,9.0,6.0,7.0,1.0,15.0,3.0,2.0,170.0,0.23684210526315788,,0.5,0.21052631578947367,0.523116,0.47752808988764045,7.0,21.0,1.0,4.0,4.0,11.0,5.0,16.0,19.0,3.0,7.0,1.0,13.0,6.0,4.0,19.0,14.0,2.0,,16.0,1.0,1.0,2.0,3.0,1.0,,2.0,1.0,6.0,,1.0,,2.0,,2.0,1.0,2.0,,,,19.0,0.5833333333333334,0.6363636363636364,0.42857142857142855,0.3,0.6,0.3,0.5909090909090909,0.3392857142857143,0.3333333333333333,0.3333333333333333,0.07142857142857142,,0.05555555555555555,0.02564102564102564,0.05714285714285714,0.029411764705882353,,0.043478260869565216,0.08108108108108109,0.07692307692307693,,0.3684210526315789,0.3333333333333333,0.5,0.42857142857142855,,0.4166666666666667,0.5,0.8,0.2807017543859649,0.4,0.25,,0.44,0.36363636363636365,0.7017543859649122,0.5071,0.22807017543859648,0.3333333333333333,24.731578947368416,1.0,3.0,,1.0,,1.0,7.0,2.0,2.0,1.0,4.0,8.0,2.0,3.0,1.0,5.0,21.0,3.0,7.0,,,,0.875,0.42105263157894735,0.6666666666666666,0.2,0.42105263157894735,0.16666666666666666,0.05263157894736842,0.3333333333333333,0.5,1.0,0.4375,0.4375,0.8571428571428571,0.1,,0.2,1.0,1.0,0.04,,0.16,0.25,0.4375,,,,,1.0,0.05263157894736842,,False,,,,0.3333333333333333,,
915,1610612751,Rodney Rogers,Rodney Rogers,915,NJN,15714.0,262,-29,470,465,132,69.0,935,1.0,9.0,20.0,59.0,27.0,112.0,507,12.0,11.0,12.0,20.0,17.0,37.0,3.0,5.0,1.0,1.0,5.0,17.0,16.0,38.0,38.0,17.0,3.0,3.0,3.0,1.0,3.0,0.3389830508474576,0.45698924731182794,0.5045045045045045,23.272727272727273,0.07100591715976332,0.05913978494623656,0.07547169811320754,0.06302521008403361,0.06896551724137931,0.1206896551724138,0.06756756756756757,0.057692307692307696,0.3333333333333333,0.0967741935483871,0.1111111111111111,0.1111111111111111,0.4981139784946237,0.1651376146788991,0.22666666666666666,8.028813559322034,138.0,21.0,15.0,6.0,18.0,19.0,9.0,39.0,12.0,11.0,138.0,0.1016949152542373,,0.7058823529411765,0.22580645161290322,0.5080232142857143,0.2936170212765957,11.0,29.0,3.0,7.0,,7.0,8.0,24.0,34.0,5.0,10.0,5.0,18.0,3.0,4.0,19.0,28.0,8.0,,24.0,1.0,1.0,3.0,6.0,4.0,2.0,4.0,4.0,4.0,,1.0,,4.0,1.0,3.0,1.0,2.0,,,1.0,19.0,0.7,0.875,0.5,0.2,0.5909090909090909,0.26785714285714285,0.6428571428571429,0.2878787878787879,0.3655913978494624,0.20689655172413793,0.21052631578947367,0.11764705882352941,0.09302325581395349,0.07692307692307693,,0.05405405405405406,0.13333333333333333,0.0625,0.0851063829787234,0.11764705882352941,,0.3118279569892473,0.3793103448275862,0.4782608695652174,0.7272727272727273,1.0,0.38095238095238093,0.38095238095238093,0.625,0.25806451612903225,0.6363636363636364,0.42857142857142855,,0.25,,0.6774193548387096,0.5317777777777777,0.16071428571428573,0.16964285714285715,24.47941176470588,5.0,10.0,1.0,1.0,1.0,4.0,10.0,,,2.0,9.0,15.0,1.0,1.0,3.0,13.0,39.0,6.0,10.0,,1.0,,0.8666666666666667,0.4411764705882353,1.0,0.23076923076923078,0.4411764705882353,,0.10752688172043011,0.5,0.5,1.0,0.4166666666666667,0.4166666666666667,0.8,0.09090909090909091,1.0,,,,0.14285714285714285,0.25,0.32142857142857145,0.2222222222222222,0.4166666666666667,,,,,,,,False,,1.0,0.029411764705882353,,1.0,1.0
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,821.0,14,-12,26,24,15,5.0,50,,1.0,1.0,2.0,,2.0,29,2.0,,,3.0,1.0,4.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,12.903225806451614,,,0.09090909090909091,,,,,,,0.3333333333333333,,,0.45621666666666666,,,9.25,10.0,1.0,,,,,,,,,10.0,,,,0.3333333333333333,0.49245,0.38461538461538464,,,,,,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,1.0,,,,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,0.3333333333333333,,1.0,1.0,0.3333333333333333,,,,,,,0.5,,,,,,,1.0,1.0,,0.3333333333333333,,,,,,0.3333333333333333,0.3235,1.0,,25.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,False,,,,,,
2447,1610612751,Tamar Slay,Tamar Slay,2447,NJN,548.0,9,-10,18,16,15,3.0,34,,1.0,,3.0,,3.0,19,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.375,0.375,23.80952380952381,,,,,,,,,,0.25,,,0.392625,,,7.3999999999999995,10.0,1.0,3.0,1.0,,,,,,,10.0,0.3333333333333333,,,0.25,0.37529999999999997,0.5555555555555556,,1.0,,1.0,,1.0,,1.0,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,,,,,,,,,,,,0.25,,,,,,,,0.25,0.5,,,0.3333333333333333,,0.5,0.37675,,,24.4,,,,,,,1.0,,,,,1.0,,,,,3.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,False,,,,,,
87,1610612751,Dikembe Mutombo,Dikembe Mutombo,87,NJN,6452.0,108,-44,188,187,63,24.0,375,3.0,6.0,7.0,13.0,4.0,18.0,215,6.0,6.0,15.0,19.0,7.0,26.0,,3.0,2.0,,8.0,8.0,13.0,21.0,4.0,1.0,8.0,5.0,8.0,3.0,,0.5384615384615384,0.5384615384615384,0.6,10.36036036036036,0.2,0.0759493670886076,0.19101123595505617,0.06060606060606061,0.07407407407407407,0.11538461538461539,0.26666666666666666,,0.375,0.46153846153846156,0.5,0.75,0.5240076923076923,0.07142857142857142,0.07142857142857142,3.315384615384615,46.0,,3.0,3.0,5.0,6.0,2.0,13.0,,,46.0,0.23076923076923078,0.3333333333333333,,,0.4860333333333333,0.24468085106382978,4.0,7.0,2.0,4.0,,2.0,,,,3.0,5.0,,6.0,1.0,4.0,6.0,8.0,2.0,,,1.0,1.0,,3.0,,1.0,2.0,2.0,1.0,,,,2.0,2.0,5.0,,1.0,3.0,2.0,1.0,6.0,0.5714285714285714,0.6666666666666666,0.6,0.3333333333333333,0.6,0.3333333333333333,0.6,0.6,,0.14285714285714285,0.5,0.3333333333333333,0.14285714285714285,,0.038461538461538464,,,0.22727272727272727,0.08695652173913043,0.1,0.25,0.5384615384615384,0.5714285714285714,0.6666666666666666,0.25,1.0,,,,,0.8,0.5,,0.6666666666666666,,0.5384615384615384,0.5648333333333334,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
