EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3FGA,Defensive 3 Seconds Violations,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Travels,LostBallOutOfBoundsTurnovers,on
431,1610612753,Shawn Kemp,Shawn Kemp,431,ORL,3508.0,58.0,-9.0,102.0,104,43.0,27,8.0,206,2.0,3.0,,,1.0,1.0,,2.0,2.0,9.0,,,,,,,,,4.0,14.0,,,3.0,11.0,108,,,,,2.0,2.0,1.0,6.0,,,1.0,3.0,6.0,2.0,,,,,,,2.0,,,,,,,,,,,,1.0,,3.0,9.0,,12.0,1.0,13.0,,,,,1.0,,,3.0,1.0,4.0,2.0,6.0,12.0,1.0,3.0,4.0,,2.0,,,,,,,,,3.0,43.0,,0.75,0.75,,,,,,0.2857142857142857,,0.16666666666666666,0.2857142857142857,,0.16666666666666666,0.34375,1.0,0.21428571428571427,,,0.14285714285714285,,0.5,0.1111111111111111,,17.857142857142854,0.25,,,0.2571428571428571,0.03125,0.15,,0.21818181818181817,0.02127659574468085,0.16666666666666666,,,,,0.2857142857142857,0.2,0.2777777777777778,0.2,,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,,,,0.6428571428571429,0.2222222222222222,0.25,1.0,,,,,,,,,,,,,,,0.16666666666666666,1.0,,,0.21428571428571427,,0.4329928571428571,,0.4098,0.125,0.125,,0.18181818181818182,0.2727272727272727,13.442857142857145,,0.4215686274509804,,,,,,,,,,,,,,True
2219,1610612753,Jeryl Sasser,Jeryl Sasser,2219,ORL,594.0,10.0,-1.0,16.0,18,7.0,12,3.0,34,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,2.0,16,1.0,1.0,,,,2.0,1.0,1.0,,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,2.0,7.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,10.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,0.3287,0.3287,0.3287,,,,1.0,1.0,,,0.4375,,,,,,,,,,,,,,True
1521,1610612753,Jacque Vaughn,Jacque Vaughn,1521,ORL,777.0,13.0,-3.0,25.0,28,5.0,24,2.0,53,,,,,,,,,2.0,3.0,,,,,,,,,2.0,3.0,,,,4.0,31,,,,,,,,,,,,,,4.0,,,,,,,,,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,,,,,11.11111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,0.35156666666666664,,,,,,,,19.7,,0.2,,,,,,,,,,,,,,False
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,362.0,6.0,,10.0,13,10.0,11,,23,,,,,,,,,,3.0,,,,,,,,,,3.0,,,,,5,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3813,,0.3813,,,,,,18.966666666666665,,1.0,,,,,,,,,,,,,,False
2219,1610612753,Jeryl Sasser,Jeryl Sasser,2219,ORL,865.0,14.0,-5.0,27.0,32,15.0,32,2.0,59,,1.0,,,,1.0,,,,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,4.0,,3.0,26,,,1.0,1.0,,3.0,,1.0,1.0,2.0,,3.0,,,3.0,,,,3.0,1.0,,,1.0,,1.0,,,1.0,,,2.0,,,,2.0,2.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,15.0,,,,1.0,0.25,1.0,0.5,0.25,,,,0.25,1.5,0.5,0.25,1.5,0.5,0.6666666666666666,,,,,,,20.689655172413794,,,,0.2222222222222222,,0.2857142857142857,,0.25,,,,,,,0.2,,0.25,0.2,0.5,,1.0,0.16666666666666666,,,,,,,,0.16666666666666666,,,,0.16666666666666666,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,1.0,0.8333333333333334,0.3333333333333333,0.46434166666666665,0.4293,0.4951833333333333,,,,1.0,1.0,11.25,25.2,0.5555555555555556,,,,1.0,1.0,,,1.0,,0.3333333333333333,,,,False
353,1610612753,Darrell Armstrong,Darrell Armstrong,353,ORL,911.0,15.0,-1.0,29.0,33,13.0,22,3.0,62,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,2.0,4.0,4.0,30,,,,1.0,,,,,,2.0,1.0,1.0,,,,,,,1.0,,,,2.0,,2.0,,,,,2.0,4.0,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,5.0,,2.0,,,,,,,,,1.0,13.0,,,,,,,,,,,,,,,0.3,,0.16666666666666666,0.6666666666666666,,,,,,,18.18181818181818,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,0.5,,0.6666666666666666,,0.4949666666666667,0.61305,0.53925,0.4,0.6666666666666666,,,0.25,18.2,26.7,0.4482758620689655,1.0,,1.0,,,1.0,,1.0,,0.5,,,,False
43,1610612753,Chris Whitney,Chris Whitney,43,ORL,1020.0,17.0,5.0,30.0,33,15.0,25,2.0,63,,,,,,,,,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,7.0,27,,,1.0,1.0,,3.0,,,1.0,1.0,2.0,5.0,2.0,,,3.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,2.0,,,2.0,1.0,3.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,2.0,,,,1.0,,,,,,,5.0,15.0,,1.0,1.0,,1.0,1.0,1.0,1.0,0.5,,,0.8333333333333334,1.5,1.5,0.875,1.5,1.25,0.3333333333333333,,,,,,,15.15151515151515,,,,,0.09090909090909091,0.25,,0.1,0.07142857142857142,,1.0,,,,,,,0.2,0.3333333333333333,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.3333333333333333,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,0.3333333333333333,1.0,0.44399999999999995,,0.5061,,,,0.42857142857142855,0.7142857142857143,19.1,26.5,0.5,,,,,,,,,,,,,,False
1921,1610612753,Gordan Giricek,Gordan Giricek,1921,ORL,621.0,10.0,-10.0,21.0,23,9.0,18,2.0,44,,2.0,,1.0,,2.0,,,1.0,2.0,,,,,,,,,1.0,4.0,,,,2.0,27,,1.0,,,,,,3.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,2.0,,,,,1.0,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,9.0,,1.0,1.0,,,,,,0.25,,,0.25,,,0.25,,,,,0.25,0.5,,,,21.73913043478261,1.0,,,0.16666666666666666,,,0.3333333333333333,0.14285714285714285,0.08333333333333333,,,,,1.0,,,0.25,,,,,0.5,,,,,,,,0.5,0.5,0.5,1.0,,,,,,,,,1.0,,,,,,0.6666666666666666,,,,0.5,,0.48565,,0.5173,,,,,,9.825,,0.42857142857142855,,,,,,,,,,,,,,False
2212,1610612753,Steven Hunter,Steven Hunter,2212,ORL,1017.0,17.0,1.0,33.0,34,10.0,22,3.0,67,,2.0,,,,,1.0,2.0,,,,,,,,,,,1.0,4.0,,,,2.0,34,,,,,,,,1.0,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,2.0,2.0,,,2.0,,,10.0,1.0,,,,,,,,0.25,,,0.25,,,0.25,,,,,0.5,1.0,,,,10.81081081081081,,,,0.09090909090909091,,,,0.0625,,,,,,,,0.3333333333333333,,,,,,0.5,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.470725,,0.3933,,,,,,3.7,,0.30303030303030304,,,,,,,,,,,,,,False
2400,1610612753,Drew Gooden,Drew Gooden,2400,ORL,667.0,11.0,2.0,21.0,28,15.0,26,4.0,49,2.0,3.0,1.0,1.0,,,,,,,,1.0,,,,,,,2.0,3.0,,1.0,6.0,10.0,22,1.0,1.0,,,,2.0,,,,1.0,6.0,6.0,2.0,2.0,,,2.0,,,,,,1.0,,1.0,,,,,1.0,2.0,1.0,2.0,,1.0,3.0,3.0,7.0,3.0,10.0,1.0,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,6.0,,2.0,,1.0,,,,,1.0,1.0,6.0,15.0,,0.5,1.0,,,,,,0.6666666666666666,1.0,,0.5,1.0,,0.7142857142857143,1.0,0.75,0.25,,,,,,,30.769230769230766,,0.75,,0.5,0.25,0.25,0.2,0.4,0.23076923076923078,0.5,,0.2,,0.3333333333333333,1.0,,0.5,0.25,,0.5,1.0,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,0.25,,,,,,,,1.0,1.0,,,,,,,,,1.0,,0.5641125,0.5423,0.52335,0.3333333333333333,0.4,,0.2,0.6,,24.1,0.7142857142857143,,,,1.0,1.0,,,1.0,,1.0,,,,False
2469,1610612753,Pat Burke,Pat Burke,2469,ORL,1056.0,18.0,-11.0,33.0,35,9.0,23,,68,1.0,1.0,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,2.0,4.0,,,4.0,8.0,37,,,,,,,1.0,1.0,,,2.0,4.0,2.0,2.0,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,2.0,3.0,1.0,6.0,,6.0,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,4.0,,1.0,,1.0,,,,,,,4.0,9.0,,0.5,0.5,,,,,,0.5,,1.0,0.5,,1.0,0.6666666666666666,,1.0,,,,,,,,21.21212121212121,1.0,0.5,,0.25,,0.4,,0.29411764705882354,,,,,,,0.2,1.0,,0.5,0.3333333333333333,,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.25,,0.41212499999999996,,0.5156,0.2,0.2,,,0.5,12.0,,0.2727272727272727,,,,,,,,,,,,,,False
431,1610612753,Shawn Kemp,Shawn Kemp,431,ORL,861.0,14.0,14.0,26.0,25,9.0,11,2.0,51,2.0,3.0,,,,,,,2.0,4.0,,,,,,,,,4.0,7.0,,,2.0,10.0,19,,,,,,,1.0,2.0,,,,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,1.0,1.0,,,2.0,,1.0,,,,,,,,,2.0,9.0,,1.0,1.0,,,,,,0.5714285714285714,,0.5,0.5714285714285714,,0.5,0.625,,0.5,,,,,,,,27.586206896551726,,,,0.16666666666666666,,,,0.11764705882352941,,,,,,,,,0.2857142857142857,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,,0.5714285714285714,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,0.42857142857142855,,0.47057142857142853,,0.3956,0.125,0.125,,,0.2,10.942857142857141,,0.34615384615384615,,,,,,,,,,,,,,False
692,1610612753,Andrew DeClercq,Andrew DeClercq,692,ORL,13.0,,-2.0,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
