EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,DefThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChancePointsPct,SecondChanceAtRimFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,Fg2aBlocked,OffThreePtRebounds,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,3SecondViolations,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3FGM,PtsUnassisted3s,Clear Path Fouls,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,DefensiveGoaltends
120,1610612759,Steven Smith,Steven Smith,120,SAS,2380.0,40,23.0,82,80,38,52,11.0,162,1.0,3.0,1.0,1.0,2.0,1.0,5.0,1,1.0,4.0,1.0,2.0,1.0,4.0,1.0,3.0,2.0,9,2.0,8.0,4.0,14,57,1.0,1.0,2,2.0,5.0,1.0,9.0,2.0,2.0,6.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,6.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,9.0,38,0.5,0.5,1.0,0.25,0.4,0.25,0.2222222222222222,0.5,0.29411764705882354,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.47058823529411764,20.87912087912088,0.07692307692307693,0.034482758620689655,0.06666666666666667,0.02564102564102564,0.07142857142857142,0.05555555555555555,0.2,0.08333333333333333,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.29411764705882354,0.2,0.2,1.0,0.058823529411764705,0.23529411764705882,0.25,0.25,1.0,0.23529411764705882,0.25,0.25,1.0,1.0,0.2857142857142857,0.5,0.2857142857142857,0.5,0.42857142857142855,0.3333333333333333,0.6470588235294118,0.25,0.49499705882352946,0.5689,0.5533928571428571,0.05555555555555555,0.1,0.6428571428571429,8.522222222222222,24.175,0.4634146341463415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,9401.0,157,8.0,299,294,103,88,40.0,593,1.0,2.0,1.0,,1.0,3.0,5.0,4,6.0,18.0,,6.0,1.0,5.0,,1.0,4.0,11,7.0,23.0,2.0,31,295,2.0,1.0,3,,7.0,1.0,3.0,,8.0,21.0,5.0,1.0,8.0,10.0,6.0,,2.0,22.0,2.0,7.0,10.0,2.0,12.0,,4.0,4.0,2.0,1.0,4.0,3.0,8.0,7.0,,3.0,3.0,103,,,1.0,0.30434782608695654,,0.30434782608695654,0.36363636363636365,0.3333333333333333,0.4264705882352941,0.1,0.4189189189189189,0.125,0.6764705882352942,11.884057971014492,0.0603448275862069,0.01818181818181818,0.06040268456375839,0.014598540145985401,0.02564102564102564,0.05263157894736842,0.0975609756097561,,0.058823529411764705,0.5,0.5,0.14705882352941177,0.6,0.6,,0.11764705882352941,0.5294117647058824,0.3333333333333333,0.35294117647058826,1.0,0.14705882352941177,0.2,0.2,1.0,0.3333333333333333,0.1,,0.6,,0.1,,0.7352941176470589,0.2,0.5316176470588235,0.5588500000000001,0.52597,0.08333333333333333,0.23076923076923078,0.0967741935483871,9.80909090909091,23.42173913043478,0.34448160535117056,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,0.5,0.5,0.043478260869565216,0.05555555555555555,0.5,0.1111111111111111,0.06060606060606061,0.02631578947368421,0.02702702702702703,0.05263157894736842,0.07142857142857142,0.5,0.3333333333333333,1.0,1.0,0.0967741935483871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,14741.0,246,101.0,474,462,135,120,58.0,936,18.0,25.0,6.0,5.0,5.0,18.0,42.0,20,,,,,,2.0,,1.0,46.0,87,,2.0,43.0,135,398,17.0,11.0,22,,1.0,21.0,43.0,58.0,34.0,,1.0,,21.0,28.0,13.0,1.0,7.0,63.0,8.0,44.0,72.0,17.0,89.0,1.0,3.0,1.0,12.0,,20.0,10.0,19.0,59.0,,27.0,43.0,135,0.6304347826086957,0.7073170731707317,,,,,0.5287356321839081,0.5,0.5168539325842697,0.4782608695652174,0.5921052631578947,0.5972222222222222,0.02247191011235955,24.953095684803003,0.2268041237113402,0.053691275167785234,0.24528301886792453,0.08040201005025126,0.06779661016949153,0.34375,0.20588235294117646,0.02857142857142857,0.2808988764044944,0.72,0.75,0.47191011235955055,0.42857142857142855,0.47368421052631576,0.6111111111111112,0.2247191011235955,,,,,0.02247191011235955,,,,0.35294117647058826,0.21739130434782608,1.0,,,0.043478260869565216,,0.30337078651685395,,0.43887701149425296,0.4622545454545455,0.4235409090909091,0.25471698113207547,0.25961538461538464,0.31851851851851853,8.293103448275861,59.800000000000004,0.2848101265822785,,,,,30.0,,7.0,6.0,1.0,21.0,7.0,8.0,5.0,3.0,2.0,3.0,10.0,8.0,17.0,1.0,14.0,1.0,1.0,2.0,18.0,13.0,3.0,,0.6470588235294118,0.7142857142857143,,,0.4,0.5384615384615384,0.29577464788732394,0.058823529411764705,0.12903225806451613,0.3333333333333333,0.17647058823529413,0.7222222222222222,,,,0.2222222222222222,5.0,10.0,11.0,8.0,10.0,1.0,6.0,8.0,1.0,2.0,5.0,1.0,2.0,3.0,2.0,0.6470588235294118,0.06896551724137931,0.04,0.09523809523809523,0.05,0.05555555555555555,0.16,0.02564102564102564,0.13043478260869565,0.18518518518518517,0.6666666666666666,0.5,0.5263157894736842,0.6,0.8333333333333334,,,,True,,,,,,,,,,,
2049,1610612759,Speedy Claxton,Speedy Claxton,2049,SAS,19623.0,327,100.0,634,627,186,170,81.0,1261,17.0,33.0,1.0,3.0,12.0,6.0,22.0,50,,,,,,,,,46.0,105,,,33.0,125,549,4.0,7.0,26,,,14.0,28.0,48.0,44.0,,,,31.0,45.0,10.0,5.0,16.0,104.0,6.0,27.0,38.0,7.0,45.0,1.0,16.0,12.0,9.0,1.0,24.0,9.0,38.0,44.0,,16.0,28.0,186,0.5217391304347826,0.5217391304347826,,,,,0.4380952380952381,0.2692307692307692,0.4380952380952381,0.2692307692307692,0.49603174603174605,0.4,,20.804438280166437,0.10843373493975904,0.027149321266968326,0.1111111111111111,0.02464788732394366,0.024390243902439025,0.06172839506172839,0.11494252873563218,0.02127659574468085,0.3142857142857143,0.5151515151515151,0.6296296296296297,0.20952380952380953,0.2727272727272727,0.35294117647058826,0.16666666666666666,0.47619047619047616,,,,,,,,,0.25,0.46153846153846156,0.25,,,,,0.3142857142857143,,0.4748238095238094,0.4169333333333333,0.4677269230769231,0.13445378151260504,0.13445378151260504,0.224,10.673333333333332,,0.29337539432176657,,,,,9.0,,14.0,6.0,8.0,11.0,,15.0,5.0,10.0,8.0,1.0,2.0,7.0,4.0,1.0,,,2.0,2.0,5.0,3.0,8.0,,0.5,0.6428571428571429,,,0.625,,0.11827956989247312,0.025974025974025976,0.14814814814814814,0.08571428571428572,0.21739130434782608,0.6,,,,0.072,,23.0,2.0,5.0,,,12.0,1.0,,4.0,2.0,2.0,3.0,5.0,,0.5,0.11428571428571428,0.18181818181818182,0.22727272727272727,0.02,,0.015873015873015872,0.03225806451612903,0.034482758620689655,,0.5294117647058824,0.46,0.46938775510204084,0.6086956521739131,,1.0,,,True,,,,,,,,,,,
764,1610612759,David Robinson,David Robinson,764,SAS,7105.0,118,42.0,225,227,45,34,28.0,452,16.0,22.0,6.0,2.0,3.0,1.0,4.0,2,,,,,,,,,17.0,28,,,17.0,51,191,6.0,2.0,4,,,2.0,6.0,18.0,16.0,,,,5.0,8.0,3.0,1.0,1.0,19.0,7.0,15.0,23.0,9.0,32.0,,5.0,2.0,5.0,,7.0,5.0,13.0,20.0,,9.0,6.0,45,0.5294117647058824,0.6428571428571429,,,,,0.6071428571428571,0.5,0.6071428571428571,0.5,0.6710526315789473,0.5,,17.307692307692307,0.18072289156626506,0.08139534883720931,0.17699115044247787,0.08823529411764706,0.038461538461538464,0.08,0.20689655172413793,,0.7857142857142857,0.7272727272727273,0.8421052631578947,0.14285714285714285,0.25,0.25,,0.07142857142857142,,,,,,,,,1.0,0.75,0.6666666666666666,,,,,0.7857142857142857,,0.5623857142857143,0.5877333333333333,0.540925,0.24324324324324326,0.24324324324324326,0.11764705882352941,2.5785714285714283,,0.2,,,,,12.0,,3.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,5.0,,1.0,6.0,,5.0,,,1.0,6.0,4.0,,,0.8333333333333334,0.8571428571428571,,,0.2857142857142857,0.5,0.16666666666666666,0.08571428571428572,0.2413793103448276,0.14285714285714285,0.2222222222222222,0.6666666666666666,,,,0.23529411764705882,5.0,,5.0,2.0,6.0,,3.0,2.0,,3.0,,,,1.0,,0.8333333333333334,0.10714285714285714,0.13636363636363635,,,,0.125,0.12,0.125,0.125,0.5625,,,,0.8333333333333334,,1.0,0.2,True,,,,,,,,,,,
788,1610612759,Kevin Willis,Kevin Willis,788,SAS,2326.0,39,14.0,77,80,34,44,11.0,157,8.0,11.0,5.0,1.0,2.0,2.0,9.0,2,,,,,,,,,11.0,22,,,2.0,24,63,6.0,3.0,8,,,,6.0,12.0,10.0,,,,1.0,1.0,,1.0,,2.0,5.0,2.0,3.0,7.0,10.0,1.0,1.0,,1.0,,1.0,3.0,4.0,2.0,,1.0,6.0,34,0.5454545454545454,0.8571428571428571,,,,,0.5,0.375,0.5,0.375,0.5217391304347826,0.375,,26.666666666666664,0.0625,0.14285714285714285,0.06382978723404255,0.16666666666666666,0.23529411764705882,,0.18181818181818182,0.09090909090909091,0.5,0.7272727272727273,0.7272727272727273,0.4090909090909091,0.2222222222222222,0.2222222222222222,0.5,0.09090909090909091,,,,,,,,,0.8333333333333334,0.25,0.5,,,,,0.5,,0.4834318181818182,0.55114,0.44576249999999995,0.043478260869565216,0.043478260869565216,0.25,5.554545454545454,,0.44155844155844154,,,,,10.0,,,,,1.0,,,,,1.0,,,,1.0,,1.0,,,,1.0,1.0,,,0.6666666666666666,0.7142857142857143,,,,,0.06666666666666667,0.16666666666666666,,,0.5,1.0,,,,0.4166666666666667,4.0,1.0,4.0,2.0,8.0,,,2.0,,1.0,,1.0,1.0,1.0,,0.6666666666666666,,,,,,0.2857142857142857,,,1.0,0.5,0.5,0.5,1.0,0.8,,1.0,,True,,,,,,,,,,,
990,1610612759,Malik Rose,Malik Rose,990,SAS,11744.0,196,43.0,372,366,114,101,55.0,738,13.0,31.0,10.0,3.0,6.0,6.0,15.0,20,,,,,,1.0,,1.0,27.0,66,,1.0,34.0,88,333,16.0,9.0,18,,1.0,12.0,30.0,44.0,10.0,,,,7.0,8.0,3.0,3.0,1.0,17.0,14.0,29.0,39.0,17.0,56.0,3.0,5.0,4.0,6.0,1.0,9.0,9.0,18.0,42.0,4.0,14.0,30.0,114,0.8148148148148148,0.88,,,,,0.4090909090909091,0.5,0.40298507462686567,0.47368421052631576,0.5058823529411764,0.6,0.014925373134328358,21.678321678321677,0.19333333333333333,0.10071942446043165,0.18592964824120603,0.09195402298850575,0.14583333333333334,0.10869565217391304,0.23529411764705882,0.09375,0.4626865671641791,0.41935483870967744,0.52,0.22388059701492538,0.4,0.42857142857142855,0.8333333333333334,0.29850746268656714,,,,,0.014925373134328358,,,,0.625,0.3157894736842105,0.5,,,0.05263157894736842,,0.47761194029850745,,0.48893484848484847,0.46302857142857146,0.4524722222222223,0.17721518987341772,0.1794871794871795,0.3409090909090909,7.5212121212121215,41.1,0.3064516129032258,,,,,20.0,,1.0,,1.0,8.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,6.0,4.0,,3.0,,,1.0,4.0,3.0,1.0,,0.375,0.475,,,0.3333333333333333,0.2,0.16326530612244897,0.05660377358490566,0.22641509433962265,0.17142857142857143,0.14285714285714285,0.75,,,,0.22727272727272727,3.0,8.0,6.0,8.0,4.0,1.0,7.0,2.0,1.0,1.0,,1.0,,2.0,1.0,0.375,0.10606060606060606,0.1935483870967742,0.06666666666666667,,0.0625,0.05714285714285714,0.10526315789473684,,0.08,0.6923076923076923,0.4,0.4,1.0,0.3,,,0.3333333333333333,True,,,,,,,,,,,
1536,1610612759,Stephen Jackson,Stephen Jackson,1536,SAS,12199.0,203,75.0,393,390,78,68,44.0,783,11.0,16.0,2.0,2.0,4.0,4.0,10.0,12,3.0,15.0,,2.0,8.0,15.0,,,20.0,38,11.0,30.0,15.0,88,333,3.0,3.0,6,,2.0,6.0,12.0,30.0,10.0,33.0,14.0,8.0,8.0,10.0,4.0,1.0,3.0,22.0,3.0,15.0,18.0,4.0,22.0,1.0,11.0,11.0,10.0,3.0,16.0,6.0,13.0,18.0,5.0,5.0,12.0,78,0.75,0.75,1.0,0.36666666666666664,,0.3793103448275862,0.5263157894736842,0.5,0.5367647058823529,0.375,0.5684931506849316,0.5,0.4411764705882353,20.181405895691608,0.09933774834437085,0.0234375,0.0794392523364486,0.017964071856287425,,0.1111111111111111,0.06666666666666667,0.029411764705882353,0.23529411764705882,0.6875,0.7333333333333333,0.14705882352941177,0.4,0.4444444444444444,0.25,0.17647058823529413,0.22058823529411764,0.2,0.2,1.0,0.22058823529411764,0.5333333333333333,0.5333333333333333,1.0,0.6666666666666666,0.5,0.5,0.25,,,,0.6764705882352942,0.5714285714285714,0.5433805970149255,0.5177666666666667,0.559775,0.07142857142857142,0.125,0.13636363636363635,8.060526315789474,25.35,0.1984732824427481,,,,,4.0,,2.0,,2.0,2.0,1.0,6.0,5.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,,,2.0,4.0,3.0,,,0.6666666666666666,0.6666666666666666,,,0.375,0.1111111111111111,0.031746031746031744,,0.13043478260869565,0.03773584905660377,,0.75,,,,0.045454545454545456,1.0,5.0,2.0,,,1.0,2.0,,1.0,,3.0,1.0,2.0,1.0,,0.6666666666666666,0.05263157894736842,0.0625,0.1,,0.07692307692307693,,0.08333333333333333,,,0.8181818181818182,0.4166666666666667,0.4166666666666667,1.0,0.5,1.0,,1.0,True,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,14275.0,238,89.0,460,459,136,115,62.0,919,8.0,14.0,4.0,,2.0,3.0,13.0,9,5.0,12.0,1.0,2.0,4.0,16.0,2.0,6.0,11.0,36,9.0,28.0,23.0,72,382,6.0,,7,3.0,8.0,15.0,24.0,4.0,18.0,27.0,15.0,4.0,23.0,26.0,13.0,6.0,4.0,55.0,4.0,19.0,28.0,7.0,35.0,1.0,17.0,7.0,7.0,1.0,17.0,10.0,22.0,29.0,1.0,7.0,24.0,136,0.18181818181818182,0.2222222222222222,1.0,0.32142857142857145,0.375,0.3333333333333333,0.3055555555555556,,0.3828125,0.3,0.46153846153846156,0.5,0.4375,18.026565464895636,0.10555555555555556,0.025,0.09923664122137404,0.03349282296650718,0.017543859649122806,0.03389830508474576,0.1694915254237288,0.025,0.21875,0.5714285714285714,0.6153846153846154,0.203125,0.23076923076923078,0.2727272727272727,0.3333333333333333,0.140625,0.1875,0.4166666666666667,0.4166666666666667,1.0,0.25,0.25,0.25,1.0,0.5714285714285714,0.13333333333333333,,0.13333333333333333,0.5,0.4,0.3333333333333333,0.65625,0.26666666666666666,0.49458809523809527,0.52425,0.4552821428571429,0.09859154929577464,0.16279069767441862,0.3333333333333333,8.280555555555553,25.235714285714288,0.2956521739130435,,1.0,,1.0,8.0,,3.0,3.0,,7.0,2.0,10.0,8.0,2.0,5.0,1.0,,7.0,4.0,1.0,2.0,,,2.0,5.0,3.0,3.0,,0.5714285714285714,0.5714285714285714,,,0.5882352941176471,0.16666666666666666,0.08536585365853659,0.034482758620689655,0.11290322580645161,0.08064516129032258,0.1,0.6,0.14285714285714285,,,0.1111111111111111,3.0,,4.0,,4.0,1.0,3.0,3.0,,10.0,4.0,1.0,1.0,3.0,,0.6666666666666666,0.08333333333333333,0.07142857142857142,0.15384615384615385,,,0.061224489795918366,0.022222222222222223,,0.12,0.125,,,,0.75,1.0,,,True,,,,,,,,,,,
198,1610612759,Danny Ferry,Danny Ferry,198,SAS,3209.0,53,3.0,111,110,35,32,10.0,221,,,,,,,,7,1.0,1.0,,,3.0,8.0,1.0,2.0,3.0,7,4.0,9.0,,18,105,2.0,2.0,3,1.0,2.0,,7.0,6.0,,12.0,8.0,3.0,4.0,5.0,,2.0,2.0,11.0,3.0,4.0,9.0,3.0,12.0,1.0,2.0,1.0,2.0,1.0,3.0,6.0,13.0,,,,7.0,35,1.0,1.0,1.0,0.4444444444444444,0.5,0.4444444444444444,0.42857142857142855,0.6666666666666666,0.5625,0.7,0.5625,0.7,0.5625,15.702479338842975,0.1111111111111111,0.09090909090909091,0.16666666666666666,0.06,0.07142857142857142,0.25,,0.1111111111111111,,,,,,,,0.4375,0.0625,1.0,1.0,1.0,0.5,0.375,0.375,1.0,,,,,,0.4,0.5,0.5625,0.375,0.4586125,0.36005,0.4119499999999999,,,0.3888888888888889,19.75714285714286,24.466666666666665,0.3153153153153153,,,,,4.0,,1.0,,1.0,5.0,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,0.3333333333333333,,0.2777777777777778,0.1111111111111111,0.1,0.3333333333333333,,,,,,0.2222222222222222,,3.0,2.0,,,,,,,1.0,1.0,,,3.0,,1.0,,,,,,,0.1,,,,0.42857142857142855,0.42857142857142855,1.0,,,,,True,,,,,,,,,,,
