EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,DefThreePtRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,ShortMidRangeFGM,PenaltyFtPoints,Fg2aBlocked,BadPassTurnovers,Travels,NonShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,BadPassSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,RecoveredBlocks,BlocksRecoveredPct,LongMidRangeAssists,SelfOReb,SelfORebPct,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,FTDefRebounds,SecondChanceFg3Pct,DefFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,Corner3Assists,HeaveAttempts,LongMidRangePctBlocked,on,PenaltyCorner3FGA,Technical Free Throw Trips,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,BlockedShortMidRange,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,DefensiveGoaltends,Clear Path Fouls
1498,1610612757,Antonio Daniels,Antonio Daniels,1498,POR,1078.0,18,-5.0,35,33,11.0,11.0,6,68,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,44,1.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,11.0,0.2,1.0,0.2,1.0,0.2,1.0,11.904761904761905,0.2222222222222222,0.2727272727272727,0.14285714285714285,0.23076923076923078,0.25,0.3333333333333333,0.25,0.6666666666666666,0.4,0.5,0.5,0.4,0.2,1.0,1.0,0.4,0.45102000000000003,0.5739,1.0,7.0600000000000005,0.3142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1719,1610612757,Bonzi Wells,Bonzi Wells,1719,POR,3113.0,52,6.0,99,100,25.0,25.0,16,199,5.0,7.0,2.0,3.0,2.0,8.0,9.0,17.0,29.0,107,2.0,3.0,6.0,4.0,2.0,5.0,1.0,6.0,1.0,2.0,3.0,13.0,2.0,,4.0,4.0,8.0,2.0,8.0,,,,25.0,0.5294117647058824,0.6666666666666666,0.5217391304347826,0.6666666666666666,0.5576923076923077,0.75,25.862068965517242,,0.05714285714285714,0.08695652173913043,0.09302325581395349,,0.18181818181818182,,,0.30434782608695654,0.7142857142857143,0.7142857142857143,0.08695652173913043,0.34782608695652173,1.0,0.6666666666666666,0.5652173913043478,0.49570217391304344,0.5816666666666667,0.20689655172413793,10.094117647058823,0.25252525252525254,1.0,1.0,4.0,2.0,6.0,1.0,1.0,2.0,6.0,5.0,2.0,2.0,3.0,1.0,1.0,7.0,14.0,6.0,6.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,6.0,3.0,7.0,1.0,0.7777777777777778,0.875,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.875,0.875,0.2608695652173913,0.25,0.26666666666666666,0.25,0.25,0.3,0.2,0.6,0.5,0.5,1.0,0.2608695652173913,0.3333333333333333,0.3333333333333333,1.0,0.5,0.25,1.0,0.25,1.0,0.3333333333333333,0.38318749999999996,0.11538461538461539,0.15,0.2413793103448276,24.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2216,1610612757,Zach Randolph,Zach Randolph,2216,POR,2904.0,48,24.0,94,92,26.0,27.0,16,186,6.0,9.0,2.0,3.0,3.0,1.0,7.0,13.0,20.0,86,2.0,3.0,4.0,6.0,4.0,6.0,1.0,7.0,1.0,6.0,,15.0,5.0,7.0,9.0,5.0,14.0,,,,,,26.0,0.5384615384615384,0.6666666666666666,0.5384615384615384,0.6666666666666666,0.625,0.6666666666666666,18.018018018018015,0.16279069767441862,0.15151515151515152,0.15254237288135594,0.11904761904761904,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.15789473684210525,0.6923076923076923,0.6666666666666666,0.75,0.23076923076923078,0.07692307692307693,1.0,0.6666666666666666,0.6923076923076923,0.5509999999999999,0.5611999999999999,0.2,2.753846153846154,0.2765957446808511,,1.0,,,,,,,,6.0,,,1.0,,,4.0,8.0,,,,,2.0,,,2.0,,2.0,,4.0,,1.0,,6.0,1.0,4.0,,0.5714285714285714,0.8,,,,,,,0.6666666666666666,,0.5,0.125,,,0.2222222222222222,,0.5,,,,,,,,,1.0,,,,,0.6106,0.07142857142857142,0.07142857142857142,0.2,,1.0,4.0,2.0,2.0,2.0,2.0,0.15384615384615385,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
717,1610612757,Arvydas Sabonis,Arvydas Sabonis,717,POR,5226.0,87,17.0,167,166,36.0,36.0,30,333,17.0,23.0,5.0,7.0,7.0,6.0,24.0,36.0,60.0,181,7.0,9.0,16.0,12.0,6.0,3.0,2.0,5.0,2.0,2.0,1.0,12.0,5.0,13.0,18.0,6.0,24.0,8.0,14.0,4.0,4.0,4.0,36.0,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.6976744186046512,0.8,24.5,0.22033898305084745,0.08064516129032258,0.21951219512195122,0.08108108108108109,0.14285714285714285,0.058823529411764705,0.041666666666666664,0.2608695652173913,0.6388888888888888,0.7391304347826086,0.8095238095238095,0.19444444444444445,0.16666666666666666,0.7777777777777778,0.7142857142857143,0.6388888888888888,0.5051916666666666,0.5329571428571428,0.26666666666666666,4.833333333333333,0.2155688622754491,7.0,9.0,2.0,,,,,,,12.0,2.0,8.0,11.0,,,20.0,36.0,,,,1.0,5.0,4.0,1.0,3.0,,3.0,1.0,6.0,1.0,,1.0,15.0,6.0,20.0,1.0,0.75,0.8571428571428571,,,,,0.7272727272727273,0.7272727272727273,0.7692307692307693,,0.5,0.21739130434782608,0.08333333333333333,0.09090909090909091,0.21428571428571427,0.2222222222222222,0.7647058823529411,0.3333333333333333,0.3333333333333333,1.0,,,,,0.6,0.8181818181818182,0.7777777777777778,,,,0.5408,0.14634146341463414,0.14634146341463414,0.3333333333333333,,5.0,4.0,3.0,2.0,,2.0,0.08333333333333333,0.08695652173913043,0.14285714285714285,0.21428571428571427,0.18181818181818182,0.7142857142857143,0.8333333333333334,0.6,3.0,2.0,4.0,1.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
976,1610612757,Jeff McInnis,Jeff McInnis,976,POR,2099.0,35,14.0,71,69,7.0,8.0,13,140,1.0,1.0,1.0,1.0,5.0,4.0,3.0,10.0,6.0,76,2.0,2.0,4.0,6.0,2.0,9.0,,9.0,,5.0,2.0,18.0,2.0,2.0,2.0,2.0,4.0,,4.0,,,,7.0,0.3,1.0,0.3,1.0,0.3,1.0,14.117647058823529,0.09523809523809523,0.08695652173913043,0.0625,0.07692307692307693,0.125,,0.14285714285714285,,0.1,1.0,1.0,0.5,0.4,0.5,1.0,0.1,0.38830000000000003,0.4208,0.6666666666666666,11.140000000000002,0.09859154929577464,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,0.2,0.4,0.4,,,,,,,,2.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
739,1610612757,Rasheed Wallace,Rasheed Wallace,739,POR,3762.0,63,13.0,118,117,20.0,21.0,23,235,1.0,2.0,,1.0,9.0,3.0,7.0,14.0,27.0,127,,1.0,3.0,2.0,,6.0,,6.0,,4.0,,12.0,2.0,5.0,7.0,2.0,9.0,3.0,6.0,2.0,2.0,2.0,20.0,0.5,,0.5476190476190477,0.75,0.5625,0.75,18.75,0.1111111111111111,0.043478260869565216,0.10344827586206896,0.03571428571428571,0.05555555555555555,0.08333333333333333,,0.06666666666666667,0.09523809523809523,0.5,0.5,0.42857142857142855,0.14285714285714285,0.5,,0.42857142857142855,0.4546428571428571,0.533025,0.1111111111111111,8.0,0.1694915254237288,1.0,1.0,,2.0,5.0,,2.0,3.0,7.0,4.0,,1.0,1.0,,2.0,3.0,12.0,9.0,5.0,2.0,,1.0,1.0,,2.0,,1.0,1.0,3.0,1.0,1.0,1.0,6.0,2.0,3.0,1.0,0.8571428571428571,0.8571428571428571,1.0,0.42857142857142855,,0.42857142857142855,1.0,0.3333333333333333,0.375,0.3333333333333333,0.6666666666666666,0.07692307692307693,,,,0.2,1.0,,,,0.23809523809523808,0.4,0.4,1.0,,0.3333333333333333,1.0,0.6666666666666666,,0.4,0.5912499999999999,0.08695652173913043,0.125,0.1111111111111111,24.414285714285715,6.0,1.0,,1.0,,1.0,,,,0.25,0.05555555555555555,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,,1.0,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.09523809523809523,0.5,0.5,1.0,0.5,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,
757,1610612757,Damon Stoudamire,Damon Stoudamire,757,POR,3581.0,60,12.0,112,112,29.0,27.0,22,224,2.0,5.0,,2.0,3.0,5.0,4.0,13.0,24.0,117,,2.0,2.0,6.0,,8.0,2.0,10.0,,3.0,3.0,22.0,2.0,9.0,11.0,4.0,15.0,2.0,3.0,,,,29.0,0.3076923076923077,,0.5,,0.5454545454545454,0.3333333333333333,17.64705882352941,0.2,0.045454545454545456,0.1724137931034483,0.07407407407407407,0.058823529411764705,,0.05555555555555555,0.17647058823529413,0.25,0.4,0.6666666666666666,0.15,0.25,1.0,,0.6,0.49555999999999994,0.4949,0.08333333333333333,9.246153846153845,0.25892857142857145,1.0,2.0,2.0,4.0,7.0,1.0,1.0,4.0,7.0,4.0,2.0,1.0,4.0,1.0,1.0,5.0,2.0,9.0,7.0,4.0,2.0,1.0,,,2.0,,,,2.0,1.0,,,4.0,2.0,5.0,1.0,0.25,0.25,0.75,0.5714285714285714,1.0,0.5714285714285714,0.25,0.5,0.5,0.35,1.0,0.07692307692307693,0.2,0.2222222222222222,,0.25,,0.4,0.4,0.5,0.35,0.5714285714285714,0.5714285714285714,0.75,,0.4,0.5,0.2,1.0,0.5714285714285714,0.51806,0.09090909090909091,0.13333333333333333,0.20833333333333334,24.457142857142856,,,2.0,2.0,,,0.15384615384615385,0.4,,0.16666666666666666,0.25,,,,,,,,,,2.0,,,,,,,,,1.0,,0.5,,,,,,,,3.0,2.0,,,True,,,,,,,,,,,,,,,,,,,,,
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,2520.0,42,20.0,80,80,8.0,7.0,15,160,7.0,12.0,,1.0,2.0,2.0,9.0,16.0,23.0,85,1.0,3.0,2.0,6.0,2.0,1.0,,1.0,,,,2.0,3.0,2.0,4.0,3.0,7.0,1.0,3.0,,,,8.0,0.5625,0.3333333333333333,0.5294117647058824,0.3333333333333333,0.5476190476190477,0.3333333333333333,26.53061224489796,0.06896551724137931,0.10714285714285714,0.0975609756097561,0.09375,0.07142857142857142,0.16666666666666666,0.125,,0.7058823529411765,0.5833333333333334,0.6363636363636364,0.11764705882352941,0.11764705882352941,0.3333333333333333,,0.7647058823529411,0.5268125,0.4224666666666667,0.08695652173913043,4.268750000000001,0.1,1.0,1.0,,,1.0,,1.0,,1.0,5.0,,2.0,3.0,,1.0,4.0,12.0,,,,,2.0,1.0,,2.0,,3.0,,5.0,,,,10.0,5.0,4.0,,0.6666666666666666,0.75,,,,,0.6666666666666666,0.5,0.4,0.058823529411764705,0.4,0.16666666666666666,,,0.16666666666666666,0.16666666666666666,0.7142857142857143,,,,0.058823529411764705,,,,,0.25,1.0,0.25,,,0.3295333333333333,0.25,0.2631578947368421,0.17391304347826086,56.2,2.0,,2.0,2.0,,1.0,0.125,0.08333333333333333,,,0.2,1.0,1.0,0.5,1.0,2.0,,2.0,,,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,
2417,1610612757,Qyntel Woods,Qyntel Woods,2417,POR,169.0,3,,6,5,6.0,,1,11,,,,,,1.0,1.0,1.0,2.0,10,,,,2.0,,,,,,,,,,,,,,,1.0,,,,6.0,1.0,,1.0,,1.0,,28.57142857142857,,,,,,,,,,,,,1.0,,,,0.4103,,,18.7,1.0,,,1.0,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.4103,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
937,1610612757,Scottie Pippen,Scottie Pippen,937,POR,1236.0,21,-6.0,39,39,10.0,11.0,6,78,1.0,1.0,,,,2.0,1.0,3.0,5.0,52,,1.0,,,,2.0,1.0,3.0,1.0,2.0,,7.0,2.0,1.0,3.0,2.0,5.0,,,,,,10.0,0.3333333333333333,,0.5,,0.5,,13.333333333333332,0.14285714285714285,0.1111111111111111,0.16666666666666666,0.1,,,0.2222222222222222,0.5,0.2,1.0,1.0,,0.4,,,0.6,0.4891,0.3555,,12.566666666666668,0.2564102564102564,,,,,1.0,,,1.0,2.0,,,,,,,,2.0,3.0,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,0.5,,0.5,,,,0.4,1.0,0.2,,,0.25,,1.0,,,,0.2,,,,,,,,,,,,,,23.9,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.5,0.2,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
