EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,OffArc3ReboundPct,FTDefRebounds,BlockedLongMidRange,Defensive 3 Seconds Violations,DefFTReboundPct,SecondChanceFtPoints,Travels,PenaltyCorner3FGA,LostBallOutOfBoundsTurnovers,LongMidRangePctBlocked,PenaltyCorner3Frequency,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,on,HeaveAttempts,PenaltyCorner3FGM,PenaltyCorner3Accuracy
692,1610612753,Andrew DeClercq,Andrew DeClercq,692,ORL,5675.0,95,5,162,163,24,41,26,325,8.0,14.0,2.0,5.0,1.0,3.0,1.0,3.0,1.0,1.0,,,,,,,,,10.0,18,,,4.0,24.0,155,2.0,5.0,,,6.0,1.0,3.0,,,2.0,4.0,14.0,6.0,,,4.0,,,1.0,,2.0,,2.0,,,,,2.0,4.0,1.0,6.0,1.0,2.0,9.0,12.0,8.0,20.0,2.0,2.0,2.0,,2.0,,,5.0,2.0,7.0,1.0,11.0,22.0,2.0,3.0,5.0,1.0,3.0,,,4.0,3.0,1.0,4.0,2.0,4.0,24,2.0,0.7,0.875,,,,,,0.5555555555555556,0.4,0.3333333333333333,0.5555555555555556,0.4,0.3333333333333333,0.6,0.5,0.5,,,0.05555555555555555,0.07142857142857142,,,14.210526315789474,0.2857142857142857,0.3333333333333333,0.13043478260869565,0.09375,0.08333333333333333,0.06666666666666667,0.11827956989247312,0.08860759493670886,0.13043478260869565,0.07142857142857142,0.07407407407407407,,,0.16666666666666666,0.21875,0.05263157894736842,0.2,0.2857142857142857,0.5,0.7777777777777778,0.5714285714285714,0.6153846153846154,0.625,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.05555555555555555,1.0,1.0,1.0,,,,,,,,,1.0,0.4,,,,,1.0,0.3333333333333333,,,0.7777777777777778,,0.5324222222222222,0.55228,0.5322666666666667,0.15,0.15,,0.25,0.16666666666666666,2.355555555555556,,0.14814814814814814,1.0,,,,0.09090909090909091,1.0,,,0.3333333333333333,2.0,1.0,,1.0,,,,,True,,,
2219,1610612753,Jeryl Sasser,Jeryl Sasser,2219,ORL,717.0,12,5,22,28,15,25,4,50,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,3.0,,5.0,18,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,,5.0,,2.0,3.0,,2.0,2.0,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,5.0,15,,,,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.625,1.25,0.8333333333333334,0.625,1.25,0.8333333333333334,0.75,,,,,,19.23076923076923,1.0,1.0,,,0.2,,0.07142857142857142,,,,,,,,,0.25,,,,0.25,1.0,1.0,,,,,,,,,,0.25,,,,0.5,0.5,0.5,1.0,0.5,1.0,,0.5,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.5,0.43699999999999994,0.379,0.4295166666666666,,,,1.0,1.0,,24.8,0.6818181818181818,,,,,,,,,,,,1.0,,,0.3333333333333333,,,True,,,
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,5236.0,87,-10,164,164,57,65,12,328,14.0,21.0,2.0,3.0,2.0,4.0,1.0,4.0,5.0,17.0,,1.0,2.0,11.0,,,,5.0,20.0,42,2.0,12.0,28.0,74.0,172,3.0,5.0,,,10.0,4.0,10.0,,5.0,14.0,22.0,8.0,32.0,,6.0,4.0,10.0,2.0,2.0,,3.0,4.0,7.0,1.0,3.0,2.0,1.0,,18.0,2.0,2.0,,5.0,7.0,14.0,4.0,18.0,2.0,7.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,5.0,2.0,2.0,5.0,,2.0,36.0,5.0,14.0,3.0,2.0,1.0,,,1.0,1.0,22.0,57,,0.2,0.2222222222222222,,0.16666666666666666,,,0.18181818181818182,0.47619047619047616,0.6,0.4,0.42592592592592593,0.6,0.26666666666666666,0.5441176470588235,0.625,0.5,0.2222222222222222,,0.047619047619047616,0.047619047619047616,,,40.331491712707184,0.4,,0.14893617021276595,0.0392156862745098,0.22727272727272727,0.07407407407407407,0.17391304347826086,0.05128205128205128,0.13333333333333333,,,0.14285714285714285,0.15384615384615385,0.1875,0.1111111111111111,0.2222222222222222,0.25,0.07407407407407407,1.0,0.3888888888888889,0.6666666666666666,0.7,0.07142857142857142,0.07407407407407407,0.25,0.25,,0.3148148148148148,0.29411764705882354,0.3125,0.6,0.018518518518518517,,,,0.2037037037037037,0.18181818181818182,0.18181818181818182,,0.6,0.6666666666666666,,,,,0.26666666666666666,0.5,0.3333333333333333,,0.6111111111111112,0.2,0.4983528846153846,0.35719999999999996,0.47061538461538466,0.25757575757575757,0.27450980392156865,0.2,0.13513513513513514,0.2972972972972973,8.683333333333334,28.625,0.3475609756097561,,,,,0.05,2.0,1.0,,0.2222222222222222,4.0,,,,0.058823529411764705,,,,False,1.0,,
1521,1610612753,Jacque Vaughn,Jacque Vaughn,1521,ORL,1016.0,17,-5,35,30,6,13,2,65,2.0,4.0,,,1.0,1.0,,,1.0,3.0,,1.0,,,,,,,3.0,7,,1.0,4.0,10.0,34,,,,1.0,,1.0,1.0,,,2.0,4.0,,6.0,,,,,,1.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,4.0,,2.0,,,,,,,,4.0,6,,,,,,,,,0.42857142857142855,,1.0,0.375,,1.0,0.5,,1.0,0.125,,0.14285714285714285,0.25,,,27.027027027027028,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.6666666666666666,,,,,,0.375,0.3333333333333333,0.3333333333333333,,0.125,,,,,,,,,,,,,,1.0,1.0,,,0.625,,0.48938125,0.44865,0.6213,0.2,0.2222222222222222,,,0.4,8.3,24.5,0.17142857142857143,,,,,,,,,,,,,,,,1.0,1.0,False,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,4996.0,83,-7,154,156,55,65,9,310,,1.0,,,,1.0,2.0,3.0,1.0,6.0,2.0,3.0,1.0,8.0,,,,2.0,3.0,10,3.0,11.0,2.0,17.0,161,,,,,,1.0,5.0,1.0,4.0,1.0,6.0,2.0,4.0,9.0,,,8.0,1.0,1.0,,2.0,,2.0,,,,,2.0,4.0,,,1.0,1.0,4.0,5.0,1.0,6.0,,1.0,1.0,,,,,1.0,,1.0,,4.0,10.0,,1.0,2.0,2.0,2.0,,,1.0,,1.0,1.0,1.0,6.0,55,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,,0.25,0.2727272727272727,0.3,,0.2,0.35714285714285715,,0.2777777777777778,0.40476190476190477,,0.3333333333333333,0.5238095238095238,,0.1,1.0,,,13.095238095238095,,1.0,0.08695652173913043,,0.045454545454545456,,0.07352941176470588,,,,,,0.23076923076923078,,0.05555555555555555,0.0625,,,1.0,0.047619047619047616,,,,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,0.16666666666666666,0.16666666666666666,,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.38095238095238093,0.125,0.125,1.0,,,,,,,0.1111111111111111,,0.2222222222222222,,0.5714285714285714,0.125,0.4671261904761905,,0.45512777777777774,0.09523809523809523,0.2,,,0.35294117647058826,14.059999999999999,24.91818181818182,0.35714285714285715,,,,,,,,1.0,,,,2.0,,,0.2222222222222222,,,False,,1.0,0.5
1921,1610612753,Gordan Giricek,Gordan Giricek,1921,ORL,2982.0,50,-8,99,98,46,55,7,197,3.0,6.0,,,2.0,4.0,,1.0,3.0,5.0,,1.0,1.0,4.0,,1.0,,3.0,6.0,12,1.0,5.0,5.0,20.0,101,,,,1.0,,2.0,4.0,,4.0,3.0,7.0,6.0,6.0,3.0,,,4.0,1.0,2.0,,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,,,2.0,7.0,2.0,9.0,1.0,1.0,,1.0,3.0,,1.0,1.0,2.0,4.0,3.0,2.0,7.0,,1.0,5.0,1.0,2.0,,1.0,,,,,,7.0,46,2.0,0.5,0.5,1.0,0.2,,,0.2,0.5,,0.5,0.4411764705882353,,0.25,0.5263157894736842,,0.3888888888888889,0.29411764705882354,,0.16666666666666666,0.3333333333333333,,,21.296296296296294,0.75,,0.07407407407407407,0.029411764705882353,,0.07692307692307693,0.05128205128205128,0.0425531914893617,0.08333333333333333,,,,,0.2,,,,0.14285714285714285,,0.35294117647058826,0.5,0.75,,0.058823529411764705,,,,0.29411764705882354,0.6,0.6,1.0,0.058823529411764705,,,,0.23529411764705882,0.25,0.25,1.0,,,,1.0,,,0.5,0.5,0.375,,0.6470588235294118,0.25,0.4541205882352941,0.4815,0.48441875,0.1111111111111111,0.15384615384615385,,,0.35,8.491666666666667,27.04,0.46464646464646464,,,,,0.09090909090909091,5.0,,,0.625,,,1.0,,,0.125,,,False,,,
353,1610612753,Darrell Armstrong,Darrell Armstrong,353,ORL,4925.0,82,-3,156,154,55,61,11,310,2.0,3.0,,1.0,,,,,2.0,3.0,1.0,1.0,1.0,4.0,,1.0,,,4.0,6,2.0,5.0,7.0,21.0,159,,1.0,,1.0,,,1.0,,,5.0,5.0,2.0,6.0,3.0,3.0,,4.0,1.0,2.0,,8.0,1.0,9.0,1.0,,2.0,,6.0,19.0,1.0,4.0,,1.0,3.0,5.0,5.0,10.0,,1.0,,1.0,3.0,,3.0,1.0,,4.0,2.0,,8.0,,,8.0,,1.0,,3.0,,,,,,5.0,55,2.0,0.25,0.25,0.5,0.4,,,0.4,0.6666666666666666,,,0.6363636363636364,,,0.7,,0.625,0.45454545454545453,,0.3333333333333333,0.3333333333333333,,,11.046511627906977,0.75,,0.06666666666666667,0.08163265306122448,0.045454545454545456,0.041666666666666664,0.05970149253731343,0.0684931506849315,0.06666666666666667,,0.10714285714285714,,,0.125,0.058823529411764705,0.058823529411764705,,,,0.2727272727272727,0.6666666666666666,1.0,,,,,,0.2727272727272727,0.6666666666666666,1.0,0.5,0.09090909090909091,1.0,1.0,1.0,0.36363636363636365,0.25,0.25,,0.5,,,0.5,,,,,,,0.7272727272727273,0.25,0.5036,0.5050250000000001,0.4468,0.08333333333333333,0.14285714285714285,,,0.23809523809523808,10.016666666666667,25.46,0.3525641025641026,,,,,0.05263157894736842,1.0,,,0.125,,,,1.0,0.3333333333333333,,,,False,,,
43,1610612753,Chris Whitney,Chris Whitney,43,ORL,4898.0,82,9,152,152,43,61,7,304,2.0,2.0,1.0,1.0,1.0,1.0,,,2.0,7.0,1.0,4.0,1.0,3.0,,1.0,,,4.0,9,2.0,7.0,2.0,16.0,147,1.0,1.0,,1.0,2.0,1.0,2.0,,,2.0,4.0,8.0,,6.0,,,3.0,1.0,,,4.0,1.0,5.0,,1.0,2.0,,2.0,11.0,1.0,,,1.0,6.0,7.0,1.0,8.0,,2.0,2.0,,1.0,1.0,1.0,1.0,,2.0,2.0,5.0,17.0,,,2.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,43,5.0,1.0,1.0,1.0,0.2857142857142857,,,0.2857142857142857,0.4444444444444444,1.0,0.5,0.4375,0.5,0.5,0.47058823529411764,0.5,0.6666666666666666,0.4375,,,,,,11.656441717791411,0.5,,0.1276595744680851,,0.045454545454545456,0.038461538461538464,0.10144927536231885,0.013888888888888888,,,,,0.07142857142857142,0.07142857142857142,0.21052631578947367,,0.14285714285714285,,0.5,0.125,1.0,1.0,1.0,,,,,0.4375,0.2857142857142857,0.2857142857142857,1.0,0.25,0.25,0.25,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,,,0.5,1.0,,,0.5625,0.3333333333333333,0.493575,,0.4717,,,,0.125,0.25,14.91111111111111,24.585714285714285,0.28289473684210525,,,,,0.05263157894736842,,,,,,,,,,,,,False,,,
692,1610612753,Andrew DeClercq,Andrew DeClercq,692,ORL,637.0,11,-3,21,22,9,6,2,43,2.0,2.0,,,,,,,,,,,,,,,,,2.0,2,,,,4.0,24,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,3.0,,,,,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,3.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,,9,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,17.391304347826086,0.5,,0.42857142857142855,,,,0.3333333333333333,,,,,,,1.0,0.5,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.59495,,,,,,,,,,0.42857142857142855,,,,,,,,,,,,,,,,,,False,,,
2212,1610612753,Steven Hunter,Steven Hunter,2212,ORL,1144.0,19,-15,36,35,1,11,2,71,,3.0,,,,,1.0,1.0,,,,,,,,,,,1.0,4,,,,2.0,49,,,,,,,,,,,,,2.0,,,,,,3.0,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,3.0,4.0,1.0,,,,,,,2.0,2.0,,2.0,,,1,,,,,,,,,0.25,,,0.25,,,0.25,,,,,0.75,1.0,,,13.157894736842104,,,,,,,,,,,,,,,,,,,,0.75,,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.75,,0.5008750000000001,,,,,,,,2.25,,0.027777777777777776,,,,,,,,,,,,,,,,,,False,,,
2219,1610612753,Jeryl Sasser,Jeryl Sasser,2219,ORL,742.0,12,-11,21,22,7,19,1,43,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,2,,1.0,,,24,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,2.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,7,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,13.043478260869565,,,0.25,,0.25,,0.25,,,,,,0.25,,0.3333333333333333,,0.5,,1.0,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,,,0.6666666666666666,,0.4555833333333333,,0.5257,,,,,,11.25,26.4,0.3333333333333333,,,1.0,1.0,,,,,,,,,,,,,,False,,,
2469,1610612753,Pat Burke,Pat Burke,2469,ORL,1533.0,26,-15,47,47,13,25,4,94,2.0,2.0,,,2.0,2.0,1.0,2.0,,2.0,,,,,,,,,3.0,6,,,4.0,10.0,55,,,,,,2.0,2.0,,,2.0,6.0,4.0,2.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,,2.0,4.0,7.0,1.0,8.0,,,,,1.0,,,1.0,1.0,2.0,,3.0,3.0,,,4.0,,1.0,,1.0,,,,,,6.0,13,,0.6666666666666666,0.6666666666666666,,,,,,0.5,,1.0,0.5,,1.0,0.625,,1.0,,,,,,,19.607843137254903,0.5,,0.23529411764705882,0.05,0.25,,0.24,0.045454545454545456,0.16666666666666666,,,,0.3333333333333333,0.6666666666666666,,0.2,0.3333333333333333,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.3333333333333333,,0.44145000000000006,,0.56145,0.14285714285714285,0.14285714285714285,,,0.6,9.383333333333333,,0.2765957446808511,,,,,,1.0,,,0.3333333333333333,,,,1.0,,,,,False,,,
431,1610612753,Shawn Kemp,Shawn Kemp,431,ORL,2906.0,48,-2,85,85,28,29,3,170,3.0,5.0,,,1.0,1.0,,2.0,3.0,9.0,,,,,,,,,6.0,16,,,2.0,14.0,84,,,,,,1.0,4.0,,,,2.0,10.0,2.0,,,,,,2.0,,,,,,,,,,,,,,3.0,6.0,9.0,,9.0,,,,,1.0,,,2.0,1.0,3.0,2.0,3.0,7.0,1.0,2.0,2.0,,1.0,,,,,,,,2.0,28,,0.8333333333333334,0.8333333333333334,,,,,,0.375,,0.25,0.375,,0.25,0.4117647058823529,,0.25,,,0.125,,0.5,,21.978021978021978,0.3333333333333333,,0.2,,0.17647058823529413,,0.19148936170212766,,,,,,0.14285714285714285,0.125,0.26666666666666666,0.2727272727272727,,,,0.3125,0.6,0.6,0.6666666666666666,0.125,,,,0.5625,0.3333333333333333,0.375,1.0,,,,,,,,,,,,,,,0.25,1.0,,,0.3125,,0.45008125,,0.41407499999999997,0.058823529411764705,0.058823529411764705,,,0.14285714285714285,11.6375,,0.32941176470588235,,,,,,,,,,,,,,0.1111111111111111,,,,False,,,
