EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Usage,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,Points,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,NonShootingPenaltyNonTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,PenaltyShotQualityAvg,Avg3ptShotDistance,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SelfOReb,SelfORebPct,LongMidRangeAssists,LostBallSteals,BadPassTurnovers,SecondChanceTurnovers,3SecondViolations,DefShortMidRangeReboundPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Corner3Assists,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BadPassOutOfBoundsTurnovers,ShortMidRangePctBlocked,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,FoulsDrawn,Offensive Fouls Drawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
248,1610612740,George Lynch,George Lynch,248,NOH,2134.0,36,15.0,62,64,20.0,29,10.0,126,1.0,5.0,51,,1,20.0,16.216216216216218,0.1,0.47357000000000005,11.760000000000002,0.3225806451612903,1.0,,1.0,3.0,2.0,,3.0,1.0,3.0,5.0,15.0,1.0,1.0,,3.0,,,,,2.0,6.0,7.0,2.0,2.0,,0.6,0.75,0.75,0.5,0.25,0.14705882352941177,0.25,0.1,0.3,0.3333333333333333,0.3333333333333333,0.2,0.3,,,0.5,0.6,0.4328,24.259999999999998,1.0,,,,1.0,,,,,,,,3.0,6.0,,,,,,,1.0,3.0,1.0,1.0,,2.0,,,1.0,2.0,,,,,,,2.0,1.0,1.0,2.0,2.0,,3.0,1.0,1.0,,,,0.75,,0.75,,,,0.2,0.11538461538461539,0.043478260869565216,,0.03125,,0.16666666666666666,,,0.07692307692307693,0.16666666666666666,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.2,,,,,,,,0.14285714285714285,2.0,,,1.0,3.0,,,1.0,9.0,,,2.0,,1.0,0.6,,1.0,0.6,,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,0.6666666666666666,,,,,1.0,0.5,0.5,1.0,True,,,,,,,,,,,,,,,,,,,,
278,1610612740,Stacey Augmon,Stacey Augmon,278,NOH,1030.0,17,15.0,33,34,9.0,14,5.0,67,1.0,5.0,27,,1,9.0,15.384615384615383,0.2,0.50966,4.9399999999999995,0.2727272727272727,3.0,,,1.0,,,,,1.0,,2.0,,,2.0,,1.0,1.0,1.0,2.0,,3.0,4.0,2.0,1.0,,0.2,0.2,0.2,,,0.15384615384615385,,0.6,0.2,,,,,,,,0.6,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,2.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.2857142857142857,,1.0,0.06666666666666667,,,,1.0,,0.5,,,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
123,1610612740,Robert Pack,Robert Pack,123,NOH,1936.0,32,8.0,57,61,21.0,30,8.0,118,5.0,12.0,62,3.0,8,21.0,21.538461538461537,0.4166666666666667,0.47622500000000006,6.908333333333332,0.3684210526315789,5.0,3.0,,2.0,,,,,6.0,,15.0,5.0,,10.0,,3.0,4.0,3.0,9.0,,1.0,1.0,,,3.0,0.5,0.5,0.5769230769230769,,,0.034482758620689655,,0.4166666666666667,0.16666666666666666,,,,,0.6,,,0.4166666666666667,0.5192,,3.0,,,2.0,3.0,3.0,,1.0,,,3.0,2.0,8.0,2.0,,,1.0,1.0,,,,1.0,,,1.0,,,,,1.0,,,,3.0,1.0,1.0,,,,,,,8.0,0.16666666666666666,0.16666666666666666,,0.6,,0.6,,0.6666666666666666,,,1.0,,0.04,,,,,,,,,0.07692307692307693,,,0.6,0.6,,0.6,0.6,0.3333333333333333,,,,0.6666666666666666,0.3537,0.08333333333333333,0.08333333333333333,,0.5333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,False,,,,,,,,,,,,,,,,,,,,
133,1610612740,David Wesley,David Wesley,133,NOH,10402.0,173,-12.0,320,320,71.0,110,38.0,640,4.0,35.0,353,7.0,21,71.0,22.950819672131146,0.06060606060606061,0.5198515151515152,11.248571428571429,0.221875,13.0,,3.0,18.0,8.0,2.0,23.0,5.0,14.0,31.0,77.0,2.0,7.0,2.0,23.0,8.0,12.0,4.0,28.0,2.0,4.0,5.0,4.0,,3.0,0.4,0.5303030303030303,0.5579710144927537,0.4696969696969697,0.08333333333333333,0.02666666666666667,0.125,0.19696969696969696,0.2727272727272727,0.16666666666666666,0.16666666666666666,0.12121212121212122,0.3484848484848485,,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.5210388888888889,24.893548387096775,11.0,,,,,7.0,,1.0,,6.0,,4.0,10.0,26.0,,1.0,4.0,3.0,,,1.0,2.0,,1.0,9.0,6.0,,6.0,1.0,15.0,4.0,2.0,4.0,7.0,2.0,2.0,1.0,1.0,,1.0,,,10.0,0.9285714285714286,0.9285714285714286,,,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.45454545454545453,0.02857142857142857,,0.6,,0.015873015873015872,0.009523809523809525,,0.006993006993006993,0.029411764705882353,,,,,0.01694915254237288,,,0.8461538461538461,0.9166666666666666,0.9090909090909091,,,,1.0,,,,0.54325,0.029850746268656716,0.05555555555555555,0.07792207792207792,0.12987012987012986,,,4.0,4.0,3.0,,,0.034482758620689655,9.0,,3.0,1.0,14.0,2.0,6.0,2.0,39.0,3.0,,9.0,1.0,0.9285714285714286,0.45161290322580644,0.3333333333333333,0.2857142857142857,0.45161290322580644,0.07692307692307693,0.391304347826087,0.391304347826087,0.8888888888888888,0.42857142857142855,,,0.2,0.391304347826087,1.0,,1.0,,5.0,0.625,0.625,1.0,False,2.0,3.0,1.0,0.42857142857142855,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,11402.0,190,-46.0,348,349,105.0,138,51.0,697,16.0,44.0,404,6.0,21,105.0,14.91442542787286,0.36363636363636365,0.45239772727272737,7.420454545454546,0.3017241379310345,17.0,2.0,5.0,11.0,,,,,21.0,,61.0,10.0,,14.0,,3.0,6.0,3.0,15.0,6.0,26.0,46.0,7.0,5.0,4.0,0.4772727272727273,0.4772727272727273,0.5446428571428571,,0.2222222222222222,0.15527950310559005,0.21052631578947367,0.38636363636363635,0.25,0.45454545454545453,0.45454545454545453,,,0.2,,,0.38636363636363635,0.40720999999999996,,9.0,5.0,8.0,2.0,7.0,19.0,6.0,9.0,5.0,17.0,5.0,8.0,18.0,28.0,10.0,1.0,3.0,3.0,,4.0,15.0,19.0,1.0,20.0,4.0,1.0,,2.0,,5.0,1.0,6.0,,25.0,9.0,4.0,3.0,3.0,,3.0,1.0,,18.0,0.6666666666666666,0.875,0.6666666666666666,0.5,0.6666666666666666,0.5,0.7083333333333334,0.6,0.022727272727272728,,0.8,0.14285714285714285,0.1417910447761194,0.11194029850746269,0.08888888888888889,0.10614525139664804,0.1282051282051282,0.14285714285714285,0.07547169811320754,0.11764705882352941,0.11904761904761904,0.14925373134328357,0.25,0.3333333333333333,0.5294117647058824,0.5625,0.4444444444444444,0.4375,0.4375,0.7142857142857143,1.0,0.8888888888888888,0.625,1.0,0.5398444444444445,0.17307692307692307,0.17307692307692307,0.2786885245901639,0.29508196721311475,,,,2.0,2.0,,,0.16,,,,,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,1.0,,1.0,,,,,,False,,,,,,,,1.0,0.08333333333333333,,,,,,,,,,,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,3799.0,63,-4.0,116,117,59.0,64,17.0,233,3.0,20.0,123,4.0,12,59.0,17.51824817518248,0.15,0.47253,5.980000000000001,0.5086206896551724,12.0,5.0,3.0,5.0,,,,,9.0,,19.0,9.0,,10.0,,,,,,1.0,12.0,21.0,1.0,1.0,2.0,0.45,0.45,0.4523809523809524,,0.1111111111111111,0.1896551724137931,0.25,0.6,0.25,0.6,0.6,,,0.5555555555555556,,,0.6,0.4389888888888889,,5.0,4.0,9.0,1.0,1.0,1.0,4.0,9.0,1.0,9.0,3.0,,6.0,8.0,8.0,1.0,,,,1.0,7.0,10.0,1.0,9.0,1.0,2.0,,,,3.0,2.0,3.0,2.0,4.0,2.0,1.0,4.0,2.0,2.0,4.0,3.0,1.0,6.0,0.4444444444444444,0.8,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.5,0.3,0.05,,0.3333333333333333,0.2,0.20408163265306123,0.16279069767441862,0.1,0.1509433962264151,0.15384615384615385,0.18181818181818182,0.15789473684210525,,0.25,0.14285714285714285,,0.75,0.4166666666666667,0.4166666666666667,0.2,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,0.4444444444444444,0.2,0.5190000000000001,0.1,0.1,0.47368421052631576,0.3157894736842105,,,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.3333333333333333,,,,,False,,,,,,,,1.0,0.16666666666666666,1.0,,,,,,,,,,
278,1610612740,Stacey Augmon,Stacey Augmon,278,NOH,3166.0,53,-19.0,96,96,48.0,43,15.0,192,6.0,10.0,108,2.0,7,48.0,14.285714285714285,0.6,0.399,9.999999999999998,0.5,2.0,1.0,,2.0,,,,,4.0,,15.0,5.0,,2.0,,1.0,2.0,,5.0,,6.0,6.0,1.0,1.0,1.0,0.4,0.4,0.5357142857142857,,,0.11363636363636363,,0.2,0.2,,,,,0.2,,,0.2,0.42172,,2.0,,,1.0,2.0,7.0,,,,,2.0,7.0,11.0,6.0,,,1.0,1.0,1.0,,,5.0,1.0,,1.0,1.0,,,,2.0,1.0,1.0,1.0,8.0,1.0,3.0,,,,,,,11.0,0.75,0.75,,0.4,,0.4,,0.6111111111111112,,,0.5,1.0,0.1282051282051282,,,,,,,,,0.2222222222222222,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,,,1.0,,0.09090909090909091,0.09090909090909091,,0.7333333333333333,,,,,1.0,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,8615.0,144,-7.0,260,257,64.0,77,43.0,517,4.0,31.0,282,4.0,16,64.0,21.72523961661342,0.0784313725490196,0.5115401960784314,6.33225806451613,0.24615384615384617,19.0,7.0,3.0,8.0,1.0,,19.0,6.0,16.0,20.0,55.0,9.0,6.0,24.0,19.0,29.0,36.0,18.0,79.0,1.0,12.0,14.0,4.0,3.0,1.0,0.5161290322580645,0.43137254901960786,0.4661016949152542,0.39215686274509803,0.05,0.1016949152542373,,0.37254901960784315,0.1568627450980392,0.375,0.375,0.0196078431372549,0.37254901960784315,0.4666666666666667,,0.4,0.7647058823529411,0.49651333333333336,25.575,12.0,2.0,4.0,4.0,1.0,11.0,2.0,5.0,,7.0,4.0,5.0,16.0,8.0,,,7.0,4.0,4.0,1.0,1.0,11.0,,2.0,5.0,4.0,,2.0,,9.0,5.0,1.0,3.0,16.0,7.0,1.0,2.0,,1.0,2.0,2.0,,16.0,0.25,0.25,0.4,0.4444444444444444,0.4375,0.36666666666666664,0.4375,0.4444444444444444,,,0.5555555555555556,,0.11224489795918367,0.010309278350515464,0.02857142857142857,0.015151515151515152,0.03225806451612903,,,0.037037037037037035,0.03571428571428571,0.1956521739130435,0.2,1.0,0.631578947368421,0.631578947368421,0.3333333333333333,0.25,0.25,,,0.5,0.5,0.5714285714285714,0.53182,0.1206896551724138,0.18421052631578946,0.12727272727272726,0.2909090909090909,,,7.0,1.0,3.0,2.0,,0.041666666666666664,4.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,3.0,9.0,,4.0,3.0,0.25,0.2,0.3333333333333333,0.16666666666666666,0.2,,0.21052631578947367,0.2222222222222222,0.25,0.375,0.3333333333333333,,0.16666666666666666,0.21052631578947367,,,,,,,,,False,,,,,,,,,,,1.0,1.0,0.05,0.05263157894736842,0.5,,,,,
2048,1610612740,Jamaal Magloire,Jamaal Magloire,2048,NOH,9706.0,162,-14.0,298,296,64.0,105,41.0,594,10.0,39.0,326,6.0,12,64.0,17.91907514450867,0.2564102564102564,0.49189230769230763,3.851282051282051,0.21476510067114093,26.0,5.0,1.0,3.0,,,,,17.0,,57.0,12.0,,6.0,,1.0,2.0,1.0,5.0,4.0,29.0,44.0,4.0,3.0,3.0,0.4358974358974359,0.4358974358974359,0.5277777777777778,,0.21052631578947367,0.20149253731343283,0.1875,0.6666666666666666,0.07692307692307693,0.3333333333333333,0.3333333333333333,,,0.4166666666666667,,,0.6666666666666666,0.45456666666666673,,15.0,2.0,6.0,3.0,1.0,23.0,2.0,7.0,5.0,9.0,3.0,9.0,15.0,28.0,4.0,1.0,1.0,1.0,,3.0,12.0,23.0,2.0,15.0,5.0,3.0,,4.0,,8.0,1.0,2.0,1.0,31.0,12.0,4.0,5.0,5.0,,5.0,2.0,,15.0,0.8235294117647058,0.9333333333333333,0.2857142857142857,0.25,0.2857142857142857,0.25,0.4090909090909091,0.4166666666666667,0.02564102564102564,,0.625,0.5,0.2,0.11214953271028037,0.07692307692307693,0.10273972602739725,0.21212121212121213,0.08108108108108109,0.05405405405405406,0.06666666666666667,0.14705882352941177,0.1864406779661017,0.3333333333333333,0.4,0.5769230769230769,0.5769230769230769,0.8666666666666667,0.1,0.1111111111111111,,1.0,0.8571428571428571,0.3333333333333333,0.6,0.5200428571428571,0.24,0.24,0.15789473684210525,0.2631578947368421,1.0,0.047619047619047616,,1.0,1.0,1.0,,0.3181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,0.1,,,,,False,,,,,,,,,,0.1111111111111111,,,,,,,,,,
248,1610612740,George Lynch,George Lynch,248,NOH,7611.0,127,,233,229,98.0,103,35.0,462,3.0,19.0,250,4.0,13,98.0,14.492753623188406,0.09375,0.5350129032258064,5.321052631578947,0.4206008583690987,12.0,3.0,1.0,4.0,8.0,2.0,5.0,3.0,10.0,13.0,27.0,5.0,5.0,8.0,5.0,8.0,10.0,6.0,22.0,,21.0,30.0,4.0,1.0,3.0,0.5263157894736842,0.40625,0.39705882352941174,0.40625,,0.1834862385321101,,0.375,0.125,0.25,0.25,0.25,0.15625,0.3,0.2,0.3,0.78125,0.49950555555555554,24.638461538461538,8.0,4.0,6.0,2.0,1.0,1.0,4.0,7.0,,8.0,3.0,1.0,10.0,12.0,6.0,1.0,2.0,,,1.0,8.0,20.0,1.0,9.0,3.0,3.0,1.0,1.0,,6.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,,3.0,1.0,,10.0,0.6,0.8571428571428571,0.5714285714285714,0.6,0.5714285714285714,0.45,0.5714285714285714,0.45454545454545453,0.05263157894736842,,0.5,0.25,0.21978021978021978,0.10256410256410256,0.03571428571428571,0.08490566037735849,0.04,0.05555555555555555,0.17142857142857143,0.05263157894736842,0.07692307692307693,0.30434782608695654,,0.3333333333333333,0.6666666666666666,0.7272727272727273,0.625,0.3333333333333333,0.3333333333333333,1.0,,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.5371333333333334,0.030303030303030304,0.05,0.2962962962962963,0.37037037037037035,,,2.0,3.0,2.0,2.0,,0.21052631578947367,1.0,,,1.0,2.0,,,1.0,6.0,,,1.0,2.0,1.0,0.15384615384615385,,0.2,0.15384615384615385,0.08333333333333333,0.2,0.2,1.0,,,,0.3333333333333333,0.2,,,1.0,,1.0,0.125,0.125,1.0,False,,,,,,,,,,,,1.0,,,0.25,1.0,1.0,1.0,,
469,1610612740,Jamal Mashburn,Jamal Mashburn,469,NOH,8416.0,140,-16.0,264,263,104.0,117,31.0,527,18.0,57.0,295,3.0,3,104.0,31.438127090301002,0.2535211267605634,0.4131218309859155,14.296491228070177,0.3939393939393939,2.0,1.0,17.0,37.0,1.0,1.0,13.0,4.0,26.0,14.0,94.0,21.0,5.0,36.0,13.0,15.0,17.0,6.0,36.0,1.0,11.0,11.0,3.0,1.0,,0.45614035087719296,0.49295774647887325,0.5470588235294118,0.19718309859154928,0.05,0.09649122807017543,0.07142857142857142,0.028169014084507043,0.5211267605633803,0.4594594594594595,0.4722222222222222,0.014084507042253521,0.18309859154929578,0.038461538461538464,0.038461538461538464,0.15384615384615385,0.22535211267605634,0.3897596153846154,25.82857142857143,2.0,,,1.0,7.0,24.0,1.0,1.0,,5.0,6.0,15.0,33.0,16.0,,3.0,2.0,2.0,5.0,,,10.0,,,6.0,3.0,,2.0,,9.0,3.0,,,33.0,8.0,7.0,1.0,1.0,,1.0,1.0,,33.0,0.3076923076923077,0.3076923076923077,1.0,0.2857142857142857,0.8333333333333334,0.34615384615384615,0.8333333333333334,0.4714285714285714,0.05263157894736842,0.02702702702702703,0.6666666666666666,,0.10638297872340426,,,,,,,,0.07692307692307693,0.15555555555555556,,1.0,1.0,1.0,0.5,0.3888888888888889,0.4375,0.14285714285714285,0.35294117647058826,,,1.0,0.5505,0.11538461538461539,0.12698412698412698,0.05319148936170213,0.35106382978723405,,,4.0,2.0,4.0,2.0,,0.043478260869565216,5.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,15.0,3.0,,5.0,,0.8333333333333334,0.42857142857142855,0.5,0.4,0.42857142857142855,,0.38461538461538464,0.38461538461538464,0.8,0.6666666666666666,0.5,1.0,0.25,0.38461538461538464,2.0,2.0,2.0,0.1111111111111111,1.0,1.0,1.0,1.0,False,,,1.0,,,,1.0,,,,,,,,,,,,1.0,0.06666666666666667
2042,1610612740,Courtney Alexander,Courtney Alexander,2042,NOH,1366.0,23,-5.0,44,47,20.0,28,8.0,91,1.0,9.0,46,1.0,5,20.0,20.37037037037037,0.1,0.421875,13.866666666666667,0.45454545454545453,2.0,,2.0,6.0,,,1.0,,4.0,1.0,13.0,5.0,,4.0,1.0,,,,,,2.0,3.0,1.0,,4.0,0.4444444444444444,0.55,0.6,0.1,,0.10526315789473684,,0.2,0.6,0.3333333333333333,0.3333333333333333,,0.1,,,,0.3,0.37279999999999996,24.3,2.0,1.0,1.0,,,2.0,1.0,2.0,,2.0,2.0,,4.0,4.0,,,,,,1.0,,2.0,,1.0,1.0,,,1.0,,1.0,,,,2.0,1.0,,,,,,,,4.0,0.5,0.5,0.5,0.4,0.5,0.4,0.5,0.4,,,1.0,,0.1111111111111111,,0.3333333333333333,0.037037037037037035,,,,0.3333333333333333,,0.2222222222222222,,,1.0,1.0,1.0,,,,,0.5,1.0,,0.3718,0.1,0.1111111111111111,0.15384615384615385,0.3076923076923077,,,,1.0,,1.0,,,1.0,,,,1.0,,,,3.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,False,,,,,,,,,,,,,,,1.0,,,,,
72,1610612740,Kenny Anderson,Kenny Anderson,72,NOH,1916.0,32,-15.0,64,65,31.0,40,8.0,129,2.0,8.0,76,4.0,5,31.0,15.068493150684931,0.25,0.46933749999999996,8.4625,0.484375,3.0,1.0,2.0,3.0,,,,,3.0,,6.0,2.0,,2.0,,3.0,4.0,1.0,9.0,2.0,2.0,2.0,1.0,1.0,1.0,0.375,0.375,0.375,,0.6666666666666666,0.06896551724137931,0.6666666666666666,0.375,0.375,0.6666666666666666,0.6666666666666666,,,0.5,,,0.375,0.4445,,,,,,1.0,,1.0,1.0,,2.0,,,,4.0,,2.0,1.0,,,,,,,,3.0,,,2.0,,3.0,1.0,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,1.0,,1.0,,0.25,,1.0,,,,,,,,,,,,,,,,,0.5,0.5,,1.0,,,,0.3749,,,0.3333333333333333,,,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,
