EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,RecoveredBlocks,SecondChanceFg2Pct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3FGM,Fg3aBlocked,ShortMidRangeAssists,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,FTDefRebounds,ShortMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,FoulsDrawn,Offensive Fouls Drawn,Technical Free Throw Trips,SecondChanceArc3PctAssisted,BlockedShortMidRange,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,HeaveAttempts
72,1610612740,Kenny Anderson,Kenny Anderson,72,NOH,1171.0,20,3.0,38,37,19,23,3,75,1.0,4.0,1.0,2.0,,1.0,,1,5,1.0,3,38,1.0,2.0,1.0,3.0,2.0,,2.0,1.0,3.0,1.0,2.0,7.0,,1.0,1.0,,,1.0,1.0,2,1.0,1.0,1.0,,3.0,19,1.0,1.0,1.0,0.2,0.5,0.2,0.5,0.3,0.75,14.634146341463415,,,0.058823529411764705,,0.8,0.25,0.5,0.2,,,,,1.0,0.5,0.8,0.5814199999999999,0.56975,0.2,0.2,1.0,1.98,0.5,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,0.6,0.5,,0.2,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,
278,1610612740,Stacey Augmon,Stacey Augmon,278,NOH,1512.0,25,,49,50,26,31,6,99,,,,,2.0,3.0,1.0,2,4,3.0,7,49,1.0,2.0,3.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,,5.0,2.0,3.0,3.0,,,1.0,1.0,3,4.0,,1.0,1.0,5.0,26,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5833333333333334,0.625,12.727272727272727,,0.10526315789473684,0.08333333333333333,0.2,,,,0.75,0.6666666666666666,0.6666666666666666,0.5,0.25,,,,0.36805,0.36250000000000004,0.2,0.2,0.7142857142857143,11.425,0.5306122448979592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,True,,,,,,,,,
123,1610612740,Robert Pack,Robert Pack,123,NOH,650.0,11,1.0,20,20,7,8,5,40,1.0,3.0,1.0,2.0,,1.0,1.0,1,5,,2,16,1.0,2.0,,2.0,,2.0,,,,,,,,,,,,,1.0,3,,,,,2.0,7,2.0,,,0.2,0.5,0.2,0.5,0.2,0.5,20.0,,,,,0.6,0.3333333333333333,0.3333333333333333,0.2,,,,0.2,1.0,0.5,0.6,0.51528,0.63525,,,1.0,4.779999999999999,0.35,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
133,1610612740,David Wesley,David Wesley,133,NOH,2576.0,43,5.0,77,80,36,36,9,157,2.0,2.0,,,,1.0,6.0,4,9,3.0,17,78,,1.0,2.0,5.0,6.0,2.0,3.0,,3.0,,1.0,6.0,,3.0,3.0,2.0,1.0,3.0,2.0,6,3.0,1.0,1.0,1.0,5.0,36,2.0,0.75,0.75,0.4444444444444444,,0.4666666666666667,0.375,0.53125,0.5,21.839080459770116,0.6666666666666666,,0.06382978723404255,,0.13333333333333333,1.0,1.0,0.06666666666666667,,,,0.4,,,0.5333333333333333,0.49806666666666666,0.5163375,0.06666666666666667,0.1111111111111111,0.29411764705882354,14.233333333333333,0.4675324675324675,2.0,2.0,2.0,,,1.0,,4.0,,,2.0,2.0,6.0,,,,,1.0,3.0,6.0,,4.0,,,,2.0,,3.0,,2.0,,2.0,,1.0,1.0,,2.0,,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,0.4,,,,0.25,,,,0.42857142857142855,1.0,0.3333333333333333,0.3333333333333333,0.5,0.13333333333333333,1.0,1.0,1.0,0.26666666666666666,,,,,,,,0.25,0.5,,,,,24.816666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,1.0,,,,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,2794.0,47,-21.0,85,89,51,54,14,174,2.0,3.0,1.0,1.0,,3.0,5.0,5,11,5.0,15,109,2.0,3.0,3.0,7.0,6.0,4.0,1.0,,1.0,,1.0,2.0,5.0,7.0,13.0,1.0,1.0,1.0,1.0,4,6.0,,1.0,2.0,7.0,51,1.0,0.6,1.0,0.45454545454545453,0.6666666666666666,0.45454545454545453,0.6666666666666666,0.5357142857142857,0.7,14.705882352941176,1.0,0.14705882352941177,0.13333333333333333,0.06666666666666667,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.2727272727272727,,,,0.45454545454545453,0.3333333333333333,1.0,0.2727272727272727,0.4376909090909091,0.4351333333333333,0.08333333333333333,0.08333333333333333,0.4666666666666667,9.254545454545454,0.6,3.0,,,,,,,,,,,,,3.0,,,7.0,,,,,,,,,,5.0,1.0,6.0,,,,,,,,1.0,1.0,,,,,,,,,,0.6666666666666666,0.7,,,,0.14705882352941177,0.09090909090909091,0.13636363636363635,0.1111111111111111,0.16666666666666666,,,0.6,0.6,1.0,,,,,,,,,,,,,,,,,0.5681666666666666,0.4666666666666667,,2.0,3.0,2.0,3.0,4.0,1.0,,,0.6666666666666666,,0.1,0.2857142857142857,0.1111111111111111,0.125,0.23076923076923078,0.2,,1.0,0.6666666666666666,,,,,,,,,,,,,1.0,,0.25,,,,,,,False,,,,,,,,,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,4965.0,83,18.0,149,149,58,51,24,298,3.0,10.0,1.0,5.0,1.0,3.0,5.0,8,18,1.0,17,137,3.0,9.0,,6.0,10.0,6.0,3.0,1.0,4.0,1.0,3.0,9.0,13.0,17.0,26.0,2.0,1.0,5.0,6.0,16,3.0,1.0,1.0,1.0,6.0,58,2.0,0.625,0.8333333333333334,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.4473684210526316,0.3,13.559322033898304,0.4,0.2,0.2,0.16,0.5555555555555556,0.3,0.3,0.16666666666666666,0.3333333333333333,0.5,1.0,0.2777777777777778,0.5555555555555556,0.2,0.5555555555555556,0.4563,0.4389888888888889,0.05555555555555555,0.05555555555555555,0.35294117647058826,6.6000000000000005,0.38926174496644295,4.0,,,,,,,,,,,,,8.0,,,7.0,,,,,,,1.0,,,7.0,3.0,9.0,3.0,2.0,1.0,,3.0,1.0,,2.0,4.0,2.0,5.0,3.0,5.0,,,,,,0.375,0.4375,,0.05555555555555555,,0.125,0.2,0.11594202898550725,0.10526315789473684,0.3125,0.25,0.3333333333333333,0.8,0.8,0.75,,,,,,,,,,,,,,,,,0.48392857142857143,0.4117647058823529,,2.0,7.0,3.0,1.0,4.0,1.0,1.0,4.0,0.375,0.16666666666666666,0.07692307692307693,0.07142857142857142,0.17391304347826086,,0.16666666666666666,0.14285714285714285,0.8,0.875,0.2857142857142857,,,,,,1.0,,,,,,,1.0,0.3333333333333333,0.16666666666666666,0.5,,,,,2.0,False,,,1.0,1.0,,,,,
278,1610612740,Stacey Augmon,Stacey Augmon,278,NOH,2684.0,45,-4.0,80,80,31,26,14,160,3.0,5.0,1.0,1.0,,4.0,2.0,3,11,4.0,10,86,1.0,3.0,4.0,6.0,4.0,2.0,1.0,,1.0,,1.0,2.0,5.0,6.0,7.0,1.0,1.0,2.0,1.0,5,4.0,,,2.0,6.0,31,,0.6666666666666666,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.38461538461538464,0.6,15.625,0.5,0.18518518518518517,0.15151515151515152,0.3,0.45454545454545453,0.6,0.6,0.36363636363636365,,,,0.18181818181818182,0.3333333333333333,1.0,0.45454545454545453,0.4605545454545455,0.4612,,,0.6,7.181818181818182,0.3875,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.02857142857142857,,0.2857142857142857,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,0.2,,,0.25,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,False,,,,,,,,,
248,1610612740,George Lynch,George Lynch,248,NOH,4537.0,76,-4.0,139,140,69,62,23,279,5.0,6.0,1.0,2.0,,1.0,4.0,6,11,1.0,19,147,2.0,4.0,1.0,8.0,8.0,4.0,2.0,1.0,3.0,,1.0,7.0,11.0,12.0,16.0,1.0,,4.0,,5,4.0,,1.0,1.0,8.0,69,2.0,0.6666666666666666,0.8,0.5454545454545454,0.5,0.5,0.5,0.475,0.5,14.371257485029941,0.25,0.2037037037037037,0.16417910447761194,0.3157894736842105,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.05555555555555555,,,,0.2222222222222222,0.2857142857142857,0.5,0.7222222222222222,0.5085088235294117,0.48032499999999995,0.05263157894736842,0.08333333333333333,0.42105263157894735,7.89090909090909,0.49640287769784175,1.0,1.0,3.0,,,1.0,1.0,4.0,,1.0,2.0,2.0,7.0,3.0,,,2.0,1.0,3.0,6.0,,4.0,1.0,,1.0,1.0,4.0,,4.0,3.0,1.0,2.0,,3.0,1.0,1.0,1.0,,1.0,4.0,2.0,4.0,1.0,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3888888888888889,,,0.08163265306122448,,0.06060606060606061,,0.2,,0.8,0.25,0.25,,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.25,0.25,1.0,,,,,0.14285714285714285,0.2857142857142857,0.5,0.25,0.5072666666666666,0.10526315789473684,26.24285714285714,1.0,2.0,1.0,,2.0,,,2.0,0.3333333333333333,,,0.1111111111111111,0.13043478260869565,,0.1,,0.5,0.6666666666666666,0.5,,,,,1.0,1.0,1.0,,,,,,1.0,,0.3333333333333333,,,,,,1.0,False,,,,,1.0,,,,
469,1610612740,Jamal Mashburn,Jamal Mashburn,469,NOH,2955.0,49,6.0,89,91,63,48,9,180,1.0,1.0,1.0,1.0,2.0,2.0,16.0,9,19,12.0,33,94,5.0,14.0,11.0,24.0,6.0,12.0,5.0,1.0,6.0,1.0,1.0,13.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0,2,17.0,,2.0,5.0,24.0,63,,0.3333333333333333,0.3333333333333333,0.47368421052631576,0.35714285714285715,0.45652173913043476,0.38235294117647056,0.532258064516129,0.5,36.36363636363637,0.6,0.08571428571428572,0.06666666666666667,0.058823529411764705,0.043478260869565216,1.0,1.0,0.08695652173913043,1.0,1.0,,0.6956521739130435,0.058823529411764705,1.0,0.21739130434782608,0.3864217391304348,0.3865705882352941,0.11538461538461539,0.09523809523809523,0.7272727272727273,15.905263157894733,0.7078651685393258,6.0,1.0,1.0,,,1.0,,3.0,,,2.0,1.0,4.0,,,,,1.0,3.0,3.0,,3.0,,1.0,,3.0,,,,,,,2.0,2.0,1.0,,3.0,,,,,,1.0,0.25,,0.3333333333333333,0.25,,,0.17391304347826086,0.05263157894736842,,,,,,,,,0.375,0.4,0.5,0.043478260869565216,1.0,1.0,1.0,0.13043478260869565,,,,,,,,0.058823529411764705,0.11764705882352941,,,,,26.400000000000002,,,,,,,,,,,,,,,0.25,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,False,1.0,1.0,,,,1.0,0.0625,0.2,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,3935.0,66,28.0,117,116,33,33,22,233,10.0,12.0,3.0,3.0,1.0,3.0,4.0,11,19,5.0,51,106,3.0,4.0,4.0,13.0,8.0,14.0,10.0,2.0,12.0,,5.0,26.0,4.0,5.0,6.0,5.0,2.0,7.0,1.0,5,8.0,,2.0,2.0,13.0,33,,0.36363636363636365,0.36363636363636365,0.5789473684210527,0.75,0.6388888888888888,0.5,0.6375,0.5416666666666666,32.86713286713287,0.7142857142857143,0.09523809523809523,0.08928571428571429,0.21428571428571427,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.08333333333333333,0.3333333333333333,0.3333333333333333,,0.1111111111111111,0.3333333333333333,1.0,0.8055555555555556,0.5269557142857143,0.46240000000000003,0.05263157894736842,0.09523809523809523,0.2549019607843137,5.794736842105263,0.28205128205128205,,,1.0,,,,8.0,16.0,3.0,1.0,5.0,8.0,17.0,2.0,2.0,3.0,7.0,1.0,5.0,6.0,18.0,15.0,8.0,,2.0,5.0,,1.0,1.0,6.0,3.0,3.0,,2.0,3.0,1.0,3.0,1.0,,1.0,,1.0,0.25,0.47058823529411764,0.6666666666666666,0.2,0.5,0.6,0.5833333333333334,0.4722222222222222,,,,0.07142857142857142,0.017543859649122806,,,,0.4,,,,0.027777777777777776,,,,0.4444444444444444,0.5,0.5,0.25,,,,0.6,,0.5555555555555556,0.2,0.5333333333333333,0.48895,0.13725490196078433,26.058823529411764,,1.0,,1.0,,1.0,,1.0,,,0.06666666666666667,,,0.08333333333333333,0.0625,0.16666666666666666,1.0,0.2,,2.0,,,,1.0,,,,,,,0.6666666666666666,,,,,,,,0.5,1.0,False,,,,,,,,,1.0
2042,1610612740,Courtney Alexander,Courtney Alexander,2042,NOH,1136.0,19,-1.0,38,36,8,8,8,74,1.0,3.0,,,,,5.0,2,8,2.0,6,37,1.0,2.0,,2.0,2.0,2.0,,1.0,1.0,1.0,,3.0,,,1.0,,,,1.0,3,3.0,1.0,1.0,,2.0,8,1.0,0.5,0.5,0.25,0.5,0.25,0.5,0.25,0.5,16.666666666666668,,,,,0.375,0.3333333333333333,0.3333333333333333,,,,,0.625,,,0.375,0.4460625,0.38455,0.125,0.125,0.3333333333333333,11.45,0.21052631578947367,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,0.05555555555555555,,0.047619047619047616,0.1111111111111111,,,1.0,0.2,0.2,,,,,,,,,,,,,,,,,,0.3718,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.16666666666666666,,,,,,,,,2.0,,,False,,,,,,,,,
2040,1610612740,Jerome Moiso,Jerome Moiso,2040,NOH,2090.0,35,21.0,62,62,3,7,12,124,4.0,7.0,,,1.0,2.0,3.0,7,12,2.0,16,46,,,,,8.0,6.0,1.0,,1.0,,1.0,2.0,2.0,3.0,10.0,1.0,,2.0,3.0,5,2.0,,1.0,,,3,1.0,0.5714285714285714,1.0,0.5833333333333334,,0.5833333333333334,,0.6153846153846154,,20.0,0.5,0.08,0.08823529411764706,,0.5833333333333334,0.5714285714285714,0.5714285714285714,0.16666666666666666,0.5,0.5,1.0,0.25,,,0.5833333333333334,0.5090833333333333,,0.07692307692307693,0.07692307692307693,,5.058333333333334,0.04838709677419355,2.0,,,,,,,,,,,,,5.0,,,8.0,,,,,,,1.0,,,6.0,1.0,7.0,,,,,1.0,1.0,,,,,4.0,2.0,4.0,,,,,,0.6,0.6666666666666666,,0.08333333333333333,,0.2608695652173913,0.1111111111111111,0.22580645161290322,0.2727272727272727,,,0.25,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,0.57194,0.5,,3.0,5.0,3.0,2.0,6.0,1.0,,1.0,0.6,,0.125,0.2,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.25,1.0,0.6,,,,,1.0,,,,,,,,,,,,,,,,2.0,False,,,2.0,,,,0.3333333333333333,,
72,1610612740,Kenny Anderson,Kenny Anderson,72,NOH,1933.0,32,-4.0,64,67,21,32,10,131,,2.0,,1.0,1.0,2.0,3.0,3,7,2.0,8,69,,2.0,,,4.0,2.0,5.0,1.0,6.0,,1.0,13.0,,1.0,1.0,3.0,1.0,3.0,4.0,4,2.0,,1.0,,,21,,0.6666666666666666,0.6666666666666666,0.42857142857142855,,0.42857142857142855,,0.5,,14.473684210526315,1.0,,0.03333333333333333,,0.2857142857142857,,,0.2857142857142857,0.5,0.5,,0.42857142857142855,0.5,,0.2857142857142857,0.40547142857142854,0.4445,0.125,0.125,,9.671428571428573,0.328125,2.0,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,1.0,3.0,,1.0,,3.0,3.0,,,,2.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,0.16666666666666666,,,,0.2,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,0.3749,0.25,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
