EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,PenaltyOffPossExcludingTakeFouls,Usage,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,AtRimFGM,PenaltyAtRimFGM,FG2M,Points,PenaltyFG2M,PenaltyPoints,PtsUnassisted2s,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,DefThreePtRebounds,SelfOReb,DeadBallTurnovers,Offensive Fouls,FG3APct,DefThreePtReboundPct,DefCorner3ReboundPct,SelfORebPct,Arc3Frequency,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,Avg3ptShotDistance,LostBallTurnovers,ShortMidRangeFGM,LongMidRangeAssists,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,NonShootingFoulsDrawn,on,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Steals,BadPassSteals,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffAtRimReboundPct,DefArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,Fg2aBlocked,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,Corner3Assists,FTOffRebounds,Loose Ball Fouls,LongMidRangePctBlocked,OffFTReboundPct,Travels,3SecondViolations,ShortMidRangePctBlocked,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,DefensiveGoaltends,Clear Path Fouls
1498,1610612757,Antonio Daniels,Antonio Daniels,1498,POR,1010.0,17.0,-13.0,32,34.0,29,14.0,5.0,66,2.0,2.0,46.0,1.0,2.0,2.0,1.0,1.0,4.0,29,5.405405405405405,1.0,0.4241,0.5074,5.35,0.90625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,1610612757,Bonzi Wells,Bonzi Wells,1719,POR,163.0,3.0,-3.0,5,5.0,5,5.0,,10,,1.0,4.0,1.0,,,,,,5,20.0,,0.5236,0.5236,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,607.0,10.0,-9.0,20,22.0,20,11.0,1.0,42,,1.0,28.0,1.0,1.0,1.0,1.0,,2.0,20,9.523809523809524,,0.4014,0.4014,3.8,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,1610612757,Zach Randolph,Zach Randolph,2216,POR,851.0,14.0,-13.0,27,29.0,24,14.0,4.0,56,,5.0,36.0,4.0,2.0,2.0,2.0,,4.0,24,19.35483870967742,,0.51242,0.4768,8.02,0.8888888888888888,3.0,2.0,2.0,2.0,5.0,0.13333333333333333,0.1111111111111111,0.09090909090909091,0.6,0.5,0.6,2.0,2.0,3.0,9.0,3.0,9.0,2.0,,,,,,,9.0,0.6,0.75,0.6,0.75,0.6666666666666666,0.8,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.5,0.5,0.16666666666666666,0.5,0.21428571428571427,0.25,0.2,0.5,0.3333333333333333,0.5,0.4,0.5,0.5,1.0,1.0,0.5,0.6251500000000001,0.16666666666666666,0.16666666666666666,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,1610612757,Qyntel Woods,Qyntel Woods,2417,POR,1020.0,17.0,-13.0,33,34.0,30,14.0,5.0,67,1.0,8.0,46.0,7.0,,,,,,30,28.94736842105263,0.1111111111111111,0.47305555555555556,0.48495,11.5375,0.9090909090909091,3.0,3.0,,1.0,2.0,,0.05263157894736842,,0.3333333333333333,0.375,0.4444444444444444,2.0,2.0,3.0,7.0,3.0,7.0,2.0,,,1.0,1.0,1.0,3.0,7.0,0.375,0.42857142857142855,0.3333333333333333,0.375,0.35,0.3888888888888889,,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,,,1.0,1.0,2.0,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.07692307692307693,,0.06666666666666667,0.25,,,,1.0,0.4444444444444444,0.25,0.25,,1.0,1.0,,0.1,0.1111111111111111,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,1.0,0.16666666666666666,0.1111111111111111,1.0,0.125,24.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,1610612757,Dale Davis,Dale Davis,905,POR,27.0,,-3.0,1,2.0,1,2.0,,3,,,3.0,,,,,,,1,100.0,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,1610612757,Jeff McInnis,Jeff McInnis,976,POR,830.0,14.0,-7.0,27,27.0,24,7.0,5.0,54,2.0,4.0,39.0,2.0,3.0,3.0,1.0,1.0,6.0,24,21.875,0.4,0.39377,0.41035,13.45,0.8888888888888888,,,2.0,2.0,2.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,,,0.2,,,2.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,,,5.0,0.5,1.0,0.4,0.6666666666666666,0.4166666666666667,0.625,1.0,,,,1.0,,,1.0,2.0,1.0,,,,1.0,2.0,,,,,2.0,,1.0,0.5,0.5,,,,,,,,,,,,0.4,0.5,0.5,,,,,0.16666666666666666,0.2,,1.0,1.0,1.0,1.0,1.0,,,,,0.2,,,,0.2,,0.3333333333333333,24.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,1610612757,Rasheed Wallace,Rasheed Wallace,739,POR,77.0,1.0,2.0,2,2.0,2,2.0,1.0,4,1.0,1.0,2.0,1.0,,,,,,2,33.333333333333336,1.0,0.3774,0.3774,5.6,1.0,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,1610612757,Scottie Pippen,Scottie Pippen,937,POR,336.0,6.0,-6.0,11,10.0,8,1.0,3.0,21,,1.0,16.0,,1.0,1.0,1.0,,2.0,8,7.142857142857142,,0.4142,,22.7,0.7272727272727273,,,1.0,1.0,2.0,0.2,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,0.16666666666666666,,0.14285714285714285,,0.5,,,,1.0,,,,,,0.4142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,1610612757,Arvydas Sabonis,Arvydas Sabonis,717,POR,169.0,3.0,,6,5.0,6,,1.0,11,,3.0,10.0,3.0,,,,,,6,57.14285714285714,,0.5778666666666666,0.5778666666666666,1.2,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,3.0,3.0,8.0,3.0,8.0,,,,,,,,8.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,2.0,2.0,6.0,,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.6017,,,0.25,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
