EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,Corner3Assists,OffThreePtRebounds,SelfOReb,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg2Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Travels,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3SecondViolations,FTOffRebounds,OffFTReboundPct,on
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,14911.0,249,446,445,140,155,52.0,891,3.0,10.0,3.0,1.0,7.0,21.0,4.0,12.0,3.0,5.0,1.0,3.0,10.0,27.0,3.0,5.0,1.0,6.0,10.0,32.0,14.0,39.0,20.0,82.0,438,1.0,6.0,10.0,18.0,1.0,8.0,2.0,9.0,13.0,21.0,12.0,8.0,36.0,6.0,2.0,25.0,10.0,2.0,15.0,5.0,20.0,5.0,6.0,1.0,8.0,45.0,1.0,4.0,11.0,1.0,16.0,1.0,17.0,14.0,9.0,5.0,10.0,3.0,4.0,4.0,6.0,14.0,4.0,13.0,31.0,1.0,24.0,2.0,7.0,4.0,21.0,140,8.0,0.6,0.6,0.8571428571428571,0.358974358974359,0.6,0.2222222222222222,0.3783783783783784,0.3125,0.125,0.43661971830985913,0.8181818181818182,0.23529411764705882,0.4878048780487805,0.8181818181818182,0.4166666666666667,0.5492957746478874,0.0625,0.2,18.89763779527559,0.7142857142857143,0.07692307692307693,0.05670103092783505,0.006329113924050633,0.10256410256410256,0.06437768240343347,0.004608294930875576,0.02040816326530612,0.027777777777777776,0.045454545454545456,0.08974358974358974,0.125,0.14084507042253522,0.3,0.375,0.3333333333333333,0.014084507042253521,0.29577464788732394,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.16901408450704225,0.3333333333333333,0.3333333333333333,1.0,0.38028169014084506,0.37037037037037035,0.37037037037037035,0.8,0.45454545454545453,0.6,1.0,0.45454545454545453,0.6,1.0,0.17647058823529413,0.17647058823529413,0.3333333333333333,0.35294117647058826,0.16666666666666666,0.6901408450704225,0.4,0.48747352941176464,0.601425,0.4719299999999999,0.08974358974358974,0.1794871794871795,0.21951219512195122,0.25609756097560976,12.725,27.074358974358972,0.31390134529147984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,43381.0,723,1304,1310,430,391,168.0,2614,45.0,70.0,21.0,20.0,3.0,18.0,,,,,,,,1.0,,,,1.0,53.0,108.0,,1.0,45.0,151.0,1283,32.0,,,49.0,13.0,37.0,,1.0,25.0,51.0,64.0,42.0,,,1.0,,,7.0,21.0,7.0,28.0,6.0,6.0,3.0,12.0,63.0,65.0,33.0,142.0,16.0,191.0,86.0,277.0,42.0,26.0,16.0,9.0,5.0,4.0,6.0,5.0,15.0,6.0,28.0,50.0,,101.0,,31.0,23.0,51.0,430,5.0,0.6037735849056604,0.8421052631578947,,,,,,0.49074074074074076,0.35135135135135137,0.48623853211009177,0.625,0.34210526315789475,0.48089171974522293,0.5975609756097561,0.3695652173913043,0.009174311926605505,0.06481481481481481,0.07142857142857142,11.43048128342246,0.6,0.48484848484848486,0.26199261992619927,0.1406926406926407,0.28205128205128205,0.26555386949924126,0.13522012578616352,0.1347517730496454,0.22916666666666666,0.3387096774193548,0.24778761061946902,0.2696629213483146,0.6422018348623854,0.6428571428571429,0.6923076923076923,0.6,0.1834862385321101,0.1651376146788991,0.16666666666666666,0.17647058823529413,0.6666666666666666,,,,,0.009174311926605505,,,,,,,,,,0.5526315789473685,,,0.02631578947368421,,0.6513761467889908,,0.5007574074074075,0.5407233333333333,0.48896216216216215,0.23134328358208955,0.23308270676691728,0.32450331125827814,0.33774834437086093,4.405555555555555,41.0,0.32975460122699385,28.0,19.0,27.0,12.0,5.0,20.0,9.0,30.0,1.0,21.0,7.0,2.0,5.0,6.0,51.0,1.0,1.0,40.0,3.0,8.0,52.0,28.0,1.0,1.0,0.625,0.05,0.05555555555555555,0.1206896551724138,0.19658119658119658,0.11274509803921569,0.14615384615384616,0.045454545454545456,0.32142857142857145,0.14583333333333334,0.5384615384615384,0.25,0.2631578947368421,0.6,0.84375,0.7037037037037037,0.05263157894736842,0.5714285714285714,,,,,,,,,,,True
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,27634.0,461,837,843,286,231,113.0,1680,18.0,35.0,13.0,13.0,24.0,52.0,1.0,9.0,,3.0,,3.0,25.0,71.0,3.0,7.0,8.0,25.0,43.0,100.0,26.0,80.0,74.0,238.0,821,6.0,3.0,10.0,15.0,16.0,33.0,8.0,28.0,45.0,101.0,14.0,72.0,30.0,48.0,,71.0,25.0,12.0,50.0,15.0,65.0,11.0,20.0,11.0,19.0,145.0,2.0,6.0,36.0,1.0,43.0,4.0,47.0,9.0,7.0,2.0,13.0,9.0,7.0,20.0,6.0,33.0,12.0,12.0,38.0,9.0,80.0,4.0,24.0,12.0,101.0,286,5.0,0.16279069767441862,0.16279069767441862,0.38461538461538464,0.325,0.3,0.2857142857142857,0.325,0.43,0.48484848484848486,0.45555555555555555,0.34375,0.45901639344262296,0.5416666666666666,0.4166666666666667,0.5882352941176471,0.4444444444444444,0.12,0.17142857142857143,25.883575883575887,0.3939393939393939,0.05,0.10843373493975904,0.006825938566552901,0.07692307692307693,0.1024390243902439,0.009925558312655087,0.011494252873563218,0.1206896551724138,0.05263157894736842,0.12857142857142856,0.08771929824561403,0.19444444444444445,0.5142857142857142,0.6206896551724138,0.16666666666666666,0.07222222222222222,0.28888888888888886,0.46153846153846156,0.4897959183673469,0.16666666666666666,0.05,0.1111111111111111,0.1111111111111111,,0.39444444444444443,0.352112676056338,0.35714285714285715,0.4,0.1875,,,0.4375,0.42857142857142855,0.6666666666666666,0.21311475409836064,0.04918032786885246,,0.4098360655737705,0.32,0.6388888888888888,0.352112676056338,0.4751622222222223,0.49103461538461546,0.46467622950819665,0.12745098039215685,0.19672131147540983,0.06302521008403361,0.42436974789915966,10.588999999999999,25.75,0.34169653524492233,34.0,1.0,3.0,7.0,1.0,1.0,4.0,,4.0,2.0,2.0,6.0,,2.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,0.16666666666666666,0.23076923076923078,0.057692307692307696,0.01818181818181818,0.013333333333333334,,0.022988505747126436,,0.047619047619047616,0.020833333333333332,0.5,0.07692307692307693,0.1,,0.1875,0.3333333333333333,,0.5384615384615384,1.0,1.0,1.0,2.0,0.0125,0.014084507042253521,0.024390243902439025,,,,True
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,36879.0,615,1115,1114,383,343,147.0,2229,32.0,57.0,20.0,60.0,54.0,146.0,3.0,11.0,1.0,4.0,2.0,5.0,6.0,15.0,2.0,2.0,,3.0,119.0,263.0,9.0,26.0,95.0,360.0,1090,29.0,3.0,6.0,46.0,30.0,71.0,2.0,8.0,57.0,123.0,150.0,88.0,21.0,6.0,2.0,13.0,6.0,12.0,28.0,13.0,41.0,10.0,10.0,5.0,13.0,95.0,12.0,9.0,33.0,3.0,45.0,18.0,63.0,10.0,7.0,3.0,23.0,3.0,16.0,30.0,7.0,53.0,19.0,10.0,46.0,15.0,106.0,3.0,35.0,19.0,123.0,383,7.0,0.6302521008403361,0.6521739130434783,0.7777777777777778,0.34615384615384615,0.5,0.25,0.375,0.4524714828897338,0.4225352112676056,0.458477508650519,0.5285714285714286,0.4177215189873418,0.5295857988165681,0.575,0.5642201834862385,0.08996539792387544,0.045627376425855515,0.12280701754385964,30.373831775700936,0.4339622641509434,0.1,0.07173913043478261,0.02962962962962963,0.09574468085106383,0.07581227436823104,0.03290676416819013,0.017543859649122806,0.06790123456790123,0.0625,0.08064516129032258,0.1,0.1972318339100346,0.5614035087719298,0.64,0.625,0.20761245674740483,0.5051903114186851,0.3698630136986301,0.38028169014084506,0.7592592592592593,0.03806228373702422,0.2727272727272727,0.2727272727272727,1.0,0.05190311418685121,0.4,0.4,0.6666666666666666,0.11428571428571428,0.25,1.0,0.05714285714285714,1.0,0.5,0.25316455696202533,0.06329113924050633,0.4,0.0379746835443038,,0.28719723183391005,0.46153846153846156,0.4389745644599302,0.45383199999999996,0.4467642857142858,0.109717868338558,0.11945392491467577,0.12777777777777777,0.3416666666666667,11.836882129277566,26.426923076923078,0.3434977578475336,21.0,4.0,6.0,10.0,33.0,14.0,9.0,8.0,3.0,6.0,7.0,4.0,,5.0,1.0,,,,,1.0,1.0,,,,0.4827586206896552,0.016666666666666666,0.0273972602739726,0.04225352112676056,0.019230769230769232,0.0427807486631016,0.045871559633027525,0.030303030303030304,0.08333333333333333,0.04827586206896552,,0.55,0.559322033898305,0.42424242424242425,0.17142857142857143,0.6666666666666666,0.5,0.5,,6.0,2.0,,,,,2.0,,,True
688,1610612765,Michael Curry,Michael Curry,688,DET,16430.0,274,491,498,108,99,62.0,989,6.0,10.0,1.0,3.0,6.0,22.0,1.0,2.0,,,,,2.0,7.0,,1.0,,,13.0,35.0,3.0,9.0,6.0,41.0,499,4.0,,1.0,4.0,1.0,4.0,,,1.0,3.0,20.0,6.0,9.0,,,7.0,2.0,2.0,12.0,5.0,17.0,1.0,4.0,,8.0,39.0,3.0,,12.0,1.0,13.0,3.0,16.0,7.0,4.0,3.0,2.0,,2.0,3.0,,5.0,,9.0,35.0,2.0,7.0,,3.0,,3.0,108,3.0,0.7692307692307693,0.8333333333333334,1.0,0.3333333333333333,,,0.3333333333333333,0.37142857142857144,0.25,0.3977272727272727,0.2,0.25,0.44565217391304346,0.3333333333333333,0.375,0.20454545454545456,0.05714285714285714,0.1,9.107142857142858,0.4,0.1,0.06,0.016574585635359115,,0.05084745762711865,0.012711864406779662,,0.03278688524590164,0.041666666666666664,0.08791208791208792,,0.22727272727272727,0.6,0.6666666666666666,0.8333333333333334,0.06818181818181818,0.5,0.2727272727272727,0.2727272727272727,0.8333333333333334,0.045454545454545456,0.5,0.5,1.0,0.1590909090909091,0.2857142857142857,0.2857142857142857,1.0,,,,0.2,,,0.25,,,,,0.4318181818181818,0.2857142857142857,0.46634090909090914,0.4954625,0.425525,0.08695652173913043,0.08333333333333333,0.0975609756097561,0.07317073170731707,12.971428571428573,25.144444444444446,0.219959266802444,19.0,1.0,1.0,,1.0,1.0,2.0,2.0,4.0,,1.0,,4.0,2.0,2.0,,,1.0,,1.0,2.0,1.0,,,0.25,0.3333333333333333,,,,0.03225806451612903,,,,0.038461538461538464,0.5,0.3333333333333333,0.5,,0.2,1.0,,,,1.0,,1.0,,,0.1,,,,True
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,18985.0,316,560,564,208,181,69.0,1124,15.0,19.0,5.0,21.0,6.0,12.0,4.0,13.0,,,,5.0,6.0,27.0,,1.0,1.0,12.0,28.0,52.0,10.0,40.0,26.0,112.0,516,5.0,,1.0,10.0,8.0,14.0,1.0,17.0,14.0,33.0,24.0,32.0,24.0,6.0,,27.0,6.0,3.0,9.0,8.0,17.0,5.0,4.0,2.0,3.0,42.0,5.0,8.0,31.0,1.0,40.0,9.0,49.0,4.0,4.0,,10.0,2.0,6.0,5.0,4.0,15.0,4.0,8.0,15.0,1.0,34.0,,10.0,8.0,33.0,208,2.0,0.42857142857142855,0.46153846153846156,0.8,0.25,,0.058823529411764705,0.25,0.5384615384615384,0.5714285714285714,0.4673913043478261,0.6666666666666666,0.3064516129032258,0.5185185185185185,0.7142857142857143,0.4024390243902439,0.43478260869565216,0.057692307692307696,,19.248826291079812,0.6666666666666666,0.1,0.1225296442687747,0.028409090909090908,0.13333333333333333,0.12460063897763578,0.03409090909090909,0.03278688524590164,0.06796116504854369,0.18518518518518517,0.14583333333333334,0.10869565217391304,0.20652173913043478,0.7894736842105263,0.7894736842105263,0.4,0.22826086956521738,0.13043478260869565,0.5,0.5454545454545454,0.8333333333333334,0.14130434782608695,0.3076923076923077,0.3076923076923077,1.0,0.29347826086956524,0.2222222222222222,0.2222222222222222,0.6666666666666666,,,,0.16666666666666666,,,0.16129032258064516,0.16129032258064516,,0.3870967741935484,0.08333333333333333,0.6413043478260869,0.2222222222222222,0.4619175824175825,0.5386375,0.4755966666666668,0.1,0.16666666666666666,0.08928571428571429,0.29464285714285715,7.357692307692307,25.595000000000002,0.37142857142857144,53.0,3.0,3.0,4.0,7.0,4.0,2.0,4.0,3.0,4.0,4.0,1.0,,2.0,11.0,1.0,1.0,7.0,3.0,1.0,12.0,9.0,,,0.8,0.09523809523809523,0.08333333333333333,0.045454545454545456,0.047619047619047616,0.0136986301369863,0.06349206349206349,,0.21428571428571427,0.08,0.75,0.3333333333333333,0.3684210526315789,0.14285714285714285,0.5,1.0,,0.8,,,2.0,,,,,,,,True
468,1610612765,Jon Barry,Jon Barry,468,DET,6266.0,104,193,197,61,53,19.0,390,,4.0,,3.0,3.0,7.0,3.0,7.0,1.0,2.0,,1.0,4.0,15.0,1.0,1.0,1.0,4.0,5.0,14.0,7.0,22.0,7.0,38.0,206,1.0,2.0,3.0,8.0,2.0,3.0,1.0,5.0,4.0,11.0,6.0,4.0,12.0,9.0,,15.0,4.0,,9.0,1.0,10.0,,8.0,,1.0,21.0,2.0,4.0,8.0,1.0,13.0,3.0,16.0,5.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,5.0,1.0,4.0,10.0,,7.0,1.0,2.0,1.0,11.0,61,1.0,0.6,0.6,0.5714285714285714,0.3181818181818182,0.6666666666666666,0.2,0.3181818181818182,0.35714285714285715,0.6666666666666666,0.4305555555555556,1.0,0.4375,0.47435897435897434,1.0,0.55,0.6111111111111112,,,20.657276995305164,0.8,0.3333333333333333,0.10526315789473684,0.037037037037037035,0.13793103448275862,0.11428571428571428,0.033707865168539325,0.08333333333333333,0.041666666666666664,0.09090909090909091,0.14634146341463414,0.15384615384615385,0.1111111111111111,,,,0.08333333333333333,0.19444444444444445,0.42857142857142855,0.42857142857142855,1.0,0.19444444444444445,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.4166666666666667,0.26666666666666666,0.26666666666666666,0.5,0.5,0.5,,0.25,1.0,,,0.125,,0.5,0.25,0.7222222222222222,0.26666666666666666,0.48182285714285705,0.5343625,0.4440571428571428,0.05263157894736842,0.125,0.21052631578947367,0.2894736842105263,11.192857142857145,25.818181818181817,0.3160621761658031,-17.0,,,,2.0,1.0,,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,0.02857142857142857,,,0.041666666666666664,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,True
2246,1610612765,Mehmet Okur,Mehmet Okur,2246,DET,13856.0,231,418,416,128,156,55.0,834,12.0,20.0,2.0,17.0,,8.0,1.0,3.0,,1.0,1.0,3.0,4.0,7.0,,,1.0,1.0,15.0,45.0,5.0,10.0,17.0,62.0,421,10.0,,1.0,14.0,2.0,10.0,2.0,4.0,5.0,15.0,16.0,14.0,15.0,,,7.0,4.0,5.0,5.0,4.0,9.0,3.0,,2.0,3.0,22.0,11.0,7.0,25.0,,32.0,15.0,47.0,9.0,7.0,2.0,7.0,,2.0,4.0,5.0,11.0,3.0,22.0,34.0,1.0,28.0,,11.0,3.0,15.0,128,1.0,0.5333333333333333,0.5714285714285714,1.0,0.5,,0.5,0.5,0.3333333333333333,0.2,0.4090909090909091,0.45454545454545453,0.35714285714285715,0.4492753623188406,0.5,0.39473684210526316,0.18181818181818182,0.1111111111111111,0.2,16.59751037344398,0.6363636363636364,,0.1592356687898089,0.0718954248366013,0.15217391304347827,0.15763546798029557,0.0625,0.07407407407407407,0.11290322580645161,0.23333333333333334,0.16923076923076924,0.18181818181818182,0.36363636363636365,0.6,0.75,0.5833333333333334,0.3090909090909091,0.14545454545454545,,,,0.05454545454545454,0.3333333333333333,0.3333333333333333,1.0,0.12727272727272726,0.5714285714285714,0.5714285714285714,1.0,0.09090909090909091,,,,,,0.14285714285714285,0.21428571428571427,0.3333333333333333,0.07142857142857142,1.0,0.5454545454545454,0.5714285714285714,0.4569636363636364,0.5382681818181818,0.4326535714285714,0.16666666666666666,0.19642857142857142,0.22580645161290322,0.24193548387096775,6.877777777777778,25.28,0.3062200956937799,3.0,5.0,9.0,1.0,3.0,5.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,,10.0,,,7.0,,3.0,10.0,4.0,,,0.5,0.058823529411764705,,0.03636363636363636,0.0975609756097561,0.05172413793103448,0.02564102564102564,0.0625,0.07692307692307693,0.06666666666666667,0.4,0.17647058823529413,0.1875,0.3333333333333333,0.8181818181818182,0.5555555555555556,0.4,0.5,,,2.0,,,,,,2.0,0.09523809523809523,True
361,1610612765,Clifford Robinson,Clifford Robinson,361,DET,27425.0,457,824,827,275,220,107.0,1651,6.0,20.0,4.0,30.0,19.0,40.0,5.0,10.0,1.0,3.0,1.0,3.0,15.0,43.0,1.0,5.0,3.0,13.0,33.0,90.0,20.0,53.0,18.0,144.0,812,8.0,2.0,8.0,16.0,6.0,20.0,4.0,16.0,9.0,33.0,42.0,24.0,60.0,,,43.0,15.0,5.0,33.0,7.0,40.0,5.0,16.0,4.0,13.0,87.0,9.0,6.0,23.0,2.0,31.0,12.0,43.0,14.0,8.0,6.0,16.0,4.0,9.0,10.0,7.0,26.0,2.0,18.0,51.0,3.0,27.0,,11.0,3.0,33.0,275,8.0,0.6363636363636364,0.65625,1.0,0.37735849056603776,0.25,0.25,0.37735849056603776,0.36666666666666664,0.3,0.4405594405594406,0.4375,0.3333333333333333,0.46153846153846156,0.4444444444444444,0.39285714285714285,0.3706293706293706,0.05555555555555555,0.15,19.30010604453871,0.6153846153846154,0.1111111111111111,0.06406685236768803,0.029508196721311476,0.1016949152542373,0.06937799043062201,0.024213075060532687,0.02564102564102564,0.056,0.05813953488372093,0.07432432432432433,0.08695652173913043,0.13986013986013987,0.3,0.35294117647058826,0.5,0.2097902097902098,0.27972027972027974,0.475,0.5,0.7368421052631579,0.06993006993006994,0.5,0.5,1.0,0.3006993006993007,0.3488372093023256,0.35714285714285715,1.0,0.1875,0.3333333333333333,1.0,0.3125,0.2,1.0,0.1111111111111111,0.08333333333333333,0.3333333333333333,0.3611111111111111,0.23076923076923078,0.5104895104895105,0.3488372093023256,0.4594265734265735,0.4915142857142857,0.4560416666666667,0.0718954248366013,0.11,0.1111111111111111,0.22916666666666666,10.654444444444445,25.215094339622638,0.3337378640776699,-6.0,1.0,3.0,1.0,8.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,12.0,1.0,1.0,9.0,2.0,1.0,13.0,9.0,,,0.5,,0.05,0.009259259259259259,0.039473684210526314,0.026490066225165563,0.0125,,0.15384615384615385,0.037037037037037035,0.6923076923076923,0.26666666666666666,0.26666666666666666,0.5,0.1875,0.3333333333333333,,0.25,1.0,1.0,1.0,,0.018867924528301886,0.023255813953488372,,1.0,2.0,0.06896551724137931,True
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,10664.0,178,316,321,127,124,45.0,637,13.0,22.0,8.0,41.0,2.0,6.0,,,,,,,,,,,,,25.0,69.0,,,32.0,82.0,320,13.0,,,17.0,10.0,24.0,,,18.0,38.0,30.0,20.0,,,,,,3.0,7.0,4.0,11.0,3.0,6.0,,1.0,26.0,10.0,1.0,13.0,,14.0,11.0,25.0,4.0,3.0,1.0,5.0,3.0,3.0,9.0,2.0,14.0,5.0,11.0,28.0,5.0,44.0,,18.0,6.0,38.0,127,3.0,0.6,0.7142857142857143,,,,,,0.36231884057971014,0.4166666666666667,0.36231884057971014,0.46153846153846156,0.4166666666666667,0.4606741573033708,0.53125,0.5277777777777778,,0.043478260869565216,0.045454545454545456,27.613941018766756,0.35714285714285715,,0.09848484848484848,0.08333333333333333,0.043478260869565216,0.09032258064516129,0.06790123456790123,0.06,0.09523809523809523,0.08823529411764706,0.10714285714285714,0.058823529411764705,0.3188405797101449,0.5909090909090909,0.6190476190476191,0.6153846153846154,0.5942028985507246,0.08695652173913043,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,0.3188405797101449,,0.4249434782608696,0.5043300000000001,0.4162083333333333,0.21686746987951808,0.21686746987951808,0.2073170731707317,0.4634146341463415,6.498550724637682,,0.40189873417721517,-9.0,4.0,7.0,4.0,10.0,6.0,5.0,8.0,1.0,1.0,4.0,,4.0,4.0,3.0,,,2.0,,1.0,3.0,2.0,1.0,,0.46153846153846156,0.04878048780487805,,0.023809523809523808,0.0625,0.13157894736842105,0.029411764705882353,,,0.1,0.6666666666666666,0.24390243902439024,0.2564102564102564,0.5,0.5384615384615384,0.5714285714285714,,0.5,,,1.0,,,,,,,,True
