EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,Usage,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,3SecondViolations,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Defensive 3 Seconds Violations
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,73.0,1,-4,3,6,3,4,9,1.0,1,5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3,0.5,0.5,66.66666666666667,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,27634.0,461,34,837,843,286,231,1680,32.0,108,821,20.0,40.0,3.0,4.0,9.0,3.0,74.0,19.0,40.0,286,0.4954128440366973,0.40816326530612246,12.162162162162163,0.37037037037037035,0.34169653524492233,113.0,32.0,50.0,13.0,19.0,9.0,14.0,4.0,13.0,2.0,10.0,1.0,1.0,38.0,73.0,1.0,14.0,22.0,6.0,34.0,10.0,23.0,1.0,48.0,28.0,22.0,1.0,4.0,15.0,6.0,21.0,5.0,1.0,4.0,2.0,9.0,48.0,17.0,41.0,25.0,97.0,8.0,130.0,58.0,188.0,6.0,31.0,17.0,14.0,5.0,3.0,2.0,1.0,19.0,31.0,4.0,5.0,21.0,34.0,1.0,1.0,26.0,2.0,6.0,35.0,19.0,1.0,5.0,0.631578947368421,0.8888888888888888,0.5205479452054794,0.6363636363636364,0.43478260869565216,0.5135135135135135,0.6363636363636364,0.4166666666666667,0.6071428571428571,0.013513513513513514,0.0547945205479452,0.06,0.07692307692307693,0.5555555555555556,0.4,0.2921686746987952,0.13993174061433447,0.32051282051282054,0.15454545454545454,0.2975609756097561,0.14392059553349876,0.25333333333333335,0.10344827586206896,0.09923664122137404,0.1839080459770115,0.043478260869565216,0.25,0.40789473684210525,0.2642857142857143,0.3157894736842105,0.3333333333333333,0.1875,0.5428571428571428,0.6756756756756757,0.64,0.6808510638297872,0.625,0.17567567567567569,0.3076923076923077,0.3333333333333333,0.75,0.13513513513513514,0.2,0.2,0.5,0.013513513513513514,0.8636363636363636,0.6842105263157895,0.07692307692307693,0.5833333333333334,0.6428571428571429,0.041666666666666664,0.6891891891891891,0.5127589041095892,0.5484999999999999,0.5126739130434782,0.23333333333333334,0.23595505617977527,0.3148148148148148,3.765753424657534,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,29099.0,485,42,882,884,299,250,1766,84.0,252,872,52.0,110.0,9.0,20.0,34.0,13.0,90.0,14.0,110.0,299,0.5369565217391304,0.5860215053763441,26.03550295857988,0.4365079365079365,0.33900226757369617,117.0,18.0,36.0,1.0,3.0,7.0,14.0,1.0,14.0,26.0,56.0,74.0,27.0,45.0,106.0,84.0,1.0,6.0,4.0,15.0,17.0,36.0,30.0,14.0,76.0,,,12.0,51.0,15.0,66.0,11.0,4.0,20.0,11.0,20.0,147.0,2.0,2.0,6.0,36.0,1.0,43.0,4.0,47.0,2.0,9.0,7.0,2.0,14.0,8.0,6.0,6.0,12.0,38.0,,2.0,25.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,5.0,0.15555555555555556,0.15555555555555556,0.42452830188679247,0.16666666666666666,0.4722222222222222,0.4421052631578947,0.3235294117647059,0.4393939393939394,0.39473684210526316,0.4421052631578947,0.11320754716981132,0.16666666666666666,0.21428571428571427,0.4117647058823529,0.043478260869565216,0.10465116279069768,0.006535947712418301,0.075,0.017241379310344827,0.09905660377358491,0.009478672985781991,0.012658227848101266,0.011235955056179775,,0.02197802197802198,,0.11666666666666667,0.05128205128205128,0.1232876712328767,0.08620689655172414,0.045454545454545456,0.019417475728155338,0.5,0.18947368421052632,0.5,0.6,0.16666666666666666,0.07368421052631578,0.07142857142857142,0.09090909090909091,,0.29473684210526313,0.4642857142857143,0.49056603773584906,0.15384615384615385,0.3894736842105263,0.17647058823529413,0.3333333333333333,,0.21212121212121213,0.5,0.4090909090909091,0.631578947368421,0.4710592105263159,0.49103461538461546,0.4561,0.12962962962962962,0.1937984496124031,0.05952380952380952,10.789622641509432,25.744047619047624,1.0,10.0,4.0,3.0,25.0,3.0,7.0,8.0,26.0,3.0,11.0,8.0,30.0,48.0,74.0,25.0,1.0,1.0,1.0,9.0,5.0,3.0,0.38461538461538464,0.30952380952380953,0.2727272727272727,0.26666666666666666,0.30952380952380953,0.011904761904761904,0.05357142857142857,0.013513513513513514,0.05263157894736842,0.1,0.1,0.33783783783783783,0.3424657534246575,0.4,0.23529411764705882,0.4117647058823529,0.42857142857142855,0.6666666666666666,0.045454545454545456,0.2962962962962963,0.33783783783783783,0.034482758620689655,,,,,,,,,,True,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,26037.0,434,38,790,787,272,218,1577,56.0,246,772,34.0,81.0,1.0,16.0,36.0,12.0,62.0,10.0,81.0,272,0.5278969957081545,0.5547945205479452,29.592959295929592,0.32926829268292684,0.34430379746835443,107.0,29.0,47.0,4.0,6.0,9.0,16.0,23.0,43.0,37.0,99.0,10.0,2.0,89.0,189.0,15.0,12.0,24.0,8.0,38.0,22.0,52.0,4.0,118.0,60.0,6.0,2.0,10.0,16.0,6.0,22.0,6.0,,8.0,2.0,6.0,50.0,6.0,10.0,5.0,25.0,3.0,33.0,16.0,49.0,5.0,7.0,7.0,,20.0,14.0,6.0,2.0,6.0,34.0,,3.0,22.0,1.0,,,,,1.0,1.0,,,6.0,0.6629213483146067,0.686046511627907,0.4708994708994709,0.5,0.4230769230769231,0.46568627450980393,0.5555555555555556,0.41964285714285715,0.6129032258064516,0.07352941176470588,0.05291005291005291,0.0851063829787234,0.023255813953488372,0.5555555555555556,0.13636363636363635,0.07987220447284345,0.035842293906810034,0.07575757575757576,0.058823529411764705,0.079155672823219,0.04199475065616798,0.027777777777777776,0.02666666666666667,0.045454545454545456,0.06172839506172839,0.047619047619047616,0.06481481481481481,0.10526315789473684,0.07751937984496124,0.0851063829787234,0.05263157894736842,0.050505050505050504,,0.23039215686274508,0.6170212765957447,0.6744186046511628,0.6551724137931034,0.2107843137254902,0.5348837209302325,0.5476190476190477,0.5217391304347826,0.4852941176470588,0.37373737373737376,0.39361702127659576,0.7567567567567568,0.049019607843137254,0.2222222222222222,0.6666666666666666,0.5,0.2857142857142857,0.5625,0.03571428571428571,0.30392156862745096,0.4440465346534652,0.45051176470588233,0.4534166666666667,0.09865470852017937,0.10576923076923077,0.15447154471544716,11.326455026455028,27.71333333333333,1.0,5.0,1.0,2.0,3.0,2.0,2.0,,4.0,2.0,3.0,1.0,9.0,3.0,8.0,3.0,,3.0,,10.0,1.0,,0.75,0.26666666666666666,0.6666666666666666,0.25,0.3076923076923077,,0.050505050505050504,,0.024509803921568627,0.2,0.2,0.3,0.3,0.6666666666666666,0.037037037037037035,0.07407407407407407,1.0,0.5,0.03571428571428571,,0.375,,1.0,1.0,1.0,0.5,,,,,,True,
688,1610612765,Michael Curry,Michael Curry,688,DET,12962.0,216,32,391,390,96,66,781,6.0,34,383,1.0,3.0,,2.0,4.0,,7.0,,3.0,96,0.4857142857142857,0.5,8.666666666666666,0.08823529411764706,0.24552429667519182,52.0,4.0,8.0,1.0,1.0,,1.0,1.0,1.0,6.0,17.0,6.0,,11.0,26.0,7.0,1.0,3.0,2.0,4.0,1.0,3.0,,16.0,6.0,2.0,,1.0,9.0,4.0,13.0,1.0,3.0,4.0,,5.0,30.0,,3.0,,9.0,1.0,10.0,3.0,13.0,1.0,6.0,3.0,3.0,2.0,2.0,,,8.0,30.0,3.0,2.0,3.0,2.0,,,1.0,,1.0,2.0,1.0,,3.0,0.7272727272727273,0.8,0.4230769230769231,0.3333333333333333,0.3333333333333333,0.42424242424242425,0.25,0.3333333333333333,0.4,0.21212121212121213,0.038461538461538464,0.125,,0.5,0.125,0.058823529411764705,0.02097902097902098,,,0.05,0.015957446808510637,,,0.04225352112676056,,,0.043478260869565216,0.02857142857142857,0.08333333333333333,,,0.05263157894736842,0.5,0.24242424242424243,0.5,0.5714285714285714,0.75,0.030303030303030304,1.0,1.0,,0.5151515151515151,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.18181818181818182,0.25,1.0,,0.3333333333333333,,,0.45454545454545453,0.46614999999999995,0.5152166666666667,0.4469,0.11428571428571428,0.1111111111111111,0.11764705882352941,12.973076923076926,25.400000000000002,1.0,1.0,,,1.0,,1.0,,2.0,,1.0,,6.0,,6.0,1.0,,1.0,,1.0,,1.0,1.0,0.2857142857142857,,,0.2857142857142857,,,,0.030303030303030304,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,,0.25,,,,,0.16666666666666666,0.125,,,1.0,,,,,,,True,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,11064.0,184,44,335,334,128,110,669,14.0,56,309,11.0,13.0,,1.0,8.0,3.0,20.0,5.0,13.0,128,0.4827586206896552,0.29545454545454547,17.322834645669293,0.23214285714285715,0.382089552238806,39.0,7.0,9.0,,,1.0,1.0,3.0,11.0,2.0,9.0,12.0,6.0,12.0,29.0,19.0,,1.0,2.0,2.0,1.0,6.0,8.0,14.0,10.0,,,4.0,8.0,1.0,9.0,1.0,,5.0,1.0,2.0,19.0,1.0,2.0,8.0,18.0,2.0,28.0,3.0,31.0,1.0,3.0,3.0,,7.0,4.0,3.0,,6.0,10.0,,,5.0,5.0,1.0,1.0,5.0,,,6.0,4.0,,,0.5833333333333334,0.5833333333333334,0.41379310344827586,,0.16666666666666666,0.4375,,0.07142857142857142,0.5,0.3958333333333333,0.13793103448275862,0.1111111111111111,0.18181818181818182,0.875,0.25,0.1258741258741259,0.018867924528301886,0.21621621621621623,0.02127659574468085,0.14444444444444443,0.0196078431372549,,0.03333333333333333,0.0196078431372549,0.027777777777777776,,0.08333333333333333,0.1724137931034483,0.14814814814814814,0.2,0.25,0.04,0.6666666666666666,0.1875,0.7777777777777778,0.875,0.7142857142857143,0.22916666666666666,0.2727272727272727,0.3333333333333333,,0.1875,0.2222222222222222,0.25,1.0,0.25,,,,0.07142857142857142,1.0,0.42857142857142855,0.5833333333333334,0.44632872340425533,,0.43933076923076925,0.09433962264150944,0.14705882352941177,0.03571428571428571,8.206896551724139,25.95263157894737,3.0,7.0,,2.0,3.0,,,,6.0,,,,18.0,,12.0,3.0,,,,1.0,,,1.0,0.3157894736842105,,,0.3157894736842105,,0.1111111111111111,,0.14583333333333334,0.42857142857142855,0.42857142857142855,0.25,0.25,1.0,,,,,0.14285714285714285,,0.25,,,,1.0,,,,,,,True,
468,1610612765,Jon Barry,Jon Barry,468,DET,3429.0,57,1,111,112,47,39,223,4.0,16,119,4.0,11.0,1.0,1.0,2.0,1.0,4.0,1.0,11.0,47,0.42105263157894735,0.7857142857142857,16.666666666666668,0.6875,0.42342342342342343,13.0,1.0,2.0,1.0,1.0,,,,,2.0,3.0,8.0,3.0,3.0,5.0,12.0,2.0,2.0,,4.0,2.0,2.0,3.0,6.0,,,,,6.0,1.0,7.0,,1.0,6.0,,,15.0,2.0,1.0,2.0,4.0,,6.0,3.0,9.0,,2.0,2.0,,1.0,,1.0,,2.0,5.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,0.6,1.0,1.0,0.35294117647058826,1.0,0.7,1.0,0.7058823529411765,,,,0.5,,0.12903225806451613,0.034482758620689655,0.1,0.1,0.11764705882352941,0.061224489795918366,,0.0625,,0.06666666666666667,0.2,0.08333333333333333,,0.1875,0.11764705882352941,,,,0.11764705882352941,0.5,0.5,1.0,,,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,0.47058823529411764,0.5,1.0,1.0,,,0.6,0.8235294117647058,0.50495625,0.4114,0.4222875,0.05555555555555555,0.16666666666666666,0.25,10.46,25.599999999999998,1.0,4.0,,,1.0,,,1.0,2.0,,,1.0,6.0,,8.0,1.0,,,,,,,1.0,0.16666666666666666,,0.3333333333333333,0.16666666666666666,,,,0.23529411764705882,0.25,0.25,0.125,0.125,1.0,,,,,,0.3333333333333333,0.125,,,,1.0,,,,,,,True,
361,1610612765,Clifford Robinson,Clifford Robinson,361,DET,21478.0,358,8,640,645,190,144,1285,15.0,110,644,8.0,17.0,3.0,9.0,20.0,1.0,23.0,3.0,17.0,190,0.4583333333333333,0.30357142857142855,19.047619047619047,0.15454545454545454,0.296875,85.0,4.0,15.0,1.0,2.0,,3.0,6.0,23.0,15.0,30.0,32.0,8.0,25.0,68.0,41.0,4.0,8.0,,14.0,3.0,12.0,11.0,32.0,18.0,2.0,,3.0,31.0,3.0,34.0,3.0,,17.0,5.0,9.0,71.0,1.0,7.0,4.0,16.0,2.0,22.0,9.0,31.0,2.0,13.0,7.0,6.0,11.0,5.0,6.0,1.0,16.0,42.0,2.0,1.0,9.0,7.0,1.0,1.0,5.0,1.0,1.0,8.0,7.0,,5.0,0.64,0.6666666666666666,0.36764705882352944,0.5,0.25,0.43577981651376146,0.4117647058823529,0.1956521739130435,0.4117647058823529,0.3761467889908257,0.04411764705882353,0.2,,0.55,0.14285714285714285,0.06015037593984962,0.03017241379310345,0.08695652173913043,0.012048192771084338,0.0641025641025641,0.025396825396825397,0.03278688524590164,0.03225806451612903,0.027522935779816515,0.015625,,0.054945054945054944,0.03389830508474576,0.07758620689655173,0.11428571428571428,,0.031746031746031744,0.875,0.13761467889908258,0.26666666666666666,0.3333333333333333,0.5,0.21100917431192662,0.2608695652173913,0.2608695652173913,0.5,0.27522935779816515,0.5,0.5,0.7333333333333333,0.29357798165137616,0.11764705882352941,0.5,,0.13043478260869565,,0.34782608695652173,0.5137614678899083,0.4645059633027523,0.4929066666666666,0.46247608695652176,0.07692307692307693,0.11842105263157894,0.12727272727272726,10.683823529411766,25.112195121951217,4.0,9.0,3.0,3.0,11.0,1.0,6.0,,15.0,2.0,9.0,1.0,45.0,,32.0,11.0,,1.0,1.0,3.0,,,1.0,0.36585365853658536,0.2222222222222222,0.09090909090909091,0.36585365853658536,,,,0.08256880733944955,0.4444444444444444,0.4444444444444444,0.34375,0.34375,1.0,0.17647058823529413,0.35294117647058826,0.16666666666666666,1.0,0.13043478260869565,,0.34375,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.05,0.3333333333333333,1.0,True,
2246,1610612765,Mehmet Okur,Mehmet Okur,2246,DET,7246.0,121,13,224,218,86,103,442,10.0,39,227,2.0,10.0,,1.0,3.0,1.0,12.0,2.0,10.0,86,0.5909090909090909,0.4166666666666667,13.846153846153845,0.2564102564102564,0.38392857142857145,31.0,8.0,13.0,4.0,6.0,1.0,4.0,1.0,5.0,1.0,4.0,3.0,1.0,10.0,22.0,5.0,4.0,6.0,3.0,11.0,1.0,7.0,3.0,16.0,4.0,2.0,,1.0,4.0,4.0,8.0,3.0,1.0,,1.0,3.0,20.0,3.0,7.0,2.0,9.0,1.0,12.0,11.0,23.0,2.0,7.0,5.0,2.0,2.0,1.0,1.0,1.0,11.0,20.0,2.0,,4.0,1.0,,,1.0,,,1.0,1.0,,1.0,0.8,0.8888888888888888,0.45454545454545453,0.6666666666666666,0.14285714285714285,0.5370370370370371,0.5714285714285714,0.4,0.6111111111111112,0.18518518518518517,0.045454545454545456,0.07692307692307693,,0.6666666666666666,0.125,0.12857142857142856,0.0875,0.07407407407407407,0.10714285714285714,0.1134020618556701,0.09259259259259259,0.17391304347826086,0.043478260869565216,0.058823529411764705,0.05263157894736842,0.2222222222222222,0.10714285714285714,0.21428571428571427,0.10714285714285714,0.0625,0.09090909090909091,0.16666666666666666,1.0,0.48148148148148145,0.6153846153846154,0.6666666666666666,0.75,0.18518518518518517,0.2,0.2,1.0,0.14814814814814814,0.25,0.25,1.0,0.1111111111111111,0.8571428571428571,0.6666666666666666,0.5,0.4,0.25,0.1,0.6666666666666666,0.4691925925925926,0.5281928571428571,0.44107,0.12903225806451613,0.15384615384615385,0.28205128205128205,5.55,25.119999999999997,1.0,2.0,1.0,2.0,2.0,,,1.0,3.0,,1.0,2.0,9.0,,3.0,2.0,,,,,,,1.0,0.6,,0.6666666666666666,0.6,,,,0.07407407407407407,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,,,,0.2,1.0,0.6666666666666666,,1.0,,1.0,0.5,,1.0,0.08333333333333333,,,True,
1442,1610612765,Zeljko Rebraca,Zeljko Rebraca,1442,DET,474.0,8,14,16,15,4,2,31,1.0,1,9,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,4,0.125,0.25,25.0,1.0,0.25,3.0,,1.0,,1.0,,1.0,,2.0,,,,,,3.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,2.0,,2.0,1.0,3.0,,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.4,,,0.5,0.2222222222222222,0.2,,,,0.5,,1.0,,0.3333333333333333,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,1.0,,,1.0,,,0.3333333333333333,0.4245666666666667,,0.4905,,,,7.866666666666667,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
