EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffArc3ReboundPct,SecondChanceCorner3FGA,SecondChanceFG3A,Corner3Assists,ShortMidRangeAssists,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,SecondChanceArc3FGA,BlockedLongMidRange,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,HeaveAttempts,FTOffRebounds,OffFTReboundPct,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1501,1610612749,Tim Thomas,Tim Thomas,1501,MIL,10157.0,169,-12,325,324,100.0,105.0,27.0,649,9.0,16.0,2.0,3.0,3.0,3.0,3.0,20.0,7.0,14.0,6.0,7.0,1.0,1.0,4.0,10.0,1.0,2.0,19.0,50.0,10.0,17.0,22.0,90,351,2.0,6.0,3.0,7.0,4.0,8.0,2.0,3.0,9.0,23.0,26.0,12.0,30.0,2.0,10.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,17.0,1.0,19.0,8.0,27.0,1.0,3.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,3.0,12.0,25,3.0,2.0,31.0,4.0,1.0,13.0,4.0,6.0,6.0,6.0,4.0,1.0,23.0,100.0,6.0,0.6842105263157895,0.7222222222222222,1.0,0.5882352941176471,0.6666666666666666,0.5882352941176471,0.38,0.3333333333333333,0.5,0.5074626865671642,0.3333333333333333,0.6363636363636364,0.5625,0.5,0.71875,0.2537313432835821,0.08,0.125,0.1,24.166666666666664,0.2857142857142857,0.06666666666666667,0.1259259259259259,0.06086956521739131,0.043478260869565216,0.03571428571428571,0.11392405063291139,0.055944055944055944,0.03225806451612903,0.15384615384615385,0.2,0.12244897959183673,0.1590909090909091,0.09523809523809523,0.045454545454545456,0.029411764705882353,0.6666666666666666,0.23880597014925373,0.5625,0.6428571428571429,0.7777777777777778,0.29850746268656714,0.15,0.16666666666666666,0.3333333333333333,0.208955223880597,0.5,0.5,0.7142857142857143,0.1044776119402985,0.8571428571428571,0.8571428571428571,1.0,0.14925373134328357,0.4,0.4,1.0,0.5,0.6666666666666666,0.5,0.2727272727272727,1.0,0.09090909090909091,1.0,0.18181818181818182,0.5,0.4925373134328358,0.4,0.45959626865671654,0.5091666666666667,0.487159090909091,0.17105263157894737,0.22033898305084745,0.07777777777777778,0.25555555555555554,8.736,24.43529411764706,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
193,1610612749,Anthony Mason,Anthony Mason,193,MIL,7886.0,131,-10,241,243,88.0,102.0,26.0,484,4.0,7.0,,,,,1.0,5.0,,2.0,,,,,,,,,5.0,14.0,,,5.0,15,259,,,3.0,3.0,,2.0,,,4.0,4.0,6.0,4.0,,,,,1.0,1.0,,1.0,,,1.0,2.0,3.0,1.0,2.0,12.0,2.0,16.0,4.0,20.0,,2.0,2.0,,1.0,,6.0,,1.0,1.0,7.0,1.0,3.0,7.0,16,1.0,5.0,9.0,1.0,,2.0,3.0,1.0,1.0,1.0,1.0,,4.0,88.0,2.0,0.6,0.6,,,,,0.35714285714285715,,,0.35714285714285715,,,0.4166666666666667,0.75,0.3333333333333333,,0.07142857142857142,0.14285714285714285,,9.191176470588236,0.14285714285714285,0.15384615384615385,0.1411764705882353,0.012195121951219513,0.08,0.1111111111111111,0.12727272727272726,0.03669724770642202,0.03125,,0.5,0.20833333333333334,0.16666666666666666,0.08108108108108109,0.09523809523809523,,1.0,0.5,0.5714285714285714,0.6666666666666666,0.5,0.35714285714285715,0.2,0.2,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,0.5,,0.45262142857142856,,0.36235,0.13333333333333333,0.13333333333333333,0.2,0.26666666666666666,6.557142857142857,,0.3651452282157676,0.08,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2046,1610612749,Desmond Mason,Desmond Mason,2046,MIL,10367.0,173,-7,335,338,121.0,100.0,29.0,673,13.0,20.0,2.0,4.0,6.0,11.0,3.0,5.0,9.0,21.0,,2.0,,1.0,,2.0,,1.0,25.0,46.0,,4.0,22.0,72,366,3.0,6.0,1.0,7.0,9.0,18.0,,2.0,13.0,31.0,34.0,16.0,,4.0,2.0,,2.0,2.0,3.0,5.0,2.0,1.0,,13.0,,5.0,5.0,23.0,5.0,33.0,5.0,38.0,1.0,6.0,3.0,3.0,2.0,1.0,5.0,,1.0,1.0,7.0,,1.0,7.0,16,,4.0,31.0,3.0,,12.0,5.0,2.0,2.0,2.0,,,31.0,121.0,1.0,0.68,0.7391304347826086,,,,,0.5434782608695652,0.5,0.5,0.5,0.42857142857142855,0.45,0.5625,0.4375,0.5535714285714286,0.08,0.043478260869565216,0.1,,19.18918918918919,0.2857142857142857,0.38461538461538464,0.19166666666666668,0.040983606557377046,0.20833333333333334,,0.19444444444444445,0.03289473684210526,0.07692307692307693,0.022727272727272728,,0.10869565217391304,0.21212121212121213,0.2682926829268293,0.15,0.043478260869565216,,0.4,0.65,0.7222222222222222,0.6923076923076923,0.1,0.6,0.6,0.6666666666666666,0.42,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.04,,,,0.04,,,,0.5714285714285714,0.5,,0.55,0.5454545454545454,0.05,,0.05,,0.48,,0.482827,0.47049285714285716,0.5203675000000001,0.2033898305084746,0.21818181818181817,0.09722222222222222,0.4305555555555556,9.93478260869565,24.025000000000002,0.3611940298507463,,1.0,1.0,1.0,1.0,0.02564102564102564,0.5,0.14285714285714285,,,,,,,,,,,,,,,,,True,,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,5459.0,91,-22,176,173,71.0,85.0,23.0,349,7.0,14.0,3.0,7.0,4.0,4.0,,3.0,4.0,12.0,,,,,2.0,7.0,1.0,4.0,11.0,29.0,2.0,7.0,8.0,36,206,3.0,9.0,,6.0,5.0,8.0,1.0,4.0,4.0,17.0,14.0,8.0,6.0,2.0,7.0,2.0,1.0,7.0,1.0,8.0,,3.0,3.0,17.0,1.0,6.0,2.0,6.0,,8.0,7.0,15.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,,,5.0,1.0,2.0,4.0,12,1.0,1.0,9.0,,1.0,3.0,1.0,1.0,,1.0,,,17.0,71.0,4.0,0.6363636363636364,0.7,1.0,0.2857142857142857,0.25,0.2857142857142857,0.3793103448275862,0.3333333333333333,0.625,0.3888888888888889,0.3333333333333333,0.5416666666666666,0.4375,0.3333333333333333,0.6071428571428571,0.19444444444444445,0.034482758620689655,0.07142857142857142,,22.277227722772277,0.4,,0.08571428571428572,0.09523809523809523,0.125,0.05263157894736842,0.09302325581395349,0.08536585365853659,0.18518518518518517,,,0.09523809523809523,0.09523809523809523,0.07142857142857142,0.07692307692307693,0.047619047619047616,,0.3888888888888889,0.5,0.5384615384615384,0.7142857142857143,0.08333333333333333,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,,,,,0.19444444444444445,0.2857142857142857,0.2857142857142857,1.0,0.7777777777777778,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,0.25,0.5833333333333334,0.2857142857142857,0.49049305555555545,0.5511750000000001,0.501,0.07692307692307693,0.09375,0.16666666666666666,0.4722222222222222,8.46896551724138,24.77142857142857,0.4034090909090909,0.058823529411764705,,,1.0,1.0,0.05,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,True,,,
56,1610612749,Gary Payton,Gary Payton,56,MIL,15082.0,251,-22,482,484,168.0,172.0,47.0,966,25.0,47.0,1.0,3.0,14.0,23.0,13.0,30.0,9.0,20.0,,,,,1.0,15.0,1.0,6.0,47.0,97.0,1.0,15.0,14.0,111,525,1.0,7.0,,2.0,20.0,41.0,1.0,6.0,5.0,48.0,22.0,72.0,3.0,2.0,15.0,1.0,9.0,35.0,17.0,52.0,12.0,17.0,15.0,121.0,2.0,2.0,4.0,10.0,,14.0,4.0,18.0,1.0,8.0,5.0,3.0,6.0,3.0,7.0,,3.0,,13.0,,5.0,7.0,18,2.0,3.0,20.0,4.0,,9.0,3.0,1.0,,1.0,,,48.0,168.0,4.0,0.23404255319148937,0.2391304347826087,1.0,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.4845360824742268,0.14285714285714285,0.4878048780487805,0.4330357142857143,0.1111111111111111,0.4574468085106383,0.4625,0.1111111111111111,0.47058823529411764,0.13392857142857142,0.09278350515463918,0.19148936170212766,,24.675324675324678,0.46153846153846156,,0.05649717514124294,0.011494252873563218,0.08888888888888889,0.0425531914893617,0.06306306306306306,0.01809954751131222,0.01818181818181818,,0.14285714285714285,0.047619047619047616,0.019230769230769232,0.0967741935483871,0.07894736842105263,0.018518518518518517,,0.41964285714285715,0.5319148936170213,0.6578947368421053,0.32,0.26785714285714285,0.43333333333333335,0.43333333333333335,0.07692307692307693,0.17857142857142858,0.45,0.45,0.2222222222222222,,,,,0.13392857142857142,0.06666666666666667,0.06666666666666667,1.0,0.3333333333333333,0.3333333333333333,,0.48936170212765956,0.6086956521739131,,,0.1276595744680851,0.16666666666666666,0.5535714285714286,0.06666666666666667,0.48952500000000004,0.43475,0.49451808510638284,0.07692307692307693,0.08823529411764706,0.018018018018018018,0.43243243243243246,6.375257731958762,24.986666666666668,0.34854771784232363,0.025,,2.0,5.0,3.0,0.016129032258064516,0.14285714285714285,,4.0,,2.0,1.0,0.2222222222222222,,,,,,,,,,,,True,,,
208,1610612749,Sam Cassell,Sam Cassell,208,MIL,10511.0,175,-20,339,343,107.0,121.0,32.0,682,3.0,7.0,,,,3.0,8.0,19.0,12.0,26.0,3.0,5.0,1.0,2.0,6.0,11.0,1.0,2.0,23.0,52.0,9.0,16.0,14.0,87,367,1.0,3.0,,5.0,4.0,15.0,2.0,4.0,8.0,22.0,16.0,30.0,18.0,,11.0,6.0,,7.0,2.0,9.0,2.0,4.0,2.0,20.0,,2.0,3.0,10.0,,13.0,2.0,15.0,1.0,3.0,1.0,2.0,10.0,6.0,5.0,1.0,4.0,1.0,15.0,,4.0,6.0,19,1.0,2.0,15.0,,2.0,3.0,4.0,1.0,1.0,1.0,,,22.0,107.0,2.0,0.34782608695652173,0.34782608695652173,0.6666666666666666,0.5625,0.5,0.5625,0.4423076923076923,0.3333333333333333,0.26666666666666666,0.5367647058823529,0.5,0.3684210526315789,0.5666666666666667,0.5,0.45652173913043476,0.23529411764705882,,,,23.42105263157895,0.6666666666666666,,0.08620689655172414,0.015037593984962405,0.09090909090909091,,0.087248322147651,0.012048192771084338,0.05263157894736842,,,0.06666666666666667,0.08333333333333333,0.11428571428571428,0.10714285714285714,0.027777777777777776,,0.10294117647058823,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.27941176470588236,0.42105263157894735,0.42105263157894735,0.125,0.38235294117647056,0.46153846153846156,0.46153846153846156,0.5,0.07352941176470588,0.6,0.6,0.6666666666666666,0.16176470588235295,0.5454545454545454,0.5454545454545454,0.6666666666666666,,,,0.15789473684210525,,0.10526315789473684,0.5,0.10526315789473684,0.5,0.3382352941176471,0.5454545454545454,0.452264705882353,0.43018333333333336,0.45949473684210523,0.04225352112676056,0.05454545454545454,0.05747126436781609,0.25287356321839083,12.850000000000003,24.681250000000002,0.31563421828908556,,1.0,2.0,,1.0,,,0.2,1.0,,1.0,,0.2,1.0,1.0,9.0,0.5,1.0,1.0,,,,,,True,,,
2409,1610612749,Marcus Haislip,Marcus Haislip,2409,MIL,1135.0,19,6,35,36,8.0,5.0,5.0,71,2.0,2.0,1.0,1.0,,,,2.0,2.0,2.0,,,,,,,,,4.0,6.0,,,1.0,9,36,1.0,1.0,,2.0,,,,,1.0,1.0,6.0,2.0,,2.0,,,,2.0,,2.0,,,1.0,4.0,,2.0,,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,,3.0,3,,,2.0,,,,1.0,,,1.0,,,1.0,8.0,,0.75,1.0,,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.6428571428571429,1.0,0.5,,,,,19.047619047619047,1.0,,0.1111111111111111,0.13333333333333333,,,0.07142857142857142,0.1111111111111111,,0.2,,1.0,,,,0.5,,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,0.3333333333333333,,0.4441833333333333,0.5538,,,,0.2222222222222222,0.1111111111111111,9.883333333333333,,0.22857142857142856,,,,,1.0,0.16666666666666666,,,,,,,,,,,,,,1.0,1.0,,,,True,,,
389,1610612749,Toni Kukoc,Toni Kukoc,389,MIL,8971.0,150,-16,288,288,132.0,138.0,26.0,576,11.0,15.0,2.0,2.0,4.0,6.0,4.0,8.0,4.0,6.0,,2.0,,1.0,9.0,20.0,4.0,6.0,19.0,29.0,9.0,22.0,12.0,77,318,4.0,6.0,1.0,9.0,7.0,11.0,4.0,7.0,2.0,28.0,18.0,20.0,24.0,2.0,19.0,9.0,1.0,16.0,2.0,18.0,1.0,13.0,2.0,38.0,,4.0,6.0,6.0,5.0,17.0,5.0,22.0,,11.0,6.0,5.0,5.0,4.0,5.0,1.0,1.0,2.0,10.0,1.0,5.0,2.0,11,3.0,1.0,18.0,,,8.0,1.0,,,,,,28.0,132.0,4.0,0.47368421052631576,0.5,0.8888888888888888,0.4090909090909091,0.5714285714285714,0.42857142857142855,0.6551724137931034,0.6666666666666666,0.6363636363636364,0.6372549019607843,0.6666666666666666,0.7222222222222222,0.6416666666666667,0.5625,0.7,0.43137254901960786,0.034482758620689655,,0.125,21.9435736677116,0.5,0.2777777777777778,0.05825242718446602,0.047058823529411764,0.16666666666666666,,0.08633093525179857,0.03361344537815126,0.03333333333333333,0.045454545454545456,,0.075,,0.07894736842105263,0.1724137931034483,,,0.29411764705882354,0.7333333333333333,0.7333333333333333,0.36363636363636365,0.1568627450980392,0.5,0.5714285714285714,0.5,0.11764705882352941,0.6666666666666666,0.6666666666666666,0.75,0.0392156862745098,,,,0.39215686274509803,0.45,0.45,0.8888888888888888,0.3333333333333333,1.0,,0.3333333333333333,0.6666666666666666,0.05555555555555555,,0.3333333333333333,0.6666666666666666,0.7254901960784313,0.47368421052631576,0.486572,0.42743333333333333,0.46033823529411766,0.13559322033898305,0.21621621621621623,0.11688311688311688,0.36363636363636365,6.210344827586207,27.372727272727275,0.4583333333333333,,,,1.0,1.0,0.06060606060606061,0.14285714285714285,,1.0,,,,,,,3.0,,,,,,1.0,1.0,0.07692307692307693,True,,,
2038,1610612749,Joel Przybilla,Joel Przybilla,2038,MIL,1939.0,32,-10,63,65,3.0,10.0,7.0,128,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,2,80,1.0,1.0,,2.0,,,,,,,,2.0,,2.0,,,,,1.0,1.0,1.0,,,3.0,,2.0,,7.0,1.0,8.0,2.0,10.0,,,,,,,1.0,,,,1.0,,,6.0,11,2.0,1.0,,,,,,2.0,2.0,2.0,1.0,,,3.0,2.0,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,2.73972602739726,,1.0,0.3181818181818182,0.06896551724137931,,,0.3181818181818182,0.06060606060606061,0.2,0.1,,0.14285714285714285,0.16666666666666666,0.5555555555555556,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,0.5855,0.5855,,,,1.0,,,,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
911,1610612749,Ervin Johnson,Ervin Johnson,911,MIL,3903.0,65,3,126,126,42.0,22.0,13.0,252,2.0,4.0,,2.0,1.0,2.0,,2.0,,1.0,,,,,,,,,2.0,7.0,,,,4,117,,2.0,,,1.0,3.0,,,,2.0,4.0,,,,,,,1.0,,1.0,,,1.0,2.0,1.0,3.0,3.0,11.0,2.0,16.0,4.0,20.0,,3.0,3.0,,,,2.0,,,,2.0,,1.0,9.0,18,3.0,1.0,,,,,,5.0,5.0,5.0,3.0,,2.0,42.0,1.0,1.0,1.0,,,,,0.2857142857142857,,0.3333333333333333,0.2857142857142857,,0.3333333333333333,0.2857142857142857,,0.3333333333333333,,,,,6.521739130434783,,0.5,0.22916666666666666,0.057692307692307696,0.16666666666666666,0.1,0.21212121212121213,0.06451612903225806,0.14285714285714285,,,0.15789473684210525,0.29411764705882354,0.25,0.2,,0.6,0.5714285714285714,0.5,0.5,1.0,0.2857142857142857,,,,0.14285714285714285,,,,,,,,,,,,1.0,,,0.6666666666666666,0.5,,,,,0.5714285714285714,,0.5018999999999999,0.5535,0.5223333333333334,,,,0.5,5.914285714285714,,0.3333333333333333,0.1111111111111111,,,,,0.058823529411764705,,,1.0,,,,,,,,,,,,,,,,True,,,
