EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,LongMidRangeAssists,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,FTDefRebounds,DefFTReboundPct,Corner3FGA,AtRimAssists,BadPassTurnovers,NonShootingFoulsDrawn,Corner3Frequency,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,HeaveAttempts,LostBallSteals,BlockedAtRim,OffLongMidRangeReboundPct,OffAtRimReboundPct,on,SecondChanceArc3FGA,SecondChanceFG3A,ThreePtAssists,Arc3Assists,OffThreePtRebounds,SecondChanceTurnovers,3SecondViolations,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceArc3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsAssisted3s,Technical Free Throw Trips,Assisted3sPct,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,Fg3aBlocked,Corner3Assists,Travels,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SelfOReb,BlockedLongMidRange,SelfORebPct,Defensive 3 Seconds Violations
1531,1610612750,Marc Jackson,Marc Jackson,1531,MIN,711.0,12,-1,24,22,8,5.0,2.0,46,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,6.0,1.0,5.0,23,1.0,1.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,8,0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.4166666666666667,1.5,0.8333333333333334,26.923076923076923,0.14285714285714285,0.1111111111111111,0.5,0.2222222222222222,0.1,0.2,0.3333333333333333,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,0.4434333333333333,0.6679,0.49300000000000005,0.16666666666666666,0.16666666666666666,0.6,1.0,12.416666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,1553.0,26,2,53,52,13,7.0,5.0,105,3.0,4.0,,1.0,,,2.0,,4.0,4.0,10.0,6.0,17.0,53,,2.0,,,1.0,2.0,2.0,7.0,2.0,6.0,,2.0,2.0,,4.0,,1.0,1.0,2.0,,2.0,2.0,4.0,,,,,6.0,,3.0,7.0,13,0.25,0.25,0.4,,0.5,0.4230769230769231,,0.625,0.53125,,0.7,34.48275862068966,0.043478260869565216,,0.25,0.07407407407407407,,,,,0.3076923076923077,0.75,1.0,0.15384615384615385,0.3076923076923077,,,,0.5,,,,0.5384615384615384,0.5088076923076923,0.50635,0.38537499999999997,0.1875,0.23076923076923078,,0.4117647058823529,8.73,0.24528301886792453,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,0.3333333333333333,0.5,0.3333333333333333,0.23076923076923078,0.2,0.25,0.5,0.5,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,25.566666666666666,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,1768.0,29,-20,59,60,16,12.0,5.0,119,,,,,,,1.0,1.0,2.0,1.0,3.0,2.0,4.0,72,,,,,,,,,2.0,,,1.0,1.0,,2.0,,1.0,3.0,5.0,,5.0,1.0,1.0,,1.0,,1.0,2.0,,1.0,,16,1.0,1.0,0.3333333333333333,,,0.25,,,0.4,,,9.375,0.13636363636363635,,0.16666666666666666,0.14285714285714285,,,0.1111111111111111,1.0,,,,0.25,0.5,0.5,0.5,1.0,,,,,0.25,0.45099999999999996,,,0.2,0.25,,,14.866666666666667,0.2711864406779661,,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,0.25,0.3333333333333333,,1.0,,0.2,,,,,0.25,,,,,,24.9,1.0,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,1610612750,Kendall Gill,Kendall Gill,383,MIN,850.0,14,-4,28,27,12,6.0,3.0,55,,1.0,,,,1.0,1.0,,,,2.0,3.0,3.0,23,,,,,,1.0,2.0,2.0,,,,2.0,2.0,,4.0,,,1.0,1.0,,1.0,1.0,2.0,,2.0,,,4.0,,1.0,2.0,12,,,,,,,,,0.3,,0.5,22.580645161290324,0.08333333333333333,,,0.0625,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,1.0,,0.6666666666666666,0.5665333333333333,,0.7658,0.25,0.3333333333333333,,0.6666666666666666,6.9,0.42857142857142855,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,0.3333333333333333,,,,0.5,0.16666666666666666,,,,,,,,,,,23.8,,,1.0,2.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,1610612750,Joe Smith,Joe Smith,693,MIN,2382.0,40,-14,80,79,24,15.0,8.0,159,1.0,1.0,,,,,1.0,2.0,4.0,4.0,6.0,6.0,14.0,87,,,2.0,2.0,1.0,1.0,2.0,4.0,8.0,,,,,,,,1.0,5.0,6.0,,6.0,2.0,3.0,6.0,14.0,,1.0,6.0,,2.0,4.0,24,1.0,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.7777777777777778,1.0,1.0,13.636363636363637,0.16129032258064516,,0.1111111111111111,0.15,,,0.25,0.25,0.16666666666666666,1.0,1.0,0.16666666666666666,0.6666666666666666,0.5,0.5,1.0,,,,,0.16666666666666666,0.4212666666666667,,0.3831,0.25,0.25,0.14285714285714285,0.2857142857142857,13.75,0.3,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,0.3333333333333333,0.07142857142857142,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,1923.0,32,-10,63,64,17,12.0,5.0,127,1.0,1.0,,,,,7.0,3.0,6.0,8.0,14.0,1.0,17.0,69,,,,,2.0,3.0,,4.0,6.0,10.0,,4.0,4.0,1.0,8.0,1.0,,7.0,8.0,1.0,9.0,2.0,3.0,1.0,2.0,,,2.0,,1.0,4.0,17,0.375,0.375,0.5714285714285714,,0.6666666666666666,0.5333333333333333,,0.5,0.53125,,0.5,27.941176470588232,0.25,0.045454545454545456,,0.2,0.041666666666666664,,0.18181818181818182,,0.06666666666666667,1.0,1.0,0.4666666666666667,0.4,0.5,0.5,0.6666666666666666,,,,,0.13333333333333333,0.39312142857142857,,0.36166666666666664,0.0625,0.06666666666666667,,0.23529411764705882,11.435714285714285,0.2698412698412698,4.0,,1.0,,1.0,,1.0,,1.0,,,,,2.0,3.0,2.0,1.0,1.0,1.0,,1.0,,,,0.06666666666666667,,,,0.3333333333333333,0.25,,1.0,0.5714285714285714,0.5714285714285714,0.06666666666666667,,,0.25,,,42.9,1.0,0.25,,1.0,1.0,,,2.0,1.0,2.0,2.0,1.0,0.4,1.0,,1.0,1.0,1.0,0.07692307692307693,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,583.0,10,-10,22,21,9,8.0,2.0,43,,,,,,,,,1.0,,1.0,,,31,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,1.0,,,,,,,9,,,,,,,,,,,,4.166666666666667,0.25,,0.3333333333333333,0.2857142857142857,,,,,,,,,1.0,,,,,,,,,0.3896,,,,,,,18.5,0.4090909090909091,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,1610612750,Rod Strickland,Rod Strickland,393,MIN,797.0,13,-12,25,27,7,9.0,1.0,52,1.0,1.0,,,,,2.0,,,2.0,3.0,,4.0,31,,,,,1.0,2.0,,2.0,,4.0,,1.0,1.0,,2.0,,,1.0,1.0,,1.0,1.0,2.0,,1.0,,,,,,2.0,7,,,0.6666666666666666,,0.5,0.6666666666666666,,0.5,0.6666666666666666,,0.5,19.23076923076923,0.1111111111111111,,,0.07692307692307693,,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,,,,,,0.3333333333333333,0.47203333333333336,,0.4232,,,,0.5,4.7,0.28,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,0.3333333333333333,,0.5,0.5,0.5,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,1610612750,Rasho Nesterovic,Rasho Nesterovic,1725,MIN,970.0,16,2,31,31,3,1.0,3.0,62,1.0,2.0,1.0,2.0,,,3.0,,,2.0,5.0,1.0,5.0,29,1.0,2.0,,2.0,,1.0,,,2.0,2.0,2.0,,,,,2.0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,,2.0,,1.0,,3,0.5,1.0,0.4,0.5,,0.4,0.5,,0.4166666666666667,0.5,,20.588235294117645,0.058823529411764705,0.16666666666666666,,0.05,0.15384615384615385,0.25,0.16666666666666666,,0.4,0.5,0.5,0.6,,,,,1.0,0.5,,,0.4,0.46521999999999997,0.58775,0.3696,0.16666666666666666,0.16666666666666666,0.4,,4.779999999999999,0.0967741935483871,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,0.2,,0.3333333333333333,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.16666666666666666,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,1610612750,Mike Wilks,Mike Wilks,2366,MIN,158.0,3,-2,6,5,4,,2.0,11,,,,,,,,,1.0,,1.0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,12.5,,,,,,,,,,,,,1.0,,,,,,,,,0.3606,,,,,,,18.4,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
