EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,PtsAssisted2s,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,LongMidRangeFGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LongMidRangeAssists,LostBallSteals,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGA,SecondChanceFG3A,LongMidRangePctBlocked,SecondChanceArc3Frequency,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,Loose Ball Fouls,Technical Free Throw Trips,BlockedLongMidRange,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,BadPassOutOfBoundsTurnovers,PenaltyCorner3FGA,PtsUnassisted3s,PenaltyCorner3Frequency,DefCorner3ReboundPct,on,FTOffRebounds,2pt And 1 Free Throw Trips,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,HeaveAttempts,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,816.0,14,-5.0,24,25,13,8,4,49,1.0,1.0,1.0,1,2,3.0,5,31,1.0,1.0,2.0,1.0,2,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,4.0,1.0,1.0,3.0,13,0.5,1.0,0.5,0.5,1.0,0.5,0.625,1.0,0.5,16.666666666666668,0.15384615384615385,0.11764705882352941,0.25,0.14285714285714285,0.5,1.0,1.0,0.5,0.42135,0.4414,0.42135,0.3333333333333333,0.3333333333333333,0.4,0.6,12.2,0.5416666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1513,1610612758,Scot Pollard,Scot Pollard,1513,SAC,5456.0,91,6.0,174,175,60,59,28,349,2.0,5.0,2.0,7,24,10.0,24,184,3.0,10.0,10.0,2.0,5,4.0,8.0,8.0,6.0,1.0,1.0,2.0,,,5.0,12.0,17.0,30.0,1.0,1.0,3.0,,7.0,2.0,10.0,15,13.0,4.0,3.0,8.0,60,0.2916666666666667,0.3,0.4,0.2916666666666667,0.3,0.4,0.3870967741935484,0.38461538461538464,0.5714285714285714,17.8743961352657,0.17391304347826086,0.19540229885057472,0.3448275862068966,0.03225806451612903,0.20833333333333334,0.4,0.5,0.08333333333333333,0.5055166666666667,0.5592,0.47424,0.14285714285714285,0.14285714285714285,0.4166666666666667,0.3333333333333333,3.0041666666666664,0.3448275862068966,5.0,17.0,2.0,8.0,2.0,3.0,4.0,6.0,6.0,1.0,1.0,5.0,1.0,11.0,1.0,13.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,7.0,6.0,1.0,7.0,3.0,1.0,2.0,0.42857142857142855,0.75,0.25,0.29411764705882354,0.2,0.5714285714285714,0.16666666666666666,0.14864864864864866,0.06666666666666667,0.2777777777777778,0.1348314606741573,0.1111111111111111,0.18181818181818182,0.42857142857142855,0.17647058823529413,0.043478260869565216,0.20588235294117646,0.07692307692307693,0.3,0.42857142857142855,0.7083333333333334,0.29411764705882354,0.4166666666666667,0.6,0.8,0.25,0.6,0.6666666666666666,0.7083333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,2967.0,49,8.0,92,91,21,23,13,183,2.0,3.0,9.0,10,21,2.0,25,102,1.0,2.0,2.0,3.0,5,,6.0,14.0,,1.0,2.0,3.0,1.0,,8.0,,1.0,8.0,2.0,1.0,1.0,1.0,1.0,,1.0,2,2.0,1.0,,6.0,21,0.47619047619047616,0.5,0.6,0.4107142857142857,0.5,0.5,0.43103448275862066,0.5,0.5,28.037383177570092,,0.024390243902439025,,,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.32142857142857145,0.5043964285714285,0.40885,0.503075,0.034482758620689655,0.045454545454545456,0.08,0.24,9.29047619047619,0.22826086956521738,6.0,9.0,,,2.0,2.0,,6.0,,1.0,,1.0,2.0,5.0,,7.0,,,,,,,,,,,,,,,0.3,0.3,,,,,,0.11627906976744186,0.4,0.08333333333333333,0.14583333333333334,,,0.16666666666666666,,0.125,0.2,0.4,,,0.32142857142857145,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,0.3333333333333333,1.0,0.5714285714285714,2.0,2.0,1.0,5.0,1.0,1.0,7.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.25,0.5,0.2222222222222222,0.2222222222222222,0.5,0.07142857142857142,0.17857142857142858,0.2,0.2,1.0,0.16666666666666666,0.2,24.057142857142857,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,2749.0,46,-3.0,91,91,28,39,13,182,,,10.0,8,14,3.0,22,101,,,,2.0,5,,4.0,10.0,,6.0,2.0,8.0,1.0,2.0,18.0,,,2.0,1.0,,,,2.0,,1.0,2,6.0,3.0,,4.0,28,0.5714285714285714,,0.4,0.5588235294117647,,0.3333333333333333,0.55,,0.3333333333333333,20.5607476635514,,,,,,,,0.5882352941176471,0.4689352941176471,0.5913,0.42530833333333334,0.15,0.17647058823529413,,0.18181818181818182,13.064285714285713,0.3076923076923077,3.0,4.0,,,1.0,1.0,,6.0,2.0,1.0,,,,2.0,,2.0,,2.0,,,2.0,,,,,,,,,,0.375,0.375,0.14285714285714285,0.25,,1.0,,0.06060606060606061,,,0.05,,,,0.1111111111111111,,0.058823529411764705,,,,0.23529411764705882,0.75,1.0,0.3333333333333333,,,0.16666666666666666,1.0,0.4117647058823529,5.0,,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.17647058823529413,,0.5,0.5555555555555556,0.4,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.3333333333333333,25.366666666666664,1.0,1.0,0.1,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
754,1610612758,Jim Jackson,Jim Jackson,754,SAC,3728.0,62,9.0,113,116,33,23,17,229,1.0,2.0,3.0,3,8,4.0,22,116,1.0,1.0,2.0,,1,2.0,5.0,4.0,2.0,2.0,2.0,4.0,,1.0,10.0,1.0,1.0,3.0,1.0,,1.0,,6.0,3.0,4.0,6,7.0,2.0,1.0,5.0,33,0.375,1.0,,0.5625,1.0,0.5,0.5789473684210527,1.0,0.5,18.939393939393938,0.02564102564102564,0.02,0.058823529411764705,,0.125,0.5,1.0,0.1875,0.52210625,0.5502,0.46593333333333337,0.1111111111111111,0.2,0.09090909090909091,0.22727272727272727,9.412500000000001,0.2920353982300885,1.0,3.0,1.0,1.0,,,,2.0,2.0,2.0,,,,1.0,1.0,2.0,1.0,5.0,5.0,,,,,1.0,,,1.0,,,,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5,0.8333333333333334,0.2,0.01818181818181818,,,0.014925373134328358,,,,,0.05263157894736842,,,0.14285714285714285,,0.1875,0.3333333333333333,0.5,,1.0,1.0,,,0.6875,1.0,6.0,1.0,2.0,2.0,4.0,8.0,2.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,,0.3333333333333333,0.3333333333333333,1.0,0.375,0.125,0.5,0.5,1.0,0.6666666666666666,0.5,23.675,,,,,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,,,,,,True,,,,,,,,,,,,,,,,,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,2327.0,39,-11.0,79,80,30,35,13,159,,1.0,4.0,2,11,,7,83,,1.0,,,3,,,4.0,,3.0,2.0,5.0,1.0,3.0,12.0,1.0,1.0,7.0,1.0,1.0,1.0,,2.0,1.0,,2,,,,,30,0.18181818181818182,,,0.2692307692307692,,,0.2692307692307692,,,15.789473684210527,0.02631578947368421,0.02127659574468085,,0.0625,0.07692307692307693,,,0.3076923076923077,0.4740846153846153,0.5666,0.4813666666666667,,,,,7.527272727272727,0.379746835443038,1.0,6.0,,1.0,,2.0,,,3.0,1.0,,,4.0,2.0,,6.0,,1.0,1.0,,,,,,,,,,,1.0,,,0.2727272727272727,0.16666666666666666,1.0,0.5,,0.07692307692307693,0.4444444444444444,,0.17142857142857143,,,,,0.16666666666666666,0.07142857142857142,0.5,,,0.46153846153846156,0.16666666666666666,0.2,,1.0,,0.6666666666666666,,0.6153846153846154,1.0,,1.0,2.0,,1.0,2.0,,3.0,2.0,1.0,,,,1.0,0.5,0.5,0.15384615384615385,,0.25,0.3333333333333333,,,0.15384615384615385,0.5,0.5,1.0,,0.5,23.9,,,0.25,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,3979.0,66,16.0,125,126,36,43,23,251,,1.0,9.0,10,17,10.0,51,124,1.0,1.0,6.0,3.0,4,4.0,19.0,10.0,2.0,,2.0,2.0,2.0,,6.0,3.0,3.0,7.0,1.0,,2.0,,4.0,2.0,1.0,5,11.0,4.0,,19.0,36,0.5882352941176471,1.0,0.75,0.7321428571428571,1.0,0.9375,0.765625,1.0,0.95,23.52941176470588,0.05555555555555555,0.04477611940298507,0.047619047619047616,0.041666666666666664,0.03571428571428571,,,0.32142857142857145,0.5168517857142858,0.3472,0.52465625,0.125,0.19047619047619047,0.11764705882352941,0.37254901960784315,10.617647058823529,0.288,5.0,7.0,1.0,1.0,2.0,3.0,4.0,10.0,1.0,,,,,4.0,,4.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,0.5,0.5555555555555556,0.058823529411764705,0.14285714285714285,,0.5,,0.07142857142857142,,,0.0625,0.1111111111111111,,,0.08333333333333333,,0.12,,,1.0,0.25,0.7142857142857143,0.8333333333333334,0.6,1.0,1.0,0.375,0.6666666666666666,0.6428571428571429,5.0,5.0,4.0,6.0,3.0,7.0,11.0,4.0,15.0,6.0,4.0,,1.0,,0.7142857142857143,0.6363636363636364,0.6363636363636364,0.39285714285714285,,0.5555555555555556,0.5555555555555556,0.4,0.17857142857142858,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.375,0.6666666666666666,24.145454545454548,,,,,3.0,3.0,3.0,1.0,3.0,1.0,0.75,0.6,0.6,1.0,1.0,,1.0,6.0,0.125,,True,,,,,,,,,,,,,,,,,,
1444,1610612758,Lawrence Funderburke,Lawrence Funderburke,1444,SAC,461.0,8,,17,16,16,7,4,33,,,,1,4,1.0,3,16,,2.0,,1.0,4,1.0,3.0,2.0,,,,,,,,2.0,2.0,4.0,,,,,,,,1,2.0,,1.0,3.0,16,0.25,,0.25,0.25,,0.25,0.3,,0.3,23.80952380952381,0.2857142857142857,0.2857142857142857,0.25,0.3333333333333333,,,,,0.549175,0.46724999999999994,0.549175,,,,1.0,,0.9411764705882353,1.0,4.0,,2.0,1.0,4.0,,,1.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,0.25,0.25,,,,0.125,0.25,,0.16666666666666666,,,,,,0.2,0.3333333333333333,,,1.0,0.25,0.3333333333333333,,1.0,,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1721,1610612758,Keon Clark,Keon Clark,1721,SAC,1072.0,18,12.0,32,32,3,6,6,64,,1.0,3.0,2,5,,4,33,1.0,1.0,2.0,,1,,,2.0,2.0,,1.0,1.0,,,3.0,1.0,1.0,3.0,,,,,,,2.0,4,,,,,3,0.4,1.0,,0.4,1.0,,0.4,1.0,,13.157894736842104,0.125,0.07142857142857142,,,0.2,,,0.6,0.41028000000000003,0.5711,0.2519,,,0.5,,11.12,0.09375,1.0,1.0,1.0,1.0,,,,2.0,,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,0.5,1.0,,,,,,0.14285714285714285,,,0.13333333333333333,0.5,,,0.25,0.2,,,,,0.2,1.0,1.0,,1.0,1.0,,,0.2,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,605.0,10,5.0,21,20,16,7,4,41,,,3.0,1,3,2.0,4,17,,,,1.0,2,,2.0,,,,,,,,,,,5.0,,,2.0,,2.0,2.0,,1,2.0,1.0,,2.0,16,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.5,,0.5,24.0,,,,,,,,1.0,0.4048333333333333,,0.39649999999999996,0.25,0.25,,0.5,19.400000000000002,0.7619047619047619,,,,,,,,2.0,,,,,1.0,3.0,1.0,5.0,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,0.3333333333333333,0.375,0.25,,0.3333333333333333,,,,,0.5,0.4,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,
