EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceFtPoints,Travels,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceFG3M,Fg3aBlocked,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,on,Corner3PctBlocked
109,1610612747,Robert Horry,Robert Horry,109,LAL,22331.0,372,22.0,724,720,224.0,195,92,1444,12.0,19.0,3.0,5.0,3.0,5.0,8.0,14.0,8.0,23.0,6.0,2.0,1.0,2.0,32.0,5.0,2.0,11.0,28.0,56,2.0,38.0,5.0,67.0,743,4.0,6.0,7.0,8.0,6.0,15.0,2.0,12.0,5.0,23.0,38.0,18.0,3.0,3.0,8.0,32.0,2.0,1.0,25.0,12.0,37.0,10.0,2.0,11.0,6.0,8.0,86.0,2.0,20.0,1.0,10.0,46.0,1.0,57.0,23.0,80,3.0,15.0,9.0,6.0,12.0,3.0,8.0,5.0,4.0,17.0,1.0,7.0,13.0,37.0,2.0,2.0,9.0,1.0,2.0,3.0,11.0,1.0,8.0,1.0,1.0,2.0,12.0,9.0,23.0,224.0,8.0,0.6785714285714286,0.7916666666666666,0.5,0.05263157894736842,0.16666666666666666,0.05263157894736842,0.5,0.6666666666666666,0.4,0.32978723404255317,0.3076923076923077,0.3333333333333333,0.34183673469387754,0.3076923076923077,0.3709677419354839,0.40425531914893614,0.017857142857142856,0.05263157894736842,13.805522208883554,0.7058823529411765,0.058823529411764705,0.03225806451612903,0.17164179104477612,0.0796812749003984,0.16129032258064516,0.020618556701030927,0.1696969696969697,0.06321839080459771,0.046875,0.07920792079207921,0.10465116279069768,0.027777777777777776,0.1896551724137931,0.14563106796116504,0.18691588785046728,0.15217391304347827,0.1875,0.04838709677419355,0.75,0.20212765957446807,0.631578947368421,0.6666666666666666,0.75,0.14893617021276595,0.5714285714285714,0.5714285714285714,0.5,0.24468085106382978,0.34782608695652173,0.34782608695652173,0.75,0.06382978723404255,0.3404255319148936,0.0625,0.0625,0.5,0.38461538461538464,0.6,0.15384615384615385,0.38461538461538464,0.18518518518518517,0.6,0.037037037037037035,0.4074074074074074,0.18181818181818182,0.6063829787234043,0.0625,0.49185053191489364,0.5825272727272727,0.4798999999999999,0.021052631578947368,0.03508771929824561,0.11940298507462686,0.34328358208955223,10.180357142857146,25.044736842105266,0.30939226519337015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1904,1610612747,Devean George,Devean George,1904,LAL,15132.0,252,48.0,481,476,136.0,106,60,957,7.0,11.0,2.0,4.0,5.0,6.0,3.0,10.0,9.0,15.0,6.0,,3.0,5.0,12.0,,,2.0,19.0,36,6.0,18.0,8.0,64.0,487,3.0,7.0,,8.0,6.0,11.0,1.0,5.0,,15.0,34.0,4.0,18.0,,4.0,12.0,5.0,3.0,10.0,7.0,17.0,4.0,3.0,6.0,1.0,3.0,41.0,2.0,6.0,,4.0,20.0,1.0,25.0,8.0,33,1.0,8.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,8.0,2.0,2.0,7.0,22.0,,2.0,8.0,,4.0,,2.0,,,,,2.0,2.0,2.0,15.0,136.0,4.0,0.8947368421052632,1.0,1.0,0.3333333333333333,0.2,0.3333333333333333,0.5277777777777778,0.42857142857142855,0.5454545454545454,0.5185185185185185,0.42857142857142855,0.46875,0.5517241379310345,0.5,0.46875,0.3333333333333333,0.08333333333333333,,11.913357400722022,0.5,0.1,,0.10256410256410256,0.03550295857988166,0.10526315789473684,0.03773584905660377,0.10300429184549356,0.036036036036036036,0.02564102564102564,0.029411764705882353,0.04838709677419355,0.02564102564102564,0.11904761904761904,0.0945945945945946,0.10126582278481013,0.08,0.15384615384615385,0.038461538461538464,1.0,0.2037037037037037,0.6363636363636364,0.6363636363636364,0.8571428571428571,0.18518518518518517,0.3,0.375,0.6666666666666666,0.2777777777777778,0.6,0.6428571428571429,1.0,0.1111111111111111,0.2222222222222222,0.4166666666666667,0.4166666666666667,1.0,0.5714285714285714,0.5,,,0.375,0.8333333333333334,0.1875,0.125,,0.5370370370370371,0.4166666666666667,0.4784546296296296,0.48810000000000003,0.48351875,0.06896551724137931,0.1,0.125,0.234375,10.002777777777778,24.700000000000003,0.28274428274428276,1.0,1.0,2.0,1.0,0.2,0.06666666666666667,0.07142857142857142,0.16666666666666666,0.16666666666666666,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True,
2058,1610612747,Mark Madsen,Mark Madsen,2058,LAL,2187.0,36,-7.0,77,80,32.0,33,8,157,2.0,4.0,,,1.0,3.0,1.0,1.0,,,,,,,,,,,3.0,5,,,2.0,8.0,72,,,,1.0,1.0,3.0,,,1.0,3.0,4.0,2.0,,,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,2.0,,1.0,2.0,2.0,5.0,3.0,8,,2.0,1.0,1.0,1.0,,1.0,,,1.0,,,6.0,8.0,,,5.0,1.0,3.0,,1.0,,1.0,,,,1.0,,3.0,32.0,1.0,0.6666666666666666,0.6666666666666666,,,,,0.6,,0.3333333333333333,0.6,,0.3333333333333333,0.5714285714285714,0.25,0.5,,0.2,0.25,9.30232558139535,1.0,0.6666666666666666,,0.08,0.08,0.14285714285714285,0.09090909090909091,0.09375,0.08333333333333333,,0.16666666666666666,0.07692307692307693,0.14285714285714285,0.1111111111111111,0.125,,,1.0,,,0.8,0.5,0.6666666666666666,0.5,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,0.8,,0.51154,,0.5349666666666667,0.42857142857142855,0.42857142857142855,0.125,0.375,3.1799999999999997,,0.4155844155844156,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
216,1610612747,Brian Shaw,Brian Shaw,216,LAL,5419.0,90,-7.0,182,180,57.0,47,22,362,4.0,4.0,,,1.0,1.0,,3.0,,3.0,2.0,,,,8.0,,,3.0,4.0,10,,10.0,2.0,10.0,175,,2.0,,,1.0,2.0,,3.0,1.0,3.0,,8.0,,,,7.0,,,6.0,1.0,7.0,1.0,,3.0,1.0,2.0,15.0,,,,3.0,10.0,,13.0,,13,,3.0,1.0,2.0,4.0,,2.0,,2.0,4.0,1.0,2.0,5.0,8.0,1.0,,3.0,,1.0,,1.0,,,,,1.0,1.0,1.0,3.0,57.0,,,,,,,,0.4,,0.5,0.2,,0.2,0.21428571428571427,,0.25,0.5,,,12.077294685990339,1.0,,,0.1724137931034483,,0.2,,0.1780821917808219,,,,,,,0.3076923076923077,0.08333333333333333,0.23076923076923078,,,1.0,0.2,1.0,1.0,,0.15,,,,0.15,,,,0.1,0.4,,,,,,,,0.2,1.0,,0.6,,0.7,,0.5107184210526317,0.39305,0.5145125,0.047619047619047616,0.09090909090909091,,0.3,8.85,26.25,0.3131868131868132,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,True,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,21194.0,353,29.0,688,686,216.0,188,85,1374,31.0,51.0,2.0,6.0,6.0,16.0,21.0,47.0,33.0,78.0,6.0,2.0,2.0,12.0,30.0,1.0,2.0,8.0,85.0,176,15.0,36.0,42.0,257.0,710,7.0,16.0,3.0,18.0,18.0,50.0,2.0,10.0,25.0,67.0,58.0,112.0,27.0,18.0,4.0,29.0,12.0,17.0,35.0,5.0,40.0,5.0,,24.0,7.0,4.0,85.0,3.0,9.0,,5.0,22.0,2.0,29.0,12.0,41,4.0,10.0,8.0,2.0,12.0,2.0,9.0,14.0,3.0,26.0,1.0,9.0,7.0,22.0,2.0,4.0,55.0,2.0,19.0,7.0,,,,,,,,,67.0,216.0,1.0,0.3411764705882353,0.3493975903614458,0.6,0.4166666666666667,0.2,0.42857142857142855,0.48295454545454547,0.4375,0.36,0.5070754716981132,0.4473684210526316,0.35,0.538135593220339,0.4473684210526316,0.44594594594594594,0.16981132075471697,0.09659090909090909,0.19607843137254902,33.122629582806574,0.46153846153846156,0.11764705882352941,,0.0873015873015873,0.03765690376569038,0.08620689655172414,0.033707865168539325,0.08709677419354839,0.036585365853658534,0.06451612903225806,0.03125,0.024691358024691357,0.046875,0.08928571428571429,0.07216494845360824,0.10101010101010101,0.09302325581395349,0.06666666666666667,0.044444444444444446,,0.24056603773584906,0.6078431372549019,0.7560975609756098,0.3548387096774194,0.22169811320754718,0.44680851063829785,0.5121951219512195,0.3333333333333333,0.36792452830188677,0.4230769230769231,0.42857142857142855,0.3333333333333333,0.02830188679245283,0.14150943396226415,0.4,0.42857142857142855,0.5833333333333334,0.3157894736842105,0.3333333333333333,0.10526315789473684,0.05263157894736842,0.26666666666666666,0.375,0.03333333333333333,0.13333333333333333,0.25,0.41037735849056606,0.41379310344827586,0.4577251184834124,0.46793,0.4573118644067797,0.09170305676855896,0.09844559585492228,0.07003891050583658,0.2607003891050584,10.712499999999999,26.066666666666666,0.313953488372093,3.0,,1.0,1.0,0.1276595744680851,0.01282051282051282,,0.5,0.5,0.6666666666666666,1.0,,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,0.3333333333333333,0.05555555555555555,0.06666666666666667,0.5,0.05555555555555555,,,,,,,,True,
2457,1610612747,Jannero Pargo,Jannero Pargo,2457,LAL,2781.0,46,-9.0,91,96,39.0,35,13,187,,,,,,,,,,2.0,2.0,1.0,2.0,1.0,6.0,,,2.0,,2,2.0,8.0,2.0,8.0,104,,,1.0,,,,1.0,4.0,,3.0,,,6.0,,,6.0,1.0,1.0,5.0,,5.0,,,2.0,2.0,1.0,10.0,,,,,5.0,,5.0,,5,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,8.0,1.0,,2.0,,1.0,,,,,,,,,,3.0,39.0,2.0,,,1.0,0.25,0.25,0.25,,,,0.3,,0.375,0.36363636363636365,,0.375,0.8,0.5,,12.5,0.5,,,0.1724137931034483,,,,0.1282051282051282,,,,,,0.16666666666666666,0.2,0.15384615384615385,,,,,,,,,,,,,0.2,,,,0.2,0.6,0.16666666666666666,0.16666666666666666,1.0,,,1.0,,,,0.5,0.5,,0.8,0.16666666666666666,0.506735,0.55065,0.491475,0.09090909090909091,0.3333333333333333,,0.375,21.5,24.45,0.42857142857142855,1.0,1.0,,,,0.5,,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,True,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,18441.0,307,,594,586,173.0,151,73,1180,3.0,9.0,,1.0,1.0,3.0,4.0,7.0,10.0,24.0,12.0,2.0,4.0,13.0,19.0,2.0,1.0,4.0,17.0,40,20.0,31.0,10.0,104.0,618,1.0,2.0,4.0,16.0,7.0,12.0,2.0,8.0,6.0,26.0,14.0,20.0,45.0,15.0,,19.0,13.0,2.0,14.0,2.0,16.0,1.0,1.0,6.0,6.0,2.0,34.0,2.0,1.0,,4.0,16.0,,20.0,3.0,23,1.0,13.0,8.0,5.0,6.0,3.0,4.0,9.0,2.0,15.0,2.0,2.0,11.0,32.0,,4.0,13.0,1.0,5.0,1.0,1.0,,,,,1.0,1.0,1.0,26.0,173.0,6.0,0.4117647058823529,0.4117647058823529,0.75,0.6451612903225806,0.25,0.6451612903225806,0.425,0.5,0.5833333333333334,0.6619718309859155,1.1666666666666667,0.5,0.6842105263157895,1.1428571428571428,0.5652173913043478,0.43661971830985913,0.05,0.2222222222222222,13.362701908957415,0.4,,,0.07142857142857142,0.004761904761904762,0.0851063829787234,0.0273972602739726,0.07380073800738007,0.01060070671378092,,,0.014705882352941176,0.03773584905660377,0.0392156862745098,0.08433734939759036,0.07777777777777778,0.05714285714285714,0.16666666666666666,0.03225806451612903,1.0,0.1267605633802817,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.09859154929577464,0.5714285714285714,0.5714285714285714,0.25,0.3380281690140845,0.4166666666666667,0.4166666666666667,0.5,0.16901408450704225,0.2676056338028169,0.6842105263157895,0.6842105263157895,0.7692307692307693,0.16666666666666666,,0.3333333333333333,0.3333333333333333,0.15,0.3333333333333333,0.2,0.2,0.25,0.5633802816901409,0.6842105263157895,0.4934685714285714,0.54765,0.4785894736842105,0.08,0.11363636363636363,0.15384615384615385,0.25,12.6525,24.83225806451613,0.29124579124579125,7.0,1.0,2.0,,,,,0.5833333333333334,0.5833333333333334,0.7142857142857143,,0.25,,1.0,2.0,4.0,,1.0,1.0,1.0,1.0,,,1.0,0.03225806451612903,2.0,0.5,1.0,1.0,,,,True,
2098,1610612747,Slava Medvedenko,Slava Medvedenko,2098,LAL,131.0,2,-5.0,4,2,4.0,2,1,6,,,,,,,,1.0,,,,,,,,,,,,1,,,,,5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3802,,0.3802,,,,,8.7,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,18955.0,316,35.0,611,604,187.0,150,79,1215,55.0,77.0,20.0,28.0,16.0,24.0,29.0,82.0,,1.0,,,,,,,,,84.0,160,,,58.0,226.0,632,20.0,31.0,,57.0,24.0,47.0,,,27.0,75.0,98.0,70.0,,,30.0,,,3.0,26.0,6.0,32.0,4.0,2.0,10.0,6.0,10.0,70.0,6.0,36.0,1.0,12.0,56.0,9.0,77.0,43.0,120,13.0,5.0,4.0,1.0,8.0,,1.0,16.0,7.0,24.0,,3.0,14.0,25.0,3.0,6.0,89.0,7.0,40.0,8.0,21.0,,7.0,,2.0,12.0,21.0,12.0,75.0,187.0,2.0,0.5833333333333334,0.7101449275362319,,,,,0.525,0.6451612903225806,0.5106382978723404,0.525,0.6451612903225806,0.5106382978723404,0.5621890547263682,0.6627906976744186,0.5681818181818182,,0.01875,0.03896103896103896,31.960227272727273,0.3333333333333333,0.6923076923076923,0.037037037037037035,0.23931623931623933,0.17061611374407584,0.21818181818181817,0.075,0.23529411764705882,0.14432989690721648,0.19642857142857142,0.17045454545454544,0.14925373134328357,0.1,0.16326530612244897,0.2808988764044944,0.23958333333333334,0.2,0.26666666666666666,0.18055555555555555,0.5714285714285714,0.48125,0.7142857142857143,0.7432432432432432,0.6181818181818182,0.5125,0.35365853658536583,0.35365853658536583,0.5172413793103449,0.00625,,,,,,,,,0.9032258064516129,0.7142857142857143,,,0.5106382978723404,0.6666666666666666,,,,0.48125,,0.4820468750000001,0.5401499999999999,0.4798851063829787,0.20725388601036268,0.20725388601036268,0.252212389380531,0.33185840707964603,4.32625,,0.3060556464811784,,,17.0,4.0,,,,,,,0.15,,,,,,,1.0,,,,,,,,,,,,3.0,4.0,1.0,True,
955,1610612747,Samaki Walker,Samaki Walker,955,LAL,809.0,13,5.0,25,25,,8,4,50,,1.0,,1.0,,,,1.0,,,,,,,,,,,,2,,,,,20,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,3.0,,1.0,,,,,,1.0,1,,1.0,1.0,,,,,1.0,,1.0,,,2.0,5.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,9.67741935483871,,,,,0.08333333333333333,,,,0.058823529411764705,0.5,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,0.5342,0.6402,,,,,,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
