EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShootingFouls,AtRimPctBlocked,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ThreePtAssists,Arc3Assists,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,PenaltyFtPoints,BadPassTurnovers,NonShootingFoulsDrawn,Corner3Assists,Travels,PenaltyTurnovers,Defensive 3 Seconds Violations,on,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,FTDefRebounds,Technical Free Throw Trips,BlockedLongMidRange,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGM,HeaveAttempts,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,4953.0,83,-2.0,148,150,13.0,17.0,27.0,298,2.0,6.0,2.0,1.0,4.0,13.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,3.0,8.0,24.0,3.0,5.0,3.0,28.0,139,1.0,5.0,1.0,1.0,3.0,8.0,1.0,2.0,2.0,12.0,4.0,9.0,2.0,3.0,2.0,2.0,6.0,6.0,2.0,3.0,1.0,12.0,1.0,6.0,4.0,8.0,12.0,7.0,19.0,2.0,6.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,5.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,13.0,0.75,0.8571428571428571,1.0,0.6,1.0,0.6,0.3333333333333333,0.2,0.5,0.43103448275862066,0.4166666666666667,0.5,0.4666666666666667,0.5714285714285714,0.5,0.1724137931034483,0.08333333333333333,0.07692307692307693,0.2,19.23076923076923,0.2,0.14285714285714285,0.07058823529411765,0.2,0.16666666666666666,0.15789473684210525,0.07692307692307693,0.038461538461538464,0.09375,0.07407407407407407,0.3333333333333333,0.14285714285714285,0.07692307692307693,0.18181818181818182,0.25,0.125,0.125,0.6666666666666666,0.20689655172413793,0.3333333333333333,0.3333333333333333,1.0,0.4482758620689655,0.3076923076923077,0.3333333333333333,0.75,0.1724137931034483,0.4,0.5,0.5,0.06896551724137931,0.5,0.5,1.0,0.10344827586206896,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.16666666666666666,1.0,1.0,0.5,0.3793103448275862,0.6666666666666666,0.4760931034482758,0.5001333333333333,0.5639,0.1,0.12,0.2857142857142857,0.07142857142857142,8.616666666666665,24.14,0.08783783783783784,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,1152.0,19,-13.0,34,33,3.0,11.0,6.0,67,,,,,1.0,3.0,,1.0,,1.0,,1.0,,,1.0,4.0,,1.0,,2.0,38,,,,1.0,,,,,,2.0,,,,,,1.0,1.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,0.25,,,0.2,,,0.2,,,0.2,0.25,0.3333333333333333,,11.363636363636363,,0.1111111111111111,0.05263157894736842,0.3333333333333333,,0.16666666666666666,0.045454545454545456,,0.14285714285714285,,,,,0.25,0.3333333333333333,,,,,,,,0.6,0.3333333333333333,0.5,1.0,0.2,,,,0.2,,,,,,,,,1.0,,,,0.2,,0.41228,0.5922,,,,,,10.399999999999999,22.7,0.08823529411764706,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,4110.0,68,-8.0,127,128,7.0,11.0,22.0,255,8.0,12.0,2.0,2.0,2.0,10.0,,1.0,,,,,,,10.0,23.0,,,8.0,28.0,122,3.0,4.0,,,2.0,8.0,2.0,2.0,4.0,6.0,14.0,,4.0,,,3.0,4.0,4.0,,3.0,1.0,8.0,,6.0,2.0,8.0,10.0,6.0,16.0,,,,,3.0,,4.0,,3.0,7.0,2.0,9.0,3.0,12.0,,6.0,6.0,4.0,2.0,6.0,3.0,4.0,7.0,0.3,0.375,,,,,0.43478260869565216,0.75,1.0,0.43478260869565216,0.75,1.0,0.4827586206896552,0.6666666666666666,1.0,,0.13043478260869565,0.1,,23.841059602649008,0.42857142857142855,0.16326530612244897,0.08823529411764706,0.125,,0.15384615384615385,0.08450704225352113,0.09523809523809523,0.07692307692307693,0.09523809523809523,,0.05263157894736842,0.4166666666666667,0.1111111111111111,0.2222222222222222,,,0.5,0.5217391304347826,0.6666666666666666,0.8,0.375,0.43478260869565216,0.2,0.2222222222222222,,0.043478260869565216,,,,,,,,,,,,0.5,,,,1.0,0.5217391304347826,,0.47297826086956524,0.475475,0.5704,0.20689655172413793,0.20689655172413793,0.2857142857142857,0.14285714285714285,4.352173913043478,,0.05511811023622047,2.0,2.0,3.0,0.16666666666666666,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,1610612756,Scott Williams,Scott Williams,281,PHX,5035.0,84,-9.0,152,154,13.0,17.0,27.0,306,4.0,10.0,3.0,,2.0,9.0,5.0,13.0,,,,,,,11.0,32.0,,,2.0,24.0,146,2.0,4.0,,,2.0,6.0,,3.0,,18.0,4.0,,4.0,,,3.0,,1.0,,,,3.0,,6.0,,9.0,9.0,6.0,15.0,,4.0,1.0,3.0,,1.0,1.0,,,1.0,,17.0,,2.0,,1.0,3.0,2.0,1.0,3.0,2.0,,13.0,0.8181818181818182,1.0,,,,,0.34375,0.5,,0.34375,0.5,,0.36363636363636365,0.6,,,0.09375,0.1111111111111111,,18.279569892473116,,0.16071428571428573,0.06976744186046512,,,0.11842105263157894,0.06521739130434782,0.1111111111111111,0.03125,0.07407407407407407,,0.19047619047619047,0.07692307692307693,0.18181818181818182,,,,0.6666666666666666,0.3125,0.4,0.5,0.5,0.28125,0.2222222222222222,0.25,1.0,0.40625,0.38461538461538464,0.38461538461538464,1.0,,,,,,,,,0.75,,,,,0.3125,,0.440321875,0.5206500000000001,0.412,0.030303030303030304,0.030303030303030304,0.25,,10.325,,0.08552631578947369,2.0,,7.0,0.2,0.6666666666666666,,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,1610612756,Anfernee Hardaway,Anfernee Hardaway,358,PHX,4548.0,76,-12.0,140,142,13.0,16.0,24.0,282,,2.0,,1.0,2.0,5.0,2.0,8.0,1.0,2.0,,,1.0,1.0,4.0,15.0,2.0,3.0,3.0,17.0,136,3.0,4.0,,,,6.0,1.0,4.0,3.0,2.0,6.0,6.0,2.0,1.0,1.0,1.0,4.0,6.0,2.0,1.0,1.0,14.0,,2.0,5.0,5.0,10.0,2.0,12.0,,6.0,3.0,3.0,2.0,,1.0,,,3.0,,6.0,1.0,6.0,,2.0,1.0,,1.0,1.0,1.0,3.0,13.0,0.25,0.3333333333333333,1.0,0.6666666666666666,,0.6666666666666666,0.26666666666666666,0.75,0.25,0.3888888888888889,0.75,0.25,0.40476190476190477,0.75,0.3,0.16666666666666666,0.06666666666666667,,,14.285714285714286,0.6666666666666666,0.09259259259259259,0.025974025974025976,0.2777777777777778,,0.1388888888888889,0.024691358024691357,,0.03333333333333333,0.041666666666666664,,0.14285714285714285,,0.09523809523809523,0.1,0.5,,1.0,0.1111111111111111,,,,0.2777777777777778,0.4,0.4,0.5,0.4444444444444444,0.25,0.25,,0.1111111111111111,0.5,0.5,1.0,0.05555555555555555,1.0,1.0,1.0,,,,,0.25,0.2777777777777778,1.0,0.45637500000000003,0.43535,0.45025,0.1,0.11764705882352941,0.35294117647058826,0.17647058823529413,12.013333333333332,23.766666666666666,0.09285714285714286,,,3.0,0.5,,,2.0,2.0,,,1.0,2.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,1610612756,Stephon Marbury,Stephon Marbury,950,PHX,4739.0,79,-3.0,142,145,13.0,13.0,25.0,287,3.0,13.0,1.0,2.0,3.0,6.0,8.0,16.0,,,,,1.0,3.0,14.0,35.0,1.0,3.0,6.0,37.0,136,,1.0,,,2.0,2.0,2.0,5.0,6.0,8.0,20.0,3.0,,3.0,1.0,4.0,8.0,11.0,4.0,,4.0,25.0,1.0,3.0,1.0,2.0,3.0,4.0,7.0,1.0,2.0,,2.0,5.0,1.0,3.0,,2.0,8.0,2.0,4.0,1.0,7.0,1.0,2.0,,,,,,6.0,13.0,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,,0.3333333333333333,0.4,,0.4,0.40789473684210525,,0.4,0.45121951219512196,0.5,0.5,0.07894736842105263,0.11428571428571428,0.16666666666666666,,28.160919540229884,0.625,0.0392156862745098,0.036585365853658534,0.05,0.16666666666666666,0.04225352112676056,0.045454545454545456,0.07692307692307693,,0.038461538461538464,0.3333333333333333,0.05263157894736842,0.08333333333333333,,,0.125,0.05263157894736842,,0.34210526315789475,0.23076923076923078,0.3,0.3333333333333333,0.15789473684210525,0.5,0.6,0.3333333333333333,0.42105263157894735,0.5,0.5,0.25,,,,,0.07894736842105263,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,0.4,0.42105263157894735,0.3333333333333333,0.4902855263157894,,0.46440000000000003,0.05128205128205128,0.05555555555555555,0.05405405405405406,0.16216216216216217,9.762857142857143,24.733333333333334,0.09154929577464789,,1.0,2.0,0.23076923076923078,,0.5,3.0,1.0,,,2.0,3.0,2.0,2.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,33.0,1,-1.0,1,1,,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,2,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,1610612756,Bo Outlaw,Bo Outlaw,448,PHX,605.0,10,3.0,16,17,3.0,,4.0,33,,1.0,,,,,,,,,,,,,,1.0,,,,,11,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,2.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,8.333333333333334,1.0,,0.07692307692307693,,,,0.06666666666666667,,,0.25,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5787,,,,,,,,,0.1875,,,,1.0,,,,,,,,1.0,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,12018.0,200,-15.0,386,385,121.0,178.0,48.0,771,10.0,19.0,8.0,7.0,10.0,21.0,3.0,15.0,2.0,10.0,,1.0,4.0,13.0,23.0,55.0,6.0,23.0,19.0,83.0,381,5.0,10.0,1.0,3.0,2.0,15.0,7.0,16.0,22.0,24.0,22.0,15.0,10.0,13.0,4.0,2.0,4.0,6.0,2.0,,2.0,14.0,2.0,10.0,4.0,26.0,37.0,14.0,51.0,3.0,5.0,3.0,2.0,4.0,2.0,4.0,2.0,,8.0,,14.0,,22.0,,9.0,8.0,5.0,1.0,8.0,1.0,22.0,121.0,0.5217391304347826,0.6666666666666666,0.8333333333333334,0.2608695652173913,0.3333333333333333,0.2608695652173913,0.41818181818181815,0.5,0.4375,0.41025641025641024,0.5,0.38461538461538464,0.4659090909090909,0.5357142857142857,0.3888888888888889,0.2948717948717949,0.03636363636363636,0.047619047619047616,0.06666666666666667,21.768707482993197,0.5,0.19548872180451127,0.06896551724137931,0.0784313725490196,0.038461538461538464,0.16304347826086957,0.06091370558375635,0.09259259259259259,0.075,0.0392156862745098,,0.27450980392156865,0.075,0.21428571428571427,0.038461538461538464,0.12,0.06521739130434782,0.125,0.24358974358974358,0.5263157894736842,0.5263157894736842,0.6,0.2692307692307692,0.47619047619047616,0.5,0.5,0.19230769230769232,0.2,0.21428571428571427,0.3333333333333333,0.1282051282051282,0.2,0.2,1.0,0.16666666666666666,0.3076923076923077,0.3333333333333333,0.75,0.6153846153846154,0.07692307692307693,,,0.2692307692307692,0.5384615384615384,0.3076923076923077,0.4862326923076923,0.5324666666666666,0.4630980769230769,0.10344827586206896,0.140625,0.18072289156626506,0.26506024096385544,8.752727272727272,24.369565217391305,0.3134715025906736,4.0,2.0,9.0,,0.5,0.2857142857142857,2.0,1.0,,3.0,2.0,4.0,1.0,1.0,,1.0,,False,3.0,1.0,2.0,2.0,7.0,2.0,10.0,3.0,1.0,2.0,7.0,2.0,2.0,0.2,0.043478260869565216,0.07692307692307693,0.30434782608695654,0.1111111111111111,0.05714285714285714,0.15384615384615385,0.5,0.11538461538461539,0.2692307692307692,0.2857142857142857,,,,
2063,1610612756,Jake Voskuhl,Jake Voskuhl,2063,PHX,5801.0,97,-58.0,182,186,82.0,105.0,25.0,368,10.0,15.0,7.0,5.0,2.0,2.0,,,,,,,,,12.0,17.0,,,12.0,36.0,208,4.0,7.0,,,2.0,10.0,5.0,6.0,21.0,16.0,8.0,,8.0,,,1.0,2.0,2.0,,1.0,1.0,4.0,,9.0,4.0,8.0,13.0,9.0,22.0,,4.0,2.0,2.0,,1.0,6.0,2.0,,6.0,,21.0,3.0,13.0,1.0,5.0,4.0,2.0,2.0,4.0,2.0,21.0,82.0,0.6666666666666666,1.0,,,,,0.7058823529411765,0.5714285714285714,0.8333333333333334,0.7058823529411765,0.5714285714285714,0.8333333333333334,0.782608695652174,0.625,0.9545454545454546,,0.058823529411764705,,,13.488372093023257,,0.11764705882352941,0.10588235294117647,0.21052631578947367,,0.13793103448275862,0.08490566037735849,0.14705882352941177,0.05555555555555555,0.09090909090909091,,0.14285714285714285,0.0625,0.125,0.125,0.2727272727272727,,0.5,0.8823529411764706,0.6666666666666666,0.7142857142857143,0.6,0.11764705882352941,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,0.8333333333333334,0.8823529411764706,,0.5573882352941176,0.5643,0.48536666666666667,0.23809523809523808,0.23809523809523808,0.2777777777777778,0.5833333333333334,1.3647058823529412,,0.45054945054945056,4.0,4.0,6.0,0.06666666666666667,0.5714285714285714,0.8,,,4.0,5.0,11.0,,2.0,,,2.0,,False,,,,,,,,,,,1.0,,,,,,0.14285714285714285,,,,,,,,,,,
