EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,TwoPtAssists,ShortMidRangeAssists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,AtRimPctAssisted,SecondChanceAtRimAccuracy,Corner3Assists,AtRimAssists,OffThreePtRebounds,Offensive Fouls,2pt And 1 Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BadPassTurnovers,on,PenaltyCorner3FGM,FTDefRebounds,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Technical Free Throw Trips,BlockedAtRim,3SecondViolations,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,DefFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,HeaveAttempts,FTOffRebounds,OffFTReboundPct
1501,1610612749,Tim Thomas,Tim Thomas,1501,MIL,492.0,8,19,15,15,8.0,1.0,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,19.0,12,1.0,1.0,3.0,3.0,1.0,12.0,4.0,2.0,12.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,8.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.2857142857142858,1.375,1.3571428571428572,1.5,0.5714285714285714,47.05882352941176,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,1.0,1.0,1.0,0.25,1.0,0.75,1.0,0.7142857142857143,1.0,0.46715000000000007,0.5106375,0.14285714285714285,0.25,0.631578947368421,9.833333333333334,25.025,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
193,1610612749,Anthony Mason,Anthony Mason,193,MIL,147.0,2,4,4,4,,,8,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2046,1610612749,Desmond Mason,Desmond Mason,2046,MIL,1304.0,22,7,41,41,10.0,5.0,82,,2.0,,2.0,,,2.0,4.0,,1.0,,,,,2.0,6.0,,1.0,1.0,5.0,44,,3.0,,1.0,1.0,1.0,,4.0,,,,,,,,,,2.0,,,1.0,10.0,,,,,,,0.3333333333333333,,0.2857142857142857,,0.3125,0.1,0.14285714285714285,16.666666666666668,0.2857142857142857,,,,,,,0.5714285714285714,0.5,0.5,,0.14285714285714285,,,,,,,,0.5,,,,0.42857142857142855,,0.43236428571428576,0.4729875,0.125,,0.2,12.383333333333335,22.7,0.24390243902439024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.5,0.18181818181818182,0.125,0.3333333333333333,0.21428571428571427,0.1,0.4,0.3333333333333333,1.0,0.25,1.0,0.5,0.5,0.25,0.473725,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2409,1610612749,Marcus Haislip,Marcus Haislip,2409,MIL,1474.0,25,11,46,46,14.0,5.0,92,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,4.0,6.0,,,2.0,10.0,47,,,,,2.0,2.0,6.0,2.0,,,,,,1.0,,4.0,5.0,4.0,,,2.0,14.0,0.75,1.0,,,,,0.6666666666666666,,0.6666666666666666,,0.625,0.5,,16.9811320754717,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,0.4441833333333333,,0.14285714285714285,,0.2,9.883333333333333,,0.30434782608695654,5.0,1.0,,,1.0,,,2.0,,,2.0,,4.0,2.0,,2.0,2.0,2.0,4.0,1.0,1.0,,,1.0,,1.0,,,0.15384615384615385,0.11764705882352941,,0.10526315789473684,0.09523809523809523,,,,0.5,,1.0,,,0.5538,0.14285714285714285,0.2,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
56,1610612749,Gary Payton,Gary Payton,56,MIL,1135.0,19,6,35,36,8.0,5.0,71,3.0,5.0,2.0,3.0,1.0,4.0,1.0,1.0,,,,1.0,,,5.0,10.0,,1.0,2.0,12.0,36,2.0,4.0,,,,4.0,,10.0,,1.0,,,1.0,1.0,,,1.0,2.0,,,4.0,8.0,,,,,,,0.5,0.5,0.45454545454545453,0.5,0.5454545454545454,0.5,0.09090909090909091,28.571428571428573,0.45454545454545453,0.6,0.6,0.36363636363636365,0.25,0.25,,0.09090909090909091,1.0,1.0,,,,,,0.09090909090909091,,,,0.75,0.6666666666666666,,,0.5454545454545454,,0.5319590909090909,0.5595749999999999,0.18181818181818182,,0.3333333333333333,4.390000000000001,24.8,0.22857142857142856,5.0,2.0,,,2.0,,,2.0,,1.0,5.0,,11.0,,,1.0,1.0,2.0,3.0,,2.0,,,,,0.5,,,0.1111111111111111,,,0.07142857142857142,0.1111111111111111,,0.16666666666666666,,,,1.0,,,,0.2,0.16666666666666666,1.0,1.0,2.0,4.0,,2.0,2.0,2.0,,,,,,,,0.5,0.5,,,,,,0.5,1.0,2.0,2.0,1.0,2.0,0.6666666666666666,0.5,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2038,1610612749,Joel Przybilla,Joel Przybilla,2038,MIL,211.0,4,7,6,7,3.0,1.0,13,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,496.0,8,9,16,15,11.0,1.0,31,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,2.0,3.0,,1.0,2.0,6.0,14,1.0,1.0,,,,2.0,4.0,,,1.0,,,,,,,,2.0,,,2.0,11.0,1.0,1.0,,,,,0.6666666666666666,1.0,0.5,1.0,0.6,1.0,0.25,27.77777777777778,0.5,0.5,0.5,,,,,0.25,1.0,1.0,1.0,,,,,0.25,,,,1.0,1.0,,,0.75,,0.5194125,0.5249,0.2,,0.3333333333333333,5.8,24.8,0.6875,5.0,,,,,,,,,,,,,,1.0,2.0,3.0,,3.0,,1.0,,,,,,,,0.4,,0.25,0.3333333333333333,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.6666666666666666,0.25,,True,,,,,,,,,,,,,,,,,,,,,,,,,
208,1610612749,Sam Cassell,Sam Cassell,208,MIL,999.0,17,-2,32,31,7.0,4.0,63,,,,,1.0,2.0,,2.0,,,,,,,1.0,4.0,,,,2.0,34,,,,,,,,2.0,,,,,,1.0,,,,,,,,7.0,,,,,,,0.25,,0.25,,0.25,,,13.513513513513514,,,,0.5,0.5,0.5,,0.5,,,,,,,,,,,,,,,,,,0.396625,,,,,14.45,,0.21875,1.0,,,,,,,,,2.0,4.0,2.0,10.0,,1.0,,1.0,,1.0,,,,,,,,,,,,0.3333333333333333,0.09090909090909091,,,,,,,,,,,,,,,,2.0,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
389,1610612749,Toni Kukoc,Toni Kukoc,389,MIL,564.0,9,-5,18,19,5.0,1.0,37,1.0,1.0,,,,,1.0,2.0,,,,1.0,,,2.0,3.0,,1.0,,4.0,22,,1.0,,,,,2.0,2.0,,1.0,,,,1.0,,1.0,1.0,,,,,5.0,0.5,0.5,,,,,0.6666666666666666,,0.5,,0.5,,0.25,26.31578947368421,0.25,1.0,1.0,,,,,0.5,0.5,0.5,1.0,,,,,0.25,,,,,,,,0.5,,0.473825,0.3708,,,,11.299999999999999,25.2,0.2777777777777778,4.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
911,1610612749,Ervin Johnson,Ervin Johnson,911,MIL,548.0,9,-1,17,16,4.0,2.0,33,,,,,,,,1.0,,,,,,,,1.0,,,,,16,,,,,,,,,,,,,,,,1.0,3.0,,,,,4.0,,,,,,,,,,,,,,5.2631578947368425,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3979,,,,,15.4,,0.23529411764705882,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
