EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,FG3APct,ShortMidRangePctBlocked,LiveBallTurnoverPct,Arc3Frequency,Avg3ptShotDistance,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3A,Corner3Assists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Corner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,FTOffRebounds,SecondChanceTurnovers,BlockedCorner3,OffensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Arc3PctBlocked,OffCorner3ReboundPct,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,Technical Free Throw Trips,SecondChanceCorner3Accuracy,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,SecondChanceCorner3PctAssisted
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,8198.0,137,-1,263,262,113,114,39,525,17.0,29.0,7.0,10.0,6.0,13.0,7.0,17.0,1.0,3.0,25.0,49.0,8.0,58.0,271,8.0,14.0,16.0,8.0,16.0,5.0,21.0,28.0,22.0,12.0,4.0,6.0,6.0,3.0,3.0,12.0,2.0,14.0,6.0,18.0,1.0,25.0,16.0,41.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,12.0,26,2.0,1.0,13.0,3.0,8.0,10.0,8.0,1.0,1.0,10.0,8.0,1.0,21.0,113,5.0,0.56,0.7368421052631579,0.5102040816326531,0.5714285714285714,0.5,0.5102040816326531,0.5714285714285714,0.5,0.5370370370370371,0.5714285714285714,0.5833333333333334,0.08163265306122448,0.13793103448275862,18.64951768488746,0.08333333333333333,0.2,0.1308411214953271,0.25,0.06896551724137931,0.21052631578947367,0.11764705882352941,0.18,0.10714285714285714,0.06896551724137931,0.07692307692307693,0.125,0.24,0.24242424242424243,0.2222222222222222,0.3333333333333333,0.15,0.8,0.5918367346938775,0.5862068965517241,0.68,0.6470588235294118,0.3469387755102041,0.4117647058823529,0.4117647058823529,0.2857142857142857,0.061224489795918366,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,0.7,0.14285714285714285,0.8125,0.46153846153846156,0.5918367346938775,0.4797530612244898,0.5107333333333334,0.50825625,0.14814814814814814,0.14814814814814814,0.27586206896551724,0.3620689655172414,3.6571428571428575,0.4296577946768061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1533,1610612751,Anthony Johnson,Anthony Johnson,1533,NJN,817.0,14,-11,27,26,6,11,3,53,,,,,,,1.0,2.0,,1.0,1.0,3.0,,2.0,34,,,,,1.0,,,,2.0,,1.0,2.0,3.0,,2.0,7.0,,,,,,,,,,,,,,1.0,,3.0,,,1,,,,,,,,,,,,,,6,,,,0.3333333333333333,,,0.25,,,0.25,,,0.3333333333333333,,23.333333333333336,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,0.25,,,,,,,,,0.25,0.40928749999999997,,0.3406,,,,,12.766666666666666,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.25,0.5,0.6666666666666666,0.25,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,31419.0,524,104,1008,997,295,271,140,2005,55.0,98.0,15.0,25.0,16.0,28.0,23.0,64.0,24.0,58.0,102.0,220.0,61.0,265.0,942,20.0,40.0,50.0,25.0,55.0,25.0,75.0,122.0,82.0,22.0,17.0,29.0,38.0,12.0,12.0,85.0,3.0,32.0,17.0,73.0,6.0,96.0,35.0,131.0,7.0,21.0,12.0,9.0,3.0,18.0,1.0,40.0,13.0,17.0,55,7.0,12.0,85.0,7.0,37.0,17.0,10.0,5.0,2.0,18.0,14.0,,75.0,295,8.0,0.5980392156862745,0.6703296703296703,0.4636363636363636,0.5,0.45454545454545453,0.4473684210526316,0.4878048780487805,0.4166666666666667,0.49625468164794007,0.5208333333333334,0.487012987012987,0.07727272727272727,0.1326530612244898,25.90717299578059,0.1875,0.20165745856353592,0.07529411764705882,0.16831683168316833,0.03896103896103896,0.19438444924406048,0.0697211155378486,0.09411764705882353,0.0707070707070707,0.057692307692307696,0.04477611940298507,0.12380952380952381,0.24793388429752067,0.22058823529411764,0.15384615384615385,0.21739130434782608,0.06422018348623854,0.7777777777777778,0.4298245614035088,0.5612244897959183,0.6470588235294118,0.5636363636363636,0.2807017543859649,0.359375,0.38333333333333336,0.43478260869565216,0.2543859649122807,0.41379310344827586,0.41379310344827586,0.8333333333333334,0.6097560975609756,0.6,0.26666666666666666,0.4666666666666667,0.5714285714285714,0.4649122807017544,0.47917697368421036,0.4872205128205128,0.48663166666666663,0.1434108527131783,0.148,0.18867924528301888,0.2830188679245283,7.1768181818181835,0.2926587301587302,7.0,8.0,7.0,9.0,8.0,22.0,11.0,11.0,0.03508771929824561,0.0625,0.55,0.03070175438596491,25.0125,1.0,1.0,1.0,4.0,1.0,10.0,5.0,1.0,5.0,1.0,9.0,1.0,1.0,0.0043859649122807015,0.024390243902439025,0.016666666666666666,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,30162.0,503,88,970,964,290,249,120,1934,52.0,80.0,8.0,12.0,19.0,28.0,15.0,35.0,19.0,59.0,86.0,174.0,42.0,214.0,901,12.0,25.0,27.0,28.0,47.0,21.0,77.0,130.0,42.0,10.0,14.0,27.0,35.0,13.0,10.0,78.0,1.0,16.0,15.0,40.0,18.0,73.0,18.0,91.0,2.0,13.0,8.0,5.0,1.0,21.0,2.0,32.0,11.0,14.0,47,2.0,11.0,55.0,10.0,25.0,3.0,2.0,,1.0,4.0,3.0,,77.0,290,7.0,0.7558139534883721,0.8024691358024691,0.4942528735632184,0.48,0.5957446808510638,0.4858757062146893,0.48,0.5714285714285714,0.5376884422110553,0.5,0.652542372881356,0.08045977011494253,0.125,20.533333333333335,0.4864864864864865,0.11627906976744186,0.03970223325062035,0.15,0.013333333333333334,0.12387387387387387,0.03556485355648536,0.044585987261146494,0.054945054945054944,0.025806451612903226,0.015151515151515152,0.09,0.07017543859649122,0.17692307692307693,0.18181818181818182,0.043478260869565216,0.025974025974025976,0.75,0.4519774011299435,0.65,0.7428571428571429,0.75,0.1977401129943503,0.42857142857142855,0.46875,0.6,0.3333333333333333,0.3220338983050847,0.3275862068965517,0.8947368421052632,0.48,0.6666666666666666,0.25,0.5714285714285714,0.6785714285714286,0.4689265536723164,0.49126836158192094,0.44783913043478263,0.5091632653061223,0.13020833333333334,0.13227513227513227,0.1261682242990654,0.3598130841121495,8.241954022988507,0.29896907216494845,2.0,3.0,2.0,8.0,5.0,11.0,6.0,5.0,0.01694915254237288,0.08571428571428572,0.34375,0.011299435028248588,23.633333333333336,1.0,,,2.0,,3.0,2.0,3.0,4.0,5.0,7.0,1.0,,0.005649717514124294,,,0.04081632653061224,1.0,1.0,1.0,1.0,0.01694915254237288,0.03225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,36768.0,613,104,1179,1170,365,349,160,2349,31.0,71.0,5.0,15.0,10.0,19.0,4.0,19.0,18.0,47.0,53.0,137.0,32.0,216.0,1112,8.0,22.0,28.0,14.0,37.0,8.0,45.0,76.0,30.0,10.0,15.0,35.0,40.0,11.0,18.0,85.0,2.0,17.0,12.0,38.0,1.0,51.0,19.0,70.0,1.0,29.0,16.0,13.0,1.0,4.0,,17.0,3.0,12.0,39,1.0,2.0,42.0,4.0,21.0,5.0,2.0,2.0,1.0,5.0,2.0,,45.0,365,8.0,0.7169811320754716,0.7916666666666666,0.38686131386861317,0.36363636363636365,0.3783783783783784,0.46,0.4166666666666667,0.3627450980392157,0.4931506849315068,0.4375,0.4017857142857143,0.10948905109489052,0.18309859154929578,17.101449275362317,0.023255813953488372,0.09090909090909091,0.03483606557377049,0.09836065573770492,0.020833333333333332,0.09259259259259259,0.032534246575342464,0.031413612565445025,0.02608695652173913,0.04395604395604396,0.023529411764705882,0.07142857142857142,0.08270676691729323,0.11320754716981132,0.09782608695652174,0.1,0.009615384615384616,0.4,0.355,0.43661971830985913,0.5344827586206896,0.6451612903225806,0.095,0.21052631578947367,0.21052631578947367,0.5,0.235,0.3829787234042553,0.4,0.8888888888888888,0.5,0.3333333333333333,,0.37254901960784315,0.5263157894736842,0.67,0.5302002512562813,0.5219239999999999,0.5215090000000001,0.0967741935483871,0.13636363636363635,0.12962962962962962,0.20833333333333334,7.745985401459854,0.3095843935538592,56.0,63.0,55.0,5.0,3.0,13.0,7.0,6.0,0.315,,0.7647058823529411,0.28,25.363492063492068,7.0,2.0,7.0,12.0,8.0,3.0,14.0,2.0,6.0,,2.0,,,0.035,0.23333333333333334,0.0392156862745098,0.23529411764705882,,1.0,,1.0,0.0425531914893617,,4.0,1.0,1.0,22.0,3.0,2.0,26.0,3.0,3.0,75.0,3.0,1.0,22.0,1.0,0.9615384615384616,0.4126984126984127,0.375,0.21428571428571427,0.41935483870967744,0.015873015873015872,0.14285714285714285,0.5714285714285714,0.6666666666666666,1.0,0.39285714285714285,0.39285714285714285,0.9545454545454546,0.03333333333333333,0.42857142857142855,1.0,0.5,0.16666666666666666,0.4,,,,,,,True,,,,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,4929.0,82,11,161,159,67,81,29,320,1.0,4.0,1.0,3.0,,2.0,2.0,4.0,4.0,10.0,7.0,18.0,6.0,26.0,162,2.0,5.0,6.0,2.0,7.0,2.0,9.0,8.0,6.0,2.0,,4.0,4.0,2.0,1.0,8.0,,4.0,1.0,2.0,,3.0,4.0,7.0,,4.0,2.0,2.0,1.0,3.0,,9.0,5.0,1.0,6,,2.0,6.0,,2.0,,,,,,,,9.0,67,3.0,0.5714285714285714,0.6666666666666666,0.3888888888888889,0.4,0.2857142857142857,0.45454545454545453,0.3333333333333333,0.3888888888888889,0.52,0.42857142857142855,0.45,,,17.435897435897438,,0.037037037037037035,0.06349206349206349,0.047619047619047616,,0.04,0.05063291139240506,0.045454545454545456,0.05263157894736842,0.09090909090909091,,0.04,0.07142857142857142,,,0.2,,,0.18181818181818182,0.25,0.25,,0.18181818181818182,0.5,0.5,0.5,0.45454545454545453,0.4,0.4,0.75,0.5,0.3333333333333333,,0.2222222222222222,,0.36363636363636365,0.43881818181818183,0.5322,0.44104444444444446,0.08333333333333333,0.1,0.23076923076923078,0.34615384615384615,13.955555555555556,0.4161490683229814,4.0,4.0,4.0,,,6.0,2.0,4.0,0.18181818181818182,,0.6666666666666666,0.18181818181818182,24.675,,,1.0,2.0,1.0,2.0,2.0,,1.0,,1.0,,,,0.16666666666666666,,0.2222222222222222,,,,,,,,,,2.0,,1.0,2.0,,1.0,6.0,,,2.0,,1.0,0.5,,0.5,0.5,,,,,,0.5,0.5,1.0,,,,,0.5,0.5,,,,,,,True,,,,
915,1610612751,Rodney Rogers,Rodney Rogers,915,NJN,7166.0,119,20,234,230,95,105,33,464,6.0,17.0,2.0,5.0,2.0,8.0,1.0,6.0,5.0,9.0,12.0,32.0,7.0,34.0,234,3.0,7.0,8.0,5.0,15.0,,13.0,14.0,10.0,6.0,3.0,6.0,10.0,3.0,2.0,24.0,3.0,5.0,3.0,8.0,3.0,14.0,10.0,24.0,5.0,1.0,,1.0,,1.0,,8.0,2.0,6.0,17,1.0,1.0,10.0,,3.0,2.0,2.0,,,2.0,1.0,,13.0,95,7.0,0.5833333333333334,0.7777777777777778,0.375,0.42857142857142855,0.3333333333333333,0.29347826086956524,0.375,0.30952380952380953,0.3333333333333333,0.4444444444444444,0.29545454545454547,0.09375,0.17647058823529413,21.611721611721613,0.3,0.10810810810810811,0.06097560975609756,0.1111111111111111,0.10714285714285714,0.10891089108910891,0.07272727272727272,0.11764705882352941,0.058823529411764705,,0.08,0.09523809523809523,0.10526315789473684,0.11764705882352941,0.16666666666666666,,0.17857142857142858,0.5,0.3695652173913043,0.35294117647058826,0.42857142857142855,0.6666666666666666,0.13043478260869565,0.16666666666666666,0.16666666666666666,,0.1956521739130435,0.5555555555555556,0.5555555555555556,0.6,0.625,0.4,,0.38095238095238093,0.25,0.6739130434782609,0.5083711111111112,0.5338428571428572,0.5281380952380952,0.061224489795918366,0.08571428571428572,0.23529411764705882,0.38235294117647056,7.1875,0.405982905982906,11.0,14.0,10.0,4.0,3.0,7.0,5.0,2.0,0.30434782608695654,,0.875,0.2391304347826087,26.150000000000002,3.0,2.0,1.0,4.0,1.0,2.0,6.0,1.0,1.0,,2.0,,,0.06521739130434782,0.125,0.09523809523809523,0.19047619047619047,2.0,,,,,0.2,1.0,,1.0,,,,1.0,,1.0,3.0,,1.0,,1.0,1.0,0.07142857142857142,,0.16666666666666666,0.07692307692307693,0.07142857142857142,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.5,,,0.09090909090909091,0.3333333333333333,,,,,True,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,25944.0,432,87,823,822,195,180,111,1645,17.0,38.0,10.0,22.0,5.0,11.0,6.0,19.0,5.0,22.0,28.0,79.0,46.0,102.0,764,10.0,23.0,37.0,6.0,20.0,23.0,35.0,34.0,22.0,10.0,12.0,11.0,14.0,5.0,6.0,31.0,7.0,34.0,12.0,42.0,3.0,57.0,43.0,100.0,4.0,10.0,5.0,5.0,,12.0,,16.0,3.0,32.0,61,5.0,9.0,53.0,1.0,18.0,11.0,8.0,,3.0,11.0,6.0,1.0,35.0,195,4.0,0.6071428571428571,0.7391304347826086,0.35443037974683544,0.43478260869565216,0.3,0.35443037974683544,0.43478260869565216,0.3,0.4857142857142857,0.578125,0.5303030303030303,0.1518987341772152,0.2631578947368421,12.61730969760167,0.10344827586206896,0.14583333333333334,0.09770114942528736,0.13953488372093023,0.12280701754385964,0.1443850267379679,0.10123456790123457,0.14516129032258066,0.09090909090909091,0.061224489795918366,0.11764705882352941,0.1375,0.19791666666666666,0.10714285714285714,0.13636363636363635,0.15,0.10810810810810811,0.5454545454545454,0.4810126582278481,0.4473684210526316,0.6071428571428571,0.5882352941176471,0.24050632911392406,0.3157894736842105,0.35294117647058826,0.5,0.27848101265822783,0.22727272727272727,0.22727272727272727,0.8,0.9565217391304348,0.45454545454545453,0.4,0.55,0.45454545454545453,0.4810126582278481,0.4788240506329114,0.5697263157894736,0.5059950000000001,0.1875,0.1875,0.3627450980392157,0.3431372549019608,7.046835443037975,0.23693803159173754,,,,3.0,3.0,4.0,1.0,3.0,,0.10526315789473684,0.25,,,,,,,,17.0,,,,1.0,9.0,,,,,,,2.0,3.0,,,,0.10526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,1.0,,,,True,,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,35239.0,587,123,1133,1126,359,339,154,2259,27.0,57.0,1.0,4.0,9.0,19.0,7.0,17.0,36.0,87.0,70.0,161.0,74.0,289.0,1050,4.0,10.0,22.0,17.0,45.0,50.0,105.0,36.0,104.0,,16.0,105.0,121.0,73.0,17.0,258.0,5.0,17.0,15.0,66.0,7.0,88.0,23.0,111.0,7.0,25.0,14.0,11.0,13.0,25.0,5.0,56.0,18.0,12.0,32,1.0,5.0,88.0,4.0,23.0,3.0,2.0,,1.0,3.0,3.0,,105.0,359,6.0,0.2571428571428571,0.2571428571428571,0.43478260869565216,0.4,0.37777777777777777,0.4777777777777778,0.4375,0.39855072463768115,0.5306513409961686,0.5263157894736842,0.5319148936170213,0.09937888198757763,0.22807017543859648,23.906485671191554,0.16666666666666666,0.16019417475728157,0.035864978902953586,0.1271186440677966,0.05555555555555555,0.15283018867924528,0.03900709219858156,0.03763440860215054,0.044642857142857144,0.028409090909090908,0.0625,0.2,0.15384615384615385,0.1337579617834395,0.09090909090909091,0.23333333333333334,0.06481481481481481,1.0,0.25333333333333335,0.47368421052631576,0.6136363636363636,0.25925925925925924,0.07555555555555556,0.4117647058823529,0.4375,0.42857142857142855,0.38666666666666666,0.41379310344827586,0.4235294117647059,0.2222222222222222,0.25,0.25,,0.2753623188405797,0.47368421052631576,0.5377777777777778,0.49484886877828055,0.46751923076923074,0.49222121212121206,0.0942622950819672,0.12777777777777777,0.07612456747404844,0.3633217993079585,10.856521739130436,0.31685789938217124,53.0,64.0,49.0,16.0,13.0,31.0,28.0,3.0,0.28444444444444444,0.058823529411764705,0.5535714285714286,0.23555555555555555,26.18125,11.0,5.0,5.0,19.0,6.0,8.0,24.0,3.0,15.0,1.0,17.0,,,0.04888888888888889,0.3125,0.07246376811594203,0.2753623188405797,1.0,5.0,,,0.022988505747126436,0.02702702702702703,7.0,1.0,4.0,18.0,1.0,3.0,25.0,2.0,7.0,57.0,18.0,4.0,18.0,1.0,0.76,0.390625,0.3333333333333333,0.2916666666666667,0.4166666666666667,0.015625,,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.33962264150943394,0.34615384615384615,0.7777777777777778,0.0625,0.2,1.0,0.8,0.15789473684210525,0.3673469387755102,0.018867924528301886,,1.0,1.0,13.0,1.0,True,,,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,298.0,5,3,10,9,7,9,1,19,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
