EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,FTOffRebounds,SelfOReb,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyPoints,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,Arc3Assists,DefThreePtRebounds,NonShootingFoulsDrawn,PenaltyFg3Pct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,SecondChanceFtPoints,PenaltyFtPoints,OffShortMidRangeReboundPct,on,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,PenaltyCorner3Accuracy,LostBallSteals,3SecondViolations,SecondChanceCorner3FGM,HeaveAttempts,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
959,1610612742,Steve Nash,Steve Nash,959,DAL,51.0,1.0,2.0,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,193.0,3.0,1.0,8.0,7,5.0,7,1.0,15,,,,1.0,1.0,,,,,,,,,2.0,,,,5.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,1.0,,1.0,1.0,,,,5.0,,,,,,,,,,,,,33.333333333333336,1.0,0.5,0.25,,0.25,,,,,0.5,,,,,0.5,,,,0.5,,,,,,,,,,,,,0.40685,,0.4542,,14.1,,0.625,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,1610612742,Walt Williams,Walt Williams,1005,DAL,11891.0,198.0,12.0,395.0,386,118.0,178,49.0,781,10.0,17.0,3.0,8.0,11.0,16.0,,7.0,7.0,17.0,1.0,1.0,16.0,36.0,12.0,33.0,75.0,417.0,8.0,1.0,1.0,9.0,15.0,12.0,33.0,3.0,17.0,7.0,3.0,7.0,10.0,5.0,2.0,,1.0,27.0,4.0,13.0,5.0,25.0,8.0,33.0,3.0,3.0,6.0,6.0,,15.0,5.0,11.0,27.0,118.0,0.375,0.4,0.9166666666666666,0.36363636363636365,1.0,0.36363636363636365,0.4444444444444444,0.4927536231884058,0.5,0.5208333333333334,0.5,0.4782608695652174,19.078947368421055,0.4,0.2777777777777778,0.10236220472440945,0.027210884353741496,0.11428571428571428,0.038834951456310676,0.024390243902439025,0.018867924528301886,0.15151515151515152,0.05128205128205128,0.2463768115942029,0.5882352941176471,0.625,0.4,0.11594202898550725,0.375,0.5,,0.15942028985507245,0.2318840579710145,0.2463768115942029,0.4117647058823529,0.4117647058823529,0.8571428571428571,,0.1111111111111111,1.0,,0.25925925925925924,0.7246376811594203,0.4117647058823529,0.49327028985507243,0.47684999999999994,0.48363703703703703,0.12,7.819444444444445,24.099999999999998,0.29873417721518986,1.0,4.0,8.0,7.0,3.0,12.0,20.0,2.0,5.0,4.0,,2.0,7.0,1.0,3.0,0.375,0.1388888888888889,0.058823529411764705,,0.06779661016949153,0.05,0.05714285714285714,0.4444444444444444,0.25,0.2962962962962963,0.04225352112676056,0.07894736842105263,3.0,3.0,9.0,1.0,0.10909090909090909,0.2727272727272727,0.3333333333333333,0.6666666666666666,5.0,8.0,6.0,34.0,1.0,12.0,6.0,12.0,9.0,34.0,12.0,0.5,0.5555555555555556,0.5862068965517241,0.75,,0.2962962962962963,0.625,0.4533333333333333,5.0,4.0,6.0,2.0,7.0,1.0,0.4,0.14583333333333334,0.1111111111111111,0.19047619047619047,0.3125,0.3125,1.0,0.5,,4.0,0.03773584905660377,False,2.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,0.25,0.18181818181818182,0.10526315789473684,0.2857142857142857,,,,,,,,,,,,,,
1505,1610612742,Tariq Abdul-Wahad,Tariq Abdul-Wahad,1505,DAL,3035.0,51.0,19.0,109.0,108,54.0,71,15.0,217,1.0,5.0,3.0,6.0,3.0,,,,,1.0,,,4.0,14.0,,1.0,12.0,93.0,5.0,,,,,2.0,,,1.0,,4.0,,4.0,,2.0,,2.0,8.0,4.0,6.0,,7.0,6.0,13.0,,,1.0,1.0,,1.0,,1.0,6.0,54.0,0.25,0.25,,,,,0.2857142857142857,0.26666666666666666,,0.35294117647058826,,0.06666666666666667,14.285714285714286,1.0,,0.16666666666666666,0.0975609756097561,0.13725490196078433,0.1111111111111111,,0.15,0.125,0.1111111111111111,0.3333333333333333,0.2,0.25,1.0,0.4,0.5,0.5,,0.2,,0.06666666666666667,,,,,,,,,0.4,,0.47530666666666654,0.47585,0.459325,,7.971428571428571,24.8,0.4954128440366973,,4.0,,4.0,,8.0,6.0,,2.0,2.0,,,4.0,,2.0,,0.14285714285714285,0.2,,0.15384615384615385,0.25,,0.8,,,0.11764705882352941,0.125,,,,1.0,0.2727272727272727,,,,1.0,3.0,3.0,6.0,,,,,,6.0,3.0,0.375,0.375,0.375,,,0.375,0.3333333333333333,0.5,,,,,1.0,,,0.06666666666666667,,0.16666666666666666,,,,,,,0.1,False,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,7105.0,118.0,-31.0,226.0,230,66.0,88,37.0,456,4.0,6.0,5.0,11.0,15.0,3.0,1.0,,,,,,14.0,32.0,1.0,3.0,33.0,282.0,5.0,,1.0,4.0,,12.0,3.0,,,,3.0,4.0,7.0,3.0,,2.0,1.0,18.0,10.0,15.0,7.0,25.0,15.0,40.0,4.0,3.0,4.0,4.0,,8.0,1.0,11.0,23.0,66.0,0.42857142857142855,0.46153846153846156,1.0,0.3333333333333333,,0.3333333333333333,0.4375,0.44285714285714284,0.3333333333333333,0.4583333333333333,0.3333333333333333,0.08571428571428572,16.236162361623617,0.5,0.5833333333333334,0.2631578947368421,0.11235955056179775,0.21686746987951808,0.11904761904761904,,0.17391304347826086,0.1875,0.2,0.17142857142857143,0.6666666666666666,0.6666666666666666,0.25,0.3142857142857143,0.45454545454545453,0.5,0.2,0.42857142857142855,0.08571428571428572,,,,,0.16666666666666666,,,,,0.2571428571428571,,0.4498385714285714,0.5356166666666667,0.42593333333333333,0.12121212121212122,11.996875,22.5,0.2920353982300885,2.0,2.0,,2.0,2.0,6.0,16.0,2.0,1.0,5.0,,3.0,2.0,,1.0,0.4,0.03125,,,0.13513513513513514,0.15384615384615385,0.15789473684210525,0.3333333333333333,1.0,,0.027777777777777776,0.030303030303030304,5.0,,4.0,2.0,0.38095238095238093,0.3333333333333333,0.3333333333333333,0.8,,1.0,3.0,8.0,1.0,,,,,8.0,7.0,0.5,0.5,0.5714285714285714,,,0.16666666666666666,,0.24242424242424243,1.0,,,1.0,3.0,,,0.11538461538461539,0.17647058823529413,,0.3333333333333333,0.3333333333333333,1.0,,,2.0,0.08,False,,,1.0,2.0,,,,,0.09090909090909091,,0.09090909090909091,,1.0,,,,,,,,,,,,,
1952,1610612742,Raja Bell,Raja Bell,1952,DAL,16452.0,274.0,44.0,552.0,560,136.0,176,53.0,1112,9.0,16.0,4.0,6.0,29.0,6.0,,,1.0,4.0,,,28.0,51.0,4.0,10.0,78.0,570.0,3.0,,,7.0,3.0,46.0,12.0,,4.0,1.0,14.0,9.0,23.0,2.0,6.0,3.0,5.0,55.0,4.0,26.0,1.0,36.0,10.0,46.0,5.0,5.0,1.0,1.0,,4.0,,15.0,35.0,136.0,0.8214285714285714,0.8518518518518519,1.0,0.4,,0.4,0.5490196078431373,0.5573770491803278,0.6666666666666666,0.5652173913043478,0.7,0.16393442622950818,11.812297734627832,0.25,0.06666666666666667,0.12093023255813953,0.021505376344086023,0.1263537906137184,0.03773584905660377,0.06382978723404255,,0.1111111111111111,0.16666666666666666,0.26229508196721313,0.5625,0.8181818181818182,0.7777777777777778,0.09836065573770492,0.6666666666666666,0.6666666666666666,0.75,0.47540983606557374,0.09836065573770492,0.06557377049180328,0.25,0.25,1.0,,,,,,0.4262295081967213,0.25,0.5030008196721312,0.60945,0.5381527777777779,0.08974358974358974,11.852941176470589,23.800000000000004,0.2463768115942029,1.0,2.0,3.0,10.0,2.0,15.0,10.0,2.0,5.0,6.0,,,17.0,1.0,7.0,0.6666666666666666,0.09803921568627451,0.3125,,0.0759493670886076,0.09375,,0.6666666666666666,0.5,0.16666666666666666,0.1044776119402985,0.12280701754385964,15.0,,3.0,,0.08450704225352113,0.5172413793103449,0.5172413793103449,0.8666666666666667,4.0,7.0,9.0,29.0,,,,,,29.0,6.0,0.6,0.5833333333333334,0.6041666666666666,,,0.3888888888888889,0.5714285714285714,0.3717948717948718,3.0,1.0,1.0,7.0,9.0,2.0,0.3333333333333333,0.14516129032258066,0.15,0.13636363636363635,0.5,0.5,1.0,0.3333333333333333,3.0,8.0,0.017241379310344827,False,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,23354.0,389.0,-43.0,741.0,747,245.0,295,97.0,1488,28.0,50.0,6.0,24.0,9.0,,,,,,,,38.0,83.0,,,112.0,872.0,19.0,,,25.0,,60.0,,,,,10.0,5.0,15.0,,6.0,1.0,3.0,35.0,25.0,27.0,2.0,38.0,34.0,72.0,13.0,11.0,10.0,8.0,2.0,16.0,2.0,20.0,53.0,245.0,0.7894736842105263,0.9090909090909091,,,,,0.4578313253012048,0.4578313253012048,0.42105263157894735,0.5384615384615384,0.5,,14.117647058823529,0.625,0.05555555555555555,0.11392405063291139,0.09689922480620156,0.10843373493975904,0.09392265193370165,0.1694915254237288,0.06363636363636363,0.1232876712328767,0.08641975308641975,0.6024096385542169,0.56,0.6511627906976745,0.7857142857142857,0.2891566265060241,0.25,0.3,0.6666666666666666,0.10843373493975904,,,,,,,,,,,0.6024096385542169,,0.49445903614457826,0.52253125,0.5011966666666666,0.22321428571428573,4.4313253012048195,,0.33063427800269907,6.0,13.0,,36.0,8.0,30.0,16.0,10.0,12.0,9.0,,3.0,46.0,4.0,18.0,0.42105263157894735,0.14457831325301204,0.14,,0.08653846153846154,0.05,0.09090909090909091,0.6842105263157895,0.46153846153846156,,0.18556701030927836,0.18556701030927836,4.0,1.0,6.0,6.0,0.13253012048192772,0.4444444444444444,0.5,1.0,11.0,21.0,16.0,51.0,8.0,3.0,2.0,3.0,3.0,51.0,9.0,0.5333333333333333,0.5333333333333333,0.6219512195121951,1.0,0.16666666666666666,0.7,0.5238095238095238,0.45535714285714285,,,,5.0,9.0,7.0,,0.09473684210526316,0.1016949152542373,0.08333333333333333,,,,,9.0,19.0,0.0898876404494382,False,,,2.0,2.0,,1.0,,,0.16666666666666666,0.1111111111111111,0.20833333333333334,,2.0,1.0,,,,,,,,,,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,48487.0,808.0,-40.0,1586.0,1583,392.0,503,182.0,3169,27.0,44.0,26.0,59.0,78.0,24.0,3.0,7.0,40.0,89.0,5.0,12.0,82.0,181.0,47.0,113.0,362.0,1766.0,19.0,7.0,15.0,52.0,31.0,74.0,117.0,24.0,88.0,40.0,33.0,26.0,59.0,6.0,12.0,5.0,16.0,144.0,11.0,56.0,8.0,87.0,24.0,111.0,26.0,24.0,18.0,12.0,6.0,30.0,5.0,26.0,46.0,392.0,0.45121951219512196,0.5,0.8297872340425532,0.415929203539823,0.4666666666666667,0.41964285714285715,0.4530386740331492,0.5187074829931972,0.6617647058823529,0.5555555555555556,0.7027027027027027,0.3843537414965986,19.743446737311768,0.6,0.13333333333333333,0.1033210332103321,0.019748653500897665,0.10618279569892473,0.03096774193548387,0.037037037037037035,0.01282051282051282,0.0650887573964497,0.13333333333333333,0.14965986394557823,0.6136363636363636,0.7105263157894737,0.5555555555555556,0.20068027210884354,0.4406779661016949,0.5,0.38461538461538464,0.2653061224489796,0.08163265306122448,0.30272108843537415,0.449438202247191,0.449438202247191,0.825,0.08823529411764706,0.35294117647058826,0.4166666666666667,0.8,0.10294117647058823,0.5340136054421769,0.45454545454545453,0.4871527303754265,0.503041304347826,0.48973749999999994,0.143646408839779,10.522099447513812,24.571681415929202,0.2471626733921816,6.0,6.0,24.0,57.0,12.0,37.0,90.0,16.0,14.0,13.0,,4.0,66.0,3.0,26.0,0.631578947368421,0.07734806629834254,0.13636363636363635,,0.05963302752293578,0.07142857142857142,0.02702702702702703,0.17647058823529413,1.0,0.35294117647058826,0.08201892744479496,0.12745098039215685,29.0,4.0,12.0,3.0,0.10880829015544041,0.3717948717948718,0.37662337662337664,0.41379310344827586,5.0,9.0,17.0,102.0,,12.0,8.0,12.0,7.0,102.0,6.0,0.4594594594594595,0.5588235294117647,0.6158536585365854,0.5833333333333334,,0.1323529411764706,0.5555555555555556,0.281767955801105,7.0,12.0,14.0,20.0,23.0,7.0,0.45161290322580644,0.11386138613861387,0.140625,0.06756756756756757,0.2916666666666667,0.2916666666666667,0.8571428571428571,0.5,7.0,26.0,0.015957446808510637,False,2.0,2.0,,5.0,,4.0,,,0.11864406779661017,0.01282051282051282,0.02,0.2857142857142857,2.0,,2.0,1.0,2.0,0.6666666666666666,0.5,,,,,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,14433.0,241.0,-31.0,443.0,451,88.0,144,55.0,894,11.0,21.0,3.0,11.0,16.0,,,,,,,,19.0,48.0,,,47.0,506.0,11.0,,,10.0,,30.0,,,,,3.0,2.0,5.0,1.0,,1.0,2.0,12.0,18.0,24.0,5.0,42.0,23.0,65.0,3.0,3.0,9.0,9.0,,15.0,2.0,29.0,48.0,88.0,0.7894736842105263,1.0,,,,,0.3958333333333333,0.3958333333333333,0.36363636363636365,0.4351851851851852,0.4166666666666667,,13.663366336633663,0.6,0.45454545454545453,0.15584415584415584,0.11180124223602485,0.16591928251121077,0.1050228310502283,0.1111111111111111,0.08955223880597014,0.12962962962962962,0.1111111111111111,0.4375,0.5238095238095238,0.6470588235294118,0.6363636363636364,0.22916666666666666,0.2727272727272727,0.2727272727272727,1.0,0.3333333333333333,,,,,,,,,,,0.4375,,0.4729270833333333,0.5287181818181819,0.4777625,0.2127659574468085,7.552083333333335,,0.1986455981941309,4.0,8.0,,9.0,4.0,8.0,8.0,8.0,4.0,5.0,,2.0,12.0,,4.0,0.36363636363636365,0.08333333333333333,0.19047619047619047,,0.08620689655172414,0.09090909090909091,0.08,0.7272727272727273,0.5,,0.07692307692307693,0.07692307692307693,5.0,,6.0,3.0,0.21818181818181817,0.3125,0.3125,1.0,3.0,4.0,5.0,15.0,6.0,14.0,9.0,14.0,6.0,15.0,6.0,0.625,0.625,0.6818181818181818,0.42857142857142855,,0.5,0.75,0.3191489361702128,,,,1.0,13.0,2.0,,0.18840579710144928,0.16,0.2631578947368421,,,,,2.0,5.0,0.13793103448275862,False,,1.0,1.0,3.0,,5.0,3.0,2.0,,,0.07142857142857142,,,1.0,,,,,,,,,,,,
1711,1610612742,Raef LaFrentz,Raef LaFrentz,1711,DAL,29487.0,491.0,1.0,952.0,948,159.0,225,98.0,1900,44.0,62.0,3.0,11.0,44.0,14.0,2.0,4.0,4.0,26.0,,,60.0,117.0,8.0,40.0,160.0,1034.0,22.0,2.0,2.0,31.0,7.0,94.0,24.0,,26.0,4.0,4.0,1.0,5.0,,3.0,,1.0,11.0,31.0,36.0,5.0,52.0,36.0,88.0,11.0,6.0,7.0,6.0,1.0,13.0,2.0,49.0,86.0,159.0,0.7833333333333333,0.8867924528301887,1.0,0.2,1.0,0.2,0.5128205128205128,0.4585987261146497,0.625,0.48484848484848486,0.62,0.25477707006369427,16.79245283018868,0.5384615384615384,0.15625,0.10434782608695652,0.0950920245398773,0.10467706013363029,0.07423580786026202,0.14705882352941177,0.07142857142857142,0.08547008547008547,0.12931034482758622,0.39490445859872614,0.7096774193548387,0.8,0.8181818181818182,0.07006369426751592,0.2727272727272727,0.3333333333333333,1.0,0.2802547770700637,0.08917197452229299,0.16560509554140126,0.15384615384615385,0.15384615384615385,1.0,0.08333333333333333,,,,0.18181818181818182,0.6496815286624203,0.15384615384615385,0.5066308917197452,0.5566590909090908,0.46122727272727276,0.19375,8.144444444444444,23.965,0.16701680672268907,12.0,20.0,3.0,16.0,12.0,15.0,26.0,14.0,9.0,3.0,2.0,2.0,19.0,3.0,11.0,0.5454545454545454,0.07692307692307693,0.11290322580645161,0.10526315789473684,0.022727272727272728,0.010101010101010102,0.02531645569620253,0.8333333333333334,0.6,0.13636363636363635,0.06666666666666667,0.088,13.0,1.0,6.0,1.0,0.09821428571428571,0.29545454545454547,0.29545454545454547,0.6153846153846154,4.0,5.0,6.0,23.0,9.0,43.0,27.0,43.0,27.0,23.0,6.0,0.4,0.4772727272727273,0.5,0.627906976744186,0.3333333333333333,0.22727272727272727,0.8,0.14375,4.0,1.0,3.0,1.0,11.0,,0.42857142857142855,0.10576923076923077,0.1,0.11764705882352941,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,1.0,2.0,0.09615384615384616,False,2.0,1.0,,3.0,2.0,14.0,1.0,1.0,0.18181818181818182,,0.06060606060606061,0.5,5.0,1.0,2.0,,,1.0,1.0,,,,,,,
89,1610612742,Nick Van Exel,Nick Van Exel,89,DAL,40011.0,667.0,-24.0,1301.0,1295,415.0,492,144.0,2596,37.0,52.0,49.0,106.0,50.0,21.0,5.0,5.0,36.0,91.0,1.0,5.0,103.0,208.0,44.0,112.0,382.0,1466.0,24.0,3.0,10.0,34.0,36.0,12.0,81.0,51.0,88.0,35.0,49.0,33.0,82.0,8.0,22.0,10.0,17.0,197.0,9.0,35.0,2.0,49.0,17.0,66.0,12.0,11.0,24.0,21.0,3.0,38.0,3.0,19.0,47.0,415.0,0.05825242718446602,0.06,0.6136363636363636,0.39285714285714285,0.3,0.39090909090909093,0.4951923076923077,0.528125,0.45588235294117646,0.5488505747126436,0.4857142857142857,0.35,26.492793411118736,0.631578947368421,0.03508771929824561,0.0831353919239905,0.0215311004784689,0.07833333333333334,0.025974025974025976,0.02127659574468085,0.012121212121212121,0.08208955223880597,0.09230769230769231,0.1625,0.7115384615384616,0.7254901960784313,0.10810810810810811,0.33125,0.46226415094339623,0.4803921568627451,0.02040816326530612,0.15625,0.065625,0.284375,0.3956043956043956,0.4,0.5555555555555556,0.14705882352941177,0.14705882352941177,0.2,,0.04950495049504951,0.5125,0.3977272727272727,0.47547578616352204,0.47153125,0.4696165,0.08900523560209424,8.66298076923077,24.985714285714277,0.31898539584934665,5.0,7.0,31.0,44.0,11.0,65.0,194.0,6.0,7.0,7.0,1.0,8.0,62.0,4.0,24.0,0.4583333333333333,0.03365384615384615,0.019230769230769232,0.03333333333333333,0.03535353535353535,0.027210884353741496,0.049689440993788817,0.20588235294117646,0.7142857142857143,0.3069306930693069,0.07602339181286549,0.10526315789473684,17.0,4.0,14.0,7.0,0.07643312101910828,0.34,0.3541666666666667,0.058823529411764705,9.0,18.0,25.0,111.0,,,,,,111.0,8.0,0.38461538461538464,0.42574257425742573,0.47844827586206895,,,0.1782178217821782,0.5,0.2905759162303665,8.0,11.0,12.0,25.0,12.0,6.0,0.3333333333333333,0.0670391061452514,0.05357142857142857,0.08955223880597014,0.38095238095238093,0.38095238095238093,0.875,0.3548387096774194,3.0,25.0,0.031446540880503145,False,1.0,3.0,1.0,4.0,,,,,0.03773584905660377,0.04,0.058823529411764705,0.2,1.0,,2.0,2.0,,0.4,1.0,1.0,1.0,2.0,0.008928571428571428,0.01098901098901099,0.017543859649122806,
959,1610612742,Steve Nash,Steve Nash,959,DAL,43643.0,727.0,-16.0,1423.0,1411,333.0,407,167.0,2834,41.0,70.0,17.0,51.0,60.0,12.0,1.0,2.0,29.0,64.0,2.0,2.0,78.0,181.0,37.0,76.0,322.0,1598.0,11.0,3.0,3.0,15.0,22.0,28.0,78.0,33.0,63.0,29.0,105.0,40.0,145.0,10.0,60.0,13.0,32.0,330.0,9.0,35.0,2.0,55.0,15.0,70.0,17.0,12.0,28.0,23.0,5.0,51.0,3.0,13.0,47.0,333.0,0.1794871794871795,0.1794871794871795,0.7027027027027027,0.4868421052631579,1.0,0.49333333333333335,0.430939226519337,0.519455252918288,0.4642857142857143,0.5589285714285714,0.5,0.29571984435797666,20.623052959501557,0.5490196078431373,0.0392156862745098,0.07430997876857749,0.018404907975460124,0.0806697108066971,0.021865889212827987,0.008064516129032258,0.03,0.05673758865248227,0.0875,0.2723735408560311,0.5857142857142857,0.6307692307692307,0.12195121951219512,0.19844357976653695,0.3333333333333333,0.3695652173913043,0.11764705882352941,0.23346303501945526,0.04669260700389105,0.2490272373540856,0.453125,0.4603174603174603,0.6551724137931034,0.07142857142857142,0.14285714285714285,1.0,1.0,0.03773584905660377,0.5680933852140078,0.4603174603174603,0.49807098039215686,0.4692055555555556,0.4901990196078432,0.046583850931677016,8.602762430939226,24.99473684210526,0.23401264933239635,2.0,3.0,20.0,55.0,2.0,31.0,128.0,,10.0,6.0,,,63.0,5.0,17.0,0.18181818181818182,0.055248618784530384,0.07142857142857142,,0.030456852791878174,0.04195804195804196,,0.21428571428571427,0.6666666666666666,0.37735849056603776,0.07037037037037037,0.08808290155440414,20.0,10.0,23.0,4.0,0.07647058823529412,0.3333333333333333,0.3333333333333333,0.35,9.0,15.0,16.0,91.0,10.0,1.0,,1.0,,91.0,10.0,0.5161290322580645,0.5566037735849056,0.6470588235294118,,,0.2830188679245283,0.6,0.2826086956521739,8.0,8.0,9.0,30.0,18.0,10.0,0.4090909090909091,0.0967741935483871,0.104,0.08196721311475409,0.6666666666666666,0.6666666666666666,0.875,0.4,2.0,32.0,0.012121212121212121,False,1.0,4.0,2.0,3.0,,1.0,,,0.09803921568627451,,,0.5,5.0,,1.0,1.0,10.0,1.0,1.0,,1.0,2.0,0.013157894736842105,0.015625,0.025974025974025976,1.0
