EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Steals,BadPassSteals,SecondChanceTurnovers,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffArc3ReboundPct,DefAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,Fg3aBlocked,LostBallSteals,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,Corner3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,SelfORebPct,BlockedShortMidRange,Travels,Defensive 3 Seconds Violations,OffAtRimReboundPct,on,HeaveAttempts
1531,1610612750,Marc Jackson,Marc Jackson,1531,MIN,3627.0,60,122,119,55,64,15,241,6.0,6.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,5.0,1.0,1.0,1.0,11.0,14,1.0,8.0,30,133,2.0,2.0,1.0,2.0,6.0,6.0,6.0,1.0,6.0,18.0,14.0,8.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,6.0,1.0,4.0,4.0,8.0,1.0,13.0,5.0,18.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,8.0,1.0,1.0,10.0,2.0,4.0,2.0,18.0,55,3.0,0.6363636363636364,0.7777777777777778,0.7857142857142857,1.0,1.0,0.7333333333333333,0.6666666666666666,0.8571428571428571,0.7894736842105263,1.0,0.9,0.06666666666666667,15.492957746478874,0.6666666666666666,0.14285714285714285,0.23529411764705882,0.125,0.19047619047619047,0.0625,0.21818181818181817,0.10416666666666667,0.21428571428571427,0.06666666666666667,0.2,0.2777777777777778,0.2727272727272727,0.17647058823529413,0.25,0.4,1.0,1.0,0.3333333333333333,0.2,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6,0.6,1.0,0.06666666666666667,0.6666666666666666,1.0,0.3333333333333333,0.5714285714285714,1.0,0.14285714285714285,0.4666666666666667,0.4701466666666666,0.5117666666666666,0.4913857142857143,0.23529411764705882,0.25,0.2,0.6,8.72142857142857,25.0,0.45081967213114754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,7555.0,126,248,247,65,90,24,495,6.0,10.0,,,,,2.0,7.0,10.0,18.0,20.0,1.0,7.0,18.0,35,24.0,28.0,94,286,,1.0,1.0,1.0,4.0,,5.0,8.0,25.0,34.0,,36.0,,20.0,17.0,18.0,3.0,6.0,8.0,37.0,1.0,,1.0,4.0,2.0,7.0,1.0,8.0,6.0,2.0,1.0,4.0,7.0,3.0,2.0,3.0,,1.0,30.0,,3.0,11.0,34.0,65,,,,0.5142857142857142,,,0.559322033898305,0.75,0.34615384615384615,0.636986301369863,0.6666666666666666,0.6538461538461539,0.4067796610169492,28.985507246376812,0.8571428571428571,0.15384615384615385,0.043478260869565216,,0.029411764705882353,0.03125,0.03968253968253968,0.009523809523809525,,,,0.07692307692307693,,0.041666666666666664,,0.1694915254237288,0.6,0.6666666666666666,,0.11864406779661017,0.2857142857142857,0.3333333333333333,,0.3050847457627119,0.5555555555555556,0.5555555555555556,,0.3389830508474576,,,0.5,,,0.5384615384615384,0.576271186440678,0.4826245762711865,0.483325,0.4102538461538462,0.04838709677419355,0.07894736842105263,0.0425531914893617,0.3617021276595745,11.700000000000001,25.533333333333335,0.2620967741935484,-10.0,3.0,4.0,1.0,1.0,7.0,1.0,2.0,10.0,1.0,3.0,18.0,12.0,7.0,2.0,1.0,1.0,5.0,5.0,1.0,2.0,0.6,0.4166666666666667,1.0,0.375,0.4166666666666667,0.05714285714285714,0.1,0.14285714285714285,0.041666666666666664,0.045454545454545456,0.06779661016949153,0.75,0.75,1.0,0.35,0.35,0.42857142857142855,1.0,0.07692307692307693,1.0,0.2857142857142857,0.35,,,,,,,,,,,,,,,,,,,,,,,,,True,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,8397.0,140,278,278,79,96,26,556,7.0,7.0,1.0,1.0,2.0,2.0,3.0,9.0,7.0,14.0,6.0,1.0,2.0,17.0,30,10.0,10.0,50,327,1.0,4.0,2.0,,2.0,3.0,7.0,3.0,4.0,13.0,28.0,6.0,,6.0,4.0,6.0,3.0,,1.0,14.0,,2.0,1.0,5.0,4.0,10.0,2.0,12.0,10.0,3.0,4.0,7.0,14.0,2.0,5.0,12.0,,2.0,13.0,1.0,6.0,1.0,13.0,79,1.0,0.8235294117647058,0.8235294117647058,0.5666666666666667,0.25,0.42857142857142855,0.5,0.16666666666666666,0.45,0.5434782608695652,0.16666666666666666,0.5416666666666666,0.25,19.417475728155342,0.7142857142857143,0.2857142857142857,0.05102040816326531,0.024096385542168676,0.02857142857142857,,0.045112781954887216,0.017241379310344827,,0.047619047619047616,,0.06666666666666667,0.0625,0.04,,0.175,1.0,1.0,1.0,0.225,0.3333333333333333,0.5,0.3333333333333333,0.35,0.5,0.5833333333333334,0.8571428571428571,0.15,0.16666666666666666,1.0,0.16666666666666666,0.2,1.0,0.2,0.425,0.4874575,0.4931666666666667,0.47453,0.13333333333333333,0.17142857142857143,0.04,0.26,11.01,24.66,0.2841726618705036,-25.0,1.0,4.0,,1.0,1.0,,1.0,2.0,,1.0,6.0,,1.0,5.0,2.0,2.0,3.0,2.0,1.0,,1.0,0.2,,0.3333333333333333,0.2,0.16666666666666666,,0.3333333333333333,,,0.1,0.25,0.3333333333333333,1.0,0.16666666666666666,0.16666666666666666,1.0,,0.1,,0.5,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.14285714285714285,0.25,1.0,1.0,0.16666666666666666,,,,,,,,,,,True,
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,9897.0,165,324,322,83,111,29,646,4.0,6.0,1.0,2.0,1.0,1.0,3.0,4.0,4.0,12.0,11.0,,3.0,11.0,22,16.0,1.0,29,373,1.0,3.0,1.0,,2.0,1.0,1.0,4.0,,5.0,16.0,6.0,2.0,11.0,17.0,18.0,2.0,8.0,7.0,37.0,3.0,2.0,6.0,10.0,,16.0,5.0,21.0,1.0,1.0,3.0,,4.0,,7.0,14.0,1.0,1.0,2.0,,1.0,,5.0,83,1.0,0.7272727272727273,0.8,0.5,0.3333333333333333,1.0,0.3684210526315789,0.25,0.5,0.3717948717948718,0.25,0.5,0.42105263157894735,12.011173184357542,0.25,,0.08547008547008547,0.020202020202020204,0.14634146341463414,0.08108108108108109,0.10126582278481013,0.03676470588235294,,0.04,,0.07692307692307693,0.05263157894736842,0.12903225806451613,0.2,0.15789473684210525,0.6666666666666666,0.6666666666666666,0.5,0.10526315789473684,0.75,0.75,0.6666666666666666,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,0.2894736842105263,0.5,0.5,,0.2,1.0,0.6,0.5789473684210527,0.5061973684210527,0.512,0.6257900000000001,0.02564102564102564,0.043478260869565216,0.06896551724137931,0.1724137931034483,12.236363636363636,24.69375,0.25617283950617287,-20.0,,5.0,,1.0,2.0,,1.0,2.0,,1.0,6.0,,2.0,,1.0,,4.0,2.0,1.0,,1.0,0.125,,0.25,0.125,,,,0.10714285714285714,0.14814814814814814,0.13157894736842105,,,,0.18181818181818182,0.18181818181818182,1.0,,0.2,,0.3333333333333333,0.18181818181818182,1.0,,2.0,1.0,,1.0,1.0,,,,,1.0,,0.25,1.0,1.0,1.0,1.0,1.0,0.04,,,,,True,
383,1610612750,Kendall Gill,Kendall Gill,383,MIN,1160.0,19,38,34,6,14,2,72,,,,,,,,1.0,1.0,3.0,,,,1.0,4,,,2,36,,,,,,,,,,,2.0,,,,,2.0,,,,6.0,,,,1.0,1.0,2.0,,2.0,,,,,,,,1.0,,,,,,,,6,,1.0,1.0,0.25,,,0.25,,,0.25,,,,10.0,,0.5,0.07142857142857142,,,,0.05555555555555555,,,,,0.14285714285714285,,,,,,,,0.25,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.38039999999999996,,,,,,,15.55,,0.15789473684210525,14.0,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,0.25,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,,True,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,9238.0,154,300,298,71,103,25,598,5.0,7.0,2.0,2.0,,,16.0,33.0,18.0,35.0,4.0,1.0,2.0,39.0,75,4.0,13.0,97,348,3.0,10.0,1.0,,6.0,8.0,12.0,2.0,6.0,25.0,50.0,28.0,4.0,4.0,14.0,20.0,5.0,3.0,6.0,46.0,,7.0,12.0,30.0,6.0,48.0,7.0,55.0,5.0,4.0,4.0,1.0,9.0,2.0,10.0,17.0,,1.0,20.0,2.0,9.0,2.0,25.0,71,1.0,0.6410256410256411,0.6756756756756757,0.52,0.3,0.6666666666666666,0.5316455696202531,0.2727272727272727,0.6785714285714286,0.5511363636363636,0.2727272727272727,0.6944444444444444,0.05063291139240506,29.483282674772035,0.5555555555555556,0.4,0.2803738317757009,0.07608695652173914,0.3157894736842105,,0.2896551724137931,0.05511811023622047,0.09375,0.0625,,0.2608695652173913,0.3235294117647059,0.2857142857142857,0.4,0.08860759493670886,0.7142857142857143,0.7142857142857143,0.6,0.4177215189873418,0.48484848484848486,0.5333333333333333,0.625,0.4430379746835443,0.5142857142857142,0.5142857142857142,0.6666666666666666,0.05063291139240506,0.18181818181818182,1.0,0.09090909090909091,,,0.14285714285714285,0.13924050632911392,0.40602911392405067,0.42137499999999994,0.38840357142857146,0.10465116279069768,0.10975609756097561,0.061855670103092786,0.25773195876288657,12.541333333333336,25.075,0.23666666666666666,-18.0,,,,,2.0,,1.0,2.0,,1.0,6.0,,2.0,3.0,6.0,4.0,4.0,4.0,1.0,,1.0,0.5,,0.5,0.5,0.04,,0.09090909090909091,,0.25925925925925924,,,,,0.5,0.5,1.0,,,,0.5,0.5,,,,8.0,6.0,8.0,5.0,,,,,0.625,,,2.0,,,1.0,1.0,,1.0,1.0,1.0,0.08333333333333333,True,
718,1610612750,Gary Trent,Gary Trent,718,MIN,712.0,12,23,24,8,5,4,47,,1.0,,1.0,,,1.0,2.0,,,,,,1.0,3,,2.0,4,18,,1.0,,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,2.0,,1.0,,2.0,8,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,0.5,0.5,1.0,,14.285714285714285,,,,,,0.3333333333333333,,0.09090909090909091,,,,,,,,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,1.0,,,,,,0.3333333333333333,0.47796666666666665,,,0.25,0.25,0.5,0.5,6.433333333333334,,0.34782608695652173,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
693,1610612750,Joe Smith,Joe Smith,693,MIN,583.0,10,22,21,9,8,2,43,,,,,,,1.0,1.0,,,,,,1.0,1,,,2,31,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,3.0,5.0,,,,,,,,9,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,8.333333333333334,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.3834,,,,,,,7.8,,0.4090909090909091,-10.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,
393,1610612750,Rod Strickland,Rod Strickland,393,MIN,2396.0,40,77,76,18,22,5,153,2.0,3.0,,,,1.0,4.0,7.0,3.0,6.0,,,,9.0,16,,4.0,22,89,,,,,,3.0,6.0,,2.0,8.0,4.0,14.0,,,10.0,10.0,2.0,2.0,6.0,20.0,,,,2.0,,2.0,,2.0,2.0,2.0,3.0,,5.0,2.0,1.0,3.0,,1.0,4.0,,1.0,1.0,8.0,18,,0.2222222222222222,0.2222222222222222,0.5625,,0.5,0.5625,,0.5,0.6111111111111112,,0.5714285714285714,,27.710843373493976,0.4,,0.07692307692307693,,,,0.06060606060606061,,,,,0.07142857142857142,0.14285714285714285,,,0.1875,0.6666666666666666,0.6666666666666666,,0.4375,0.5714285714285714,0.6666666666666666,,0.375,0.5,0.5,0.6666666666666666,,,,,0.16666666666666666,,,0.1875,0.42373125,,0.40468333333333334,0.058823529411764705,0.058823529411764705,,0.36363636363636365,11.29375,,0.23376623376623376,-12.0,,,,,,,,,,,,,,1.0,,,3.0,1.0,,,,,,,,0.0625,,0.14285714285714285,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,True,
1725,1610612750,Rasho Nesterovic,Rasho Nesterovic,1725,MIN,5920.0,99,188,191,21,42,13,379,3.0,5.0,1.0,1.0,,,4.0,7.0,3.0,6.0,,,,10.0,18,,3.0,23,224,1.0,1.0,,1.0,3.0,1.0,2.0,,,2.0,18.0,2.0,2.0,,3.0,3.0,,1.0,2.0,6.0,1.0,2.0,2.0,8.0,,10.0,3.0,13.0,,,3.0,,3.0,,13.0,19.0,3.0,1.0,4.0,2.0,3.0,,2.0,21,1.0,0.9,1.0,0.5555555555555556,1.0,0.5,0.5555555555555556,1.0,0.5,0.6052631578947368,1.5,0.5,,10.945273631840797,,,0.1,0.031746031746031744,0.10526315789473684,0.047619047619047616,0.10101010101010101,0.03571428571428571,,0.03225806451612903,,0.030303030303030304,0.12,0.07142857142857142,0.2,0.2777777777777778,0.6,0.75,0.6666666666666666,0.3888888888888889,0.5714285714285714,0.6666666666666666,1.0,0.3333333333333333,0.5,0.5,1.0,,1.0,1.0,,,,,0.2777777777777778,0.44200555555555554,0.5902,0.3749,0.15789473684210525,0.15789473684210525,0.13043478260869565,0.08695652173913043,9.177777777777777,,0.11170212765957446,-17.0,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,0.1111111111111111,0.2,0.14285714285714285,0.058823529411764705,0.18181818181818182,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,0.1111111111111111,True,
